"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Ceratonia"	"Cistaceae"	"Colchicaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Eucalyptus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Heliotropium"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Loranthaceae"	"Lythraceae"	"Morus"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	326	"AWI"	326	6642	7074	6845	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	4	0	0	0	0	0	0	0	4	0	0	0	0	2	1	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	327	"AWI"	327	6655	7086	6855	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	11	0	0	0	0	0	0	0	9	0	0	0	0	0	4	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	328	"AWI"	328	6671	7089	6860	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	23	0	0	0	0	2	0	0	1	0	0	0	0	1	2	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	329	"AWI"	329	6685	7091	6867	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	13	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	122	16	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	330	"AWI"	330	6699	7093	6873	0	1	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	28	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	74	0	0	0	0	6	0	0	0	1	0	0	0	2	8	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	331	"AWI"	331	6711	7096	6879	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	35	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	90	0	0	0	0	5	0	0	0	0	0	0	0	2	10	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	332	"AWI"	332	6724	7100	6886	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	37	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	211	73	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	333	"AWI"	333	6737	7103	6892	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	113	0	0	0	0	7	0	0	0	1	0	0	0	2	6	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	334	"AWI"	334	6746	7107	6898	0	1	2	4	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	14	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	2	1	0	0	0	0	0	0	0	218	83	0	0	0	0	2	0	0	0	0	0	0	0	0	11	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	335	"AWI"	335	6758	7110	6905	0	0	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	0	1	0	0	0	0	0	0	0	0	203	85	0	0	0	0	1	0	0	1	2	0	0	0	4	5	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	336	"AWI"	336	6766	7114	6911	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	88	0	0	0	0	1	0	0	0	0	0	0	0	1	12	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	337	"AWI"	337	6776	7119	6918	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	34	11	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	90	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	338	"AWI"	338	6786	7122	6925	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	29	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	102	0	0	0	0	2	0	0	0	2	0	0	0	3	8	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	339	"AWI"	339	6796	7126	6932	0	1	1	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	27	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	199	115	0	0	0	0	1	0	0	0	0	0	0	0	1	13	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	340	"AWI"	340	6804	7131	6939	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	35	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	72	0	0	0	0	3	0	0	1	0	0	0	0	0	5	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	341	"AWI"	341	6812	7134	6946	0	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	83	0	0	0	0	0	0	0	1	0	0	0	0	2	4	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	342	"AWI"	342	6822	7137	6952	0	4	1	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	91	0	0	0	0	0	0	0	1	0	0	0	0	5	8	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	343	"AWI"	343	6831	7139	6958	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	93	0	0	0	0	4	0	0	1	0	0	0	0	0	5	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	348	"AWI"	348	6871	7154	6992	0	1	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	23	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	52	0	0	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	356	"AWI"	356	6909	7204	7041	0	5	0	2	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	41	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	212	95	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	4
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	364	"AWI"	364	6985	7243	7096	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	27	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	114	0	0	0	0	2	0	0	2	0	0	0	0	2	11	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	380	"AWI"	380	7031	7457	7207	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	33	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	114	0	0	0	0	1	0	0	0	0	0	2	0	2	7	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	388	"AWI"	388	7059	7562	7258	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	46	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	230	44	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	404	"AWI"	404	7111	7689	7363	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	23	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	176	95	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	420	"AWI"	420	7178	7863	7467	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	17	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	216	32	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	436	"AWI"	436	7261	7947	7598	0	1	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	41	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	215	108	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	452	"AWI"	452	7359	8052	7707	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	259	51	0	0	0	0	2	0	0	0	0	0	0	0	2	10	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	468	"AWI"	468	7440	8120	7825	0	0	0	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	265	65	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	480	"AWI"	480	7549	8183	7908	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	292	63	0	0	0	0	2	0	0	0	0	0	0	0	2	10	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	484	"AWI"	484	7600	8194	7933	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	32	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	225	75	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	500	"AWI"	500	7728	8255	8049	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	16	10	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	240	66	0	0	0	0	1	0	0	0	0	0	4	0	0	15	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	516	"AWI"	516	7927	8314	8157	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	40	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	204	86	0	0	0	0	2	0	0	2	0	0	0	0	0	9	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	532	"AWI"	532	8059	8383	8262	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	18	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	242	64	0	0	0	0	2	0	0	0	0	0	0	0	0	17	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	548	"AWI"	548	8132	8575	8358	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	8	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	122	0	0	0	0	0	0	0	0	0	0	5	0	0	10	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	564	"AWI"	564	8175	8849	8448	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	104	0	0	0	0	1	0	0	2	0	0	0	0	0	9	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	580	"AWI"	580	8269	8957	8574	0	1	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	139	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	588	"AWI"	588	8292	9040	8627	1	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	161	130	0	0	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	604	"AWI"	604	8391	9168	8740	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	21	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	157	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	620	"AWI"	620	8465	9315	8852	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	36	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	130	187	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	636	"AWI"	636	8564	9410	8963	0	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	30	22	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	197	99	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	652	"AWI"	652	8628	9532	9084	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	38	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	115	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	668	"AWI"	668	8768	9612	9187	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	9	31	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	100	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	680	"AWI"	680	8827	9687	9279	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	6	23	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	66	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	684	"AWI"	684	8858	9712	9308	2	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	13	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	94	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	700	"AWI"	700	8997	9779	9420	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	180	85	0	0	0	0	0	0	0	4	0	0	0	0	1	1	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	716	"AWI"	716	9117	9865	9533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	167	154	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	736	"AWI"	736	9303	9928	9663	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	174	49	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	752	"AWI"	752	9485	9994	9758	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	65	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	768	"AWI"	768	9643	10062	9848	0	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	173	85	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	796	"AWI"	796	9781	10135	9970	2	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	83	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	812	"AWI"	812	9840	10183	10031	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	243	40	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	828	"AWI"	828	9892	10274	10094	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	209	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	882	"AWI"	882	10158	10556	10299	1	6	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	45	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	890	"AWI"	890	10188	10618	10335	17	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	34	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
