"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lentibulariaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Pterocarya"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
15863	24414	"Brameloup"	44.74444	3.08111	630	"AWI"	630	9566	11497	10462	0	0	0	0	2	0	1	0	38	0	0	0	0	0	0	0	0	0	0	0	0	135	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	4	0	0	0	0	2	1	0	0	0	1	0	0	25	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	640	"AWI"	640	9730	11647	10623	0	0	0	0	2	0	3	0	51	0	0	0	0	0	0	0	0	0	0	0	0	135	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	69	0	4	0	0	0	1	3	1	0	0	0	0	0	0	23	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	645	"AWI"	645	9822	11704	10717	0	0	0	0	1	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	100	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	57	0	9	0	0	0	0	9	0	0	0	0	0	0	0	11	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	650	"AWI"	650	9902	11764	10810	0	0	0	0	1	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	81	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	6	0	0	0	0	11	2	0	0	0	0	1	0	7	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	655	"AWI"	655	9964	11830	10908	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	72	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	75	0	11	0	0	0	0	9	2	0	0	0	0	0	0	5	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	660	"AWI"	660	10027	11930	11009	0	1	0	2	3	0	2	0	87	0	0	0	0	0	0	0	0	0	0	0	0	56	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	50	0	13	0	0	0	0	10	5	0	0	0	0	0	0	7	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	665	"AWI"	665	10067	12054	11099	0	0	0	0	3	0	2	0	101	0	0	0	0	0	0	0	0	0	0	0	0	40	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	3	0	41	0	21	0	0	0	2	18	3	0	0	0	0	0	0	2	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	667	"AWI"	667	10092	12108	11134	0	0	0	0	4	0	3	0	101	0	0	0	0	0	0	0	0	0	0	0	0	25	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	29	0	32	0	0	0	0	25	3	0	0	0	0	0	0	3	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	670	"AWI"	670	10113	12189	11190	0	0	0	0	0	0	1	0	51	0	0	0	0	0	0	0	0	0	0	0	0	120	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	39	0	3	0	0	0	0	2	1	0	0	0	0	0	0	8	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	675	"AWI"	675	10232	12275	11283	0	0	0	1	2	0	4	0	64	0	0	0	0	0	0	0	0	0	0	0	0	4	1	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	1	0	11	0	8	0	0	0	0	21	10	0	0	0	0	1	1	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	680	"AWI"	680	10368	12306	11377	0	0	0	4	3	0	3	0	93	0	0	1	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	33	0	11	0	0	0	4	43	4	0	0	0	0	0	0	1	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	685	"AWI"	685	10491	12355	11472	0	0	0	1	4	0	4	0	100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	14	0	0	0	0	32	5	0	0	0	0	4	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	690	"AWI"	690	10572	12416	11579	0	0	0	0	0	0	3	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	26	6	0	0	0	0	0	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	695	"AWI"	695	10650	12481	11683	0	0	0	1	8	0	13	0	39	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	12	0	0	0	2	27	2	0	0	0	0	2	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	700	"AWI"	700	10717	12553	11781	0	0	0	0	5	0	21	0	64	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	12	0	0	0	5	53	5	0	0	0	0	2	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	705	"AWI"	705	10768	12644	11874	0	0	0	0	4	0	14	0	51	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	15	0	0	0	2	47	7	0	0	0	0	5	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	710	"AWI"	710	10850	12760	11966	0	0	0	0	1	0	14	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	28	4	0	0	0	0	1	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	715	"AWI"	715	11064	12792	12056	0	0	0	0	6	0	22	0	34	0	0	0	0	0	0	0	0	0	0	1	0	0	1	16	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	16	0	0	0	2	60	3	0	0	0	0	1	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	720	"AWI"	720	11271	12825	12145	0	0	0	2	6	0	37	0	22	0	0	0	0	0	0	0	0	0	0	3	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	0	0	0	3	19	4	0	0	2	0	3	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	725	"AWI"	725	11474	12865	12234	0	0	0	4	4	0	37	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	22	0	0	0	8	15	3	0	0	0	0	6	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	730	"AWI"	730	11625	12912	12326	0	0	0	0	3	0	34	0	4	0	0	1	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0	0	0	2	6	2	0	0	0	0	0	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	735	"AWI"	735	11765	12969	12418	0	0	0	5	6	0	100	0	8	1	0	0	0	0	0	0	0	0	0	6	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	2	24	1	0	0	1	0	3	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	740	"AWI"	740	11873	13046	12514	0	0	0	7	3	0	59	0	16	2	0	1	0	0	0	0	0	0	1	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	3	15	0	0	0	0	0	1	0	0	1	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	745	"AWI"	745	11950	13158	12609	0	0	0	5	3	0	80	0	20	0	0	0	0	0	0	0	0	0	0	13	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	14	0	0	0	6	19	0	0	0	0	0	2	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	750	"AWI"	750	12055	13232	12693	0	0	0	0	2	0	40	0	17	1	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	1	13	1	0	0	0	0	1	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	755	"AWI"	755	12160	13306	12777	0	0	0	0	3	0	8	0	34	2	0	1	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	17	0	0	0	0	24	1	0	0	0	0	0	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	760	"AWI"	760	12250	13396	12861	0	0	0	1	5	0	22	0	56	1	0	0	0	0	0	0	0	0	0	2	0	0	1	6	0	0	0	0	0	0	0	0	0	1	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	2	0	18	0	0	0	2	25	5	0	0	0	0	0	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	765	"AWI"	765	12308	13513	12944	0	0	0	0	5	0	26	0	62	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0	0	2	27	6	0	0	0	0	3	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	770	"AWI"	770	12365	13660	13025	0	0	0	0	4	0	11	0	25	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	1	0	0	2	14	5	0	0	0	0	0	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	775	"AWI"	775	12414	13825	13102	0	0	0	0	6	0	11	0	26	0	0	1	0	0	0	0	0	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	12	0	0	0	1	21	2	0	0	0	0	3	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	780	"AWI"	780	12452	14016	13175	0	0	0	1	6	0	32	0	35	0	0	0	0	0	0	0	0	0	0	3	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	20	0	0	0	0	40	7	0	0	0	0	3	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	785	"AWI"	785	12506	14178	13244	0	0	0	0	5	0	21	0	31	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	0	0	1	38	6	0	0	0	0	2	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	790	"AWI"	790	12600	14228	13325	0	0	0	0	1	0	10	0	21	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	13	0	0	0	1	22	3	0	0	0	0	0	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	795	"AWI"	795	12681	14282	13410	0	0	0	1	6	0	30	0	50	1	0	0	0	0	0	0	0	0	0	3	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	15	0	0	0	0	8	5	0	0	0	0	2	0	0	0	0	1	0
15863	24414	"Brameloup"	44.74444	3.08111	800	"AWI"	800	12741	14341	13500	0	0	0	1	3	0	32	0	37	0	0	2	0	0	0	0	0	0	0	5	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	11	0	0	14	4	25	8	0	0	0	0	2	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	805	"AWI"	805	12795	14410	13589	0	0	0	2	8	0	27	0	34	0	0	1	0	0	0	0	0	0	0	3	0	0	0	6	3	0	0	0	0	0	0	1	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	13	0	0	0	10	27	3	0	0	0	0	2	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	810	"AWI"	810	12849	14511	13675	0	0	0	0	3	0	10	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	14	2	0	0	0	0	0	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	815	"AWI"	815	12896	14633	13756	0	0	0	1	6	0	21	0	33	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	2	0	0	1	24	3	0	0	0	0	0	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	820	"AWI"	820	12929	14769	13832	0	0	0	2	4	0	30	0	54	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	24	0	0	0	1	27	11	0	0	0	0	6	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	825	"AWI"	825	13045	14843	13913	0	0	0	2	8	0	33	0	38	0	0	0	0	0	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	2	28	5	0	0	0	0	2	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	830	"AWI"	830	13164	14882	13991	0	0	0	0	2	0	21	0	18	1	0	0	0	0	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0	0	1	15	2	0	0	1	0	1	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	835	"AWI"	835	13255	14926	14075	0	0	0	0	6	0	22	0	34	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	32	0	0	0	1	32	2	0	0	0	0	4	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	840	"AWI"	840	13329	14971	14161	0	0	0	3	4	0	38	0	31	0	0	0	0	0	0	0	0	0	0	1	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	33	0	0	0	4	38	1	0	0	0	0	4	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	845	"AWI"	845	13390	15048	14243	0	0	0	3	6	0	10	0	23	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	16	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	850	"AWI"	850	13448	15125	14326	0	0	0	0	5	0	20	0	20	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	31	0	0	0	2	20	0	0	0	0	0	3	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	855	"AWI"	855	13498	15238	14413	0	0	0	3	6	0	32	0	33	0	0	1	0	3	0	0	0	0	0	1	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	8	22	5	0	0	0	0	6	0	0	1	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	860	"AWI"	860	13584	15327	14495	0	0	0	0	5	0	33	0	32	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	57	0	0	0	6	20	2	0	0	0	0	4	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	865	"AWI"	865	13773	15375	14567	0	0	0	0	3	0	21	0	21	1	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	44	0	0	0	1	11	5	0	0	0	0	1	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	870	"AWI"	870	13945	15426	14640	0	0	0	0	6	0	10	0	30	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	24	0	0	0	0	26	4	0	0	0	0	1	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	875	"AWI"	875	14107	15485	14720	0	0	0	3	6	0	35	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	1	0	15	0	0	0	1	24	6	0	0	0	0	4	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	880	"AWI"	880	14231	15562	14800	0	0	0	0	5	0	31	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	2	28	9	0	0	0	0	2	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	890	"AWI"	890	14402	15773	14974	0	0	0	0	4	0	24	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	28	0	0	0	0	12	8	0	0	0	0	7	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	895	"AWI"	895	14461	15893	15059	0	0	0	0	4	0	25	0	22	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	2	20	7	0	0	0	0	2	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	900	"AWI"	900	14603	16040	15219	0	0	0	0	5	0	26	0	17	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	6	24	4	0	0	0	0	2	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	905	"AWI"	905	14730	16234	15400	0	0	0	1	9	0	58	0	28	0	0	0	0	0	0	0	0	0	0	8	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	8	24	5	0	0	0	0	5	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	910	"AWI"	910	14804	16472	15578	0	0	0	0	2	0	32	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	1	6	5	0	0	0	0	0	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	915	"AWI"	915	14866	16770	15751	0	0	4	21	1	0	71	0	1	11	0	0	0	0	0	0	1	1	0	6	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	1	0	3	0	0	0	5	6	0	0	0	0	0	5	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	930	"AWI"	930	14999	17822	16241	0	0	0	10	6	0	110	0	2	3	0	0	0	0	0	0	0	4	0	14	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	10	0	0	0	2	4	1	0	0	0	0	7	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	940	"AWI"	940	15369	18178	16578	0	0	1	13	8	0	50	0	2	2	0	0	0	0	0	0	0	0	0	12	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	15	0	0	0	2	13	0	0	0	0	0	6	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	950	"AWI"	950	15721	18352	16967	0	0	0	9	0	0	53	0	1	1	0	2	0	0	0	0	0	1	0	10	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	27	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	960	"AWI"	960	15947	18606	17346	0	0	0	19	4	0	120	0	6	7	0	0	0	0	0	0	0	0	0	5	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	18	0	0	0	1	6	1	0	0	0	0	5	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	970	"AWI"	970	16146	19054	17720	0	0	0	9	1	0	47	0	2	2	0	0	0	0	0	0	0	1	0	12	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	980	"AWI"	980	16446	19431	18038	0	0	1	6	4	0	50	0	3	4	0	0	0	0	0	0	0	0	0	12	0	1	0	6	0	0	0	0	0	0	0	3	0	1	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	10	17	0	0	0	0	0	8	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	990	"AWI"	990	16663	19980	18329	0	0	3	30	0	0	105	0	3	1	0	1	0	0	2	0	0	1	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	2	4	0	0	0	0	0	3	0	0	1	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	1000	"AWI"	1000	16819	20743	18604	0	0	0	11	2	0	52	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
15863	24414	"Brameloup"	44.74444	3.08111	1010	"AWI"	1010	16981	21464	18866	1	0	1	21	1	0	140	0	1	8	0	0	0	0	0	0	0	2	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	5	6	0	0	0	0	0	13	0	0	0	0	0	0
