"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Hypericaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Taxus"	"Tilia"	"Ulmus"	"Urticaceae"
14641	22971	"Sauborst"	50.27611	12.09944	50	"AWI"	50	768	2302	1516	14.5220588235294	0.0919117647058823	0	3.30882352941176	0	3.21691176470588	0	0.275735294117647	0	6.98529411764706	0.459558823529412	0	0	0	0.183823529411765	0	2.38970588235294	36.8566176470588	0	0	0	5.14705882352941	0.0919117647058823	0	0	0.735294117647059	0.367647058823529	11.7647058823529	9.375	0	0	0	0.0919117647058823	0.0919117647058823	3.30882352941176	0	0	0	0.459558823529412	0.183823529411765	0	0.0919117647058823	0	0	0	0	0
14641	22971	"Sauborst"	50.27611	12.09944	55	"AWI"	55	943	2408	1673	16.1052631578947	0.105263157894737	0	2.21052631578947	0.210526315789474	0.315789473684211	0	0.421052631578947	0	6.31578947368421	0.315789473684211	0	0	0	0	0	1.78947368421053	36.7368421052632	0	0	0	4.21052631578947	0.105263157894737	0	0	0.105263157894737	0.210526315789474	16	12.3157894736842	0	0	0	0	0	1.89473684210526	0	0	0	0.105263157894737	0.105263157894737	0	0	0	0	0.210526315789474	0.105263157894737	0.105263157894737
14641	22971	"Sauborst"	50.27611	12.09944	60	"AWI"	60	1062	2600	1831	15.2571926765475	0.0871839581517001	0	2.5283347863993	0	0.697471665213601	0	0	0	7.06190061028771	0.959023539668701	0	0	0	0	0	2.5283347863993	44.1150828247602	0	0	0	5.0566695727986	0.3487358326068	0	0	0.697471665213601	0.1743679163034	5.49258936355711	10.9851787271142	0	0	0	0	0	2.8770706190061	0	0	0	0.523103748910201	0.2615518744551	0.3487358326068	0	0	0	0	0	0
14641	22971	"Sauborst"	50.27611	12.09944	65	"AWI"	65	1249	2720	1988	29.4117647058824	0.294117647058824	0	3.67647058823529	0	0	0	0	0	9.41176470588235	2.20588235294118	0	0.294117647058824	0	0.147058823529412	0	5.88235294117647	1.32352941176471	0	0	0	12.3529411764706	0.735294117647059	0	0	0	0.588235294117647	13.8235294117647	13.8235294117647	0	0	0	0	0	4.26470588235294	0	0	0	1.47058823529412	0	0	0	0	0	0	0.294117647058824	0
14641	22971	"Sauborst"	50.27611	12.09944	70	"AWI"	70	1390	2860	2152	29.0697674418605	0	0	4.94186046511628	0	0.145348837209302	0	0	0	5.9593023255814	2.18023255813953	0	0	0	1.59883720930233	0	4.94186046511628	0.872093023255814	0	0	0	8.86627906976744	0.436046511627907	0	0	0.436046511627907	0.145348837209302	20.6395348837209	10.3197674418605	0	0	0	0	0	3.77906976744186	0	0	0	4.65116279069767	0.290697674418605	0	0	0	0	0.581395348837209	0.145348837209302	0
14641	22971	"Sauborst"	50.27611	12.09944	75	"AWI"	75	1630	2965	2305	33.2778702163062	0	0	4.49251247920133	0	0	0	0.332778702163062	0	6.98835274542429	0.499168053244592	0	0	0	1.49750415973378	0	3.66056572379368	2.82861896838602	0	0	0	6.15640599001664	0.332778702163062	0	0	0.166389351081531	0	20.2995008319468	12.3128119800333	0	0	0	0	0	2.82861896838602	0	0	0	3.49417637271215	0	0	0	0	0	0	0.332778702163062	0.499168053244592
14641	22971	"Sauborst"	50.27611	12.09944	80	"AWI"	80	1785	3120	2465	15.2905198776758	0.152905198776758	0	5.81039755351682	0.152905198776758	0.611620795107034	0	0.305810397553517	0	16.8195718654434	0.152905198776758	0	0	0	0	0	7.49235474006116	12.6911314984709	0	0	0	8.40978593272171	0.152905198776758	0	0	1.98776758409786	0.305810397553517	18.960244648318	6.88073394495413	0	0	0	0	0	2.75229357798165	0	0	0	0	0	0.305810397553517	0	0	0	0.458715596330275	0.305810397553517	0
14641	22971	"Sauborst"	50.27611	12.09944	85	"AWI"	85	2114	3220	2608	9.54979536152797	0	0	4.22919508867667	0	0.682128240109141	0	0.545702592087312	0	7.36698499317872	0.136425648021828	0	0	0	0.136425648021828	0	3.54706684856753	39.9727148703956	0	0	0	5.04774897680764	0.272851296043656	0	0	0.409276944065484	0.136425648021828	18.8267394270123	6.82128240109141	0	0	0	0	0	1.90995907230559	0	0	0	0	0.136425648021828	0.136425648021828	0	0	0	0	0.136425648021828	0
14641	22971	"Sauborst"	50.27611	12.09944	90	"AWI"	90	2308	3371	2757	24.9406175771971	0	0	3.32541567695962	0	0.237529691211401	0	0	0	1.78147268408551	0	0	0	0	0	0	3.56294536817102	34.0855106888361	0	0	0	2.85035629453682	0.237529691211401	0	0	0.356294536817102	0.237529691211401	18.2897862232779	7.95724465558195	0	0	0	0	0	1.42517814726841	0	0	0	0	0	0.118764845605701	0	0	0	0	0.593824228028504	0
14641	22971	"Sauborst"	50.27611	12.09944	95	"AWI"	95	2564	3828	3071	15.2905198776758	0.101936799184506	0	4.07747196738022	0	0.203873598369011	0	0	0	3.87359836901121	0	0	0	0	0.305810397553517	0	3.36391437308868	43.3231396534149	0	0	0	2.34454638124363	0.305810397553517	0	0	0	0	18.2466870540265	5.60652395514781	0	0	0	0	0	2.44648318042813	0	0	0	0	0	0	0	0	0	0	0.407747196738022	0.101936799184506
14641	22971	"Sauborst"	50.27611	12.09944	100	"AWI"	100	2660	4594	3355	13.0890052356021	0	0	4.71204188481675	0	1.17801047120419	0	0.130890052356021	0	2.74869109947644	0.392670157068063	0	0	0	0	0	4.18848167539267	23.4293193717278	0	0	0	7.85340314136126	0.261780104712042	0	0.130890052356021	0.130890052356021	0	29.5811518324607	7.85340314136126	0	0	0	0	0	3.92670157068063	0	0	0	0.130890052356021	0	0.130890052356021	0	0	0	0	0.130890052356021	0
14641	22971	"Sauborst"	50.27611	12.09944	105	"AWI"	105	2875	4939	3720	14.3721633888048	0.151285930408472	0	3.32829046898638	0	0.75642965204236	0	0	0	3.63086232980333	0.151285930408472	0	0	0	0.302571860816944	0	3.47957639939486	18.3055975794251	0	0	0	5.44629349470499	0.302571860816944	0	0	0	0.151285930408472	34.7957639939486	10.1361573373676	0	0	0	0.151285930408472	0	4.08472012102874	0	0	0	0	0	0.453857791225416	0	0	0	0	0	0
14641	22971	"Sauborst"	50.27611	12.09944	110	"AWI"	110	3026	5610	4046	17.0698924731183	0.134408602150538	0	5.24193548387097	0.134408602150538	0.403225806451613	0	0.134408602150538	0	4.70430107526882	0.134408602150538	0	0	0	0.134408602150538	0	5.10752688172043	16.2634408602151	0	0	0	4.70430107526882	0.268817204301075	0	0	0.268817204301075	0	33.6021505376344	6.85483870967742	0	0	0	0	0	3.49462365591398	0	0	0	0	0	0.537634408602151	0	0	0	0.672043010752688	0.134408602150538	0
14641	22971	"Sauborst"	50.27611	12.09944	115	"AWI"	115	3353	5842	4436	9.32642487046632	0	0	6.56303972366149	0	0.172711571675302	0	0.172711571675302	0	7.25388601036269	0.345423143350604	0	0	0	0	0	5.35405872193437	3.79965457685665	0	0	0	10.5354058721934	0.518134715025907	0	0	0	0	41.4507772020725	7.7720207253886	0	0	0	0	0	4.49050086355786	0	0	0	0	0	0.518134715025907	0	0	0	0.863557858376511	0.863557858376511	0
14641	22971	"Sauborst"	50.27611	12.09944	120	"AWI"	120	3556	6312	4817	5	0.161290322580645	0	4.35483870967742	0.161290322580645	0	0	0.32258064516129	0	14.6774193548387	0	0	0	0	0	0	8.54838709677419	2.58064516129032	0	0	0	8.70967741935484	0.483870967741935	0	0	0.161290322580645	0	40.3225806451613	6.61290322580645	0	0	0	0	0	5.16129032258065	0	0	0	0	0	0.32258064516129	0	0	0.161290322580645	0.967741935483871	1.29032258064516	0
14641	22971	"Sauborst"	50.27611	12.09944	125	"AWI"	125	3914	6527	5200	1.39751552795031	0	0	14.1304347826087	0	0.15527950310559	0	0.31055900621118	0	12.5776397515528	0.15527950310559	0	0	0	0	0	13.0434782608696	0.31055900621118	0	0	0	4.6583850931677	0.15527950310559	0	0	0	0	38.8198757763975	6.67701863354037	0	0	0	0	0	4.34782608695652	0	0	0	0	0	0.46583850931677	0	0	0	1.24223602484472	1.39751552795031	0.15527950310559
14641	22971	"Sauborst"	50.27611	12.09944	130	"AWI"	130	4134	6905	5572	2.7027027027027	0	0	9.32432432432432	0	0	0.135135135135135	0.27027027027027	0	10.9459459459459	0	0	0	0	0	0	11.8918918918919	0.27027027027027	0	0	0	5.27027027027027	0.810810810810811	0	0	0.27027027027027	0	43.9189189189189	5.94594594594595	0	0	0	0	0	5.27027027027027	0	0	0	0	0	0.405405405405405	0	0	0	1.62162162162162	0.945945945945946	0
14641	22971	"Sauborst"	50.27611	12.09944	135	"AWI"	135	4566	7108	5951	2.22551928783383	0	0	13.5014836795252	0	0	0	0.29673590504451	0	10.3857566765579	0	0	0	0	0	0	18.8427299703264	1.18694362017804	0	0	0	5.48961424332344	0.445103857566766	0	0	0.29673590504451	0	32.9376854599407	6.97329376854599	0	0	0	0	0	4.89614243323442	0	0	0	0.29673590504451	0	0.445103857566766	0	0	0	0.890207715133531	0.890207715133531	0
14641	22971	"Sauborst"	50.27611	12.09944	140	"AWI"	140	4836	7446	6313	1.05124835742444	0.131406044678055	0	13.1406044678055	0	0.131406044678055	0.131406044678055	0.26281208935611	0	10.3810775295664	0.131406044678055	0	0	0	0	0	26.9382391590013	0.394218134034166	0	0	0	2.6281208935611	0.394218134034166	0	0	0	0	26.281208935611	6.30749014454665	0	0	0	0	0.26281208935611	5.12483574244415	0	0	0	0.131406044678055	0	0.131406044678055	0	0	0	3.94218134034166	2.10249671484888	0
14641	22971	"Sauborst"	50.27611	12.09944	145	"AWI"	145	5408	7583	6680	0.130548302872063	0.130548302872063	0	11.3577023498695	0	0	0.261096605744125	0.391644908616188	0	19.7127937336815	0.261096605744125	0	0	0	0	0	30.4177545691906	0.522193211488251	0	0	0	0.261096605744125	0.913838120104439	0	0	0	0	16.0574412532637	7.04960835509138	0	0	0	0	0.261096605744125	5.35248041775457	0	0	0	0	0	0.783289817232376	0.261096605744125	0	0	3.78590078328982	2.088772845953	0
14641	22971	"Sauborst"	50.27611	12.09944	150	"AWI"	150	5745	7855	7062	0	0.1	0	6.2	0	0	0	0	0	15.1	0.1	0	0	0	0	0	40	0.3	0	0	0	0.2	0.5	0	0.1	0	0	10.5	9	0	0	0	0	0.5	3.3	0	0	0	0	0	0.2	0.1	0	0	8.7	5.1	0
14641	22971	"Sauborst"	50.27611	12.09944	155	"AWI"	155	6475	7946	7360	0	0.122399020807834	0	6.36474908200734	0	0.122399020807834	0	0	0	15.2998776009792	0	0	0	0	0.244798041615667	0	35.6181150550796	0.856793145654835	0	0	0	0.122399020807834	0.122399020807834	0	0	0.122399020807834	0	4.89596083231334	18.359853121175	0	0	0	0.122399020807834	0.244798041615667	3.30477356181151	0	0	0	0.244798041615667	0.244798041615667	1.468788249694	0.244798041615667	0	0	6.85434516523868	4.89596083231334	0.122399020807834
14641	22971	"Sauborst"	50.27611	12.09944	160	"AWI"	160	6900	8148	7700	0	0.099403578528827	0	4.07554671968191	0	0.198807157057654	0.099403578528827	0.397614314115308	0	10.1391650099404	0	0.099403578528827	0	0	0.099403578528827	0	35.4870775347912	1.0934393638171	0	0	0	0.298210735586481	0.198807157057654	0	0	0.099403578528827	0	6.2624254473161	24.8508946322068	0	0	0	0	0.099403578528827	3.77733598409543	0	0	0	0.198807157057654	0	1.68986083499006	0.099403578528827	0	0	5.56660039761431	5.06958250497018	0
14641	22971	"Sauborst"	50.27611	12.09944	165	"AWI"	165	7693	8331	8011	0	0	0	2.4928092042186	0	0	0	0	0	13.8063279002876	0	0	0	0	0	0	39.6931927133269	4.88974113135187	0	0	0	0	0.191754554170662	0	0	0	0	3.25982742090125	24.065196548418	0	0	0	0	0.287631831255992	2.68456375838926	0	0	0	0	0	1.34228187919463	0.0958772770853308	0	0.0958772770853308	3.7392138063279	3.35570469798658	0
14641	22971	"Sauborst"	50.27611	12.09944	170	"AWI"	170	7882	9155	8330	0	0.0856898029134533	0	2.05655526992288	0	0	0.0856898029134533	0.0856898029134533	0	12.6820908311911	0	0	0	0	0	0	41.7309340188518	8.14053127677806	0	0	0	0.171379605826907	0.0856898029134533	0	0	0	0	1.79948586118252	25.706940874036	0	0	0	0	0	1.71379605826907	0	0	0	0.171379605826907	0	0.428449014567267	0	0	0	2.48500428449015	2.48500428449015	0.0856898029134533
14641	22971	"Sauborst"	50.27611	12.09944	175	"AWI"	175	8068	9757	8671	0	0	0	0.326797385620915	0	0.0816993464052288	0	0.0816993464052288	0	14.1339869281046	0.0816993464052288	0	0	0	0	0	52.859477124183	2.45098039215686	0	0	0	0	0.0816993464052288	0	0	0	0	0.65359477124183	20.4248366013072	0	0	0	0	0	1.30718954248366	0	0	0	0.0816993464052288	0.0816993464052288	0.490196078431373	0	0	0	2.69607843137255	4.16666666666667	0
14641	22971	"Sauborst"	50.27611	12.09944	177.5	"AWI"	177.5	8110.5	10213	8824.5	0	0	0	0	0	0	0	0.216684723726977	0	8.12567713976165	0	0	0	0	0	0	32.5027085590466	13.1094257854821	0	0	0	0	0	0	0	0.108342361863489	0	0.216684723726977	43.5536294691224	0	0	0	0	0	0.541711809317443	0	0	0	0	0	0.108342361863489	0	0	0	0	1.40845070422535	0.108342361863489
