"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ericales"	"Eucalyptus"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Malvaceae"	"Olea"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
23958	41646	"La Molina mire"	43.38111	-6.32722	82	"AWI"	82	1680	1977	1826	0	15	0	0	0	2	1	0	0	14	0	0	0	0	0	0	1	0	0	4	103	0	474	39	0	0	1	1	0	0	0	0	82	0	6	0	2	0	1	0	0	0	0	110	0	0	0	0	128	0	4	0	0	1	0	0	0	0	0	1	0	1	1	0
23958	41646	"La Molina mire"	43.38111	-6.32722	83	"AWI"	83	1702	1985	1837	0	10	1	0	0	0	2	0	0	14	0	0	0	0	0	0	1	0	0	0	121	0	253	79	0	0	1	0	1	0	0	0	62	0	0	0	1	0	0	0	0	0	0	96	0	0	0	0	105	0	0	1	0	2	0	0	0	0	0	1	0	2	4	0
23958	41646	"La Molina mire"	43.38111	-6.32722	84	"AWI"	84	1721	1995	1849	0	13	1	0	0	1	0	0	0	7	0	0	0	0	0	0	2	0	0	0	138	0	115	77	0	18	3	0	1	0	0	1	46	0	0	0	0	0	0	0	0	0	0	93	0	0	1	0	109	10	1	0	0	2	0	0	0	0	0	0	0	1	2	0
23958	41646	"La Molina mire"	43.38111	-6.32722	85	"AWI"	85	1736	2009	1859	0	10	0	0	0	4	3	0	0	20	0	0	0	0	0	1	0	1	0	0	144	0	104	52	0	16	2	1	5	0	0	0	42	0	0	0	2	0	2	0	13	0	0	107	0	0	0	0	108	9	1	0	0	0	0	2	0	0	0	0	0	2	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	86	"AWI"	86	1748	2023	1871	0	14	1	0	0	3	1	0	0	14	0	0	0	1	0	1	0	0	0	0	137	0	102	70	0	14	0	2	6	0	0	0	20	0	1	0	1	0	0	0	6	0	0	124	0	0	2	0	114	0	1	0	0	0	0	1	0	0	0	0	0	2	1	0
23958	41646	"La Molina mire"	43.38111	-6.32722	87	"AWI"	87	1758	2037	1882	0	26	1	0	0	5	1	0	0	22	0	0	0	0	0	1	0	0	0	0	137	0	81	76	0	0	1	1	11	0	0	0	36	0	0	0	6	0	0	0	0	0	0	108	0	0	3	0	124	0	2	0	0	0	0	2	0	0	0	0	0	0	3	0
23958	41646	"La Molina mire"	43.38111	-6.32722	88	"AWI"	88	1766	2051	1893	0	15	0	0	0	4	0	0	0	33	0	0	0	0	0	0	3	0	0	0	153	0	124	99	0	0	1	2	0	0	0	0	51	0	0	0	3	0	0	0	0	0	0	104	0	0	0	0	135	6	3	0	0	0	0	2	0	0	0	0	0	3	3	0
23958	41646	"La Molina mire"	43.38111	-6.32722	89	"AWI"	89	1776	2067	1905	0	23	0	0	0	3	2	0	0	17	0	0	0	1	0	0	2	0	0	0	131	0	90	56	0	20	0	1	0	0	0	0	37	0	0	0	5	0	0	0	0	0	0	94	0	0	0	0	121	6	2	1	0	0	0	4	0	0	0	0	0	0	4	0
23958	41646	"La Molina mire"	43.38111	-6.32722	90	"AWI"	90	1783	2085	1917	0	24	0	0	0	3	1	0	0	28	0	0	0	1	0	1	2	0	0	0	143	0	89	67	0	0	0	1	3	0	0	0	36	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	5	0	1	0	0	0	1	1	0
23958	41646	"La Molina mire"	43.38111	-6.32722	91	"AWI"	91	1817	2096	1937	0	13	0	0	0	2	0	0	0	14	0	0	0	0	0	1	1	0	0	0	134	0	62	79	0	17	0	0	1	0	0	0	21	0	0	0	4	0	0	0	0	0	0	75	0	0	0	0	132	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1
23958	41646	"La Molina mire"	43.38111	-6.32722	92	"AWI"	92	1847	2106	1960	0	19	0	0	0	0	0	0	0	15	0	0	0	0	0	2	0	0	0	0	123	1	54	81	0	0	2	0	0	0	0	0	42	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	118	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	93	"AWI"	93	1871	2118	1984	0	10	0	0	0	3	0	0	0	21	0	0	0	0	0	0	0	0	0	0	149	0	52	80	0	0	3	2	2	0	0	0	33	0	0	0	8	0	0	0	0	0	0	87	1	0	0	0	105	0	3	0	0	0	0	0	0	0	0	0	0	3	1	0
23958	41646	"La Molina mire"	43.38111	-6.32722	94	"AWI"	94	1890	2133	2005	0	12	0	0	0	1	0	0	0	15	0	0	0	0	0	1	0	0	0	0	125	0	61	84	0	19	1	1	1	0	0	0	46	0	0	0	3	0	0	0	0	0	0	99	0	0	0	0	102	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	95	"AWI"	95	1905	2150	2028	0	16	0	0	0	1	0	0	0	22	0	0	1	0	0	2	0	0	0	0	110	0	44	76	0	0	3	0	0	0	0	2	33	0	0	0	6	0	0	0	5	0	0	111	0	0	1	0	129	0	2	1	0	0	0	5	0	0	0	0	0	1	0	1
23958	41646	"La Molina mire"	43.38111	-6.32722	96	"AWI"	96	1920	2171	2049	0	17	0	0	0	0	0	0	0	26	0	0	1	0	0	1	1	0	0	0	131	0	49	75	0	9	1	1	0	0	0	0	26	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	135	0	2	0	0	0	0	3	0	0	0	0	0	2	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	97	"AWI"	97	1931	2196	2070	0	13	1	0	2	3	0	0	0	12	0	0	0	1	0	0	1	0	0	0	156	0	55	78	0	0	0	0	3	0	0	0	29	0	0	0	3	0	0	0	8	0	0	0	0	0	0	0	117	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	98	"AWI"	98	1941	2223	2091	0	14	0	0	0	2	1	0	0	18	0	0	0	0	0	0	0	0	0	1	169	0	81	92	0	0	2	0	4	0	0	0	41	0	0	0	2	0	3	0	0	0	0	94	0	0	0	0	157	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	99	"AWI"	99	1949	2253	2112	0	20	0	0	0	1	2	0	0	17	1	0	0	0	0	1	0	1	0	0	146	0	45	75	0	13	2	0	1	0	0	0	26	0	0	0	8	0	0	0	0	0	0	105	0	0	1	0	122	0	3	0	0	1	0	2	0	0	0	0	0	1	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	100	"AWI"	100	1957	2287	2132	0	18	0	0	0	2	0	0	0	18	0	0	0	2	0	1	1	1	0	1	151	1	65	88	0	13	1	0	0	0	0	0	34	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	124	0	5	0	0	1	0	2	0	0	0	0	0	3	1	0
23958	41646	"La Molina mire"	43.38111	-6.32722	101	"AWI"	101	1992	2296	2152	0	19	0	0	2	2	0	0	0	19	0	0	0	0	0	0	1	0	0	1	162	0	44	76	0	10	0	0	4	0	0	0	29	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0	119	0	2	0	0	0	0	1	0	0	0	0	0	4	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	102	"AWI"	102	2015	2312	2173	0	13	1	0	0	1	0	0	0	24	0	0	0	1	0	0	1	0	0	0	139	0	60	98	0	0	0	1	1	0	0	1	29	0	0	0	6	0	0	0	12	0	0	121	1	0	0	0	118	0	4	0	0	0	0	1	0	0	0	0	0	3	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	103	"AWI"	103	2040	2332	2198	0	22	0	0	0	2	0	0	0	21	0	0	0	0	0	0	0	0	0	0	139	0	61	79	0	0	1	0	0	0	0	0	35	0	0	0	8	0	0	0	0	0	0	95	2	0	0	0	107	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	105	"AWI"	105	2073	2403	2250	0	21	0	0	0	2	1	0	0	33	0	1	0	2	1	0	0	1	0	0	136	0	42	74	0	0	1	0	3	0	0	0	32	0	0	0	2	0	0	0	6	0	0	102	0	0	0	0	121	0	3	0	0	0	0	3	0	0	0	0	0	2	2	0
23958	41646	"La Molina mire"	43.38111	-6.32722	107	"AWI"	107	2089	2495	2295	0	11	0	0	0	0	0	0	0	19	0	1	0	0	0	1	0	0	0	0	165	0	54	76	0	12	2	0	4	0	0	0	34	0	1	0	7	0	1	0	7	0	0	0	0	0	0	0	147	0	3	0	0	0	0	1	0	0	0	0	0	3	2	1
23958	41646	"La Molina mire"	43.38111	-6.32722	109	"AWI"	109	2106	2593	2335	0	15	1	0	0	0	0	0	0	20	0	0	0	1	0	0	0	1	0	0	128	0	39	75	0	0	0	0	0	0	0	0	29	0	0	0	11	0	1	0	0	0	0	0	0	0	1	0	131	0	5	0	0	1	0	4	0	0	0	0	0	5	2	0
23958	41646	"La Molina mire"	43.38111	-6.32722	111	"AWI"	111	2146	2656	2377	0	16	0	0	0	0	0	0	0	29	0	1	0	1	0	0	1	0	0	0	144	0	54	69	0	9	0	1	0	0	0	1	27	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	114	0	2	0	0	1	0	5	0	0	0	0	0	2	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	113	"AWI"	113	2197	2677	2423	0	16	1	0	0	2	0	0	0	15	0	0	0	2	0	0	0	0	0	1	114	0	44	65	0	16	0	0	0	0	0	2	19	0	1	1	2	0	0	0	7	0	0	96	0	0	0	0	140	0	2	0	0	0	0	3	0	0	0	0	0	1	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	115	"AWI"	115	2236	2701	2471	0	15	0	2	0	2	1	0	0	21	0	2	0	2	0	1	0	0	0	0	142	0	46	58	0	17	1	0	0	0	0	0	25	0	0	0	11	0	0	0	10	0	0	0	1	0	0	0	111	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	117	"AWI"	117	2261	2733	2519	0	10	0	0	0	1	0	0	0	20	0	0	1	0	0	0	0	2	0	0	126	0	54	73	0	17	0	0	4	0	0	0	27	1	0	0	4	0	0	0	5	0	0	0	0	0	0	0	135	0	3	0	0	0	0	2	0	0	0	1	0	3	1	0
23958	41646	"La Molina mire"	43.38111	-6.32722	119	"AWI"	119	2281	2780	2569	0	17	0	0	3	1	2	0	0	20	0	3	1	1	0	2	2	0	0	0	131	0	37	70	0	16	0	0	0	0	0	1	25	0	2	0	7	0	0	0	10	0	0	0	1	0	0	0	121	2	5	0	0	0	0	1	0	0	0	0	0	4	1	0
23958	41646	"La Molina mire"	43.38111	-6.32722	121	"AWI"	121	2338	2814	2610	1	16	1	0	0	2	0	0	0	24	0	1	0	0	0	2	1	0	0	1	129	0	42	71	0	0	3	1	2	0	0	0	34	0	0	0	3	0	1	0	12	0	0	87	0	0	0	0	103	0	2	0	0	0	0	2	0	0	0	0	0	1	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	123	"AWI"	123	2430	2830	2647	0	16	0	0	0	0	1	0	0	18	0	0	0	0	0	0	0	0	0	1	158	0	36	86	0	0	0	0	2	0	0	0	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	142	0	8	0	0	0	0	2	0	0	0	0	0	1	1	0
23958	41646	"La Molina mire"	43.38111	-6.32722	125	"AWI"	125	2514	2849	2685	0	20	1	0	2	3	0	0	0	21	0	0	0	1	0	0	0	0	0	0	119	0	0	76	0	21	1	0	1	0	0	1	19	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	123	0	4	0	0	0	0	1	0	0	0	0	0	2	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	127	"AWI"	127	2596	2875	2724	0	12	0	0	0	3	0	0	0	14	0	0	0	0	0	0	1	2	0	0	144	0	28	74	0	0	1	0	5	0	0	0	30	0	1	0	1	0	0	0	0	0	0	100	0	0	0	0	100	0	6	0	0	0	0	1	0	0	0	0	0	2	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	129	"AWI"	129	2654	2911	2764	0	11	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	1	0	0	136	0	43	98	0	7	1	0	0	0	0	0	16	0	0	0	2	0	0	0	13	0	0	0	0	0	0	0	123	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	131	"AWI"	131	2727	2952	2809	0	19	0	1	0	3	0	0	0	9	0	1	0	0	0	0	0	0	0	0	142	0	38	71	0	0	1	0	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	83	2	0	0	0	118	0	1	0	0	0	0	2	0	0	0	0	0	1	1	0
23958	41646	"La Molina mire"	43.38111	-6.32722	133	"AWI"	133	2765	3030	2858	0	17	2	0	0	0	1	0	0	25	0	0	0	0	0	1	1	0	0	0	114	0	43	93	0	12	0	0	2	0	0	1	14	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	135	"AWI"	135	2778	3155	2902	0	14	0	0	0	1	1	0	0	25	0	1	0	0	0	0	0	0	0	2	118	0	40	85	0	9	0	0	3	0	0	0	13	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	146	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	137	"AWI"	137	2787	3303	2944	0	17	0	0	0	0	0	0	0	24	0	1	0	0	0	0	0	0	0	0	145	0	22	50	0	0	0	0	4	0	0	0	8	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	139	"AWI"	139	2794	3447	2986	0	12	0	0	0	6	1	0	0	15	0	0	0	0	0	0	1	1	0	0	155	1	24	76	0	0	0	0	4	0	0	0	9	0	0	1	0	0	1	0	0	0	7	0	0	0	0	0	150	0	1	0	0	1	0	2	0	0	1	0	0	1	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	141	"AWI"	141	2822	3562	3033	0	16	0	0	0	2	0	0	0	11	0	0	0	0	0	0	0	0	0	1	167	0	12	69	0	11	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	140	0	1	0	0	1	0	3	0	0	0	0	0	3	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	143	"AWI"	143	2847	3625	3086	0	8	1	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	133	0	21	71	0	0	1	0	1	0	0	0	14	0	0	0	2	0	0	0	13	0	0	0	0	0	0	0	143	0	2	0	0	0	0	1	0	0	0	0	0	3	1	0
23958	41646	"La Molina mire"	43.38111	-6.32722	145	"AWI"	145	2865	3699	3137	0	7	0	0	0	0	0	0	0	19	0	1	2	0	0	0	0	1	0	0	171	0	11	33	0	0	1	0	1	0	0	0	13	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	142	0	0	1	0	0	0	0	0	0	0	0	0	4	1	0
23958	41646	"La Molina mire"	43.38111	-6.32722	147	"AWI"	147	2881	3797	3187	1	9	0	2	1	0	0	0	0	17	0	0	0	0	0	0	1	1	0	1	158	0	11	14	0	0	1	0	0	0	0	0	17	0	0	0	5	0	0	0	9	0	4	0	0	0	1	0	127	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	149	"AWI"	149	2895	3910	3239	0	5	0	0	0	1	0	0	0	15	0	0	0	0	0	0	0	0	0	0	129	0	15	15	0	0	0	0	1	0	0	0	12	0	0	0	1	0	0	0	0	0	0	142	0	0	1	0	140	0	0	0	0	0	0	3	0	0	1	0	0	7	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	151	"AWI"	151	2924	3993	3287	0	11	1	0	0	3	0	0	0	16	0	1	0	2	0	0	0	0	0	1	152	0	21	60	0	0	1	0	5	0	1	0	10	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	133	2	2	0	0	1	0	3	0	0	0	0	0	5	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	153	"AWI"	153	2961	4066	3341	0	13	0	0	1	1	1	0	0	15	0	0	0	0	0	1	0	1	0	0	139	0	28	67	0	11	0	0	0	0	0	0	20	0	0	0	5	0	0	0	8	0	0	0	0	0	0	0	129	0	3	0	0	0	0	2	0	0	1	0	0	1	0	1
23958	41646	"La Molina mire"	43.38111	-6.32722	155	"AWI"	155	2981	4129	3395	0	16	0	0	0	2	0	0	0	19	0	1	0	1	0	1	0	0	0	2	147	1	39	82	0	0	2	2	3	0	0	0	24	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	129	0	5	0	0	1	0	1	0	0	2	0	1	4	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	157	"AWI"	157	3000	4222	3447	0	17	0	0	0	1	1	0	0	14	0	0	0	1	0	1	0	0	0	0	128	0	11	0	0	0	3	0	1	0	1	0	10	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	142	0	0	0	0	0	0	3	0	0	2	0	0	2	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	159	"AWI"	159	3015	4327	3496	0	19	0	0	0	0	0	0	0	17	0	2	0	0	0	0	0	0	0	0	141	0	26	61	0	14	0	0	1	0	0	0	11	0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	119	0	1	0	0	0	0	3	0	0	1	0	0	2	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	161	"AWI"	161	3048	4400	3547	0	2	1	0	0	0	1	0	0	21	0	0	0	0	0	0	0	1	0	0	177	0	10	0	0	0	1	1	1	0	0	0	9	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	1	0	9	0	0	6	0	0	2	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	163	"AWI"	163	3089	4481	3603	0	13	0	0	0	0	0	0	0	18	0	0	0	1	0	0	0	0	0	1	150	0	26	54	0	13	0	0	1	0	0	0	25	0	0	0	3	0	0	0	0	0	0	107	0	0	0	0	116	0	3	0	0	1	0	3	0	0	0	0	0	6	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	165	"AWI"	165	3120	4550	3656	0	6	0	0	0	0	0	0	0	19	0	1	0	0	0	0	0	0	0	0	132	0	15	22	0	0	1	2	0	0	0	0	14	0	0	0	2	0	0	0	0	0	0	161	0	0	0	0	104	0	1	0	0	0	0	5	0	0	5	0	0	1	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	167	"AWI"	167	3143	4639	3707	0	4	0	0	0	0	1	0	0	23	0	0	0	0	0	0	0	0	0	0	120	0	10	5	0	0	0	0	1	0	1	0	12	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	8	0	0	3	0	0	2	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	169	"AWI"	169	3166	4740	3762	0	1	0	0	0	0	1	0	0	23	1	1	0	0	1	0	0	0	0	1	129	0	10	19	0	0	1	0	3	0	1	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	122	0	1	0	0	0	0	24	0	0	2	0	0	1	1	0
23958	41646	"La Molina mire"	43.38111	-6.32722	171	"AWI"	171	3196	4818	3810	0	4	0	0	1	3	0	0	0	22	0	0	0	0	0	0	0	1	0	0	154	0	14	27	0	0	0	0	3	0	1	0	12	0	0	0	2	0	0	0	10	0	0	0	0	0	0	1	96	0	0	0	0	0	0	11	0	0	3	0	0	6	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	173	"AWI"	173	3239	4860	3860	0	1	0	0	0	1	0	0	0	32	0	0	0	0	0	1	0	2	0	1	113	0	13	0	0	18	0	1	1	0	6	0	11	0	0	0	2	0	0	0	8	0	0	0	1	0	0	1	125	0	0	0	0	0	0	14	0	0	0	0	0	3	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	175	"AWI"	175	3270	4924	3908	0	0	2	0	0	0	1	0	0	36	0	0	0	1	0	0	0	0	0	0	120	0	13	0	0	18	0	4	4	0	3	0	8	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	132	0	1	0	0	0	0	39	0	0	0	0	0	0	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	177	"AWI"	177	3303	5000	3958	0	0	0	0	0	0	0	0	0	36	0	1	0	0	0	1	0	0	0	0	125	0	21	0	0	0	0	2	5	0	0	0	12	0	0	0	2	1	0	0	7	0	0	0	0	0	0	0	141	0	4	0	0	0	0	38	0	0	5	0	0	3	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	179	"AWI"	179	3329	5098	4006	0	1	0	0	0	0	0	0	0	31	0	1	0	0	0	0	0	0	0	0	136	0	14	0	0	0	0	3	0	0	4	0	9	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	166	0	4	0	0	0	0	39	0	0	1	0	0	1	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	181	"AWI"	181	3360	5172	4058	0	0	0	0	0	0	1	0	0	45	0	0	0	0	0	0	0	0	0	0	141	0	20	0	0	16	0	6	2	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	1	0	0	0	0	39	0	0	4	0	0	6	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	183	"AWI"	183	3405	5230	4108	0	0	0	0	0	0	0	0	0	44	0	0	0	0	1	2	0	0	0	0	86	0	14	6	0	0	1	9	1	0	0	0	9	0	0	0	3	0	0	0	6	0	0	0	0	0	0	0	195	0	4	0	0	0	0	63	0	0	1	0	0	0	1	0
23958	41646	"La Molina mire"	43.38111	-6.32722	185	"AWI"	185	3437	5305	4161	0	1	0	0	0	0	0	0	0	21	2	1	0	0	0	0	0	0	0	0	69	1	22	0	0	37	0	1	0	0	1	0	12	0	0	1	4	0	0	0	0	0	0	0	1	0	0	0	250	0	2	0	0	0	0	15	0	0	2	0	0	1	2	0
23958	41646	"La Molina mire"	43.38111	-6.32722	187	"AWI"	187	3470	5375	4212	0	1	0	0	0	0	3	0	0	16	0	0	0	0	0	0	0	0	0	1	52	0	21	0	0	36	1	3	0	0	2	0	8	0	0	0	1	1	0	0	5	0	0	0	0	0	0	0	237	0	4	0	0	0	0	18	0	0	3	0	0	1	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	188	"AWI"	188	3485	5417	4242	0	1	0	0	0	0	1	0	0	18	0	0	0	0	0	0	0	1	0	0	35	0	12	7	0	46	0	4	0	0	0	0	13	0	0	1	0	0	0	0	15	0	0	0	0	0	0	1	247	0	6	0	0	0	0	8	0	0	2	0	0	0	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	190	"AWI"	190	3511	5498	4295	0	4	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	54	0	12	18	0	36	0	1	1	0	0	0	14	0	0	0	2	0	0	0	13	0	0	0	0	0	0	0	215	0	6	0	0	0	0	13	0	0	2	0	0	2	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	191	"AWI"	191	3536	5524	4321	0	0	1	1	0	0	1	0	0	13	0	0	0	0	0	1	0	0	0	0	30	0	10	0	0	46	0	7	0	0	1	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	261	0	5	1	0	0	0	9	0	0	2	0	0	0	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	193	"AWI"	193	3582	5582	4375	0	0	1	0	0	0	0	0	0	6	1	1	0	1	0	0	0	1	0	0	28	0	11	0	0	0	0	3	3	0	0	0	10	0	0	0	1	0	0	0	12	0	0	0	0	0	0	0	247	0	4	0	0	0	0	7	0	0	2	0	0	0	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	195	"AWI"	195	3623	5644	4432	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	0	4	0	0	62	1	6	2	0	1	0	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	211	0	2	0	0	1	0	1	0	0	1	0	0	0	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	197	"AWI"	197	3657	5726	4484	0	1	0	0	0	0	2	0	0	18	0	1	0	1	0	1	0	0	0	0	37	0	16	9	0	0	0	1	2	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	117	0	6	0	0	0	0	4	0	0	3	0	0	1	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	199	"AWI"	199	3687	5802	4539	0	0	2	0	0	0	4	0	17	12	1	0	2	0	0	0	2	1	0	0	27	0	29	19	0	0	0	0	0	0	0	1	11	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	22	0	1	0	0	1	0	0	0	0	8	0	0	0	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	201	"AWI"	201	3727	5866	4585	0	0	0	1	0	0	1	0	0	20	0	1	0	2	0	1	0	0	0	0	24	0	24	11	0	0	1	0	0	0	0	0	22	0	1	0	8	1	0	0	0	0	0	0	0	0	0	0	15	0	1	0	0	2	0	2	0	0	6	1	0	0	0	3
23958	41646	"La Molina mire"	43.38111	-6.32722	203	"AWI"	203	3769	5922	4633	0	2	3	6	1	0	3	0	25	9	2	2	0	0	0	1	1	0	0	0	31	0	25	17	0	99	0	0	0	0	1	0	26	0	0	0	2	0	0	0	29	0	0	0	0	0	0	0	19	0	3	0	0	0	0	3	0	0	12	0	0	0	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	205	"AWI"	205	3806	5986	4684	0	1	0	0	0	0	1	0	0	19	0	5	0	0	0	1	0	0	0	0	27	0	19	18	0	0	0	0	0	0	2	0	25	0	0	0	6	0	0	0	36	0	4	0	0	0	0	1	17	0	2	0	0	0	0	5	0	0	7	0	0	0	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	207	"AWI"	207	3842	6050	4733	0	0	1	0	0	0	6	0	0	27	0	0	0	1	0	0	0	0	0	0	36	0	28	6	0	0	0	0	0	0	2	0	16	0	0	0	3	0	0	0	35	0	0	0	0	0	0	0	22	0	4	0	0	0	0	1	0	0	8	0	0	0	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	209	"AWI"	209	3872	6127	4784	0	0	0	0	0	0	5	0	0	16	0	0	0	1	0	1	0	0	0	0	32	0	27	21	0	0	0	0	0	0	1	3	15	0	0	1	1	0	1	0	37	0	0	0	0	0	0	0	22	0	2	0	0	0	0	0	0	0	10	0	0	0	0	0
23958	41646	"La Molina mire"	43.38111	-6.32722	211	"AWI"	211	3915	6188	4838	0	0	0	0	0	0	1	0	0	14	0	5	0	1	0	2	1	2	0	0	39	0	27	0	0	0	0	0	0	0	1	1	9	0	0	0	7	1	0	0	72	0	0	0	0	0	0	0	25	0	3	0	0	1	0	1	0	0	13	0	0	0	0	0
