"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Olea"	"Oleaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3474	4493	"Tourves"	43.41312	5.91072	1320	"AWI"	1320	10238	11176	10687	0	0	0.323624595469256	1.94174757281553	1.29449838187702	0.323624595469256	0	5.8252427184466	0	4.53074433656958	0.647249190938511	0	0	0.647249190938511	0	0	3.23624595469256	1.61812297734628	0	1.94174757281553	0	0	0	0	0	0	7.76699029126214	0	0	0.970873786407767	0.323624595469256	0	0	0	0	0	0.323624595469256	40.7766990291262	0	0	16.1812297734628	0.323624595469256	0	7.44336569579288	0.970873786407767	0	0	0	0	0	1.29449838187702	0	0	0	0	1.29449838187702	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1335	"AWI"	1335	10358	11378	10847	0	0	0	0.380228136882129	0	0	0	1.52091254752852	0	1.90114068441065	0.760456273764259	0	0	0.380228136882129	0	0	0.760456273764259	11.4068441064639	0.380228136882129	0.760456273764259	0	0	0	0	0	0.380228136882129	3.42205323193916	0	0	0.760456273764259	0.380228136882129	0	0	0	0	0	0	23.574144486692	0	0	42.2053231939163	0.380228136882129	0	6.08365019011407	0.760456273764259	0	0	0	0	0.380228136882129	2.28136882129278	0.760456273764259	0	0.380228136882129	0	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1343	"AWI"	1343	10412	11509	10929	0	0	0	0.993377483443709	1.98675496688742	0	0	1.65562913907285	0	1.32450331125828	0	0.33112582781457	0.662251655629139	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98013245033113	0	0	0	0	0	0	0	0	0	0	10.2649006622517	0	0.662251655629139	64.2384105960265	0	0	11.2582781456954	0.993377483443709	0	0	0.662251655629139	0	0	0.33112582781457	0.662251655629139	0	0.33112582781457	0	0.662251655629139	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1358	"AWI"	1358	10510	11601	11032	0	0	0	0.3125	1.875	0	0	1.875	0	10.625	0	0.3125	0	0	0.625	0	0	0	0	0	0	0.3125	0	0	0	0	2.5	0	0	0	0.3125	0	0	0	0	0	0	16.25	0	0	41.875	0	0	9.6875	0.625	0	0	0	0	0.3125	9.375	0.625	0	0	0	0.9375	0	1.5625	0
3474	4493	"Tourves"	43.41312	5.91072	1373	"AWI"	1373	10582	11746	11134	0.403225806451613	0	0	0	0.806451612903226	0	0	1.61290322580645	0	12.0967741935484	1.20967741935484	0	0.403225806451613	0	2.01612903225806	0.403225806451613	0.403225806451613	0	0	0	0	0.403225806451613	0	0	0	0	1.20967741935484	0	0	0.403225806451613	0	0	0	0.403225806451613	0	0	0	13.7096774193548	0	0	41.5322580645161	0	0	2.41935483870968	0.403225806451613	0.403225806451613	1.20967741935484	3.2258064516129	0	0	11.6935483870968	0.806451612903226	0	0.806451612903226	0	1.20967741935484	0	0.806451612903226	0
3474	4493	"Tourves"	43.41312	5.91072	1380	"AWI"	1380	10609	11833	11180	0	0	0	0.289855072463768	0.869565217391304	0	0	5.50724637681159	0	3.18840579710145	0.579710144927536	0	0	0	0.869565217391304	0	0	0.579710144927536	0	0	0	0	0	0	0	0.289855072463768	0.579710144927536	0	0	0	0	0	0	0	0	0	0	50.1449275362319	0	0	25.2173913043478	0.869565217391304	0	1.44927536231884	0	0	0	0	0	0	9.27536231884058	0	0	0	0.289855072463768	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1388	"AWI"	1388	10661	11907	11231	0	0	2.5974025974026	0	0	0	0	58.4415584415584	0	3.8961038961039	0	0	0	0	2.5974025974026	0	1.2987012987013	0	0	14.2857142857143	0	0	0	0	0	0	7.79220779220779	0	0	1.2987012987013	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5974025974026	0	0	0	0	0	1.2987012987013	2.5974025974026	0	0	0	0	0	1.2987012987013	0	0
3474	4493	"Tourves"	43.41312	5.91072	1395	"AWI"	1395	10707	11944	11276	0.303951367781155	0	0	0.303951367781155	0.60790273556231	0	0	4.55927051671733	0	0.303951367781155	2.12765957446809	0	0	0.303951367781155	0.303951367781155	0	0	0	0	6.68693009118541	0	0	0	0	0	0	2.12765957446809	0	0	0	0	0	0	0	0	0	0	61.7021276595745	0	0	13.3738601823708	0	0	0.303951367781155	0	0	0	0	6.0790273556231	0	0.911854103343465	0	0	0	0	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1425	"AWI"	1425	10849	12188	11470	0	0	0	0.606060606060606	0.909090909090909	0.303030303030303	0	18.4848484848485	0	5.15151515151515	0.303030303030303	0	0	1.51515151515152	2.42424242424242	0	0.303030303030303	0.303030303030303	0	0	0	0	0	0	0	0	0.909090909090909	0	0	0	0	0	0	0	0.606060606060606	0	0	63.9393939393939	0	0	0	0	0	1.21212121212121	0	0	0	0	0	0	2.12121212121212	0	0	0.606060606060606	0	0	0	0.303030303030303	0
3474	4493	"Tourves"	43.41312	5.91072	1463	"AWI"	1463	11028	12407	11676	0	0	0	0.301204819277108	0.301204819277108	0	0	19.578313253012	0	0	22.5903614457831	0	0	0.301204819277108	3.6144578313253	0	0.602409638554217	0	0	0	0	0.903614457831325	0	0	0	0	0.602409638554217	0	0	0	0.301204819277108	0	0	0	0	0	0	25.6024096385542	0	0	23.1927710843373	0.301204819277108	0	0.301204819277108	0	0	0	0	0	0	0.903614457831325	0	0	0.301204819277108	0	0	0.301204819277108	0	0
3474	4493	"Tourves"	43.41312	5.91072	1470	"AWI"	1470	11048	12462	11718	0	0	0	1.89393939393939	1.51515151515152	0	0	23.4848484848485	0	3.78787878787879	1.13636363636364	0	0	0	1.51515151515152	0	0.757575757575758	0	0	0	0	0	0	0	0	1.13636363636364	0.378787878787879	0	0.378787878787879	0	1.13636363636364	0	0	0	0	0	0	57.5757575757576	0	0	0	2.65151515151515	0	1.51515151515152	0	0	0	0	0	0	0.757575757575758	0	0	0	0.378787878787879	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1478	"AWI"	1478	11095	12502	11757	0	0	0	0.602409638554217	0.301204819277108	0	0	3.6144578313253	0	1.80722891566265	0	0	0	0	0.301204819277108	0	0	0	0	4.51807228915663	0	0.301204819277108	0	0	0	0	2.40963855421687	0	0	0	0	3.6144578313253	0	0	0	0	0	63.855421686747	0	0	15.6626506024096	0.301204819277108	0	1.20481927710843	0	0	0	0	0	0	1.50602409638554	0	0	0	0	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1530	"AWI"	1530	11303	12765	12000	0	0	0.199600798403194	1.79640718562874	0.598802395209581	0	0	21.3572854291417	0	4.39121756487026	1.19760479041916	0	0	0.598802395209581	0.399201596806387	0	0.199600798403194	0	0	1.79640718562874	0	0.399201596806387	0	0	0.199600798403194	0	5.38922155688623	0	0	0	0	0	0	0	0	0	0	22.5548902195609	0	0	33.7325349301397	0.199600798403194	0	1.59680638722555	0	0	0.199600798403194	0	0	0	1.59680638722555	0.199600798403194	0	0.598802395209581	0.199600798403194	0	0.199600798403194	0.399201596806387	0
3474	4493	"Tourves"	43.41312	5.91072	1538	"AWI"	1538	11335	12804	12034	0	0.584795321637427	0	0	1.16959064327485	0	0	26.3157894736842	0	2.92397660818713	1.75438596491228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16959064327485	0	0.584795321637427	0	0.584795321637427	0	0	0	0.584795321637427	0	0	61.4035087719298	0	0	0	0.584795321637427	0	0.584795321637427	0	0	0	0	0	0	1.16959064327485	0	0	0	0.584795321637427	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1568	"AWI"	1568	11456	12939	12170	0.273972602739726	0	0	0.273972602739726	0.547945205479452	0	0	21.6438356164384	0	1.64383561643836	1.91780821917808	0	0	0.547945205479452	0.547945205479452	0	0.273972602739726	0	0	0	0	0	0	0	0	0	1.36986301369863	0	0	0	0	0	0	0	0.273972602739726	0	0	37.5342465753425	0	0	30.1369863013699	0.821917808219178	0	1.36986301369863	0	0	0	0	0	0	0.547945205479452	0	0	0.273972602739726	0	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1575	"AWI"	1575	11482	12958	12200	0	0	0	1.90274841437632	0.634249471458774	0	0	15.2219873150106	0	1.90274841437632	1.05708245243129	0	0.211416490486258	0.422832980972516	0.211416490486258	0	0.211416490486258	0	0	0	0	0.211416490486258	0	0	0	0	0	0	0	0	0	0	0	0	0.211416490486258	0	0	16.7019027484144	0	0	57.2938689217759	0.211416490486258	0	2.74841437632135	0.211416490486258	0	0	0	0	0	0.422832980972516	0	0	0.211416490486258	0	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1590	"AWI"	1590	11537	13039	12264	0.257731958762887	0	0	1.28865979381443	3.35051546391753	0.515463917525773	0	18.8144329896907	0	0.257731958762887	1.54639175257732	0	0	0.77319587628866	1.03092783505155	0	0.515463917525773	0.515463917525773	0	1.54639175257732	0	0.77319587628866	0	0	0.257731958762887	0	2.06185567010309	0	0	0	0	0	0	0	0.257731958762887	0	0	30.4123711340206	0	0	29.639175257732	0	0	3.09278350515464	0	0.515463917525773	0.515463917525773	0	0	0.257731958762887	1.03092783505155	0	0	0.257731958762887	0	0	0	0.515463917525773	0
3474	4493	"Tourves"	43.41312	5.91072	1605	"AWI"	1605	11595	13124	12335	0	0	0	2.3936170212766	1.06382978723404	0	0	14.6276595744681	0	1.32978723404255	2.12765957446809	0	0	1.59574468085106	0.797872340425532	0	0	0.265957446808511	0	0	0	0	0	0	0	0	1.32978723404255	0	0	0	0.265957446808511	0	0	0	0	0	0	42.8191489361702	0	0	26.3297872340426	0.531914893617021	0	1.86170212765957	0	0	0	1.06382978723404	0	0.265957446808511	0.531914893617021	0	0	0.797872340425532	0	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1628	"AWI"	1628	11693	13216	12440	0.72463768115942	0	0.36231884057971	0.72463768115942	0.72463768115942	0.36231884057971	0	9.05797101449275	0	1.81159420289855	0.36231884057971	0	0	0.36231884057971	2.89855072463768	0	0.36231884057971	0	0	0	0	0.36231884057971	0	0	0	0	0.72463768115942	0	0.36231884057971	0	0.72463768115942	0	0	0.72463768115942	0.72463768115942	0.72463768115942	0	70.2898550724638	0	0	0	0.36231884057971	0	4.34782608695652	0	0	0	0	0	0	2.53623188405797	0	0	0	0	0	0	0.36231884057971	0
3474	4493	"Tourves"	43.41312	5.91072	1665	"AWI"	1665	11856	13384	12610	0	0	0	0	1.42857142857143	0	0	14.2857142857143	0	0.714285714285714	0	0	0	1.42857142857143	0.714285714285714	0	1.42857142857143	1.42857142857143	0	0	0	0	0	0	0	0	0.714285714285714	0	0	0.714285714285714	0	0	0	0	0	0	0	45.7142857142857	0	0	26.4285714285714	1.42857142857143	0	0	0	0	0.714285714285714	0	0	0	0.714285714285714	0	0.714285714285714	1.42857142857143	0	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1680	"AWI"	1680	11912	13442	12681	0	0	0.706713780918728	0.706713780918728	2.47349823321555	0	0	10.2473498233216	0	7.42049469964664	1.41342756183746	0	0	1.41342756183746	0	0	0	1.41342756183746	0	1.41342756183746	0	0	0	0	0	0	1.76678445229682	0	0	0	0	0	0	0.353356890459364	0	0	0	41.3427561837456	0	0	18.0212014134276	0.706713780918728	0	2.47349823321555	0.706713780918728	0	0	0	0	0	7.06713780918728	0	0	0	0	0	0	0.353356890459364	0
3474	4493	"Tourves"	43.41312	5.91072	1688	"AWI"	1688	11939	13483	12719	0	0	1.33333333333333	0.666666666666667	2.66666666666667	0	0	15.3333333333333	0	4.66666666666667	0	0	0	0	0.666666666666667	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0.666666666666667	0	0	0	2.66666666666667	0.666666666666667	0	56.6666666666667	0	0	0	0.666666666666667	0	6	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	1.33333333333333	0.666666666666667	0
3474	4493	"Tourves"	43.41312	5.91072	1703	"AWI"	1703	12010	13539	12789	0	0.26246719160105	0	1.0498687664042	0.78740157480315	0	0	6.03674540682415	6.2992125984252	1.31233595800525	3.41207349081365	0	0	1.83727034120735	0.5249343832021	0	0.26246719160105	0.5249343832021	0	2.88713910761155	0	0.5249343832021	0	0	0	0	0.78740157480315	0	0.26246719160105	0	0	0	0	0	0	0	0	49.3438320209974	0	0	11.8110236220472	0.78740157480315	0	2.36220472440945	0.26246719160105	0	0	0	0	0.26246719160105	6.8241469816273	0.5249343832021	0	1.0498687664042	0	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1733	"AWI"	1733	12136	13689	12929	0.359712230215827	1.07913669064748	0	1.79856115107914	1.07913669064748	0	0	8.99280575539568	0	0.719424460431655	2.51798561151079	0	0	0.719424460431655	1.07913669064748	0	0.359712230215827	0	0	3.23741007194245	0	2.51798561151079	0	0	0	0	0.359712230215827	0	0	0	0	0	0	0.719424460431655	0.359712230215827	0	0	43.1654676258993	0	0	26.6187050359712	0.359712230215827	0	1.07913669064748	0	0	0	0	0	0	2.51798561151079	0	0	0	0	0	0	0.359712230215827	0
3474	4493	"Tourves"	43.41312	5.91072	1755	"AWI"	1755	12238	13753	13023	0.303951367781155	0	0.303951367781155	1.51975683890578	2.12765957446809	0.303951367781155	0	13.3738601823708	5.47112462006079	2.73556231003039	4.86322188449848	0	0.303951367781155	0.60790273556231	0.60790273556231	0	0.303951367781155	0	0	0	0	0.303951367781155	0	0	0	0.911854103343465	0.911854103343465	0	0	0	0	0	0	0	0.60790273556231	0	0	13.9817629179331	0	0.303951367781155	43.161094224924	0	0	1.21580547112462	0	0	0.303951367781155	0	0	0	4.86322188449848	0	0	0	0	0	0	0.60790273556231	0
3474	4493	"Tourves"	43.41312	5.91072	1770	"AWI"	1770	12298	13831	13091	0	0	0	0.906344410876133	0.604229607250755	0	0	12.3867069486405	0	0	2.41691842900302	0	0	0.604229607250755	0.604229607250755	0	0	0	0	0	0	0.604229607250755	0	0	0	0	1.51057401812689	0	0	0	0	0	0	0.302114803625378	0	0	0	53.1722054380665	0	0	24.773413897281	0.906344410876133	0	0.906344410876133	0	0	0	0	0	0	0	0	0	0.302114803625378	0	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1785	"AWI"	1785	12389	13882	13157	0.202020202020202	0	0	2.02020202020202	1.61616161616162	0	0	5.25252525252525	0	2.62626262626263	3.43434343434343	0	0	0	0.404040404040404	0	0.404040404040404	0.606060606060606	0.404040404040404	0.404040404040404	0	0.808080808080808	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	34.9494949494949	0	0	38.7878787878788	0.808080808080808	0	1.21212121212121	0	0	0.202020202020202	0	0	0.202020202020202	4.04040404040404	0	0	0.202020202020202	0	0	0	0.404040404040404	0
3474	4493	"Tourves"	43.41312	5.91072	1800	"AWI"	1800	12466	13948	13226	0.294985250737463	0	0	1.17994100294985	1.17994100294985	0	0	7.66961651917404	5.30973451327434	7.37463126843658	0.589970501474926	0	0	0.294985250737463	1.17994100294985	0	0	0	0	0	0	0.294985250737463	0	0	0	0	1.47492625368732	0	0	0.294985250737463	0.294985250737463	0	0	0	0	0	0	52.5073746312684	0	0	15.929203539823	0.884955752212389	0	1.76991150442478	0	0	0.294985250737463	0	0	0	0.589970501474926	0	0	0.294985250737463	0	0	0.294985250737463	0	0
3474	4493	"Tourves"	43.41312	5.91072	1830	"AWI"	1830	12613	14078	13363	0	0	0.480769230769231	1.44230769230769	0.961538461538462	0	0	10.5769230769231	0	0.480769230769231	0	0	0	0	0.480769230769231	0	0.480769230769231	0	0	0	0	0.480769230769231	0	0	0.480769230769231	0	0.480769230769231	0	0	0	0	0	0	0.480769230769231	0.480769230769231	0	0	30.2884615384615	0	0	44.7115384615385	0.961538461538462	0	1.44230769230769	0	0	0	0	0	0	1.92307692307692	0	0	0.961538461538462	0	1.44230769230769	0.961538461538462	0	0
3474	4493	"Tourves"	43.41312	5.91072	1838	"AWI"	1838	12647	14120	13401	0	0	0	3.03030303030303	3.03030303030303	0	0	8.48484848484849	0	1.81818181818182	1.21212121212121	0	0	1.81818181818182	3.03030303030303	0	0.606060606060606	0	0	0	0	0	0	0	0	0.606060606060606	1.81818181818182	0	0.606060606060606	0	0.606060606060606	0	0	0	0	0	0	52.1212121212121	0	0	0	0.606060606060606	0	7.27272727272727	0	0	0.606060606060606	0	0	0.606060606060606	10.9090909090909	0.606060606060606	0	0.606060606060606	0	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1890	"AWI"	1890	12897	14340	13633	0	0	0	3.56083086053412	1.48367952522255	0	0	6.23145400593472	5.6379821958457	1.48367952522255	1.48367952522255	0	0	0.890207715133531	0.890207715133531	0	0.593471810089021	0	0	5.6379821958457	0	0.29673590504451	0	0	0	0	0.890207715133531	0	0	0.593471810089021	0.29673590504451	0	0	0	0	0	0	48.6646884272997	0	0	14.2433234421365	0.29673590504451	0	3.56083086053412	0	0.29673590504451	0	0	0	0	1.48367952522255	0.29673590504451	0.29673590504451	0.890207715133531	0	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1898	"AWI"	1898	12924	14377	13669	0	0	0	2.77777777777778	0	1.38888888888889	0	12.5	0	9.72222222222222	0	0	0	0	1.38888888888889	0	0	0	0	0	0	0	0	0	0	0	2.77777777777778	0	0	0	1.38888888888889	0	0	0	5.55555555555556	0	0	29.1666666666667	0	0	22.2222222222222	0	0	4.16666666666667	0	0	0	0	0	1.38888888888889	2.77777777777778	0	0	0	0	1.38888888888889	0	1.38888888888889	0
3474	4493	"Tourves"	43.41312	5.91072	1905	"AWI"	1905	12957	14411	13702	0	0	0	5.61056105610561	0.99009900990099	0	0	8.91089108910891	0	1.32013201320132	0.66006600660066	0	0	0.66006600660066	0.33003300330033	0	0.99009900990099	0	0	0	0	0.33003300330033	0	0	0	0	0.99009900990099	0	0	0	0	0	0	0	0	0	0	50.4950495049505	0	0	23.4323432343234	1.98019801980198	0	1.32013201320132	0	0	0	0	0	0.33003300330033	0.33003300330033	0	0	0.66006600660066	0	0.33003300330033	0	0.33003300330033	0
3474	4493	"Tourves"	43.41312	5.91072	1928	"AWI"	1928	13065	14493	13798	0.746268656716418	0	1.49253731343284	2.98507462686567	2.98507462686567	0	0	8.2089552238806	0	0	0	0	0	0.746268656716418	0.746268656716418	0	1.49253731343284	0.746268656716418	0	2.98507462686567	0	0	0	0	0	0	2.23880597014925	0	0	0	0	0	0	0	1.49253731343284	0	0	70.1492537313433	0	0	0	0	0	2.23880597014925	0	0	0	0	0	0	0.746268656716418	0	0	0	0	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1972	"AWI"	1972	13197	14672	13960	0	0	0	1.89393939393939	0.757575757575758	0	0	3.40909090909091	0	0	1.89393939393939	0	0.378787878787879	2.27272727272727	4.16666666666667	0	0.757575757575758	0	0	0	0	0	0	0	0	0	0.757575757575758	0	0	0	0.378787878787879	0	0	0	0	0	0	79.9242424242424	0	0	0	0.757575757575758	0	1.13636363636364	0	0	0	0	0	0	1.51515151515152	0	0	0	0	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1995	"AWI"	1995	13249	14797	14034	0.625	0	1.25	0	10	0	0	5	0	1.875	1.25	0	0.625	0	1.875	0	0	0	0	3.75	0	0	0	0	0	1.25	0.625	0	0.625	0	0	0	0	2.5	0	0	0	53.125	0	0	0	0.625	0	5.625	0	0	0	0	0	0	6.875	0	0	1.875	0.625	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	2002	"AWI"	2002	13269	14820	14058	0	0	0	0	7.56756756756757	0	0	2.16216216216216	0	3.24324324324324	0	0.540540540540541	0	0	0.540540540540541	0	0	0.540540540540541	0	0	0	0	0	0	0	0	4.86486486486486	0	0	0	0	0	0	0.540540540540541	0	0	0	0	0	0	52.972972972973	0	0	7.02702702702703	0	0	0	0	0	0	17.2972972972973	1.08108108108108	0	0.540540540540541	0	0	0	1.08108108108108	0
3474	4493	"Tourves"	43.41312	5.91072	2025	"AWI"	2025	13330	14922	14136	0	0	0	0.493827160493827	2.22222222222222	0	0	1.72839506172839	0	1.48148148148148	0.246913580246914	0	0	0.246913580246914	0.493827160493827	0	0.493827160493827	0	0	0	0	0.987654320987654	0	0	0	0	1.97530864197531	0	0	0	0	0	0	0	0	0	0	33.3333333333333	0	0.246913580246914	17.5308641975309	0	0.246913580246914	7.90123456790123	0	0	0	0	0	0	26.9135802469136	0.246913580246914	0	0.246913580246914	0	0	0	2.96296296296296	0
3474	4493	"Tourves"	43.41312	5.91072	2047	"AWI"	2047	13393	15024	14208	1.28205128205128	0	1.28205128205128	0	3.84615384615385	6.41025641025641	0	15.3846153846154	0	14.1025641025641	0	1.28205128205128	0	0	1.28205128205128	0	2.56410256410256	1.28205128205128	0	0	0	1.28205128205128	0	0	0	0	2.56410256410256	0	1.28205128205128	2.56410256410256	0	0	0	0	0	1.28205128205128	0	0	0	0	0	0	0	7.69230769230769	0	0	1.28205128205128	0	0	0	30.7692307692308	0	0	0	0	1.28205128205128	0	1.28205128205128	0
3474	4493	"Tourves"	43.41312	5.91072	2070	"AWI"	2070	13453	15137	14277	0.694444444444444	0	0	0	0	0	0	2.08333333333333	0	7.63888888888889	0	0.694444444444444	0	0.694444444444444	0.694444444444444	0	0	0	0	0	0	0	0	0	0	0.694444444444444	2.77777777777778	0	4.16666666666667	0	0	0	0	0	0.694444444444444	0	0	52.0833333333333	0	0	0	0	0	17.3611111111111	0	0	0	0	0	0	6.25	0	0	0	0	1.38888888888889	0	2.08333333333333	0
3474	4493	"Tourves"	43.41312	5.91072	2115	"AWI"	2115	13565	15314	14421	0.25062656641604	0	0	0.25062656641604	3.50877192982456	0	0	1.00250626566416	0	1.00250626566416	0.50125313283208	0	0	0	2.25563909774436	0	0	0.50125313283208	0	4.26065162907268	0	0.50125313283208	0	0	0	0.50125313283208	2.00501253132832	0	0	0	0	0	0	0	0	0	0	64.9122807017544	0	0	10.2756892230576	0	0	1.50375939849624	0	0	0	0	0	0	6.01503759398496	0.25062656641604	0	0	0	0	0	0.50125313283208	0
3474	4493	"Tourves"	43.41312	5.91072	2138	"AWI"	2138	13633	15410	14499	0.378787878787879	0	0	0	3.03030303030303	0.378787878787879	0	0.378787878787879	0	1.89393939393939	0.378787878787879	0	0.378787878787879	0.378787878787879	1.13636363636364	0	0	0	0	0	0	0.378787878787879	0	0	0	0	2.27272727272727	0	0	0	0	0	0	0	0	0	0	56.8181818181818	0	0	16.2878787878788	0	0	2.65151515151515	0	0	0.378787878787879	0	0	0	11.3636363636364	0	0	0	0	0	0.378787878787879	1.13636363636364	0
3474	4493	"Tourves"	43.41312	5.91072	2160	"AWI"	2160	13679	15511	14573	0	0	0	0	6.94444444444444	0	0	4.16666666666667	0	4.16666666666667	0	0	0	0	2.77777777777778	0	0	1.38888888888889	0	2.77777777777778	0	0	0	0	0	0	9.72222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	45.8333333333333	0	0	5.55555555555556	0	0	0	0	0	0	9.72222222222222	6.94444444444444	0	0	0	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	2190	"AWI"	2190	13760	15623	14670	0	0	0	0	1.47058823529412	0	0	7.35294117647059	0	7.35294117647059	0	0	0	1.47058823529412	0	0	1.47058823529412	1.47058823529412	0	0	0	4.41176470588235	0	0	0	0	8.82352941176471	0	0	0	0	0	0	0	0	0	0	0	0	0	42.6470588235294	0	0	13.2352941176471	0	0	1.47058823529412	0	0	0	4.41176470588235	2.94117647058824	0	0	0	0	0	1.47058823529412	0
3474	4493	"Tourves"	43.41312	5.91072	2213	"AWI"	2213	13831	15714	14744	0	0	1.4792899408284	1.18343195266272	4.73372781065089	0	0	5.91715976331361	0	0.591715976331361	0.887573964497041	0	0.591715976331361	0	0.29585798816568	0	1.77514792899408	0.887573964497041	0	0	0	0.887573964497041	0	0	0	0	2.36686390532544	0	0	0	0	0	0	0	0	0	0	28.9940828402367	0	0	36.094674556213	0.29585798816568	0	4.43786982248521	0	0	0.29585798816568	1.4792899408284	0	0	5.62130177514793	0.29585798816568	0	0.591715976331361	0	0	0	0.29585798816568	0
3474	4493	"Tourves"	43.41312	5.91072	2228	"AWI"	2228	13871	15767	14790	0	0.478468899521531	0	2.87081339712919	22.488038277512	0	0	11.0047846889952	0	1.43540669856459	0	0	0	0	0.956937799043062	0	0.956937799043062	0	0	0	0	0	0	0	0	0.956937799043062	0	0	0.478468899521531	0	0	0	0	0	0	0	0	47.3684210526316	0	0	0	0	0	9.09090909090909	0	0	0	0	0	0	0.956937799043062	0	0	0.478468899521531	0	0	0.478468899521531	0	0
3474	4493	"Tourves"	43.41312	5.91072	2272	"AWI"	2272	13996	15986	14935	0	0	0	0.636942675159236	1.27388535031847	0	0	7.64331210191083	0	2.54777070063694	0.636942675159236	0	0	0	1.27388535031847	0	0.636942675159236	0.636942675159236	0.636942675159236	0	0	0	0	0	0	0	1.91082802547771	0	0	0	0	0	0	0	0	0	0	49.6815286624204	0	0	19.1082802547771	1.27388535031847	0	4.45859872611465	0	0	0	0	0	0	4.45859872611465	1.27388535031847	0	0.636942675159236	0	0	0	1.27388535031847	0
3474	4493	"Tourves"	43.41312	5.91072	2288	"AWI"	2288	14044	16057	14986	0	0	0.8	3.2	13.6	0	0	8.8	0	3.2	1.6	0	0	0.8	1.6	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	48.8	0	0	0	0	0	1.6	0	0	0	0	0	0	12	0	0	0.8	0	0	0	0.8	0
3474	4493	"Tourves"	43.41312	5.91072	2310	"AWI"	2310	14098	16145	15064	0	0	0.277777777777778	0.555555555555556	8.61111111111111	0	0	8.88888888888889	0	1.66666666666667	1.11111111111111	0	0.277777777777778	0.555555555555556	0.277777777777778	0.277777777777778	0.555555555555556	0.277777777777778	0	0.833333333333333	0	0	0	0	0	0.277777777777778	0.277777777777778	0	0	0	0	0	0	0	0	0	0	14.1666666666667	0	0	39.4444444444444	0	0	4.72222222222222	0.277777777777778	0.277777777777778	0	0	0	0.833333333333333	11.1111111111111	0.833333333333333	0	0.277777777777778	0	0	0	3.33333333333333	0
3474	4493	"Tourves"	43.41312	5.91072	2325	"AWI"	2325	14147	16216	15111	0.72992700729927	0	0	0	4.37956204379562	0	0	6.56934306569343	0	2.18978102189781	0.72992700729927	0	0	0	0	0	0	0.72992700729927	1.45985401459854	0	0	0	0	0	0	0	4.37956204379562	0	0	0	0	0	0	0	0	0	0	26.2773722627737	0	0.72992700729927	32.1167883211679	0	0	1.45985401459854	0	0	0	0	0	1.45985401459854	13.8686131386861	0	0	0	0	0	0	2.91970802919708	0
