"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Zelkova"
23441	40441	"Mont Roux"	46.46832	6.1616	148	"AWI"	148	10075	11571	10826	0	0.0862812769628991	0	0	0.258843830888697	0.0862812769628991	1.46678170836928	0	11.130284728214	0	0	0	0	0	0.0862812769628991	0.258843830888697	0	0	5.52200172562554	0.345125107851596	0	0	0	0.0862812769628991	0	0	0	0.0862812769628991	0	0	0	0	0	0.0862812769628991	0.0862812769628991	0	0	0.0862812769628991	74.8921484037964	0	0	2.76100086281277	0	0	0	0	0.431406384814495	0.345125107851596	0	0	0.0862812769628991	0.258843830888697	0	0	0	0	0.0862812769628991	0	0.172562553925798	0	1.20793787748059	0	0	0.0862812769628991
23441	40441	"Mont Roux"	46.46832	6.1616	150	"AWI"	150	10122	11622	10876	0.347222222222222	0	0	0	0.173611111111111	0	1.38888888888889	0	6.42361111111111	0	0	0.173611111111111	0	0	0.0868055555555556	0	0	0	2.08333333333333	0.607638888888889	0.0868055555555556	0	0	0	0	0	0	0	0	0	0	0	0	0.0868055555555556	0	0	0	0.0868055555555556	83.2465277777778	0	0	3.21180555555556	0	0	0.0868055555555556	0	0.434027777777778	0.0868055555555556	0	0	0	0.173611111111111	0.173611111111111	0	0	0	0.260416666666667	0	0.0868055555555556	0	0.520833333333333	0	0.0868055555555556	0.0868055555555556
23441	40441	"Mont Roux"	46.46832	6.1616	152	"AWI"	152	10160	11683	10936	0	0	0.262123197903014	0.262123197903014	0.786369593709043	0.131061598951507	1.8348623853211	0	11.5334207077326	0	0	0	0	0	0	0.262123197903014	0	0	2.09698558322412	1.04849279161206	0	0	0	0	0	0	0	0.131061598951507	0	0	0	0	2.75229357798165	0.131061598951507	0	0	0	0	66.8414154652687	0	0	7.99475753604194	0	0	0.262123197903014	0	1.31061598951507	0	0	0	0.131061598951507	0.262123197903014	0.786369593709043	0	0	0	0.131061598951507	0	0.393184796854522	0	0.655307994757536	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	154	"AWI"	154	10201	11746	10989	0.100300902708124	0	0.100300902708124	0.200601805416249	0.200601805416249	0	3.00902708124373	0	6.41925777331996	0	0	0	0	0	0.100300902708124	0.200601805416249	0	0	0.401203610832498	3.61083249749248	0.100300902708124	0	0	0	0	0	0	0	0	0	0	0	1.80541624874624	0	0	0	0	0	74.222668004012	0	0	8.52557673019057	0	0	0	0	0.200601805416249	0	0	0	0.100300902708124	0.401203610832498	0	0	0	0	0.100300902708124	0	0.100300902708124	0	0.100300902708124	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	156	"AWI"	156	10251	11817	11045	0.109409190371991	0	0.109409190371991	0.218818380743982	0.109409190371991	0	6.45514223194748	0	8.09628008752735	0	0	0	0	0	0.109409190371991	0.328227571115974	0	0	1.42231947483589	6.2363238512035	0.218818380743982	0	0	0.109409190371991	0	0.109409190371991	0	0	0	0	0	0	0.437636761487965	0	0	0	0	0	64.4420131291028	0	0	10.2844638949672	0	0	0	0	0	0	0	0	0	0.437636761487965	0.218818380743982	0	0	0	0	0	0.328227571115974	0	0.109409190371991	0	0	0.109409190371991
23441	40441	"Mont Roux"	46.46832	6.1616	158	"AWI"	158	10291	11891	11096	0	0	0.158478605388273	0.475435816164818	0.158478605388273	0	10.1426307448494	0	5.38827258320127	0.158478605388273	0	0	0	0	0	0.792393026941363	0	0	0.792393026941363	4.5958795562599	0	0	0	0	0	0	0	0	0	0	0	0	0.792393026941363	0	0	0	0	0	60.5388272583201	0	0	12.202852614897	0	0	0	0	0.158478605388273	0.63391442155309	0	0	0.63391442155309	0.63391442155309	0.475435816164818	0	0	0	0.158478605388273	0	0.63391442155309	0	0.475435816164818	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	160	"AWI"	160	10324	11979	11148	0	0	0	0.545702592087312	0	0	6.54843110504775	0	5.04774897680764	0	0	0.136425648021828	0	0	0	0.545702592087312	0	0	0.409276944065484	4.77489768076398	0.272851296043656	0	0	0	0	0	0	0	0	0	0	0	0.545702592087312	0.136425648021828	0	0	0	0	69.4406548431105	0	0	9.82264665757162	0	0	0	0	0	0.682128240109141	0	0	0.545702592087312	0.136425648021828	0.136425648021828	0	0	0	0	0	0.272851296043656	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	162	"AWI"	162	10348	12069	11201	0	0	0	0.382409177820268	0	0	4.58891013384321	0	4.01529636711281	0	0.0956022944550669	0.0956022944550669	0	0	0.0956022944550669	0.956022944550669	0	0	0.191204588910134	2.86806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0.382409177820268	0	0	0	0	0	76.6730401529637	0	0	7.83938814531549	0	0	0	0	0.0956022944550669	0.860420650095602	0	0	0.191204588910134	0.191204588910134	0.0956022944550669	0.0956022944550669	0	0	0	0	0.286806883365201	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	164	"AWI"	164	10382	12174	11250	0	0	0.104166666666667	0.416666666666667	0.208333333333333	0	5.41666666666667	0	8.95833333333333	0	0	0.104166666666667	0	0	0	0.729166666666667	0	0	0.104166666666667	5.52083333333333	0.104166666666667	0	0	0	0	0	0	0	0	0	0	0	0.3125	0	0	0	0	0	64.7916666666667	0	0	10.7291666666667	0	0	0	0	0	2.08333333333333	0	0	0.104166666666667	0	0.104166666666667	0	0	0	0	0	0.208333333333333	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	166	"AWI"	166	10416	12262	11301	0	0	0.101522842639594	0.710659898477157	0.203045685279188	0	2.94416243654822	0	5.68527918781726	0	0	0.101522842639594	0	0	0.101522842639594	0.406091370558376	0	0	0.101522842639594	4.9746192893401	0.101522842639594	0	0	0	0	0	0	0	0	0	0	0	0.304568527918782	0.101522842639594	0	0	0	0	74.1116751269035	0	0	8.73096446700508	0	0	0	0	0.101522842639594	0.609137055837563	0	0	0.203045685279188	0	0	0	0	0	0	0	0.406091370558376	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	168	"AWI"	168	10477	12286	11356	0	0	0	0.552486187845304	0.110497237569061	0	7.62430939226519	0	5.6353591160221	0.110497237569061	0	0.110497237569061	0	0	0	0.331491712707182	0	0	0	3.42541436464088	0.110497237569061	0.331491712707182	0	0	0	0	0	0	0	0	0	0	0	0.110497237569061	0	0	0	0	65.524861878453	0	0	12.0441988950276	0	0	0	0	0	2.98342541436464	0	0	0.220994475138122	0.331491712707182	0.110497237569061	0	0	0	0	0	0.110497237569061	0	0.220994475138122	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	170	"AWI"	170	10532	12312	11407	0	0.11001100110011	0	0.44004400440044	0	0	8.91089108910891	0	4.84048404840484	0.11001100110011	0	0	0	0	0.44004400440044	0.99009900990099	0	0	0.11001100110011	4.62046204620462	0	0	0.11001100110011	0	0	0	0	0	0	0.11001100110011	0	0	0	0.11001100110011	0	0	0	0	67.1067106710671	0	0	10.3410341034103	0	0	0	0	0.11001100110011	0.66006600660066	0	0	0.22002200220022	0.11001100110011	0.11001100110011	0	0	0	0	0	0.44004400440044	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	172	"AWI"	172	10596	12345	11466	0	0	0	0.664451827242525	0	0	6.31229235880399	0	3.65448504983389	0.110741971207087	0	0	0	0	0.221483942414175	0.8859357696567	0	0	0	3.87596899224806	0.110741971207087	0	0	0	0	0	0	0	0	0	0	0	0.332225913621262	0	0	0	0	0.110741971207087	68.6600221483942	0	0	13.3997785160576	0	0	0	0	0.44296788482835	0.332225913621262	0	0	0.332225913621262	0	0.110741971207087	0	0	0	0	0	0.110741971207087	0	0.221483942414175	0	0.110741971207087	0
23441	40441	"Mont Roux"	46.46832	6.1616	174	"AWI"	174	10647	12376	11518	0	0	0	0.520833333333333	0.173611111111111	0	9.375	0	6.59722222222222	0	0	0	0	0	0.347222222222222	1.38888888888889	0	0	0	3.99305555555556	0.694444444444444	0	0	0	0	0	0	0.173611111111111	0.173611111111111	0	0.173611111111111	0	0.347222222222222	0.173611111111111	0	0	0	0	55.3819444444444	0	0	18.0555555555556	0	0	0.173611111111111	0	0	0.694444444444444	0	0	0.173611111111111	0.347222222222222	0.347222222222222	0	0	0	0	0	0.520833333333333	0	0.173611111111111	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	176	"AWI"	176	10684	12416	11577	0	0	0.141442715700141	0.141442715700141	0	0	9.33521923620934	0	14.8514851485149	0	0	0	0	0	0	0.565770862800566	0	0	0	2.26308345120226	0.707213578500707	0	0	0	0	0	0	0	0	0	0	0	0.424328147100424	0	0	0	0	0	50.9193776520509	0	0	17.963224893918	0	0	0	0	0.141442715700141	0	0	0	0.565770862800566	0.282885431400283	0.565770862800566	0	0	0	0	0	1.13154172560113	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	178	"AWI"	178	10722	12472	11635	0.263504611330698	0	0.263504611330698	0.131752305665349	0	0	9.22266139657444	0	22.1343873517787	0.131752305665349	0	0	0	0	0.131752305665349	1.05401844532279	0	0	0.395256916996047	4.08432147562582	0.922266139657444	0	0	0	0	0	0	0	0	0	0.131752305665349	0	0.527009222661397	0	0	0	0	0	36.6271409749671	0	0	20.6851119894598	0	0	0	0	0.395256916996047	0.790513833992095	0	0	0.131752305665349	0.658761528326746	0.395256916996047	0	0	0	0	0	0.790513833992095	0	0	0.131752305665349	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	180	"AWI"	180	10756	12515	11691	0	0	0	0.155038759689922	0	0	10.077519379845	0	32.4031007751938	0.155038759689922	0	0	0	0	0.155038759689922	0.465116279069767	0	0	0.62015503875969	3.72093023255814	1.70542635658915	0	0	0	0	0	0	0	0	0	0	0	1.3953488372093	0.310077519379845	0	0	0	0	22.7906976744186	0	0	22.3255813953488	0	0	0	0	0.155038759689922	0	0	0	0.62015503875969	0.62015503875969	0.155038759689922	0	0	0	0	0	2.17054263565891	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	182	"AWI"	182	10795	12581	11746	0	0.144092219020173	0	0.288184438040346	0.144092219020173	0	12.9682997118156	0	32.9971181556196	0	0	0.144092219020173	0	0	0	0.576368876080692	0	0	0	3.89048991354467	1.29682997118156	0	0	0	0	0	0	0	0	0	0	0	1.00864553314121	0.288184438040346	0	0	0	0	17.4351585014409	0	0	25.0720461095101	0	0.144092219020173	0	0	0.144092219020173	0.432276657060519	0	0	0.432276657060519	0.576368876080692	0.576368876080692	0	0	0	0	0	1.29682997118156	0	0	0	0	0.144092219020173
23441	40441	"Mont Roux"	46.46832	6.1616	184	"AWI"	184	10819	12648	11801	0	0	0	0	0.172117039586919	0	6.88468158347676	0	27.1944922547332	0	0	0.172117039586919	0	0	0	0.688468158347676	0	0	0	7.05679862306368	1.20481927710843	0	0.344234079173838	0	0	0	0	0	0	0	0	0	1.20481927710843	0	0	0	0	0	23.407917383821	0	0	24.6127366609294	0	0.172117039586919	0	0	0.344234079173838	0.344234079173838	0	1.72117039586919	0.860585197934595	1.20481927710843	1.37693631669535	0	0	0	0	0	1.03270223752151	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	186	"AWI"	186	10846	12723	11853	0	0	0	0.476947535771065	0	0	9.06200317965024	0	19.0779014308426	0	0	0.158982511923688	0	0	0	0.95389507154213	0	0	0	3.97456279809221	0.635930047694754	0	0	0	0	0	0	0	0	0	0	0	1.74880763116057	0.317965023847377	0	0	0	0.158982511923688	30.6836248012719	0	0	27.9809220985692	0	0	0	0	0	0.158982511923688	0	0	0.317965023847377	0.635930047694754	0.794912559618442	0	0	0	0	0	2.54372019077901	0	0.158982511923688	0	0	0.158982511923688
23441	40441	"Mont Roux"	46.46832	6.1616	188	"AWI"	188	10938	12743	11904	0	0	0	0	0	0	3.03030303030303	0	7.63187429854097	0	0	0.224466891133558	0	0	0	0.561167227833894	0	0	0.112233445566779	5.94837261503928	0.112233445566779	0.224466891133558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.1156004489338	0	0	13.9169472502806	0	0	0	0	0.112233445566779	0.112233445566779	0	0	0.336700336700337	0.224466891133558	0.224466891133558	0	0	0	0	0	0.112233445566779	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	190	"AWI"	190	11021	12765	11953	0	0	0	0.181818181818182	0	0	6	0	14.7272727272727	0.181818181818182	0	0	0	0	0.181818181818182	0.727272727272727	0	0	0	5.63636363636364	0.363636363636364	0	0	0	0	0	0	0	0	0	0	0	1.27272727272727	0	0	0	0	0	48.9090909090909	0	0	20.1818181818182	0	0	0	0	0	0.181818181818182	0	0	0.181818181818182	0.363636363636364	0.727272727272727	0	0	0	0	0	0.181818181818182	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	192	"AWI"	192	11092	12796	12008	0	0	0.123762376237624	0.247524752475248	0.123762376237624	0	5.07425742574257	0	14.2326732673267	0	0	0.247524752475248	0	0	0	0.247524752475248	0	0	0	2.72277227722772	0.495049504950495	0	0	0	0	0.123762376237624	0	0	0	0	0	0	0.742574257425743	0.123762376237624	0	0	0	0.123762376237624	63.490099009901	0	0	10.2722772277228	0	0	0	0	0	0.123762376237624	0	0	0.371287128712871	0	0	0	0	0	0	0	1.11386138613861	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	194	"AWI"	194	11150	12821	12065	0	0	0	0	0	0	4.15458937198068	0	5.50724637681159	0.0966183574879227	0.0966183574879227	0	0	0	0	0.676328502415459	0	0	0	3.57487922705314	0.0966183574879227	0	0.193236714975845	0	0	0.193236714975845	0	0	0	0	0	0	0.193236714975845	0	0	0	0	0	71.8840579710145	0	0	11.7874396135266	0	0	0	0.193236714975845	0	0.193236714975845	0	0	0.289855072463768	0.193236714975845	0.289855072463768	0	0	0	0	0	0.386473429951691	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	196	"AWI"	196	11210	12849	12122	0	0	0	0.511945392491468	0	0	5.2901023890785	0	2.90102389078498	0	0	0.170648464163823	0	0	0	0.341296928327645	0	0	0	4.26621160409556	0.170648464163823	0	0	0	0	0	0	0	0	0	0	0	0.341296928327645	0.170648464163823	0	0	0	0	71.3310580204778	0	0	12.9692832764505	0	0	0	0	0	0.170648464163823	0	0	0.341296928327645	0	0.170648464163823	0	0	0	0	0	0.68259385665529	0	0	0	0	0.170648464163823
23441	40441	"Mont Roux"	46.46832	6.1616	198	"AWI"	198	11260	12881	12179	0	0	0	0.344234079173838	0.0860585197934596	0	3.184165232358	0	2.92598967297762	0.0860585197934596	0	0.0860585197934596	0	0	0.344234079173838	0.774526678141136	0	0	0	3.09810671256454	0	0	0	0	0	0	0	0	0	0	0	0	0.258175559380379	0.0860585197934596	0	0	0	0	81.7555938037866	0	0	6.02409638554217	0	0	0	0	0	0.602409638554217	0	0	0.0860585197934596	0.172117039586919	0	0	0	0	0	0	0	0	0	0	0	0.0860585197934596
23441	40441	"Mont Roux"	46.46832	6.1616	200	"AWI"	200	11297	12915	12241	0	0	0	0.282087447108604	0	0	3.10296191819464	0	1.69252468265162	0	0	0	0	0	0.141043723554302	0.705218617771509	0	0	0	6.20592383638928	0.141043723554302	0	0	0	0	0	0	0	0	0	0	0	0.423131170662906	0	0	0	0	0	81.3822284908321	0	0	5.64174894217207	0	0	0	0	0	0.141043723554302	0	0	0	0	0	0	0	0	0	0	0.141043723554302	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	202	"AWI"	202	11337	12960	12296	1.07913669064748	0	0	0.239808153477218	0.599520383693046	0	4.43645083932854	0	6.5947242206235	0	0	0.119904076738609	0	0	0.239808153477218	0.839328537170264	0	0	0.719424460431655	2.87769784172662	0	0	0	0	0	0.359712230215827	0	0	0	0	0	0	1.3189448441247	0.119904076738609	0	0.119904076738609	0	0.359712230215827	70.3836930455635	0	0	6.5947242206235	0	0	0	0	0.119904076738609	0.479616306954436	0	0	0.719424460431655	0.479616306954436	0.599520383693046	0	0	0	0	0	0.239808153477218	0	0.239808153477218	0	0	0.119904076738609
23441	40441	"Mont Roux"	46.46832	6.1616	204	"AWI"	204	11379	13014	12350	0	0	0.147710487444609	0.147710487444609	0.147710487444609	0	4.28360413589365	0	4.13589364844904	0	0	0	0	0	0.443131462333826	1.03397341211226	0	0	0.147710487444609	4.13589364844904	0.147710487444609	0	0	0	0	0.147710487444609	0	0	0	0	0	0	0.590841949778434	0	0	0	0	0	77.6957163958641	0	0	5.90841949778434	0	0	0	0	0.147710487444609	0.295420974889217	0	0	0.147710487444609	0.147710487444609	0	0	0	0	0	0	0.147710487444609	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	206	"AWI"	206	11412	13084	12409	0	0	0	0.480769230769231	0	0	3.125	0	2.88461538461538	0	0	0	0	0	0.120192307692308	1.20192307692308	0	0	0.120192307692308	5.64903846153846	0	0	0	0	0	0	0	0	0	0	0	0	0.360576923076923	0.120192307692308	0	0	0	0	75.1201923076923	0	0	9.61538461538462	0	0	0	0	0	0.721153846153846	0	0	0	0.120192307692308	0.120192307692308	0	0	0.120192307692308	0	0	0.120192307692308	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	208	"AWI"	208	11503	13122	12459	0	0	0	0.422386483632524	0	0	2.11193241816262	0	3.0623020063358	0	0	0	0	0	0.527983104540655	2.21752903907075	0	0	0	3.27349524815206	0.105596620908131	0	0	0	0	0	0	0	0	0	0	0	0.422386483632524	0	0	0	0	0	78.7750791974657	0	0	8.23653643083421	0	0	0	0	0.105596620908131	0.527983104540655	0.105596620908131	0	0	0	0	0	0	0	0	0	0.105596620908131	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	210	"AWI"	210	11617	13148	12502	0	0	0	0.379867046533713	0	0	2.94396961063628	0	3.41880341880342	0	0	0	0	0	0.56980056980057	1.89933523266857	0	0	0	4.3684710351377	0.0949667616334283	0	0	0	0	0	0	0	0.284900284900285	0	0	0	0.379867046533713	0	0	0	0	0	78.1576448243115	0	0	5.88793922127256	0	0	0	0	0	0.56980056980057	0.0949667616334283	0	0	0	0.284900284900285	0	0	0.0949667616334283	0	0	0.474833808167141	0	0	0	0	0.0949667616334283
23441	40441	"Mont Roux"	46.46832	6.1616	212	"AWI"	212	11737	13166	12547	0	0	0	0.202429149797571	0	0	6.07287449392713	0	2.63157894736842	0	0	0.202429149797571	0	0	0.404858299595142	2.02429149797571	0	0	0	8.29959514170041	0	0	0	0	0	0	0	0	0	0	0	0	0.202429149797571	0.202429149797571	0	0	0	0	67.6113360323887	0	0	10.9311740890688	0	0	0	0	0	0.404858299595142	0	0	0.202429149797571	0	0	0	0	0	0	0	0.404858299595142	0	0	0.202429149797571	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	214	"AWI"	214	11847	13197	12591	0	0	0	0.286806883365201	0	0	1.91204588910134	0	2.58126195028681	0	0	0	0	0	0.382409177820268	1.1472275334608	0	0	0	3.34608030592734	0	0	0	0	0	0	0	0	0	0	0	0	0.191204588910134	0	0	0	0	0	83.0783938814532	0	0	6.40535372848948	0	0	0.0956022944550669	0	0	0.286806883365201	0	0	0.0956022944550669	0.0956022944550669	0	0	0	0	0	0	0.0956022944550669	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	216	"AWI"	216	11948	13229	12642	0	0	0	0.269905533063428	0	0	2.02429149797571	0	1.34952766531714	0	0	0	0	0	0.67476383265857	2.29419703103914	0	0	0	3.64372469635628	0	0	0	0	0	0	0	0	0	0	0	0	0.539811066126856	0.134952766531714	0	0	0	0	80.9716599190283	0	0	7.69230769230769	0	0	0	0	0	0.134952766531714	0	0	0	0.134952766531714	0	0	0	0	0	0	0.134952766531714	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	218	"AWI"	218	12051	13254	12689	0	0	0	0.355450236966825	0	0	3.55450236966825	0	1.65876777251185	0.23696682464455	0	0	0	0	0.592417061611374	1.8957345971564	0	0	0	4.50236966824645	0.118483412322275	0	0	0	0	0	0	0	0.118483412322275	0	0	0	0	0	0	0	0	0	79.3838862559242	0	0	6.99052132701422	0	0	0	0	0	0.118483412322275	0	0	0.118483412322275	0.23696682464455	0	0	0	0	0	0	0.118483412322275	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	220	"AWI"	220	12141	13286	12740	0	0	0	0.116822429906542	0	0	3.27102803738318	0	2.92056074766355	0	0	0	0	0	0.233644859813084	1.28504672897196	0	0	0	3.73831775700935	0	0	0	0	0	0	0	0	0	0	0	0	0.233644859813084	0	0	0	0	0	81.7757009345794	0	0	5.95794392523364	0	0	0	0	0	0.116822429906542	0	0	0	0.116822429906542	0.233644859813084	0	0	0	0	0	0	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	222	"AWI"	222	12231	13327	12791	0	0	0	0.231660231660232	0	0	2.08494208494209	0	1.31274131274131	0	0	0	0	0	0.386100386100386	1.54440154440154	0	0	0	4.32432432432432	0.154440154440154	0	0.154440154440154	0	0	0	0	0	0	0	0	0	0.154440154440154	0.0772200772200772	0	0	0	0	83.1660231660232	0	0	5.79150579150579	0	0	0	0	0	0.386100386100386	0	0	0.0772200772200772	0	0	0	0	0	0	0	0.154440154440154	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	224	"AWI"	224	12304	13379	12845	0	0	0	0.3003003003003	0	0	2.25225225225225	0	3.6036036036036	0	0	0	0	0	0.3003003003003	1.65165165165165	0	0	0	3.45345345345345	0.15015015015015	0	0.15015015015015	0	0	0	0	0	0.15015015015015	0	0.15015015015015	0	0	0	0	0	0	0	77.9279279279279	0	0	9.00900900900901	0	0	0	0	0	0.600600600600601	0	0	0	0.15015015015015	0.15015015015015	0	0	0	0	0	0	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	226	"AWI"	226	12353	13420	12898	0	0	0	0.51413881748072	0	0	3.47043701799486	0	2.69922879177378	0.12853470437018	0	0	0	0	0	1.41388174807198	0	0	0	5.26992287917738	0.12853470437018	0	0	0	0	0	0	0	0	0	0	0	0.25706940874036	0.12853470437018	0	0	0	0	76.9922879177378	0	0	8.09768637532134	0	0	0	0	0	0.51413881748072	0	0	0.12853470437018	0	0.12853470437018	0	0	0	0	0	0.12853470437018	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	228	"AWI"	228	12423	13467	12951	0	0	0	0.264200792602378	0	0	3.43461030383091	0	3.43461030383091	0.132100396301189	0	0	0	0	0.264200792602378	0.792602377807133	0	0	0	4.62351387054161	0.132100396301189	0	0.132100396301189	0	0	0	0	0	0	0	0	0	0.132100396301189	0	0	0	0	0	78.2034346103038	0	0	7.66182298546896	0	0	0	0	0	0.264200792602378	0.132100396301189	0	0.132100396301189	0	0.132100396301189	0	0	0.132100396301189	0	0	0	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	230	"AWI"	230	12508	13497	13004	0	0	0	0	0.168634064080944	0	4.38448566610455	0	10.7925801011804	0	0	0	0	0	0	0.337268128161889	0.337268128161889	0	0	2.86677908937605	0.168634064080944	0	0	0	0	0	0	0	0	0	0	0	1.01180438448567	0	0	0	0	0	64.4182124789208	0	0	12.8161888701518	0	0	0	0	0	0.168634064080944	0	0	0.168634064080944	0.674536256323777	0.505902192242833	0	0	0	0	0	1.01180438448567	0	0	0.168634064080944	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	232	"AWI"	232	12591	13528	13056	0	0	0	0	0	0	6.2586926286509	0	17.2461752433936	0	0	0	0	0	0	1.11265646731572	0	0	0	5.28511821974965	0.139082058414465	0	0	0	0	0	0	0	0	0	0.139082058414465	0	0.973574408901252	0.139082058414465	0	0	0	0	56.0500695410292	0	0	10.0139082058414	0	0	0	0	0	0	0	0	0.278164116828929	0.556328233657858	1.52990264255911	0	0	0	0	0	0.278164116828929	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	234	"AWI"	234	12643	13588	13105	0	0	0	0	0	0	2.18120805369128	0	2.51677852348993	0	0	0	0	0	0	0.838926174496644	0	0	0	5.36912751677852	0	0	0	0	0	0	0	0	0.167785234899329	0	0	0	0	0.167785234899329	0	0	0	0	83.3892617449664	0	0	4.69798657718121	0	0	0	0	0	0.167785234899329	0	0	0	0.335570469798658	0	0	0	0	0	0	0.167785234899329	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	236	"AWI"	236	12690	13648	13153	0	0	0	0.130548302872063	0	0	2.21932114882507	0	3.39425587467363	0.130548302872063	0	0	0	0	0.261096605744125	0.261096605744125	0	0	0	3.26370757180157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.6396866840731	0	0	3.78590078328982	0	0	0	0	0.130548302872063	0.130548302872063	0	0	0	0.261096605744125	0	0	0	0	0	0	0.130548302872063	0	0	0	0	0.261096605744125
23441	40441	"Mont Roux"	46.46832	6.1616	238	"AWI"	238	12726	13721	13205	0	0	0	0	0	0	1.90615835777126	0	4.83870967741935	0	0	0.146627565982405	0	0	0	0.586510263929619	0	0	0	3.51906158357771	0.293255131964809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.7653958944282	0	0	7.47800586510264	0	0	0	0	0.146627565982405	0	0	0	0.293255131964809	0.293255131964809	0.146627565982405	0	0	0.293255131964809	0	0	0.146627565982405	0	0	0	0	0.146627565982405
23441	40441	"Mont Roux"	46.46832	6.1616	240	"AWI"	240	12759	13807	13251	0	0	0	0.163398692810458	0	0	2.12418300653595	0	3.92156862745098	0	0	0	0	0	0	0.980392156862745	0	0	0	3.10457516339869	0.326797385620915	0	0.163398692810458	0	0	0	0	0	0	0	0	0	0.163398692810458	0	0	0	0	0	81.6993464052288	0	0	6.69934640522876	0	0	0	0	0	0.163398692810458	0	0	0.163398692810458	0	0	0	0	0	0	0	0.326797385620915	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	242	"AWI"	242	12796	13908	13298	0	0.209205020920502	0	0	0.418410041841004	0	4.60251046025105	0	13.3891213389121	0	0	0.418410041841004	0	0	0	0.836820083682008	0	0	0.209205020920502	3.97489539748954	0	0	0.418410041841004	0	0	0	0	0	0.418410041841004	0	0	0	0.418410041841004	0	0	0	0	0	56.2761506276151	0	0	15.2719665271967	0	0	0.209205020920502	0	0.209205020920502	0.418410041841004	0	0	0.209205020920502	0.209205020920502	0.418410041841004	0	0	0	0	0	0.627615062761506	0	0	0.209205020920502	0	0.627615062761506
