"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	31	"AWI"	31	8421	8776	8613	69.1460055096419	0	5.23415977961433	0.826446280991736	0	0	0.826446280991736	0	0	0	0	0	0	0	0	0	0	0	0.275482093663912	0	3.03030303030303	0	5.50964187327824	0	0	0	0	1.10192837465565	0	0	0	0	0.826446280991736	0.275482093663912	0	0	0	0	1.92837465564738	0	0	0	0	0	0	0	0	0	0	0	0	6.06060606060606	0.826446280991736	0	0	0	0	0.826446280991736	1.10192837465565	0	0	0	0	1.37741046831956	0.275482093663912	0.275482093663912	0	0	0.275482093663912
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	33	"AWI"	33	8452	8801	8645	73.0263157894737	0	0	2.63157894736842	0	0	1.31578947368421	0	0	0	0.657894736842105	1.97368421052632	0	0	0	0	0	0	0	0	7.89473684210526	0	3.28947368421053	0	0	0	0	0.657894736842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31578947368421	0	0	0	0	0	0	0	0	0	0	0	1.31578947368421	5.92105263157895	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	35	"AWI"	35	8472	8834	8676	26.4462809917355	1.65289256198347	7.85123966942149	1.65289256198347	0	0	4.54545454545455	0	0	0	0.413223140495868	1.2396694214876	0	0	0	0	0	0	0.826446280991736	0	9.50413223140496	0	12.396694214876	0	0	0	0	3.30578512396694	0	0	0	0.413223140495868	0	1.2396694214876	0	0	0	0.826446280991736	0	0	0	0	0	0	0	0.826446280991736	0	0	0	0	0	16.5289256198347	0.413223140495868	0	0	0	0	1.65289256198347	3.71900826446281	0	0	0	0	2.06611570247934	1.2396694214876	0.413223140495868	0	0	0.826446280991736
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	37	"AWI"	37	8486	8867	8707	63.0681818181818	0	4.54545454545455	5.68181818181818	0	0	2.27272727272727	0	0	0	0	1.70454545454545	0.568181818181818	0	0	0	0	0	0.568181818181818	0	2.84090909090909	0	1.70454545454545	0	2.84090909090909	0	0	4.54545454545455	0	0	0.568181818181818	0	0	2.27272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54545454545455	0	0	0	0	0	0.568181818181818	0	0	0	0	0	0.568181818181818	1.13636363636364	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	39	"AWI"	39	8500	8911	8738	26.2032085561497	0.53475935828877	0	0.53475935828877	0	0	0.53475935828877	0	0	0	0	0	0.53475935828877	0	0	0	0	0	1.06951871657754	0	17.6470588235294	0	25.1336898395722	0	1.06951871657754	0	0	1.60427807486631	0	0.53475935828877	0	0	0	1.60427807486631	0	0	0	0.53475935828877	0	0	0	0	0	0	0	0.53475935828877	0	0	0	0	0	11.7647058823529	0	0	0	0	1.60427807486631	0	1.06951871657754	0	0	0	0.53475935828877	3.74331550802139	3.20855614973262	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	41	"AWI"	41	8549	8950	8789	6.06060606060606	0	0	10.6060606060606	0	0	4.54545454545455	0	0	0	1.51515151515152	1.51515151515152	0	0	0	0	0	0	0	0	9.09090909090909	0	37.8787878787879	0	0	1.51515151515152	0	3.03030303030303	0	0	0	0	0	3.03030303030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1212121212121	0	0	0	0	0	1.51515151515152	0	0	0	0	0	3.03030303030303	3.03030303030303	1.51515151515152	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	43	"AWI"	43	8606	8988	8852	0.402684563758389	0.134228187919463	0	0.134228187919463	0	0	0	0	0	0	0	0.134228187919463	0	0.134228187919463	0	0	0	0	0	0	4.02684563758389	0	89.5302013422819	0	0.134228187919463	0	0	0.134228187919463	0.402684563758389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48993288590604	0	0	0	0	0.134228187919463	0	0	0	0	0	0	0.402684563758389	0.805369127516779	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	45	"AWI"	45	8645	9089	8914	4.76190476190476	0	0	28.5714285714286	0	0	4.76190476190476	0	0	0	7.14285714285714	0	0	0	0	0	0	0	2.38095238095238	0	0	0	7.14285714285714	0	2.38095238095238	0	0	11.9047619047619	0	0	0	0	0	0	0	0	0	0	2.38095238095238	0	0	0	0	0	0	0	0	0	0	0	0	16.6666666666667	0	0	0	0	0	0	0	0	0	0	0	7.14285714285714	4.76190476190476	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	47	"AWI"	47	8670	9209	8970	3.88349514563107	0	0	0	0	0	4.85436893203883	0	0	0	0	0	0.970873786407767	0	0	0	0	0	2.9126213592233	0	17.4757281553398	0	26.2135922330097	0	0	0	0	0	0	0	0	0	0	0.970873786407767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.3009708737864	0	0	0	0	0	2.9126213592233	1.94174757281553	0	0	0	2.9126213592233	7.76699029126214	3.88349514563107	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	51	"AWI"	51	8784	9406	9091	2.02702702702703	0	0	0	0	0	2.7027027027027	0	0	0	0	1.35135135135135	0	0	0	0	0	0	1.35135135135135	0	17.5675675675676	0	41.2162162162162	0	0	0	0	0	0	0	0	0	0	1.35135135135135	0	0	0.675675675675676	0	0.675675675675676	0	0	0	0	0	0	0	0	0	0	0	0	20.2702702702703	0	0	0	0	0	2.7027027027027	2.02702702702703	0	0	0	0	2.7027027027027	3.37837837837838	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	55	"AWI"	55	9051	9458	9268	0.854700854700855	0	0	0	0	0	3.41880341880342	0	0	0	0	0	0	0	0	0	0	0	5.98290598290598	0	11.1111111111111	0	35.8974358974359	0	1.70940170940171	0	0	0	0	0	0	0	0	0.854700854700855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.2051282051282	0	0	0	0	0	1.70940170940171	2.56410256410256	0	0	0	0	5.98290598290598	1.70940170940171	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	59	"AWI"	59	9203	9537	9465	0.367647058823529	0.367647058823529	0	0	0	0	1.83823529411765	0	0	0	0	0	0.735294117647059	0	0	0	0	0	0.367647058823529	0	3.67647058823529	0	74.6323529411765	0	0	0	0	0	0.735294117647059	0	0	0	0	0	0	0	1.10294117647059	0	0	1.10294117647059	0	0	0	0	0	0	0	0	0	0	0	6.61764705882353	0	0	0	0	0	0	1.83823529411765	0	0	0	0.367647058823529	3.30882352941176	2.57352941176471	0	0	0.367647058823529	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	61	"AWI"	61	9268	9656	9539	0.510204081632653	0	0	0	0	0	1.02040816326531	0	0	0	0	0	1.02040816326531	0	0	0	0	0	0.510204081632653	0	11.2244897959184	0	58.1632653061224	0	0	0	0	0	0.510204081632653	0	0	0	0	0	0	0	0	0	0.510204081632653	0	0	0	0	0	3.06122448979592	0	0	0	0	0	0	14.2857142857143	0	0	0	0	1.02040816326531	0.510204081632653	1.53061224489796	0	0	0	0	2.55102040816327	3.57142857142857	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	65	"AWI"	65	9365	9960	9641	0.714285714285714	0	0	0.714285714285714	0	0	5.71428571428571	0	0	0	0	0	1.42857142857143	0	0	0	0	0	0	0	5	0	50	0	0	0	0	0	2.85714285714286	0	0	0	0	1.42857142857143	0	0	0.714285714285714	0	0.714285714285714	2.14285714285714	0	0	0	0	0	0	0	0	0	0	0	10	3.57142857142857	0	0	0	0	2.14285714285714	2.85714285714286	0	0	0	0	2.14285714285714	7.85714285714286	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	69	"AWI"	69	9409	10308	9750	0	1.40845070422535	0	0	0	0.704225352112676	2.11267605633803	0	0	0	0	0.704225352112676	0.704225352112676	0	0	0	0	0	0	0	14.7887323943662	0	31.6901408450704	0	0	0	0	0	0	0	0	0	0	0	0	0	0.704225352112676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.3521126760563	1.40845070422535	0	0.704225352112676	0	1.40845070422535	0.704225352112676	5.63380281690141	0	0	1.40845070422535	2.8169014084507	2.8169014084507	3.52112676056338	0.704225352112676	0.704225352112676	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	73	"AWI"	73	9514	10494	9883	0	0	0	0	0	0	6.97674418604651	0	0	0	0	0	1.16279069767442	0	0	0	0	0	0	0	18.6046511627907	0	20.9302325581395	0	0	0	0	0	1.16279069767442	1.16279069767442	0	0	0	0	0	0	0	0	1.16279069767442	0	0	0	0	0	0	0	0	0	0	0	0	19.7674418604651	1.16279069767442	0	0	3.48837209302326	0	2.32558139534884	5.81395348837209	0	0	0	0	8.13953488372093	6.97674418604651	1.16279069767442	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	77	"AWI"	77	9581	10649	10024	0.943396226415094	0	0	2.83018867924528	0	0	6.60377358490566	0	0	0	0	0	1.88679245283019	0	0	0	0	0	0.943396226415094	0	18.8679245283019	0	27.3584905660377	0	0	0	0	0	0.943396226415094	0	0	0	0	0	0	0	2.83018867924528	0	0	0	0.943396226415094	0	0	0	0	0.943396226415094	0	0	0	0	0	19.811320754717	1.88679245283019	0	0	0	0	1.88679245283019	3.77358490566038	0	0	0	0	0.943396226415094	6.60377358490566	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	81	"AWI"	81	9659	10845	10154	0	0	0	1.6	0	0	13.6	0	0	0	0	0.8	1.6	0	0	0	0	0	0.8	0	22.4	0	19.2	0	0	0	0	0	0.8	2.4	0	0	0	0	0	0	1.6	1.6	0	0.8	0	0	0	0	0	0	0	0	0	0	0	18.4	0.8	0	0	0	0	1.6	5.6	0	0	0	0	1.6	4.8	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	85	"AWI"	85	9762	10944	10294	0.869565217391304	0	0	0	0	0	12.1739130434783	0	0	0	0	0	0.869565217391304	0	0	0	0	0	0.869565217391304	0	21.7391304347826	0	22.6086956521739	0	1.73913043478261	0	0	0	0	0	0	0	0	0	0	0	0	1.73913043478261	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2608695652174	0.869565217391304	0	0	0	0	0.869565217391304	4.34782608695652	0	0	0	0	9.56521739130435	3.47826086956522	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	91	"AWI"	91	9889	11162	10493	0	0.341296928327645	0	0	0	0	5.46075085324232	0	0	0	0	0	0.341296928327645	0	0	0	0	0	0.341296928327645	0	3.7542662116041	0	13.3105802047782	0	0	0	0	0	0.341296928327645	0	0	0	0	1.36518771331058	0	0	0	0	0	0.68259385665529	0	0	0	0	0	0	49.4880546075085	0	0	0	0	13.3105802047782	0	0	0	0	0	1.36518771331058	1.02389078498294	0	0	0	2.04778156996587	3.41296928327645	3.41296928327645	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	95	"AWI"	95	10022	11254	10629	4.12371134020619	0	0	1.03092783505155	0	0	16.4948453608247	0	0	0	0	1.03092783505155	2.06185567010309	0	0	0	0	0	1.03092783505155	1.03092783505155	24.7422680412371	0	5.15463917525773	0	0	0	0	0	0	2.06185567010309	0	0	0	0	0	0	0	1.03092783505155	0	0	0	0	0	0	0	1.03092783505155	0	0	0	0	0	30.9278350515464	0	0	0	0	0	2.06185567010309	1.03092783505155	0	0	0	0	0	5.15463917525773	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	99	"AWI"	99	10102	11398	10765	0	4.67289719626168	0	0.934579439252336	0	0	14.018691588785	0	0	0	0.934579439252336	0.934579439252336	0	0	0	0	0	0	0	0	16.8224299065421	0	17.7570093457944	0	0.934579439252336	0	0	0.934579439252336	0	0	0	0	0	0	0	0	0	1.86915887850467	0	0.934579439252336	0	0	0	0	0	0	0	0	0	0	0	20.5607476635514	0	0	0	0	0	2.80373831775701	2.80373831775701	0	0	0	0	6.54205607476635	6.54205607476635	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	103	"AWI"	103	10256	11502	10893	0.666666666666667	1.33333333333333	0	0.666666666666667	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	16	0	0	0	0	0	1.33333333333333	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.6666666666667	0	0	0	0	1.33333333333333	2.66666666666667	5.33333333333333	0	0	0.666666666666667	1.33333333333333	3.33333333333333	9.33333333333333	1.33333333333333	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	107	"AWI"	107	10384	11598	11026	0	1.92307692307692	0	0	0	0	9.61538461538462	0	0	0	0	1.92307692307692	0	0	0	0	0	0	0	0	15.3846153846154	0	15.3846153846154	0	1.92307692307692	0	0	0	0	0	0	0	0	0	0	0	0	7.69230769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	26.9230769230769	0	0	0	0	1.92307692307692	0	0	0	0	0	0	3.84615384615385	13.4615384615385	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	111	"AWI"	111	10539	11710	11155	0.8	0.8	0	0.8	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	15.2	0	0	0	0	0	1.6	0	0	0	0	0	0	0	2.4	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	40.8	0	0	0	0	1.6	4	3.2	0	0	0	0.8	5.6	3.2	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	115	"AWI"	115	10775	11787	11273	0.819672131147541	0.819672131147541	0	0.819672131147541	0	0	25.4098360655738	0	0	0	0	0	0	0	0	0	0	0	1.63934426229508	0	0.819672131147541	0	16.3934426229508	4.0983606557377	3.27868852459016	0	0	0.819672131147541	0	0	0	0	0	0	0	0	0	0.819672131147541	0	0	0	0	0	0	0	0	0	0	0	0	0	20.4918032786885	0	0	0	0	0	4.91803278688525	3.27868852459016	0	0	0	0	6.55737704918033	9.01639344262295	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	119	"AWI"	119	10912	11895	11403	0	0	0	2.40963855421687	0	0	24.6987951807229	0	0	0	0	0	0	0	0	0	0	0	1.80722891566265	0	3.01204819277108	0	16.2650602409639	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6144578313253	0	0	1.20481927710843	0	0	0	0	0	0	0	0	0	0	0	27.710843373494	1.80722891566265	0	0	4.81927710843374	1.20481927710843	3.6144578313253	1.80722891566265	0	0	0	2.40963855421687	1.20481927710843	2.40963855421687	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	121	"AWI"	121	10971	11954	11464	0	0	0	5.97014925373134	0	0	52.2388059701493	0	0	0	0	0	0	0	0	0	0	0.746268656716418	0	0	0	0	14.1791044776119	0	0	0	0	0	0	0	0	0	0	0	0	0	0.746268656716418	0	0	1.49253731343284	0	0	0	0	0	0	0	0	0	0	0	16.4179104477612	0	0	0	0	2.98507462686567	1.49253731343284	0	0	0	0	2.23880597014925	1.49253731343284	0	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	125	"AWI"	125	11078	12074	11573	0	0	0	2.94117647058824	0	0	52.9411764705882	0	0	0	0	0	0	0	0	0	0	1.47058823529412	0	0	0	0	16.1764705882353	0	0	0	0	0	0	0	0	0	0	1.47058823529412	0	0	0	0	0	1.47058823529412	0	0	0	0	0	0	0	0	0	0	0	14.7058823529412	0	0	0	0	2.94117647058824	1.47058823529412	0	0	0	0	4.41176470588235	0	0	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	129	"AWI"	129	11154	12268	11687	0	0	0	3.57142857142857	0	0	68.3035714285714	0	0	0	0	0.446428571428571	0.446428571428571	0	0	0	0	0	0	0	0	0	8.48214285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.446428571428571	0	0	0	0	0	0	0	0	0	0	0	13.3928571428571	0	0	0	0	1.33928571428571	0.892857142857143	0.446428571428571	0	0	0	1.78571428571429	0.446428571428571	0	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	133	"AWI"	133	11262	12386	11799	0	0	0.527704485488127	1.05540897097625	0	0	25.065963060686	0	0	0	0	0	0	0	0	0	0	0.79155672823219	0.263852242744063	0	0	0	6.86015831134565	0	0	0	0	0	0	0	0	0	0	0.527704485488127	0	0	0	0	0	0	0	0	0	0	0	0	55.9366754617414	0	0	0	0.527704485488127	3.95778364116095	0	0	0	0	1.31926121372032	1.58311345646438	0.263852242744063	0	0	0	0	0.527704485488127	0.527704485488127	0.263852242744063	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	137	"AWI"	137	11358	12505	11918	0.72992700729927	0	0	5.10948905109489	0	0	68.6131386861314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.1386861313869	0	0	0	0	0.72992700729927	0	0	0	0	0	0	0	0	2.18978102189781	0	1.45985401459854	0	0	0	0	0	0	0	0	0	0	0	0	3.64963503649635	0	0	0	0	0	2.18978102189781	0.72992700729927	0	0	0	0	0.72992700729927	0.72992700729927	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	145	"AWI"	145	11569	12748	12140	0.826446280991736	0	0	6.61157024793388	0	0	50.4132231404959	0	0	0	0	0	0	0	0	0	0	0.826446280991736	0.826446280991736	0	0	0	17.3553719008264	3.30578512396694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.826446280991736	0.826446280991736	0	0	0	0	0	0	0	0	0	0	6.61157024793388	0	0	0	0	2.47933884297521	4.95867768595041	0	0	0	0	2.47933884297521	1.65289256198347	0	0	0	0	0
14480	22672	"Torbiera del Biecai"	44.18583	7.71688	149	"AWI"	149	11647	12874	12259	0	0	0	5.71428571428571	0	0	68.5714285714286	0	0	0	0	0	0	0	0	0	0	0	1.42857142857143	0	0	0	8.57142857142857	0	1.42857142857143	0	0	0	0	0	0	0	0	0	0	0	0	2.85714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85714285714286	0	0	0	0	0	5.71428571428571	0	0	0	0	0	1.42857142857143	1.42857142857143	0	0	0	0
