"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cistaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Juglans"	"Juniperus"	"Lamiaceae"	"Olea"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus.evg.type"
14465	22644	"Salada Pequeña"	41.03333	-0.21667	224	"AWI"	224	2512	2805	2652	0.588235294117647	50.5882352941176	0.196078431372549	10	0	0	0	0	0.196078431372549	0	0	0.196078431372549	0	0	1.76470588235294	0	0	0	27.2549019607843	0.784313725490196	8.43137254901961	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	232	"AWI"	232	2615	2898	2745	0	37.3595505617978	0	10.9550561797753	0	0	0	0	0	0.280898876404494	0	0	0.561797752808989	0.280898876404494	1.40449438202247	0	0	0	48.0337078651685	1.12359550561798	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	240	"AWI"	240	2724	3003	2842	0	64.7810218978102	0	14.0510948905109	0	0	0	0	0	0	0	0	0	0.182481751824818	0.364963503649635	0	0	0.364963503649635	18.2481751824818	2.00729927007299	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	248	"AWI"	248	2798	3124	2939	0	86.6115702479339	0	5.12396694214876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.26446280991736	0	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	256	"AWI"	256	2876	3253	3039	0	90.652557319224	0	2.11640211640212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2310405643739	0	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	264	"AWI"	264	2955	3370	3138	0	85.3707414829659	0	2.20440881763527	0	0	0	0	0	0	0	0.200400801603206	0	0	0	0	0	0	12.0240480961924	0.200400801603206	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	272	"AWI"	272	3037	3485	3238	0	90.7608695652174	0	2.71739130434783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.52173913043478	0	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	280	"AWI"	280	3124	3605	3336	0	89.3169877408056	0	1.75131348511384	0	0	0	0	0	0	0	0	0	0	0	0	0	0.700525394045534	8.05604203152364	0.175131348511384	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	288	"AWI"	288	3208	3720	3434	0	83.5897435897436	0	3.07692307692308	0	0	0	0	0	0	0	0	0	0	0	0	0	0.512820512820513	12.8205128205128	0	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	304	"AWI"	304	3378	3943	3633	0	90.0175131348511	0	1.22591943957968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.18038528896672	0	0	0	1.57618213660245
14465	22644	"Salada Pequeña"	41.03333	-0.21667	312	"AWI"	312	3466	4060	3733	0.424628450106157	46.072186836518	0	16.348195329087	0	0	0	0	0	0.849256900212314	0.424628450106157	0	0.212314225053079	0	1.06157112526539	0	0.212314225053079	0.849256900212314	26.5392781316348	0.424628450106157	0	0	6.58174097664544
14465	22644	"Salada Pequeña"	41.03333	-0.21667	320	"AWI"	320	3548	4173	3832	0	59.3406593406593	0	4.94505494505495	0	0.549450549450549	1.0989010989011	0	0	0	0	0	0	0	0.549450549450549	0	0	0	33.5164835164835	0	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	328	"AWI"	328	3634	4284	3929	0	44.3478260869565	0	1.73913043478261	0	0	0	0	0	1.15942028985507	0	0	0	0	0.289855072463768	0	0	0.579710144927536	51.8840579710145	0	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	336	"AWI"	336	3724	4393	4027	0	52.2222222222222	0	2.22222222222222	0	0	0	0	0	4.44444444444444	0	0	0	0	2.22222222222222	0	0	0	38.8888888888889	0	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	344	"AWI"	344	3810	4504	4128	2.01342281879195	59.0604026845638	0	4.02684563758389	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34228187919463	29.5302013422819	0.671140939597315	0	0	3.35570469798658
14465	22644	"Salada Pequeña"	41.03333	-0.21667	352	"AWI"	352	3897	4614	4228	0.564971751412429	51.4124293785311	0	3.38983050847458	0	0	0	0	0	2.82485875706215	0	0	0	0	0	0	0	0	41.8079096045198	0	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	360	"AWI"	360	3988	4723	4325	0.36231884057971	49.2753623188406	0	2.89855072463768	0	0	0	0	0	3.6231884057971	0	0	0	0	0.36231884057971	0	0	0	43.4782608695652	0	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	368	"AWI"	368	4078	4834	4425	0	28.7878787878788	0	3.53535353535354	0	0	0	0	0	0	0	1.01010101010101	0	0	2.02020202020202	0	0	0	61.1111111111111	0	0	0.505050505050505	3.03030303030303
14465	22644	"Salada Pequeña"	41.03333	-0.21667	376	"AWI"	376	4165	4939	4522	0	22.9813664596273	0	3.72670807453416	0	0	0	0	0	5.59006211180124	0	0	0	0	1.24223602484472	0	0	0	66.4596273291926	0	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	384	"AWI"	384	4249	5054	4623	0	41.3333333333333	0	4	0	0	0	0	0	0	0	0	0	0	2.66666666666667	0	0	0	52	0	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	396	"AWI"	396	4384	5212	4771	0	64.9253731343284	0	0.746268656716418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.3283582089552	0	0	0	0
