"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Malvaceae"	"Montiaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
24268	42714	"Großer Krebssee"	52.845046	14.09915	798	"AWI"	798	5423	5692	5547	0	1	172	0	0	0	6	0	0	0	0	0	0	0	0	0	114	1	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	6	65	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	24	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	802	"AWI"	802	5477	5807	5624	0	1	57	0	0	0	2	0	0	0	0	0	0	0	0	0	71	1	0	0	0	0	0	9	0	6	0	0	0	0	1	0	0	0	0	0	0	3	0	7	514	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	29	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	806	"AWI"	806	5569	5833	5662	0	0	188	1	0	1	1	0	0	0	0	0	0	0	0	0	110	1	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	5	101	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	39	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	809	"AWI"	809	5610	5856	5691	0	0	134	0	0	0	2	0	0	0	0	0	0	0	0	0	87	4	0	0	0	0	0	2	0	5	0	0	0	0	1	0	1	0	0	0	0	0	0	2	172	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	26	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	814	"AWI"	814	5628	5896	5740	0	0	151	0	0	0	2	0	0	0	0	0	0	0	0	0	78	2	0	0	0	0	0	2	0	4	0	0	0	0	4	0	0	0	0	0	0	2	0	0	245	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	27	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	818	"AWI"	818	5638	5967	5777	0	0	105	0	1	0	4	0	0	0	0	0	0	0	0	0	98	4	0	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	3	288	0	0	0	0	0	147	0	0	1	0	0	0	0	0	0	18	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	822	"AWI"	822	5673	6001	5808	0	0	129	0	0	0	5	0	70	0	0	0	0	0	0	0	159	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	21	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	826	"AWI"	826	5696	6019	5841	0	0	117	0	0	0	1	0	0	1	0	0	0	0	0	0	190	7	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	4	364	0	0	0	0	0	126	0	0	1	0	0	0	0	0	0	14	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	830	"AWI"	830	5717	6045	5874	0	0	133	1	0	0	4	0	0	0	0	1	0	0	0	0	118	12	0	0	0	0	0	1	1	15	0	0	0	0	0	0	0	0	0	0	0	1	0	0	232	0	0	0	1	0	136	0	0	0	0	0	0	0	0	0	17	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	834	"AWI"	834	5732	6076	5906	0	0	118	1	0	0	9	0	0	1	0	0	0	0	0	0	87	3	0	0	0	0	0	2	0	15	0	0	0	0	2	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	7	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	838	"AWI"	838	5767	6106	5934	0	0	135	0	0	0	9	0	0	0	0	0	0	0	0	0	95	9	0	0	0	0	0	3	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	5	244	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	31	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	842	"AWI"	842	5822	6119	5962	0	0	112	0	0	0	5	0	0	0	0	0	0	0	0	0	108	8	0	0	0	0	0	3	0	3	0	0	0	0	2	0	0	0	1	0	0	1	0	1	384	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	29	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	846	"AWI"	846	5868	6137	5992	0	0	150	0	0	0	3	0	0	0	0	0	0	0	0	0	88	2	0	0	0	0	0	2	0	2	0	0	0	0	2	0	1	0	0	0	0	1	0	2	170	0	0	0	0	0	160	0	0	0	0	0	0	0	1	0	21	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	850	"AWI"	850	5904	6152	6023	0	0	64	0	0	0	5	0	0	0	0	0	0	0	0	0	143	5	0	0	0	0	0	7	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1	493	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	39	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	854	"AWI"	854	5933	6178	6051	0	1	90	0	1	0	3	0	0	0	0	0	0	0	0	0	139	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	157	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	26	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	858	"AWI"	858	5955	6198	6075	0	0	150	1	0	0	4	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	2	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	5	134	0	0	0	1	0	172	0	0	0	0	0	0	0	0	0	17	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	866	"AWI"	866	5980	6263	6121	1	1	99	2	0	0	3	0	0	0	0	0	0	0	0	0	90	6	0	0	0	0	0	3	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2	315	0	0	0	1	0	185	0	0	1	0	0	0	0	0	0	24	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	874	"AWI"	874	6025	6319	6170	0	0	92	1	0	0	0	0	0	1	0	0	0	0	0	0	85	5	0	0	0	0	0	1	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	1	227	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	20	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	882	"AWI"	882	6065	6355	6227	0	0	105	0	0	0	2	0	0	0	0	0	0	0	0	0	116	3	0	0	0	0	0	2	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	3	260	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	20	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	890	"AWI"	890	6133	6408	6279	0	1	119	0	0	0	3	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	139	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	23	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	898	"AWI"	898	6242	6457	6330	0	1	84	0	0	0	3	0	0	0	0	0	0	0	0	0	114	6	0	0	0	0	0	2	0	5	0	0	0	0	2	0	0	0	1	0	0	1	0	3	138	0	0	0	0	0	205	0	0	0	0	0	0	0	0	6	31	1
24268	42714	"Großer Krebssee"	52.845046	14.09915	906	"AWI"	906	6314	6542	6401	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	87	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1	0	1	120	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	28	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	909	"AWI"	909	6326	6617	6438	0	0	104	0	0	0	1	0	0	0	0	0	0	0	0	0	105	4	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	1	0	0	0	0	0	90	0	0	0	0	0	208	0	0	0	0	0	0	0	0	13	35	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	918	"AWI"	918	6353	6927	6548	0	0	166	1	1	0	5	0	0	0	0	0	0	0	0	0	122	1	0	0	0	0	0	0	0	14	0	0	0	0	5	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	47	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	926	"AWI"	926	6416	7088	6661	0	0	53	0	0	1	3	0	0	0	0	0	0	0	0	0	96	3	0	0	0	0	0	2	0	6	0	0	0	0	2	0	0	0	0	0	0	1	0	2	576	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	50	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	934	"AWI"	934	6464	7214	6786	0	1	133	0	0	0	7	0	0	0	0	0	0	0	0	0	71	2	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	257	0	0	0	0	0	155	0	0	2	0	0	0	0	0	0	52	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	942	"AWI"	942	6542	7336	6898	0	0	116	0	2	0	2	0	0	0	0	0	0	0	0	0	57	9	0	0	0	0	0	0	0	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	22	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	950	"AWI"	950	6613	7436	7015	0	0	131	0	0	1	2	0	0	0	0	0	0	0	0	0	80	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	60	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	958	"AWI"	958	6702	7548	7121	0	0	101	0	0	0	4	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	118	0	0	1	0	0	0	0	0	0	25	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	966	"AWI"	966	6788	7614	7254	0	0	75	0	0	0	4	0	0	0	0	1	0	0	0	0	73	1	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	3	551	0	0	0	0	0	160	0	0	0	0	0	0	0	0	10	35	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	974	"AWI"	974	6902	7710	7372	0	0	101	0	0	0	4	0	0	0	0	0	0	0	0	0	60	7	0	0	0	0	0	1	0	5	0	0	0	0	2	0	1	0	0	0	0	1	0	2	519	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	33	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	982	"AWI"	982	7070	7759	7493	0	1	130	0	0	0	5	0	0	0	0	0	0	0	0	0	58	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	191	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	46	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	990	"AWI"	990	7194	7852	7616	0	0	97	0	1	0	2	0	0	0	0	0	0	0	0	0	77	3	0	0	0	0	0	0	0	9	0	0	0	0	2	0	0	0	1	0	0	0	0	3	172	0	0	0	0	0	114	0	0	0	1	1	0	0	0	0	40	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	998	"AWI"	998	7485	7877	7723	0	0	105	0	0	0	1	0	0	0	0	0	0	0	0	0	83	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	231	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	42	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1006	"AWI"	1006	7696	7931	7836	0	0	110	0	0	0	3	0	0	0	0	0	0	0	0	0	58	5	0	0	0	0	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	16	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1009	"AWI"	1009	7728	7965	7868	0	0	92	0	0	0	9	0	0	0	0	0	0	0	0	0	96	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	189	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	51	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1018	"AWI"	1018	7781	8196	7957	0	1	139	0	0	0	1	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	46	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1026	"AWI"	1026	7827	8366	8035	0	0	88	1	0	0	7	0	0	1	0	0	0	0	0	0	123	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	154	0	0	2	0	0	0	0	0	0	36	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1034	"AWI"	1034	7884	8463	8125	0	0	117	0	0	0	2	0	0	0	0	0	0	0	0	0	86	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	49	1
24268	42714	"Großer Krebssee"	52.845046	14.09915	1042	"AWI"	1042	7923	8609	8206	0	0	115	0	0	0	3	0	0	0	0	0	0	0	0	0	87	3	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	2	264	0	0	0	0	0	175	0	0	1	0	0	0	0	0	0	49	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1050	"AWI"	1050	7979	8693	8294	0	0	97	0	0	0	4	0	0	0	0	0	0	0	0	0	129	1	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	202	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	40	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1058	"AWI"	1058	8027	8813	8376	0	0	87	0	0	0	3	0	0	0	0	0	0	0	0	0	70	2	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	1	0	0	0	0	1	426	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	34	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1066	"AWI"	1066	8103	8879	8473	0	0	48	0	0	0	9	0	0	0	0	0	0	0	0	0	87	4	0	1	0	0	0	0	0	4	0	0	0	0	2	1	0	0	0	0	0	0	0	2	412	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	25	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1074	"AWI"	1074	8153	8968	8553	0	0	57	1	0	0	6	0	0	0	0	0	0	0	0	0	92	8	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	289	0	0	0	0	0	157	0	0	1	0	0	0	0	0	0	19	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1082	"AWI"	1082	8247	9030	8634	0	0	68	0	0	1	5	0	0	0	0	0	0	0	0	0	132	3	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	1	0	0	0	0	0	2	245	0	0	0	0	0	140	0	0	1	0	0	0	0	0	0	38	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1090	"AWI"	1090	8314	9143	8713	0	0	81	0	0	0	9	0	0	0	0	0	0	0	0	0	138	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	36	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1098	"AWI"	1098	8415	9210	8792	0	0	84	0	0	0	12	0	0	0	0	2	0	0	0	0	117	1	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	260	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	44	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1106	"AWI"	1106	8482	9286	8874	0	0	72	0	0	1	3	0	0	0	0	0	0	0	0	0	92	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	252	0	0	0	1	0	96	0	0	0	0	0	0	0	0	0	19	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1118	"AWI"	1118	8636	9401	9000	0	0	89	0	1	0	18	0	0	0	0	0	0	0	0	0	148	4	0	0	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	183	0	0	0	0	0	131	0	0	1	0	0	0	0	0	0	20	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1126	"AWI"	1126	8719	9511	9086	0	0	129	0	0	0	13	0	0	0	0	0	0	0	0	0	152	2	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	44	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1134	"AWI"	1134	8918	9611	9156	0	0	94	0	1	0	5	0	0	0	0	0	0	0	0	0	104	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	25	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1142	"AWI"	1142	9033	9717	9240	0	0	82	0	0	0	6	0	0	0	0	0	0	0	0	0	203	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	35	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1143	"AWI"	1143	9102	9747	9291	0	0	67	1	0	0	4	0	0	0	0	0	0	0	0	2	249	12	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	1	0	0	185	0	0	0	0	0	191	0	0	0	0	0	0	0	1	0	25	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1150	"AWI"	1150	9498	9924	9649	0	0	15	0	0	0	7	0	0	0	0	0	0	0	0	0	253	4	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	57	0	0	1	0	0	0	0	0	0	12	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1154	"AWI"	1154	9650	10063	9859	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	227	5	0	0	0	0	0	0	0	1	0	0	0	0	4	0	1	0	0	0	0	0	0	0	385	0	0	0	0	0	24	0	0	0	1	0	0	0	0	0	27	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1158	"AWI"	1158	9765	10292	10064	0	0	17	0	0	0	3	0	0	0	0	0	0	0	0	0	261	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	22	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1166	"AWI"	1166	10225	10850	10521	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	33	3	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	190	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1168	"AWI"	1168	10270	11100	10632	0	0	0	0	1	0	3	0	0	0	0	2	0	0	0	0	6	16	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	499	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1170	"AWI"	1170	10294	11361	10749	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	526	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1172	"AWI"	1172	10321	11615	10866	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	15	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1174	"AWI"	1174	10344	11870	10976	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	194	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1176	"AWI"	1176	10365	12129	11092	0	0	0	0	1	0	6	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	334	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1178	"AWI"	1178	10442	12176	11176	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1180	"AWI"	1180	10507	12230	11260	0	0	1	1	0	0	17	0	0	1	0	0	0	0	0	0	3	42	0	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0	0	0	1	0	0	0	619	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1182	"AWI"	1182	10564	12287	11350	0	0	1	2	0	0	17	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	549	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1184	"AWI"	1184	10607	12352	11443	0	0	0	1	0	0	15	0	0	0	0	0	0	0	3	0	0	32	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	844	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1186	"AWI"	1186	10649	12418	11537	0	0	0	2	0	0	12	0	0	0	0	0	0	0	0	0	0	33	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	856	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1187	"AWI"	1187	10668	12457	11590	0	0	0	6	0	0	30	0	0	0	0	0	0	0	1	0	1	25	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	854	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1190	"AWI"	1190	10709	12608	11726	0	0	0	0	0	0	9	0	370	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1192	"AWI"	1192	10744	12720	11802	0	0	0	0	0	0	10	0	398	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1195	"AWI"	1195	10900	12810	11918	0	0	0	2	0	0	19	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	716	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1197	"AWI"	1197	11027	12838	11997	0	0	0	3	0	0	2	0	0	1	0	0	0	0	0	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	910	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1198	"AWI"	1198	11088	12854	12037	0	0	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1200	"AWI"	1200	11167	12885	12115	0	0	0	1	1	0	6	0	0	0	0	0	0	0	0	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1005	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1202	"AWI"	1202	11227	12919	12196	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	22	2	1	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	1002	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1204	"AWI"	1204	11284	12957	12283	0	0	0	0	1	0	18	0	0	0	0	0	0	0	4	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	747	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1205	"AWI"	1205	11315	12978	12329	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	21	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	453	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1206	"AWI"	1206	11336	13001	12372	0	0	0	0	0	0	14	0	493	0	0	0	0	0	1	0	0	11	6	1	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1207	"AWI"	1207	11354	13021	12415	0	0	0	0	0	0	15	0	0	0	0	0	0	0	3	0	1	26	7	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1208	"AWI"	1208	11404	13054	12462	0	0	0	2	0	0	26	0	0	0	0	0	0	0	4	0	0	39	9	0	0	0	0	0	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	1	119	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	1209	"AWI"	1209	11434	13097	12499	0	0	1	0	0	0	37	0	0	0	0	0	0	0	9	0	2	26	6	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	1	157	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
