"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
15678	24030	"Lake Blatisto"	41.621166	24.677922	413	"AWI"	413	1263	1518	1381	11	0	14	3	0	6	0	12	0	0	0	30	0	18	3	0	0	0	0	2	0	0	16	0	141	0	0	0	0	50	0	1	0	1	8	0	0	4	0	0	0	0	1	1	0	25	0	25	76	0	0	0	0	0	0	0	0	0	15	0	62	2	1	0	0	0	2	7	0	18	0	0
15678	24030	"Lake Blatisto"	41.621166	24.677922	417	"AWI"	417	1282	1531	1395	3	2	23	2	0	6	0	6	0	0	0	31	0	9	1	0	0	23	0	2	0	0	7	0	96	0	0	0	0	75	0	0	0	0	3	0	0	6	0	0	1	0	0	1	0	24	0	19	63	0	0	0	0	0	0	0	0	0	0	0	32	1	0	0	0	0	0	2	0	14	0	0
15678	24030	"Lake Blatisto"	41.621166	24.677922	419	"AWI"	419	1288	1539	1403	5	2	25	3	0	5	0	8	0	0	0	16	0	15	6	1	0	0	0	1	0	0	20	0	117	0	0	0	14	37	0	0	0	0	5	0	1	3	0	0	0	0	0	0	0	19	0	20	54	0	0	0	0	1	0	0	0	0	0	0	69	1	2	0	0	0	4	1	1	15	0	0
15678	24030	"Lake Blatisto"	41.621166	24.677922	423	"AWI"	423	1306	1554	1417	5	0	25	5	0	1	0	7	0	0	0	16	0	11	2	0	0	0	0	2	2	0	12	0	271	0	0	0	0	21	0	1	0	1	6	0	0	6	0	0	0	0	0	2	0	21	0	23	74	0	0	0	0	1	0	0	0	0	0	0	33	1	0	0	0	0	6	0	0	10	1	0
15678	24030	"Lake Blatisto"	41.621166	24.677922	427	"AWI"	427	1320	1573	1432	1	1	17	1	0	0	0	6	0	0	0	16	0	12	3	0	0	0	1	9	0	0	11	0	166	0	0	0	0	64	0	0	0	0	4	0	0	12	0	0	0	0	4	0	0	24	0	21	42	0	0	0	0	0	0	0	0	0	0	0	27	1	1	0	0	0	3	0	0	7	2	0
15678	24030	"Lake Blatisto"	41.621166	24.677922	429	"AWI"	429	1328	1583	1441	1	0	29	2	0	2	0	8	0	0	0	15	2	12	1	0	0	0	0	0	2	0	0	0	182	0	0	0	15	61	0	0	0	1	10	0	6	4	0	0	1	0	0	0	0	36	0	19	31	0	0	0	0	0	0	0	0	0	0	0	76	0	1	0	0	0	5	1	0	8	0	0
15678	24030	"Lake Blatisto"	41.621166	24.677922	433	"AWI"	433	1337	1606	1459	6	5	25	6	0	3	0	12	0	0	0	20	0	16	9	0	0	0	0	0	0	0	10	0	261	0	0	0	0	56	0	3	0	0	6	0	3	2	0	0	0	0	0	1	0	36	1	17	54	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	5	2	0	6	0	0
15678	24030	"Lake Blatisto"	41.621166	24.677922	437	"AWI"	437	1350	1626	1475	7	1	31	2	0	5	0	12	0	0	0	47	0	14	4	0	0	71	1	1	0	0	7	0	62	0	0	0	0	67	0	0	0	1	3	0	1	7	0	0	0	0	2	1	0	13	0	18	52	0	0	0	0	0	0	0	0	0	0	0	42	4	1	0	0	0	3	5	0	5	0	0
15678	24030	"Lake Blatisto"	41.621166	24.677922	439	"AWI"	439	1356	1637	1483	8	6	32	2	0	3	0	9	0	0	62	34	0	18	6	0	0	66	0	0	0	0	6	0	22	0	0	0	0	55	0	0	0	1	3	0	0	0	0	0	1	0	0	1	0	19	0	18	68	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	4	4	1	4	0	0
15678	24030	"Lake Blatisto"	41.621166	24.677922	443	"AWI"	443	1367	1661	1499	4	5	21	2	0	6	0	9	0	0	0	25	0	16	4	1	0	66	0	0	0	0	10	0	33	0	0	0	0	73	0	0	0	0	4	0	0	0	0	0	1	0	0	1	0	14	0	21	44	0	0	0	0	0	0	0	0	0	0	0	76	3	0	0	0	0	7	4	0	2	0	0
15678	24030	"Lake Blatisto"	41.621166	24.677922	447	"AWI"	447	1378	1681	1514	4	6	19	4	0	2	0	10	0	0	71	32	0	12	1	0	0	207	0	2	3	0	11	0	49	0	0	0	0	52	0	0	0	1	9	1	3	2	0	0	0	0	1	0	0	33	0	11	47	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	6	4	2	4	0	0
15678	24030	"Lake Blatisto"	41.621166	24.677922	453	"AWI"	453	1397	1711	1539	13	9	11	3	0	2	0	6	0	0	0	24	0	9	3	2	0	54	0	0	0	1	8	0	16	0	0	0	0	72	0	0	0	1	2	0	1	0	0	1	0	0	0	0	0	26	0	28	57	0	0	0	0	0	0	0	0	0	0	0	53	1	0	2	0	0	7	3	0	0	1	0
15678	24030	"Lake Blatisto"	41.621166	24.677922	457	"AWI"	457	1409	1734	1555	5	10	15	3	0	0	0	8	0	0	0	27	0	14	3	1	0	0	0	0	0	0	26	0	47	0	0	0	0	60	0	0	0	0	3	0	2	4	0	0	1	0	0	0	0	41	0	15	40	0	0	0	0	0	0	0	0	0	0	0	35	2	2	0	0	0	3	3	0	3	1	0
