"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Lamiaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3159	4107	"Imatu Mire"	59.10972	27.50783	350	"AWI"	350	4281	6706	5470	0	29.1878172588832	0	0.253807106598985	0.253807106598985	0	0	0	0	0	16.243654822335	1.77664974619289	0	0	0	0	0.50761421319797	0	0	3.55329949238579	33.248730964467	0	0	0.50761421319797	1.01522842639594	0	1.52284263959391	0	0	0.50761421319797	0	2.79187817258883	8.62944162436548	0
3159	4107	"Imatu Mire"	59.10972	27.50783	360	"AWI"	360	4532	6988	5746	0	41.8647166361974	0	0	0	0	0	0	0	0	10.4204753199269	2.37659963436929	0	0	0	0	0	0	0	1.82815356489945	29.981718464351	0	0	0	1.46252285191956	0	0.36563071297989	0	0	0.182815356489945	0	3.29067641681901	8.22669104204753	0
3159	4107	"Imatu Mire"	59.10972	27.50783	370	"AWI"	370	4780	7260	6012	0	31.3725490196078	0	0	0.196078431372549	0	0	0	0	0	14.7058823529412	1.76470588235294	0	0	0	0	0	0	0	1.17647058823529	40.5882352941176	0	0	0	0.784313725490196	0	0	0	0	0.196078431372549	0	2.54901960784314	6.66666666666667	0
3159	4107	"Imatu Mire"	59.10972	27.50783	380	"AWI"	380	5015	7526	6277	0	38.5496183206107	0.381679389312977	0.381679389312977	0	0	0	0	0	0	7.63358778625954	2.67175572519084	0	0	0	0	0	0	0	1.90839694656489	43.1297709923664	0	0	0	0.763358778625954	0	0	0	0	0.381679389312977	0	0.763358778625954	3.43511450381679	0
3159	4107	"Imatu Mire"	59.10972	27.50783	390	"AWI"	390	5279	7767	6545	0	31.8376068376068	0	0	0.427350427350427	0	0	0	0	0	6.62393162393162	1.4957264957265	0	0	0	0	0.213675213675214	0	0	3.84615384615385	48.5042735042735	0.213675213675214	0	0	0.213675213675214	0	0	0	0	0.213675213675214	0	0.854700854700855	5.55555555555556	0
3159	4107	"Imatu Mire"	59.10972	27.50783	400	"AWI"	400	5540	8045	6826	0	33.0453563714903	0.215982721382289	0	0	0	0	0	0	0	10.3671706263499	1.29589632829374	0	0	0	0	0.863930885529158	0	0	1.29589632829374	43.1965442764579	0	0	0	0.863930885529158	0	0	0	0	0.215982721382289	0	1.07991360691145	7.55939524838013	0
3159	4107	"Imatu Mire"	59.10972	27.50783	410	"AWI"	410	5853	8303	7096	0	22.3713646532438	0.223713646532438	0	0.223713646532438	0	0	0	0	0	10.2908277404922	2.68456375838926	0	0	0	0	0.223713646532438	0	0	0.447427293064877	55.0335570469799	0	0	0	0	0	0	0	0	1.78970917225951	0	1.11856823266219	5.59284116331096	0
3159	4107	"Imatu Mire"	59.10972	27.50783	420	"AWI"	420	6110	8542	7360	0	31.4285714285714	0	0	0.25974025974026	0	0	0	0	0	9.87012987012987	0.779220779220779	0	0	0	0	0.25974025974026	0	0	0.519480519480519	48.8311688311688	0	0	0	0	0	0	0	0	1.03896103896104	0	0.519480519480519	6.23376623376623	0.25974025974026
3159	4107	"Imatu Mire"	59.10972	27.50783	430	"AWI"	430	6364	8786	7630	0	15.1975683890577	0.303951367781155	0	0.303951367781155	0	0	0	0	0	8.20668693009119	1.51975683890578	0	0	0	0	0.911854103343465	0	0	0.60790273556231	69.9088145896657	0	0	0	0.303951367781155	0	0	0	0	0.60790273556231	0	0	2.12765957446809	0
3159	4107	"Imatu Mire"	59.10972	27.50783	440	"AWI"	440	6634	9037	7909	0	11.4893617021277	0	0.425531914893617	1.27659574468085	0	0	0	0	0	7.23404255319149	3.82978723404255	0	0	0	0	0	0	0	0.425531914893617	67.2340425531915	0	0	0	0	0	0	0.425531914893617	0	2.97872340425532	0	0	4.68085106382979	0
3159	4107	"Imatu Mire"	59.10972	27.50783	450	"AWI"	450	6897	9261	8174	0	1.22448979591837	0.816326530612245	0	0.816326530612245	0	0	0	0	0	7.75510204081633	6.53061224489796	0	0	0	0	0.408163265306122	0	0	0.816326530612245	72.6530612244898	0	0	0	0	0.408163265306122	0	0	0	4.08163265306122	0	0	4.08163265306122	0.408163265306122
3159	4107	"Imatu Mire"	59.10972	27.50783	460	"AWI"	460	7214	9479	8446	0	2.73037542662116	0	0.341296928327645	0	0.68259385665529	0	0.341296928327645	0	0	4.77815699658703	4.77815699658703	0	0	0	0	0	0	0	0.68259385665529	73.7201365187713	0	0	1.02389078498294	1.02389078498294	0	0	0.341296928327645	0	1.70648464163823	0	0	6.14334470989761	1.70648464163823
3159	4107	"Imatu Mire"	59.10972	27.50783	470	"AWI"	470	7536	9718	8711	0	3.87596899224806	0.387596899224806	0	1.55038759689922	0	0	0.387596899224806	0	0	2.71317829457364	4.26356589147287	0	0	0	0	0	0	0	0	75.5813953488372	0	0	0.387596899224806	0	0	0	0.775193798449612	0	1.55038759689922	0	0	6.97674418604651	1.55038759689922
3159	4107	"Imatu Mire"	59.10972	27.50783	480	"AWI"	480	7824	9924	8970	0	0.4149377593361	0	0	1.2448132780083	0	0	0	0	0	0.829875518672199	7.88381742738589	0	0	0	0	0	0	0	0.4149377593361	75.103734439834	0	0	3.7344398340249	0	0	0	0	0	2.0746887966805	0	0	8.29875518672199	0
3159	4107	"Imatu Mire"	59.10972	27.50783	490	"AWI"	490	8153	10128	9234	0	2.9940119760479	0.598802395209581	0	1.19760479041916	0	0	0	0	0	2.39520958083832	4.79041916167665	0	0	0	0	1.19760479041916	0	0	1.19760479041916	79.0419161676647	0	0	0	0.598802395209581	0	0	0	0	2.39520958083832	0	0.598802395209581	2.39520958083832	0.598802395209581
3159	4107	"Imatu Mire"	59.10972	27.50783	500	"AWI"	500	8492	10338	9502	0	2.7027027027027	0	0	0.675675675675676	0	0	0	0	0	1.35135135135135	2.7027027027027	0	0	0	0	0	0	0	0.675675675675676	84.4594594594595	0	0	0	0	0	0	0	0	3.37837837837838	0	0.675675675675676	3.37837837837838	0
3159	4107	"Imatu Mire"	59.10972	27.50783	505	"AWI"	505	8688	10413	9629	0	0	0	0	2.01342281879195	0	0	0	0	0	0.671140939597315	8.05369127516778	0	0	0	0	0	0	0	0	77.8523489932886	0	0	3.35570469798658	0	0	0	0	0	8.05369127516778	0	0	0	0
3159	4107	"Imatu Mire"	59.10972	27.50783	510	"AWI"	510	8820	10535	9767	0	0.884955752212389	0.884955752212389	0	0.884955752212389	0	0	0	0	0	0.884955752212389	7.07964601769912	0	0	0	0	0	0	0	0	84.070796460177	0	0	0	0	0	0	0	0	4.42477876106195	0	0	0.884955752212389	0
3159	4107	"Imatu Mire"	59.10972	27.50783	520	"AWI"	520	9169	10728	10022	0	0	0	0	0.950570342205323	0	74.5247148288973	0	0	0	0	1.71102661596958	0	0	0	0	0	0	0	0.380228136882129	20.3422053231939	0	0	0	0	0	0	0	0	2.09125475285171	0	0	0	0
3159	4107	"Imatu Mire"	59.10972	27.50783	525	"AWI"	525	9407	10805	10152	0	0	0.952380952380952	0.238095238095238	0.714285714285714	0	66.4285714285714	0	0	0	0	3.0952380952381	0	0	0	0	0	0	0	0	27.3809523809524	0	0	0	0	0	0	0	0	0.952380952380952	0	0	0.238095238095238	0
3159	4107	"Imatu Mire"	59.10972	27.50783	530	"AWI"	530	9552	10909	10287	0	0	0.234741784037559	0	0.469483568075117	0	63.6150234741784	0	0	0	0	3.52112676056338	0	0	0	0	0	0	0	0.234741784037559	28.8732394366197	0	0	0	0	0	1.17370892018779	0	0	1.64319248826291	0.234741784037559	0	0	0
3159	4107	"Imatu Mire"	59.10972	27.50783	535	"AWI"	535	9834	10972	10405	0	0	0.248756218905473	0	1.74129353233831	0	67.910447761194	0	0	0	0	5.4726368159204	0	0	0	0	0	0	0	0.995024875621891	19.1542288557214	0	0	0	0	0	0	0	0.248756218905473	4.22885572139304	0	0	0	0
3159	4107	"Imatu Mire"	59.10972	27.50783	540	"AWI"	540	10002	11068	10533	0	0	0.779727095516569	0.194931773879142	1.94931773879142	0.389863547758285	63.3528265107213	0	0	0	0	8.38206627680312	0	0	0	0	0	0.194931773879142	0	0.779727095516569	10.1364522417154	0	0	0	0	0	2.72904483430799	0	0	9.55165692007797	0.974658869395711	0	0.584795321637427	0
3159	4107	"Imatu Mire"	59.10972	27.50783	545	"AWI"	545	10231	11155	10657	0	0.210526315789474	0.210526315789474	0	1.47368421052632	0.421052631578947	73.6842105263158	0	0	0.210526315789474	0	6.94736842105263	0	0	0	0	0	0	0	0	8.84210526315789	0	0	0.210526315789474	0	0	0	0	0	7.57894736842105	0.210526315789474	0	0	0
3159	4107	"Imatu Mire"	59.10972	27.50783	550	"AWI"	550	10324	11365	10788	0	0	0.81799591002045	0	1.43149284253579	0	66.8711656441718	0	0	0	0.204498977505113	8.79345603271984	0	0	0	0	0	0	0	0.613496932515337	19.6319018404908	0	0	0	0	0	0	0	0	1.02249488752556	0.613496932515337	0	0	0
3159	4107	"Imatu Mire"	59.10972	27.50783	555	"AWI"	555	10423	11569	10931	0	0.75187969924812	1.12781954887218	0.18796992481203	3.7593984962406	0.37593984962406	52.4436090225564	0	0	0.18796992481203	0.18796992481203	11.2781954887218	0.18796992481203	1.69172932330827	0	0	0	0	0	0.93984962406015	23.8721804511278	0	0	0	0.37593984962406	0	0	0	0	2.44360902255639	0.18796992481203	0	0	0
3159	4107	"Imatu Mire"	59.10972	27.50783	558	"AWI"	558	10464	11736	11014	0	1.16822429906542	0.467289719626168	0	3.03738317757009	0	44.1588785046729	0	0	0	0.233644859813084	11.4485981308411	0	0	0	0	0	0	0	1.63551401869159	36.214953271028	0	0	0	0.233644859813084	0	0	0	0	1.4018691588785	0	0	0	0
3159	4107	"Imatu Mire"	59.10972	27.50783	562	"AWI"	562	10536	11937	11122	0	1.19904076738609	1.67865707434053	0.719424460431655	4.79616306954436	1.43884892086331	45.083932853717	0.239808153477218	0	0.479616306954436	0.479616306954436	17.9856115107914	0	0	0	0	0	0	0.239808153477218	2.6378896882494	21.1031175059952	0	0	0	0	0.239808153477218	0	0	0	1.67865707434053	0	0	0	0
3159	4107	"Imatu Mire"	59.10972	27.50783	570	"AWI"	570	10671	12340	11342	0	1.74418604651163	1.16279069767442	0	0.872093023255814	0	39.5348837209302	0.290697674418605	0	0	1.16279069767442	11.3372093023256	0	0	0	0	0	0	0	4.94186046511628	37.7906976744186	0	0	0	0	0	0	0	0	0.290697674418605	0	0.290697674418605	0.581395348837209	0
3159	4107	"Imatu Mire"	59.10972	27.50783	574	"AWI"	574	10759	12481	11456	0	3.32749562171629	0.350262697022767	0.175131348511384	1.57618213660245	0.350262697022767	36.4273204903678	0.700525394045534	0	0	0.700525394045534	8.23117338003503	0	0	0	0	0.175131348511384	0.175131348511384	0	2.62697022767075	42.7320490367776	0	0	0	0.175131348511384	0.350262697022767	0	0	0	1.75131348511384	0	0	0	0.175131348511384
3159	4107	"Imatu Mire"	59.10972	27.50783	578	"AWI"	578	10816	12645	11568	0	5.14851485148515	2.57425742574257	0	4.75247524752475	1.98019801980198	45.7425742574257	0	0	0	0.594059405940594	11.0891089108911	0	0	0	0	0	0	0.198019801980198	4.35643564356436	20.990099009901	0	0	0	0.396039603960396	0.198019801980198	0.396039603960396	0	0	1.18811881188119	0	0	0.198019801980198	0.198019801980198
3159	4107	"Imatu Mire"	59.10972	27.50783	582	"AWI"	582	10892	12811	11682	0	4.37828371278459	0.875656742556918	0	2.80210157618214	1.0507880910683	52.8896672504378	0	0	0.175131348511384	0.525394045534151	11.7338003502627	0	0	0	0	0	0.175131348511384	0	2.1015761821366	21.7162872154116	0	0	0.175131348511384	0.175131348511384	0	0	0	0	0.700525394045534	0.175131348511384	0	0.350262697022767	0
3159	4107	"Imatu Mire"	59.10972	27.50783	586	"AWI"	586	10969	12926	11798	0	7.1578947368421	1.26315789473684	0.210526315789474	4.21052631578947	0.842105263157895	43.578947368421	0	0	0.210526315789474	2.10526315789474	11.5789473684211	0	0	0	0	0	0.210526315789474	0	4.84210526315789	21.6842105263158	0	0	0	0.210526315789474	0	0	0.210526315789474	0	0.421052631578947	0	0.421052631578947	0.842105263157895	0
3159	4107	"Imatu Mire"	59.10972	27.50783	590	"AWI"	590	11032	13102	11908	0	6.875	1.25	0	3.4375	3.125	50.625	0	0	0	0.3125	8.125	0	0	0	0	0	0	0	3.4375	20.9375	0	0	0	0.625	0	0	0.3125	0	0.625	0	0	0.3125	0
