"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
26105	45281	"Lezerul calimani"	47.1125	25.27361	310	"AWI"	310	8181	10594	9420	0	0	46.3483146067416	2.24719101123596	1.40449438202247	1.68539325842697	0	2.52808988764045	0	0.280898876404494	0.561797752808989	0	0	0.842696629213483	0	0	1.96629213483146	0	0	0.561797752808989	1.96629213483146	0	0	0	0	0	1.12359550561798	0.280898876404494	1.40449438202247	0	0	5.89887640449438	0	0.842696629213483	5.89887640449438	2.80898876404494	0.561797752808989	0.842696629213483	2.80898876404494	0	7.30337078651685	0.280898876404494	0	0	0	0	0	6.74157303370786	2.80898876404494
26105	45281	"Lezerul calimani"	47.1125	25.27361	320	"AWI"	320	8878	11045	10035	0	0	41.0326086956522	1.35869565217391	0	2.44565217391304	0	4.6195652173913	0	0.271739130434783	0	0	0	1.08695652173913	0	0	0.815217391304348	0	0	0.271739130434783	1.08695652173913	0	0	0	0	0	0.271739130434783	0.543478260869565	0.271739130434783	0.271739130434783	0	7.8804347826087	0	4.89130434782609	7.06521739130435	2.44565217391304	0	1.08695652173913	1.6304347826087	0	11.9565217391304	0.543478260869565	0	0	0	0	0.543478260869565	6.25	1.35869565217391
26105	45281	"Lezerul calimani"	47.1125	25.27361	325	"AWI"	325	9146	11229	10278	0	0	36.7521367521368	0.854700854700855	0	2.99145299145299	0	2.56410256410256	0	0	0	0	0	0	0.427350427350427	0	2.13675213675214	0	0	0	1.70940170940171	0	0	0.854700854700855	0	0	0	0.427350427350427	0.427350427350427	0	0	9.82905982905983	0	4.7008547008547	7.26495726495727	2.56410256410256	0.854700854700855	0	0	0	12.3931623931624	0.427350427350427	0	0	0	0.427350427350427	0.427350427350427	9.82905982905983	2.13675213675214
26105	45281	"Lezerul calimani"	47.1125	25.27361	330	"AWI"	330	9300	11525	10504	0	0	41.8666666666667	1.06666666666667	1.06666666666667	2.4	0	4	0.266666666666667	0	0	0	0	0.533333333333333	0.533333333333333	0.266666666666667	1.06666666666667	0	0	0.266666666666667	2.4	0	0	0	0	0	0.533333333333333	0.533333333333333	0.266666666666667	0	0	7.2	0	3.73333333333333	9.33333333333333	1.86666666666667	0.266666666666667	1.06666666666667	0	0.266666666666667	9.86666666666667	1.06666666666667	0.266666666666667	0	0	1.06666666666667	0.266666666666667	3.73333333333333	2.93333333333333
26105	45281	"Lezerul calimani"	47.1125	25.27361	335	"AWI"	335	9481	11858	10703	0	0	28.9340101522843	0.50761421319797	1.52284263959391	1.01522842639594	0	4.56852791878173	0	0.50761421319797	0	0	0	1.52284263959391	0	0	0.50761421319797	0	0	0	4.56852791878173	0	0	0	0	0	0	0.50761421319797	0	0	0	7.10659898477157	0	8.12182741116751	7.61421319796954	3.55329949238579	0.50761421319797	1.01522842639594	0	0.50761421319797	11.1675126903553	1.01522842639594	0	0	0	0.50761421319797	0	11.1675126903553	3.55329949238579
26105	45281	"Lezerul calimani"	47.1125	25.27361	340	"AWI"	340	9695	12025	10898	0	0	0	0.623700623700624	0	3.32640332640333	0	3.32640332640333	0	0.415800415800416	0	0	0	0	0	0	1.24740124740125	0	0	5.40540540540541	0	0	0.207900207900208	0	0	0	0	0.207900207900208	0	0	0	4.36590436590437	63.6174636174636	0	3.95010395010395	0	0.415800415800416	0	0	0.207900207900208	4.78170478170478	0.207900207900208	0	0	0	0.207900207900208	0	7.27650727650728	0.207900207900208
26105	45281	"Lezerul calimani"	47.1125	25.27361	345	"AWI"	345	9859	12253	11079	0	0	27.2727272727273	1.2987012987013	0	1.73160173160173	0	5.19480519480519	0	0.432900432900433	0	0	0.865800865800866	0	0	0	3.03030303030303	0	0	0	1.2987012987013	0	0	0	0	0	0.432900432900433	1.2987012987013	0.432900432900433	0	0	13.8528138528139	0	7.79220779220779	6.92640692640693	0.432900432900433	0	1.2987012987013	0	0.432900432900433	8.65800865800866	2.16450216450216	0.432900432900433	0	0	1.2987012987013	0	3.46320346320346	9.95670995670996
26105	45281	"Lezerul calimani"	47.1125	25.27361	350	"AWI"	350	9976	12582	11257	0	0	21.5017064846416	1.02389078498294	2.73037542662116	2.38907849829352	0	7.50853242320819	0	0.341296928327645	0	0	0	0	0.68259385665529	0.341296928327645	2.04778156996587	0	0	0	2.38907849829352	0	0	0.68259385665529	0	0	0.341296928327645	1.36518771331058	1.36518771331058	0.341296928327645	0	6.14334470989761	0	7.16723549488055	8.53242320819113	3.07167235494881	0.341296928327645	2.04778156996587	3.07167235494881	0	7.16723549488055	2.04778156996587	1.02389078498294	0.341296928327645	0	0.341296928327645	0	4.09556313993174	9.55631399317406
26105	45281	"Lezerul calimani"	47.1125	25.27361	355	"AWI"	355	10217	12719	11450	0	0	31.5384615384615	0.769230769230769	1.92307692307692	1.15384615384615	0	7.69230769230769	0	0.769230769230769	0	0	0	0	0	0.384615384615385	1.53846153846154	0	0	0	4.23076923076923	0	0	0	0	0	0.769230769230769	0.769230769230769	0	0	0	6.15384615384615	0	4.61538461538462	4.23076923076923	1.92307692307692	0	2.69230769230769	3.46153846153846	0.384615384615385	4.23076923076923	0.769230769230769	0	0	0	0.769230769230769	0	10.3846153846154	8.84615384615385
26105	45281	"Lezerul calimani"	47.1125	25.27361	360	"AWI"	360	10405	12911	11640	0	0	44.9152542372881	0.423728813559322	1.69491525423729	3.38983050847458	0	7.20338983050847	0	0.423728813559322	0	0	0	0	0.423728813559322	0	1.69491525423729	0	0	0	0.847457627118644	0	0	0	0	0	0.423728813559322	0.847457627118644	0.423728813559322	0	0	5.93220338983051	0	2.11864406779661	5.93220338983051	0.847457627118644	0.847457627118644	1.69491525423729	0	0.423728813559322	5.93220338983051	1.69491525423729	0	0	0	0.847457627118644	0	4.66101694915254	6.35593220338983
26105	45281	"Lezerul calimani"	47.1125	25.27361	365	"AWI"	365	10551	13118	11826	0	0	39.7515527950311	0.62111801242236	3.72670807453416	3.1055900621118	0	8.07453416149068	0	0	0	0	0	0	0	0	0.62111801242236	0	0	0	1.24223602484472	0	0	0	0	0	0	1.24223602484472	1.24223602484472	0	0	0.62111801242236	0	2.48447204968944	6.83229813664596	1.86335403726708	0	1.86335403726708	0	0	3.1055900621118	0.62111801242236	0.62111801242236	1.24223602484472	0	0	0	11.1801242236025	9.93788819875776
26105	45281	"Lezerul calimani"	47.1125	25.27361	370	"AWI"	370	10790	13373	12082	0	0	4.07407407407407	0.277777777777778	0	1.38888888888889	0	4.81481481481481	0	0	0	0	0	0	0.0925925925925926	0.0925925925925926	0.648148148148148	0	0.0925925925925926	34.2592592592593	0	0	0	0	0	0	0.0925925925925926	0	0	0	0	1.94444444444444	38.2407407407407	0	3.51851851851852	0	0	0.0925925925925926	0	0	2.40740740740741	3.05555555555556	0	0	0	0.185185185185185	0	3.98148148148148	0.740740740740741
26105	45281	"Lezerul calimani"	47.1125	25.27361	375	"AWI"	375	10970	13731	12347	0	0	38.9423076923077	2.40384615384615	0	7.21153846153846	0	9.13461538461538	0	0.961538461538462	0	0	0	0	0.480769230769231	0.480769230769231	2.40384615384615	0	0	0	2.40384615384615	0	0	0.480769230769231	0	0	0.480769230769231	0.961538461538462	0.961538461538462	0.480769230769231	0	1.44230769230769	0	1.44230769230769	2.88461538461538	2.40384615384615	1.92307692307692	1.92307692307692	0	0.480769230769231	6.25	0.961538461538462	0.961538461538462	0	0	0	0	6.73076923076923	4.80769230769231
26105	45281	"Lezerul calimani"	47.1125	25.27361	380	"AWI"	380	11092	14225	12593	0	0	5.07518796992481	1.31578947368421	0	3.00751879699248	0	10.7142857142857	0	0	0	0	0	0	0	0	0.93984962406015	0	0	15.4135338345865	0	0	0	0	0	0	0.18796992481203	0.18796992481203	0	0	0	0.93984962406015	43.796992481203	0.37593984962406	3.94736842105263	0	0.37593984962406	0.37593984962406	0	0.18796992481203	5.07518796992481	0	0	0	0.18796992481203	0.56390977443609	0.18796992481203	7.14285714285714	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	390	"AWI"	390	11531	15016	13157	0	0	24.0963855421687	1.20481927710843	0	5.42168674698795	0	16.2650602409639	1.20481927710843	1.20481927710843	0	0	0	0	1.20481927710843	0	3.01204819277108	0	0	0	1.20481927710843	0	0	0	0	0	1.20481927710843	2.40963855421687	1.80722891566265	0	0	3.01204819277108	0	3.6144578313253	3.6144578313253	1.20481927710843	0.602409638554217	1.80722891566265	0	1.20481927710843	4.81927710843374	1.80722891566265	0.602409638554217	1.80722891566265	0	0	0	11.4457831325301	4.21686746987952
26105	45281	"Lezerul calimani"	47.1125	25.27361	395	"AWI"	395	11724	15481	13458	0	0	0	0.107642626480086	0	1.72228202368138	0	5.38213132400431	0	0.430570505920344	0	0	0	0	0	0	0.538213132400431	0	0	42.518837459634	0	0	0	0	0	0	0	0.107642626480086	0	0.215285252960172	0	1.39935414424112	39.7201291711518	0	2.26049515608181	0	0	0	0	0.107642626480086	2.15285252960172	0	0	0	0	0.215285252960172	0	3.1216361679225	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	400	"AWI"	400	11876	16125	13730	0	0	1.61290322580645	2.95698924731183	5.10752688172043	12.3655913978495	0	9.40860215053763	0	0.806451612903226	0	0	0	0	0	0	0.806451612903226	0	0	34.6774193548387	0	0	0	0	0	0	0	0.537634408602151	0	0	0	1.34408602150538	0	0.268817204301075	22.3118279569892	0	0.537634408602151	0	0	0.806451612903226	1.88172043010753	0	0	0	0	0.268817204301075	0	4.3010752688172	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	405	"AWI"	405	12146	16408	14051	0	0	1.51515151515152	0.505050505050505	0	13.6363636363636	0	6.56565656565657	0	3.03030303030303	0	0	0	0.505050505050505	0	0	1.51515151515152	0	0	27.2727272727273	0	0	0	0	0	0	1.51515151515152	0	0	0	0	2.02020202020202	0	0	40.9090909090909	0	0.505050505050505	0	0	0.505050505050505	0	0	0	0	0	0	0	0	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	410	"AWI"	410	12371	16725	14381	0	0	1.12570356472795	1.50093808630394	0	3.56472795497186	0	3.18949343339587	0	0.187617260787992	0	0	0	0	0	0	1.68855534709193	0	0	8.63039399624765	0	0	0	0	0	0	0.187617260787992	0	0	0	0	1.12570356472795	65.1031894934334	0	9.38086303939962	0	0.562851782363977	0	0	0	0.75046904315197	0	0	0	0	0.187617260787992	0.187617260787992	2.25140712945591	0.375234521575985
26105	45281	"Lezerul calimani"	47.1125	25.27361	415	"AWI"	415	12542	17221	14672	0	0	0.900900900900901	2.55255255255255	1.95195195195195	14.2642642642643	0	5.85585585585586	0	1.05105105105105	0	0	0	0	0	0	1.95195195195195	0	0	13.8138138138138	0	0	0	0	0	0	0	0	0	0	0	0	39.7897897897898	0.45045045045045	14.7147147147147	0	0.15015015015015	0	0	0.45045045045045	0.3003003003003	0	0.3003003003003	0	0	0.750750750750751	0	0.750750750750751	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	417	"AWI"	417	12622	17409	14787	0	0	0.900900900900901	2.55255255255255	1.95195195195195	14.2642642642643	0	5.85585585585586	0	1.05105105105105	0	0	0	0	0	0	1.95195195195195	0	0	13.8138138138138	0	0	0	0	0	0	0	0	0	0	0	0	39.7897897897898	0.45045045045045	14.7147147147147	0	0.15015015015015	0	0	0.45045045045045	0.3003003003003	0	0.3003003003003	0	0	0.750750750750751	0	0.750750750750751	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	420	"AWI"	420	12824	17548	14965	0	0	0.845070422535211	0.563380281690141	0	5.91549295774648	0	0.845070422535211	0	0	0	0	0	0.28169014084507	0	0	1.40845070422535	0	0	10.7042253521127	0	0	0	0	0	0	0.28169014084507	0.28169014084507	0	0	0	0.28169014084507	63.0985915492958	0	15.2112676056338	0	0	0	0	0	0	0	0.28169014084507	0	0	0	0	0	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	430	"AWI"	430	13294	18196	15590	0	0	0	2.20472440944882	0.62992125984252	14.1732283464567	3.1496062992126	2.36220472440945	0	0	0	0	0	0	0	0	1.5748031496063	0.15748031496063	0.15748031496063	13.8582677165354	0	0	0	0	0	0	0.47244094488189	0	0	0	0	0.62992125984252	42.0472440944882	0	15.4330708661417	0	0.47244094488189	0	0	0.62992125984252	0.15748031496063	0.47244094488189	0.15748031496063	0	0	1.25984251968504	0	0	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	435	"AWI"	435	13534	18580	15896	0	0	0	1.86170212765957	0	2.92553191489362	0	1.86170212765957	0	0	0	0	0	0	0	0	0.531914893617021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32978723404255	80.5851063829787	0	10.1063829787234	0	0.265957446808511	0.265957446808511	0	0.265957446808511	0	0	0	0	0	0	0	0	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	440	"AWI"	440	13896	18820	16213	0	0	1.40845070422535	3.28638497652582	1.17370892018779	18.075117370892	4.46009389671362	3.05164319248826	0	0	0	0	0	0	0	0	2.11267605633803	0	0	9.38967136150235	0	0	0	0	0	0	1.17370892018779	0	0	0	0	0.938967136150235	33.3333333333333	0.234741784037559	19.4835680751174	0	0	0	0	0	0.234741784037559	0.469483568075117	0	0.234741784037559	0	0.938967136150235	0	0	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	445	"AWI"	445	14137	19120	16526	0	0	0	2.5	0	30.3571428571429	0	2.67857142857143	0	0	0	0	0	0	0	0	1.60714285714286	0	0.178571428571429	0	0	0	0	0.178571428571429	0	0	1.07142857142857	0.357142857142857	0	0	0	1.25	46.4285714285714	0	12.8571428571429	0	0	0.357142857142857	0	0	0	0	0	0	0	0.178571428571429	0	0	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	450	"AWI"	450	14324	19527	16844	0	0	0	1.07238605898123	0	3.2171581769437	0	0	0	0	0	0	0	0	0	0	2.14477211796247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07238605898123	85.254691689008	0	7.23860589812332	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	455	"AWI"	455	14681	19796	17152	0	0	1.01522842639594	2.36886632825719	0	20.3045685279188	2.7072758037225	2.03045685279188	0	0	0.169204737732657	0	0	0	0	0	0.846023688663283	0	0.169204737732657	0	0	0	0	0	0	0	0.50761421319797	0	0	0	0	2.03045685279188	55.8375634517767	0.169204737732657	9.98307952622674	0	0	0.50761421319797	0	0.338409475465313	0	0.338409475465313	0	0	0	0.50761421319797	0	0.169204737732657	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	460	"AWI"	460	14935	20143	17468	0	0	0	0.99403578528827	0	9.34393638170974	0	0.596421471172962	0	0	0	0	0	0	0	0	0.99403578528827	0	0	0	0	0	0	0	0	0	0.198807157057654	0	0	0	0	1.98807157057654	78.5288270377734	0	6.56063618290259	0	0	0	0	0.198807157057654	0	0	0.596421471172962	0	0	0	0	0	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	465	"AWI"	465	15114	20537	17773	0	0	1.26353790613718	2.34657039711191	0.72202166064982	11.913357400722	0	1.80505415162455	0	0.180505415162455	0	0	0	0	0	0	1.44404332129964	0	0	0	0	0	0	0	0	0	0.180505415162455	0	0	0	0	2.70758122743682	71.4801444043321	0	5.05415162454874	0	0	0	0	0.180505415162455	0	0	0	0	0	0.36101083032491	0	0.36101083032491	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	472	"AWI"	472	15449	21047	18191	0	0	0	2.08768267223382	0	9.18580375782881	0	2.92275574112735	0	0	0.208768267223382	0	0	0	0	0	0.417536534446764	0	0.208768267223382	0	0	0	0	0	0	0	0.208768267223382	0	0	0	0	3.75782881002088	67.223382045929	0	12.7348643006263	0	0.208768267223382	0.208768267223382	0	0.208768267223382	0	0	0	0	0	0	0.417536534446764	0	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	475	"AWI"	475	15587	21324	18353	0	0	0	3.09090909090909	0	18.3636363636364	0	2	0	0.181818181818182	0	0	0	0	0.181818181818182	0	0.909090909090909	0	0	0	0	0	0	0	0	0	0.181818181818182	0	0	0	0	0.545454545454546	64.1818181818182	0	9.09090909090909	0	0	0.545454545454546	0	0.181818181818182	0	0.363636363636364	0	0	0	0	0	0.181818181818182	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	480	"AWI"	480	15747	21843	18624	0	0	0	3.04487179487179	0	20.9935897435897	0	3.04487179487179	0	0.16025641025641	0	0	0	0	0	0	1.6025641025641	0	0.32051282051282	0	0	0	0	0	0	0	0.801282051282051	0	0	0	0	1.6025641025641	54.6474358974359	0	11.6987179487179	0	0	0.480769230769231	0	0.801282051282051	0.16025641025641	0	0.16025641025641	0	0	0.32051282051282	0.16025641025641	0	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	485	"AWI"	485	15958	22358	18897	0	0	0	4.76190476190476	0	42.8571428571429	0	0.952380952380952	0	0	0	0	0	0	0	0	3.80952380952381	0	0	0	0	0	0	0.952380952380952	0	0	1.9047619047619	0	0	0	0	9.52380952380952	0	1.9047619047619	31.4285714285714	0	0.952380952380952	0	0	0	0	0.952380952380952	0	0	0	0	0	0	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	490	"AWI"	490	16189	22732	19191	0	0	0	3.77358490566038	0	16.7924528301887	0	0.943396226415094	0	0	0	0	0.943396226415094	0	0	0	0.566037735849057	0	0	0	0	0	0	0	0	0	0.188679245283019	0	0	0	0	0.377358490566038	70.188679245283	0.188679245283019	4.90566037735849	0	0	0	0	0.188679245283019	0.377358490566038	0	0	0	0	0.566037735849057	0	0	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	495	"AWI"	495	16361	23151	19474	0	0	1.04602510460251	1.88284518828452	0	10.8786610878661	0	0.418410041841004	0	0	0	0	0	0	0	0	0.627615062761506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51046025104602	75.3138075313807	0	6.48535564853557	0	0	0.209205020920502	0	0.209205020920502	0	0	0.209205020920502	0	0	0.209205020920502	0	0	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	500	"AWI"	500	16518	23691	19764	0	0	0.550964187327824	2.06611570247934	0	11.1570247933884	3.85674931129477	1.10192837465565	0	0	0.137741046831956	0	0	0	0	0	0.826446280991736	0	0	0	0	0	0	0	0	0	0	0	0	0.275482093663912	0	3.16804407713499	69.8347107438017	0.137741046831956	6.19834710743802	0	0	0.275482093663912	0	0	0	0	0.275482093663912	0	0	0	0	0.137741046831956	0
