"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Oleaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Syringa"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
14645	22982	"Lake Durankulak"	43.669696	28.544144	160	"AWI"	160	1753	2491	2048	0	0	0	0	3.44827586206897	0	0	0	4.59770114942529	0	0	1.14942528735632	0	1.14942528735632	0	0	0	4.59770114942529	0	3.44827586206897	0	1.14942528735632	0	0	2.29885057471264	0	0	0	0	2.29885057471264	1.14942528735632	0	0	0	1.14942528735632	0	19.5402298850575	0	0	0	0	0	0	0	0	0	50.5747126436782	0	0	0	0	0	0	0	0	0	0	1.14942528735632	1.14942528735632	1.14942528735632	0	0	0
14645	22982	"Lake Durankulak"	43.669696	28.544144	165	"AWI"	165	1875	2558	2189	0	0	13.4328358208955	0	5.97014925373134	0	0	0	1.49253731343284	0	0	1.49253731343284	0	0	0	0	0	1.49253731343284	0	0	0	0	0	8.95522388059701	2.98507462686567	1.49253731343284	0	0	0	5.97014925373134	1.49253731343284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.7611940298507	0	0	0	0	0	0	0	0	0	0	0	5.97014925373134	1.49253731343284	0	0	0
14645	22982	"Lake Durankulak"	43.669696	28.544144	170	"AWI"	170	1935	2684	2327	0	0	15	0	0	0	0	0	11.6666666666667	0	0	1.66666666666667	0	5	0	0	0	0	0	3.33333333333333	1.66666666666667	0	0	6.66666666666667	10	0	0	0	0	6.66666666666667	0	0	0	0	3.33333333333333	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	1.66666666666667	0	1.66666666666667	0	0	1.66666666666667
14645	22982	"Lake Durankulak"	43.669696	28.544144	175	"AWI"	175	2159	2737	2453	0	0	4.10958904109589	0	5.47945205479452	0	0	0	1.36986301369863	0	0	0	0	0	0	0	0	1.36986301369863	0	1.36986301369863	0	0	0	4.10958904109589	0	0	0	0	4.10958904109589	1.36986301369863	0	0	0	0	0	4.10958904109589	27.3972602739726	0	1.36986301369863	0	0	0	0	0	0	0	34.2465753424658	0	0	0	0	0	1.36986301369863	0	0	0	4.10958904109589	1.36986301369863	2.73972602739726	0	0	0	0
14645	22982	"Lake Durankulak"	43.669696	28.544144	180	"AWI"	180	2281	2842	2586	0	1.63934426229508	4.91803278688525	0	13.1147540983607	1.63934426229508	0	0	3.27868852459016	0	0	3.27868852459016	0	0	0	0	0	0	0	1.63934426229508	0	0	0	1.63934426229508	0	0	0	0	0	4.91803278688525	0	0	0	1.63934426229508	1.63934426229508	0	18.0327868852459	1.63934426229508	0	0	0	0	0	0	0	0	31.1475409836066	0	0	0	0	0	1.63934426229508	3.27868852459016	0	0	0	3.27868852459016	0	0	1.63934426229508	0	0
14645	22982	"Lake Durankulak"	43.669696	28.544144	185	"AWI"	185	2406	2944	2723	0	0	3.2258064516129	0	12.9032258064516	0	0	0	0	0	0	3.2258064516129	0	0	0	0	0	0	0	0	0	0	0	6.45161290322581	0	0	0	3.2258064516129	0	6.45161290322581	0	0	0	0	6.45161290322581	0	29.0322580645161	0	0	0	0	0	0	0	0	0	16.1290322580645	0	0	0	0	0	9.67741935483871	0	0	0	0	0	0	0	3.2258064516129	0	0
14645	22982	"Lake Durankulak"	43.669696	28.544144	190	"AWI"	190	2461	3189	2811	0	0	1.53846153846154	0	4.61538461538462	0	0	0	7.69230769230769	0	0	1.53846153846154	0	0	0	0	0	6.15384615384615	0	0	1.53846153846154	0	3.07692307692308	0	0	0	0	0	0	1.53846153846154	0	10.7692307692308	0	0	0	0	18.4615384615385	0	0	0	0	0	0	0	0	0	36.9230769230769	0	0	0	0	0	4.61538461538462	0	0	0	0	0	0	0	0	0	1.53846153846154
14645	22982	"Lake Durankulak"	43.669696	28.544144	200	"AWI"	200	2590	3567	2999	0	0	4.83870967741935	0	1.61290322580645	0	0	0	3.2258064516129	1.61290322580645	1.61290322580645	0	0	0	0	0	0	3.2258064516129	0	0	1.61290322580645	0	0	4.83870967741935	0	0	0	0	0	1.61290322580645	0	0	1.61290322580645	0	0	0	19.3548387096774	0	0	0	0	0	0	0	0	0	46.7741935483871	0	0	0	0	0	1.61290322580645	0	0	0	0	1.61290322580645	0	4.83870967741935	0	0	0
14645	22982	"Lake Durankulak"	43.669696	28.544144	205	"AWI"	205	2670	3688	3099	0	0	5.66037735849057	0	1.88679245283019	0	0	0	1.88679245283019	0	0	3.77358490566038	0	0	0	0	0	1.88679245283019	0	0	0	0	0	9.43396226415094	0	0	0	0	0	1.88679245283019	0	3.77358490566038	0	0	0	0	0	1.88679245283019	1.88679245283019	0	0	0	0	0	0	0	54.7169811320755	0	0	0	0	0	0	0	0	0	0	1.88679245283019	0	3.77358490566038	1.88679245283019	0	3.77358490566038
14645	22982	"Lake Durankulak"	43.669696	28.544144	215	"AWI"	215	2797	3991	3295	0	0	5.37634408602151	0	0	4.3010752688172	0	0	4.3010752688172	0	0	4.3010752688172	0	1.0752688172043	0	0	0	5.37634408602151	1.0752688172043	0	0	0	0	4.3010752688172	5.37634408602151	0	0	1.0752688172043	0	1.0752688172043	0	0	0	0	0	0	13.9784946236559	1.0752688172043	0	0	0	0	0	0	0	0	45.1612903225806	0	0	0	0	0	0	0	0	0	0	0	1.0752688172043	1.0752688172043	0	0	0
14645	22982	"Lake Durankulak"	43.669696	28.544144	220	"AWI"	220	2853	4155	3392	0	0	6.45161290322581	0	3.2258064516129	3.2258064516129	0	0	3.2258064516129	0	0	0	0	0	0	0	0	4.83870967741935	0	0	0	0	0	6.45161290322581	4.83870967741935	0	0	0	0	0	0	0	1.61290322580645	0	0	0	0	0	0	9.67741935483871	0	0	0	0	0	0	51.6129032258064	0	0	0	0	0	0	0	0	0	0	0	1.61290322580645	3.2258064516129	0	0	0
14645	22982	"Lake Durankulak"	43.669696	28.544144	250	"AWI"	250	3298	4911	4002	0	0	3.125	0	1.5625	0	0	0	3.125	0	0	0	0	0	0	0	0	3.125	0	0	0	0	0	7.8125	0	0	0	0	0	1.5625	0	0	0	0	0	0	23.4375	0	0	0	0	0	0	0	0	0	51.5625	0	0	0	0	0	0	0	0	0	0	0	1.5625	1.5625	0	0	1.5625
14645	22982	"Lake Durankulak"	43.669696	28.544144	270	"AWI"	270	3605	5388	4401	0	0	4.05405405405405	0	5.40540540540541	0	0	0	0	0	0	0	0	0	0	0	0	5.40540540540541	0	0	0	0	0	4.05405405405405	2.7027027027027	0	0	0	0	1.35135135135135	0	0	0	1.35135135135135	0	0	16.2162162162162	0	1.35135135135135	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	2.7027027027027	2.7027027027027	1.35135135135135	0	0	1.35135135135135
14645	22982	"Lake Durankulak"	43.669696	28.544144	280	"AWI"	280	3776	5622	4607	0	3.2258064516129	0	0	3.2258064516129	0	0	0	6.45161290322581	0	0	6.45161290322581	0	19.3548387096774	0	0	0	0	0	0	3.2258064516129	0	0	0	0	3.2258064516129	0	0	0	12.9032258064516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2258064516129	25.8064516129032	0	0	0	0	0	0	6.45161290322581	0	0	0	0	0	0	0	3.2258064516129	3.2258064516129
14645	22982	"Lake Durankulak"	43.669696	28.544144	300	"AWI"	300	4115	6091	5013	0	0	4.16666666666667	0	3.125	0	0	0	1.04166666666667	0	0	0	0	1.04166666666667	0	0	0	7.29166666666667	0	0	0	0	0	1.04166666666667	0	0	0	0	0	3.125	0	0	0	0	1.04166666666667	0	30.2083333333333	0	0	0	0	0	0	0	0	0	40.625	0	0	0	0	0	1.04166666666667	0	0	0	0	1.04166666666667	0	4.16666666666667	1.04166666666667	0	0
14645	22982	"Lake Durankulak"	43.669696	28.544144	320	"AWI"	320	4466	6507	5432	0	0	7.27272727272727	0	1.81818181818182	0	0	0	0	0	0	0	0	1.81818181818182	0	0	0	20	0	0	0	0	0	1.81818181818182	0	0	0	3.63636363636364	0	0	0	0	3.63636363636364	0	0	0	0	0	1.81818181818182	0	0	0	0	0	0	0	45.4545454545455	0	0	0	0	0	1.81818181818182	0	0	0	0	1.81818181818182	0	7.27272727272727	0	0	1.81818181818182
14645	22982	"Lake Durankulak"	43.669696	28.544144	360	"AWI"	360	5202	7383	6242	0	0	13.3333333333333	0	3.33333333333333	0	0	0	3.33333333333333	0	0	0	0	0	0	0	0	10	0	0	0	6.66666666666667	0	0	0	3.33333333333333	0	0	0	3.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.3333333333333	0	0	0	0	0	3.33333333333333	0	0	0	0	6.66666666666667	0	13.3333333333333	0	0	0
14645	22982	"Lake Durankulak"	43.669696	28.544144	380	"AWI"	380	5558	7788	6641	0	0	3.63636363636364	0	1.81818181818182	0	0	0	0	0	0	0	0	1.81818181818182	0	0	0	1.81818181818182	0	0	1.81818181818182	0	0	3.63636363636364	0	0	0	1.81818181818182	0	10.9090909090909	0	0	0	0	1.81818181818182	0	30.9090909090909	0	0	0	0	0	0	0	0	0	21.8181818181818	0	0	0	0	0	0	0	0	0	0	0	14.5454545454545	0	0	0	3.63636363636364
14645	22982	"Lake Durankulak"	43.669696	28.544144	400	"AWI"	400	5950	8202	7053	0	0	2.17391304347826	0	4.34782608695652	0	0	0	0	0	6.52173913043478	0	0	0	0	0	2.17391304347826	6.52173913043478	0	0	0	2.17391304347826	0	2.17391304347826	0	4.34782608695652	0	2.17391304347826	0	4.34782608695652	0	0	2.17391304347826	0	0	0	0	0	2.17391304347826	0	0	0	0	0	0	0	43.4782608695652	0	0	0	0	0	0	0	0	0	0	0	2.17391304347826	13.0434782608696	0	0	0
14645	22982	"Lake Durankulak"	43.669696	28.544144	420	"AWI"	420	6377	8590	7462	0	0	3.7037037037037	0	3.7037037037037	0	0	0	0	0	3.7037037037037	0	0	11.1111111111111	0	0	0	7.40740740740741	0	0	0	0	0	3.7037037037037	0	11.1111111111111	0	0	0	7.40740740740741	0	0	3.7037037037037	0	0	0	18.5185185185185	0	0	0	0	0	0	0	0	0	18.5185185185185	0	0	0	0	0	0	0	0	0	0	0	3.7037037037037	3.7037037037037	0	0	0
14645	22982	"Lake Durankulak"	43.669696	28.544144	450	"AWI"	450	6977	9178	8082	0	3.33333333333333	6.66666666666667	0	6.66666666666667	0	0	0	0	0	3.33333333333333	0	0	0	0	0	0	3.33333333333333	0	0	3.33333333333333	0	6.66666666666667	0	0	0	0	0	0	10	0	0	0	0	0	0	0	6.66666666666667	0	0	0	0	0	0	0	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	3.33333333333333	10	0	0	0	3.33333333333333
14645	22982	"Lake Durankulak"	43.669696	28.544144	500	"AWI"	500	7989	10115	9086	0	0	0	0	38.7755102040816	0	0	0	2.04081632653061	0	6.12244897959184	0	0	0	0	0	0	6.12244897959184	0	0	0	0	0	0	0	0	0	2.04081632653061	0	8.16326530612245	0	2.04081632653061	0	0	0	0	8.16326530612245	0	0	0	0	0	0	0	0	0	14.2857142857143	0	0	0	0	0	0	0	0	0	0	4.08163265306122	0	6.12244897959184	2.04081632653061	0	0
14645	22982	"Lake Durankulak"	43.669696	28.544144	550	"AWI"	550	9103	11010	10110	0	0	1.81818181818182	0	25.4545454545455	0	0	0	1.81818181818182	0	0	0	0	3.63636363636364	0	0	0	9.09090909090909	0	0	0	1.81818181818182	0	0	0	0	0	0	0	7.27272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63636363636364	0	1.81818181818182	38.1818181818182	0	0	0	0	0	0	0	3.63636363636364	1.81818181818182	0	0	0	0
14645	22982	"Lake Durankulak"	43.669696	28.544144	570	"AWI"	570	9565	11356	10517	0	0	4.25531914893617	0	23.4042553191489	0	8.51063829787234	0	0	0	0	0	0	4.25531914893617	0	0	0	12.7659574468085	0	0	0	2.12765957446809	0	0	0	0	0	0	0	6.38297872340426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.7872340425532	0	0	0	0	0	0	0	0	0	0	4.25531914893617	2.12765957446809	0	0	0	2.12765957446809
14645	22982	"Lake Durankulak"	43.669696	28.544144	600	"AWI"	600	10311	11848	11114	0	0	5.55555555555556	0	16.6666666666667	0	0	0	0	0	0	0	0	11.1111111111111	0	0	0	22.2222222222222	0	0	0	11.1111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.1111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.55555555555556	0	5.55555555555556	5.55555555555556	5.55555555555556	0	0	0
14645	22982	"Lake Durankulak"	43.669696	28.544144	620	"AWI"	620	10856	12184	11506	0	0	2.5	0	17.5	0	0	0	0	0	0	0	0	7.5	0	0	0	2.5	0	0	0	12.5	0	0	0	0	0	0	0	7.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	42.5	0	0	0	0	0	0	0	0	0	2.5	0	0	0
