"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhus"	"Rosaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
13395	20058	"Trondheimsfjord"	63.47717	10.19417	2054	"AWI"	2054	7478	7926	7719	0.305343511450382	0	3.20610687022901	0.152671755725191	0	0	0	4.42748091603053	0	0	0	0.152671755725191	0	0	1.06870229007634	0	0	2.59541984732824	0	0	0	0	0	0	0.152671755725191	0	0	0	0	0	0	0	0	84.8854961832061	0	0	1.52671755725191	0	0.610687022900763	0.305343511450382	0	0	0	0.152671755725191	0	0.305343511450382	0	0.152671755725191	0	0
13395	20058	"Trondheimsfjord"	63.47717	10.19417	2070	"AWI"	2070	7534	8006	7784	0.33500837520938	0	6.7001675041876	0	0	0	0	5.52763819095477	0	0	0	0	0	0	1.17252931323283	0	0	1.84254606365159	0.16750418760469	0	0	0	0	0	0.33500837520938	0	0	0	0	0	0	0	0	83.4170854271357	0	0	0.33500837520938	0	0	0	0	0	0	0	0	0.16750418760469	0	0	0	0
13395	20058	"Trondheimsfjord"	63.47717	10.19417	2086	"AWI"	2086	7595	8100	7845	0	0	4.63320463320463	0.386100386100386	0	0	0	3.21750321750322	0	0	0	0	0	0	0.514800514800515	0	0	1.67310167310167	0	0	0	0	0.128700128700129	0	0	0	0	0	0	0	0	0	0	86.7438867438867	0	0	1.93050193050193	0	0	0.257400257400257	0	0	0	0	0	0.128700128700129	0	0	0.257400257400257	0.128700128700129
13395	20058	"Trondheimsfjord"	63.47717	10.19417	2094	"AWI"	2094	7613	8169	7871	0	0	4.65608465608466	0.529100529100529	0.105820105820106	0	0	2.22222222222222	0	0	0	0	0	0	0.317460317460317	0	0	0.740740740740741	0	0	0	0	0.105820105820106	0	0	0	0	0	0	0	0	0	0	89.8412698412698	0	0	0.211640211640212	0	0.317460317460317	0.423280423280423	0	0	0	0	0	0.211640211640212	0	0	0.317460317460317	0
13395	20058	"Trondheimsfjord"	63.47717	10.19417	2102	"AWI"	2102	7630	8242	7898	0	0	2.92598967297762	0.172117039586919	0	0	0	1.54905335628227	0	0	0	0	0.0860585197934596	0	0.860585197934595	0	0	0.774526678141136	0	0	0.516351118760757	0	0	0	0	0.0860585197934596	0	0	0	0	0	0	0	92.2547332185886	0	0	0.344234079173838	0	0.172117039586919	0.0860585197934596	0	0	0	0	0	0	0	0	0.172117039586919	0
13395	20058	"Trondheimsfjord"	63.47717	10.19417	2110	"AWI"	2110	7651	8302	7926	0	0	2.87569573283859	0.185528756957328	0	0	0	1.85528756957328	0	0	0.0927643784786642	0.0927643784786642	0	0	0.0927643784786642	0	0	0.742115027829314	0.278293135435993	0	0	0.0927643784786642	0	0	0	0	0	0	0	0	0	0	0	92.0222634508349	0	0	0.834879406307978	0	0.185528756957328	0.463821892393321	0	0	0	0	0.0927643784786642	0	0	0	0.0927643784786642	0
13395	20058	"Trondheimsfjord"	63.47717	10.19417	2118	"AWI"	2118	7674	8339	7956	0	0	6.81318681318681	0.43956043956044	0	0.659340659340659	0	5.71428571428571	0	0	0	0	0	0	0.879120879120879	0	0	2.1978021978022	0	0	0	0.21978021978022	0	0	0	0	0	0	0	0	0	0.21978021978022	0	79.1208791208791	0	0.21978021978022	3.2967032967033	0.21978021978022	0	0	0	0	0	0	0	0	0	0	0	0
13395	20058	"Trondheimsfjord"	63.47717	10.19417	2126	"AWI"	2126	7691	8383	7985	0	0	2.81173594132029	0.611246943765281	0	0	0	2.68948655256724	0	0.244498777506112	0	0	0	0	0.122249388753056	0	0.244498777506112	1.83374083129584	0.366748166259169	0	0	0	0	0	0.122249388753056	0	0	0	0	0.488997555012225	0	0	0	88.8753056234719	0	0	1.46699266503667	0	0	0	0	0	0	0	0	0	0	0	0.122249388753056	0
13395	20058	"Trondheimsfjord"	63.47717	10.19417	2134	"AWI"	2134	7706	8436	8014	0	0	7.25126475548061	0.337268128161889	0	0.168634064080944	0	3.20404721753794	0	0	0	0	0	0	0.843170320404722	0	0	2.02360876897133	0.505902192242833	0	0	0	0.168634064080944	0	0	0	0	0	0	0	0	0	0	83.6424957841484	0	0	1.01180438448567	0	0	0.168634064080944	0	0	0	0	0.168634064080944	0	0	0	0.337268128161889	0.168634064080944
13395	20058	"Trondheimsfjord"	63.47717	10.19417	2142	"AWI"	2142	7721	8494	8042	0	0	4.90730643402399	0.109051254089422	0	0	0	2.18102508178844	0	0	0	0	0	0	0	0	0	1.09051254089422	0.327153762268266	0	0	0	0	0	0	0	0	0	0	0.109051254089422	0	0	0	90.2944383860414	0	0	0.54525627044711	0	0	0	0	0	0	0	0	0	0	0	0.436205016357688	0
