"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celtis"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Heliotropium"	"Hypericaceae"	"Ilex"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Melanthiaceae"	"Moraceae"	"Morus"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Pterocarya"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
14267	22330	"Didachara"	41.68389	42.49694	530	"AWI"	530	4329	5274	4669	135	1	0	13	0	0	0	11	0	0	0	2	0	0	0	0	0	0	79	0	0	0	0	0	12	0	0	20	0	0	0	0	0	114	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	17	0	0	0	0	0	18	0	104	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	4	0	1	11	6	1	0	0
14267	22330	"Didachara"	41.68389	42.49694	540	"AWI"	540	5189	5833	5586	72	3	0	5	0	0	0	10	0	0	0	5	0	0	0	0	0	0	38	0	0	0	0	0	13	1	0	178	0	0	0	0	0	108	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	22	0	64	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	73	1	0	0	1
14267	22330	"Didachara"	41.68389	42.49694	550	"AWI"	550	5810	6545	6094	97	0	0	5	0	0	0	8	0	0	0	3	0	0	0	0	0	0	28	0	0	0	0	0	14	0	0	358	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	45	0	0	0	0	0	32	0	66	0	0	0	0	0	0	0	0	0	0	0	16	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	44	1	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	560	"AWI"	560	6061	6822	6472	39	3	0	5	0	0	0	6	0	0	0	8	0	0	0	0	0	0	25	0	0	0	1	0	11	0	0	89	0	0	0	1	0	247	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	18	0	9	0	0	0	0	0	0	0	0	0	0	0	14	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	29	2	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	570	"AWI"	570	6668	7009	6839	57	2	0	2	0	0	0	11	0	0	0	9	0	0	0	0	0	0	36	0	0	0	0	0	5	0	0	202	0	0	0	0	0	220	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	17	0	2	0	0	0	1	0	1	0	0	0	0	0	2	0	1	0	0	40	4	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	580	"AWI"	580	6787	7430	7037	92	1	0	5	0	0	1	7	0	0	0	9	0	1	0	0	0	0	37	0	0	0	0	0	21	0	0	99	0	0	0	0	0	169	0	3	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	77	3	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	590	"AWI"	590	6938	7653	7270	81	3	0	4	2	0	0	12	0	0	0	10	0	1	0	0	0	0	40	0	0	0	0	0	14	1	0	219	0	0	0	0	0	153	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	15	0	2	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	4	0	0	94	0	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	600	"AWI"	600	7109	7798	7510	73	7	0	5	0	0	0	14	0	0	0	9	0	0	0	0	0	0	31	0	0	0	0	0	10	0	0	230	0	0	0	0	0	118	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	118	2	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	610	"AWI"	610	7405	7920	7734	89	3	0	5	0	0	0	10	0	0	0	14	0	0	0	0	0	0	26	0	0	0	0	0	21	1	0	155	0	0	0	0	0	62	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	3	0	0	96	1	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	620	"AWI"	620	7771	8056	7927	60	2	0	2	0	0	0	13	0	0	0	22	0	0	0	0	0	0	25	0	0	1	0	0	18	0	0	205	0	0	0	0	0	156	0	3	0	0	0	0	0	1	0	0	5	0	0	0	0	1	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	4	0	29	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	2	125	0	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	630	"AWI"	630	7868	8402	8072	58	7	0	10	0	0	0	24	0	0	0	31	0	0	0	0	0	0	34	0	0	0	0	0	19	1	0	447	0	0	0	0	0	79	0	3	0	0	2	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	18	0	1	0	0	0	0	0	0	0	0	0	1	0	31	0	0	0	0	0	7	0	1	0	0	0	0	0	7	0	7	0	0	91	0	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	640	"AWI"	640	7965	8581	8238	61	3	0	2	0	0	0	16	0	0	0	12	0	1	0	0	0	0	10	0	0	0	0	0	19	1	0	680	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	27	0	1	0	0	0	6	0	1	0	0	0	0	1	2	0	8	0	0	150	0	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	650	"AWI"	650	8095	8743	8421	71	5	0	7	0	0	0	16	0	0	0	12	0	2	0	0	0	0	13	0	0	0	0	0	23	0	0	216	0	0	0	0	0	55	0	15	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	1	0	37	0	1	0	0	0	6	0	0	0	0	0	0	0	9	0	5	0	1	159	0	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	660	"AWI"	660	8274	8876	8593	42	1	0	2	0	0	0	13	0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	0	7	1	0	113	0	0	0	0	0	23	0	21	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	1	1	24	0	1	0	0	0	3	0	1	0	0	0	0	0	4	0	3	0	0	266	0	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	670	"AWI"	670	8496	8970	8755	63	21	0	7	0	0	0	18	0	0	0	15	0	2	0	0	0	0	14	0	0	0	0	0	15	1	0	303	0	0	0	0	0	68	0	33	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	3	0	0	0	4	0	0	0	0	0	0	0	2	0	4	0	1	109	0	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	680	"AWI"	680	8692	9181	8937	37	13	0	4	0	0	0	7	0	0	0	13	0	0	0	0	0	0	9	0	0	0	0	0	20	0	0	154	0	0	0	0	0	39	0	23	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	1	0	0	0	1	0	1	0	0	0	0	0	3	0	2	0	1	50	0	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	690	"AWI"	690	8818	9504	9115	53	7	0	9	0	0	0	30	0	0	0	23	0	2	0	0	0	0	24	0	0	0	0	0	14	1	0	209	1	0	0	0	0	91	0	53	0	0	0	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	1	0	0	0	6	0	0	0	0	0	0	0	5	0	9	0	1	103	2	1	0	0
14267	22330	"Didachara"	41.68389	42.49694	700	"AWI"	700	8949	9727	9298	36	8	0	8	0	0	0	5	0	0	0	6	0	1	0	0	0	0	8	0	0	0	0	0	13	1	0	114	0	0	0	0	0	21	0	150	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	4	1	2	69	1	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	710	"AWI"	710	9095	9890	9483	58	3	0	6	0	0	0	7	0	0	0	3	0	0	0	0	0	0	7	0	0	0	0	0	6	0	0	96	0	0	0	0	0	27	0	45	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	1	0	0	0	4	0	1	0	0	0	0	0	0	0	5	0	0	167	0	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	720	"AWI"	720	9269	10051	9666	41	7	0	5	0	0	0	11	0	0	0	12	0	1	0	0	0	0	11	0	0	0	0	0	3	0	0	127	0	0	0	0	0	24	0	25	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	17	0	1	0	0	0	0	0	0	0	0	0	0	0	59	0	1	0	0	0	5	0	2	0	0	0	0	0	0	0	6	0	2	140	2	0	0	1
14267	22330	"Didachara"	41.68389	42.49694	730	"AWI"	730	9445	10190	9862	46	15	0	8	0	0	1	16	0	0	0	13	0	0	0	0	0	0	18	0	0	0	0	0	6	0	0	353	0	0	0	0	0	40	0	37	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	2	0	67	0	1	0	0	0	7	0	2	0	0	0	0	0	0	0	14	0	3	96	4	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	740	"AWI"	740	9653	10322	10047	58	5	0	17	0	0	0	14	0	0	0	9	0	1	0	0	0	0	5	0	0	0	0	0	8	1	0	560	0	0	0	0	0	31	0	33	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	13	0	0	26	1	2	0	0
14267	22330	"Didachara"	41.68389	42.49694	750	"AWI"	750	9952	10444	10209	41	11	0	14	1	0	0	21	0	0	0	7	0	1	0	0	0	0	6	0	0	0	0	0	3	2	1	270	0	0	0	0	0	12	0	77	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	30	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	6	0	2	19	1	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	760	"AWI"	760	10141	10715	10392	70	26	0	22	0	0	0	36	0	0	0	25	0	1	0	0	0	0	27	0	0	0	0	0	1	0	1	491	0	0	0	0	0	37	0	23	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	7	0	1	0	0	0	0	0	1	0	21	0	3	21	0	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	770	"AWI"	770	10287	10934	10571	39	8	0	34	0	0	0	22	0	0	0	16	0	2	0	0	0	0	14	0	0	0	0	0	4	2	0	648	0	0	0	0	0	20	0	22	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	7	0	3	0	0	0	0	0	0	0	29	0	0	6	4	1	0	0
14267	22330	"Didachara"	41.68389	42.49694	780	"AWI"	780	10425	11129	10751	19	1	0	29	0	0	0	53	0	0	0	8	0	1	0	0	0	0	12	0	0	0	0	0	1	5	0	420	0	0	0	0	0	15	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	15	5	0	0	0	0	0	0	0	0	40	0	1	1	1	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	790	"AWI"	790	10574	11315	10933	15	3	0	39	0	0	0	36	0	0	0	6	0	1	0	0	0	0	17	0	0	0	0	0	1	1	0	394	0	0	0	0	0	9	0	6	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	25	0	3	0	0	0	0	0	0	0	21	0	0	3	1	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	800	"AWI"	800	10772	11451	11115	1	1	0	40	0	0	0	40	0	0	0	3	0	4	0	0	0	0	3	0	0	0	0	0	2	1	0	123	0	3	0	0	0	13	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	199	0	0	0	0	0	14	0	0	0	0	0	15	0	5	0	0	0	0	0	0	0	8	0	1	3	5	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	810	"AWI"	810	11010	11584	11277	2	0	0	39	0	0	0	31	0	0	0	8	0	12	0	0	0	0	0	0	0	0	0	0	0	2	0	85	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	16	0	1	0	0	0	0	0	0	0	7	0	0	6	3	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	820	"AWI"	820	11271	11742	11424	5	0	0	48	0	0	0	41	0	0	0	10	0	8	0	0	0	0	2	0	0	0	0	0	1	0	0	54	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0	14	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	830	"AWI"	830	11339	12026	11587	2	0	0	52	0	0	0	49	0	0	0	5	0	12	0	0	0	0	1	0	0	0	0	0	1	0	0	60	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	13	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	840	"AWI"	840	11424	12243	11739	2	0	0	71	0	0	0	70	0	0	0	6	0	17	0	0	0	0	3	0	0	0	0	0	1	0	0	41	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	1	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	850	"AWI"	850	11521	12451	11894	6	0	2	88	0	0	0	68	0	0	0	6	0	24	0	0	0	0	1	0	0	1	0	0	0	0	0	18	0	6	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	860	"AWI"	860	11628	12640	12049	3	0	0	32	0	0	0	45	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	18	0	3	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	870	"AWI"	870	11748	12847	12210	3	1	0	42	0	0	0	42	0	0	0	3	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	18	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	880	"AWI"	880	11865	13010	12370	2	1	0	33	0	0	0	58	0	0	0	3	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	890	"AWI"	890	11998	13209	12535	3	2	0	41	0	0	0	42	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	900	"AWI"	900	12124	13382	12693	9	0	0	30	0	0	0	41	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	16	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	910	"AWI"	910	12260	13568	12860	3	0	0	33	0	0	0	35	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	4	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
