"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3174	24086	"Švarcenberk"	49.143988	14.703396	56	"AWI"	56	5286	6753	6146	1.41643059490085	0.28328611898017	0	0	0	0.56657223796034	0	0	0	0	0	0.28328611898017	0	1.98300283286119	0	0	0	0	0	26.9121813031161	0	4.81586402266289	0	0	1.13314447592068	4.81586402266289	3.11614730878187	0	0	0	0	0	0	0	0	0	0	0	0	15.8640226628895	12.4645892351275	0	0	0	0	0	11.8980169971671	0	0	0.28328611898017	0	0.56657223796034	0	0	0	0.56657223796034	0	0	6.79886685552408	6.23229461756374	0
3174	24086	"Švarcenberk"	49.143988	14.703396	58	"AWI"	58	5571	6907	6363	0	0	0	0.266666666666667	0	0.266666666666667	0.533333333333333	0	0	0	0	0	0	2.13333333333333	0	0	0	0	0	26.6666666666667	0	5.6	0	0	0.266666666666667	3.46666666666667	4	0	0	0	0	0	0	0	0	0	0.266666666666667	0	0	15.4666666666667	16.2666666666667	0	0	0	0	0	13.0666666666667	0	0	0	0	0.266666666666667	0	0	0	1.06666666666667	0	0	5.33333333333333	4.8	0.266666666666667
3174	24086	"Švarcenberk"	49.143988	14.703396	60	"AWI"	60	5881	7058	6594	0	0	0	0	0	0.704225352112676	2.11267605633803	0.704225352112676	0	0	0	0	0	0.704225352112676	0	0	0	0	0	28.169014084507	0	9.15492957746479	0	0	0	4.22535211267606	2.8169014084507	0	0	0	0	0	0	0	0	0	0	0	0	16.9014084507042	13.3802816901408	0	0	0	0	0	9.85915492957746	0	0	0.704225352112676	0	1.40845070422535	0	0	0.704225352112676	0	0	0	2.8169014084507	4.22535211267606	1.40845070422535
3174	24086	"Švarcenberk"	49.143988	14.703396	61	"AWI"	61	6127	7107	6690	0.4	0	0	0	0	0.8	0.4	0	0	0	0	0	0	1.6	0	0	0	0	0	24	0	11.2	0	0	0.8	3.2	1.2	0	0	0	0	0.4	0	0	0	0	0	0	0	9.2	18	0	0	0	0	0	15.2	0	0	0.8	0	0.8	0	0	0	0.8	0	0	5.6	5.6	0
3174	24086	"Švarcenberk"	49.143988	14.703396	62	"AWI"	62	6292	7169	6799	0	0.271739130434783	0	0.271739130434783	0	0.271739130434783	0.543478260869565	0	0	0	0	0.815217391304348	0	0.815217391304348	0	0	0	0	0	14.945652173913	0	17.9347826086957	0	0	0.543478260869565	2.44565217391304	2.44565217391304	0	0	0	0	0	0	0	0	0	0	0	0	18.2065217391304	20.3804347826087	0	0	0	0	0	9.23913043478261	0	0	0.543478260869565	0	0.815217391304348	0	0	0	0.815217391304348	0	0	3.53260869565217	4.34782608695652	0.815217391304348
3174	24086	"Švarcenberk"	49.143988	14.703396	63	"AWI"	63	6514	7250	6910	0.36101083032491	0	0	0	0	0	0.36101083032491	0	0	0	0	0	0	0	0	0	0	0	0	16.2454873646209	0	13.3574007220217	0	0	0	1.80505415162455	1.44404332129964	0	0.36101083032491	0	0	0	0	0	0	0	0.36101083032491	0.36101083032491	0	21.6606498194946	26.7148014440433	0	0	0	0	0	7.5812274368231	0	0	1.08303249097473	0	0.72202166064982	0	0	0	0.72202166064982	0	0.72202166064982	2.88808664259928	2.88808664259928	0.36101083032491
3174	24086	"Švarcenberk"	49.143988	14.703396	64	"AWI"	64	6719	7333	7034	4.16666666666667	0	0	0	0	0	1.04166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33333333333333	0	0	1.04166666666667	0	1.04166666666667	0	0	0	0	0	0	0	0	0	0	0	0	31.25	51.0416666666667	0	0	0	0	0	2.08333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3174	24086	"Švarcenberk"	49.143988	14.703396	65	"AWI"	65	6811	7544	7155	0.200400801603206	0	0	0.200400801603206	0	0	0.400801603206413	0	0	0	0	0	0	0	0	0	0	0	0	1.40280561122244	0	14.4288577154309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.80761523046092	77.3547094188377	0	0	0	0	0	1.00200400801603	0	0	0.400801603206413	0	0	0	0	0	0	0	0	0.601202404809619	0.200400801603206	0
3174	24086	"Švarcenberk"	49.143988	14.703396	66	"AWI"	66	6922	7783	7317	0	0	0	0	0	0	0.668896321070234	0	0	0	0	0	0	0	0	0	0	0	0	1.17056856187291	0	28.5953177257525	0	0	0	0	0.334448160535117	0	0	0	0	0	0	0	0	0	0.167224080267559	0	0	2.17391304347826	65.0501672240803	0	0	0	0	0	0.501672240802676	0	0	0.836120401337793	0	0.167224080267559	0	0	0	0	0	0	0.167224080267559	0.167224080267559	0
3174	24086	"Švarcenberk"	49.143988	14.703396	67	"AWI"	67	6992	8193	7464	0.164473684210526	0	0	0.328947368421053	0	0	1.31578947368421	0	0	0	0	0	0	0	0.493421052631579	0	0	0	0	0.657894736842105	0	15.1315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30263157894737	78.125	0	0	0	0	0	0.493421052631579	0	0	0.328947368421053	0	0.164473684210526	0	0	0	0	0	0	0.493421052631579	0	0
3174	24086	"Švarcenberk"	49.143988	14.703396	71	"AWI"	71	7438	9097	8161	0	0	0	0.710900473933649	0	0	0.710900473933649	0	0	0	0	0.23696682464455	0	0	0	0	0	0	0	2.60663507109005	0	10.6635071090047	0	0	0	0	0	0	0	0	0	0	0	0	0.23696682464455	0	0	0	0	1.4218009478673	82.7014218009479	0	0	0	0	0	0.23696682464455	0	0	0.4739336492891	0	0	0	0	0	0	0	0	0	0	0
3174	24086	"Švarcenberk"	49.143988	14.703396	73	"AWI"	73	7681	9514	8522	0	0	0	0.162337662337662	0	0	0.811688311688312	0	0	0	0	0	0	0	0	0	0	0	0	0.487012987012987	0	15.7467532467532	0	0	0	0	0	0	0	0.162337662337662	0	0	0	0	0	0	0.487012987012987	0	0	1.2987012987013	80.3571428571429	0	0	0	0	0	0.162337662337662	0	0	0.162337662337662	0	0	0	0	0	0	0	0	0.162337662337662	0	0
3174	24086	"Švarcenberk"	49.143988	14.703396	75	"AWI"	75	7927	9871	8894	0	0	0	0	0	0	0.969305331179321	0	0	0	0.161550888529887	0	0	0	0	0	0	0	0	0.807754442649435	0.161550888529887	1.61550888529887	0	0	0	0	0	0	0	0.161550888529887	0	0	0	0	0	0	0.484652665589661	0	0	0.484652665589661	94.5072697899839	0	0	0	0	0	0.161550888529887	0	0	0.323101777059774	0	0	0	0	0	0.161550888529887	0	0	0	0	0
3174	24086	"Švarcenberk"	49.143988	14.703396	76	"AWI"	76	8127	9970	9081	0	0	0	0	0	0	2.30769230769231	0	0	0	0	0	0	0	0	0	0	0	0	0.512820512820513	0	17.4358974358974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.769230769230769	74.1025641025641	0	0	0	0	0	0.256410256410256	0	0	0	0	0.256410256410256	0	0	0	4.1025641025641	0	0	0	0	0.256410256410256
3174	24086	"Švarcenberk"	49.143988	14.703396	78	"AWI"	78	8470	10261	9449	0	0	0	0.140056022408964	0	0	0.280112044817927	0	0	0	0	0	0	0	0	0	0	0	0	1.82072829131653	0	1.82072829131653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140056022408964	94.9579831932773	0	0	0	0	0	0	0	0	0	0	0.700280112044818	0	0	0	0	0	0	0.140056022408964	0	0
3174	24086	"Švarcenberk"	49.143988	14.703396	79	"AWI"	79	8674	10360	9636	0	0	0	0	0	0	0.198609731876862	0	0	0	0	0	0	0.099304865938431	0	0	0	0	0	0.99304865938431	0	2.08540218470705	0	0	0	0	0.198609731876862	0	0	0	0	0	0	0	0	0	0	0	0	0.198609731876862	94.93545183714	0	0	0	0	0	0.397219463753724	0	0	0.099304865938431	0	0.198609731876862	0	0	0	0.397219463753724	0	0	0	0.099304865938431	0.099304865938431
3174	24086	"Švarcenberk"	49.143988	14.703396	80	"AWI"	80	8811	10517	9820	0	0	0	0	0	0	0.74487895716946	0	0	5.49348230912477	0	0	0	0	0	0	0	0	0	0.186219739292365	0	2.04841713221601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0931098696461825	90.6890130353817	0	0	0	0	0	0.0931098696461825	0	0	0.186219739292365	0	0.186219739292365	0	0	0	0	0	0	0	0.279329608938547	0
3174	24086	"Švarcenberk"	49.143988	14.703396	82	"AWI"	82	9383	10683	10176	0	0	0	0	0	0	0.433526011560694	0	0	0	0	0	0	0	0	0	0	0	0	1.15606936416185	0	1.01156069364162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.289017341040462	96.0982658959538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144508670520231	0	0.867052023121387	0
3174	24086	"Švarcenberk"	49.143988	14.703396	84	"AWI"	84	9991	10832	10491	0	0	0	0	0	0	0.587084148727984	0	0	0	0	0	0	0	0	0	0	0	0	0.782778864970646	0	1.76125244618395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195694716242661	95.6947162426614	0	0	0	0	0	0	0	0	0.195694716242661	0	0.391389432485323	0	0	0	0.195694716242661	0	0	0	0.195694716242661	0
3174	24086	"Švarcenberk"	49.143988	14.703396	92	"AWI"	92	10911	12182	11388	0	0	0.671140939597315	0.671140939597315	0	0	0.894854586129754	0	0	0	0	0	0.223713646532438	0	0	0	0	0	0	0.447427293064877	0	5.8165548098434	0	0	0	0	0	0	0	0	0	0.671140939597315	0	0.223713646532438	0	0	0	0	0	0	87.9194630872483	0	0	0	0	0	0.223713646532438	0	0	0.223713646532438	0	0.894854586129754	0	0	0	0	0	0.671140939597315	0	0.223713646532438	0.223713646532438
3174	24086	"Švarcenberk"	49.143988	14.703396	94	"AWI"	94	11098	12749	11686	0	0	0	0	0	0	0.998003992015968	0	0	0	0	0.598802395209581	0	0	0	0	0.199600798403194	0.199600798403194	0	0	0	7.58483033932136	0	0	0	0	0	0	0	0	0	0.798403193612774	0	0	0	0	0	0	0.199600798403194	0.199600798403194	88.2235528942116	0	0	0	0	0	0	0	0	0	0	0.399201596806387	0	0	0	0	0	0.598802395209581	0	0	0
3174	24086	"Švarcenberk"	49.143988	14.703396	96	"AWI"	96	11270	13246	11999	0	0	1.02389078498294	1.02389078498294	0	0	1.36518771331058	0	0	0	0	0.68259385665529	0	0	0	0	0	0	0	0.341296928327645	0	12.6279863481229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341296928327645	80.5460750853242	0	0	0	0	0	0	0	0	0.341296928327645	0	1.36518771331058	0	0	0	0	0	0.341296928327645	0	0	0
3174	24086	"Švarcenberk"	49.143988	14.703396	98	"AWI"	98	11435	13752	12316	0	0	0	0.171232876712329	0	0	3.42465753424658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.76027397260274	0	0	0	0	0	0	0	0	0	0.342465753424658	0	0	0	0	0	0	0	0.171232876712329	83.3904109589041	0	0.171232876712329	0	0	0	0.171232876712329	0	0	0.171232876712329	0	1.36986301369863	0	0	0	0	0	0.856164383561644	0	0	0
3174	24086	"Švarcenberk"	49.143988	14.703396	102	"AWI"	102	11853	14688	12962	0	0	0	0.763358778625954	0	0	1.90839694656489	0	0	10.1145038167939	0	0.190839694656489	0	0	0	0	0.190839694656489	0	0	0	0	9.35114503816794	0	0	0	0	0	0	0	0.190839694656489	0	0.954198473282443	0	0	0	0	0	0	0	0	74.236641221374	0	0	0	0	0	0	0	0	0.381679389312977	0	0.954198473282443	0	0	0	0	0	0.763358778625954	0	0	0
3174	24086	"Švarcenberk"	49.143988	14.703396	104	"AWI"	104	12086	15106	13276	0	0	0	0.359066427289048	0	0	1.61579892280072	0	0	13.6445242369838	0	0	0	0	0	0	0.179533213644524	0	0	0	0	9.15619389587074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179533213644524	72.8904847396768	0	0	0	0	0	0	0	0	0.897666068222621	0.538599640933573	0.538599640933573	0	0	0	0	0	0	0	0	0
3174	24086	"Švarcenberk"	49.143988	14.703396	106	"AWI"	106	12306	15537	13596	0	0	0	0.393700787401575	0	0	0.984251968503937	0	0	12.7952755905512	0	0.393700787401575	0	0	0	0	0.590551181102362	0	0	0.196850393700787	0	9.64566929133858	0	0	0	0	0	0	0	0	0	0.393700787401575	0	0	0	0	0	0	0	0.196850393700787	72.6377952755905	0	0	0	0.196850393700787	0	0.196850393700787	0	0	0.196850393700787	0	0.196850393700787	0	0	0	0	0.393700787401575	0.590551181102362	0	0	0
