"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juniperus"	"Lamiaceae"	"Lentibulariaceae"	"Liliaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
14560	22828	"Preluca Tiganului"	47.809986	23.52917	352	"AWI"	352	6573	7274	6834	0	1	13	2	1	1	6	0	4	0	0	0	0	0	1	0	176	53	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	46	12	0	0	0	9	0	0	0	1	0	1	0	0	0	12	60	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	362	"AWI"	362	6625	7547	6982	0	0	15	0	0	1	1	0	8	0	0	0	1	0	0	0	202	61	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	49	5	0	0	0	14	0	0	0	0	0	0	0	0	0	14	57	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	366	"AWI"	366	6679	7614	7044	0	1	17	1	1	0	4	0	2	1	0	0	0	0	0	0	241	128	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	36	3	0	0	0	19	0	0	0	0	0	0	0	0	0	11	44	2	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	370	"AWI"	370	6717	7689	7110	0	0	14	0	2	2	0	0	15	0	0	0	0	0	0	0	160	87	0	0	0	0	1	9	0	0	0	0	0	0	0	2	0	29	5	0	0	0	20	0	0	0	0	0	0	0	0	1	20	82	2	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	374	"AWI"	374	6749	7781	7176	0	0	8	2	0	0	2	0	2	0	0	0	0	0	0	0	109	61	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	19	1	0	0	0	2	0	0	0	0	0	1	0	0	0	10	21	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	380	"AWI"	380	6795	7941	7263	0	0	12	1	2	0	8	0	3	0	0	0	0	0	0	0	204	21	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	30	8	0	0	0	18	0	0	0	1	0	3	0	0	1	9	57	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	384	"AWI"	384	6853	7996	7329	0	5	9	0	4	0	2	0	6	0	0	0	0	0	0	0	190	11	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	58	8	0	0	0	23	0	0	0	0	0	3	0	0	0	10	64	0	1	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	388	"AWI"	388	6901	8063	7395	0	0	8	1	0	1	3	0	9	0	0	0	0	0	0	0	182	10	0	0	0	0	0	46	0	0	0	1	0	0	0	0	0	19	2	0	0	0	17	0	0	0	0	0	5	0	0	0	14	43	0	5	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	392	"AWI"	392	6942	8145	7461	0	0	11	0	6	0	2	0	0	0	0	0	2	0	0	0	224	34	0	0	0	0	0	20	1	0	0	0	0	0	0	1	0	27	6	0	0	0	20	0	0	0	0	0	0	0	0	0	13	32	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	396	"AWI"	396	6980	8224	7527	0	1	11	3	5	0	3	0	6	0	0	0	0	0	0	0	224	21	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	50	9	0	0	0	7	0	0	0	0	0	0	0	0	1	11	49	0	1	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	401	"AWI"	401	7055	8282	7605	0	0	12	0	2	0	2	0	0	0	0	0	0	0	0	0	248	111	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	15	6	0	0	0	10	0	0	0	0	0	0	0	0	1	11	45	0	1	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	405.5	"AWI"	405.5	7100.5	8344	7677	0	0	12	0	3	0	2	0	0	0	0	0	0	0	2	0	246	27	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	47	10	0	0	0	8	0	0	0	2	0	0	0	0	0	12	52	0	6	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	407.5	"AWI"	407.5	7127	8381	7707	0	0	30	0	0	0	5	0	5	1	0	0	0	0	0	0	252	73	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	31	7	0	0	0	16	0	0	0	0	0	1	0	1	1	13	98	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	412	"AWI"	412	7155	8471	7780	0	0	17	1	5	1	3	0	0	1	0	0	0	0	0	0	254	1	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	34	17	0	0	0	9	0	0	0	1	0	0	0	0	1	11	73	0	3	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	414.5	"AWI"	414.5	7217	8493	7821.5	0	0	18	1	2	0	3	0	2	0	0	0	0	0	0	0	228	5	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	48	4	0	0	0	6	0	0	0	0	0	0	0	0	1	16	46	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	419	"AWI"	419	7288	8561	7900	0	0	14	1	2	0	2	0	1	0	0	0	0	0	0	0	278	1	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	40	11	0	0	0	10	0	0	0	1	0	4	0	0	1	19	59	0	3	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	421	"AWI"	421	7306	8592	7936	0	0	4	1	1	1	4	0	0	0	0	0	0	0	0	0	250	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	32	7	0	0	0	5	0	0	0	0	0	0	0	0	2	15	66	0	1	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	426	"AWI"	426	7361	8680	8023	0	0	11	0	4	0	1	0	1	0	0	0	0	0	2	0	268	7	0	0	0	0	1	5	0	0	0	0	0	0	0	2	0	44	3	0	0	0	7	0	0	0	0	0	3	0	1	2	10	55	0	1	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	430.5	"AWI"	430.5	7414.5	8759.5	8093	0	0	13	2	1	0	3	0	0	0	0	0	0	0	0	0	297	9	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	20	10	0	0	0	16	0	0	0	1	0	2	0	0	1	4	82	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	435	"AWI"	435	7487	8810	8162	0	0	11	0	3	1	3	0	1	0	0	0	0	0	0	0	244	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	50	3	0	0	0	4	0	0	0	0	0	0	0	0	3	6	57	0	0	1
14560	22828	"Preluca Tiganului"	47.809986	23.52917	442	"AWI"	442	7575	8891	8273	0	0	14	1	1	0	1	0	3	0	0	0	0	0	0	0	263	5	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	21	7	0	0	0	8	0	0	0	0	0	3	0	0	0	4	59	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	444.5	"AWI"	444.5	7600	8934	8307	0	0	5	1	0	0	3	0	2	0	0	0	0	0	0	0	200	9	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	55	11	0	0	0	9	0	0	0	1	0	0	0	0	0	1	63	0	3	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	449	"AWI"	449	7693	8975	8376	0	0	20	0	0	1	6	0	1	3	0	0	0	0	0	0	300	2	0	0	0	0	0	5	1	0	0	0	0	0	0	1	0	29	7	0	0	0	12	0	0	0	0	0	2	0	0	4	5	66	0	1	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	453.5	"AWI"	453.5	7766	9028.5	8442.5	0	0	10	1	0	0	3	0	0	0	0	0	0	0	1	0	334	8	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	17	6	0	0	0	18	0	0	0	1	0	5	0	0	1	9	45	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	458	"AWI"	458	7828	9103	8516	0	1	4	1	2	0	5	0	1	0	0	0	1	0	0	0	267	4	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	9	5	0	0	0	39	40	0	0	0	0	3	0	0	1	2	62	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	463	"AWI"	463	7905	9183	8592	0	1	8	2	5	1	5	0	1	0	0	0	0	0	0	0	159	23	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	15	5	0	0	0	15	0	0	0	0	0	0	0	0	2	5	68	0	2	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	467.5	"AWI"	467.5	8009	9217.5	8667	0	1	11	1	3	1	6	0	1	0	0	0	0	0	1	0	183	6	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	8	8	0	0	0	12	0	0	0	1	0	1	0	1	3	15	77	0	4	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	472	"AWI"	472	8106	9255	8738	0	0	4	0	0	0	5	0	1	0	0	0	0	0	0	0	310	18	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	24	14	0	0	0	16	0	0	0	0	0	1	0	0	4	3	53	0	3	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	482	"AWI"	482	8281	9381	8898	0	0	12	1	0	0	4	0	3	0	0	0	0	0	0	0	267	4	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	39	23	0	0	0	2	0	0	0	0	0	0	0	0	0	15	81	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	487	"AWI"	487	8371	9428	8976	0	0	7	0	0	0	5	0	3	0	0	0	0	0	0	0	275	7	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	30	12	0	0	0	7	0	0	0	1	0	1	0	0	2	12	88	0	1	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	491.5	"AWI"	491.5	8443.5	9474	9051.5	0	3	12	0	5	0	2	0	2	0	0	0	0	0	1	0	203	6	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	37	11	0	0	0	10	0	0	0	0	0	0	0	1	2	18	92	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	496	"AWI"	496	8550	9531	9126	0	0	17	2	4	0	4	0	2	0	0	0	0	0	0	0	253	2	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	16	31	0	0	0	15	0	0	0	1	0	0	0	0	0	10	72	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	500.5	"AWI"	500.5	8698.5	9562.5	9195.5	0	0	7	0	5	0	10	0	2	0	0	0	0	0	1	0	91	10	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	25	30	0	0	0	12	0	0	0	1	0	3	0	0	2	9	59	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	505	"AWI"	505	8811	9608	9270	0	0	11	0	1	0	2	0	3	1	0	0	0	0	0	0	149	2	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	41	36	0	0	0	15	0	0	0	0	0	1	0	0	5	13	59	0	1	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	510	"AWI"	510	8891	9692	9362	0	0	8	0	3	0	4	0	2	0	0	0	0	0	0	0	90	6	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	24	19	0	0	0	8	0	0	0	0	0	0	0	0	1	15	55	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	512	"AWI"	512	8938	9718	9392	0	0	3	1	3	0	3	0	7	0	0	0	0	0	1	0	91	6	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	36	35	0	0	0	11	0	0	0	2	0	1	0	0	0	13	68	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	514.5	"AWI"	514.5	9014	9732.5	9423	0	0	3	1	1	0	1	0	2	0	0	0	0	0	0	0	82	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	25	20	0	0	0	12	0	0	0	1	0	1	0	0	0	13	39	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	519	"AWI"	519	9130	9771	9476	0	0	3	0	1	0	1	0	3	0	0	0	0	0	0	0	78	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	38	25	0	0	0	3	0	0	0	0	0	0	0	0	0	12	52	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	523.5	"AWI"	523.5	9197.5	9830.5	9536.5	0	1	3	0	3	0	4	0	2	0	0	0	0	0	0	0	79	5	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	17	37	0	0	0	7	0	0	0	2	0	3	0	0	0	23	103	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	526	"AWI"	526	9226	9864	9573	0	0	13	1	5	2	4	0	9	0	0	0	1	0	0	0	71	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	32	30	0	0	0	25	0	0	0	0	0	1	0	0	0	18	97	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	530.5	"AWI"	530.5	9288	9924	9628	0	0	8	0	3	0	7	0	6	0	0	0	0	0	0	0	73	9	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	39	32	0	0	0	30	0	0	0	1	0	1	0	0	1	21	105	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	535	"AWI"	535	9337	9979	9677	0	0	4	2	5	0	10	0	8	0	0	0	0	0	0	0	39	7	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	33	37	0	0	0	8	0	0	0	2	0	4	0	0	2	27	81	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	537.5	"AWI"	537.5	9359.5	10023.5	9702.5	0	0	2	0	2	0	6	0	3	0	0	0	0	0	0	0	43	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	61	25	0	0	0	23	0	0	0	0	0	0	0	0	0	22	62	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	542	"AWI"	542	9398	10105	9751	0	0	5	0	0	0	2	0	5	0	0	0	0	0	0	0	51	8	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	41	22	0	0	0	10	0	0	0	0	0	0	0	0	0	14	76	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	546.5	"AWI"	546.5	9446.5	10169	9796.5	0	0	3	2	7	0	1	0	4	0	0	0	0	0	0	0	40	3	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	34	38	0	0	0	14	0	0	0	2	0	8	0	0	0	26	123	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	553.5	"AWI"	553.5	9517.5	10242.5	9878.5	0	0	4	2	6	0	6	0	5	0	0	0	0	0	0	0	31	12	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	73	20	0	0	0	16	0	0	0	2	0	2	0	0	1	18	70	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	558	"AWI"	558	9554	10303	9930	0	0	5	1	3	0	3	0	16	0	0	0	0	0	0	0	21	3	0	0	0	1	0	14	0	0	0	0	0	0	0	0	0	50	34	0	0	0	15	0	0	0	0	0	7	0	0	2	18	114	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	562.5	"AWI"	562.5	9611	10358.5	9979.5	0	0	1	1	2	0	10	0	15	0	0	0	0	0	1	0	22	5	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	45	30	0	0	0	38	0	0	0	0	0	0	0	0	5	21	150	0	1	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	564.5	"AWI"	564.5	9646	10376.5	10002	0	0	5	2	0	0	13	0	8	0	0	0	0	0	0	0	15	2	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	35	28	0	0	0	6	0	0	0	1	0	1	0	0	2	16	125	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	574	"AWI"	574	9749	10459	10111	0	0	2	4	5	0	5	0	20	0	0	0	0	0	0	0	14	2	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	80	50	0	0	0	40	0	0	0	0	0	4	0	0	6	28	200	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	580.5	"AWI"	580.5	9845.5	10525	10180.5	0	0	4	0	1	0	7	0	11	0	0	0	0	0	0	0	4	1	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	22	36	0	0	0	10	0	0	0	1	0	77	0	0	3	22	134	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	585	"AWI"	585	9920	10561	10232	0	0	4	2	2	0	10	0	31	0	0	0	0	0	1	0	9	6	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	34	64	0	0	0	18	0	0	0	0	0	9	0	0	7	50	200	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	592	"AWI"	592	9998	10638	10313	0	0	3	3	2	0	5	0	18	0	0	0	0	0	3	0	17	4	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	55	44	0	0	0	10	0	0	0	2	0	4	0	0	5	20	128	0	6	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	594	"AWI"	594	10031	10669	10336	0	0	3	0	2	0	9	0	10	0	0	0	0	0	0	0	17	2	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	60	34	0	0	0	25	0	0	0	0	0	1	0	0	4	31	202	0	13	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	599	"AWI"	599	10151	10695	10397	0	0	2	0	2	0	15	0	35	0	0	0	0	0	1	0	9	2	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	51	52	0	0	0	16	0	0	0	0	0	1	0	0	9	27	205	0	1	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	603.5	"AWI"	603.5	10220.5	10745.5	10451.5	0	0	6	4	6	0	16	0	34	0	0	0	0	0	1	0	10	4	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	72	68	0	0	0	10	0	0	0	0	0	7	0	0	6	13	158	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	610.5	"AWI"	610.5	10294	10873.5	10543	0	0	5	2	10	0	9	0	32	0	0	0	0	0	0	0	3	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	120	57	0	0	0	2	0	0	0	0	0	0	0	0	5	4	230	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	616	"AWI"	616	10419	10935	10650	0	0	7	3	1	0	11	0	33	0	0	0	0	0	0	0	6	10	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	161	143	0	0	0	4	0	0	0	3	0	3	0	0	3	0	132	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	620.5	"AWI"	620.5	10492.5	11000	10734	0	0	1	2	2	0	17	0	61	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	75	104	0	0	0	4	0	0	0	1	0	1	0	0	3	2	215	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	625	"AWI"	625	10543	11109	10812	0	0	11	2	0	0	8	0	134	1	0	0	1	0	0	0	1	5	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	36	58	0	0	0	2	0	0	0	3	0	3	1	0	3	3	215	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	627.5	"AWI"	627.5	10597	11153	10853	0	0	7	1	2	0	17	0	96	0	0	0	0	0	0	0	3	19	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	47	169	0	0	0	4	0	0	0	0	0	0	0	0	2	1	109	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	632	"AWI"	632	10728	11180	10933	0	0	6	2	3	0	8	0	70	0	0	0	1	0	1	0	4	13	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	17	100	0	0	0	2	0	0	0	0	0	0	0	0	4	1	230	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	635	"AWI"	635	10783	11208	10997	0	0	4	0	1	0	9	0	74	0	0	0	0	0	1	0	1	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	150	91	0	0	0	1	0	0	0	1	0	0	0	0	3	0	145	0	1	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	639	"AWI"	639	10822	11275	11085	0	0	1	3	2	0	8	0	82	0	0	0	0	0	1	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	80	0	0	0	8	0	0	0	2	0	0	0	0	2	2	240	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	644	"AWI"	644	10884	11391	11181	0	0	9	0	4	0	22	0	84	0	0	0	0	0	1	0	3	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	159	0	0	0	3	0	0	0	1	0	1	0	0	3	0	199	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	648.5	"AWI"	648.5	10971.5	11510	11277	0	0	4	1	3	0	13	0	109	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	155	0	0	0	0	0	0	0	1	0	1	1	0	5	0	146	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	650	"AWI"	650	10993	11564	11307	0	0	11	13	0	0	42	0	133	0	0	0	0	0	4	0	2	19	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	4	196	0	0	0	6	0	0	0	2	0	1	0	0	4	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	654.5	"AWI"	654.5	11035.5	11732	11401	0	0	18	17	10	0	82	0	95	0	0	0	0	0	3	0	2	19	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	95	0	0	0	1	0	0	0	4	0	3	0	0	0	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	659.5	"AWI"	659.5	11088.5	11939	11511	0	0	10	6	6	0	84	0	142	0	0	0	0	0	4	1	0	34	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	9	200	0	0	0	1	0	0	0	2	0	2	0	0	1	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	661.5	"AWI"	661.5	11160	11966	11557.5	0	0	6	14	3	0	106	0	111	0	0	0	0	0	1	0	2	32	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	136	0	0	0	2	0	0	0	5	0	0	0	0	2	1	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	666.5	"AWI"	666.5	11306.5	12026.5	11676.5	0	0	12	18	6	0	100	0	72	1	0	0	0	0	0	1	0	11	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	16	175	0	0	0	0	0	0	0	2	0	4	0	0	10	1	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	668.5	"AWI"	668.5	11349.5	12060.5	11725	0	0	24	22	2	0	95	0	98	0	0	0	1	0	2	0	0	35	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	160	0	0	0	0	0	0	0	6	0	4	0	0	7	1	0	0	1	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	673	"AWI"	673	11414	12168	11828	0	0	13	14	5	0	85	0	124	0	0	0	0	0	1	0	2	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	26	146	0	0	0	1	0	0	0	3	0	1	0	0	1	0	2	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	680	"AWI"	680	11503	12289	11944	0	0	23	17	5	0	110	0	70	0	0	0	0	0	3	0	0	35	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	11	175	0	0	0	0	0	0	0	8	0	1	0	0	6	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	684.5	"AWI"	684.5	11561	12342	12003	0	0	1	15	6	0	59	0	37	0	0	0	0	0	0	0	1	25	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	30	253	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	687	"AWI"	687	11579	12377	12039	0	0	5	4	5	0	51	0	54	0	0	0	0	0	0	1	0	38	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	43	275	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	691.5	"AWI"	691.5	11619	12474.5	12098	0	0	6	11	6	0	62	0	53	1	0	0	0	0	0	1	0	21	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	10	291	0	0	0	0	0	0	0	2	0	1	0	0	5	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	696	"AWI"	696	11728	12519	12166	0	0	5	14	0	0	66	0	21	0	0	0	0	0	2	1	0	12	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	20	323	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	698.5	"AWI"	698.5	11772.5	12538	12206	0	0	5	13	4	0	126	0	45	1	0	0	0	0	0	0	0	27	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	225	0	0	0	0	0	0	0	4	0	2	0	0	1	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	703	"AWI"	703	11836	12576	12284	0	0	8	15	1	0	80	0	80	0	0	0	0	0	1	0	0	16	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	9	215	0	0	0	0	0	0	0	0	0	2	0	0	3	0	1	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	707.5	"AWI"	707.5	11881.5	12646	12360	0	0	28	15	8	0	92	0	87	0	0	0	0	0	2	0	0	17	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	193	0	0	0	0	0	0	0	3	0	9	0	0	0	0	1	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	710	"AWI"	710	11924	12685	12404	0	0	11	16	7	0	134	0	38	0	0	0	0	0	0	1	0	27	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	18	268	0	0	0	0	0	0	0	3	0	1	0	0	5	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	714	"AWI"	714	12003	12734	12493	0	0	3	8	4	0	86	0	40	0	0	0	0	0	0	1	0	31	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	23	315	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	719	"AWI"	719	12066	12814	12603	0	0	20	13	4	0	85	0	48	0	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	215	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	721	"AWI"	721	12088	12858	12648	0	0	9	9	4	0	96	0	100	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	205	0	0	0	0	0	0	0	2	0	1	0	0	4	0	0	0	0	0
14560	22828	"Preluca Tiganului"	47.809986	23.52917	726	"AWI"	726	12145	12992	12752	0	0	7	14	8	0	140	0	33	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	215	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0
