"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3319	4311	"Lac Noir"	45.45194	2.62278	635	"AWI"	635	8229	8946	8528	0	0	1	0	1	0	0	0	21	0	0	0	1	0	0	0	0	197	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	4	0	108	0	0	0	0	0	0	0	0	0	0	1	2	0	1	13	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	640	"AWI"	640	8296	9233	8669	0	1	1	0	1	0	0	0	16	0	0	0	0	0	0	0	0	205	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	5	0	84	0	0	0	0	0	1	3	0	0	0	0	0	0	2	13	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	645	"AWI"	645	8354	9533	8814	0	0	0	0	0	2	0	0	25	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	91	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	647	"AWI"	647	8373	9662	8873	0	2	1	1	1	0	0	0	18	0	0	0	0	0	0	0	0	193	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	101	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	651	"AWI"	651	8413	9915	8983	0	0	0	0	1	1	0	0	23	0	0	0	0	0	0	0	0	189	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	1	103	0	0	0	0	0	3	0	0	0	0	0	0	0	0	20	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	655	"AWI"	655	8515	10033	9109	0	0	0	0	0	0	1	0	23	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	108	2	0	0	0	0	1	1	0	0	0	0	0	0	0	15	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	660	"AWI"	660	8634	10164	9271	0	0	1	0	0	0	0	0	12	0	0	0	0	0	0	0	0	209	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	89	0	0	0	0	0	1	1	0	0	0	0	0	0	0	8	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	665	"AWI"	665	8723	10374	9426	0	0	1	0	0	0	0	0	21	0	0	0	0	0	0	0	0	220	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	87	0	0	0	0	0	2	1	0	0	0	0	0	0	0	10	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	670	"AWI"	670	8788	10590	9565	0	0	0	0	0	1	0	0	18	0	0	0	0	0	0	0	0	226	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	5	0	0	0	1	0	59	0	0	0	0	0	1	2	0	0	0	1	1	0	0	11	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	675	"AWI"	675	8844	10886	9709	0	0	0	0	0	3	0	0	11	0	0	0	0	0	0	0	0	249	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	66	1	0	0	0	0	2	1	0	0	0	0	0	0	0	12	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	680	"AWI"	680	8877	11218	9841	0	0	0	0	0	0	0	0	17	0	0	1	0	0	0	0	0	230	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	58	0	0	0	0	0	5	1	0	0	0	0	1	0	0	12	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	685	"AWI"	685	9146	11336	10024	0	0	0	0	1	1	0	0	21	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	70	0	1	0	0	0	2	2	0	0	0	0	0	0	0	11	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	690	"AWI"	690	9344	11497	10221	0	0	0	0	0	1	1	0	34	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	0	105	0	0	0	0	1	5	0	0	0	0	1	0	0	0	8	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	695	"AWI"	695	9491	11650	10422	0	0	0	0	0	0	2	0	61	0	0	0	0	0	0	0	0	156	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	57	0	0	0	0	0	6	6	0	0	0	1	0	1	0	3	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	699	"AWI"	699	9579	11805	10578	0	0	0	0	0	0	1	0	73	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	49	0	0	0	0	0	15	2	0	0	0	0	0	0	0	10	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	701.5	"AWI"	701.5	9631	11941	10676.5	0	7	0	0	1	0	0	0	43	0	0	0	0	0	0	0	0	203	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	5	0	83	0	1	0	0	1	10	2	0	0	0	0	0	0	0	5	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	703.5	"AWI"	703.5	9666.5	12048	10751.5	0	0	0	0	1	0	1	4	66	0	0	0	0	1	0	0	0	137	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	72	1	1	0	0	0	18	2	0	0	0	0	0	2	0	3	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	705.5	"AWI"	705.5	9698	12168.5	10824.5	0	0	0	0	5	0	3	0	78	0	0	0	0	0	0	0	0	117	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0	0	0	7	0	62	1	0	0	0	0	17	1	0	0	0	0	0	0	0	3	0	2	0
3319	4311	"Lac Noir"	45.45194	2.62278	707.5	"AWI"	707.5	9731	12308.5	10898.5	0	0	1	0	3	0	1	0	110	0	0	1	0	1	0	0	0	101	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	3	0	55	0	0	0	0	0	10	1	0	0	0	0	0	0	0	1	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	711	"AWI"	711	10017	12446	11112	0	0	0	0	6	0	1	0	163	0	0	1	0	0	0	0	0	16	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	6	0	30	0	0	0	0	2	34	5	0	0	0	0	0	0	0	3	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	711.5	"AWI"	711.5	10068	12465.5	11145.5	0	0	0	0	1	0	2	0	144	0	0	0	0	0	0	0	0	58	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	4	0	44	1	0	0	0	1	10	2	0	0	0	0	0	0	0	1	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	714	"AWI"	714	10312	12547	11321	0	0	0	0	0	0	2	0	208	0	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	6	0	20	1	0	0	0	0	43	3	0	0	0	0	0	0	0	1	1	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	715	"AWI"	715	10404	12583	11395	0	0	0	0	2	0	2	0	214	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	30	0	0	0	8	0	26	0	0	0	0	2	32	7	0	0	0	0	0	0	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	717	"AWI"	717	10540	12658	11532	0	0	0	0	8	0	2	0	137	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	23	0	0	0	10	0	26	0	0	0	0	2	34	8	0	0	0	0	0	0	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	719	"AWI"	719	10662	12748	11674	0	0	0	0	8	0	3	0	210	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	17	0	0	0	12	0	7	0	0	0	0	0	27	5	0	0	0	0	0	0	0	0	1	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	722	"AWI"	722	10832	12889	11899	0	0	0	1	3	0	2	0	230	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	19	0	0	0	8	0	4	1	3	0	0	0	30	5	0	0	0	0	0	0	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	725	"AWI"	725	10976	13126	12113	0	0	0	0	3	0	6	0	147	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	24	0	0	0	13	0	1	0	1	0	0	2	60	6	0	0	0	0	0	0	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	727	"AWI"	727	11067	13305	12244	0	0	0	2	5	0	11	0	127	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	36	0	0	0	0	0	1	0	3	0	0	0	70	11	0	0	0	0	0	0	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	729	"AWI"	729	11138	13490	12374	0	0	0	2	4	0	10	5	55	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	42	0	0	0	0	0	1	0	1	0	0	2	49	5	0	0	0	0	0	0	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	732.5	"AWI"	732.5	11252.5	13863.5	12597.5	0	0	0	1	6	0	33	0	8	0	0	1	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	25	0	0	0	0	0	1	0	3	0	0	7	20	5	0	0	0	0	0	0	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	733.5	"AWI"	733.5	11281	13983.5	12665	0	0	0	5	10	0	19	0	15	1	0	2	0	1	0	0	1	0	0	10	0	1	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	26	0	0	0	0	0	0	0	2	0	0	3	19	2	0	0	0	0	0	1	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	734	"AWI"	734	11292	14043	12700	0	0	0	2	12	0	25	0	29	0	0	1	0	1	0	0	2	1	0	8	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	14	0	0	2	1	0	0	0	1	0	0	2	20	4	0	0	0	0	0	0	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	735	"AWI"	735	11328	14167	12766	0	0	0	1	2	0	9	0	62	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	51	0	0	0	0	0	1	0	1	0	0	3	33	3	0	0	0	0	0	0	0	0	3	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	736	"AWI"	736	11367	14286	12829	0	0	0	0	9	0	10	0	73	1	0	1	0	0	0	0	1	0	0	12	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	3	0	0	0	0	3	40	6	0	0	0	0	0	1	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	738	"AWI"	738	11568	14420	12972	0	0	0	1	9	0	11	0	92	0	0	0	0	2	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	36	0	0	0	1	0	2	0	3	0	0	3	31	15	0	0	0	0	0	0	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	744.5	"AWI"	744.5	12346.5	14707.5	13467	0	0	0	1	3	0	13	0	95	0	0	1	0	0	0	1	1	0	0	3	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	44	0	0	2	0	0	0	0	0	0	0	4	30	5	0	0	0	0	0	0	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	745	"AWI"	745	12398	14735	13506	0	0	0	1	5	0	9	0	139	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	29	0	0	0	4	0	0	2	0	0	0	0	47	3	0	0	1	0	0	0	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	746.5	"AWI"	746.5	12533.5	14825.5	13618	0	0	0	0	5	0	13	0	85	0	0	2	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	19	0	0	0	1	0	1	0	0	0	0	2	37	5	0	0	0	1	0	1	0	0	1	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	748	"AWI"	748	12683	14920	13737	0	0	0	1	6	0	17	0	71	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	14	0	0	2	1	0	0	1	2	0	0	3	37	8	0	0	0	0	0	0	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	751	"AWI"	751	12888	15118	13980	0	0	0	0	2	0	15	0	77	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	22	1	0	0	0	0	0	11	0	0	0	0	0	0	0	3	0	0	3	37	10	0	0	0	3	0	0	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	752.5	"AWI"	752.5	12986	15251	14100.5	0	0	0	0	2	0	22	0	65	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	4	37	17	0	0	1	0	0	0	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	754.5	"AWI"	754.5	13108	15433	14256	0	0	0	0	6	0	14	6	103	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	27	1	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	18	1	25	5	0	0	0	0	0	1	0	1	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	755	"AWI"	755	13137	15484	14296	0	0	0	3	3	0	19	0	39	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	32	10	0	0	0	0	0	0	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	756	"AWI"	756	13186	15583	14377	0	0	0	3	3	0	19	0	39	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	32	6	0	0	0	0	0	0	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	758	"AWI"	758	13260	15804	14537	0	0	0	1	6	0	14	0	6	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	155	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	7	12	11	0	0	0	0	0	0	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	759.5	"AWI"	759.5	13329	15981	14660	0	0	0	3	0	0	9	0	2	2	0	0	0	4	0	0	0	0	0	22	1	1	0	0	0	0	0	0	0	0	18	2	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	772	"AWI"	772	14215	16894	15549	0	0	0	24	0	0	113	0	0	1	0	0	0	9	0	0	0	1	1	21	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	45	3	0	0	0	5	1	0	2	0	0	1	5	0	0	0	2	0	0	3	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	773.5	"AWI"	773.5	14330	16982.5	15650	0	0	0	5	0	0	21	0	0	1	0	0	0	3	0	0	0	2	0	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	776	"AWI"	776	14473	17116	15825	0	0	0	13	2	0	95	0	0	3	0	0	0	6	0	0	0	0	0	32	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	2	0	1	0	0	2	13	1	0	0	2	4	0	5	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	778.5	"AWI"	778.5	14615.5	17236.5	15996	0	0	0	11	0	0	98	0	2	0	0	1	0	13	0	0	0	0	1	29	0	3	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	35	0	0	0	0	0	0	2	1	0	0	2	5	0	0	0	0	1	0	5	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	780	"AWI"	780	14692	17315	16097	0	0	0	9	0	0	73	0	1	4	0	0	0	9	0	0	1	0	0	30	0	3	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	10	0	0	0	0	0	0	0	3	0	0	2	15	4	0	0	0	1	0	4	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	783.5	"AWI"	783.5	14844.5	17578	16330.5	0	0	0	16	1	0	74	0	2	0	0	0	0	9	0	0	2	0	0	24	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	32	0	0	0	0	0	0	0	1	0	0	2	2	1	0	0	1	1	0	0	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	785	"AWI"	785	14894	17718	16431	0	0	0	12	1	0	79	0	1	1	0	0	0	4	0	1	1	1	0	17	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	11	0	0	0	0	0	0	0	9	0	0	2	7	1	0	0	4	0	0	10	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	786.5	"AWI"	786.5	14957.5	17832.5	16526	1	0	0	17	0	0	80	0	0	5	0	0	0	14	0	0	0	0	0	19	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	3	1	0	7	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	788.5	"AWI"	788.5	15016.5	18034.5	16658.5	2	0	0	17	0	0	90	0	0	2	0	1	0	9	0	0	0	0	0	28	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	1	1	0	12	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	790	"AWI"	790	15060	18197	16756	0	0	0	21	2	0	67	0	0	1	0	1	0	6	0	1	1	0	0	31	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	23	0	0	0	0	0	1	0	1	0	0	1	7	0	0	0	5	0	0	7	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	792.5	"AWI"	792.5	15124.5	18465.5	16915	0	0	0	11	1	0	74	0	0	4	0	1	0	5	0	0	3	0	0	27	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	2	5	0	0	0	2	1	0	5	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	793	"AWI"	793	15136	18520	16947	0	0	0	8	1	0	51	0	1	3	0	0	0	2	0	0	2	0	0	32	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	26	0	0	2	0	0	0	0	2	0	0	1	15	2	0	0	8	0	0	5	1	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	796	"AWI"	796	15364	18631	17103	0	0	0	5	0	0	43	0	1	0	0	1	0	8	0	0	2	0	0	17	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	30	0	0	2	0	0	0	0	1	0	0	2	9	0	0	0	1	2	0	0	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	797.5	"AWI"	797.5	15458	18674.5	17182	0	0	0	24	0	0	143	0	0	1	0	0	0	9	0	0	0	1	1	21	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	45	3	0	0	0	5	1	0	2	0	0	1	5	0	0	0	2	0	0	3	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	799	"AWI"	799	15536	18725	17270	0	0	0	5	1	0	42	0	0	1	0	0	0	0	0	0	9	0	0	22	0	1	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	40	4	0	0	0	0	1	0	5	0	0	0	5	0	0	0	3	1	0	8	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	800	"AWI"	800	15590	18762	17317	0	0	0	10	2	0	66	0	5	2	0	0	0	3	0	0	0	0	0	19	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	74	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	7	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	802.5	"AWI"	802.5	15710.5	18864	17447.5	0	0	0	3	0	0	41	0	1	0	0	0	0	5	0	0	2	0	0	22	0	3	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	1	1	0	4	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	805	"AWI"	805	15801	18991	17582	0	0	1	4	1	0	59	0	0	0	0	0	0	4	0	0	3	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	3	0	0	5	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	806	"AWI"	806	15829	19047	17631	0	0	0	3	0	0	42	0	3	0	0	0	0	2	0	0	5	0	0	12	0	1	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	59	0	0	0	0	0	0	1	1	0	0	1	4	0	0	0	6	1	0	7	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	807.5	"AWI"	807.5	15881.5	19143.5	17705.5	0	0	0	0	3	0	15	0	96	0	0	0	1	1	0	0	1	5	0	6	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	25	0	0	0	0	1	5	0	2	0	0	2	22	3	0	0	3	1	0	1	0	1	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	809	"AWI"	809	15930	19250	17782	0	0	0	2	2	0	35	0	2	1	0	0	0	11	0	0	0	4	0	13	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	1	0	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	813	"AWI"	813	16033	19610	17993	0	0	2	8	0	0	62	0	3	2	0	0	0	7	0	0	5	0	0	23	0	3	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	63	0	0	0	0	0	1	0	2	0	0	3	15	3	0	0	3	0	0	6	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	815	"AWI"	815	16071	19824	18097	0	0	0	8	4	0	57	0	2	1	0	0	0	1	0	1	5	1	0	21	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	55	0	0	0	1	0	0	0	1	0	0	5	19	1	0	0	2	2	0	8	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	828	"AWI"	828	16395	20966	18633	0	0	0	4	1	0	31	0	1	0	0	0	0	0	0	0	3	3	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	28	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	832.5	"AWI"	832.5	16542	21240.5	18806	0	0	1	3	3	0	44	0	0	0	0	0	0	1	0	0	5	0	0	6	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	27	0	0	0	0	0	0	0	2	0	0	1	6	1	0	0	2	1	0	4	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	835	"AWI"	835	16609	21419	18897	0	0	1	0	1	0	30	0	2	0	0	0	0	1	0	0	1	2	0	5	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	32	0	0	0	0	0	4	0	0	0	0	0	7	0	0	0	0	1	0	1	1	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	836	"AWI"	836	16628	21488	18927	1	0	0	0	0	0	30	0	0	1	0	0	0	2	0	0	8	1	0	3	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	23	0	0	4	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	841	"AWI"	841	16751	21849	19116	0	0	0	2	3	0	47	0	3	0	0	0	0	0	0	0	1	1	0	7	1	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	4	0	0	1	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	843	"AWI"	843	16788	22033	19182	0	0	0	6	2	0	36	0	1	1	0	0	0	1	0	0	5	0	0	7	1	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	10	2	0	3	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	845	"AWI"	845	16828	22214	19247	0	0	1	6	5	0	36	0	0	0	0	1	0	1	0	0	4	0	0	5	0	0	3	0	2	0	0	0	0	0	2	0	0	0	0	0	0	37	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	4	1	0	3	0	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	847	"AWI"	847	16845	22371	19315	0	0	4	4	2	1	46	0	2	0	0	0	0	2	0	0	4	1	0	3	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	58	0	0	0	0	0	0	0	4	0	0	4	7	1	0	0	9	1	0	1	3	0	0	0	0
3319	4311	"Lac Noir"	45.45194	2.62278	850	"AWI"	850	16896	22619	19412	1	0	2	6	3	0	44	0	0	0	0	0	0	2	0	0	4	3	1	13	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	94	2	0	0	0	0	3	0	1	0	0	2	8	0	0	0	10	0	0	3	0	0	0	0	0
