"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Vitaceae"
24186	42557	"Großvillars Alter See"	49.042312	8.758684	310	"AWI"	310	1969	2601	2269	0	0.45662100456621	35.8447488584475	0.228310502283105	0	0	0	1.36986301369863	0	0.684931506849315	0	0	0.45662100456621	0	0	0	0	7.07762557077625	5.70776255707763	0	0	1.82648401826484	0	2.73972602739726	0	0.228310502283105	0	12.3287671232877	0	0	0	0	0	0	0.45662100456621	0	18.2648401826484	0	0	0	0	0.228310502283105	6.16438356164384	0	0	0.228310502283105	0	0.91324200913242	0	0	0	0	0	0.91324200913242	3.88127853881279	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	312.5	"AWI"	312.5	2100.5	2618	2333.5	0	0	35.8490566037736	0	0	0	0	0	0	0.943396226415094	0	0	0	0	0	0	0	5.66037735849057	0	0	0	1.88679245283019	0	0	0	0	0	14.1509433962264	0	0	0	0	0	0	0	0	11.3207547169811	0	0	0	0	0	6.60377358490566	0	0	0.943396226415094	0	0	0	0	0	0	0	1.88679245283019	20.7547169811321	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	315	"AWI"	315	2211	2640	2404	0	0	38.5185185185185	0.740740740740741	0	0	0	0	0	2.22222222222222	0	0	0	0	0	0	0	8.88888888888889	3.7037037037037	0	0	1.48148148148148	0	2.22222222222222	0	0	0	11.8518518518519	0	0	0	0	0	0	0	0	22.2222222222222	0	0	0	0	0	2.22222222222222	0	0	0	0	0	0	0	0	0	0	1.48148148148148	4.44444444444444	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	317.5	"AWI"	317.5	2302.5	2666.5	2483	0.345423143350604	0.345423143350604	30.2245250431779	0.172711571675302	0	0	0	0.345423143350604	0	1.72711571675302	0	0	0.172711571675302	0	0	0	0	8.11744386873921	4.31778929188256	0	0	2.24525043177893	0	1.55440414507772	0	0.172711571675302	0	7.9447322970639	0	0	0	0	0.172711571675302	0	0	0	31.6062176165803	0	0	0	0	0	4.14507772020725	0	0	0.345423143350604	0	0.172711571675302	0	0	0	0	0.172711571675302	1.20898100172712	4.31778929188256	0	0	0	0.172711571675302
24186	42557	"Großvillars Alter See"	49.042312	8.758684	320	"AWI"	320	2366	2717	2558	0	0.287081339712919	34.3540669856459	0.382775119617225	0	0	0	0.574162679425837	0	2.00956937799043	0	0.0956937799043062	0.191387559808612	0	0	0.0956937799043062	0	8.51674641148325	5.16746411483254	0	0	3.0622009569378	0	1.43540669856459	0	0.0956937799043062	0	6.41148325358852	0	0.0956937799043062	0	0	0.0956937799043062	0	0	0.0956937799043062	26.2200956937799	0	0	0	0	0	5.16746411483254	0	0	0	0	0.669856459330144	0	0	0	0	0.0956937799043062	1.14832535885167	3.63636363636364	0.0956937799043062	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	322.5	"AWI"	322.5	2452	2874.5	2683	0	0	32.7526132404181	0.348432055749129	0	0	0	0.348432055749129	0	1.39372822299652	0	0	0	0	0	0	0	5.57491289198606	3.13588850174216	0	0	2.09059233449477	0	3.48432055749129	0	0.348432055749129	0	5.92334494773519	0	0	0	0	0	0	0.696864111498258	0.348432055749129	28.2229965156794	0	0	0	0	0	5.92334494773519	0	0	0.348432055749129	0	0	0	0	0	0	0	0.348432055749129	8.01393728222996	0.348432055749129	0	0	0.348432055749129
24186	42557	"Großvillars Alter See"	49.042312	8.758684	325	"AWI"	325	2497	3069	2807	0	0	22.3255813953488	0	0	0	0	0.930232558139535	0	0.930232558139535	0	0	0	0	0	0	0	4.65116279069767	3.72093023255814	0	0	2.7906976744186	0	1.86046511627907	0	0	0	5.11627906976744	0	0	0	0	0	0	0	0.930232558139535	43.7209302325581	0	0	0	0	0	5.11627906976744	0	0	0	0	0	0	0	0	0	0	0.930232558139535	6.97674418604651	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	327.5	"AWI"	327.5	2533.5	3291.5	2931.5	0.431034482758621	0	23.0603448275862	0.21551724137931	0	0	0	0.21551724137931	0	0.646551724137931	0	0	0	0	0	0	0	6.03448275862069	3.44827586206897	0	0	4.74137931034483	0	2.58620689655172	0	0	0	4.52586206896552	0	0	0	0	0	0	0	0	36.6379310344828	0	0	0	0	0	6.46551724137931	0	0	0	0	0.21551724137931	0	0	0	0	0.21551724137931	1.07758620689655	9.48275862068965	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	330	"AWI"	330	2563	3523	3056	0.19723865877712	0.19723865877712	23.4714003944773	0	0	0	0	0	0	1.57790927021696	0	0	0	0	0	0	0	7.29783037475345	2.16962524654832	0	0	1.9723865877712	0	1.57790927021696	0	0	0	13.4122287968442	0	0	0	0	0	0	0.19723865877712	0.788954635108481	30.9664694280079	0	0	0	0	0	6.70611439842209	0	0	0	0	0	0	0	0	0	0	1.77514792899408	7.69230769230769	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	332.5	"AWI"	332.5	2798	3554	3177.5	0.198019801980198	0.198019801980198	20	0.198019801980198	0	0	0	0	0	1.98019801980198	0	0	0	0	0	0	0	4.95049504950495	2.77227722772277	0	0	3.56435643564356	0	2.57425742574257	0	0	0	8.11881188118812	0	0.198019801980198	0	0	0	0	0.198019801980198	0.396039603960396	43.1683168316832	0	0	0	0	0	5.74257425742574	0	0	0	0	0.198019801980198	0	0	0	0	0.396039603960396	1.18811881188119	3.56435643564356	0.396039603960396	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	335	"AWI"	335	3020	3591	3297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.8333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16666666666667	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	337.5	"AWI"	337.5	3182.5	3640	3420.5	0.218340611353712	0	18.5589519650655	0.218340611353712	0	0	0	0.873362445414847	0	0.655021834061135	0	0	0	0	0	0	0	9.38864628820961	1.96506550218341	0	0	1.31004366812227	0	1.96506550218341	0	0	0	5.45851528384279	0	0	0	0	0.218340611353712	0	0.218340611353712	0.873362445414847	44.7598253275109	0	0	0	0	0	6.11353711790393	0	0	0	0	0.655021834061135	0	0	0	0	0.218340611353712	1.09170305676856	5.24017467248908	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	340	"AWI"	340	3279	3745	3545	0.612244897959184	0.204081632653061	24.6938775510204	0	0.204081632653061	0	0	0.612244897959184	0	2.24489795918367	0	0	0.204081632653061	0	0	0	0	7.95918367346939	3.87755102040816	0	0	2.24489795918367	0	2.6530612244898	0	0	0	7.14285714285714	0	0	0	0	0.408163265306122	0	0	0	28.5714285714286	0	0	0	0	0	9.59183673469388	0	0	0	0	0.204081632653061	0	0	0	0	0.408163265306122	2.04081632653061	6.12244897959184	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	342.5	"AWI"	342.5	3334	3787.5	3589.5	0.232018561484919	0	24.5939675174014	0	0	0	0	0	0	0.464037122969838	0	0	0	0	0	0	0	10.4408352668213	2.08816705336427	0	0	1.62412993039443	0	1.85614849187935	0	0	0	4.40835266821346	0	0.232018561484919	0	0	0	0	0	0.232018561484919	41.9953596287703	0	0	0	0	0	4.87238979118329	0	0	0	0	0	0	0	0	0	0	0.928074245939675	5.80046403712297	0.232018561484919	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	345	"AWI"	345	3382	3862	3631	0.178890876565295	0	29.695885509839	0	0	0	0	0.35778175313059	0	0.894454382826476	0	0.178890876565295	0	0	0	0	0	8.22898032200358	1.25223613595707	0	0	1.07334525939177	0	0.715563506261181	0	0.178890876565295	0	5.72450805008945	0	0	0	0	0	0	0	0.178890876565295	41.6815742397138	0	0	0	0	0	3.04114490161002	0	0	0	0	0.536672629695885	0	0	0	0	0	1.78890876565295	4.29338103756708	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	347.5	"AWI"	347.5	3414	3954	3670	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	75	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	2.5	7.5	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	352.5	"AWI"	352.5	3488.5	4094	3753	0	1.25	39	0.5	0.25	0	0	0.75	0	2.25	0	0	0	0	0	0	0	10.75	4	0	0	1	0	2.5	0	0	0	5.75	0	0	0	0	0	0	0	0	20.5	0	0	0	0	0	4	0	0	0	0	0.25	0	0	0	0	0	3.25	3.5	0.5	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	355	"AWI"	355	3525	4136	3797	0	0	26.605504587156	0.917431192660551	0	0	0	1.8348623853211	0	1.8348623853211	0	0.917431192660551	0	0	0	0	0	11.9266055045872	1.8348623853211	0	0	1.8348623853211	0	2.75229357798165	0	0	0	3.6697247706422	0	0	0	0	0	0	0	0	37.6146788990826	0	0	0	0	0	2.75229357798165	0	0	0	0	0	0	0	0	0	0	3.6697247706422	1.8348623853211	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	357.5	"AWI"	357.5	3549	4188.5	3841.5	0.613496932515337	0.204498977505113	30.879345603272	0	0	0	0	0.204498977505113	0	0.613496932515337	0	0	0.204498977505113	0	0	0	0	9.8159509202454	3.47648261758691	0	0	1.43149284253579	0	2.45398773006135	0	0	0	8.99795501022495	0	0	0	0	0	0	0	0	27.4028629856851	0	0	0	0	0	4.08997955010225	0	0	0	0	0	0	0	0	0	0	2.45398773006135	7.15746421267894	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	360	"AWI"	360	3565	4263	3883	0.238095238095238	0.238095238095238	32.1428571428571	0	0	0	0	0.238095238095238	0	2.14285714285714	0	0.238095238095238	0.238095238095238	0	0	0	0	10	4.04761904761905	0	0	3.0952380952381	0	2.38095238095238	0	0	0	5.23809523809524	0	0	0	0	0	0	0	0	26.9047619047619	0	0	0	0	0	6.42857142857143	0	0	0.238095238095238	0	0.238095238095238	0	0	0	0	0	1.9047619047619	3.80952380952381	0.238095238095238	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	362.5	"AWI"	362.5	3614.5	4290.5	3930	0	0	24.5327102803738	0.700934579439252	0	0	0	0.467289719626168	0	1.63551401869159	0	0	0	0	0	0	0	9.57943925233645	2.10280373831776	0	0	1.63551401869159	0	2.33644859813084	0	0	0	5.60747663551402	0	0	0	0	0.233644859813084	0	0.233644859813084	0.233644859813084	32.2429906542056	0	0	0	0	0	8.41121495327103	0	0	0	0	0.233644859813084	0	0	0	0	0	2.10280373831776	7.47663551401869	0	0	0.233644859813084	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	365	"AWI"	365	3649	4325	3977	0	0.602409638554217	30.2710843373494	0.301204819277108	0	0	0	0.301204819277108	0	1.20481927710843	0	0	0.451807228915663	0	0	0	0	12.6506024096386	2.40963855421687	0	0	1.6566265060241	0	1.50602409638554	0	0	0	6.32530120481928	0	0	0	0	0	0	0.150602409638554	0.301204819277108	29.2168674698795	0	0	0	0	0	5.42168674698795	0	0	0	0	0.301204819277108	0	0	0	0	0	1.6566265060241	4.96987951807229	0.301204819277108	0	0	0
