"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Sequoia"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Viburnum"	"Violaceae"	"Vitaceae"
16102	24865	"Marais de Lisle"	47.42972	-1.49444	90	"AWI"	90	539	747	661	0	0	40.655737704918	0.983606557377049	1.31147540983607	0.655737704918033	0.655737704918033	0	0	1.63934426229508	0	0.327868852459016	0	0.655737704918033	0.983606557377049	0	0	0	0	0	0	0	1.63934426229508	0.327868852459016	3.60655737704918	1.9672131147541	0	0	0	1.9672131147541	0	0	0	0	0	0	0.655737704918033	0	0.327868852459016	0	0	0.983606557377049	0	0	0	0.327868852459016	0	0.327868852459016	1.63934426229508	0	0	0	0	0	0.327868852459016	4.59016393442623	0	0	1.63934426229508	0	0	0	30.1639344262295	0	0	0	0.655737704918033	0	0	0	0	0	0.327868852459016	0.327868852459016	0	0.327868852459016
16102	24865	"Marais de Lisle"	47.42972	-1.49444	95	"AWI"	95	578	778	694	0.36101083032491	0	23.826714801444	0.72202166064982	0	0	0.36101083032491	0	0	1.08303249097473	0	0	0	0	0	0	0	0	0	0	0	0	1.08303249097473	0	1.08303249097473	1.80505415162455	0	0	0	1.44404332129964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36101083032491	0	0.36101083032491	0.72202166064982	0	0	0	0.36101083032491	0	0	14.4404332129964	0	0	0	0	0	1.08303249097473	49.8194945848375	0	0	0	0	0	0	0	0	0	1.08303249097473	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	100	"AWI"	100	595	848	723	0	0	36.0655737704918	0.819672131147541	0	0.819672131147541	1.22950819672131	0	0	1.63934426229508	0	0.409836065573771	0	0.409836065573771	0.819672131147541	0	0	0.409836065573771	0	0	0	0	5.32786885245902	0	0.819672131147541	2.45901639344262	0	0	0	1.63934426229508	0	0	0	0	0	0	0	0	0.409836065573771	0	0	0.409836065573771	0	0	0	0	0	0	1.22950819672131	0	0	0	0	0	0.409836065573771	25	0	0	0.819672131147541	0	0	0	17.6229508196721	0	0	0	0	0.819672131147541	0	0	0	0	0.409836065573771	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	105	"AWI"	105	626	884	756	0.338983050847458	0	23.728813559322	0.677966101694915	1.35593220338983	0	0	0	0	1.35593220338983	0	0	0	0	0	0	0	0.338983050847458	0	0	0	0	1.69491525423729	0	1.01694915254237	0	0	0	0	1.35593220338983	0.338983050847458	0	0	0	0.338983050847458	0	0.338983050847458	0	0.677966101694915	0	0	0	0	0	0	0	0	0	1.69491525423729	0	0	0	0	0	0	5.08474576271187	0	0	0.338983050847458	0	0	0	57.6271186440678	0	0	0	0	1.01694915254237	0	0	0	0	0.338983050847458	0	0	0.338983050847458
16102	24865	"Marais de Lisle"	47.42972	-1.49444	110	"AWI"	110	648	942	785	0	0.531914893617021	14.8936170212766	1.06382978723404	0	0	0.531914893617021	0	0	3.72340425531915	0	0.531914893617021	0	0	1.06382978723404	0	0	0.531914893617021	0	0	0	0	5.85106382978723	0	4.78723404255319	2.65957446808511	0	0	0	2.12765957446809	0	0	0	0	0	0	1.06382978723404	0	0	0	0	0	0	0	0	1.06382978723404	0	0.531914893617021	1.59574468085106	0	0	0	0	0	0	13.8297872340426	0	0	0.531914893617021	0	0	4.25531914893617	34.5744680851064	0	0	0	0	2.65957446808511	0	0	0	0	1.06382978723404	0	0	0.531914893617021
16102	24865	"Marais de Lisle"	47.42972	-1.49444	115	"AWI"	115	681	975	820	0	0	25.4752851711027	0.760456273764259	1.90114068441065	0	1.14068441064639	0	0	3.42205323193916	0	0.380228136882129	0	0	1.52091254752852	0	0.380228136882129	0.760456273764259	0	0	0	0	1.52091254752852	0	4.94296577946768	1.90114068441065	0	0	0	3.04182509505703	0	0	0	0	0	0	0.380228136882129	0	0	0	0	0.380228136882129	0	0	0	0.760456273764259	0	0	1.52091254752852	0	0	0	0	0	0	25.0950570342205	0	0	0.380228136882129	0	0.380228136882129	0	18.2509505703422	0	0	0	0	4.18250950570342	0	0	0	0	1.14068441064639	0	0	0.380228136882129
16102	24865	"Marais de Lisle"	47.42972	-1.49444	120	"AWI"	120	705	1025	853	0	0	23.828125	0.78125	0	0	0	0	0	1.953125	0	0	0	0	1.171875	0	0.390625	0.78125	0	0	0	0	3.515625	0.390625	1.5625	0	0	0	0	1.5625	0	0	0	0	0	0	0.390625	0	0	0	0	0	0	0	0	0	0	0.390625	1.171875	0	0	0	0	0	0	8.984375	0	0	0	0	0	0	51.5625	0	0	0	0	1.5625	0	0	0	0	0	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	125	"AWI"	125	739	1053	886	0	0	18.4210526315789	0	0	0	0	0	0	3.94736842105263	0	0	0	0	1.97368421052632	0	0	0	0	0	0	0	5.26315789473684	0	13.1578947368421	0	0	0	0	2.63157894736842	0	0	0.657894736842105	0	0	0	0	0	0	0	0	0	0	1.31578947368421	0	0	0	0	0	0	0	0	0	0	0	33.5526315789474	0	0	0	0	0	0	11.8421052631579	0	0	0	0	5.26315789473684	0	0	0	0	1.97368421052632	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	130	"AWI"	130	764	1096	918	0.418410041841004	0	19.2468619246862	0.836820083682008	1.25523012552301	0	0.418410041841004	0	0	4.18410041841004	0.418410041841004	0	0	0.418410041841004	0	0	0	0.418410041841004	0	0	0	0	7.53138075313808	0	10.0418410041841	0	0	0	0	2.51046025104602	0	0	0	0	0	0	0	0	0.836820083682008	0	0	0	0	0	0	0	0	0.836820083682008	1.25523012552301	0	0	0	0	0	0	30.1255230125523	0	0	0.836820083682008	0	0	2.09205020920502	14.6443514644351	0	0	0	0	0.836820083682008	0	0	0	0	0.836820083682008	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	140	"AWI"	140	819	1159	984	0	0	38.6266094420601	0.429184549356223	0	0	0	0	0	1.71673819742489	0	0.429184549356223	0	0.429184549356223	0	0	0	0	0	0	0	0	1.71673819742489	0	5.5793991416309	0	0	0	0	1.71673819742489	0.429184549356223	0	0	0	0.858369098712446	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28755364806867	0	0	0	0	0	0	11.1587982832618	0	0	0.858369098712446	0	0	1.71673819742489	30.9012875536481	0.429184549356223	0	0	0	1.71673819742489	0	0	0	0	0	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	145	"AWI"	145	855	1180	1018	0	0	36.2934362934363	0.772200772200772	0	0	0	0	0	1.93050193050193	0	1.15830115830116	0	1.15830115830116	1.15830115830116	0	0.386100386100386	0	0	0	0	0	1.54440154440154	0	8.10810810810811	1.93050193050193	0	0	0	1.15830115830116	0	0	0	0	0	0	0.386100386100386	0	0.386100386100386	0	0	0.772200772200772	0	0	0.386100386100386	0	0	0.386100386100386	1.93050193050193	0	0	0	0	0	0	4.63320463320463	0	0	1.15830115830116	0	0	2.31660231660232	27.7992277992278	0	0	0	0	3.86100386100386	0	0	0	0	0	0	0	0.386100386100386
16102	24865	"Marais de Lisle"	47.42972	-1.49444	150	"AWI"	150	882	1215	1053	0	0	37.0833333333333	0.416666666666667	0	0	0.416666666666667	0	0	2.91666666666667	0	0	0	0.416666666666667	1.66666666666667	0	0	0	0	0	0	0	3.33333333333333	0	5	0	0	0	0	1.66666666666667	0.416666666666667	0	0	0	0	0	0	0	0.416666666666667	0	0	0	0	0	0	0.416666666666667	0	0	1.25	0	0	0	0	0	0	9.58333333333333	0	0	1.25	0	0	0	29.5833333333333	0	0	0.833333333333333	0	2.08333333333333	0.416666666666667	0	0.416666666666667	0	0.416666666666667	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	155	"AWI"	155	925	1234	1085	0	0	31.5789473684211	0	2.42914979757085	0	0	0	0	2.02429149797571	0	0.809716599190283	0	0.404858299595142	1.21457489878543	0	0	0	0	0	0	0.404858299595142	2.83400809716599	0	5.66801619433198	0	0	0	0	1.61943319838057	0	0	0	0	0	0	0.404858299595142	0	0.404858299595142	0	0	0.404858299595142	0	0	0	0.404858299595142	0	0	1.21457489878543	0	0	0	0	0	0	8.90688259109312	0	0	1.21457489878543	0	0	0	36.4372469635627	0	0	0	0	1.21457489878543	0	0	0	0	0.404858299595142	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	160	"AWI"	160	952	1264	1119	0	0	50.3703703703704	0.740740740740741	0	0	0	0	0	0.740740740740741	0	0	0	0.37037037037037	0.740740740740741	0	0	0	0	0	0	0.37037037037037	3.7037037037037	0	1.85185185185185	0	0	0	0	1.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0.37037037037037	0	0	0	0.37037037037037	0	0	1.11111111111111	0	0	0	0	0	0	8.14814814814815	0	0	0.37037037037037	0	0	0	28.5185185185185	0	0	0	0	0	0	0	0.37037037037037	0	0.37037037037037	0	0	0.37037037037037
16102	24865	"Marais de Lisle"	47.42972	-1.49444	165	"AWI"	165	991	1280	1152	0	0	47.940074906367	0	0	0.374531835205993	0	0	0	1.12359550561798	0	0.374531835205993	0	0	0.374531835205993	0	0	0	0	0	0	0	6.74157303370786	0	2.99625468164794	0	0	0	0	1.12359550561798	0	0	0	0	0	0	0	0	0	0	0	0.749063670411985	0	0	0	0	0	0.374531835205993	0.749063670411985	0	0	0	0	0	0	8.61423220973783	0	0	0.749063670411985	0	0	0	26.9662921348315	0	0	0	0	0	0	0	0	0	0.749063670411985	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	170	"AWI"	170	1017	1325	1187	0.3584229390681	0	18.2795698924731	0.716845878136201	2.1505376344086	0.716845878136201	0	0	0	6.09318996415771	0	0.716845878136201	0	0.3584229390681	1.0752688172043	0	0	0	0	0	0	0.716845878136201	10.0358422939068	0	0.716845878136201	0	0	0	0	3.584229390681	0	0	0	0	0	0	0.716845878136201	0	0.716845878136201	0	0	0.716845878136201	0	0.3584229390681	0	0.716845878136201	0	0.3584229390681	1.4336917562724	0	0	0	0	0	0	28.3154121863799	0	0	0.716845878136201	0	0	0	16.1290322580645	0	0	2.1505376344086	0	0	0	0.3584229390681	0.716845878136201	0	0.716845878136201	0	0	0.3584229390681
16102	24865	"Marais de Lisle"	47.42972	-1.49444	175	"AWI"	175	1050	1388	1227	0.87719298245614	0	28.0701754385965	0	0	0	0	0	0	10.5263157894737	0	0.43859649122807	0	0	1.31578947368421	0	0	0	0	0	0	0	2.19298245614035	0	15.7894736842105	0	0	0	0	0.87719298245614	0.87719298245614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43859649122807	0.43859649122807	0	0	0	0	0	0	18.4210526315789	0	0	0	0	0.87719298245614	0	15.7894736842105	0.87719298245614	0	1.31578947368421	0	0	0	0	0	0	0.87719298245614	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	180	"AWI"	180	1072	1476	1265	1.55038759689922	0	18.6046511627907	2.32558139534884	0	0	0.775193798449612	0	0	5.42635658914729	0	0	0	0.775193798449612	0	0	0	0	0	0	0	0	2.32558139534884	0	4.65116279069767	0	0	0	0	2.32558139534884	0	0	0	0	0	0	0	0	0	0	0	0	0	0.775193798449612	0	0	0	0	4.65116279069767	0	0	0	0	0	1.55038759689922	34.1085271317829	0	0	0	0	2.32558139534884	0	16.2790697674419	0	0	0	0	0	0	0	0	0	1.55038759689922	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	185	"AWI"	185	1102	1536	1300	2.18978102189781	0.72992700729927	16.0583941605839	1.45985401459854	12.4087591240876	0	1.45985401459854	0	0	4.37956204379562	0	0	0	0	0.72992700729927	0	0.72992700729927	0	0	0	0	0	4.37956204379562	0	8.75912408759124	0	0	0	0	2.91970802919708	0	0	0	0	0	0	0	0	1.45985401459854	0	0	0.72992700729927	0	1.45985401459854	0	1.45985401459854	0	1.45985401459854	2.91970802919708	0	0	0	0	0	0.72992700729927	14.5985401459854	0	0	0	0	0	5.83941605839416	11.6788321167883	0	0	0	0	0	0	0	0	0	1.45985401459854	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	190	"AWI"	190	1123	1603	1334	0	0.666666666666667	31.3333333333333	1.33333333333333	8	0	0.666666666666667	0	0	1.33333333333333	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	8.66666666666667	0	9.33333333333333	0	0	0	0	2	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	2.66666666666667	0	0.666666666666667	0	0.666666666666667	7.33333333333333	0	0	0	0	0	0	11.3333333333333	0	1.33333333333333	0	0	1.33333333333333	0	6	0	0	0	0	0	0	0	1.33333333333333	0	1.33333333333333	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	195	"AWI"	195	1160	1655	1373	1.04166666666667	0	19.2708333333333	1.04166666666667	7.29166666666667	0	0	0	0	1.04166666666667	0.520833333333333	0	0	0	1.04166666666667	0	1.04166666666667	0	0	0	0	0	7.8125	0	6.77083333333333	2.08333333333333	0	0	0	2.08333333333333	0	0	0	0	0	1.04166666666667	0	0	2.08333333333333	0	0	1.04166666666667	0	1.5625	0.520833333333333	1.04166666666667	0	1.04166666666667	3.125	0	0	0	0	0	0	11.4583333333333	0	0	0	3.125	0	13.0208333333333	7.8125	0.520833333333333	0	0	0	0	0	0	0	0	1.5625	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	200	"AWI"	200	1178	1724	1409	0.346020761245675	0	20.7612456747405	0.69204152249135	6.22837370242214	0.69204152249135	0.69204152249135	0	0	1.03806228373702	0.346020761245675	0	0	2.42214532871972	0.346020761245675	0	0.346020761245675	0.69204152249135	0	0	0	0	10.3806228373702	0	4.49826989619377	2.07612456747405	0	0	0	1.3840830449827	0	0	0	0	0	0.69204152249135	0.346020761245675	0	1.03806228373702	0	0	3.11418685121107	0	1.03806228373702	0	0.69204152249135	0	0.69204152249135	3.11418685121107	0	0	2.7681660899654	0	0	0.69204152249135	11.0726643598616	0	0	0	1.73010380622837	0.346020761245675	10.7266435986159	6.57439446366782	0	0	0	0	0.346020761245675	0	0	0.346020761245675	0	0.69204152249135	0.346020761245675	0	0.69204152249135
16102	24865	"Marais de Lisle"	47.42972	-1.49444	205	"AWI"	205	1217	1775	1447	0	0	17.8571428571429	0	0	0	0	0	0	3.57142857142857	0	0	0	0	0	0	0	0	0	0	0	0	5.35714285714286	0	10.7142857142857	0	0	0	0	1.78571428571429	1.78571428571429	0	0	0	0	0	0	0	1.78571428571429	0	0	3.57142857142857	0	3.57142857142857	0	0	0	0	5.35714285714286	0	0	0	1.78571428571429	0	0	21.4285714285714	0	0	0	0	0	0	14.2857142857143	0	0	0	0	1.78571428571429	0	0	3.57142857142857	0	1.78571428571429	0	0	0
16102	24865	"Marais de Lisle"	47.42972	-1.49444	210	"AWI"	210	1240	1841	1483	1.10497237569061	0	23.7569060773481	1.10497237569061	7.73480662983425	0	1.10497237569061	0	0	1.65745856353591	0	1.65745856353591	0	1.10497237569061	0	0	1.65745856353591	0	0	0	0	0	4.41988950276243	0	0.552486187845304	0	0	0	0	2.76243093922652	0	0	0	0	0.552486187845304	0.552486187845304	0	1.65745856353591	1.10497237569061	0	0	1.10497237569061	0	1.65745856353591	0	0.552486187845304	0	1.10497237569061	3.31491712707182	0	0	0	0	0	0	6.07734806629834	0	0	1.65745856353591	0	1.10497237569061	18.232044198895	9.94475138121547	0	0	0	0	0	0	0	1.10497237569061	0	1.10497237569061	0	0	0.552486187845304
