"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Grossulariaceae"	"Lamiaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
14266	22322	"Teplické údolí"	50.585	16.13167	95	"AWI"	95	1188	2180	1728	15.359477124183	0.163398692810458	12.2549019607843	0	0	0	0.65359477124183	0	0	8.98692810457516	0	0	0	0	0	0	2.61437908496732	0.816993464052288	0	0	31.8627450980392	0	0.65359477124183	0	0	0	0	2.77777777777778	3.10457516339869	12.5816993464052	0	0	0	0	6.20915032679739	0	0	0	0	0	0.163398692810458	0	0	0	0	0.65359477124183	1.1437908496732	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	100	"AWI"	100	1266	2272	1819	12.9084967320261	0	6.20915032679739	0.163398692810458	0	0	2.12418300653595	0	0	8.00653594771242	0	0	0	0	0	0	3.75816993464052	0.490196078431373	0	0	36.2745098039216	0	0.326797385620915	0	0	0	0	4.2483660130719	3.59477124183007	14.0522875816993	0	0	0	0	6.69934640522876	0	0	0	0	0.163398692810458	0	0	0	0	0	0.163398692810458	0.816993464052288	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	110	"AWI"	110	1452	2407	2003	35.2154531946508	0.594353640416048	3.7147102526003	0.148588410104012	0	0	0.445765230312036	0	0	4.60624071322437	0	0	0	0	0	0	1.33729569093611	0.297176820208024	0	0	23.1797919762259	0	0.297176820208024	0	0	0	0	4.75482912332838	10.9955423476969	11.7384843982169	0	0	0	0	1.63447251114413	0	0	0.297176820208024	0	0	0	0	0	0	0	0.445765230312036	0.297176820208024	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	120	"AWI"	120	1677	2535	2203	17.5379426644182	0.674536256323777	6.070826306914	0.168634064080944	0	0	0.505902192242833	0	0	10.7925801011804	0	0	0	0	0	0	0.505902192242833	1.18043844856661	0	0	37.4367622259696	0	0.168634064080944	0	0	0	0	3.37268128161889	7.25126475548061	8.93760539629005	0	0	0	0	4.21585160202361	0	0	0.168634064080944	0	0	0	0	0	0	0	0.337268128161889	0.505902192242833	0.168634064080944	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	125	"AWI"	125	1858	2576	2294	20.9982788296041	1.20481927710843	6.71256454388985	0	0	0	0.688468158347676	0	0	6.19621342512909	0	0	0	0	0	0	2.23752151462995	0.344234079173838	0	0	28.3993115318417	0	1.03270223752151	0	0	0	0	6.36833046471601	12.3924268502582	7.91738382099828	0	0	0	0	4.81927710843374	0	0	0	0	0.172117039586919	0	0	0	0	0	0.172117039586919	0.344234079173838	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	135	"AWI"	135	2228	2683	2475	13.3220910623946	0.337268128161889	9.94940978077572	0	0	0	0.337268128161889	0	0	7.41989881956155	0	0	0	0	0	0	1.01180438448567	0.843170320404722	0	0	30.6913996627319	0	0.674536256323777	0	0	0	0	3.37268128161889	15.008431703204	12.141652613828	0	0	0	0	3.20404721753794	0	0	0	0	0	0	0	0	0	0	0.843170320404722	0.674536256323777	0.168634064080944	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	140	"AWI"	140	2374	2727	2555	11.6279069767442	0.968992248062015	6.78294573643411	0	0	0	0	0	0	5.81395348837209	0	0	0	0	0	0	3.10077519379845	0.775193798449612	0	0	46.5116279069767	0	0.193798449612403	0	0	0	0	0	4.45736434108527	15.1162790697674	0	0	0	0	2.90697674418605	0	0	0.193798449612403	0	0	0	0	0	0.193798449612403	0	0.775193798449612	0.581395348837209	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	150	"AWI"	150	2466	2972	2681	7.77988614800759	0.94876660341556	5.12333965844402	0	0	0	1.32827324478178	0	0	5.31309297912714	0.379506641366224	0	0	0	0	0	2.84629981024668	0.94876660341556	0	0	55.4079696394687	0	0.569259962049336	0	0	0	0	4.36432637571157	3.98481973434535	7.21062618595825	0	0	0	0	2.46679316888046	0	0	0	0	0	0	0	0	0	0	0.379506641366224	0.759013282732448	0.189753320683112	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	160	"AWI"	160	2546	3142	2808	41.3127413127413	0.193050193050193	2.12355212355212	0	0	0	0.193050193050193	0	0	5.79150579150579	0	0	0	0	0	0	1.73745173745174	0.386100386100386	0	0	20.8494208494208	0	0.193050193050193	0	0	0	0	3.66795366795367	6.37065637065637	12.1621621621622	0	0	0	0	3.66795366795367	0	0	0	0	0.193050193050193	0	0	0	0	0	0.386100386100386	0.772200772200772	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	165	"AWI"	165	2604	3203	2867	36.7697594501718	0.859106529209622	5.15463917525773	0	0	0	0.171821305841924	0	0	4.46735395189003	0	0	0	0	0	0	1.20274914089347	0	0	0	22.5085910652921	0	0.515463917525773	0	0	0	0	2.74914089347079	8.4192439862543	11.6838487972509	0	0	0	0	2.57731958762887	0	0	0	0	0.171821305841924	0	0	0	0	0	0.343642611683849	2.40549828178694	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	170	"AWI"	170	2641	3287	2921	36.3001745200698	0.349040139616056	6.63176265270506	0.349040139616056	0	0	0.698080279232112	0	0	3.49040139616056	0.174520069808028	0	0	0	0	0	3.66492146596859	0.349040139616056	0	0	22.5130890052356	0	0.523560209424084	0	0	0	0	2.26876090750436	8.55148342059337	8.02792321116928	0	0	0	0	3.49040139616056	0	0	0.174520069808028	0	0	0	0	0	0	0	0.174520069808028	2.26876090750436	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	180	"AWI"	180	2722	3445	3043	24.7863247863248	1.1965811965812	6.32478632478632	0.170940170940171	0	0	1.02564102564103	0	0	13.5042735042735	0	0	0	0.170940170940171	0	0	2.39316239316239	0.341880341880342	0	0	20.8547008547009	0	2.05128205128205	0	0	0	0	6.15384615384615	5.81196581196581	8.88888888888889	0	0	0	0	4.44444444444444	0	0	0	0	0.170940170940171	0	0	0	0.170940170940171	0	0	1.53846153846154	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	190	"AWI"	190	2832	3597	3170	39.6694214876033	0.495867768595041	6.77685950413223	0	0	0	0.661157024793388	0	0	7.10743801652893	0	0	0	0	0	0	1.65289256198347	0.330578512396694	0	0	11.7355371900826	0	0.330578512396694	0	0	0	0	4.62809917355372	10.5785123966942	11.900826446281	0	0	0	0	1.81818181818182	0	0	0	0	0	0	0	0	0	0	0.826446280991736	1.48760330578512	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	200	"AWI"	200	2945	3716	3292	27.4193548387097	0.806451612903226	4.63709677419355	0.806451612903226	0	0	0.806451612903226	0	0	6.04838709677419	0	0	0	0	0	0	6.04838709677419	0.806451612903226	0	0	14.1129032258065	0	1.00806451612903	0	0	0	0	1.81451612903226	11.491935483871	12.2983870967742	0	0	0	0	7.25806451612903	0	0	0	0	1.41129032258065	0	0	0	0	0	0.604838709677419	2.62096774193548	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	210	"AWI"	210	3053	3836	3418	34.368932038835	0.776699029126214	6.79611650485437	0	0	0	0.970873786407767	0	0	3.68932038834951	0	0	0	0	0	0	4.27184466019417	1.16504854368932	0	0	20.1941747572816	0	0.388349514563107	0	0	0	0	2.13592233009709	10.2912621359223	9.90291262135922	0	0	0	0	2.52427184466019	0	0	0	0	0	0	0	0	0	0	0.388349514563107	2.13592233009709	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	220	"AWI"	220	3157	3949	3541	24.860853432282	0	5.38033395176252	0	0	0	1.85528756957328	0	0	4.45269016697588	0	0	0	0	0	0	4.45269016697588	0.185528756957328	0	0	20.9647495361781	0	0.927643784786642	0	0	0	0	2.96846011131725	15.7699443413729	10.5751391465677	0	0	0	0	3.71057513914657	0	0	0	0	0.742115027829314	0	0	0	0	0	0.371057513914657	2.78293135435993	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	230	"AWI"	230	3274	4071	3670	19.3708609271523	1.32450331125828	6.29139072847682	0	0	0	0	0	0	8.27814569536424	0	0	0	0	0	0	3.80794701986755	0.33112582781457	0	0	25	0	1.32450331125828	0	0	0	0	4.47019867549669	13.2450331125828	7.45033112582782	0	0	0	0	5.79470198675497	0	0	0	0	0.165562913907285	0	0	0	0	0	0.33112582781457	2.64900662251656	0.165562913907285	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	240	"AWI"	240	3395	4189	3790	23.6331569664903	1.41093474426808	5.64373897707231	0	0	0	0.529100529100529	0	0	2.82186948853616	0	0	0	0	0	0	4.93827160493827	0.352733686067019	0	0	21.3403880070547	0	1.58730158730159	0	0	0	0	4.76190476190476	13.7566137566138	11.4638447971781	0	0	0	0	3.7037037037037	0	0	0.17636684303351	0	0.529100529100529	0	0	0	0	0	0.529100529100529	2.82186948853616	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	250	"AWI"	250	3520	4291	3920	15.0093808630394	1.12570356472795	6.75422138836773	0	0	0	0.562851782363977	0	0	4.69043151969981	0	0	0	0	0	0	5.62851782363977	0.562851782363977	0	0	22.7016885553471	0	1.50093808630394	0	0	0.187617260787992	0	11.0694183864916	7.12945590994371	9.38086303939962	0	0	0	0	4.12757973733583	0	0	0	0	0.938086303939963	0	0	0	0	0	1.12570356472795	7.31707317073171	0.187617260787992	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	260	"AWI"	260	3655	4390	4045	19.3857965451056	0.575815738963532	4.99040307101727	0	0	0	0.575815738963532	0.191938579654511	0	3.45489443378119	0	0	0	0	0	0	6.33397312859885	0.767754318618042	0	0	23.8003838771593	0	0.959692898272553	0	0	0	0	10.9404990403071	9.59692898272553	10.1727447216891	0	0	0	0	2.87907869481766	0	0	0	0	0.767754318618042	0	0	0	0	0	1.34357005758157	3.26295585412668	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	270	"AWI"	270	3780	4486	4177	17.5313059033989	0.715563506261181	10.1967799642218	0	0	0	0.894454382826476	0	0	5.18783542039356	0	0	0	0	0	0	7.69230769230769	0.35778175313059	0	0	19.3202146690519	0	2.50447227191413	0	0	0	0	11.0912343470483	8.58676207513417	8.05008944543828	0	0	0	0	3.39892665474061	0	0	0	0	0	0	0	0	0	0	0.894454382826476	3.5778175313059	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	280	"AWI"	280	3917	4562	4291	0.639658848614073	1.06609808102345	7.0362473347548	0	0	0.213219616204691	0	0	0	12.1535181236674	0	0	0	0	0	0	15.7782515991471	0	0	0	7.24946695095949	0	1.70575692963753	0	0	0	0	8.31556503198294	13.8592750533049	11.0874200426439	0	0	0	0	4.90405117270789	0	0	0	0	2.98507462686567	0	0	0	0	0	2.77185501066098	10.2345415778252	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	290	"AWI"	290	4104	4638	4411	3.45454545454545	0.181818181818182	7.81818181818182	0	0	0.181818181818182	0.727272727272727	0	0	4.90909090909091	0	0	0	0	0	0	10.1818181818182	1.45454545454545	0	0	4.54545454545455	0	1.09090909090909	0	0	0	0	5.27272727272727	36.1818181818182	6.90909090909091	0	0	0	0	8	0	0	0	0	0.545454545454546	0	0	0	0	0	0.909090909090909	7.63636363636364	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	300	"AWI"	300	4246	4722	4515	0.213219616204691	0.213219616204691	6.82302771855011	0	0	0	0	0	0	5.11727078891258	0	0	0	0	0	0	9.3816631130064	1.06609808102345	0	0	7.67590618336887	0	0.639658848614073	0	0	0	0	4.90405117270789	30.9168443496802	10.6609808102345	0	0	0	0	6.82302771855011	0	0	0	0	1.27931769722815	0	0	0	0	0	3.41151385927505	10.8742004264392	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	310	"AWI"	310	4339	4810	4601	0.581395348837209	0.193798449612403	5.23255813953488	0	0	0	0	0	0	5.03875968992248	0	0	0	0	0	0	6.97674418604651	0.193798449612403	0	0	4.84496124031008	0	1.74418604651163	0	0	0	0	2.90697674418605	49.8062015503876	7.36434108527132	0	0	0	0	7.36434108527132	0	0	0.193798449612403	0	0.775193798449612	0	0	0	0	0	1.55038759689922	5.23255813953488	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	315	"AWI"	315	4398	4844	4643	0.914076782449726	1.46252285191956	7.31261425959781	0	0	0	0.548446069469835	0	0	4.02193784277879	0	0	0	0	0	0	11.7001828153565	1.09689213893967	0	0	4.75319926873857	0	3.29067641681901	0	0	0	0	3.29067641681901	27.7879341864717	14.0767824497258	0	0	0	0	6.58135283363803	0	0	0	0	0.548446069469835	0	0	0	0	0	1.09689213893967	11.5173674588665	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	320	"AWI"	320	4442	4892	4684	0.766283524904214	0.957854406130268	5.3639846743295	0	0	0	0	0	0	4.78927203065134	0	0	0	0	0	0	12.0689655172414	0.191570881226054	0	0	7.27969348659004	0	3.06513409961686	0	0	0	0	2.10727969348659	44.2528735632184	8.23754789272031	0	0	0	0	3.44827586206897	0	0	0	0	1.14942528735632	0.191570881226054	0	0	0	0	1.14942528735632	4.98084291187739	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	330	"AWI"	330	4560	4980	4771	0.191938579654511	1.15163147792706	10.1727447216891	0	0	0	0.575815738963532	0	0	5.75815738963532	0	0	0	0	0	0	16.5067178502879	0.959692898272553	0	0	3.6468330134357	0	2.87907869481766	0	0	0	0	1.91938579654511	28.9827255278311	11.1324376199616	0	0	0	0	9.021113243762	0	0	0	0	0.959692898272553	0	0	0	0	0	2.30326295585413	3.6468330134357	0.191938579654511	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	340	"AWI"	340	4680	5060	4858	0	0.269541778975741	2.69541778975741	0	0	0	0	0	0	4.5822102425876	0	0	0	0	0	0	15.3638814016173	2.15633423180593	0	0	3.50404312668464	0	1.34770889487871	0	0	0	0	1.34770889487871	39.8921832884097	16.4420485175202	0	0	0	0	5.66037735849057	0	0	0	0	0.808625336927224	0	0	0	0	0	2.42587601078167	3.50404312668464	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	350	"AWI"	350	4776	5279	4978	0.163398692810458	1.1437908496732	8.00653594771242	0	0	0	0.980392156862745	0	0	5.55555555555556	0	0	0	0	0	0	9.31372549019608	0.65359477124183	0	0	3.59477124183007	0	4.41176470588235	0	0.163398692810458	0	0	0.65359477124183	33.6601307189542	8.49673202614379	0	0	0	0	9.15032679738562	0	0	0	0	0.326797385620915	0	0	0	0	0	3.75816993464052	9.80392156862745	0.163398692810458	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	360	"AWI"	360	4877	5432	5118	0.859106529209622	0.687285223367698	4.81099656357388	0	0	0	0.171821305841924	0	0	3.60824742268041	0.171821305841924	0	0	0	0	0	9.96563573883162	0.687285223367698	0	0	2.23367697594502	0	2.57731958762887	0	0	0	0	0.859106529209622	51.8900343642612	10.4810996563574	0	0	0	0	4.98281786941581	0	0	0	0	0	0	0	0	0	0	2.40549828178694	3.60824742268041	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	370	"AWI"	370	4982	5568	5260	0	1.32075471698113	5.28301886792453	0	0	0	0.943396226415094	0	0	3.77358490566038	0	0	0	0	0	0	17.3584905660377	1.50943396226415	0	0	0.188679245283019	0	3.0188679245283	0	0	0	0.188679245283019	0.377358490566038	38.1132075471698	7.54716981132075	0	0	0	0	10.5660377358491	0	0	0.188679245283019	0	0.566037735849057	0	0	0	0	0	2.45283018867925	6.41509433962264	0	0	0.188679245283019
14266	22322	"Teplické údolí"	50.585	16.13167	380	"AWI"	380	5114	5695	5404	1.36986301369863	0.45662100456621	4.10958904109589	0	0	0	0	0	0	3.88127853881279	0.45662100456621	0	0	0	0	0	10.5022831050228	0.91324200913242	0	0	1.82648401826484	0	1.36986301369863	0	0	0	0	0.228310502283105	56.3926940639269	5.70776255707763	0	0	0	0	4.337899543379	0	0	0	0	0.228310502283105	0.45662100456621	0	0	0	0	2.51141552511416	5.25114155251141	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	390	"AWI"	390	5268	5806	5550	1.27970749542962	0.914076782449726	6.94698354661792	0.182815356489945	0	0	0.548446069469835	0	0	27.0566727605119	0	0	0	0	0	0	12.9798903107861	1.46252285191956	0	0	2.0109689213894	0.36563071297989	2.0109689213894	0	0	0	0	0.731261425959781	24.3144424131627	6.94698354661792	0	0	0	0.182815356489945	3.6563071297989	0	0	0.182815356489945	0	0.182815356489945	0	0	0	0	0	3.47349177330896	4.38756855575868	0.182815356489945	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	400	"AWI"	400	5476	5874	5682	0.359066427289048	0.538599640933573	7.71992818671454	0	0	0	0.359066427289048	0	0	19.2100538599641	0	0	0	0	0	0	29.2639138240575	0.179533213644524	0	0	0.359066427289048	0.897666068222621	0.718132854578097	0.179533213644524	0	0	0	0	14.5421903052065	5.74506283662478	0	0	0	0	5.56552962298025	0	0	0	0	2.69299820466786	0.179533213644524	0	0	0.897666068222621	0.179533213644524	4.12926391382406	6.28366247755835	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	405	"AWI"	405	5657	6154	5867	0	1.99501246882793	9.47630922693267	0	0	0	0.997506234413965	0	0	4.23940149625935	0.997506234413965	0	0	0	0	0	37.6558603491272	0	0	0	0	0	1.99501246882793	0	0	0	0	0	19.4513715710723	4.98753117206983	0	0	0	0	4.73815461346633	0	0	0	0	0.498753117206983	0.249376558603491	0	0	0	0.249376558603491	4.23940149625935	8.22942643391521	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	410	"AWI"	410	5699	6634	6006	0	1.56599552572707	8.05369127516778	0	0	0	0.671140939597315	0	0	9.17225950782998	0.223713646532438	0	0	0	0	0	39.8210290827741	0.223713646532438	0	0	0	0.223713646532438	2.9082774049217	0	0	0	0	0	15.2125279642058	4.69798657718121	0	0	0	0	4.69798657718121	0	0	0.223713646532438	0	1.11856823266219	0	0	0	0	0	4.47427293064877	6.71140939597315	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	415	"AWI"	415	5881	6911	6309	0	1.06761565836299	10.6761565836299	0	0	0	0.355871886120996	0	0	5.51601423487545	0.355871886120996	0	0	0	0	0	42.7046263345196	0	0	0	0.355871886120996	0	0.711743772241993	0	0	0	0	0	16.0142348754448	3.38078291814947	0	0	0	0	3.38078291814947	0	0	0	0	0	0.355871886120996	0	0	0.177935943060498	0.177935943060498	7.47330960854092	7.11743772241993	0	0.177935943060498	0
14266	22322	"Teplické údolí"	50.585	16.13167	425	"AWI"	425	6190	7639	6881	0	0.681431005110733	12.0954003407155	0	0	0	0.681431005110733	0	0	6.81431005110733	0	0	0	0	0	0	34.0715502555366	0.681431005110733	0	0	0.340715502555366	0	1.53321976149915	0	0	0	0	0	13.1175468483816	7.32538330494037	0	0	0.170357751277683	0	4.08858603066439	0	0	0	0	0	0	0	0	0	0	8.68824531516184	9.71039182282794	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	430	"AWI"	430	6318	7939	7169	0	1.31578947368421	10.1503759398496	0	0	0	0.93984962406015	0	0	9.77443609022556	0	0	0	0	0	0	26.3157894736842	1.12781954887218	0	0	0.18796992481203	0	2.44360902255639	0	0	0	0	0	21.8045112781955	5.82706766917293	0	0	0	0	5.6390977443609	0	0	0	0	1.12781954887218	0.18796992481203	0	0	0	0	3.38345864661654	9.58646616541353	0.18796992481203	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	435	"AWI"	435	6680	8050	7472	0	0.545454545454546	10.1818181818182	0	0	0	1.09090909090909	0	0	6.18181818181818	0.181818181818182	0	0	0	0	0	27.2727272727273	0.545454545454546	0	0.181818181818182	0.727272727272727	0	3.09090909090909	0	0	0	0	0	18.3636363636364	8	0	0	0	0	6	0	0	0	0	0.363636363636364	0	0	0	0	0	6.54545454545455	10.7272727272727	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	440	"AWI"	440	6878	8270	7807	0	0.759013282732448	9.10815939278937	0	0	0.379506641366224	0.759013282732448	0	0	4.55407969639469	0.189753320683112	0.189753320683112	0	0	0	0	25.6166982922201	0.759013282732448	0	0	0.189753320683112	0	2.46679316888046	0	0	0	0	0	19.3548387096774	7.59013282732448	0	0	0.379506641366224	0	3.98481973434535	0	0	0.189753320683112	0	0.189753320683112	0	0	0	0.379506641366224	0	9.29791271347248	13.6622390891841	0	0	0
14266	22322	"Teplické údolí"	50.585	16.13167	445	"AWI"	445	7558	8313	8028	0	0	7.88177339901478	0	0	0	0.492610837438424	0	0	3.94088669950739	0	0	0	0	0	0	45.0738916256158	1.72413793103448	0	0	0	0	0	0	0	0	0	0	10.3448275862069	6.1576354679803	0	0	0.985221674876847	0	2.46305418719212	0	0	0	0	0.246305418719212	0	0.492610837438424	0	0.492610837438424	0	10.8374384236453	8.86699507389163	0	0	0
