"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Melanthiaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15806	24305	"Aletschwald"	46.38972	8.02556	19.6	"AWI"	19.6	11.8	25.8	19	0	0	0	15	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	1	0	92	0	0	0	0	0	2	0	1	0	0	0	1	0	10	0	0	0	0	0	0	0	28	251	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	19.8	"AWI"	19.8	12.4	27.4	20	0	0	0	15	0	0	0	1	0	7	0	0	0	0	0	0	0	1	0	0	10	0	117	0	0	0	0	0	0	0	1	0	0	0	2	0	8	0	0	0	0	0	0	0	27	294	0	0	0	0	0	3	0	4	0	0	0	2	0	0	0	0	0	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	20	"AWI"	20	13	29	21	0	0	0	9	1	0	0	2	0	5	0	0	0	0	0	0	0	3	0	0	1	0	79	0	0	0	0	0	1	0	0	0	0	1	1	0	16	0	0	0	0	0	0	0	31	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	20.2	"AWI"	20.2	14.4	29.8	22.2	0	0	0	13	1	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	1	0	0	0	1	0	1	0	8	0	0	1	0	0	0	0	14	0	0	0	0	0	0	2	0	1	0	0	0	2	0	0	0	0	2	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	20.4	"AWI"	20.4	15.8	30.6	23.4	0	0	0	17	1	0	0	3	0	13	0	0	0	4	0	0	0	0	0	1	2	0	133	1	0	0	0	0	1	0	0	0	0	1	0	0	12	0	0	1	0	0	0	0	30	311	0	0	0	0	0	3	0	3	0	0	0	2	0	0	0	0	2	0	0	1	1	0
15806	24305	"Aletschwald"	46.38972	8.02556	20.6	"AWI"	20.6	17.2	31.4	24.6	0	0	0	20	1	0	0	3	0	7	0	0	0	0	0	0	0	0	0	1	4	0	134	0	0	0	0	0	1	0	1	0	0	2	0	2	9	0	0	2	0	0	0	0	25	301	0	0	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	20.8	"AWI"	20.8	18.6	32.2	25.8	0	2	0	17	0	0	0	4	0	11	0	0	0	0	0	0	0	0	0	0	2	0	95	0	0	0	1	0	3	0	0	0	0	1	2	0	21	0	0	0	0	0	0	0	14	310	0	0	0	0	0	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	21	"AWI"	21	20	33	27	0	0	0	19	1	0	0	3	0	5	0	1	0	0	0	0	0	1	0	0	5	0	67	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0	0	0	0	0	0	0	26	0	0	0	0	0	0	3	0	1	0	1	0	3	0	0	0	1	0	0	0	0	0	2
15806	24305	"Aletschwald"	46.38972	8.02556	21.2	"AWI"	21.2	20.8	34.6	28.2	0	0	0	20	0	0	0	4	0	5	0	0	0	0	0	0	0	2	0	3	3	0	63	0	0	0	2	0	0	0	0	0	0	4	0	0	12	0	0	0	0	0	0	0	34	317	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	21.4	"AWI"	21.4	21.6	36.2	29.4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	2	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	28	151	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	21.6	"AWI"	21.6	22.4	37.8	30.6	0	0	0	20	0	0	0	4	0	11	0	0	0	0	0	0	0	1	0	0	1	0	51	0	0	0	0	0	0	0	0	0	0	2	0	0	3	1	0	0	0	0	0	0	13	320	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	1	0	2	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	21.8	"AWI"	21.8	23.2	39.4	31.8	0	0	0	16	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	1	0	67	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	1	16	334	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	22	"AWI"	22	24	41	33	0	0	0	19	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	1	0	77	0	0	0	0	0	1	0	0	0	0	1	2	0	10	0	0	0	0	0	0	0	9	296	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	22.2	"AWI"	22.2	25.2	42.2	34.2	0	0	0	12	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	2	1	0	7	0	0	0	0	0	0	0	16	322	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	22.4	"AWI"	22.4	26.4	43.4	35.4	1	0	0	9	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	2	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	2	13	338	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	22.6	"AWI"	22.6	27.6	44.6	36.6	0	0	0	12	0	0	0	1	0	5	0	1	0	0	0	0	0	2	0	0	5	0	49	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	10	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	22.8	"AWI"	22.8	28.8	45.8	37.8	0	0	0	7	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	1	0	0	0	0	14	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	23	"AWI"	23	30	47	39	0	0	0	15	0	0	0	1	0	4	0	0	1	0	0	0	0	0	0	1	0	0	54	0	0	0	0	0	1	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1
15806	24305	"Aletschwald"	46.38972	8.02556	23.2	"AWI"	23.2	31.8	47.4	40	1	0	0	7	1	0	0	3	0	10	0	1	0	0	0	0	0	0	1	0	2	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	15	0	0	0	0	0	0	1	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	23.4	"AWI"	23.4	33.6	47.8	41	0	0	0	8	1	0	0	4	0	6	0	1	0	0	0	0	0	1	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	1	0	0	0	0	13	282	0	0	0	0	1	1	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	23.6	"AWI"	23.6	35.4	48.2	42	0	0	0	8	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	3	0	85	0	0	0	0	0	0	0	0	0	0	1	0	1	8	0	0	0	0	0	0	0	13	259	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	23.8	"AWI"	23.8	37.2	48.6	43	0	0	0	0	1	0	0	1	0	4	0	0	0	2	0	0	0	0	0	0	1	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	12	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	24	"AWI"	24	39	49	44	0	0	0	16	0	0	0	5	0	5	0	0	0	0	3	0	0	0	0	1	1	0	132	0	0	0	0	0	0	0	0	0	0	1	1	1	4	0	0	0	0	0	0	0	15	0	0	0	0	0	0	1	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	24.2	"AWI"	24.2	40.2	49.8	45.2	0	0	0	15	0	0	0	1	0	6	0	0	0	2	0	0	0	0	0	0	1	0	118	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	33	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	1	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	24.4	"AWI"	24.4	41.4	50.6	46.4	0	0	0	20	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	5	0	153	0	0	0	0	0	0	0	0	0	1	1	0	0	7	0	0	1	0	0	0	0	34	0	0	0	0	0	0	4	0	3	0	0	0	3	0	0	0	2	0	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	24.6	"AWI"	24.6	42.6	51.4	47.6	1	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	134	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	26	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	24.8	"AWI"	24.8	43.8	52.2	48.8	1	0	0	11	1	0	0	3	0	8	0	1	0	0	0	0	0	1	0	0	1	0	130	0	0	0	0	0	0	0	0	0	2	2	4	0	11	0	0	0	0	0	0	0	28	325	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	25	"AWI"	25	45	53	50	0	0	0	14	2	0	0	1	0	7	0	1	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	1	0	2	0	0	0	0	0	9	0	0	0	0	0	0	0	24	305	0	0	0	0	0	2	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	25.25	"AWI"	25.25	46.5	54.5	51.5	0	0	0	10	0	0	0	3	0	2	0	1	0	0	0	0	0	1	0	0	0	0	73	0	0	0	1	0	0	0	0	0	0	1	4	0	4	0	0	0	0	0	0	0	23	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	25.5	"AWI"	25.5	48	56	53	0	0	0	16	0	0	0	2	0	3	0	1	0	0	0	0	0	0	0	0	1	0	58	0	0	0	2	0	0	0	1	0	0	1	2	0	2	0	0	0	0	0	0	0	12	371	0	0	0	0	0	3	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	25.75	"AWI"	25.75	49.5	57.5	54.5	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	28	0	0	0	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	26	"AWI"	26	51	59	56	0	0	0	21	0	0	0	3	0	6	0	0	0	0	0	0	0	1	0	0	4	0	99	0	0	0	0	0	1	0	0	0	0	2	10	0	4	0	0	0	0	0	0	0	38	0	0	1	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	26.25	"AWI"	26.25	52	61.25	57.5	0	0	0	11	0	0	0	2	0	4	0	0	0	0	0	0	0	1	0	0	3	0	46	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	1	0	0	0	1	16	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	26.5	"AWI"	26.5	53	63.5	59	0	0	0	14	0	0	0	3	0	3	0	1	0	0	0	0	0	3	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	3	0	14	0	0	0	0	0	0	0	24	344	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	1	0	0	0	2	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	26.75	"AWI"	26.75	54	65.75	60.5	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	60	0	0	0	2	0	0	0	0	0	0	1	2	0	7	0	0	0	0	0	0	0	18	0	0	0	0	0	0	4	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	27	"AWI"	27	55	68	62	0	0	0	10	0	0	0	0	0	3	0	1	0	0	3	0	0	1	0	0	1	0	41	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	28	"AWI"	28	61	75	68	0	0	0	9	1	0	0	2	0	6	0	0	0	0	0	0	0	3	0	0	4	0	50	0	0	0	1	0	2	0	0	0	0	2	2	0	2	0	0	0	0	0	0	1	9	326	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	29	"AWI"	29	67	85	76	0	0	0	9	0	0	0	2	0	3	0	0	0	0	0	0	0	1	0	0	2	0	48	0	0	0	0	0	2	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	30	"AWI"	30	70	98	83	0	0	0	17	2	0	0	3	0	5	0	0	0	0	0	0	0	2	0	0	3	0	73	0	1	0	0	0	0	0	0	0	0	2	2	0	13	0	0	0	0	0	0	0	15	339	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1
15806	24305	"Aletschwald"	46.38972	8.02556	31	"AWI"	31	74	105	88	0	0	0	9	0	0	0	3	0	8	0	1	0	0	0	0	0	3	0	0	3	0	50	0	0	0	0	0	1	0	0	0	0	2	1	0	10	0	0	0	0	0	0	0	20	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	32	"AWI"	32	76	116	92	2	0	0	27	0	0	0	4	0	6	0	0	0	0	0	0	0	2	0	0	2	1	82	0	0	0	0	0	4	0	2	0	0	1	2	0	12	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	1	0	0	0	0	1
