"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Juniperus"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"
3435	4449	"Spjällsjön"	56.68361	14.59256	520	"AWI"	520	11711	12635	12235	0.611620795107034	2.59938837920489	0	14.9847094801223	0	42.6605504587156	0	0	0.152905198776758	0.152905198776758	7.95107033639144	0	0	0.152905198776758	3.21100917431193	0	0	0	13.4556574923547	0	9.02140672782875	0	0	0	0.152905198776758	0	0	0	3.6697247706422	0	1.22324159021407	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	525	"AWI"	525	11912	12739	12403	0	2.07253886010363	0	14.3350604490501	0	42.1416234887737	0	0.172711571675302	0	0.172711571675302	5.87219343696028	0	0	0	3.97236614853195	0	0	0	14.3350604490501	0	13.9896373056995	0	0	0	0	0	0	0	2.59067357512953	0	0.345423143350604	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	529	"AWI"	529	12059	12900	12543	0.590551181102362	3.93700787401575	0	14.5669291338583	0	39.1732283464567	0	0.590551181102362	0	0.393700787401575	7.67716535433071	0	0	0	3.93700787401575	0	0	0	10.0393700787402	0	13.3858267716535	0	0	0	0.196850393700787	0	0	0	4.52755905511811	0	0.984251968503937	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	532	"AWI"	532	12172	13014	12647	0.317965023847377	2.54372019077901	0	12.7186009538951	0	43.5612082670906	0.158982511923688	0.158982511923688	0	0.635930047694754	4.92845786963434	0	0	0	4.92845786963434	0	0	0	15.7392686804452	0	10.4928457869634	0	0	0	0.317965023847377	0	0	0	2.38473767885533	0	1.11287758346582	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	535	"AWI"	535	12277	13155	12755	0.330578512396694	0.661157024793388	0	7.60330578512397	0	47.7685950413223	0.165289256198347	0	0.165289256198347	0.330578512396694	3.1404958677686	0	3.96694214876033	0	4.95867768595041	0	0	0	18.0165289256198	0	10.5785123966942	0	0	0	0.165289256198347	0	0	0	1.81818181818182	0	0.330578512396694	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	537	"AWI"	537	12381	13203	12830	0	0.334448160535117	0	4.18060200668896	0	47.6588628762542	0.334448160535117	0	0	0.501672240802676	6.52173913043478	0	0	0	2.34113712374582	0	0	0	27.257525083612	0	7.02341137123746	0	0	0	0.167224080267559	0	0	0	3.17725752508361	0	0.501672240802676	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	540	"AWI"	540	12479	13316	12941	0	0.177619893428064	0	1.9538188277087	0	46.0035523978686	0.177619893428064	0	0	0	7.46003552397868	0	0	0	3.73001776198934	0	0	0	30.550621669627	0	5.50621669626998	0	0	0	0.710479573712256	0	0	0	3.01953818827709	0	0.710479573712256	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	543	"AWI"	543	12636	13385	13050	0	0.878734622144113	0	3.51493848857645	0	43.4094903339192	0	0	0	0	5.27240773286468	0	0	0	2.81195079086116	0	0	0	32.8646748681898	0	5.97539543057996	0	0	0	0.878734622144113	0	0	0	4.39367311072056	0	0	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	547	"AWI"	547	12808	13504	13188	0	0.950871632329636	0	5.54675118858954	0	41.3629160063391	0	0.475435816164818	0.158478605388273	0	8.39936608557845	0	0	0	2.37717908082409	0	0	0.158478605388273	31.5372424722662	0	5.86370839936609	0	0	0	0.63391442155309	0	0	0	2.21870047543582	0	0.316957210776545	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	550	"AWI"	550	12925	13600	13291	0	0.490196078431373	0	5.06535947712418	0	43.7908496732026	0	0.163398692810458	0	0.326797385620915	3.59477124183007	0	0	0	1.63398692810458	0	0	0	32.3529411764706	0	7.02614379084967	0	0	0	0.65359477124183	0	0	0	4.08496732026144	0	0.816993464052288	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	552	"AWI"	552	13103	13642	13357	0.189035916824197	0.756143667296786	0	2.83553875236295	0	46.5028355387524	0	0	0	0	3.96975425330813	0	0	0	2.26843100189036	0	0	0	34.593572778828	0	5.2930056710775	0	0	0	0.945179584120983	0	0	0	2.45746691871456	0	0.189035916824197	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	553.5	"AWI"	553.5	13184	13688	13410.5	0	0.886917960088692	0	3.99113082039911	0	42.7937915742794	0	0	0.221729490022173	0	8.42572062084257	0	0	0	1.55210643015521	0	0	0.221729490022173	28.6031042128603	0	5.98669623059867	0	0	0	1.55210643015521	0	0	0	4.8780487804878	0	0.886917960088692	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	555	"AWI"	555	13243	13750	13465	0	1.16822429906542	0	3.50467289719626	0	47.4299065420561	0	0	0	0.467289719626168	3.50467289719626	0	0	0	1.63551401869159	0	0	0	28.7383177570093	0	7.71028037383178	0	0	0	0	0	0	0	5.14018691588785	0	0.700934579439252	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	557	"AWI"	557	13337	13815	13562	0	2.19123505976096	0	3.18725099601594	0	48.207171314741	0	0	0	0.199203187250996	8.96414342629482	0	0	0	1.19521912350598	0	0	0.199203187250996	21.5139442231076	0	6.77290836653386	0	0.199203187250996	0	0.199203187250996	0	0	0	6.77290836653386	0.199203187250996	0.199203187250996	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	559	"AWI"	559	13389	13947	13655	0	1.3840830449827	0	5.19031141868512	0	53.2871972318339	0	0.173010380622837	0	0.865051903114187	4.1522491349481	0	0	0	1.3840830449827	0	0	0	25.2595155709343	0	4.1522491349481	0	0	0	0	0	0	0	4.1522491349481	0	0	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	560	"AWI"	560	13411	14042	13699	0	0.193798449612403	0	4.65116279069767	0	58.7209302325581	0	0.193798449612403	0	0.968992248062015	5.42635658914729	0	0	0	2.51937984496124	0	0	0.193798449612403	19.1860465116279	0	4.84496124031008	0	0	0	0	0	0	0	2.90697674418605	0	0.193798449612403	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	561	"AWI"	561	13484	14065	13744	0.190114068441065	0.380228136882129	0	3.61216730038023	0	58.3650190114069	0	0	0	0.380228136882129	5.893536121673	0	0	0	1.14068441064639	0	0	0	19.9619771863118	0	6.65399239543726	0	0	0	0	0	0	0	3.2319391634981	0	0.190114068441065	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	562	"AWI"	562	13547	14086	13783	0.15552099533437	0.777604976671851	0	4.82115085536547	0	59.0979782270607	0	0.15552099533437	0	0.46656298600311	6.68740279937792	0.15552099533437	0	0.15552099533437	0.46656298600311	0	0	0.15552099533437	14.9300155520995	0	8.24261275272162	0.15552099533437	0	0	0	0	0	0	2.95489891135303	0	0.622083981337481	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	564	"AWI"	564	13611	14162	13861	0	0.452488687782805	0	3.61990950226244	0	59.7285067873303	0.452488687782805	0.452488687782805	0	0.226244343891403	6.10859728506787	0	0	0	2.03619909502262	0	0	0	16.7420814479638	0	4.07239819004525	0.226244343891403	0.452488687782805	0	0	0	0	0	4.52488687782805	0	0.904977375565611	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	566	"AWI"	566	13657	14236	13917	0	0.209205020920502	0	4.39330543933054	0	49.581589958159	0	0.627615062761506	0	0.627615062761506	4.39330543933054	0	0	0	1.88284518828452	0	0	0	27.8242677824268	0	6.06694560669456	0	0	0	0	0	0	0	3.76569037656904	0	0.627615062761506	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	568	"AWI"	568	13692	14275	13954	0.66006600660066	2.64026402640264	0	11.5511551155116	0	16.8316831683168	0	0.33003300330033	0	1.65016501650165	9.24092409240924	0	0	0	7.26072607260726	0	0	0.33003300330033	20.7920792079208	0	16.5016501650165	0	0	0	0	0	0	0	9.57095709570957	0	2.64026402640264	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	569	"AWI"	569	13705	14293	13973	0.340136054421769	2.2108843537415	0	10.5442176870748	0	56.4625850340136	0	0	0.170068027210884	0	2.89115646258503	0.170068027210884	0	0	2.2108843537415	0	0	0	11.9047619047619	0	7.31292517006803	0	0.170068027210884	0	0	0	0	0	4.76190476190476	0	0.850340136054422	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	570	"AWI"	570	13715	14317	13994	0.197628458498024	2.17391304347826	0	20.9486166007905	0	29.8418972332016	0	0.197628458498024	0.197628458498024	0.395256916996047	4.54545454545455	0	0	0	3.95256916996047	0	0	0.395256916996047	22.9249011857708	0	9.09090909090909	0	0	0	0	0	0	0	4.54545454545455	0	0.592885375494071	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	571.5	"AWI"	571.5	13746	14343	14026.5	4.22885572139304	5.22388059701492	0	35.5721393034826	0	21.1442786069652	0	0.248756218905473	0	0	2.98507462686567	0	0	0.248756218905473	2.48756218905473	0	0	0	8.70646766169154	0	9.95024875621891	0	0	0.497512437810945	0	0	0	0	6.71641791044776	0	1.74129353233831	0	0.248756218905473
3435	4449	"Spjällsjön"	56.68361	14.59256	573	"AWI"	573	13772	14375	14061	2.11640211640212	0.881834215167548	0	6.17283950617284	0	56.7901234567901	0	0.352733686067019	0	0.529100529100529	3.52733686067019	0.17636684303351	0	0	1.94003527336861	0	0	0	12.1693121693122	0	9.52380952380952	0	0	0	0	0	0	0	4.93827160493827	0	0.881834215167548	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	577	"AWI"	577	13844	14463	14154	11.731843575419	1.67597765363128	0	2.23463687150838	0	0	0	0	0.558659217877095	0	15.0837988826816	0	0	0	1.67597765363128	0	0	0.558659217877095	34.0782122905028	0	19.5530726256983	0	0	1.11731843575419	1.11731843575419	0	0	0	9.49720670391061	0	1.11731843575419	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	582	"AWI"	582	13925	14563	14264	12.7906976744186	3.48837209302326	0	5.81395348837209	0	0	0	0	0	0	4.65116279069767	0	0	0	0	0	0	1.16279069767442	31.3953488372093	0	27.906976744186	0	0	0	0	0	0	0	12.7906976744186	0	0	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	590	"AWI"	590	14059	14711	14438	16.0583941605839	0.24330900243309	0	4.8661800486618	0	40.3892944038929	0.24330900243309	0.72992700729927	0.24330900243309	6.56934306569343	4.13625304136253	0.24330900243309	0	0.24330900243309	0.97323600973236	0	2.4330900243309	2.18978102189781	7.54257907542579	0	7.54257907542579	0.24330900243309	0	0.24330900243309	0.24330900243309	0	0	0	4.62287104622871	0	0	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	605	"AWI"	605	14303	14998	14756	9.55882352941176	0.735294117647059	0	2.94117647058824	0	62.2549019607843	0	0	0	0.735294117647059	1.7156862745098	0	0	0	1.96078431372549	0	0	0.735294117647059	11.0294117647059	0	5.88235294117647	0	0	0.245098039215686	0	0	0	0	1.96078431372549	0	0	0	0.245098039215686
