"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Asteraceae"	"Betula"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fagus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Sorbus"	"Tilia"	"Ulmus"	"Urticaceae"
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	232	"AWI"	232	6876	7433	7176	3.37078651685393	0	0	0.561797752808989	0	3.37078651685393	0	0	0	60.6741573033708	0	2.24719101123596	0	0	0	0	0	0	0	5.61797752808989	0.561797752808989	0	0	0	0	20.2247191011236	0	0	0	0.561797752808989	0	0	0	0	2.80898876404494	0
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	240	"AWI"	240	6943	7763	7351	5.06329113924051	0	0	1.26582278481013	0	6.9620253164557	0	0	0	45.5696202531646	0	5.06329113924051	0	0	0	0	0	0	0	8.22784810126582	0	0	0	0	0	25.3164556962025	0	0	0	0	0	0	0	0	2.53164556962025	0
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	248	"AWI"	248	7207	7853	7519	0	0	0	0	0	4.54545454545455	0	0	0	63.6363636363636	0	4.54545454545455	0	0	0	0	0	0	0	4.54545454545455	0	0	0	0	0	22.7272727272727	0	0	0	0	0	0	0	0	0	0
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	256	"AWI"	256	7468	7922	7686	0.332225913621262	0	0	0	0	6.97674418604651	0	0	0	44.1860465116279	0	2.6578073089701	19.9335548172757	0	0	0	0	0	0	5.3156146179402	0.332225913621262	0	0	0	0	16.2790697674419	0.996677740863787	0	0	0	0	0	0	0	2.99003322259136	0
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	264	"AWI"	264	7658	8083	7858	1.61290322580645	0	0.806451612903226	0.806451612903226	0	9.67741935483871	0	0	0	30.6451612903226	0	17.741935483871	0	0	0	0	0	0	0	15.3225806451613	0	0	0	0	0	19.3548387096774	0	0	0	0	0	0	0	0	4.03225806451613	0
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	272	"AWI"	272	7765	8262	8004	0	0	0	0	0	3.2258064516129	0	0	0	23.6559139784946	0	56.989247311828	0	0	0	0	0	0	0	4.3010752688172	0	0	0	0	0	9.67741935483871	0	0	0	0	1.0752688172043	0	0	0	1.0752688172043	0
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	280	"AWI"	280	7815	8557	8126	0.344827586206897	0	0	1.72413793103448	0	6.55172413793103	0	3.44827586206897	0	24.4827586206897	0	42.0689655172414	0	0	0	0	0	0	0	5.51724137931035	0	0	0	0	0	13.1034482758621	0	0	0	0	0.344827586206897	0	0	0	2.41379310344828	0
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	288	"AWI"	288	7852	8916	8242	0.862068965517241	0	0	0	0	13.3620689655172	0	0	0	44.8275862068966	0	20.6896551724138	0	0	0	0	0	0	0	6.46551724137931	0	0	0	0	0	11.6379310344828	0	0	0	0	0	0	0	0	2.1551724137931	0
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	296	"AWI"	296	7920	9187	8366	0.404858299595142	0	0.809716599190283	0.404858299595142	0	10.1214574898785	0	0	0	23.8866396761134	0	40.8906882591093	0	0	0	0	0	0	0	6.07287449392713	0	0	0	0	0	12.1457489878543	0.404858299595142	0.809716599190283	0	0	0	0	0	0	4.04858299595142	0
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	304	"AWI"	304	8014	9317	8515	0.36101083032491	0	0	0.72202166064982	0	2.16606498194946	0	16.6064981949458	0	19.1335740072202	0.36101083032491	36.8231046931408	0	0	0	0	0	0	0	9.02527075812274	0	0	0	0	0	11.913357400722	0.72202166064982	0	0	0	0	0	0	0	2.16606498194946	0
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	312	"AWI"	312	8068	9475	8656	0.36101083032491	0	0	0.36101083032491	0	1.44404332129964	0	0	0	12.9963898916967	0	72.9241877256318	0	0	0	0	0	0	0	2.16606498194946	0	0	0	0	0	8.66425992779783	0	0	0	0	0	0	0	0.36101083032491	0.36101083032491	0.36101083032491
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	320	"AWI"	320	8122	9703	8785	0.413223140495868	0	0	0.413223140495868	0	0.826446280991736	0	0	0	12.396694214876	0	76.4462809917355	0	0	0	0	0	0	0	5.78512396694215	0	0	0	0	0	3.71900826446281	0	0	0	0	0	0	0	0	0	0
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	328	"AWI"	328	8240	9807	8940	0	0	0	0	0	0	0	0	0	0.651465798045603	0	90.5537459283388	0	0	0	0	0	0	0	6.18892508143322	0	0	0	0	0	2.60586319218241	0	0	0	0	0	0	0	0	0	0
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	336	"AWI"	336	8319	9949	9096	1.51515151515152	0	0	0	0	1.51515151515152	0	0	0	9.84848484848485	0	68.1818181818182	0	0	0	0	0	0	0	6.43939393939394	0	0	0	0	0	9.09090909090909	0.378787878787879	0	0	0	0.378787878787879	0	0	0	2.65151515151515	0
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	344	"AWI"	344	8388	10146	9235	0	0	0	0	0	0.359712230215827	0	3.59712230215827	0	11.1510791366906	0	44.9640287769784	0	0	0	0	0	0	0	11.8705035971223	0	0	0	0.359712230215827	0.359712230215827	24.1007194244604	0.359712230215827	0	0	0	0	0	0	0	2.87769784172662	0
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	352	"AWI"	352	8544	10259	9373	0.352112676056338	0	0	0.704225352112676	0	2.8169014084507	0	0	0	30.9859154929577	0	14.7887323943662	0	0	0	0	0	0	0	21.4788732394366	0	0	0	0	0	23.5915492957746	0	0.352112676056338	0	0	0.704225352112676	0	0	0	4.22535211267606	0
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	360	"AWI"	360	8682	10361	9522	0	0	0	1.04166666666667	0	5.90277777777778	0	0	0.347222222222222	13.5416666666667	0	30.2083333333333	0	0	0	0.347222222222222	0	0	0	36.8055555555556	0	0	0	0	0	10.0694444444444	0	0	0	0	0.347222222222222	0.347222222222222	0	0	1.04166666666667	0
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	368	"AWI"	368	8787	10495	9670	0	0.328947368421053	0	0	0	0.328947368421053	0	0	0.328947368421053	12.5	0	66.1184210526316	0	0	0	0	0	0	0	11.8421052631579	0	0	0	0	0	6.90789473684211	0	0	0	0	0.328947368421053	0	0	0	1.31578947368421	0
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	376	"AWI"	376	8969	10621	9808	0.390625	0.390625	0.390625	0.390625	0	1.5625	0	0	0	13.28125	0	57.421875	0	0	0	0	0	0	0	6.640625	0	0	0	0	0	17.96875	0	0	0	0	0.390625	0	0	0	1.171875	0
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	384	"AWI"	384	9166	10703	9951	0	0	0.65359477124183	0	0	28.1045751633987	0	0	0	28.4313725490196	0	30.718954248366	0	0	0	0	0	0	0	3.26797385620915	0	0	0	0	0	7.18954248366013	0	0	0	0	0.326797385620915	0	0	0	1.30718954248366	0
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	392	"AWI"	392	9264	10817	10096	0	0	0	0.335570469798658	0	7.04697986577181	0	2.01342281879195	0.335570469798658	23.1543624161074	0	52.3489932885906	0	0	0	0	0	0	0	4.02684563758389	0	0	0	0.335570469798658	0	9.39597315436242	0	0.335570469798658	0	0	0	0	0.335570469798658	0	0.335570469798658	0
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	400	"AWI"	400	9399	10948	10234	0	0	0	0.687285223367698	0	2.74914089347079	0	0	0	8.24742268041237	0	58.7628865979381	0	0	0	0.343642611683849	0	0	0	11.340206185567	0	0	0	0	0	16.8384879725086	0	0.343642611683849	0	0	0	0	0	0	0.687285223367698	0
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	408	"AWI"	408	9648	11004	10362	0	0	0	0.328947368421053	0	0.328947368421053	0	0	0.328947368421053	2.63157894736842	0	78.6184210526316	0	0	0	0	0	0	0	9.86842105263158	0	0	0	0	0	6.57894736842105	0	0.328947368421053	0	0	0.328947368421053	0	0	0	0.657894736842105	0
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	416	"AWI"	416	9817	11072	10493	0	0	0	0	0	1.00671140939597	0	1.34228187919463	0	14.4295302013423	0	52.3489932885906	0	0	0	0	0	0	0	3.35570469798658	0	0	0	0	0	25.1677852348993	0	0	0.335570469798658	0	0.335570469798658	0	0	0	1.67785234899329	0
23787	41203	"Esgryn Bottom"	51.87611	-4.94194	424	"AWI"	424	9934	11172	10631	0	0	0	0	0	4.57516339869281	0	0	0	29.0849673202614	0	53.5947712418301	0	0	0	0	0	0	0	4.57516339869281	0.326797385620915	0	0	0	0	6.20915032679739	0	0	0	0	0	0	0.326797385620915	0	1.30718954248366	0
