"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cryptomeria"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Engelhardia"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Juglandaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Liquidambar"	"Magnolia"	"Melanthiaceae"	"Myrica"	"Nyssa"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Podocarpus"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Pterocarya"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Sciadopitys"	"Scrophulariaceae"	"Sequoia"	"Sorbus"	"Symplocos"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"
15745	24181	"Labský dul"	50.762596	15.551962	180	"AWI"	180	3481	3985	3719	75	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	8	0	0	0	0	0	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	171	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	200	"AWI"	200	4334	4695	4488	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	15	0	0	0	0	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	186	0	0	0	0	0	0	0	3	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	220	"AWI"	220	4489	4984	4688	4	2	0	0	0	0	0	1	0	26	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	15	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	102	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	250	"AWI"	250	4772	5241	4968	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	11	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	110	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	3	0	0	0	0	0	0	0	1	5	0	0	1
15745	24181	"Labský dul"	50.762596	15.551962	270	"AWI"	270	5001	5439	5244	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	2	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	1	0	0	0	0	0	0	0	1	8	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	300	"AWI"	300	5374	5656	5508	5	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	5	0	0	0	0	0	23	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	236	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
15745	24181	"Labský dul"	50.762596	15.551962	330	"AWI"	330	5540	5760	5662	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	5	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	1
15745	24181	"Labský dul"	50.762596	15.551962	350	"AWI"	350	5649	5890	5783	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	400	"AWI"	400	6071	6437	6285	0	0	0	0	0	0	0	3	0	14	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	4	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	2
15745	24181	"Labský dul"	50.762596	15.551962	420	"AWI"	420	6213	6867	6500	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	1
15745	24181	"Labský dul"	50.762596	15.551962	430	"AWI"	430	6346	6968	6621	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	7	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	1
15745	24181	"Labský dul"	50.762596	15.551962	450	"AWI"	450	6544	7147	6884	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	1	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	460	"AWI"	460	6805	7201	7001	0	0	0	0	0	0	0	6	0	61	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	9	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	1
15745	24181	"Labský dul"	50.762596	15.551962	480	"AWI"	480	7074	7394	7239	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	505	"AWI"	505	7297	7617	7477	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	510	"AWI"	510	7319	7703	7507	0	1	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	6	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	4	1	0	0	0	0	0	0	1	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	520	"AWI"	520	7351	7903	7569	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	530	"AWI"	530	7399	8002	7639	3	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	90	0	0	0	0	0	0	0	1	0	0	0	18	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	1
15745	24181	"Labský dul"	50.762596	15.551962	540	"AWI"	540	7436	8132	7710	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	6	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	2	0	0	0	16	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	560	"AWI"	560	7524	8327	7847	0	0	0	1	0	0	0	2	0	25	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	570	"AWI"	570	7559	8427	7920	0	0	0	0	0	1	0	3	0	22	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	630	"AWI"	630	7879	8936	8354	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	36	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	700	"AWI"	700	8300	9502	8852	0	0	0	0	0	0	0	6	0	100	0	0	0	3	0	0	0	0	0	0	0	0	151	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	720	"AWI"	720	8413	9658	8998	0	0	0	0	0	0	0	3	0	152	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	4
15745	24181	"Labský dul"	50.762596	15.551962	730	"AWI"	730	8494	9706	9072	0	0	0	0	0	0	0	2	0	163	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	13
15745	24181	"Labský dul"	50.762596	15.551962	740	"AWI"	740	8551	9771	9146	0	0	0	0	0	0	0	6	0	181	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	3
15745	24181	"Labský dul"	50.762596	15.551962	750	"AWI"	750	8629	9843	9214	0	0	0	0	0	0	0	2	0	136	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	6
15745	24181	"Labský dul"	50.762596	15.551962	810	"AWI"	810	9102	10242	9661	0	0	0	4	0	0	0	20	0	61	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	3	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	820	"AWI"	820	9172	10355	9749	0	0	0	2	0	0	0	19	0	55	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	439	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	825	"AWI"	825	9216	10381	9793	0	0	0	11	0	0	0	52	0	103	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	25	0	0	0	0	0	0	0	2	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	1	463	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	6	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	830	"AWI"	830	9254	10414	9837	0	0	2	5	0	0	0	52	0	210	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	29	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	2	886	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	7	0	0	0	6
15745	24181	"Labský dul"	50.762596	15.551962	840	"AWI"	840	9325	10496	9927	0	0	0	0	0	0	0	4	0	92	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	5
15745	24181	"Labský dul"	50.762596	15.551962	850	"AWI"	850	9413	10571	10012	21	0	0	6	0	0	0	37	0	112	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	649	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	860	"AWI"	860	9504	10629	10102	0	0	0	3	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	1	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	2	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	870	"AWI"	870	9571	10712	10192	0	0	0	3	0	0	0	21	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	890	"AWI"	890	9784	10821	10362	0	0	0	1	0	0	0	26	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	920	"AWI"	920	10111	10996	10617	0	0	0	0	0	0	0	3	0	105	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	1
15745	24181	"Labský dul"	50.762596	15.551962	930	"AWI"	930	10271	11032	10701	0	0	0	0	0	0	0	5	0	110	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	940	"AWI"	940	10370	11087	10794	0	0	0	0	0	0	0	3	0	121	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
15745	24181	"Labský dul"	50.762596	15.551962	945	"AWI"	945	10429	11119	10839	0	0	0	0	0	0	0	9	0	184	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	950	"AWI"	950	10544	11133	10884	0	0	0	0	0	0	1	7	0	137	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	2	0	0	0	4
15745	24181	"Labský dul"	50.762596	15.551962	960	"AWI"	960	10714	11173	10988	0	0	0	0	0	0	0	6	0	132	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	332	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	3
15745	24181	"Labský dul"	50.762596	15.551962	963	"AWI"	963	10746	11194	11018	0	0	0	1	0	0	0	6	0	233	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	4
15745	24181	"Labský dul"	50.762596	15.551962	966	"AWI"	966	10770	11243	11045	0	0	0	0	0	0	0	3	0	188	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	1
15745	24181	"Labský dul"	50.762596	15.551962	1000	"AWI"	1000	11184	12754	11783	0	0	0	16	0	0	0	84	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	1	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	7	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	1020	"AWI"	1020	11462	13310	12311	0	0	0	3	0	0	0	33	0	63	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	1050	"AWI"	1050	12153	14252	13187	0	0	0	13	0	0	0	53	0	91	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	11	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	1080	"AWI"	1080	12805	16335	14239	0	0	0	3	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	361	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
15745	24181	"Labský dul"	50.762596	15.551962	1140	"AWI"	1140	14279	19440	16500	1	0	0	3	0	0	0	27	0	142	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	28	0	1	0	0	0	1	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	12	0	0	0	0	0	0	0	5	0	0	0	0
