"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
23667	40949	"Feuenried"	47.743308	8.902438	166	"AWI"	166	5402	5785	5636	9	1	73	0	1	0	0	2	0	0	58	0	0	0	0	0	0	0	0	0	0	93	19	0	0	0	0	0	26	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	2	0	0	61	0	0	0	0	0	1	1	0	0	0	3	0	13	5	0	0
23667	40949	"Feuenried"	47.743308	8.902438	168	"AWI"	168	5467	5810	5678	11	1	74	0	0	0	0	1	0	0	58	0	0	0	0	0	0	0	0	0	0	88	15	0	0	0	0	0	43	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	44	0	0	0	0	1	0	0	0	0	0	1	0	13	10	0	0
23667	40949	"Feuenried"	47.743308	8.902438	170	"AWI"	170	5533	5831	5719	8	0	41	0	0	0	0	2	0	0	32	0	0	0	0	0	0	0	0	0	0	118	14	0	0	0	0	0	28	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	3	4	0	0	0	0	0	1	0	69	0	0	0	0	2	0	0	0	0	0	0	0	11	8	0	0
23667	40949	"Feuenried"	47.743308	8.902438	171	"AWI"	171	5565	5847	5738	14	0	69	0	0	0	0	0	0	0	37	0	0	0	0	1	0	0	0	0	0	101	24	0	0	0	0	0	49	0	23	0	0	0	0	0	1	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0	66	0	0	1	0	1	0	0	0	0	0	0	0	8	7	2	0
23667	40949	"Feuenried"	47.743308	8.902438	172	"AWI"	172	5597	5860	5759	8	1	47	0	0	0	0	4	0	0	44	0	0	0	0	0	0	0	0	0	0	132	40	0	0	0	0	0	27	0	10	0	0	0	0	0	2	0	0	0	0	0	0	0	5	5	0	0	0	0	2	0	0	49	0	0	0	0	1	0	0	0	0	0	1	0	4	12	0	0
23667	40949	"Feuenried"	47.743308	8.902438	174	"AWI"	174	5657	5883	5800	10	3	42	0	0	0	0	3	0	0	38	0	0	0	0	2	0	0	0	0	0	68	62	0	0	0	0	0	44	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	1	10	0	0	0	0	2	0	0	67	0	0	0	0	0	1	0	0	0	0	3	0	8	12	0	0
23667	40949	"Feuenried"	47.743308	8.902438	176	"AWI"	176	5717	5923	5840	14	0	47	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	77	38	0	0	0	0	0	42	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	0	0	0	0	1	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	10	6	2	0
23667	40949	"Feuenried"	47.743308	8.902438	178	"AWI"	178	5772	5980	5877	8	1	37	0	0	0	0	1	0	0	60	0	1	0	0	3	0	0	0	0	1	46	28	0	0	0	0	0	68	0	18	0	0	0	0	0	1	0	0	1	0	0	0	1	3	13	0	0	0	0	0	0	0	56	0	0	2	0	2	0	0	0	0	0	9	0	12	21	1	0
23667	40949	"Feuenried"	47.743308	8.902438	180	"AWI"	180	5822	6037	5910	4	1	54	0	0	0	0	5	0	0	57	0	0	0	0	1	0	0	0	0	0	93	24	0	0	0	0	0	76	0	13	0	0	0	0	0	0	0	0	0	2	0	0	0	3	8	0	0	0	0	2	0	0	50	0	0	0	0	1	2	0	0	0	0	1	0	13	22	1	0
23667	40949	"Feuenried"	47.743308	8.902438	181	"AWI"	181	5841	6069	5927	15	1	41	0	0	0	0	3	0	0	42	0	0	0	0	2	0	0	0	0	0	92	55	0	0	0	0	0	46	0	12	0	2	0	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0	0	47	0	0	0	0	3	0	0	0	0	0	0	0	9	15	0	0
23667	40949	"Feuenried"	47.743308	8.902438	182	"AWI"	182	5859	6098	5944	2	2	42	0	0	0	0	1	0	0	36	0	0	0	0	0	0	0	0	0	0	59	52	0	0	0	0	0	73	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	5	14	0	0	0	0	0	0	0	40	0	0	0	0	3	0	0	0	0	0	0	0	13	18	1	0
23667	40949	"Feuenried"	47.743308	8.902438	184	"AWI"	184	5901	6151	5984	7	1	15	0	0	0	0	5	0	0	42	0	0	0	0	0	0	0	0	0	0	51	30	0	0	0	0	0	84	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	50	0	0	5	0	1	0	1	0	1	0	0	0	21	28	0	0
23667	40949	"Feuenried"	47.743308	8.902438	185	"AWI"	185	5930	6165	6007	7	0	39	0	0	0	0	1	0	0	43	0	1	0	0	2	0	0	0	0	0	59	24	0	0	0	0	0	90	0	13	0	0	0	0	0	0	0	0	0	0	0	1	0	2	9	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	4	17	0	0
23667	40949	"Feuenried"	47.743308	8.902438	186	"AWI"	186	5958	6180	6033	14	0	30	0	0	0	1	2	0	0	27	0	0	0	0	0	0	0	0	0	0	61	48	0	0	0	0	0	87	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	53	0	0	2	0	0	0	1	0	0	0	1	0	17	21	0	0
23667	40949	"Feuenried"	47.743308	8.902438	188	"AWI"	188	6011	6213	6084	8	2	26	0	1	0	0	2	0	0	19	0	0	0	0	1	0	0	0	0	0	49	90	0	0	0	0	0	84	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	4	9	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	33	0	0
23667	40949	"Feuenried"	47.743308	8.902438	190	"AWI"	190	6063	6247	6135	3	0	17	0	0	0	2	0	0	0	16	0	0	0	0	1	0	0	0	0	0	35	118	0	0	0	0	0	93	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	4	15	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	1	5	27	0	0
23667	40949	"Feuenried"	47.743308	8.902438	191	"AWI"	191	6087	6266	6159	7	1	34	0	0	0	1	0	0	0	22	0	0	0	0	1	0	0	0	0	0	76	62	0	0	0	0	0	77	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	6	19	0	0	0	0	1	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	15	14	0	0
23667	40949	"Feuenried"	47.743308	8.902438	192	"AWI"	192	6112	6285	6184	5	0	16	0	0	0	0	0	0	0	18	0	0	0	0	1	0	0	0	0	0	41	89	0	0	0	0	0	93	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	69	0	0	0	0	4	0	0	0	0	0	0	0	15	26	0	0
23667	40949	"Feuenried"	47.743308	8.902438	194	"AWI"	194	6162	6329	6230	6	2	24	0	2	0	0	1	0	0	25	0	0	0	0	0	0	0	0	0	0	45	29	0	0	0	0	0	88	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	69	0	0	0	0	0	0	1	0	0	0	1	0	16	40	0	0
23667	40949	"Feuenried"	47.743308	8.902438	196	"AWI"	196	6210	6376	6275	5	3	18	0	0	0	1	0	0	0	30	0	0	0	0	0	0	0	0	0	0	57	58	0	0	0	0	0	101	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	1	0	10	36	0	0
23667	40949	"Feuenried"	47.743308	8.902438	198	"AWI"	198	6256	6424	6319	6	2	25	0	0	0	0	0	0	0	23	0	0	0	0	1	0	0	0	0	0	67	60	0	0	0	0	0	88	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	1	10	0	0	0	0	1	0	0	64	0	0	0	0	2	0	0	0	1	0	1	0	15	37	1	0
23667	40949	"Feuenried"	47.743308	8.902438	200	"AWI"	200	6295	6479	6364	11	3	19	0	1	0	0	5	0	0	32	0	0	0	1	0	0	0	0	0	0	65	34	0	0	0	0	0	78	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	1	0	54	0	0	0	0	2	0	0	0	0	0	0	0	11	31	0	0
23667	40949	"Feuenried"	47.743308	8.902438	201	"AWI"	201	6314	6506	6388	6	1	30	0	0	0	1	0	0	0	24	0	1	0	0	0	0	0	0	0	0	80	59	0	0	0	0	0	78	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0	0	38	0	0	0	0	2	0	0	0	0	0	1	0	8	15	1	0
23667	40949	"Feuenried"	47.743308	8.902438	202	"AWI"	202	6334	6533	6412	9	4	26	0	0	0	0	1	0	0	30	0	0	0	0	0	0	0	0	0	0	55	23	0	0	0	0	0	84	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	64	0	0	2	0	0	0	0	0	0	0	1	0	8	38	0	0
23667	40949	"Feuenried"	47.743308	8.902438	204	"AWI"	204	6394	6568	6465	8	1	16	0	0	0	0	2	0	0	35	0	0	0	0	0	0	0	0	0	0	58	40	0	0	0	0	0	93	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	1	1	0	59	0	0	2	3	2	1	1	0	0	0	0	0	10	34	0	0
23667	40949	"Feuenried"	47.743308	8.902438	205	"AWI"	205	6420	6586	6492	9	1	37	0	1	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	55	57	0	0	0	0	0	70	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0	1	0	1	0	0	51	0	0	1	0	0	0	0	0	0	0	0	0	18	41	1	0
23667	40949	"Feuenried"	47.743308	8.902438	206	"AWI"	206	6447	6608	6518	1	1	13	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	21	13	0	0	0	0	0	33	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	6	24	0	0
23667	40949	"Feuenried"	47.743308	8.902438	208	"AWI"	208	6498	6662	6572	4	3	20	0	0	0	0	0	0	0	17	0	0	0	1	0	0	0	0	0	1	76	33	0	0	0	0	0	50	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	64	0	0	1	0	0	0	0	0	0	0	1	0	14	42	0	0
23667	40949	"Feuenried"	47.743308	8.902438	210	"AWI"	210	6547	6714	6627	5	1	25	0	0	0	4	3	0	0	23	0	1	0	0	1	0	0	0	0	0	62	37	0	0	0	0	0	28	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	9	23	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	1	0	1	0	24	38	0	0
23667	40949	"Feuenried"	47.743308	8.902438	211	"AWI"	211	6568	6742	6653	5	2	30	0	0	0	0	0	0	0	23	0	1	0	0	0	0	0	0	0	0	58	60	0	0	0	0	0	24	0	24	0	0	0	0	0	3	0	0	0	0	0	0	0	5	10	0	0	0	0	1	0	0	73	0	0	2	0	0	0	0	0	0	0	0	0	9	36	0	0
23667	40949	"Feuenried"	47.743308	8.902438	212	"AWI"	212	6589	6772	6679	9	1	17	0	0	0	0	0	0	0	35	0	0	0	0	1	0	0	0	0	0	58	19	0	0	0	0	0	31	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	5	15	0	0	0	0	0	0	0	49	0	0	2	0	1	0	0	0	0	0	1	0	19	35	0	0
23667	40949	"Feuenried"	47.743308	8.902438	214	"AWI"	214	6624	6837	6730	4	6	19	0	0	0	0	2	0	0	25	0	0	1	0	0	0	0	0	0	0	56	42	0	0	0	0	0	24	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	4	15	0	0	0	0	0	0	0	67	0	0	2	0	0	0	0	0	0	0	0	0	30	53	0	0
23667	40949	"Feuenried"	47.743308	8.902438	216	"AWI"	216	6658	6908	6781	4	1	22	0	0	0	0	1	0	0	17	0	0	1	0	1	0	0	0	0	0	51	43	0	0	0	0	0	18	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	27	49	1	0
23667	40949	"Feuenried"	47.743308	8.902438	218	"AWI"	218	6691	6983	6831	7	1	13	0	0	0	1	0	0	0	20	0	0	0	0	1	0	0	0	0	0	44	27	0	0	0	0	0	11	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	1	0	32	49	0	0
23667	40949	"Feuenried"	47.743308	8.902438	220	"AWI"	220	6725	7054	6881	4	6	18	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	55	65	0	0	0	0	0	17	0	28	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	71	0	0	1	0	0	0	0	0	0	0	1	0	30	38	3	0
23667	40949	"Feuenried"	47.743308	8.902438	221	"AWI"	221	6749	7067	6902	1	0	16	1	0	0	0	0	0	0	15	0	0	0	0	1	0	0	0	0	0	50	87	0	0	0	0	0	20	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14	0	0	0	0	0	0	0	48	0	0	1	0	0	0	0	0	0	0	2	0	19	47	0	0
23667	40949	"Feuenried"	47.743308	8.902438	222	"AWI"	222	6770	7077	6922	2	1	6	0	0	0	0	1	0	0	14	0	0	0	0	1	0	0	0	0	0	42	89	0	0	0	0	0	11	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	4	14	0	0	0	0	0	0	0	87	0	0	1	0	0	0	0	0	0	0	0	0	27	34	1	0
23667	40949	"Feuenried"	47.743308	8.902438	224	"AWI"	224	6809	7104	6960	9	2	12	0	0	0	2	1	0	0	20	0	0	0	0	0	0	0	0	0	0	51	73	0	0	0	0	0	12	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	0	0	57	0	0	0	0	1	0	0	0	0	0	0	0	24	19	2	0
23667	40949	"Feuenried"	47.743308	8.902438	230	"AWI"	230	6900	7230	7076	3	2	15	0	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0	0	0	63	68	0	0	0	0	0	9	0	25	0	0	0	0	0	1	0	0	0	0	0	0	0	6	12	0	0	0	0	0	0	0	55	0	0	1	0	0	0	0	0	0	0	0	0	20	28	0	0
23667	40949	"Feuenried"	47.743308	8.902438	235	"AWI"	235	6948	7372	7170	7	1	22	0	0	0	0	1	0	0	13	0	0	0	0	1	0	0	0	0	0	50	56	0	0	0	0	0	1	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	10	17	0	0	0	0	0	0	0	26	0	0	0	0	1	0	0	0	0	0	0	0	21	55	0	0
23667	40949	"Feuenried"	47.743308	8.902438	240	"AWI"	240	7030	7478	7259	2	3	17	1	0	0	0	2	0	0	24	0	0	0	0	2	0	0	0	0	0	47	50	0	0	0	0	0	5	0	33	0	0	0	0	0	2	0	0	0	0	0	0	0	3	14	0	0	0	0	0	1	0	45	0	0	2	0	0	0	1	0	0	0	0	0	16	23	0	0
23667	40949	"Feuenried"	47.743308	8.902438	245	"AWI"	245	7170	7511	7336	4	1	21	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	60	45	0	0	0	0	0	8	0	23	0	0	0	0	0	1	0	0	0	0	0	0	0	3	19	0	0	0	0	0	0	0	46	0	0	1	0	0	0	0	0	0	0	0	0	21	41	0	0
23667	40949	"Feuenried"	47.743308	8.902438	250	"AWI"	250	7276	7550	7425	1	1	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	23	0	0	0	0	0	9	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0
23667	40949	"Feuenried"	47.743308	8.902438	255	"AWI"	255	7320	7625	7498	1	0	12	0	0	0	1	1	0	0	6	0	0	0	0	0	0	0	0	0	0	22	33	0	0	0	0	0	5	0	7	0	1	0	0	0	1	0	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	16	0	0	1	0	0	0	0	0	0	0	0	0	13	11	0	0
23667	40949	"Feuenried"	47.743308	8.902438	260	"AWI"	260	7409	7690	7552	1	0	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	35	40	0	0	0	0	0	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	16	20	0	0
23667	40949	"Feuenried"	47.743308	8.902438	265	"AWI"	265	7496	7723	7597	1	0	9	0	0	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0	0	37	46	0	0	0	0	0	2	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31	0	0	0	0	0	0	0	62	0	0	2	0	1	0	0	0	0	0	0	0	31	21	0	0
23667	40949	"Feuenried"	47.743308	8.902438	270	"AWI"	270	7553	7774	7645	1	1	12	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	46	47	0	0	0	0	0	4	0	24	0	0	0	0	0	1	0	0	0	0	0	0	0	3	36	0	0	0	0	0	0	1	52	0	0	0	0	0	0	0	0	0	0	0	0	28	34	0	0
23667	40949	"Feuenried"	47.743308	8.902438	275	"AWI"	275	7579	7851	7692	10	1	15	0	0	0	0	1	0	0	12	0	0	0	0	0	0	0	0	0	0	63	45	0	0	0	0	0	22	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	9	39	0	0	0	0	0	0	0	34	0	0	1	0	0	0	0	0	0	0	0	0	38	44	0	0
23667	40949	"Feuenried"	47.743308	8.902438	280	"AWI"	280	7660	7889	7762	2	4	19	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	48	50	0	0	0	0	0	6	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	5	33	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	24	18	0	0
23667	40949	"Feuenried"	47.743308	8.902438	285	"AWI"	285	7713	7958	7831	2	3	9	0	0	0	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	39	70	0	0	0	0	0	7	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	6	39	0	0	0	0	0	0	0	62	0	0	1	0	1	0	0	0	0	0	0	0	31	37	1	0
23667	40949	"Feuenried"	47.743308	8.902438	290	"AWI"	290	7757	8055	7895	0	1	13	0	1	0	1	1	0	0	20	0	0	0	0	0	0	0	0	0	0	59	77	0	0	0	0	0	2	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	58	0	0	0	0	1	0	0	0	0	0	0	0	32	30	0	0
23667	40949	"Feuenried"	47.743308	8.902438	295	"AWI"	295	7824	8135	7959	2	1	25	0	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0	0	0	68	89	0	0	0	0	0	13	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	15	29	1	0
23667	40949	"Feuenried"	47.743308	8.902438	300	"AWI"	300	7942	8165	8031	0	1	5	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	34	56	0	0	0	0	0	9	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	19	0	0	0	0	1	0	0	0	0	0	0	0	9	8	0	0
23667	40949	"Feuenried"	47.743308	8.902438	305	"AWI"	305	7994	8228	8123	3	0	19	0	0	0	0	2	0	0	22	0	0	0	0	0	0	0	0	0	0	60	119	0	0	0	0	0	16	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	3	12	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	9	17	0	0
23667	40949	"Feuenried"	47.743308	8.902438	310	"AWI"	310	8017	8314	8211	2	0	10	0	0	0	0	2	0	0	15	0	0	0	0	0	0	0	0	0	0	18	38	0	0	0	0	0	6	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	1	0	8	15	0	0
23667	40949	"Feuenried"	47.743308	8.902438	315	"AWI"	315	8102	8367	8276	1	0	7	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	49	127	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	31	0	0	0	0	0	1	0	0	0	0	0	0	20	25	0	0
23667	40949	"Feuenried"	47.743308	8.902438	320	"AWI"	320	8215	8396	8335	0	0	9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	32	0	0	0	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0
23667	40949	"Feuenried"	47.743308	8.902438	325	"AWI"	325	8316	8442	8388	0	0	1	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	24	68	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	15	0	0	0	0	1	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	21	11	0	0
23667	40949	"Feuenried"	47.743308	8.902438	326	"AWI"	326	8334	8457	8398	1	2	13	0	0	0	0	1	0	0	21	0	0	0	1	0	0	0	0	0	0	73	73	0	0	0	0	0	7	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	60	0	0	0	0	1	0	0	0	0	0	0	1	29	33	0	0
23667	40949	"Feuenried"	47.743308	8.902438	328	"AWI"	328	8363	8487	8419	1	0	10	0	0	0	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	44	89	0	0	0	0	0	7	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	59	0	0	1	0	1	0	0	0	0	0	0	0	17	20	0	0
23667	40949	"Feuenried"	47.743308	8.902438	330	"AWI"	330	8385	8521	8442	0	0	8	0	0	0	1	2	0	0	22	0	0	0	0	0	0	0	0	0	0	70	73	0	0	0	0	0	6	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	84	0	0	1	0	1	0	0	0	0	0	1	0	11	29	0	0
23667	40949	"Feuenried"	47.743308	8.902438	331	"AWI"	331	8390	8524	8445	0	2	17	0	0	0	1	1	0	0	35	0	0	0	1	0	0	0	0	0	0	88	46	0	0	0	0	0	1	0	8	1	0	0	0	3	1	0	0	0	0	0	0	0	1	20	0	0	0	0	0	0	0	110	0	0	0	0	0	0	2	0	0	0	0	1	20	42	0	0
23667	40949	"Feuenried"	47.743308	8.902438	332	"AWI"	332	8392	8530	8449	0	0	8	0	0	0	0	0	0	0	15	0	1	0	0	1	0	0	0	0	0	56	131	0	0	0	0	0	4	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	3	15	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	22	43	0	0
23667	40949	"Feuenried"	47.743308	8.902438	334	"AWI"	334	8399	8537	8455	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	54	158	0	0	0	0	0	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	50	0	0	0	0	1	0	0	0	0	0	0	0	5	21	0	0
23667	40949	"Feuenried"	47.743308	8.902438	336	"AWI"	336	8404	8544	8461	0	4	2	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	51	169	0	0	0	0	0	2	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	45	0	0	1	0	0	0	0	0	0	0	0	0	23	19	0	0
23667	40949	"Feuenried"	47.743308	8.902438	338	"AWI"	338	8408	8557	8467	0	3	4	0	1	0	1	3	0	0	9	0	1	0	0	0	0	0	0	0	0	71	152	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	42	0	0	1	0	0	0	0	0	0	0	0	0	11	20	0	0
23667	40949	"Feuenried"	47.743308	8.902438	339	"AWI"	339	8410	8563	8470	0	3	5	0	0	0	2	1	0	0	13	0	0	0	0	0	0	0	0	0	0	70	129	2	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	67	0	0	1	0	0	0	0	0	0	0	0	0	12	27	0	0
23667	40949	"Feuenried"	47.743308	8.902438	341	"AWI"	341	8414	8581	8476	0	2	8	0	0	0	2	2	0	0	16	0	0	0	0	0	0	0	0	0	0	53	42	2	0	0	0	0	1	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	3	17	0	0	0	0	0	0	0	80	0	0	0	0	1	0	0	0	0	0	0	0	19	19	0	0
23667	40949	"Feuenried"	47.743308	8.902438	342	"AWI"	342	8416	8591	8479	0	0	1	0	0	0	4	1	0	0	7	0	0	0	0	0	0	0	0	0	0	102	113	0	0	0	0	0	1	0	21	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	74	0	0	3	0	0	0	0	0	0	0	0	0	8	27	0	0
23667	40949	"Feuenried"	47.743308	8.902438	344	"AWI"	344	8420	8611	8485	0	2	2	0	0	0	3	0	0	0	8	0	0	1	0	0	0	0	0	0	0	149	131	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	61	0	0	1	0	0	1	3	0	0	0	0	0	5	25	0	0
23667	40949	"Feuenried"	47.743308	8.902438	345	"AWI"	345	8422	8621	8488	1	0	9	0	0	0	0	1	0	0	8	0	0	0	3	1	0	0	0	0	0	129	49	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	87	0	0	3	0	0	0	0	0	0	0	0	0	12	36	0	0
23667	40949	"Feuenried"	47.743308	8.902438	350	"AWI"	350	8436	8664	8506	0	1	13	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	112	74	0	0	0	0	0	1	0	11	0	0	0	0	0	2	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	76	0	0	2	0	0	0	1	0	0	0	1	0	9	32	0	0
