"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Grossulariaceae"	"Lamiaceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Vitaceae"
1403	45319	"Kardashinski Swamp"	46.51667	32.61667	200	"AWI"	200	4979	5634	5288	0	0	19	27	2	64	0	14	5	0	0	0	10	3	0	0	0	0	0	0	1	0	0	0	1	4	1	158	0	0	0	0	8	8	0	5	2	1	7	0	0	0	5	0	1
1403	45319	"Kardashinski Swamp"	46.51667	32.61667	210	"AWI"	210	5137	5832	5484	0	0	21	27	2	85	0	10	11	0	0	0	12	3	0	3	0	2	0	0	1	0	0	0	0	3	0	95	0	0	0	0	2	11	0	1	6	0	8	0	1	0	3	0	2
1403	45319	"Kardashinski Swamp"	46.51667	32.61667	220	"AWI"	220	5303	5999	5671	0	0	10	30	1	62	0	18	1	0	0	0	13	5	1	1	0	0	0	0	1	0	0	0	0	2	0	149	0	0	0	0	9	12	0	1	8	0	7	2	0	0	1	0	3
1403	45319	"Kardashinski Swamp"	46.51667	32.61667	230	"AWI"	230	5528	6122	5868	0	0	20	41	5	79	0	23	4	0	0	0	21	1	0	0	0	0	0	0	2	0	0	0	0	1	0	162	0	0	0	0	8	14	0	2	5	0	1	0	0	0	0	0	3
1403	45319	"Kardashinski Swamp"	46.51667	32.61667	240	"AWI"	240	5901	6216	6041	0	0	7	17	4	81	0	26	3	0	0	0	18	5	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	6	9	0	3	3	0	3	0	0	0	2	0	1
1403	45319	"Kardashinski Swamp"	46.51667	32.61667	250	"AWI"	250	5977	6495	6191	0	0	8	61	2	82	0	78	3	0	0	0	35	3	0	0	0	1	0	0	1	0	0	0	0	3	0	212	0	1	0	0	6	10	6	3	1	0	5	0	4	0	5	0	3
1403	45319	"Kardashinski Swamp"	46.51667	32.61667	260	"AWI"	260	6085	6700	6357	0	0	11	20	1	66	0	0	3	0	0	0	26	3	0	0	0	0	0	0	0	0	0	0	0	1	0	98	0	1	0	0	4	14	0	3	7	0	4	1	0	0	1	0	1
1403	45319	"Kardashinski Swamp"	46.51667	32.61667	270	"AWI"	270	6224	6843	6529	0	0	8	27	0	88	0	100	1	0	0	0	15	2	0	0	0	1	1	0	1	0	0	0	0	4	0	114	0	1	0	0	2	9	2	2	2	0	2	0	1	3	4	0	3
1403	45319	"Kardashinski Swamp"	46.51667	32.61667	290	"AWI"	290	6626	7131	6836	0	0	14	28	1	68	0	17	1	0	2	0	30	4	0	1	0	0	0	0	1	0	1	0	0	0	0	174	0	0	0	0	3	6	1	1	6	0	1	0	6	0	1	0	3
1403	45319	"Kardashinski Swamp"	46.51667	32.61667	300	"AWI"	300	6749	7400	7036	0	0	8	29	2	35	0	5	3	0	0	0	15	2	0	1	0	0	0	0	2	0	0	0	0	0	0	223	0	0	0	0	2	6	0	1	3	0	2	0	0	0	2	0	0
1403	45319	"Kardashinski Swamp"	46.51667	32.61667	310	"AWI"	310	6887	7626	7240	0	0	1	126	0	13	0	6	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	0	0	0	0	0	8	0	2	2	0	3	0	1	0	1	0	0
1403	45319	"Kardashinski Swamp"	46.51667	32.61667	320	"AWI"	320	7072	7797	7466	0	0	1	25	0	9	0	1	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	162	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
1403	45319	"Kardashinski Swamp"	46.51667	32.61667	330	"AWI"	330	7317	7921	7671	0	0	1	53	0	9	0	1	1	0	0	1	1	0	0	1	0	1	0	0	0	0	1	4	0	0	0	98	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0
1403	45319	"Kardashinski Swamp"	46.51667	32.61667	340	"AWI"	340	7676	8033	7855	0	0	1	58	0	12	0	3	3	0	0	1	1	1	0	1	0	3	0	0	0	0	1	2	0	0	0	96	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0
1403	45319	"Kardashinski Swamp"	46.51667	32.61667	350	"AWI"	350	7781	8569	8059	0	0	5	49	0	200	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	236	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0
1403	45319	"Kardashinski Swamp"	46.51667	32.61667	360	"AWI"	360	7893	8964	8271	0	0	2	8	0	9	0	8	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	192	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0
1403	45319	"Kardashinski Swamp"	46.51667	32.61667	370	"AWI"	370	8020	9327	8496	0	0	12	12	2	21	0	6	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0
1403	45319	"Kardashinski Swamp"	46.51667	32.61667	390	"AWI"	390	8316	9949	8956	0	0	20	28	2	41	0	7	6	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	2	166	0	0	0	0	2	7	0	1	0	0	0	0	1	0	0	0	2
1403	45319	"Kardashinski Swamp"	46.51667	32.61667	400	"AWI"	400	8477	10272	9200	0	0	14	24	0	52	0	134	9	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	2	0	146	0	0	0	0	1	13	0	1	1	0	0	0	0	0	0	0	1
1403	45319	"Kardashinski Swamp"	46.51667	32.61667	410	"AWI"	410	8654	10578	9423	0	0	16	36	0	46	0	12	4	0	0	0	5	1	0	0	0	0	0	0	1	0	0	0	0	2	0	205	0	0	0	0	3	7	0	0	0	0	0	0	1	0	0	0	1
