"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Pterocarya"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	355	"AWI"	355	8155	8474	8290	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	120	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	360	"AWI"	360	8182	8522	8319	0	0	0	0	1	0	4	0	1	0	0	0	0	0	0	0	0	174	0	20	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	62	0	0	0	0	0	0	1	119	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	365	"AWI"	365	8229	8608	8382	0	0	0	1	1	0	5	0	1	0	0	0	0	0	0	0	0	101	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	1
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	370	"AWI"	370	8258	8774	8446	0	0	1	0	3	1	4	0	1	0	0	0	0	0	0	0	0	132	0	17	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	375	"AWI"	375	8277	8980	8511	0	0	0	1	0	0	2	0	1	0	0	0	0	1	0	0	0	159	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	380	"AWI"	380	8292	9215	8576	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	96	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	385	"AWI"	385	8362	9285	8668	0	0	5	0	1	1	1	0	0	0	0	0	0	0	0	0	0	163	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	1	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	390	"AWI"	390	8409	9361	8759	0	0	1	0	2	0	4	0	3	0	0	0	0	0	1	0	0	155	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	2	0	35	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	395	"AWI"	395	8436	9492	8842	0	0	0	0	5	0	1	0	1	0	0	0	0	0	1	0	0	136	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	2	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	400	"AWI"	400	8479	9631	8923	0	0	3	1	2	2	1	0	0	0	0	0	0	0	0	0	0	194	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	76	1	0	0	0	0	0	0	0	0	0	0	1	0	16	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	405	"AWI"	405	8552	9691	9013	0	0	0	1	5	0	2	0	0	0	0	0	0	0	0	0	0	144	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	45	0	0	0	0	0	3	0	154	1	0	0	2	0	2	0	0	0	0	0	1	0	30	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	410	"AWI"	410	8605	9774	9106	0	0	2	1	1	0	4	0	2	0	0	0	0	0	0	0	0	156	0	15	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	86	0	1	0	0	0	0	0	0	0	0	0	1	0	13	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	415	"AWI"	415	8647	9871	9198	0	0	0	0	1	0	3	0	2	1	0	0	0	0	0	0	0	132	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	420	"AWI"	420	8712	9965	9283	0	0	0	1	4	0	3	0	1	0	0	0	0	0	0	0	0	157	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	58	0	0	0	0	0	0	0	111	0	0	0	0	0	2	0	0	0	0	0	0	0	11	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	425	"AWI"	425	8792	10018	9364	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	124	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	93	0	0	0	0	1	1	0	0	0	0	0	0	0	8	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	430	"AWI"	430	8852	10090	9448	0	0	0	0	7	1	1	0	0	0	0	0	0	0	0	0	0	207	0	16	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	99	0	0	0	0	0	2	0	0	0	0	0	1	0	5	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	435	"AWI"	435	8895	10195	9532	0	0	0	1	2	0	3	0	0	1	0	0	0	0	0	0	0	140	0	17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	58	0	0	0	0	0	0	0	116	0	0	0	0	1	0	0	0	0	0	0	0	0	18	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	440	"AWI"	440	8981	10260	9621	0	0	0	1	0	0	5	0	2	0	0	0	0	0	0	0	0	113	0	38	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	73	0	0	0	0	0	0	0	112	2	0	0	0	0	2	0	0	0	0	0	1	0	10	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	445	"AWI"	445	9083	10298	9707	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	55	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	45	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	450	"AWI"	450	9165	10368	9792	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	23	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	455	"AWI"	455	9222	10461	9887	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	81	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	82	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	460	"AWI"	460	9336	10512	9970	0	0	0	0	2	0	2	0	2	0	0	0	0	0	0	0	0	131	0	20	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	96	0	0	0	0	0	0	0	87	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	465	"AWI"	465	9440	10559	10056	0	0	0	0	2	0	5	0	2	0	0	0	0	0	0	0	0	148	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	114	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	470	"AWI"	470	9522	10623	10143	0	0	0	0	3	0	6	0	4	0	0	0	0	0	1	0	0	111	0	24	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	141	0	0	0	0	0	0	0	90	1	0	0	0	0	3	0	0	0	0	0	1	0	2	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	480	"AWI"	480	9774	10746	10301	0	0	0	2	1	0	5	0	5	0	0	0	0	0	1	0	0	139	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	62	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	490	"AWI"	490	10046	10859	10449	0	0	0	0	5	0	5	0	7	0	0	0	0	0	0	0	0	91	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	85	1	0	0	0	2	3	0	0	0	0	0	0	0	3	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	495	"AWI"	495	10149	10937	10529	0	0	0	0	3	0	1	0	7	0	0	0	0	0	0	0	0	57	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	57	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	505	"AWI"	505	10513	11028	10677	0	0	0	0	3	0	5	0	12	1	0	0	0	0	1	0	0	50	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	72	0	0	0	0	1	1	0	0	0	1	0	2	0	0	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	510	"AWI"	510	10566	11118	10759	0	0	0	0	8	1	3	0	24	0	0	0	0	0	0	0	0	57	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	0	0	0	0	0	0	0	76	0	0	0	0	3	1	0	0	0	0	0	3	0	1	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	515	"AWI"	515	10627	11209	10839	0	0	1	0	7	0	1	0	41	0	0	0	0	0	0	0	1	14	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454	0	0	0	0	0	0	0	48	1	0	0	0	2	3	0	0	0	1	0	2	0	1	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	520	"AWI"	520	10680	11285	10927	0	0	0	0	7	0	4	0	55	0	0	0	0	0	0	0	0	4	0	45	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	722	0	0	0	0	0	1	0	60	2	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	525	"AWI"	525	10715	11392	11012	0	0	0	1	10	0	5	0	51	0	0	0	0	0	1	0	0	13	0	37	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	609	0	0	0	0	0	0	0	15	0	0	0	0	2	2	0	0	0	1	0	1	0	0	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	530	"AWI"	530	10736	11539	11093	0	0	0	1	11	0	3	0	77	0	0	0	0	0	0	0	1	9	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1019	0	0	0	0	0	0	0	6	1	0	0	1	3	1	0	0	0	1	0	2	0	0	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	535	"AWI"	535	10807	11653	11171	0	0	0	0	5	0	4	0	41	0	0	0	0	0	0	0	0	2	0	68	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1138	0	0	0	0	0	2	0	2	3	0	0	0	3	2	0	0	1	0	0	0	0	0	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	540	"AWI"	540	10859	11724	11247	0	0	1	0	4	0	3	0	39	0	0	2	0	0	1	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	955	0	0	0	0	0	0	0	1	0	0	0	1	1	5	0	0	0	0	0	0	0	0	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	545	"AWI"	545	10895	11817	11324	0	0	0	0	11	0	0	0	26	0	0	0	0	1	0	0	0	6	0	71	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1062	0	0	0	0	0	1	0	0	2	0	0	2	1	2	0	0	0	0	0	4	1	0	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	550	"AWI"	550	10924	11952	11403	0	0	0	0	4	0	1	0	9	0	0	0	0	0	0	0	0	6	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	555	"AWI"	555	10981	12045	11473	0	0	1	1	1	0	3	0	21	0	0	2	0	0	1	0	0	1	0	21	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	366	0	0	0	0	0	0	0	1	4	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	560	"AWI"	560	11030	12145	11542	0	0	0	0	6	0	0	0	13	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1321	0	0	0	0	0	0	0	1	1	0	0	2	1	5	0	0	0	0	0	0	0	0	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	565	"AWI"	565	11064	12261	11614	0	0	1	0	6	0	7	0	27	0	0	0	0	0	0	0	0	6	0	62	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1124	0	0	0	0	0	0	0	6	2	0	0	1	2	1	0	0	0	1	0	1	0	0	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	570	"AWI"	570	11098	12434	11673	0	0	0	0	11	0	7	0	59	0	0	2	0	0	0	0	0	2	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1455	0	0	0	0	0	0	0	0	1	0	0	4	1	2	0	0	0	0	0	2	0	0	0	0	0
