"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16274	25234	"Tourbière de Longeyroux"	45.60194	2.1025	18	"AWI"	18	203	974	478	0.78125	0	3.125	2.34375	32.03125	0	0.78125	21.09375	0	0	0.78125	0.78125	0.78125	0.78125	0	2.34375	0	0	0	0	0	9.375	0	0	0	0	0	0	0.78125	0	0	0	0	2.34375	0	0	0.78125	1.5625	0	0	0	0.78125	0	0	0	0	0	16.40625	0	0	0	0	0.78125	0	0	0	0	0	0.78125	0.78125	0	0	0
16274	25234	"Tourbière de Longeyroux"	45.60194	2.1025	19	"AWI"	19	227	1202	538	0.641025641025641	0	5.12820512820513	1.28205128205128	33.974358974359	0	0.641025641025641	26.2820512820513	0	0	0.641025641025641	0.641025641025641	0.641025641025641	0	0	0.641025641025641	0	0	0	0	0	10.8974358974359	0	0	0	0.641025641025641	0.641025641025641	0	0.641025641025641	0	0	0	0	0	0.641025641025641	0	0.641025641025641	1.92307692307692	0	0.641025641025641	0	0	0	0	0	0	0.641025641025641	9.61538461538462	0	0	0	0	0.641025641025641	0	0	0.641025641025641	0.641025641025641	0	0.641025641025641	0	0	0	0
16274	25234	"Tourbière de Longeyroux"	45.60194	2.1025	20	"AWI"	20	246	1418	603	0.367647058823529	0	5.88235294117647	0.367647058823529	39.3382352941176	0	0.367647058823529	32.7205882352941	0	0	1.83823529411765	0.367647058823529	0	0	0	0.367647058823529	0	0	0	0	0	4.77941176470588	0	0	0	0	0.367647058823529	0	0.367647058823529	0	0	0	0	0.367647058823529	0	0	0	0.735294117647059	0	0	0	0	0	0	0	0	0	11.7647058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16274	25234	"Tourbière de Longeyroux"	45.60194	2.1025	21	"AWI"	21	315	1490	694	0	0	3.34928229665072	0.478468899521531	37.3205741626794	0	0.478468899521531	30.622009569378	0	0	0.478468899521531	0.478468899521531	0.956937799043062	0	0	0.478468899521531	0	0	0.478468899521531	0	0	5.26315789473684	0	0	0	0.478468899521531	0.956937799043062	0	0.478468899521531	0	0	0	0	0	0.478468899521531	0	1.43540669856459	0.956937799043062	0	0	0	0	0	0	0	0	0.478468899521531	13.3971291866029	0	0	0	0	0	0	0	0	0	0	0.478468899521531	0.478468899521531	0	0	0
16274	25234	"Tourbière de Longeyroux"	45.60194	2.1025	22	"AWI"	22	358	1570	782	0.409836065573771	0	12.2950819672131	0.409836065573771	35.2459016393443	0	0.819672131147541	24.1803278688525	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9672131147541	0	0	0	0	0	0	0	0	0	0	0	0.409836065573771	0	0	0	0.819672131147541	0	0	0	0	0	0	0	0	0.409836065573771	15.5737704918033	0	0	0	1.63934426229508	0.409836065573771	0	0	0	0	0	0.409836065573771	0	0	0	0
16274	25234	"Tourbière de Longeyroux"	45.60194	2.1025	23	"AWI"	23	393	1687	868	0.354609929078014	0	7.09219858156028	0.354609929078014	26.9503546099291	0	0	30.8510638297872	0	0	0.354609929078014	0	0	0	0	0	0	0.354609929078014	0.354609929078014	0	0	10.9929078014184	0	0	0	0.354609929078014	0	0	0.354609929078014	0	0	0	0	0.354609929078014	0	0	1.06382978723404	1.06382978723404	0	0	0	0.354609929078014	0	0	0	0	0	15.6028368794326	1.77304964539007	0	0	1.06382978723404	0	0	0	0	0	0	0.354609929078014	0	0	0	0
16274	25234	"Tourbière de Longeyroux"	45.60194	2.1025	24	"AWI"	24	421	1836	949	0.303030303030303	0	5.75757575757576	0	23.3333333333333	0	0.303030303030303	21.8181818181818	0	0	0	0	0	0	0	0	0	0	0	0.303030303030303	0	10.9090909090909	0	0	0	0.303030303030303	0	0	0	0	0	0	0	0	0.606060606060606	0	3.63636363636364	0	15.7575757575758	0	0	0	0.303030303030303	0	0	0	0	13.9393939393939	0	0	0	0	0.303030303030303	0	0	0	0.303030303030303	0	1.81818181818182	0.303030303030303	0	0	0
16274	25234	"Tourbière de Longeyroux"	45.60194	2.1025	25	"AWI"	25	450	2005	1028	0	0.460829493087558	3.68663594470046	0	18.8940092165899	0	0	37.3271889400922	0	0	0.460829493087558	0	0	0	0	0	0	0	0.460829493087558	0	0	17.5115207373272	0	0	0	0.460829493087558	0	0.460829493087558	0	0	0	0	0	0.921658986175115	0	0	0.460829493087558	0	0	0	0	0	0.921658986175115	0	0	0	0.460829493087558	11.9815668202765	1.84331797235023	0	0	0	0.460829493087558	0	0.460829493087558	0	0	0	2.30414746543779	0.460829493087558	0	0	0
16274	25234	"Tourbière de Longeyroux"	45.60194	2.1025	26	"AWI"	26	526	2055	1114	0	0.325732899022801	2.93159609120521	0	18.8925081433225	0	0.325732899022801	36.8078175895765	0	0	0.325732899022801	0	0	0	0	0	0	0	0	0	0	15.6351791530945	0	0	0	0.325732899022801	0	0	0	0	0	0	0	0.325732899022801	0	0	3.25732899022801	0.325732899022801	0	0	0	0	0.325732899022801	0	0	0	0	12.3778501628664	0	0.325732899022801	0	0	0.325732899022801	0	0.651465798045603	0	0	0	5.53745928338762	0.977198697068404	0	0	0
16274	25234	"Tourbière de Longeyroux"	45.60194	2.1025	27	"AWI"	27	583	2121	1205	0	0	0.961538461538462	0	22.1153846153846	0	0.32051282051282	32.6923076923077	0	0	0.32051282051282	0	0	0	0	0	0	0	0.32051282051282	0	0	15.7051282051282	0	0	0	0	0	0.32051282051282	0	0	0	0	0	0.32051282051282	0	0.32051282051282	5.12820512820513	0	0	0	0	0	0	0	0	0	0	11.8589743589744	0	0.641025641025641	0	0	1.28205128205128	0	0.641025641025641	0	0	0	5.76923076923077	1.28205128205128	0	0	0
16274	25234	"Tourbière de Longeyroux"	45.60194	2.1025	28	"AWI"	28	623	2197	1294	0	0	0.378787878787879	0	10.6060606060606	0.378787878787879	0	38.2575757575758	0	0	0	0	0	0	0	0	0	0	0	0	0	21.969696969697	0	0	0	0.378787878787879	0.378787878787879	0	0	0	0	0	0	0.378787878787879	0	0	3.40909090909091	0	0	0.378787878787879	0	0	0	0	0	0	0	17.8030303030303	0	0.757575757575758	0	0	0	0	0.378787878787879	0	0	0	3.03030303030303	1.51515151515152	0	0	0
16274	25234	"Tourbière de Longeyroux"	45.60194	2.1025	29	"AWI"	29	658	2279	1387	0	0.374531835205993	0.749063670411985	0	14.6067415730337	0	0.374531835205993	27.7153558052434	0	0	0.374531835205993	0	0	0	0	0	0	0	0.374531835205993	0	0	25.0936329588015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74531835205993	0	0	0	0	0	0	0	0	0	0	20.2247191011236	1.12359550561798	0.374531835205993	0	0	0	0	0	0	0	0	3.74531835205993	1.12359550561798	0	0	0
16274	25234	"Tourbière de Longeyroux"	45.60194	2.1025	30	"AWI"	30	691	2390	1471	0	0.53475935828877	1.06951871657754	1.06951871657754	16.5775401069519	0	0.53475935828877	24.0641711229947	0	0	0.53475935828877	0	0	0	0	0	0	0	0	0	0	20.3208556149733	0	0	0	0	0	0	0	0	0	0.53475935828877	0.53475935828877	0.53475935828877	0	0.53475935828877	4.81283422459893	0	0	0	0	0.53475935828877	0	1.06951871657754	0	0	0	18.716577540107	1.06951871657754	0	0	1.06951871657754	0.53475935828877	0	0	0	0.53475935828877	0	2.13903743315508	2.13903743315508	0	0	0.53475935828877
16274	25234	"Tourbière de Longeyroux"	45.60194	2.1025	31	"AWI"	31	796	2446	1553	0	0.442477876106195	1.76991150442478	0	10.1769911504425	0.442477876106195	0	15.0442477876106	0	0	0	0	0	0	0	0	0	0	0	0	0	31.4159292035398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0619469026549	0	0	0	0	0	0.442477876106195	0	0	0	0.442477876106195	24.3362831858407	1.76991150442478	0.442477876106195	0	0	0.442477876106195	0	0	0	0	0	0.442477876106195	1.32743362831858	0	0	0
16274	25234	"Tourbière de Longeyroux"	45.60194	2.1025	32	"AWI"	32	860	2502	1638	0	0	0.4	0	4.8	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0.4	0	35.6	0	0	0	0	0.4	0	0	0	0	0	0	0.4	0	0	6.8	0	0	0	0	0	0	0	0	0	0.4	19.6	2.4	0	0	0	0.8	0	0	0	0.4	0	0	1.6	0	0	0
16274	25234	"Tourbière de Longeyroux"	45.60194	2.1025	33	"AWI"	33	922	2574	1727	0	0	0	0	2.95566502463054	0.492610837438424	0.492610837438424	36.4532019704434	0	0	0.492610837438424	0	0	0	0	0	0	0	0	0	0	31.5270935960591	0	0	0	0.492610837438424	0	0	0	0	0	0.492610837438424	0.492610837438424	0.492610837438424	0	0.492610837438424	3.94088669950739	0.492610837438424	0	0	0	0	0	0	0	0	0.492610837438424	16.7487684729064	0	0	0	0	0.492610837438424	0	0	0.492610837438424	0.492610837438424	0	0	1.97044334975369	0	0	0
16274	25234	"Tourbière de Longeyroux"	45.60194	2.1025	34	"AWI"	34	981	2678	1811	0	0	0.268096514745308	0	4.82573726541555	0.268096514745308	0.268096514745308	23.8605898123324	0	0	1.07238605898123	0	0	0	0	0	0	0	0.268096514745308	0	0	42.8954423592493	0	0	0	0.536193029490617	0	0	0	0	0	0	0	0.268096514745308	0	0	2.14477211796247	0	0	0	0	0	0	0	0	0	0	17.426273458445	3.2171581769437	0	0	0	0.268096514745308	0	0.268096514745308	0.268096514745308	0.268096514745308	0	0.268096514745308	1.07238605898123	0	0.268096514745308	0
16274	25234	"Tourbière de Longeyroux"	45.60194	2.1025	35	"AWI"	35	1026	2778	1899	0	0	0.328947368421053	0	1.97368421052632	0	0.328947368421053	32.8947368421053	0	0	0	0	0	0	0	0	0	0	0	0	0	43.0921052631579	0	0	0	0	0	0	0	0	0	0	0	0.328947368421053	0	0	0.328947368421053	0	0	0	0	0	0	0	0	0	0.328947368421053	13.4868421052632	5.59210526315789	0	0	0	0	0	0.328947368421053	0	0	0	0	0.657894736842105	0	0.328947368421053	0
16274	25234	"Tourbière de Longeyroux"	45.60194	2.1025	36	"AWI"	36	1134	2826	1979	0	0	0	0	0.743494423791822	0	0.371747211895911	34.2007434944238	0	0	1.11524163568773	0	0	0	0	0	0	0	0	0.371747211895911	0	43.1226765799257	0	0	0	0.371747211895911	0.371747211895911	0	0	0	0	0	0	0.371747211895911	0	0	1.48698884758364	0	0	0	0	0	0	0	0	0	0.743494423791822	13.3828996282528	0	0	0	0	1.48698884758364	0	0	0.371747211895911	0	0	0	1.11524163568773	0	0.371747211895911	0
16274	25234	"Tourbière de Longeyroux"	45.60194	2.1025	37	"AWI"	37	1211	2877	2064	0	0	1.53061224489796	0	10.7142857142857	0	5.10204081632653	28.5714285714286	0	0	2.55102040816327	0	0	0	0	0	0	0	0	0	0	28.5714285714286	0	0	0	1.53061224489796	0	0	0	0	0	0	0	1.53061224489796	0	0	0.510204081632653	0	0	0.510204081632653	0	0	0	0	0	0	0	13.7755102040816	3.57142857142857	0	0	0	0.510204081632653	0	0.510204081632653	0	0	0	0	0.510204081632653	0	0	0
