"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ericales"	"Eucalyptus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	498	"AWI"	498	9682	10308	9972	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	968	0	1	0	503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	1	0	0	63	0	0	0	0	0	7	0	0	0	0	0	0	0	66	0	0
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	500	"AWI"	500	9710	10354	10008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	905	0	1	0	541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	48	0	0	0	0	0	6	0	0	0	0	0	0	1	78	0	0
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	502	"AWI"	502	9753	10387	10047	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	818	0	3	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	46	0	0	0	0	0	2	0	0	0	0	0	0	0	60	0	0
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	504	"AWI"	504	9782	10424	10085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	708	0	0	0	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	31	0	0	0	1	0	3	0	0	0	0	1	0	0	65	0	0
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	506	"AWI"	506	9825	10462	10119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	783	0	3	0	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	22	0	0	0	0	0	6	0	0	0	0	0	0	0	84	0	0
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	508	"AWI"	508	9865	10498	10154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1053	0	6	0	509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	58	0	0	0	0	0	6	0	0	0	0	0	0	0	85	0	0
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	510	"AWI"	510	9892	10538	10190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	784	0	7	0	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	32	0	0	0	0	0	4	0	0	0	0	0	0	0	87	0	0
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	512	"AWI"	512	9936	10572	10227	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	794	0	4	0	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	33	0	0	0	0	0	2	0	0	0	0	0	0	0	82	0	0
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	514	"AWI"	514	9976	10622	10266	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	799	0	0	0	448	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	48	0	0	0	0	0	0	0	0	17	0	0	0	0	0	4	0	0	0	0	0	0	0	87	0	1
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	516	"AWI"	516	10021	10663	10302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	734	0	1	0	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	12	0	0	0	0	0	5	0	0	0	0	0	0	0	100	0	1
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	518	"AWI"	518	10063	10705	10337	0	0	0	0	0	1	0	226	0	0	0	0	0	0	0	721	0	7	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	9	0	0	0	0	0	4	0	0	0	0	0	0	0	84	0	0
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	520	"AWI"	520	10099	10762	10374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	777	1	2	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	10	0	0	0	0	0	5	0	0	0	0	0	0	0	94	0	1
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	522	"AWI"	522	10158	10799	10410	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	654	0	6	0	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	67	0	0
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	524	"AWI"	524	10196	10837	10447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467	0	5	0	734	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	59	0	0	0	0	0	0	0	0	12	0	0	0	0	0	13	0	0	0	0	0	1	0	32	0	0
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	526	"AWI"	526	10244	10882	10484	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	387	0	7	0	582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	3	0	0	0	0	0	18	0	0	0	0	0	0	0	49	0	0
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	528	"AWI"	528	10293	10921	10524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	0	3	0	960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	8	0	0	0	0	0	16	0	0	0	0	0	0	0	53	0	0
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	530	"AWI"	530	10325	10971	10564	0	1	0	0	0	3	0	589	0	0	0	0	0	0	0	147	0	9	0	816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	1	0	0	6	0	0	0	0	0	14	0	0	0	0	0	1	0	2	0	1
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	532	"AWI"	532	10395	11003	10635	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	94	0	5	0	878	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	1	0	0	6	0	0	0	0	0	19	0	0	0	0	0	1	0	2	0	0
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	534	"AWI"	534	10430	11036	10708	0	1	0	0	0	1	0	915	0	0	0	0	0	0	0	72	0	13	0	666	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	69	0	0	0	0	0	1	0	0	3	0	0	0	1	0	18	0	0	0	0	0	1	0	2	0	1
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	536	"AWI"	536	10501	11092	10780	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	18	0	3	0	642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	1	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	538	"AWI"	538	10568	11126	10872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	6	0	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	1	0	0	0	1	0	21	0	0	0	0	0	0	0	0	0	1
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	540	"AWI"	540	10613	11177	10964	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	5	0	751	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	36	0	0	0	0	0	0	0	0	1	0	0	0	1	0	25	0	0	0	0	0	2	0	0	0	2
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	542	"AWI"	542	10726	11346	11073	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	8	0	631	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	1	0	0	0	3
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	544	"AWI"	544	10785	11607	11182	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	4	0	7	0	820	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	26	0	0	0	0	0	0	0	0	1	0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	1
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	546	"AWI"	546	10906	11789	11303	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	15	0	644	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	20	0	0	0	0	0	1	0	0	1	0	0	0	1	0	23	0	0	0	0	0	2	0	0	0	0
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	548	"AWI"	548	11032	11887	11443	0	0	0	0	0	10	0	0	1	0	0	0	0	0	1	1	0	7	0	715	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	21	0	0	0	0	0	1	0	0	1	0	0	0	0	0	12	0	0	0	0	0	3	0	0	0	0
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	550	"AWI"	550	11116	12083	11579	0	0	0	0	0	11	0	877	0	0	0	0	0	0	0	0	0	18	0	864	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	29	0	0	0	0	0	0	0	0	1	0	0	0	1	0	33	0	0	0	0	0	1	0	0	0	1
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	554	"AWI"	554	11391	12300	11838	0	0	2	0	0	11	0	0	0	0	0	0	0	0	2	1	0	33	0	1773	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	17	0	0	0	0	0	0	0	0	1	0	0	0	1	0	36	0	0	0	0	0	5	0	0	1	0
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	558	"AWI"	558	11547	12536	12047	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	41	0	1286	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0	0	0	0	0	5	0	0	0	0
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	566	"AWI"	566	11898	13002	12446	0	0	0	0	0	33	0	0	0	0	0	0	0	0	2	0	0	80	0	2939	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	10	0	0	0	0	0	0	0	0	0	14	0	0	2	0	44	0	0	0	0	0	8	0	0	0	0
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	574	"AWI"	574	12268	13353	12871	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	22	0	1165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0	1	0	26	0	0	0	0	0	0	0	0	0	0
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	582	"AWI"	582	12871	13626	13293	0	0	0	0	0	26	0	284	0	0	0	0	0	0	3	0	0	19	0	1166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	2	0	19	0	0	0	0	0	4	0	0	0	0
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	590	"AWI"	590	13273	13976	13631	0	0	0	0	0	61	0	51	0	0	0	0	0	0	2	1	0	20	0	817	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	15	0	0	0	0	0	4	0	0	0	0
23852	41345	"The Mere Stow Bedon"	52.52944	0.87389	608	"AWI"	608	13700	14815	14187	0	0	0	0	0	55	0	71	0	0	0	0	0	0	3	0	0	11	0	1897	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	12	0	0	0	0	0	5	0	0	0	0
