"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Juniperus"	"Larix"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	460	"AWI"	460	10197	11119	10619	0	0.155038759689922	0.465116279069767	0	0	0	0	0	0	7.13178294573643	0	0	0	0	0	55.6589147286822	0.155038759689922	0	0	0	0	0	0.155038759689922	0	0	0	0	0	15.6589147286822	0	0	0	0.155038759689922	1.70542635658915	0	0	0	0	0	1.24031007751938	0	0.155038759689922	0	0	0	0	17.3643410852713	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	470	"AWI"	470	10403	11393	10893	0	0	0	0	0	0	0	0.22883295194508	0	15.3318077803204	0	0	0	0	0	31.2356979405034	0.80091533180778	0	0	0	0	0	0	0	0	0.11441647597254	0	0	27.6887871853547	0	0	0	0.68649885583524	0.68649885583524	0	0.11441647597254	0	0	0.22883295194508	0.34324942791762	0	0	0	0	0	0	22.5400457665904	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	480	"AWI"	480	10723	11602	11158	0	0.147058823529412	0.294117647058824	0	0	0	0	0	0	25.4411764705882	0	0	0	0	0	2.5	1.02941176470588	0	0	0	0.147058823529412	0	0	0	0	0	0	0	54.7058823529412	0	0	0	0.441176470588235	0.588235294117647	0	0	0	0.147058823529412	0.147058823529412	0.441176470588235	0	0	0	0	0	0	13.9705882352941	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	490	"AWI"	490	11078	11828	11435	0	0.364077669902913	0	0	0	0	0	0.728155339805825	0	36.6504854368932	0	0	0	0	0	1.09223300970874	1.33495145631068	0	0	0	0	0	0	0	0	0.485436893203883	0	0	55.2184466019417	0	0	0	0.364077669902913	0.242718446601942	0	0.121359223300971	0	0.121359223300971	0.121359223300971	2.06310679611651	0	0	0	0	0.121359223300971	0	0.970873786407767	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	500	"AWI"	500	11376	12210	11770	0	0	0.217864923747277	0	0	0	0	6.5359477124183	0	26.797385620915	0	0	0	0	0	0	4.35729847494553	0.217864923747277	0	0	0	0	0	0	0	3.48583877995643	0	0	54.9019607843137	0	0	0	0	0	0	0	0	0.871459694989107	1.08932461873638	0.871459694989107	0	0	0	0	0.435729847494553	0	0.217864923747277	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	510	"AWI"	510	11687	12571	12155	0	0	0	0.192307692307692	0	0	0	5.19230769230769	0	18.4615384615385	0.192307692307692	0	0	0	0	1.92307692307692	2.11538461538462	0.192307692307692	0	0	0	0	0	0	0	1.53846153846154	0	0	66.5384615384615	0	0	0	0.384615384615385	0.384615384615385	0	0	0	0.192307692307692	0.576923076923077	0.961538461538462	0	0	0	0	0.576923076923077	0	0.576923076923077	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	515	"AWI"	515	12023	12653	12378	0	0	0	1.06666666666667	0	0	0	4	0	18.6666666666667	0	0	0	0.266666666666667	0	0	2.93333333333333	0.266666666666667	0	0	0	0	0	0.266666666666667	0	0.266666666666667	0	0	71.2	0	0	0	0	0	0	0	0	0.533333333333333	0	0.266666666666667	0	0	0	0	0.266666666666667	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	520	"AWI"	520	12179	12866	12618	0	0	0	0.266666666666667	0	0	0	3.46666666666667	0	10.9333333333333	0	0	0	0.266666666666667	0	0	5.6	0	0	0	0	0	0	0	0	0.266666666666667	0	0	77.8666666666667	0	0	0.266666666666667	0	0	0	0	0	0.266666666666667	0.266666666666667	0	0	0	0	0	0.533333333333333	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	525	"AWI"	525	12637	12921	12794	0	0	0	0	0	0.568990042674253	0.142247510668563	2.56045519203414	0	32.574679943101	0	0	0	0	0	0	0.85348506401138	0	0	0	0	0	0	0	0	0	0	0	62.1621621621622	0	0	0	0	0	0	0	0	0	0	0.284495021337127	0	0	0.42674253200569	0	0.42674253200569	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	530	"AWI"	530	12810	13192	12978	0	0	0	0	0	0	0	0.273224043715847	0	26.2295081967213	0	0	0	0.273224043715847	0	0	1.09289617486339	0	0	0	0	0	0	0	0	0.273224043715847	0	0	71.8579234972678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	535	"AWI"	535	12890	13384	13101	0	0	0	0.160513643659711	0	0	0	2.08667736757624	0	39.8073836276083	0	0	0	0.321027287319422	0	0	0.642054574638844	0.160513643659711	0	0	0	0	0	0	0	0	0	0	54.2536115569823	0	0	0	0	0.160513643659711	0	0	1.12359550561798	0	0.321027287319422	0.481540930979133	0	0	0	0	0	0	0.160513643659711	0	0.321027287319422
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	540	"AWI"	540	12935	13604	13204	0	0	0	0	0	0	0	0.40650406504065	0	19.9186991869919	0	0	0	0	0	0	0.813008130081301	0	0	0	0	0	0	0	0	0.40650406504065	0	0	76.4227642276423	0	0	0	0.40650406504065	0	0	0	0.813008130081301	0	0	0.813008130081301	0	0	0	0	0	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	545	"AWI"	545	13031	13752	13311	0	0	0	0	0	0	0	1.86915887850467	0	32.7102803738318	0	0	0	0	0	0	0.934579439252336	0.233644859813084	0	0	0	0	0	0	0	0	0	0	64.2523364485981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	550	"AWI"	550	13099	13902	13428	0	0	0	0	0	0	0	0.980392156862745	0	42.7450980392157	0	0	0	0.196078431372549	0	0	1.37254901960784	0	0	0	0	0	0	0	0	0.784313725490196	0	0	52.9411764705882	0	0	0	0.196078431372549	0	0	0	0	0.196078431372549	0.196078431372549	0.392156862745098	0	0	0	0	0	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	555	"AWI"	555	13211	14063	13537	0	0	0	0	0	0	0	1.42450142450142	0	57.8347578347578	0	0	0	0.854700854700855	0	0	0.854700854700855	0.284900284900285	0	0	0	0	0	0	0	0	0	0	38.1766381766382	0	0	0	0	0	0	0	0	0	0	0.56980056980057	0	0	0	0	0	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	560	"AWI"	560	13337	14218	13641	0	0	0	0	0	0	0	6.21468926553672	0	59.6045197740113	0	0	0.282485875706215	0.564971751412429	0	0	5.93220338983051	0	0	0	0	0	0	0	0	1.12994350282486	0	0	23.728813559322	0	0	0	0.282485875706215	0	0	0	0	0	0.847457627118644	0.564971751412429	0	0	0	0	0.847457627118644	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	570	"AWI"	570	13690	14654	14174	0	0	0	0	0	0	0	1.16618075801749	0	68.2215743440233	0	0	0.291545189504373	0	0	0	2.62390670553936	1.74927113702624	0	0	0	0	0	0	0	21.2827988338192	0	0	2.62390670553936	0	0	0	0	0	0	0	0	0.291545189504373	0.583090379008746	0.87463556851312	0	0	0	0	0.291545189504373	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	575	"AWI"	575	13805	15135	14469	0	0	0	0.657894736842105	0	0	0	28.9473684210526	0	32.2368421052632	0	0	0	0.657894736842105	0	0	23.6842105263158	0	0	0	0	0	0	0	0	1.97368421052632	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	2.63157894736842	0.657894736842105	0	0	0	0	3.28947368421053	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	580	"AWI"	580	13937	15370	14642	0	0	0	0.510204081632653	0.510204081632653	0	0	34.6938775510204	0	28.5714285714286	0	0	0	1.53061224489796	0	0	14.7959183673469	1.02040816326531	0	0	0	0	0	0	0	2.04081632653061	0	0	8.16326530612245	0	0	0	0	0	0	0	0	1.53061224489796	3.06122448979592	0	0	0	0.510204081632653	0	3.06122448979592	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	590	"AWI"	590	14185	15930	14970	0	0	0	2.09059233449477	0.696864111498258	0	0	41.1149825783972	0	21.602787456446	0	0.348432055749129	0	0.696864111498258	0	0	16.0278745644599	0	0	0	0.348432055749129	0	0	0	0	0	0	0	6.96864111498258	0	0	0	0	0	0	0	0	1.39372822299652	1.74216027874564	1.04529616724739	0	0	0	0	5.92334494773519	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	630	"AWI"	630	15312	17632	16396	0	0	0	8.33333333333333	0	0	0	52.7777777777778	0	6.25	0	0	0	1.38888888888889	0	0	15.2777777777778	0	0	0	0	0	0	0	0	0	0	0	5.55555555555556	0	0	0	0	0	0	0	0	0	0	0.694444444444444	0	0	1.38888888888889	0	8.33333333333333	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	650	"AWI"	650	15958	18352	17115	0	0	0	0	0	0	0	55.3648068669528	0	0.858369098712446	0	0	0	9.01287553648069	0	0	23.175965665236	0	0	0	0	0	0.858369098712446	0	0	0.429184549356223	0	0	6.43776824034335	0	0	0	0	0	0	0	0	1.28755364806867	0	0	0	0	0	0	2.14592274678112	0	0.429184549356223	0	0
