"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Lentibulariaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Melanthiaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"	"Vitaceae"
15748	47618	"Hopschensee"	46.2525	8.02306	372	"AWI"	372	5489	6002	5722	17	2	16	0	0	4	0	2	0	38	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	1	0	3	1	3	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	374	"AWI"	374	5544	6022	5774	16	0	10	1	0	8	0	2	0	51	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	237	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	3	1	2	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	375	"AWI"	375	5568	6032	5800	11	3	6	0	0	0	0	2	0	30	0	7	0	0	0	0	1	0	1	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	11	189	0	0	0	0	0	0	0	9	0	0	0	1	0	3	0	0	0	0	0	0	1	0	2	1	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	376	"AWI"	376	5588	6044	5824	26	1	10	0	0	4	0	3	0	30	0	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	1	0	0	0	3	1	0	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	378	"AWI"	378	5621	6078	5875	19	0	10	0	0	5	0	2	0	43	0	2	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	18	0	0	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	1
15748	47618	"Hopschensee"	46.2525	8.02306	380	"AWI"	380	5655	6132	5924	21	0	0	0	0	9	0	2	0	65	0	2	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0	0	0	2	1	2	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	382	"AWI"	382	5763	6145	5966	33	2	0	0	0	1	0	2	0	72	0	4	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	24	0	0	0	0	0	1	0	0	0	0	0	252	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	2	0	3	0	2	4	0	1
15748	47618	"Hopschensee"	46.2525	8.02306	384	"AWI"	384	5863	6162	6013	20	2	0	0	0	0	0	2	0	67	0	1	0	0	0	0	1	0	0	0	5	1	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	13	0	0	0	0	0	1	0	0	0	0	0	189	0	0	0	0	0	0	0	12	0	0	0	0	0	2	0	0	0	0	1	0	1	0	2	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	386	"AWI"	386	5939	6186	6065	27	3	10	0	1	8	0	2	0	62	0	1	0	0	0	0	0	0	0	1	18	0	0	0	0	3	0	0	1	0	5	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	1	0	0	0	0	258	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	388	"AWI"	388	5966	6280	6111	21	3	21	1	0	3	0	2	0	48	1	0	0	3	0	0	0	0	1	1	18	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	8	0	0	0	2	0	3	0	0	0	0	1	0	1	1	3	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	390	"AWI"	390	5983	6388	6153	19	0	0	0	0	3	0	4	0	35	0	0	0	0	0	0	4	0	0	0	8	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	1	1	7	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	392	"AWI"	392	6030	6424	6204	24	0	0	0	0	3	0	2	0	45	1	1	0	0	0	0	0	0	0	0	3	0	9	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	17	0	0	0	0	2	0	0	0	1	0	1	0	0	1	5	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	394	"AWI"	394	6055	6471	6255	26	0	0	0	0	6	0	6	0	71	0	3	3	0	0	0	0	0	3	0	12	2	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	13	0	0	0	0	0	1	0	0	0	0	4	0	3	1	9	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	396	"AWI"	396	6075	6537	6306	23	0	20	0	0	7	0	2	0	67	1	1	0	0	0	0	0	0	4	0	17	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	1	2	0	4	1	1	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	398	"AWI"	398	6089	6618	6354	25	1	22	0	1	3	0	7	0	51	0	5	0	0	0	0	1	0	1	0	15	1	0	0	0	4	0	0	1	0	4	0	0	0	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	9	0	0	0	0	0	1	0	1	0	6	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	400	"AWI"	400	6103	6712	6401	20	2	0	0	0	0	0	3	0	49	0	1	0	0	0	0	0	0	1	0	16	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	1	0	4	0	2	2	2	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	402	"AWI"	402	6177	6732	6447	32	1	0	0	0	1	0	0	0	62	1	2	0	0	0	0	0	0	0	0	15	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	3	0	1	2	1	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	404	"AWI"	404	6222	6751	6496	31	2	0	0	0	4	0	1	0	65	0	1	0	0	0	0	0	0	0	0	14	2	0	0	0	5	0	0	1	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	6	0	0	0	0	4	1	0	0	0	0	4	0	0	2	10	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	405	"AWI"	405	6240	6762	6524	28	0	0	0	0	4	0	8	0	31	0	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	406	"AWI"	406	6254	6774	6550	32	0	0	0	0	5	0	5	0	64	0	2	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	3	0	1	0	0	0	2	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	9	0	0	0	1	0	1	0	0	0	0	3	0	3	3	8	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	408	"AWI"	408	6281	6810	6603	27	2	17	0	0	7	0	0	0	60	0	1	0	0	0	0	2	0	0	0	10	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	10	0	0	0	0	7	2	0	0	0	0	0	0	2	2	4	1	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	410	"AWI"	410	6304	6877	6653	23	1	0	0	0	5	0	1	0	44	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	1	0	2	2	5	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	412	"AWI"	412	6436	6896	6698	15	1	15	0	0	2	0	2	0	45	0	1	0	0	0	0	3	0	0	0	21	0	0	1	0	2	0	0	4	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	8	0	4	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	414	"AWI"	414	6557	6925	6746	25	1	0	0	0	5	0	5	0	56	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0	2	5	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	416	"AWI"	416	6649	6955	6795	21	3	0	0	0	12	0	3	0	45	0	1	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	11	0	0	0	0	0	3	0	0	0	0	2	0	2	2	8	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	418	"AWI"	418	6701	7017	6847	24	4	0	0	0	18	0	2	0	51	0	0	0	0	0	0	0	0	2	0	15	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	9	1	12	1	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	420	"AWI"	420	6738	7126	6895	34	0	10	0	0	1	0	0	0	23	0	3	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	422	"AWI"	422	6794	7180	6962	16	0	0	0	0	6	0	0	0	62	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	4	0	10	0	0	0	0	0	0	6	0	23	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	15	0	0	0	0	7	0	0	0	0	0	0	0	2	1	10	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	435	"AWI"	435	7041	7673	7371	23	0	0	1	0	2	0	1	0	29	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	2	3	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	450	"AWI"	450	7717	8037	7853	14	0	0	1	0	5	0	1	0	36	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	5	0	2	1	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	465	"AWI"	465	7967	9080	8408	14	0	0	0	0	2	0	3	0	28	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	3	2	3	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	480	"AWI"	480	8290	9819	9045	21	0	0	0	0	4	0	0	0	45	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	495	"AWI"	495	8980	10167	9684	8	0	0	2	1	7	0	3	0	41	0	0	0	0	0	0	0	0	0	0	25	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	5	0	0	0	0	2	0	1	3	5	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	510	"AWI"	510	9890	10487	10250	8	0	0	1	0	5	0	4	0	16	0	2	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	3	0	0	0	0	0	0	2	4	4	2	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	525	"AWI"	525	10419	11357	10766	4	0	0	0	0	1	0	4	0	21	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	1	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	540	"AWI"	540	10676	12336	11335	0	0	0	10	0	0	0	18	0	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	1	0	0	1	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	555	"AWI"	555	11121	13002	11915	1	0	0	6	0	1	0	24	0	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	9	0	0	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	570	"AWI"	570	11543	13576	12477	0	0	0	1	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	585	"AWI"	585	12090	14080	13049	0	0	0	3	0	2	0	14	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	1	0	1	0	3	0	0	0	0	0	0	0	15	0	0	0	0	0	0	3	0	0	0	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	600	"AWI"	600	12643	14642	13619	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
