"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Nyssa"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Thymelaeaceae"	"Ulmus"	"Urticaceae"	"Viburnum"
2255	2335	"Sanabria Marsh"	42.1	-6.73333	583	"AWI"	583	6540	9833	8298	0	0	0	0	0.578034682080925	0	0	0	4.04624277456647	0.289017341040462	0.578034682080925	0	0	0	0	0	0	1.44508670520231	0	2.02312138728324	0	0	0	0	0	0	0	0.578034682080925	0	0	0	0	0	0.578034682080925	0	0	0	0	0	0	0	28.6127167630058	0	0	14.7398843930636	0	0	0	40.7514450867052	5.78034682080925	0	0	0	0	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	588	"AWI"	588	6609	9909	8374	0	0	0.34965034965035	0	0	0	0.34965034965035	0	2.7972027972028	0	0	0.699300699300699	0	0	0	0	0	0.699300699300699	0	0	0	0	0	0	0	0	0.34965034965035	2.0979020979021	0	0	0	0.699300699300699	0	0	0	0	0	0	0	0	0	36.013986013986	0	0	8.04195804195804	0	0	0	43.7062937062937	3.4965034965035	0	0	0	0.699300699300699	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	593	"AWI"	593	6653	9983	8438	0	0	0	0	0.355871886120996	0	0	0	4.98220640569395	0	0	0	0	0	0	0	0	0.711743772241993	0	1.06761565836299	0	0	0	0	0	0	0	1.42348754448399	0	0	0	2.13523131672598	0	0	0	0	0	0	0	0	0	28.8256227758007	0	0	15.6583629893238	0	0	0	40.5693950177936	2.49110320284698	0	0	0	1.42348754448399	0.355871886120996	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	603	"AWI"	603	6841	10086	8582	0	0	0.662251655629139	0.33112582781457	0	0	0.33112582781457	0	1.98675496688742	0	0.662251655629139	0	0	0	0	0	0	1.98675496688742	0	0.993377483443709	0	0	0	0	0	0	0	2.64900662251656	0	0	0	0	0	0.993377483443709	0	0	0	0	0	0	0	20.5298013245033	0	0	7.28476821192053	0	1.32450331125828	0	48.6754966887417	6.95364238410596	0	0	0	3.3112582781457	0.993377483443709	0	0	0	0	0.33112582781457	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	608	"AWI"	608	6898	10138	8644	0	0	0	0	0	0	0	0	3.87096774193548	0	0	0	0	0	0	0	0	0.967741935483871	0	1.61290322580645	0	0	0	0	0	0	0	0.645161290322581	0	0	0	6.7741935483871	0	0	0	0	0	0	0	0	0	19.3548387096774	0	0	8.70967741935484	0	0	0	55.8064516129032	0.967741935483871	0	0	0	1.29032258064516	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	623	"AWI"	623	7116	10321	8850	0	0	0.336700336700337	0	0	0	0	0	5.05050505050505	1.01010101010101	0.336700336700337	0	0	0	0	0	0	1.01010101010101	0	2.35690235690236	0	0	0	0	0	0	0	2.35690235690236	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	24.5791245791246	0	0	13.8047138047138	0	0	0	44.1077441077441	1.68350168350168	0	0	0	2.02020202020202	0.336700336700337	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	628	"AWI"	628	7213	10374	8926	0	0	0	0	0.738007380073801	0	0.738007380073801	0	2.9520295202952	0.3690036900369	0	0	0	0	0	0	0	1.1070110701107	0	6.64206642066421	0	0	1.8450184501845	0	0	0	0	4.0590405904059	0	0	0	2.2140221402214	0	1.1070110701107	0	0	0	0	0	0	0.3690036900369	23.9852398523985	0	0	18.450184501845	0	0	0	29.520295202952	2.9520295202952	0	0	0	2.5830258302583	0.3690036900369	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	633	"AWI"	633	7311	10416	9002	0	0	0.291545189504373	0	0.583090379008746	0.291545189504373	0.583090379008746	0	3.49854227405248	0	0.291545189504373	0	0	0	0	0	0	0.87463556851312	0	0.87463556851312	0	0.291545189504373	0	0	0	0.291545189504373	0	1.16618075801749	0	0	0	0	0	0.583090379008746	0	0	0	0	0	0	0	19.533527696793	0	0	12.536443148688	0	0	0	52.7696793002915	1.74927113702624	0	0	0	2.91545189504373	0.583090379008746	0	0	0	0	0.291545189504373	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	640	"AWI"	640	7431	10480	9107	0.390625	0	0	0.390625	0	0	0.390625	0	2.34375	0	0.390625	0	0	0	0	0	0	1.171875	0	0.78125	0.390625	0	0	0	0	0	0	1.953125	0	0	0	3.90625	0	1.171875	0	0	0	0	0	0	0.390625	16.40625	0	0	14.0625	0	0.78125	0	50	2.734375	0	0	0	1.171875	0.78125	0	0	0	0.390625	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	650	"AWI"	650	7572	10588	9262	0	0	0.303951367781155	0	0	0	0.303951367781155	0	3.64741641337386	0	0	0	0	0	0	0	0.303951367781155	0	0	0	0	0	0	0	0	0	0	1.51975683890578	0	0	0	5.77507598784195	0	0	0	0	0	0	0	0	0	15.1975683890577	0	0	10.6382978723404	0.303951367781155	1.21580547112462	0	55.3191489361702	0.911854103343465	1.21580547112462	0	0	2.43161094224924	0.911854103343465	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	660	"AWI"	660	7724	10719	9413	0	0	0.341296928327645	0	0	0	0	0	3.41296928327645	0	0	0	0	0	0	0	0	0	0	2.38907849829352	0	0	0	0	0	0	0	1.36518771331058	0	0	0	5.11945392491468	0	0	0	0	0	0	0	0	0	15.6996587030717	0	0	17.0648464163823	0	0	0	50.5119453924915	0.68259385665529	0	0	0	2.04778156996587	1.36518771331058	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	670	"AWI"	670	7924	10787	9548	0.37593984962406	0	0	0.37593984962406	0.37593984962406	0	0.37593984962406	0	6.01503759398496	0	0	0	0	0	0	0	0	1.8796992481203	0	0.37593984962406	0	0	0	0	0	0	0	4.51127819548872	0	0.37593984962406	0	3.38345864661654	0	1.12781954887218	0	0	0	0	0	0	0.37593984962406	15.0375939849624	0	0	13.9097744360902	0	0.37593984962406	0	43.984962406015	0.75187969924812	0	0	0	4.51127819548872	1.8796992481203	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	680	"AWI"	680	8099	10887	9696	0	0	0	0	0.597014925373134	0	0.298507462686567	0	4.77611940298508	0.298507462686567	0.298507462686567	0	0	0	0	0	0	0.298507462686567	0	0.298507462686567	0	0	0.597014925373134	0	0	0.298507462686567	0	2.08955223880597	0	0	0	8.05970149253731	0	0	0	0	0	0	0	0	0	22.3880597014925	0	0	11.9402985074627	0	0.298507462686567	0	43.2835820895522	0.895522388059702	0	0	0	0.597014925373134	2.6865671641791	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	690	"AWI"	690	8234	11024	9841	0	0	0	0	0.354609929078014	0	0	0	4.60992907801418	0.354609929078014	1.06382978723404	0	0	0	0	0	0	0.709219858156028	0	0	0	0	0	0	0	0	0	2.83687943262411	0	0	0	4.25531914893617	0	0	0	0	0	0	0	0	0.709219858156028	21.2765957446809	0	0	16.3120567375887	0	0	0	40.7801418439716	1.41843971631206	0	0	0	3.54609929078014	1.77304964539007	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	710	"AWI"	710	8658	11205	10140	0.687285223367698	0	0	0	0.687285223367698	0	0.343642611683849	0	3.43642611683849	0	0	0	0	0	0.343642611683849	0	0	0.343642611683849	0	1.3745704467354	0	0	0	0	0	0	0	0	0	0	0	0	0	0.343642611683849	0	0	0	0	0	0	0	25.4295532646048	0	0	13.4020618556701	0	0.343642611683849	0	46.7353951890034	1.3745704467354	0	0	0	3.09278350515464	2.06185567010309	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	730	"AWI"	730	9010	11419	10426	0	0	0	0	0.684931506849315	0	1.02739726027397	0	7.53424657534247	0	0	0	0	0	0	0	0	0.684931506849315	0	1.36986301369863	0	0	0	0	0	0	0	0.342465753424658	0	0	0	0	0	0	0	0	0	0	0	0	0	17.4657534246575	0	0	21.9178082191781	0	0	0	43.4931506849315	0	0	0	0	3.76712328767123	1.36986301369863	0	0	0	0	0	0.342465753424658
2255	2335	"Sanabria Marsh"	42.1	-6.73333	754	"AWI"	754	9413	11675	10746	0	0	0	0.334448160535117	0.334448160535117	0	0.334448160535117	0	10.3678929765886	0	0	0	0	0	0	0	0	1.00334448160535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67224080267559	0	0	0	0	0	0	0	18.7290969899666	0	0	18.7290969899666	0	0	0	43.1438127090301	0	0	0	0	3.67892976588629	1.67224080267559	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	760	"AWI"	760	9561	11735	10817	0	0	0	0.321543408360129	0.643086816720257	0	0.321543408360129	0	13.1832797427653	0	0	0	0	0	0	0	0	0.643086816720257	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53697749196141	0	0.321543408360129	0	0	0	0	0	0	0	38.5852090032154	0	0	13.5048231511254	0	0	0	23.7942122186495	0.321543408360129	0	0	0	4.5016077170418	0.321543408360129	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	765	"AWI"	765	9705	11779	10879	0	0	0	0.275482093663912	0.826446280991736	0.275482093663912	1.65289256198347	0	17.3553719008264	0	0	0	0	0	0	0.275482093663912	0	1.65289256198347	0	0	0	0	0	0	0	0	0	0	0	0	0	4.40771349862259	0	0.550964187327824	0	0	0	0.275482093663912	0	0	0	55.9228650137741	0	0	10.1928374655647	0	0	0	2.47933884297521	1.37741046831956	0	0	0	2.47933884297521	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	775	"AWI"	775	9926	11869	11013	0	0	0	1.10497237569061	0.552486187845304	0	1.93370165745856	0	23.2044198895028	0	0	0	0	0	0	0.276243093922652	0	1.38121546961326	0	0.552486187845304	0	0	0.828729281767956	0	0	0	0	0	0	0	0	2.20994475138122	0	1.38121546961326	0	0	0.276243093922652	0	0	0.552486187845304	0	50.5524861878453	0	0	8.56353591160221	0	0	0	3.86740331491713	0	0	0	0	2.20994475138122	0.276243093922652	0	0	0	0	0.276243093922652	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	780	"AWI"	780	10009	11922	11082	0	0	0	0.32051282051282	0.961538461538462	0	1.92307692307692	0	30.7692307692308	0	0.32051282051282	0	0	0	0	0	0	2.88461538461538	0	0	0	0	0	0	0	0	0.961538461538462	0	0	0	0	3.52564102564103	0	0.32051282051282	0	0	0	0.32051282051282	0	0	0	31.7307692307692	0	0	17.6282051282051	0	0	0	2.56410256410256	0	0	0	0	5.12820512820513	0	0	0	0	0	0	0.641025641025641
2255	2335	"Sanabria Marsh"	42.1	-6.73333	785	"AWI"	785	10110	11982	11150	0	0	0	1.13636363636364	0	0	3.78787878787879	0	48.4848484848485	0	0	0	0	0	0	0	0	1.13636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.1969696969697	0	0	8.33333333333333	0	0	0	1.13636363636364	1.89393939393939	0	0	0	1.89393939393939	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	790	"AWI"	790	10214	12035	11214	0	0	0	0.986842105263158	1.64473684210526	0	2.30263157894737	0	41.1184210526316	0	0	0	0	0	0	0	0	0.986842105263158	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27631578947368	0	1.31578947368421	0	0	0	0	0	0	0	28.2894736842105	0	0	13.4868421052632	0	0	0	0.986842105263158	0.328947368421053	0	0	0	3.94736842105263	0.328947368421053	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	795	"AWI"	795	10399	12082	11266	0	0	0	0.333333333333333	1.33333333333333	0	2.33333333333333	0	33.6666666666667	0	0	0	0	0	0	0	0	0.333333333333333	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	41.6666666666667	0	0	11.6666666666667	0	0	0	4.33333333333333	0.666666666666667	0	0	0	2.33333333333333	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	800	"AWI"	800	10593	12128	11320	0	0	0	0.547945205479452	0.273972602739726	0	0.547945205479452	0	22.7397260273973	0	0.273972602739726	0	0	0	0	0	0	0.273972602739726	0	1.36986301369863	0	0	0	0	0	0	0	0	0	0.273972602739726	0	5.20547945205479	0	1.91780821917808	0	0	0	0	0	0	0	15.3424657534247	0	0	24.9315068493151	0	0	0	14.2465753424658	0.547945205479452	0	0	0	9.04109589041096	2.46575342465753	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	805	"AWI"	805	10770	12191	11375	0	0	0	0.293255131964809	0	0	0	0	16.1290322580645	0.293255131964809	0	0	0	0	0	0	0	4.10557184750733	0	0.293255131964809	0.293255131964809	0.586510263929619	0.879765395894428	0	0	0	0.586510263929619	0	0	0	0	4.39882697947214	0	0.293255131964809	0	0	0	0	0	0	0	24.9266862170088	0	0	17.5953079178886	0	0.586510263929619	0	22.8739002932551	0.293255131964809	0	0	0	4.10557184750733	1.46627565982405	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	810	"AWI"	810	10938	12244	11435	0	0	0	0	0.288184438040346	0	0.288184438040346	0	21.0374639769452	0	0	0	0	0	0	0	0	2.30547550432277	0	1.44092219020173	0	0	0.576368876080692	0.288184438040346	0	0	0	0	0	0	0	2.88184438040346	0.288184438040346	0.864553314121038	0	0	0	0	0	0	0	15.5619596541787	0	0	26.5129682997118	0.288184438040346	0.576368876080692	0	20.1729106628242	1.15273775216138	0	0	0	3.1700288184438	2.01729106628242	0	0	0	0	0	0.288184438040346
2255	2335	"Sanabria Marsh"	42.1	-6.73333	815	"AWI"	815	11089	12313	11505	0	0	0	1.07142857142857	0	0	0.357142857142857	0	4.64285714285714	0	0	0	0	0	0.357142857142857	0	0	2.14285714285714	0	1.07142857142857	0	0.357142857142857	0	0	0	0	0	0	0	0.357142857142857	0	3.57142857142857	0	1.42857142857143	0	0	0	0	0	0	0	20.3571428571429	0	0	15.3571428571429	0	0	0	37.1428571428571	1.42857142857143	0	0	0	8.57142857142857	1.78571428571429	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	828	"AWI"	828	11380	12517	11803	0	0	0	0	0.341296928327645	0	0.68259385665529	0	10.2389078498294	0	0.341296928327645	0	0	0	0.341296928327645	0	0	2.38907849829352	0	0.68259385665529	0	0	0	0	0	0	0	0.341296928327645	0	0	0	4.77815699658703	0	0.68259385665529	0	0	0	0	0	0	0	13.9931740614334	0	0	22.1843003412969	0	0	0	34.4709897610922	3.07167235494881	0	0	0	2.73037542662116	2.73037542662116	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	841	"AWI"	841	11561	12865	12252	0	0	0	0	0.879765395894428	0.293255131964809	0.293255131964809	0	4.10557184750733	0.293255131964809	0	0	0	0	0	0	0	2.34604105571848	0	1.17302052785924	0.293255131964809	0	0.586510263929619	0	0	0	0	0.586510263929619	0	0	0	4.10557184750733	0	0	0	0	0	0	0	0	0	14.6627565982405	0	0	4.98533724340176	0	0.293255131964809	0	59.5307917888563	2.05278592375367	0	0	0	1.75953079178886	1.75953079178886	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	855	"AWI"	855	11711	13521	12710	0	0	0	0	0.319488817891374	0	0.319488817891374	0	9.26517571884984	0	0.958466453674121	0	0	0	0	0	0	0.638977635782748	0.319488817891374	0.958466453674121	0	0	0	0	0	0	0.319488817891374	0	0	0	0	2.55591054313099	0	0.958466453674121	0	0	0	0	0	0	0	57.1884984025559	0	0	12.1405750798722	0	0	0.319488817891374	10.5431309904153	0	0	0	0	3.19488817891374	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	860	"AWI"	860	12054	13551	12871	0	0	0	0.325732899022801	0.325732899022801	0	0.651465798045603	0	14.3322475570033	0.325732899022801	0	0	0	0	0	0	0	0.325732899022801	0	0.325732899022801	0	0	0	0	0	0	0	0	0	0	0	0	0	0.651465798045603	0	0	0	0	0	0	0	57.6547231270358	0	0	8.14332247557003	0	0	0	13.6807817589577	0	0	0	0	3.25732899022801	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	870	"AWI"	870	12733	13645	13199	0	0.328947368421053	0	0	0.986842105263158	0	0.328947368421053	0	12.1710526315789	0	0	0	0	0	0	0	0	4.27631578947368	0	0	0	0	0	0	0	0	0	0.328947368421053	0	0	0	5.26315789473684	0	0.328947368421053	0	0	0	0	0	0	0.657894736842105	50.9868421052632	1.31578947368421	0	11.1842105263158	0	0	0	6.90789473684211	0	0	0	0	3.61842105263158	0.986842105263158	0.328947368421053	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	880	"AWI"	880	13253	13878	13535	0	0	0	0.252525252525253	0	0	1.76767676767677	0	17.9292929292929	0	0	0	0	0	0	0	0	1.51515151515152	0	0	0	0	0	0	0	0	0.505050505050505	0	0	0	0	0	0	1.01010101010101	0	0.252525252525253	0	0	0	0	0	53.030303030303	0	0	10.6060606060606	0	0	0	7.82828282828283	0	0	0	0	4.04040404040404	1.26262626262626	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	890	"AWI"	890	13501	14261	13861	0	0	0	0	0	0	1.88679245283019	0	20.7547169811321	0.471698113207547	0	0	0	0	0	0	0	2.83018867924528	0	1.41509433962264	0	0	0	0	0	0	0.471698113207547	0	0	0	0	0	0	1.41509433962264	0	0	0	0	0	0	0.471698113207547	36.7924528301887	0	0	17.9245283018868	0	0	0	6.60377358490566	0	0	0	0	7.54716981132075	1.41509433962264	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	903	"AWI"	903	13810	14567	14195	0	0	0	0	0	0	1.50537634408602	0	6.23655913978495	0	0	0	0	0	0	0.21505376344086	0	0.645161290322581	0	0	0	0.21505376344086	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21505376344086	0	0	0	0	0	80.2150537634409	0	0	6.02150537634409	0	0	0	2.36559139784946	0	0	0	0	1.93548387096774	0.21505376344086	0	0	0	0.21505376344086	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	910	"AWI"	910	13912	14792	14373	0	0	0	0	0.222222222222222	0	1.55555555555556	0	55.1111111111111	0	0.222222222222222	0	0	0	0	0	0	0.666666666666667	0	0.888888888888889	0	0	1.55555555555556	0	0	0	0	0	0	0	0	1.11111111111111	0	1.33333333333333	0	0	0	0	0	0	0	28.4444444444444	0	0	4.66666666666667	0	0	0	1.77777777777778	0.222222222222222	0	0	0	2	0.222222222222222	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	913	"AWI"	913	13955	14903	14448	0	0	0	0	0	0	0.316455696202532	0	52.5316455696203	0	0.316455696202532	0	0	0	0	0	0	1.89873417721519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53164556962025	0	0	0	0	0	0	0	31.3291139240506	0	0	7.59493670886076	0	0	0	0	0	0	0	0	3.48101265822785	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	920	"AWI"	920	14029	15179	14621	0	0	0	0	0	0	2.51046025104602	0	56.0669456066946	0.418410041841004	0	0	0	0	0	0	0	4.18410041841004	0	1.67364016736402	0	0	0	0	0	0.418410041841004	0	0	0	0	0	4.60251046025105	0	8.78661087866109	0	0	0	0	0	0	0	13.3891213389121	0	0	6.69456066945607	0	0	0	0.836820083682008	0	0	0	0	0	0.418410041841004	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	923	"AWI"	923	14158	15244	14735	0	0	0	0	0.615384615384615	0	0.307692307692308	0	69.5384615384615	0	0	0	0	0	0	0	0	5.23076923076923	0	0.615384615384615	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	8	0	0	6.46153846153846	0	0	0	1.23076923076923	0	0	0	0	3.69230769230769	0.307692307692308	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	930	"AWI"	930	14352	15532	14959	0	0	0	0.714285714285714	0	0	0	0	48.5714285714286	0	0	0	0	0	0	0	0	0.357142857142857	0	3.92857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	19.2857142857143	0	0	0	0	0	0	0	1.78571428571429	0	0	20.3571428571429	0	0	0	0	0	0	0	0	4.28571428571429	0	0.714285714285714	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	935	"AWI"	935	14414	15965	15096	0	0	0	2.16606498194946	1.08303249097473	0	16.2454873646209	0	2.88808664259928	0.36101083032491	0	0	0	0	0	0.36101083032491	0	0	0	3.97111913357401	0	0.72202166064982	12.2743682310469	0	0	0	0	0	0	0	0	5.05415162454874	0	6.13718411552347	0	0	0	0	0	0	0	20.9386281588448	0	0	26.7148014440433	0	0	0	0.36101083032491	0	0	0	0	0.72202166064982	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	943	"AWI"	943	14490	16713	15299	0	0	0	1.83823529411765	2.20588235294118	0	7.72058823529412	0	4.04411764705882	0.735294117647059	0	0.735294117647059	0	0	0	1.83823529411765	0	0	0	4.77941176470588	0	0	9.55882352941176	0	0	0	0	0	0	0	0.367647058823529	6.25	0	11.0294117647059	0	0	0	0	0	0	0	17.6470588235294	0	0	27.2058823529412	0	0.735294117647059	0	0.367647058823529	0	0	0	0	1.83823529411765	0.735294117647059	0	0.367647058823529	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	955	"AWI"	955	14625	17809	15599	0	0	0	0.854700854700855	0	0	7.69230769230769	0	1.70940170940171	0	1.70940170940171	0	0	0	0	0	0	0	0	4.27350427350427	0	0	0	0	0	0	0	0	0	0	0	0	0	35.042735042735	0	0	0	0	0	0	0	5.98290598290598	0	0	38.4615384615385	0	0	0	0.854700854700855	0	0	0	0	2.56410256410256	0.854700854700855	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	960	"AWI"	960	14739	17987	15758	0	0	0.267379679144385	2.40641711229947	0.802139037433155	0.267379679144385	16.5775401069519	4.01069518716578	3.20855614973262	0.267379679144385	0	0	0	0	0	0.267379679144385	0	0	0	0	0	0	6.14973262032086	0.267379679144385	0	0	0.267379679144385	0	0.267379679144385	0	0	0	0	6.95187165775401	0	0.802139037433155	0	0	0	0	0	4.81283422459893	0	0	45.7219251336898	0	0	0	0.53475935828877	0	0	0	0	5.08021390374332	0.53475935828877	0	0	0.53475935828877	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	970	"AWI"	970	14906	18440	16087	0	0	0	3.4965034965035	1.04895104895105	0	23.4265734265734	0	1.74825174825175	0.699300699300699	0	0	0	0	0	0	0	0	0	0	0.34965034965035	0	1.3986013986014	0	0	0	0	0	0	0	0.699300699300699	0	0	9.79020979020979	0	0	0	0	0	0	0	15.7342657342657	0	0	33.2167832167832	0.699300699300699	0	0	0.34965034965035	0.34965034965035	0	0	0	5.24475524475525	1.04895104895105	0	0.34965034965035	0	0.34965034965035	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	975	"AWI"	975	14978	18689	16241	0	0	0	3.66300366300366	0.366300366300366	0.366300366300366	21.978021978022	0	1.0989010989011	1.0989010989011	0.366300366300366	0	0	0	0	0	0	0	0	3.2967032967033	0	0	3.2967032967033	0	0	0	0.366300366300366	0	0	0	0	2.56410256410256	0	13.5531135531136	0	0	0	0	0	0	0	16.4835164835165	0	0	26.3736263736264	0.366300366300366	0	0.366300366300366	0	0	0	0	0	3.66300366300366	0	0.366300366300366	0.366300366300366	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	986	"AWI"	986	15066	19463	16550	0	0	0	4.08163265306122	1.22448979591837	0	21.6326530612245	0	0	0.408163265306122	0	0	0	0	0	0	0	0	0	1.22448979591837	0	0.408163265306122	4.08163265306122	0	0	0	0	0	0	0	0	4.89795918367347	0	6.53061224489796	0	0	0	0	0	0	0	8.57142857142857	0	0	41.2244897959184	0	0	0	0.408163265306122	0	0	0	0	3.26530612244898	1.63265306122449	0.408163265306122	0	0	0	0	0
