"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Coriariaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Malvaceae"	"Myrtaceae"	"Olea"	"Ostrya.Carpinus"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Tamarix"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
2968	3868	"Algendar"	39.94056	3.95861	1460	"AWI"	1460	6499	7106	6835	0	0	5	108	0	4	0	0	0	3	25	0	0	0	0	0	0	17	0	3	78	30	0	0	0	0	0	58	3	0	0	0	2	2	0	0	19	0	18	0	0	0	6	6	0	0	0	0	0	1	0	0	15	2	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1475	"AWI"	1475	6530	7136	6870	0	5	5	104	0	0	0	1	0	1	39	0	0	0	0	0	0	7	0	1	39	13	0	0	0	0	0	37	0	0	0	0	0	0	0	0	14	1	1	0	0	0	3	6	0	0	0	0	0	0	0	0	5	2	2	0	0
2968	3868	"Algendar"	39.94056	3.95861	1490	"AWI"	1490	6559	7169	6902	0	11	0	81	0	3	0	1	0	0	9	0	0	3	0	0	0	18	0	3	52	16	0	0	0	0	0	55	0	0	0	0	0	2	0	0	14	0	13	0	0	0	4	5	0	0	0	0	0	1	0	0	15	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1500	"AWI"	1500	6608	7178	6922	0	4	0	134	0	2	0	0	0	0	22	0	0	0	0	0	0	14	0	11	68	15	0	0	0	0	0	40	4	0	0	0	0	1	0	0	17	0	5	0	0	0	3	3	0	0	0	0	0	0	0	0	11	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1515	"AWI"	1515	6678	7192	6952	0	0	5	30	0	2	0	0	0	0	56	0	0	0	0	2	0	8	0	15	32	2	0	0	0	0	0	47	5	0	0	0	0	2	0	0	0	1	1	0	0	0	0	3	0	0	0	1	0	0	0	0	4	0	1	0	0
2968	3868	"Algendar"	39.94056	3.95861	1530	"AWI"	1530	6737	7206	6983	0	1	0	51	0	3	0	1	0	0	19	0	0	0	0	0	0	8	0	4	30	49	0	0	0	0	0	47	2	0	0	0	0	0	0	0	18	0	6	0	0	0	3	1	0	0	0	0	0	0	0	0	7	3	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1545	"AWI"	1545	6775	7229	7018	0	2	0	68	0	0	0	1	0	0	14	1	0	0	0	0	0	0	0	2	45	18	0	0	0	0	0	23	0	0	0	0	0	1	0	0	14	0	9	0	0	0	2	3	3	0	0	0	0	1	0	0	1	2	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1560	"AWI"	1560	6803	7253	7050	0	4	1	21	0	3	0	0	0	0	58	0	0	0	0	1	0	4	0	12	29	2	0	0	0	0	0	48	5	0	0	0	0	3	0	0	35	4	0	0	0	0	9	7	0	0	0	0	0	1	0	0	4	0	1	0	0
2968	3868	"Algendar"	39.94056	3.95861	1575	"AWI"	1575	6830	7306	7084	0	2	0	26	0	2	0	0	0	0	25	0	0	1	0	0	0	10	1	3	26	4	0	0	0	0	0	39	0	0	0	0	1	0	0	0	16	0	10	0	0	0	4	4	0	0	0	0	0	0	0	0	5	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1590	"AWI"	1590	6858	7342	7117	0	0	4	32	3	0	0	0	0	0	61	0	0	0	0	0	0	11	0	2	40	11	0	0	0	0	0	53	1	0	0	0	0	0	0	0	15	0	5	0	1	0	7	6	0	0	0	0	0	0	0	0	8	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1600	"AWI"	1600	6875	7364	7137	0	0	0	23	0	0	0	0	1	0	63	0	0	0	0	0	0	7	0	6	38	0	0	0	0	1	0	41	6	0	0	0	0	1	0	0	19	2	2	0	0	0	2	1	0	0	0	0	0	0	0	0	4	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1615	"AWI"	1615	6902	7404	7165	0	6	2	40	0	5	0	0	0	0	85	0	0	0	0	0	0	12	0	2	43	0	0	0	0	0	0	55	1	0	0	1	0	0	0	0	22	2	1	0	0	0	0	3	1	0	0	1	0	0	0	0	7	4	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1630	"AWI"	1630	6923	7462	7193	0	5	2	45	0	0	0	0	0	2	73	0	0	0	0	0	0	14	0	8	61	5	0	0	0	0	0	46	5	0	0	0	0	0	0	0	28	1	4	0	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1645	"AWI"	1645	6943	7522	7221	0	1	0	39	0	4	0	0	0	1	53	0	0	1	0	0	0	8	0	11	48	2	0	0	0	0	1	23	0	0	0	1	0	0	0	0	18	1	3	0	0	0	2	4	0	0	0	0	0	0	0	0	4	1	1	0	0
2968	3868	"Algendar"	39.94056	3.95861	1660	"AWI"	1660	6959	7595	7247	0	0	3	26	0	0	0	0	0	0	46	0	0	0	0	0	0	26	0	2	35	2	0	0	0	0	0	51	0	0	0	0	0	0	0	0	28	0	5	0	0	0	2	3	0	0	0	0	0	2	0	0	8	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1675	"AWI"	1675	6971	7672	7274	0	0	2	26	1	3	0	0	0	0	58	0	0	0	0	0	0	12	0	3	33	1	0	0	0	0	0	47	0	0	0	0	0	2	0	0	21	0	7	0	0	0	2	5	0	0	0	0	0	1	0	0	4	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1690	"AWI"	1690	7006	7698	7305	0	1	2	61	0	1	0	0	0	1	71	0	0	0	0	0	0	20	0	11	21	2	0	0	0	0	0	42	0	0	0	0	0	0	0	0	11	1	0	0	0	1	2	6	0	0	0	0	0	0	0	0	7	0	1	0	0
2968	3868	"Algendar"	39.94056	3.95861	1700	"AWI"	1700	7026	7715	7326	0	2	2	15	0	0	0	0	0	0	41	0	0	0	0	0	0	10	0	7	25	4	0	0	0	0	0	42	0	0	0	0	0	0	0	0	34	0	8	0	0	0	1	3	0	0	0	0	0	1	0	0	7	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1710	"AWI"	1710	7043	7733	7348	0	2	0	46	1	0	0	0	0	0	51	1	0	0	0	0	0	10	0	1	41	1	0	0	0	0	0	40	0	0	0	0	0	2	0	1	11	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	2	1	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1720	"AWI"	1720	7054	7755	7368	0	1	2	50	0	0	0	0	0	0	38	0	0	0	0	0	0	10	0	9	40	0	0	0	0	0	0	42	1	0	0	0	0	0	0	0	13	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	8	2	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1730	"AWI"	1730	7067	7777	7389	0	0	0	34	0	0	0	0	0	0	61	0	0	0	0	0	0	10	0	3	27	0	0	0	0	0	0	34	0	0	0	0	0	2	0	0	9	0	0	0	2	0	0	11	0	0	0	0	0	0	0	0	5	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1740	"AWI"	1740	7082	7806	7408	0	2	1	31	0	0	0	0	0	0	62	1	0	0	0	0	0	13	0	2	35	0	0	0	0	0	0	47	1	0	0	0	0	0	0	0	22	1	4	0	1	0	0	4	0	0	0	0	0	0	0	0	10	3	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1750	"AWI"	1750	7090	7835	7427	0	5	0	28	0	1	0	0	0	2	47	0	0	0	0	0	0	4	0	1	19	1	0	0	0	0	0	24	7	0	0	1	0	0	0	0	17	0	1	0	0	0	3	1	0	0	0	0	0	0	0	0	6	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1760	"AWI"	1760	7099	7872	7447	0	1	2	47	0	0	0	0	0	2	87	0	0	0	0	0	0	22	0	7	50	5	0	0	0	0	0	44	0	0	0	0	0	0	0	0	29	1	5	0	1	0	1	7	0	0	0	0	0	0	0	0	3	3	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1770	"AWI"	1770	7112	7905	7468	0	0	0	30	0	4	0	0	0	0	105	0	0	0	0	0	0	17	0	2	39	4	0	0	0	0	0	59	2	0	0	0	0	0	0	0	21	1	3	0	4	0	2	2	0	0	1	0	0	0	0	0	4	1	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1780	"AWI"	1780	7136	7922	7488	0	1	3	55	4	4	0	0	0	1	32	0	0	0	0	0	0	12	0	7	44	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	8	0	0	0	1
2968	3868	"Algendar"	39.94056	3.95861	1800	"AWI"	1800	7176	7957	7531	0	2	1	30	0	1	0	1	0	2	42	1	1	0	0	0	0	25	0	0	24	0	0	0	0	0	0	31	1	0	0	0	0	2	0	1	13	1	9	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1835	"AWI"	1835	7229	8032	7602	0	0	5	39	0	0	0	0	0	0	68	0	0	2	0	0	0	14	0	0	31	2	0	0	0	0	0	26	0	0	0	0	0	1	0	4	20	0	0	0	0	0	3	11	0	0	0	0	0	0	0	0	11	1	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1870	"AWI"	1870	7283	8140	7673	0	2	2	22	0	3	0	0	1	0	28	0	0	0	0	0	0	16	0	5	24	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	59	0	4	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	4	0
2968	3868	"Algendar"	39.94056	3.95861	1905	"AWI"	1905	7347	8189	7749	0	0	0	38	0	2	0	0	0	0	20	1	0	1	0	0	0	17	0	0	21	2	0	0	0	0	0	34	0	0	0	0	1	0	0	0	16	1	0	0	0	0	1	7	0	0	0	0	0	0	0	0	4	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1940	"AWI"	1940	7389	8271	7823	0	0	1	24	0	0	0	0	0	0	52	0	0	0	0	0	0	41	0	0	16	5	0	0	0	3	0	30	0	0	0	0	0	0	0	0	31	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	14	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	1975	"AWI"	1975	7464	8340	7897	0	0	0	23	0	0	0	0	1	0	23	0	0	0	0	0	0	17	0	5	36	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	34	0	5	0	0	0	3	6	0	0	0	0	0	1	0	0	2	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	2010	"AWI"	2010	7532	8405	7972	0	3	3	13	0	0	0	2	0	0	76	0	0	0	0	0	0	25	0	2	12	7	0	0	0	0	0	25	3	0	0	0	1	0	0	0	32	2	0	0	0	0	1	5	0	0	0	0	0	1	0	0	4	1	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	2080	"AWI"	2080	7679	8550	8121	0	3	2	23	0	1	0	0	0	0	74	0	0	0	0	0	0	24	0	5	39	2	0	0	0	0	0	39	0	0	0	0	0	0	0	0	27	0	1	0	0	0	4	1	0	0	0	0	0	0	0	0	4	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	2095	"AWI"	2095	7714	8572	8154	0	0	1	29	0	0	0	0	0	1	84	1	0	0	0	0	0	26	0	6	19	5	0	0	1	0	0	29	4	0	0	0	0	0	0	0	31	0	0	0	1	0	1	8	0	0	0	0	0	0	0	0	3	1	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	2145	"AWI"	2145	7819	8667	8262	0	3	2	22	0	3	0	0	0	0	55	0	0	0	0	0	0	10	0	3	26	2	0	0	0	0	0	48	0	0	0	0	0	0	0	1	41	0	3	0	0	0	5	1	0	0	0	0	0	0	0	0	7	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	2170	"AWI"	2170	7903	8700	8309	0	0	7	47	0	2	0	1	0	0	79	0	0	0	0	0	0	27	0	4	23	4	0	0	0	0	0	44	0	0	0	0	0	0	0	0	28	1	2	0	0	0	1	11	0	0	0	0	0	0	0	0	4	1	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	2195	"AWI"	2195	7977	8743	8359	0	2	0	20	0	0	0	1	0	0	64	1	1	0	0	0	1	16	0	5	24	5	0	0	0	0	0	50	0	0	0	0	0	0	0	0	32	0	1	0	0	0	1	5	1	0	0	0	0	0	0	0	7	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	2220	"AWI"	2220	8020	8789	8412	0	1	0	37	0	0	0	1	0	0	83	1	0	0	0	0	0	32	0	1	14	4	0	0	0	0	0	47	1	0	0	0	0	0	0	0	26	1	0	0	0	0	3	2	0	0	0	0	0	1	0	0	5	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	2245	"AWI"	2245	8113	8824	8457	0	0	0	46	0	0	0	0	0	0	58	2	0	0	0	0	0	37	0	4	16	2	0	0	0	0	0	39	2	0	0	0	0	0	0	0	28	1	3	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	2270	"AWI"	2270	8227	8846	8499	0	0	0	57	0	0	0	0	0	0	81	0	0	2	0	0	0	31	0	6	13	9	0	0	0	0	0	46	0	0	0	0	0	0	1	0	35	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	7	1	1	0	0
2968	3868	"Algendar"	39.94056	3.95861	2295	"AWI"	2295	8317	8871	8542	0	1	0	46	0	4	0	0	0	0	96	0	0	0	0	0	0	31	0	7	32	4	0	0	0	0	0	81	0	0	0	0	0	1	0	0	50	3	0	0	0	1	3	6	0	0	0	0	0	0	0	0	2	2	0	3	0
2968	3868	"Algendar"	39.94056	3.95861	2320	"AWI"	2320	8378	8919	8588	0	0	0	24	0	1	0	0	0	2	44	0	0	0	0	0	0	42	0	7	33	3	0	0	0	0	0	48	1	0	0	0	0	1	0	0	39	4	0	0	0	0	3	8	0	0	0	0	0	0	0	0	6	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	2345	"AWI"	2345	8461	8969	8645	0	0	0	14	0	5	0	0	0	0	51	0	0	0	0	0	0	38	0	2	10	0	0	0	0	0	0	29	0	0	0	0	0	4	0	0	35	0	1	0	0	0	2	5	0	1	0	0	0	0	0	0	4	1	0	0	1
2968	3868	"Algendar"	39.94056	3.95861	2370	"AWI"	2370	8509	9068	8721	0	0	0	35	0	2	0	0	0	1	73	0	0	0	0	0	0	24	0	6	24	0	0	0	0	0	0	30	1	0	0	0	0	0	0	0	41	0	3	0	0	0	2	7	0	0	0	0	0	0	0	0	3	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	2390	"AWI"	2390	8534	9182	8780	0	1	0	18	0	2	0	1	0	0	42	0	0	1	0	0	0	37	0	0	30	3	0	0	0	0	0	26	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	2470	"AWI"	2470	8647	9591	9005	0	0	0	30	0	8	0	0	0	0	54	1	0	0	0	0	1	20	0	2	22	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	35	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	2510	"AWI"	2510	8685	9868	9108	0	1	0	15	0	0	0	1	0	0	62	0	0	0	0	0	0	21	0	2	39	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	34	2	0	0	0	0	5	5	0	0	0	0	0	0	0	0	3	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	2550	"AWI"	2550	8762	9994	9228	0	0	0	23	0	0	0	3	0	1	51	0	0	0	0	0	1	4	0	0	11	0	0	0	0	0	0	26	0	0	0	0	0	3	0	0	25	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
2968	3868	"Algendar"	39.94056	3.95861	2590	"AWI"	2590	8814	10216	9338	0	0	7	25	0	0	0	0	0	0	47	0	0	0	0	0	0	8	0	0	4	2	0	0	0	0	0	35	2	0	0	0	0	2	0	0	16	2	0	0	0	0	6	3	0	0	0	0	0	0	0	0	1	0	3	0	0
2968	3868	"Algendar"	39.94056	3.95861	2630	"AWI"	2630	8891	10377	9456	0	4	3	27	0	3	0	0	0	1	56	0	0	0	0	0	0	27	0	2	8	4	0	0	0	0	0	17	1	0	0	0	0	1	0	2	28	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0
2968	3868	"Algendar"	39.94056	3.95861	2670	"AWI"	2670	8951	10539	9566	0	1	2	7	0	0	0	0	0	0	33	0	0	0	0	0	0	18	0	2	6	2	0	0	0	0	0	23	0	0	0	0	0	0	0	1	9	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	2750	"AWI"	2750	9089	10899	9800	0	0	0	27	0	1	0	0	0	0	35	0	0	0	0	0	0	24	0	11	11	1	0	0	0	0	0	15	0	0	0	0	0	4	0	0	31	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	2790	"AWI"	2790	9153	11079	9907	0	4	0	3	0	0	0	0	0	0	21	0	0	0	0	0	1	35	0	12	14	2	0	0	0	0	0	18	0	0	0	0	0	0	0	0	65	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
2968	3868	"Algendar"	39.94056	3.95861	2830	"AWI"	2830	9250	11210	10026	0	0	0	23	0	0	0	2	0	0	27	0	0	0	0	0	0	38	0	5	15	0	0	0	0	0	0	8	1	0	0	0	0	2	0	0	42	1	2	0	0	0	1	4	0	0	0	0	0	0	0	0	2	0	1	0	0
2968	3868	"Algendar"	39.94056	3.95861	2880	"AWI"	2880	9342	11441	10179	0	0	0	37	0	1	0	0	0	2	22	0	0	0	0	0	0	28	0	7	10	0	0	0	0	0	0	3	0	0	0	0	0	1	0	1	32	3	1	0	0	0	2	5	0	0	0	0	0	0	0	0	1	0	0	0	0
