"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Myrica"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26218	45722	"Reiersdalvann"	58.325934	7.784902	1136	"AWI"	1136	7776	8755	8258	0	141	0	0	0	0	0	208	0	0	0	0	0	0	0	149	0	9	0	0	0	0	0	3	2	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	10	1	12	0	0	0	0	0	0	0	0	0	0	0	20	1	2
26218	45722	"Reiersdalvann"	58.325934	7.784902	1140	"AWI"	1140	7897	8814	8359	0	215	0	0	0	0	0	247	0	0	0	0	0	0	0	137	0	6	0	0	0	0	0	1	0	0	0	5	0	0	6	0	0	0	0	0	0	0	0	175	0	0	0	6	0	8	0	0	0	0	0	0	0	0	4	0	0	14	0	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1144	"AWI"	1144	7993	8921	8461	0	152	0	0	0	0	0	209	0	0	0	0	0	0	0	133	0	2	0	0	0	0	0	1	0	0	0	10	0	0	3	0	0	0	0	0	0	0	0	113	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	1	10	1	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1148	"AWI"	1148	8254	8981	8572	0	127	0	0	0	0	0	208	0	0	0	0	0	0	0	87	0	3	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	178	0	0	0	5	0	15	0	0	0	0	0	0	0	0	0	0	0	9	0	1
26218	45722	"Reiersdalvann"	58.325934	7.784902	1152	"AWI"	1152	8440	9116	8692	0	111	0	0	0	0	0	187	0	0	0	0	0	0	0	121	0	4	0	0	0	0	0	1	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	0	0	0	0	0	0	0	0	0	0	1	7	1	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1154	"AWI"	1154	8490	9206	8752	0	53	0	0	0	0	0	141	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	1	0	0	0	14	0	0	5	0	0	0	0	0	0	0	0	287	0	0	0	1	0	13	0	0	0	0	0	0	0	0	0	0	1	11	5	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1156	"AWI"	1156	8667	9356	8921	0	14	0	0	0	0	0	89	0	0	0	0	0	0	0	190	0	7	0	0	0	0	0	1	1	0	0	11	0	0	8	0	0	0	0	0	0	0	0	284	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	9	0	2
26218	45722	"Reiersdalvann"	58.325934	7.784902	1158	"AWI"	1158	8986	9576	9223	0	3	0	0	0	0	0	171	0	0	0	0	0	0	0	241	0	7	0	0	0	0	0	0	2	0	0	11	0	0	3	0	0	0	0	0	0	0	0	314	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	1	0	17	0	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1160	"AWI"	1160	9274	9826	9520	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	178	0	6	0	0	0	0	0	0	2	0	0	14	0	0	3	0	0	0	0	0	0	0	0	255	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	6	0	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1162	"AWI"	1162	9542	10103	9816	0	1	2	0	0	0	0	125	0	0	0	0	0	0	0	226	0	7	0	0	0	0	0	0	0	0	0	6	0	0	9	0	0	0	0	0	0	0	0	240	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1164	"AWI"	1164	9793	10432	10115	0	0	1	0	0	0	0	96	0	0	0	0	0	0	0	167	0	5	1	0	0	0	0	0	0	0	0	10	0	0	101	0	0	0	0	0	0	0	0	252	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	10	1	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1166	"AWI"	1166	10036	10788	10411	0	0	1	0	0	0	0	110	0	0	0	0	0	0	0	168	0	7	0	0	0	0	0	0	2	0	0	10	0	0	95	0	0	0	0	0	0	0	0	182	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	1	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1168	"AWI"	1168	10217	10955	10555	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	69	0	16	0	0	0	0	0	0	0	0	0	18	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1170	"AWI"	1170	10326	11061	10649	0	0	1	0	0	0	0	344	0	0	0	0	0	0	0	5	0	16	0	0	0	0	0	0	0	0	0	12	1	0	75	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	7	1
26218	45722	"Reiersdalvann"	58.325934	7.784902	1176	"AWI"	1176	10450	11700	10889	0	3	3	0	0	30	0	47	0	0	0	0	0	0	0	1	0	13	0	0	0	0	0	0	0	0	0	22	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	4	0	0	0	0	1	0	0	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1178	"AWI"	1178	10475	12012	10964	0	1	6	0	0	32	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	19	0	0	0	0	0	0	0	2	0
