"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Geraniaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Laurus"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Pterocarya"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15895	24463	"Lastioulles"	45.38611	2.63611	311.5	"AWI"	311.5	10482	13086	11744	0	0	0	0	2	0	16	0	86	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	2	0	0	0	1	0	0	0	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	312.5	"AWI"	312.5	10513.5	13128.5	11778	0	0	0	1	13	0	17	0	130	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	66	0	0	0	57	0	0	0	0	3	0	0	0	0	2	16	5	0	1	0	0	0	0	0	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	314	"AWI"	314	10567	13180	11831	0	0	0	0	6	0	15	0	170	0	0	0	0	0	0	0	2	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	1	0	0	0	0	0	2	0	0	0	0	0	6	0	0	1	0	3	0	0	0	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	315	"AWI"	315	10597	13216	11866	0	0	0	3	11	0	12	0	78	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	2	0	1	3	0	2	0	0	1	26	12	0	0	0	4	0	0	0	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	316	"AWI"	316	10629	13253	11896	0	0	0	0	6	0	13	0	150	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	1	0	1	0	0	1	8	1	0	0	0	1	0	0	0	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	317	"AWI"	317	10660	13300	11929	0	0	0	0	3	0	29	0	160	0	0	0	0	0	0	0	2	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	2	0	2	0	0	1	12	2	0	0	0	1	0	0	0	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	318	"AWI"	318	10697	13338	11965	0	0	0	0	6	0	22	0	80	0	0	0	0	0	0	0	1	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	60	0	0	0	0	0	0	0	0	2	0	5	0	0	2	5	1	0	0	0	1	0	0	0	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	320	"AWI"	320	10756	13405	12036	0	0	0	0	4	0	18	0	140	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	1	0	0	3	0	45	0	0	6	0	12	0	0	0	2	0	0	0	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	321	"AWI"	321	10795	13440	12068	0	0	0	5	1	0	50	0	8	0	0	0	0	0	0	0	3	0	0	6	1	40	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	1	0	16	0	0	0	4	0	0	0	0	6	0	0	0	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	325	"AWI"	325	10925	13598	12201	0	0	0	8	3	0	70	0	20	0	0	0	0	0	0	0	6	0	0	6	1	22	0	0	0	0	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	31	0	0	1	0	0	0	0	0	3	0	12	0	0	2	16	1	0	0	0	8	0	0	0	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	330	"AWI"	330	11079	13793	12378	0	0	0	10	4	0	66	0	1	0	0	0	0	0	0	0	11	0	0	6	0	30	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	17	0	0	1	0	0	0	0	0	1	0	9	0	0	2	16	0	0	1	0	3	0	0	0	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	335	"AWI"	335	11237	13990	12550	0	0	0	8	1	0	100	0	0	0	0	0	0	0	0	1	6	0	0	5	0	22	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	1	0	7	0	0	0	11	0	0	1	0	4	0	0	1	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	340	"AWI"	340	11407	14156	12721	0	0	0	7	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	19	0	0	0	64	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	2	0	0	0	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	345	"AWI"	345	11548	14346	12889	0	0	0	16	2	0	100	0	0	0	0	0	0	0	0	0	1	0	1	3	0	3	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4	0	4	1	0	0	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	355	"AWI"	355	11863	14703	13234	1	0	0	19	2	0	93	0	2	0	2	0	0	0	0	1	2	0	0	4	1	3	3	0	0	0	2	0	0	0	0	1	1	2	0	0	0	0	1	0	0	0	2	38	0	0	1	67	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	4	1	1	0	0	0	0
