"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Dioscoreaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Olea"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
15746	40452	"Etang de la Gruère"	47.24056	7.05	291	"AWI"	291	6945	7247	7073	18	4	0	1	0	0	0	0	0	0	22	0	1	0	0	0	0	0	0	0	0	0	0	123	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31	0	0	0	0	0	0	0	70	0	0	0	0	0	1	0	0	0	0	0	2	0	0	79	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	295	"AWI"	295	7019	7338	7182	11	13	0	1	1	0	0	1	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	174	0	10	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	154	0	0	0	0	0	2	0	0	0	0	2	3	0	0	103	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	301	"AWI"	301	7114	7560	7330	7	10	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	139	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	307	"AWI"	307	7344	7629	7502	4	2	0	0	0	0	1	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	146	0	18	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	311	"AWI"	311	7432	7723	7603	4	5	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	133	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	315	"AWI"	315	7525	7773	7664	2	4	0	0	0	0	2	1	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	163	0	19	0	0	0	0	0	0	1	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	18	0	0	0	0	1	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	319	"AWI"	319	7564	7864	7722	6	3	0	0	0	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	175	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	1	0	0	0	0	0	0	0	0	57	1	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	323	"AWI"	323	7654	7912	7782	1	3	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	188	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	24	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	327	"AWI"	327	7708	7959	7844	1	8	0	1	0	0	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	278	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	64	0	0	0	2	0	1	0	0	0	0	1	0	0	0	62	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	333	"AWI"	333	7801	8053	7929	2	4	0	0	1	0	1	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	259	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	337	"AWI"	337	7853	8110	7983	3	7	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	264	0	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	76	0	0	0	1	0	2	0	1	0	0	0	0	0	0	95	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	341	"AWI"	341	7899	8176	8033	3	5	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	186	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	1	0	0	0	80	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	343	"AWI"	343	7939	8188	8059	1	2	0	0	0	0	4	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	192	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	347	"AWI"	347	7979	8227	8112	2	2	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	1	0	0	0	0	0	0	77	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	351	"AWI"	351	8018	8295	8160	1	8	0	0	0	0	1	2	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	176	0	20	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	47	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	355	"AWI"	355	8069	8321	8202	1	3	0	0	0	0	0	2	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	167	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	1	0	0	84	0	0	0	0	0	1	0	0	0	0	1	0	1	0	93	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	359	"AWI"	359	8102	8367	8251	1	8	0	0	0	0	0	1	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	159	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	85	0	0	0	0	0	1	0	0	0	0	0	0	0	0	122	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	363	"AWI"	363	8199	8407	8313	1	3	0	0	0	0	2	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	108	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	52	0	0	0	0	1	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	367	"AWI"	367	8286	8459	8377	0	6	0	0	0	0	1	1	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	185	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	55	0	0	0	0	0	0	0	0	0	0	1	0	0	0	72	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	371	"AWI"	371	8343	8538	8435	0	7	0	1	0	0	1	1	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	252	0	22	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	45	0	0	0	0	0	1	0	0	0	0	0	0	0	0	83	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	375	"AWI"	375	8394	8572	8482	1	2	0	0	0	0	1	1	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	212	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	381	"AWI"	381	8440	8673	8550	0	4	0	0	0	0	2	3	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	183	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	61	0	0	0	0	0	0	0	0	0	0	1	0	0	0	122	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	385	"AWI"	385	8479	8715	8597	0	7	0	0	0	0	0	1	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	154	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	391	"AWI"	391	8522	8834	8660	0	2	0	1	0	0	0	2	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	253	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	61	0	0	0	0	0	1	0	0	0	0	1	0	0	0	97	0	0	0	1
15746	40452	"Etang de la Gruère"	47.24056	7.05	395	"AWI"	395	8565	8865	8699	0	4	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	315	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	1	0	0	0	100	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	401	"AWI"	401	8614	8955	8758	0	2	0	1	0	0	1	2	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	214	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	2	0	0	0	0	0	0	0	0	122	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	405	"AWI"	405	8660	8991	8813	0	8	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	220	0	32	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	1	0	1	0	0	2	0	0	0	125	0	0	0	1
15746	40452	"Etang de la Gruère"	47.24056	7.05	409	"AWI"	409	8690	9066	8868	0	1	0	0	0	0	0	1	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	295	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	1	0	0	0	0	0	0	97	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	413	"AWI"	413	8742	9110	8921	0	3	0	0	0	0	1	0	0	0	37	0	1	0	0	0	0	0	0	0	0	0	0	271	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	5	0	0	0	0	2	0	0	0	98	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	417	"AWI"	417	8786	9149	8971	0	3	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	312	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	1	0	0	0	0	0	0	0	0	65	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	421	"AWI"	421	8828	9208	9021	1	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	376	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	1	0	0	0	0	0	0	0	0	66	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	427	"AWI"	427	8927	9290	9092	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	178	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	431	"AWI"	431	8986	9367	9142	5	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	292	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	435	"AWI"	435	9039	9414	9204	3	2	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	303	0	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	0	0	0	0	31	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	439	"AWI"	439	9065	9503	9263	1	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	339	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	443	"AWI"	443	9118	9560	9319	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	381	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	447	"AWI"	447	9162	9611	9383	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	344	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	451	"AWI"	451	9210	9680	9440	0	1	0	0	0	0	1	2	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	363	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	455	"AWI"	455	9307	9718	9499	0	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	1	0	0	368	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	1	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	459	"AWI"	459	9355	9779	9560	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	354	0	26	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	463	"AWI"	463	9460	9825	9610	0	1	0	0	0	0	0	1	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	312	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	1	0	2	0	0	0	0	0	0	0	0	51	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	467	"AWI"	467	9543	9874	9665	0	0	0	0	0	0	0	3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	298	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	1	0	0	0	0	0	0	0	0	49	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	469	"AWI"	469	9559	9913	9694	0	1	0	1	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	293	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	471	"AWI"	471	9575	9944	9722	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	287	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	1	0	0	0	0	0	0	0	0	37	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	473	"AWI"	473	9592	9960	9744	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	329	0	38	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	24	0	0	0	1	0	1	0	0	0	0	1	0	0	0	38	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	475	"AWI"	475	9605	9977	9770	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	281	0	48	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	477	"AWI"	477	9616	10001	9792	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	260	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	1	0	0	0	0	1	0	0	0	64	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	479	"AWI"	479	9626	10031	9815	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	295	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	2	0	1	0	0	0	0	0	0	59	0	0	1	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	481	"AWI"	481	9644	10057	9838	0	0	0	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	315	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	2	0	2	0	0	0	0	2	0	0	0	61	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	483	"AWI"	483	9667	10069	9865	0	0	0	0	1	0	0	1	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	354	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	1	0	0	0	0	0	0	0	0	55	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	485	"AWI"	485	9685	10084	9894	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	326	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	1	0	0	0	0	0	0	1	0	0	0	43	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	487	"AWI"	487	9696	10105	9920	0	0	0	0	0	0	1	2	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	275	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	489	"AWI"	489	9708	10127	9945	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	311	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	3	0	0	0	0	1	0	0	0	52	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	491	"AWI"	491	9731	10149	9968	1	0	0	0	0	0	0	2	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	300	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	2	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	493	"AWI"	493	9754	10161	9993	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	206	0	126	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	0	1	0	0	0	0	0	0	0	0	20	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	495	"AWI"	495	9777	10178	10017	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	200	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	2	0	0	0	0	0	0	1	0	52	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	497	"AWI"	497	9799	10191	10045	0	0	0	0	0	0	0	2	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	224	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	39	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	499	"AWI"	499	9819	10210	10071	0	0	0	1	0	0	0	2	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	166	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	1	0	3	0	0	0	0	0	0	0	0	30	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	501	"AWI"	501	9857	10250	10107	0	0	0	0	0	0	0	2	0	0	43	0	1	0	0	0	0	0	0	0	0	0	0	170	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	2	0	0	0	0	2	0	0	0	39	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	503	"AWI"	503	9899	10325	10150	0	0	0	0	0	0	0	6	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	134	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	505	"AWI"	505	9931	10417	10191	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	147	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	2	0	0	0	0	0	0	0	0	23	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	507	"AWI"	507	9957	10525	10232	0	0	0	0	0	0	0	1	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	119	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	2	0	0	0	0	1	0	0	0	26	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	509	"AWI"	509	9979	10638	10274	0	0	0	0	0	0	0	1	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	70	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	1	0	21	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	511	"AWI"	511	10025	10717	10324	0	0	0	0	0	0	0	4	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	48	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	4	0	0	0	0
15746	40452	"Etang de la Gruère"	47.24056	7.05	513	"AWI"	513	10090	10759	10382	0	0	0	0	0	0	0	8	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	21	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0
