"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
13430	20131	"Mekelermeer"	52.770122	6.62688	389	"AWI"	389	10680	12584	11387	0	0	0.840336134453782	0	0	1.68067226890756	0	44.5378151260504	0	0	0	0	0	2.52100840336134	17.2268907563025	0	0	0	0	0	0	0	1.26050420168067	0	0	0	0	0	28.5714285714286	0	0	0	0	0	0.420168067226891	0.420168067226891	0	0	1.26050420168067	0.840336134453782	0	0.420168067226891	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	390	"AWI"	390	10691	12706	11423	0	0	0	0	0	2.77777777777778	0	29.5138888888889	0	0	0	0	0	2.43055555555556	18.0555555555556	0	17.3611111111111	0	0	0	0	0	0.694444444444444	0	0	0	0	0	25	0	0	0	0	0	0.347222222222222	0	0	0	0.694444444444444	2.43055555555556	0	0.694444444444444	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	391	"AWI"	391	10739	12756	11469	0	0	1.07142857142857	0	0	3.57142857142857	0	35.7142857142857	0	0	0	0	0	3.21428571428571	15	0	17.1428571428571	0	0	0	0	0	0.714285714285714	0	0	0	0	0	21.7857142857143	0	0	0	0	0	0	0	0	0	0.357142857142857	1.42857142857143	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	392	"AWI"	392	10784	12790	11515	0	0	0.354609929078014	0	0	1.77304964539007	0	34.3971631205674	0	0	0	0	0	3.90070921985816	23.0496453900709	0	19.1489361702128	0	0	0	0	0	0.354609929078014	0	0	0	0	0	14.1843971631206	0	0	0	0	0	0	0	0	0	0.709219858156028	2.12765957446809	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	393	"AWI"	393	10834	12837	11565	0	0.709219858156028	0.709219858156028	0	0	2.83687943262411	0	46.8085106382979	0	0	0	0	0	3.54609929078014	9.9290780141844	0	19.8581560283688	0	0	0	0	0	0	0	0	0	0	0	8.51063829787234	0	0	0	0	0	0	0	0	0	3.54609929078014	3.54609929078014	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	394	"AWI"	394	10880	12866	11613	0	0	0.3584229390681	0	0	5.37634408602151	0	34.4086021505376	0	0	0	0	0	2.8673835125448	17.2043010752688	0	16.1290322580645	0	0	0	0	0	1.4336917562724	0	0	0	0	0	18.2795698924731	0	0	0	0	0	0	0	0	0	1.7921146953405	2.1505376344086	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	395	"AWI"	395	10910	12904	11661	0	0	0.3584229390681	0	0	2.5089605734767	0	41.2186379928315	0	0	0	0	0	1.4336917562724	16.1290322580645	0	17.2043010752688	0	0	0	0	0	1.0752688172043	0	0	0	0	0	17.5627240143369	0	0	0	0	0	0	0	0	0	0	2.5089605734767	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	396	"AWI"	396	10938	12950	11705	0	0	0.68259385665529	0.341296928327645	0	3.07167235494881	0	30.7167235494881	0	0	0	0	0	3.7542662116041	20.8191126279863	0	18.7713310580205	0	0	0	0	0	0.68259385665529	0	0	0	0	0	16.7235494880546	0	0	0	0	0	0	0	0	0	1.02389078498294	2.73037542662116	0	0.68259385665529	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	397	"AWI"	397	10963	12992	11754	0	0.34965034965035	0.699300699300699	0	0	1.74825174825175	0	36.7132867132867	0	0	0	0	0	2.7972027972028	13.986013986014	0	17.1328671328671	0	0	0	0	0	0.34965034965035	0	0	0	0	0	21.6783216783217	0	0	0	0	0.699300699300699	0	0.699300699300699	0	0	0.34965034965035	2.7972027972028	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	398	"AWI"	398	10983	13031	11805	0	0	0.719424460431655	0	0	4.67625899280576	0	45.3237410071942	0	0	0	0	0	3.23741007194245	7.55395683453237	0	25.5395683453237	0	0	0	0	0	0.359712230215827	0	0	0	0	0	8.63309352517986	0	0	0	0	0	0	0	0	0	1.07913669064748	1.79856115107914	0	1.07913669064748	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	399	"AWI"	399	11003	13095	11847	0	0.34965034965035	0	0	0	2.0979020979021	0	37.4125874125874	0	0	0	0.34965034965035	0	0	8.04195804195804	0	22.7272727272727	0	0	0	0	0	0	0	0	0	0	0	24.4755244755245	0	0	0	0	0.34965034965035	0	0	0	0	1.3986013986014	2.7972027972028	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	400	"AWI"	400	11025	13165	11897	0	0	0.353356890459364	0	0	2.82685512367491	0	40.9893992932862	0	0	0	0	0	4.59363957597173	10.9540636042403	0	21.2014134275618	0	0	0	0	0	0	0	0	0	0	0	14.1342756183746	0	0	0	0	0.353356890459364	0	0	0	0	1.06007067137809	2.82685512367491	0	0.706713780918728	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	401	"AWI"	401	11053	13244	11940	0	0	0	0	0	1.81818181818182	0	48.7272727272727	0	0	0	0	0	0.727272727272727	5.09090909090909	0	22.5454545454545	0	0	0	0	0	0.363636363636364	0	0	0	0	0	15.6363636363636	0	0	0	0	0	0	0	0	0	1.81818181818182	3.27272727272727	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	402	"AWI"	402	11072	13317	11984	0	0	0.355871886120996	0	0	2.84697508896797	0	40.5693950177936	0	0	0	0	0.355871886120996	3.55871886120996	11.3879003558719	0	18.1494661921708	0	0	0	0	0	0.711743772241993	0	0	0	0	0	17.0818505338078	0	0	0	0	0	0	0	0	0	1.06761565836299	3.55871886120996	0	0.355871886120996	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	403	"AWI"	403	11093	13396	12028	0	0.340136054421769	0.340136054421769	0	0	1.36054421768707	0	47.6190476190476	0	0	0	0	0	3.06122448979592	6.12244897959184	0	19.047619047619	0	0	0	0	0	0	0	0	0	0	0	15.3061224489796	0	0	0	0	1.02040816326531	0	0	0	0	2.04081632653061	3.06122448979592	0	0.680272108843537	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	404	"AWI"	404	11111	13485	12072	0	0	1.02040816326531	0	0	0.680272108843537	0	40.1360544217687	0	0	0	0.340136054421769	0.340136054421769	4.08163265306122	10.8843537414966	0	15.6462585034014	0	0	0	0	0	0.680272108843537	0	0	0	0	0	19.047619047619	0	0	0	0	0	0	0	0	0	3.40136054421769	3.74149659863946	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	405	"AWI"	405	11242	13530	12165	0	0.352112676056338	0.352112676056338	0	0	2.46478873239437	0	35.9154929577465	0	0	0	0.352112676056338	0	3.52112676056338	7.74647887323944	0	19.0140845070423	0	0	0	0	0	2.11267605633803	0	0	0	0	0	22.887323943662	0	0	0	0	0	0	0	0	0	1.76056338028169	3.16901408450704	0	0.352112676056338	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	406	"AWI"	406	11431	13556	12279	0	0	0.342465753424658	0.342465753424658	0	1.71232876712329	0	39.3835616438356	0	0	0	0	0	4.10958904109589	7.87671232876712	0	19.8630136986301	0	0	0	0	0	0	0	0	0	0	0	21.2328767123288	0	0	0	0	0	0	0	0	0	1.02739726027397	3.76712328767123	0	0.342465753424658	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	407	"AWI"	407	11614	13588	12393	0	0	0	0	0	1.36986301369863	0	52.7397260273973	0	0	0	0.342465753424658	0	0.684931506849315	7.53424657534247	0	15.0684931506849	0	0	0	0	0	0	0	0	0	0	0	17.8082191780822	0	0	0	0	0	0	0	0	0	0.684931506849315	3.42465753424658	0	0.342465753424658	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	408	"AWI"	408	11797	13620	12506	0	0	0	0	0	2.59259259259259	0	31.8518518518519	0	0	0	0	0	3.33333333333333	14.4444444444444	0	11.8518518518519	0	0	0	0	0	0.37037037037037	0	0	0	0	0	30.7407407407407	0	0	0	0	0	0	0	0	0	1.85185185185185	2.96296296296296	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	409	"AWI"	409	11966	13649	12620	0	0	1.28205128205128	0	0	5.12820512820513	0	52.991452991453	0	0	0	0	0	1.28205128205128	5.98290598290598	0	0	0	0	0	0	0	0	0	0	0	0	0	23.5042735042735	0	0	0	0	0	0	1.70940170940171	0	0	2.56410256410256	5.12820512820513	0	0.427350427350427	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	410	"AWI"	410	12141	13690	12737	0	0.355871886120996	0	0	0	3.55871886120996	0	32.3843416370107	0	0	0	0	0	7.47330960854092	9.9644128113879	0	8.54092526690392	0	0	0	0	0	0	0	0	0	0	0	35.2313167259786	0	0	0	0	0	0	0	0	0	0.355871886120996	2.13523131672598	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	411	"AWI"	411	12309	13730	12853	0	0	0.719424460431655	0.359712230215827	0	4.31654676258993	0	47.841726618705	0	0	0	0	0	2.51798561151079	4.67625899280576	0	6.47482014388489	0	0	0	0	0	0	0	0	0	0	0	29.4964028776978	0	0	0	0	0	0	0	0	0	0	3.59712230215827	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	412	"AWI"	412	12466	13763	12964	0	0	0	0.32258064516129	0	1.61290322580645	0	30.6451612903226	0	0	0	0	0	1.29032258064516	5.80645161290323	0	5.48387096774194	0	0	0	0	0	0.32258064516129	0	0	0	0	0	53.5483870967742	0	0	0	0	0	0	0	0	0	0	0.967741935483871	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	413	"AWI"	413	12610	13818	13078	0	0	0	0	0	2.47349823321555	0	29.6819787985866	0	0	0	0	0	1.06007067137809	1.76678445229682	0	2.12014134275618	0	0	0	0	0	0	0	0	0	0	0	59.7173144876325	0	0	0	0	0	0	0	0	0	0	2.47349823321555	0	0.706713780918728	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	414	"AWI"	414	12746	13863	13196	0	0	0	0.350877192982456	0	0.350877192982456	0	66.6666666666667	0	0	0	0	0	5.26315789473684	6.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	16.4912280701754	0	0	0	0	0	0	0	0	0	0.701754385964912	3.50877192982456	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	415	"AWI"	415	12870	13922	13320	0	0	0	0.357142857142857	0	2.14285714285714	0	77.1428571428572	0	0	0	0	0	1.42857142857143	6.07142857142857	0	0	0	0	0	0	0	1.07142857142857	0	0	0	0	0	5.71428571428571	0	0	0	0	0	0	0.357142857142857	0	0	0.714285714285714	4.64285714285714	0	0.357142857142857	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	416	"AWI"	416	12978	13991	13442	0	0	0	0.353356890459364	0	1.06007067137809	0	78.0918727915194	0	0	0	0	0	1.76678445229682	10.2473498233216	0	0	0	0	0	0	0	1.41342756183746	0	0	0	0	0	2.82685512367491	0	0	0	0	0	0	0.706713780918728	0	0	0.353356890459364	2.47349823321555	0	0.706713780918728	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	417	"AWI"	417	13073	14065	13563	0	0	0	0	0	3.3210332103321	0	73.8007380073801	0	0	0	0	0	1.1070110701107	12.9151291512915	0	0	0	0	0	0	0	2.2140221402214	0	0	0	0	0	1.1070110701107	0	0	0	0	0	0	0	0	0	0	4.7970479704797	0	0.738007380073801	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	418	"AWI"	418	13149	14184	13679	0	0	0	0	0	2.3972602739726	0	70.5479452054795	0	0	0	0.342465753424658	0	1.02739726027397	9.58904109589041	0	0	0	0	0	0	0	5.47945205479452	0	0	0	0	0	1.02739726027397	0	0	0	0	0	0	0.342465753424658	0	0	1.02739726027397	7.53424657534247	0	0.684931506849315	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	419	"AWI"	419	13244	14268	13769	0	0	0	0.366300366300366	0	3.66300366300366	0	60.4395604395604	0	0	0	0	0	1.0989010989011	18.3150183150183	0	0	0	0	0	0	0	6.22710622710623	0	0	0	0	0	3.66300366300366	0	0	0	0	0	0	0	0	0	1.46520146520147	3.66300366300366	0	1.0989010989011	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	420	"AWI"	420	13351	14312	13839	0	0.4	0	0	0	6.4	0	34.8	0	0	0	0	0.4	1.2	33.2	0.4	0	0	0	0	0	0	6	0	0	0	0	0	6.8	0	0	0	0	0	0	0	0	0	4.8	3.2	0	2.4	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	421	"AWI"	421	13453	14351	13910	0	0	0.431034482758621	0.431034482758621	0	10.7758620689655	0	32.3275862068966	0	0	0	0.862068965517241	0	0.431034482758621	31.0344827586207	0.431034482758621	0	0	0	0	0	0	2.1551724137931	0	0	0	0	0	6.46551724137931	0	0	0	0	0.862068965517241	0.431034482758621	0.431034482758621	0	0	1.72413793103448	9.48275862068965	0	1.29310344827586	0	0	0.431034482758621	0
13430	20131	"Mekelermeer"	52.770122	6.62688	422	"AWI"	422	13549	14414	13978	0	0	0	1.65289256198347	0	9.09090909090909	0	32.6446280991736	0	0	0	0	0	1.65289256198347	33.4710743801653	0	0	0	0	0	0	0	4.54545454545455	0	0	0	0	0	2.89256198347107	0	0	0	0	0.413223140495868	0	0.826446280991736	0	0	1.2396694214876	9.91735537190083	0	1.65289256198347	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	423	"AWI"	423	13638	14484	14046	0	0	0	0.766283524904214	0	5.3639846743295	0	36.3984674329502	0	0	0	0	0	0.766283524904214	16.8582375478927	0	0	0	0	0	0	0	12.6436781609195	0	0	0	0	0	2.68199233716475	0	0	0	0	0	0	0.766283524904214	0	0	1.53256704980843	19.1570881226054	0	3.06513409961686	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	424	"AWI"	424	13704	14561	14113	0	0	0	0.719424460431655	0	7.9136690647482	0	19.4244604316547	0	0	0	0	0.719424460431655	1.07913669064748	32.3741007194245	0	0	0	0	0	0	0	6.47482014388489	0	0	0	0	0	5.39568345323741	0	0	0	0	0	0.359712230215827	0.719424460431655	0	0	2.51798561151079	17.2661870503597	0	5.03597122302158	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	425	"AWI"	425	13767	14652	14181	0	0	0	2.94117647058824	0	11.7647058823529	0	31.0924369747899	0	0	0	0	0.420168067226891	0	26.0504201680672	0	0	0	0	0	0	0	7.14285714285714	0	0	0	0	0	0.840336134453782	0	0	0	0	0	0	0	0	0	2.52100840336134	14.2857142857143	0	2.94117647058824	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	426	"AWI"	426	13814	14746	14248	0	0	0	0	0	7.55395683453237	0	36.6906474820144	0	0	0	0	0	1.79856115107914	20.5035971223022	0	0	0	0	0	0	0	10.0719424460432	0	0	0	0	0	1.79856115107914	0	0	0	0	0	1.07913669064748	0.359712230215827	0	0	0.719424460431655	16.9064748201439	0	2.51798561151079	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	427	"AWI"	427	13861	14847	14314	0	0	0	0	0	7.22021660649819	0	44.4043321299639	0	0	0	0	0.36101083032491	0	16.6064981949458	0.36101083032491	0	0	0	0	0	0	12.6353790613718	0	0	0	0	0	2.16606498194946	0	0	0	0	0.36101083032491	0	0	0	0	1.80505415162455	11.5523465703971	0	2.52707581227437	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	428	"AWI"	428	13893	14958	14379	0	0	0	0.364963503649635	0	7.66423357664234	0	35.7664233576642	0	0	0	0	0	0	24.8175182481752	0	0	0	0	0	0	0	10.2189781021898	0	0	0	0	0	4.01459854014599	0	0	0	0	0	0	0.364963503649635	0	0	1.82481751824817	13.5036496350365	0	1.45985401459854	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	429	"AWI"	429	13924	15073	14446	0	0	0	0.387596899224806	0	8.91472868217054	0	45.7364341085271	0	0	0	0	0.387596899224806	0	18.9922480620155	0	0	0	0	0	0	0	8.13953488372093	0	0	0	0	0	4.26356589147287	0	0	0	0	0	0	0	0	0	1.55038759689922	9.30232558139535	0	2.32558139534884	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	430	"AWI"	430	13959	15207	14515	0	0	0	1.10294117647059	0	7.72058823529412	0	48.1617647058824	0	0	0	0	0.367647058823529	1.10294117647059	23.8970588235294	0.367647058823529	0	0	0	0	0.367647058823529	0	3.30882352941176	0	0	0	0	0	2.20588235294118	0	0	0	0	0	0	0.367647058823529	0	0	2.94117647058824	6.61764705882353	0	1.47058823529412	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	431	"AWI"	431	13993	15330	14582	0	0	0	0	0	6.79245283018868	0	47.5471698113208	0	0	0	0	1.13207547169811	0	23.3962264150943	0	0	0	0	0	0	0	1.88679245283019	0	0	0	0	0	5.66037735849057	0	0	0	0	0	0	1.88679245283019	0	0	0.754716981132076	8.30188679245283	0	2.64150943396226	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	432	"AWI"	432	14021	15471	14651	0	0	0	0.72992700729927	0	8.75912408759124	0	40.5109489051095	0	0	0	0	2.18978102189781	0.364963503649635	26.6423357664234	0	0	0	0	0	0	0	1.45985401459854	0	0	0	0	0	3.28467153284672	0	0	0	0	0	0	0.72992700729927	0	0	1.82481751824817	12.043795620438	0	1.45985401459854	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	433	"AWI"	433	14067	15585	14720	0	0	0.766283524904214	0.383141762452107	0	8.42911877394636	0	36.3984674329502	0	0	0	0	0.766283524904214	0.383141762452107	32.9501915708812	0	0	0	0	0	0	0	1.53256704980843	0	0	0	0	0	4.98084291187739	0	0	0	0	0	0.383141762452107	0.383141762452107	0	0	1.53256704980843	9.57854406130268	0	1.53256704980843	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	434	"AWI"	434	14140	15683	14786	0	0	0	0	0	5.91715976331361	0	36.6863905325444	0	0	0	0	1.18343195266272	0.591715976331361	39.6449704142012	0	0	0	0	0	0	0	1.18343195266272	0	0	0	0	0	3.55029585798817	0	0	0	0	0	0	0.591715976331361	0	0	1.18343195266272	8.87573964497041	0	0.591715976331361	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	435	"AWI"	435	14176	15779	14859	0	0.377358490566038	0	0.377358490566038	0	6.79245283018868	0	32.0754716981132	0	0	0	0	0.377358490566038	1.13207547169811	36.2264150943396	0	0	0	0	0	0.754716981132076	0	0.377358490566038	0	0	0	0	0	5.28301886792453	0	0	0	0	0.377358490566038	0	0.754716981132076	0	0	1.13207547169811	12.0754716981132	0	1.88679245283019	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	436	"AWI"	436	14209	15909	14927	0	0	0	0	0	9.16030534351145	0	48.0916030534351	0	0	0	0.381679389312977	2.29007633587786	0	20.9923664122137	0	0	0	0	0	0	0	0.763358778625954	0	0	0	0	0	1.90839694656489	0	0	0	0	0	0	0.763358778625954	0	0	1.52671755725191	13.3587786259542	0	0.763358778625954	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	437	"AWI"	437	14244	16066	14997	0	0.784313725490196	0.392156862745098	0.392156862745098	0	1.96078431372549	0	45.8823529411765	0	0	0	0	0.392156862745098	0	21.1764705882353	0	0	0	0	0	0	0	0.784313725490196	0	0	0	0	0	5.09803921568627	0	0	0	0	0	0	2.35294117647059	0	0	3.13725490196078	16.078431372549	0	1.56862745098039	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	438	"AWI"	438	14273	16243	15067	0	0	0	0	0	6.34328358208955	0	58.5820895522388	0	0	0	0	0.373134328358209	0	17.910447761194	0	0	0	0	0	0	0	0.746268656716418	0	0	0	0	0	4.1044776119403	0	0	0	0	0.373134328358209	0	0.746268656716418	0	0	0.746268656716418	8.95522388059701	0	1.11940298507463	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	439	"AWI"	439	14298	16404	15125	0	0	0	0	0	5.1792828685259	0	48.605577689243	0	0	0	0	0.796812749003984	1.19521912350598	33.8645418326693	0	0	0	0	0	0	0	0	0	0	0	0	0	3.58565737051793	0	0	0	0	0	0	0.796812749003984	0	0	1.19521912350598	4.7808764940239	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	440	"AWI"	440	14320	16581	15181	0	0	0.380228136882129	0.760456273764259	0	4.94296577946768	0	47.9087452471483	0	0	0	0	0.760456273764259	0.380228136882129	30.4182509505703	0	0	0	0	0	0	0	0.760456273764259	0	0	0	0	0	4.18250950570342	0	0	0	0	0	0	1.14068441064639	0	0	0.760456273764259	6.4638783269962	0	1.14068441064639	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	441	"AWI"	441	14344	16773	15243	0	0	0	0.843881856540084	0	2.53164556962025	0	29.535864978903	0	0	0	0.421940928270042	0.421940928270042	0.843881856540084	39.662447257384	0	0	0	0	0	0	0	0	0	0	0	0	0	10.9704641350211	0	0	0	0	0.421940928270042	0	1.26582278481013	0	0	1.26582278481013	10.126582278481	0	1.26582278481013	0	0	0.421940928270042	0
13430	20131	"Mekelermeer"	52.770122	6.62688	442	"AWI"	442	14357	16968	15301	0	0	0.823045267489712	0.411522633744856	0	2.88065843621399	0	51.440329218107	0	0	0	1.23456790123457	0.823045267489712	0.823045267489712	27.1604938271605	0	0	0	0	0	0	0	1.23456790123457	0	0	0	0	0	3.29218106995885	0	0	0	0	0.411522633744856	0	0	0	0	0.411522633744856	8.23045267489712	0	0.823045267489712	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	443	"AWI"	443	14374	17169	15356	0	0.4149377593361	0.4149377593361	1.2448132780083	0	3.3195020746888	0	37.7593360995851	0	0	0	0	0.829875518672199	0.829875518672199	35.6846473029046	0	0	0	0	0	0	0	0	0	0	0	0	0	7.05394190871369	0	0	0	0	0	0	1.2448132780083	0	0	0.829875518672199	8.29875518672199	0	2.0746887966805	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	445	"AWI"	445	14405	17550	15464	0	0.87719298245614	0.43859649122807	0	0	1.75438596491228	0	39.4736842105263	0	0	0	0	0	2.63157894736842	38.5964912280702	0	0.87719298245614	0	0	0	0	0	0.43859649122807	0	0	0	0	0	6.57894736842105	0	0	0	0	0	1.75438596491228	0.43859649122807	0	0	0.43859649122807	4.3859649122807	0	1.31578947368421	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	447	"AWI"	447	14446	17938	15580	0	0	0	0.584795321637427	0	1.16959064327485	0	30.9941520467836	0	0	0	0	0.584795321637427	2.92397660818713	43.859649122807	0	0	0	0	0	0	0	0	0	0	0	0	0	8.18713450292398	0	0	0	0	0	0	2.92397660818713	0	0	0.584795321637427	6.4327485380117	0	0.584795321637427	0	0	1.16959064327485	0
13430	20131	"Mekelermeer"	52.770122	6.62688	449	"AWI"	449	14550	18122	15723	0	0.840336134453782	0	0	0	2.94117647058824	0	31.9327731092437	0	0	0	0.840336134453782	1.26050420168067	1.26050420168067	40.3361344537815	0	2.10084033613445	0	0	0	0	0	0.420168067226891	0	0	0	0	0	8.40336134453782	0	0	0	0	0	0	0.840336134453782	0	0	0.420168067226891	7.14285714285714	0	0.840336134453782	0	0	0.420168067226891	0
13430	20131	"Mekelermeer"	52.770122	6.62688	451	"AWI"	451	14629	18263	15861	0	0.384615384615385	0	0.769230769230769	0	2.69230769230769	0	29.2307692307692	0	0	0	0	2.30769230769231	1.15384615384615	43.4615384615385	0	0	0	0	0	0	0	0	0	0	0	0	0	6.92307692307692	0	0	3.46153846153846	0	0	0.384615384615385	1.53846153846154	0	0	1.53846153846154	6.15384615384615	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	453	"AWI"	453	14699	18514	15997	0	0.465116279069767	0	0	0	1.86046511627907	0	39.0697674418605	0	0	0	0.465116279069767	1.3953488372093	0	33.4883720930233	0	0	0	0	0	0	0	0	0	0	0	0	0	9.30232558139535	0	0	0	0	0	0	0.930232558139535	0	0	2.32558139534884	8.37209302325581	0	2.32558139534884	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	455	"AWI"	455	14753	18797	16137	0	2.54777070063694	0	0	0	0.636942675159236	0	32.484076433121	0	0	0	0	0	3.82165605095541	28.6624203821656	0	0	0	0	0	0	0	0	0	0	0	0	0	14.6496815286624	0	0	1.27388535031847	0	0	0.636942675159236	2.54777070063694	0	0	0	8.9171974522293	0	3.82165605095541	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	457	"AWI"	457	14806	19090	16273	0	0.699300699300699	0	0.699300699300699	0	2.7972027972028	0	37.0629370629371	0	0	0	0.699300699300699	0.699300699300699	4.1958041958042	25.1748251748252	0	0	0	0	0	0	0	0.699300699300699	0	0	0	0	0	6.29370629370629	0	0	0	0	0	1.3986013986014	4.1958041958042	0	0	0	9.09090909090909	0	6.29370629370629	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	459	"AWI"	459	14858	19441	16409	0	0	0	0	0	1.85185185185185	0	35.1851851851852	0	0	0	0	1.85185185185185	0	42.5925925925926	0	0	0	0	0	0	0	0.925925925925926	0	0	0	0	0	6.48148148148148	0	0	0	0	0	0.925925925925926	2.77777777777778	0	0	0.925925925925926	3.7037037037037	0	2.77777777777778	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	461	"AWI"	461	14893	19777	16538	0	0.775193798449612	0	0	0	1.55038759689922	0	21.7054263565891	0	0	0	0	0.775193798449612	0	51.937984496124	0	0	0	0	0	0	0	2.32558139534884	0	0	0	0	0	6.97674418604651	0	0	0.775193798449612	0	0	1.55038759689922	3.87596899224806	0	0	0	5.42635658914729	0	2.32558139534884	0	0	0	0
