"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16654	26431	"Fuschlsee"	47.8042	13.27474	643	"AWI"	643	4631	5172	4848	96	5	81	0	0	0	0	0	0	35	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	172	0	3	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	653	"AWI"	653	4969	5439	5181	96	4	74	0	1	0	1	0	0	35	0	0	0	0	0	0	0	46	0	7	0	0	0	0	0	157	0	5	0	0	1	0	0	0	0	2	75	14	0	0	0	0	0	39	0	0	0	1	0	1	0	0	0	0	0	6	4	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	663	"AWI"	663	5158	6184	5671	122	1	41	0	0	1	0	0	0	31	0	0	0	0	0	0	0	34	0	4	0	0	0	0	0	125	0	2	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	16	19	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	668	"AWI"	668	5627	6272	5956	56	2	66	0	1	0	2	0	0	34	0	0	0	0	0	0	0	66	0	3	0	0	0	0	0	179	0	13	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	42	0	0	0	0	0	1	0	0	0	0	0	11	24	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	673	"AWI"	673	6056	6397	6244	11	2	70	0	0	0	1	0	0	24	0	0	0	0	0	0	0	68	0	4	0	0	0	0	0	263	0	1	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	13	52	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	678	"AWI"	678	6326	6739	6511	9	4	51	0	0	0	1	0	0	45	0	0	0	0	0	0	0	72	0	6	0	0	0	0	0	87	0	8	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	19	38	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	683	"AWI"	683	6532	6885	6709	7	17	57	1	0	1	1	0	0	18	0	0	1	0	0	0	0	113	0	3	0	0	0	0	0	73	0	6	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	39	70	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	688	"AWI"	688	6661	7092	6915	5	5	104	0	0	1	0	0	0	51	0	0	0	0	0	0	0	85	0	6	0	0	0	0	0	10	0	10	0	0	0	0	0	0	0	0	207	17	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	35	24	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	693	"AWI"	693	6758	7351	7114	11	17	52	0	0	1	0	0	0	16	0	0	0	0	0	0	0	62	0	1	0	0	0	0	0	8	0	4	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	82	0	0	0	0	0	1	0	0	0	0	1	34	88	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	698	"AWI"	698	7044	7392	7251	3	9	51	0	0	2	3	0	0	26	0	0	0	0	0	0	0	61	0	2	0	0	0	0	0	2	0	12	0	0	1	0	0	0	0	0	208	24	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	27	64	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	703	"AWI"	703	7212	7526	7394	2	11	41	0	0	0	2	0	0	28	0	0	0	0	0	0	0	128	0	6	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	247	36	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	1	0	45	64	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	708	"AWI"	708	7276	7803	7529	0	3	61	0	0	0	0	0	0	48	0	0	0	0	0	0	0	68	0	3	0	0	0	0	0	1	0	21	0	0	0	0	0	0	0	0	209	19	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	29	63	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	713	"AWI"	713	7429	7849	7616	0	12	49	0	0	3	0	0	0	32	0	0	0	0	0	0	0	103	0	7	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	206	43	0	0	0	0	0	76	0	0	0	0	0	0	0	1	0	0	0	50	61	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	718	"AWI"	718	7546	7897	7702	0	7	71	0	0	2	1	0	0	47	0	0	0	0	0	0	0	110	0	4	0	0	0	0	0	1	0	14	0	0	1	0	0	0	0	0	156	0	0	0	0	1	0	60	0	0	0	0	0	0	0	0	0	0	1	33	76	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	725	"AWI"	725	7701	8042	7860	0	7	25	0	1	0	1	0	0	17	0	0	0	0	0	0	0	36	0	1	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	32	60	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	729	"AWI"	729	7816	8202	8011	0	11	53	0	0	0	2	0	0	44	0	0	0	0	0	0	0	80	0	8	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	190	32	0	0	0	0	0	57	0	0	0	2	0	1	0	0	0	0	0	36	74	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	733	"AWI"	733	7892	8390	8160	0	12	57	0	0	1	3	1	0	47	0	0	0	0	0	0	0	125	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	247	63	0	0	0	0	0	53	0	0	0	1	0	0	0	0	0	0	1	38	56	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	738	"AWI"	738	7968	8666	8343	0	6	65	0	0	1	2	0	0	45	0	0	0	0	0	0	0	126	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	75	0	0	0	0	0	1	0	0	0	0	1	38	74	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	743	"AWI"	743	8227	8732	8466	0	14	34	0	2	3	4	0	0	37	0	0	0	0	0	0	0	225	0	7	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	222	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	46	101	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	753	"AWI"	753	8506	8975	8732	1	19	24	0	1	1	0	0	0	25	0	0	0	0	0	0	0	158	0	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	233	65	0	0	0	0	0	50	0	0	0	1	0	1	0	0	0	0	0	25	67	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	763	"AWI"	763	8667	9121	8897	0	22	12	0	0	4	2	0	0	22	0	0	0	0	0	0	0	166	0	8	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	42	0	0	0	0	0	1	0	0	0	0	2	82	83	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	775	"AWI"	775	8820	9324	9074	0	17	24	0	0	0	2	0	0	39	0	0	0	0	0	0	0	270	0	9	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	139	74	0	0	0	0	0	96	0	0	0	0	0	1	0	1	2	0	0	41	65	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	783	"AWI"	783	8889	9446	9195	0	24	20	0	0	1	0	0	0	48	0	0	0	0	0	0	0	356	0	15	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	69	0	0	0	1	0	0	0	0	1	0	0	50	103	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	793	"AWI"	793	9157	9588	9403	0	34	19	0	0	0	4	0	0	39	0	0	0	0	0	0	0	401	0	14	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	63	119	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	798	"AWI"	798	9209	9804	9494	0	28	35	0	1	5	4	0	0	62	1	0	0	0	0	0	0	427	0	17	1	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	121	68	0	0	0	0	0	42	0	0	0	1	0	0	0	1	0	0	1	55	64	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	803	"AWI"	803	9393	9969	9682	0	16	15	0	0	0	3	0	0	77	0	0	0	0	0	0	0	332	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	139	99	0	0	0	0	0	52	0	0	0	1	0	1	0	0	0	0	0	46	66	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	808	"AWI"	808	9501	10198	9876	0	16	24	0	0	1	3	0	0	72	0	0	0	0	0	0	0	471	0	7	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	89	0	0	0	1	0	0	0	0	0	0	1	49	60	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	813	"AWI"	813	9566	10513	10066	0	18	20	0	1	0	7	0	0	76	0	0	0	0	0	0	0	295	0	7	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	68	0	0	0	2	0	1	0	0	0	0	0	60	109	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	818	"AWI"	818	9874	10594	10226	0	14	13	0	0	1	4	0	0	91	0	0	0	0	0	0	0	228	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	1	42	126	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	823	"AWI"	823	10159	10674	10393	0	8	10	0	0	0	3	0	0	47	0	0	0	0	0	0	0	266	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	46	0	0	0	1	0	1	0	0	0	0	0	28	76	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	833	"AWI"	833	10364	10980	10656	0	11	21	0	0	1	2	0	0	86	0	0	1	0	0	0	0	227	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	70	0	0	0	0	0	0	25	0	0	0	1	0	2	0	0	0	0	0	50	75	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	843	"AWI"	843	10474	11331	10816	0	1	40	1	0	0	8	0	0	233	0	0	0	0	0	0	0	67	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	6	0	0	0	1	0	6	0	0	0	0	2	13	120	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	853	"AWI"	853	10674	11629	10988	0	0	21	0	0	0	6	0	0	233	0	0	0	0	0	0	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	43	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	863	"AWI"	863	11440	12333	11761	0	0	10	1	0	0	5	0	0	163	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	1	0	3	0	0	0	0	2	0	2	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	873	"AWI"	873	12641	13825	13387	0	0	38	1	7	0	64	0	0	608	0	0	0	0	0	0	2	0	0	53	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	4	0	10	0	0	0	0	9	0	0	1	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	878	"AWI"	878	13208	14072	13707	0	0	1	0	0	0	17	0	0	39	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	883	"AWI"	883	13609	14223	13940	0	0	1	0	0	0	9	0	0	18	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1020	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	893	"AWI"	893	13937	14857	14307	0	0	5	10	6	0	86	0	0	108	0	0	0	0	0	0	1	0	0	56	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	3	0	1	0	0	14	0	1	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	904	"AWI"	904	14169	15208	14603	0	0	4	0	0	0	13	0	0	181	0	0	0	0	0	0	0	0	0	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	3	0	0	0	0	0
