"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15992	24671	"Petit Rocher"	46.66306	-1.91556	111	"AWI"	111	6415	6843	6663	0	0.497512437810945	4.22885572139304	20.1492537313433	0.497512437810945	0.248756218905473	0.746268656716418	0	2.23880597014925	0.746268656716418	0	0.995024875621891	0	0	0.248756218905473	0	0.497512437810945	0	0	0	0	12.1890547263682	0	3.73134328358209	0	0	0	0	0	0	5.22388059701492	0	0	0	0.248756218905473	0	0	0	0.248756218905473	0	0.248756218905473	0	0.248756218905473	0	0	0	0	0	0	0	0	0	0	0	0	41.5422885572139	0.497512437810945	0	0	0	0.248756218905473	0	1.24378109452736	0	0	0.248756218905473	0	0	0	0.497512437810945	0.995024875621891	0.995024875621891	0.248756218905473	0.248756218905473
15992	24671	"Petit Rocher"	46.66306	-1.91556	114	"AWI"	114	6485	6877	6707	0	0.249376558603491	5.98503740648379	18.2044887780549	0.249376558603491	0.249376558603491	0.997506234413965	0	0.748129675810474	0.748129675810474	0	0.498753117206983	0	0.249376558603491	0	0	0	0	0	0	0	16.2094763092269	0.249376558603491	2.24438902743142	0	0.498753117206983	0	0	0	0.249376558603491	1.49625935162095	0	0	0	0	0.249376558603491	0	0.249376558603491	0	0.249376558603491	0	0	0	0.249376558603491	0	0.249376558603491	0	6.23441396508728	0	0	0	0	0	0	0	38.1546134663342	1.49625935162095	0.249376558603491	0.249376558603491	0	0.498753117206983	0	0.249376558603491	0	0	0	0.249376558603491	0	0	0.997506234413965	0.498753117206983	0.498753117206983	0.249376558603491	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	117	"AWI"	117	6563	6896	6745	0	0.240963855421687	6.50602409638554	22.8915662650602	0.240963855421687	0.240963855421687	0.481927710843374	0	0	1.44578313253012	0	0.240963855421687	0	0	0.240963855421687	0	0	0	0	0	0	26.0240963855422	0.240963855421687	2.16867469879518	0	0.481927710843374	0	0	0	0	0.481927710843374	0	0.240963855421687	0	0	0	0	0	0.240963855421687	0	0	0	0	0.240963855421687	0.240963855421687	0	0	2.65060240963855	0	0.481927710843374	0	0	0	0	0	29.1566265060241	1.68674698795181	0.72289156626506	0	0	0.240963855421687	0	0.240963855421687	0	0	0	0	0	0	0.240963855421687	0.481927710843374	0.72289156626506	0.240963855421687	0.240963855421687
15992	24671	"Petit Rocher"	46.66306	-1.91556	120	"AWI"	120	6628	6921	6786	0	0.196078431372549	5.88235294117647	16.2745098039216	0.392156862745098	0.196078431372549	1.76470588235294	0	2.54901960784314	1.76470588235294	0	0.588235294117647	0	0.196078431372549	0.196078431372549	0	0.392156862745098	0	0	0	0	23.921568627451	0.196078431372549	2.54901960784314	0	0.196078431372549	0	0	0	0.196078431372549	0.588235294117647	0	0	0	0.196078431372549	0	0	0.196078431372549	0.196078431372549	0.196078431372549	0	0.196078431372549	0.196078431372549	0	0	0.196078431372549	0	0	0	0.392156862745098	0	0	0.196078431372549	0	0	35.2941176470588	0.784313725490196	0.196078431372549	0	0	0.196078431372549	0	0.196078431372549	0	0	0.392156862745098	0.196078431372549	0	0	1.56862745098039	0.588235294117647	0.196078431372549	0.196078431372549	0.196078431372549
15992	24671	"Petit Rocher"	46.66306	-1.91556	123	"AWI"	123	6667	6961	6827	0.223713646532438	0.223713646532438	6.71140939597315	15.4362416107383	0.671140939597315	0.223713646532438	1.56599552572707	0	2.9082774049217	1.34228187919463	0	0.447427293064877	0	0	0.223713646532438	0	0	0	0	0	0	21.0290827740492	0.223713646532438	3.35570469798658	0	0.447427293064877	0	0	0	0.223713646532438	1.78970917225951	0	0	0	0	0	0	0	0.223713646532438	0.223713646532438	0.223713646532438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.1364653243848	0.894854586129754	0.447427293064877	0	0	0.223713646532438	0	0.447427293064877	0	0.223713646532438	0	0	0	0	1.56599552572707	0.894854586129754	0.223713646532438	0	0.223713646532438
15992	24671	"Petit Rocher"	46.66306	-1.91556	126	"AWI"	126	6689	7033	6866	0	0	6.61764705882353	12.1323529411765	1.47058823529412	0	2.57352941176471	0	0	0.735294117647059	0	0.735294117647059	0	0	1.83823529411765	0	0	0	0	0	0.367647058823529	33.8235294117647	0	11.0294117647059	0	0.735294117647059	0	0	0	0	0.735294117647059	0	0	0	0	0	0.367647058823529	0.735294117647059	0.367647058823529	0	0	0	0	0	0	0.367647058823529	0	0	0	0	0	0	0	0	0	16.5441176470588	2.20588235294118	0	0	0	0	0	3.30882352941176	0	0	0	0.367647058823529	0	0	1.83823529411765	0.367647058823529	0.367647058823529	0	0.367647058823529
15992	24671	"Petit Rocher"	46.66306	-1.91556	129	"AWI"	129	6710	7099	6897	0	0.490196078431373	5.14705882352941	18.6274509803922	0.735294117647059	0.735294117647059	1.22549019607843	0	0	0.735294117647059	0	0.735294117647059	0	0	0.245098039215686	0	0.490196078431373	0	0	0	0	15.4411764705882	0	2.69607843137255	0	0.245098039215686	0	0	0	0.245098039215686	1.22549019607843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245098039215686	0	0	0	0	12.9901960784314	0	0.245098039215686	0	0	32.3529411764706	1.47058823529412	0	0	0	0	0	0.245098039215686	0	0	0	0.245098039215686	0	0	1.22549019607843	0.980392156862745	0.735294117647059	0	0.245098039215686
15992	24671	"Petit Rocher"	46.66306	-1.91556	132	"AWI"	132	6735	7121	6921	0	0.34965034965035	6.64335664335664	23.4265734265734	1.74825174825175	0	2.7972027972028	0	0	1.04895104895105	0	1.74825174825175	0	0	0	0	0	0	0	0	0	24.8251748251748	0	10.1398601398601	0	0	0	0	0	0.34965034965035	0.699300699300699	0	0	0	0	0	0	0	1.3986013986014	0	0	0	0.34965034965035	0	0	0	0	0	0	0	0	0	0	0	0	18.8811188811189	0.699300699300699	0.34965034965035	0	0	0	0	0.34965034965035	0	0	0.34965034965035	0.34965034965035	0	0	2.44755244755245	0.699300699300699	0	0	0.34965034965035
15992	24671	"Petit Rocher"	46.66306	-1.91556	135	"AWI"	135	6755	7152	6944	0	0	4.56273764258555	19.0114068441065	0.760456273764259	0	3.42205323193916	0	0	0.380228136882129	0	0.380228136882129	0	0	0.380228136882129	0	0	0	0	0	0	9.88593155893536	0	9.88593155893536	0	0	0	0	0	0	0.760456273764259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.380228136882129	0	0	0	0	0	0	0	0	0	46.0076045627376	0.380228136882129	0	0	0	0	0	0.760456273764259	0	0	0	0	0	0	1.90114068441065	0.380228136882129	0.760456273764259	0	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	138	"AWI"	138	6773	7197	6966	0	0	7.93650793650794	20.1058201058201	1.58730158730159	0.529100529100529	0.529100529100529	0	0	2.11640211640212	0	0	0	0	0.529100529100529	0	0	0	0	0	0	21.1640211640212	0	10.5820105820106	0	0	0	0	0	0	0	0	0	0	0	0	0.529100529100529	0	1.05820105820106	0	0	0	0.529100529100529	0	0	0.529100529100529	0	0	0	0	0	0	0	0	0	24.3386243386243	3.17460317460317	0	0	0	1.05820105820106	0	1.05820105820106	0	0	0	0	0	0	2.64550264550265	0	0	0	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	141	"AWI"	141	6784	7244	6988	0	0.308641975308642	2.46913580246914	16.0493827160494	0.617283950617284	0.308641975308642	1.23456790123457	0	3.08641975308642	0.617283950617284	0	0.308641975308642	0	0	0.308641975308642	0	0	0	0	0	0	13.8888888888889	0	6.48148148148148	0	0.308641975308642	0	0	0	0	1.54320987654321	0	0	0	0	0	0	0	0.617283950617284	0	0	0	0	0	0	0	0	5.55555555555556	0	0	0	0	0.308641975308642	0	0	42.5925925925926	0.925925925925926	0.308641975308642	0	0	0.308641975308642	0	0.308641975308642	0	0	0	0	0	0	0.925925925925926	0.617283950617284	0	0	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	144	"AWI"	144	6797	7296	7010	0	0.380228136882129	15.5893536121673	8.36501901140684	3.04182509505703	0.380228136882129	0.760456273764259	0	0	0.380228136882129	0	1.90114068441065	0	0	0	0	0	0.380228136882129	0.380228136882129	0	0	14.0684410646388	0	12.5475285171103	0	0.760456273764259	0	0	0	0	3.42205323193916	0	0.380228136882129	0	0	0	0.380228136882129	0	2.28136882129278	0	0	0	0	0.380228136882129	0	0	0	0	0	0	0	0	0	0	0	28.8973384030418	0	0.380228136882129	0	0	0.380228136882129	0	0	0	0	0	0.380228136882129	0	0	3.04182509505703	0.380228136882129	0.380228136882129	0.380228136882129	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	147	"AWI"	147	6829	7321	7033	0.276243093922652	0.552486187845304	6.07734806629834	15.7458563535912	1.65745856353591	0.828729281767956	1.38121546961326	0	2.48618784530387	1.38121546961326	0	0.276243093922652	0	0.276243093922652	0.276243093922652	0	0.552486187845304	0	0	0	0	17.1270718232044	0.276243093922652	4.14364640883978	0	0.552486187845304	0	0	0	0	0.552486187845304	0	0	0	0	0	0	0.276243093922652	0.276243093922652	0	0	0	0.276243093922652	0	0.276243093922652	0	0	2.20994475138122	0	0.552486187845304	0	0	0	0	0.552486187845304	36.1878453038674	0.552486187845304	0.552486187845304	0.276243093922652	0	0.276243093922652	0	0.276243093922652	0	0	0	0.276243093922652	0.552486187845304	0	0.828729281767956	0.552486187845304	0.552486187845304	0	0.276243093922652
15992	24671	"Petit Rocher"	46.66306	-1.91556	150	"AWI"	150	6850	7341	7057	0	0	21.1538461538462	18.5897435897436	2.56410256410256	0.32051282051282	0.961538461538462	0	0	0	0	0.32051282051282	0	0	0.32051282051282	0	0	0.32051282051282	0	0	0	8.33333333333333	0	11.2179487179487	0	0.641025641025641	0	0	0	0.32051282051282	3.2051282051282	0	0.32051282051282	0	0	0	0	0	0	0	0	0	0	0	0	0.32051282051282	0	0	0	0	0	0	0	0	0	26.2820512820513	0.961538461538462	0.641025641025641	0	0	0.32051282051282	0	0.32051282051282	0	0	0	0	0	0	0.961538461538462	1.28205128205128	0	0.32051282051282	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	153	"AWI"	153	6869	7370	7081	0	0	25.4125412541254	7.26072607260726	1.32013201320132	0	1.65016501650165	0	0	1.32013201320132	0	1.32013201320132	0	0	0.66006600660066	0	0	0	0	0	0	7.92079207920792	0	12.8712871287129	0	0.99009900990099	0	0	0	0	2.64026402640264	0	0	0	0	0	0.33003300330033	0.33003300330033	0	0	0	0.33003300330033	0	0.33003300330033	0	0.33003300330033	0	10.5610561056106	0	0	0	0	0	0	0	21.7821782178218	0.33003300330033	0	0	0	0	0	0.33003300330033	0	0	0	0.33003300330033	0	0	0.66006600660066	0	0.99009900990099	0	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	156	"AWI"	156	6885	7407	7105	0	0	6.62983425414365	29.0055248618785	1.10497237569061	0.276243093922652	1.38121546961326	0	0	0.552486187845304	0	0.276243093922652	0	0.276243093922652	0.276243093922652	0	0	0	0	0	0	14.3646408839779	0.276243093922652	3.86740331491713	0	0.276243093922652	0	0	0	0	0.828729281767956	0	0	0	0	0	0	0	0.276243093922652	0	0	0	0	0	0	0.276243093922652	0	0	0	0	0	0	0	0	0	36.7403314917127	0.276243093922652	0.276243093922652	0	0	0.276243093922652	0	0.276243093922652	0	0	0	0	0	0	0.552486187845304	0.828729281767956	0.276243093922652	0.276243093922652	0.276243093922652
15992	24671	"Petit Rocher"	46.66306	-1.91556	159	"AWI"	159	6897	7454	7127	0	0.240384615384615	8.41346153846154	19.7115384615385	1.68269230769231	0	2.16346153846154	0	2.16346153846154	0.721153846153846	0	0.240384615384615	0	0	0	0	0	0	0	0	0	37.5	0.240384615384615	0.961538461538462	0	0.480769230769231	0	0	0	0.240384615384615	0.480769230769231	0	0	0	0	0	0	0	0.480769230769231	0	0	0	0	0.240384615384615	0	0.240384615384615	0	0	0	0	0	0	0	0	0.240384615384615	16.8269230769231	1.20192307692308	0.240384615384615	0	0	0.240384615384615	0	0	0	0	0	0.240384615384615	0.721153846153846	0	2.64423076923077	0.961538461538462	0.240384615384615	0.240384615384615	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	162	"AWI"	162	6927	7482	7150	0	0.28328611898017	5.94900849858357	20.1133144475921	0.84985835694051	0.28328611898017	1.41643059490085	0	2.26628895184136	0.56657223796034	0	0.28328611898017	0	0	0.28328611898017	0	0.56657223796034	0	0	0	0	18.9801699716714	0	3.96600566572238	0	0.28328611898017	0	0	0	0	0.56657223796034	0	0	0	0	0	0	0	0.28328611898017	0	0	0	0	0.28328611898017	0	0	0	0	0	0.56657223796034	0	0	0	0	0.28328611898017	34.8441926345609	0.84985835694051	0	0	0	0.28328611898017	0	0.28328611898017	0.56657223796034	0	0	0	0.56657223796034	0	3.39943342776204	0.84985835694051	0.28328611898017	0	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	165	"AWI"	165	6959	7510	7176	0	0	14.8275862068966	13.448275862069	3.44827586206897	0	0.689655172413793	0	3.79310344827586	0	0	0.689655172413793	0	0	0.344827586206897	0	0	0.344827586206897	0	0	0	24.1379310344828	0	11.3793103448276	0	0.344827586206897	0	0	0	0.344827586206897	0.689655172413793	0	0.344827586206897	0	0	0	0.344827586206897	0	0.689655172413793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.2413793103448	1.72413793103448	0.689655172413793	0	0	0	0	0	0	0	0	0.344827586206897	0	0	1.72413793103448	1.03448275862069	0.689655172413793	0.689655172413793	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	168	"AWI"	168	6985	7531	7200	0	0	2.20125786163522	31.7610062893082	0.943396226415094	0.314465408805031	1.57232704402516	0	3.45911949685535	0.314465408805031	0	0.314465408805031	0	0	0	0	1.25786163522013	0	0	0	0	9.43396226415094	0	3.45911949685535	0	0.314465408805031	0	0	0	0	0.943396226415094	0	0.314465408805031	0	0	0	0	0	0.314465408805031	0	0	0	0	0	0	0	0	0	0	2.83018867924528	0	0	0	0	0	37.7358490566038	0.628930817610063	0.628930817610063	0	0	0	0	0	0	0	0	0	0	0	0.628930817610063	0.314465408805031	0	0	0.314465408805031
15992	24671	"Petit Rocher"	46.66306	-1.91556	171	"AWI"	171	7006	7563	7224	0	0.314465408805031	4.40251572327044	20.440251572327	0.314465408805031	0.314465408805031	0.314465408805031	0	2.51572327044025	0.628930817610063	0	0.628930817610063	0	0	0	0	0	0	0	0	0	13.2075471698113	0	4.71698113207547	0	0.314465408805031	0	0	0	0	2.20125786163522	0	0.314465408805031	0	0	0	0	0	0.314465408805031	0	0	0	0	0.314465408805031	0	0	0	0	0	0.628930817610063	0	0	0	0	0	44.0251572327044	1.57232704402516	0.314465408805031	0	0	0.314465408805031	0	0	0	0	0	0	0	0	0.943396226415094	0.314465408805031	0.314465408805031	0.314465408805031	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	174	"AWI"	174	7023	7604	7246	0	0.235294117647059	2.82352941176471	28.2352941176471	0.705882352941177	0.235294117647059	1.17647058823529	0	0	0.705882352941177	0	0.705882352941177	0	0.235294117647059	0	0	0	0	0	0	0	10.8235294117647	0.235294117647059	2.35294117647059	0.235294117647059	0	0	0	0.705882352941177	0	0.941176470588235	0	0	0	0	0.235294117647059	0	0	0.235294117647059	0	0.235294117647059	0	0	0	0.235294117647059	0	0	6.58823529411765	1.64705882352941	1.17647058823529	0	0	0	0	0	35.2941176470588	0.705882352941177	0	0	0	0.235294117647059	0	0.235294117647059	0	0	0	0	0	0	1.64705882352941	0.470588235294118	0.235294117647059	0	0.470588235294118
15992	24671	"Petit Rocher"	46.66306	-1.91556	177	"AWI"	177	7068	7650	7295	0	0.249376558603491	2.49376558603491	42.8927680798005	1.49625935162095	0.249376558603491	1.24688279301746	0.249376558603491	4.23940149625935	0.249376558603491	0	0.498753117206983	0	0.249376558603491	0	0	2.24438902743142	0	0	0	0	5.48628428927681	0.249376558603491	3.49127182044888	0	0	0	0	0	0.249376558603491	0.249376558603491	0	0.249376558603491	0	0.249376558603491	0	0	0.249376558603491	0.748129675810474	0	0.249376558603491	0	0	0	0	0	0	0	0	0.748129675810474	0	0	0	0	0	27.6807980049875	0.748129675810474	0	0	0	0.748129675810474	0	0	0	0	0	0.249376558603491	0	0.249376558603491	0.997506234413965	0.249376558603491	0.249376558603491	0	0.249376558603491
15992	24671	"Petit Rocher"	46.66306	-1.91556	180	"AWI"	180	7143	7720	7396	0	0	1.73410404624277	33.2369942196532	2.02312138728324	0	0.289017341040462	0.289017341040462	20.8092485549133	0.289017341040462	0	0.289017341040462	0	0	0	0	5.78034682080925	0	0	0	0	2.3121387283237	0	5.49132947976879	0	0.289017341040462	0	0	0	0	0	0	0	0	0	0	0	0	5.78034682080925	0	0.578034682080925	0	0	0	0.578034682080925	0.289017341040462	0	0	0	0	0	0	0	0	0	15.606936416185	0.578034682080925	0	0	0	0.867052023121387	0	0.289017341040462	0	0	0	0.289017341040462	0	0	1.44508670520231	0.289017341040462	0.289017341040462	0	0.289017341040462
15992	24671	"Petit Rocher"	46.66306	-1.91556	183	"AWI"	183	7187	7829	7494	0	0	1.36612021857923	27.0491803278689	1.36612021857923	0.273224043715847	0.273224043715847	0.273224043715847	39.6174863387978	0.273224043715847	0	0.546448087431694	0.273224043715847	0	0.273224043715847	0	0	0	0	0	0	1.91256830601093	0	2.73224043715847	0	0.273224043715847	0	0	0	0	0.273224043715847	0	0.273224043715847	0	0	0	0	0.273224043715847	2.73224043715847	0	0	0	0	0	0.273224043715847	0	0	0	0	0.546448087431694	0	0	0	0	0	16.9398907103825	0	0	0	0	0.273224043715847	0	0.273224043715847	0	0	0	0.273224043715847	0	0	0.273224043715847	0.546448087431694	0.273224043715847	0	0.273224043715847
15992	24671	"Petit Rocher"	46.66306	-1.91556	186	"AWI"	186	7222	7956	7588	0	0	1.05263157894737	19.6491228070175	0.350877192982456	0.350877192982456	0.350877192982456	0	11.9298245614035	0	0	0	0	0	0	0	0	0	0	0	0	2.80701754385965	0	10.5263157894737	0	0	0	0	0	0	0.350877192982456	0	0	0	0	0	0	0	0.701754385964912	0	0	0	0.350877192982456	0	0	0	0	0	0	1.40350877192982	0	0	0	0	0	41.0526315789474	0.350877192982456	0.350877192982456	0	0	0	0	0	0	0	0	0	0	0	5.6140350877193	2.45614035087719	0	0	0.350877192982456
15992	24671	"Petit Rocher"	46.66306	-1.91556	189	"AWI"	189	7254	8113	7677	0	0	0.829875518672199	39.8340248962656	0.829875518672199	0	0.829875518672199	0	0	0	0	1.2448132780083	0	0	0.4149377593361	0	0	0	0	0	0	4.9792531120332	0	13.2780082987552	0	0	0	0	0	0	1.6597510373444	0	0	0	0	0	0	0.4149377593361	2.4896265560166	0	0	0	0	0	0.4149377593361	0	0	0	0	0	0	0	0	0	0	28.2157676348548	0	0	0	0	0.829875518672199	0	0.4149377593361	0	0	0	0.829875518672199	0	0	1.2448132780083	0.4149377593361	0.4149377593361	0.4149377593361	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	195	"AWI"	195	7478	8318	7872	0	0	2.18340611353712	25.764192139738	0.436681222707424	0.436681222707424	1.74672489082969	0	0	0	0	2.18340611353712	0	0	0	0	0	0	0	0	0	7.4235807860262	0	10.4803493449782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.873362445414847	0	0	0	0	0	0	0.436681222707424	0	0	0	0	0	0	0	0	0	37.9912663755458	0.436681222707424	0	0	0	0.436681222707424	0	0	0	0	0	0	0	0	7.4235807860262	1.31004366812227	0	0.436681222707424	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	213	"AWI"	213	8101	8791	8450	0	0	12.4087591240876	5.83941605839416	0.72992700729927	0.364963503649635	0.364963503649635	0	16.0583941605839	0.72992700729927	0	1.45985401459854	0	0	0	0	0	0	0	0	0	8.02919708029197	0	17.1532846715328	0	0	0	0	0	0	0.72992700729927	0	0	0	0	0	0	0	0.72992700729927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.021897810219	0	0	0	0	0	0	0.364963503649635	0	0	0	0	0	0	0.72992700729927	1.82481751824817	0.364963503649635	0.364963503649635	0.72992700729927
15992	24671	"Petit Rocher"	46.66306	-1.91556	216	"AWI"	216	8166	8856	8516	0	0	2.67379679144385	16.0427807486631	1.06951871657754	0	0.53475935828877	0	0	1.60427807486631	0	1.06951871657754	0	0	0	0	0	0	0	0	0	10.6951871657754	0	9.09090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06951871657754	0	0.53475935828877	0	0	0	0.53475935828877	0	0	0	0	0	0	0	0	0	0	49.7326203208556	1.60427807486631	0.53475935828877	0	0	0	0	0	0	0	0	0	0	0	2.67379679144385	0.53475935828877	0	0	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	219	"AWI"	219	8222	8954	8579	0	0	13.0653266331658	7.03517587939699	2.51256281407035	0	0	0	0	0	0	0.50251256281407	0	0	0	0	0	0	0	0	0	10.5527638190955	0	21.608040201005	0	0	0	0	0	0	1.00502512562814	0	0	0	0	0	0	0	1.50753768844221	0	0	0	0	0	0	0.50251256281407	0	0	0	0	0	0	0	0	0	33.6683417085427	0	0	0	0	0.50251256281407	0	2.01005025125628	0	0	0	0.50251256281407	0	0	2.51256281407035	2.01005025125628	0.50251256281407	0	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	222	"AWI"	222	8263	9075	8641	0	0	4.31372549019608	5.88235294117647	1.96078431372549	0.392156862745098	0.392156862745098	0	29.8039215686275	0.784313725490196	0	1.17647058823529	0	0	0.392156862745098	0	0	0	0	0	0	8.62745098039216	0	9.80392156862745	0	0	0	0	0	0	0.784313725490196	0	0	0	0	0	0	0	0.784313725490196	0	0	0	0.784313725490196	0	0	0	0	0	0	0	0	0	0	0	0	28.6274509803922	1.17647058823529	0	0	0	1.17647058823529	0	0	0	0	0	0	0	0	1.96078431372549	0.784313725490196	0.392156862745098	0	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	225	"AWI"	225	8297	9178	8695	0	0	23.0769230769231	6.41025641025641	3.41880341880342	0.854700854700855	0.427350427350427	0	0	0.427350427350427	0	2.56410256410256	0	0	0	0	0	0	0	0	0	8.54700854700855	0	20.0854700854701	0	0	0	0	0	0	0.854700854700855	0	0	0	0	0	0	0	0.427350427350427	0	0	0	0	0	0	0.427350427350427	0	0	0	0	0	0	0	0	0	26.4957264957265	0	0.427350427350427	0	0	0.427350427350427	0	0.854700854700855	0	0	0	0.427350427350427	0	0	1.28205128205128	2.13675213675214	0	0	0.427350427350427
15992	24671	"Petit Rocher"	46.66306	-1.91556	228	"AWI"	228	8342	9241	8743	0	0.294985250737463	3.53982300884956	20.353982300885	0.294985250737463	0.294985250737463	0.589970501474926	0	11.2094395280236	0.589970501474926	0	0.294985250737463	0	0	0	0	0	0	0	0	0	8.25958702064897	0	4.42477876106195	0	0.589970501474926	0	0	0	0	1.17994100294985	0	0.294985250737463	0	0	0	0	0	0	0	0	0	0	0	0	0.294985250737463	0	8.55457227138643	0	0	0	0	0	0	0	34.2182890855457	1.47492625368732	0.884955752212389	0	0	0	0	0.294985250737463	0	0	0	0	0	0	1.47492625368732	0.294985250737463	0	0	0.294985250737463
15992	24671	"Petit Rocher"	46.66306	-1.91556	231	"AWI"	231	8380	9308	8793	0	0	28.5087719298246	7.89473684210526	2.19298245614035	0	0	0	0	1.75438596491228	0	2.63157894736842	0	0	0	0	0	0	0	0	0	7.45614035087719	0	17.5438596491228	0	0.43859649122807	0	0	0	0	0.87719298245614	0	0	0	0	0	0	0.87719298245614	0.43859649122807	0	0	0	0	0	0	0.87719298245614	0	0	0	0	0	0	0	0	0	18.4210526315789	0	0	0	0	0	0	3.50877192982456	0	0	0	0.43859649122807	0	0	1.75438596491228	0.87719298245614	3.07017543859649	0	0.43859649122807
15992	24671	"Petit Rocher"	46.66306	-1.91556	234	"AWI"	234	8409	9404	8839	0	1.33333333333333	5.33333333333333	17.3333333333333	5.33333333333333	0	5.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66666666666667	0	10.6666666666667	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	1.33333333333333	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	32	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	5.33333333333333	1.33333333333333	4	0	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	237	"AWI"	237	8430	9510	8882	0	0	28.169014084507	1.40845070422535	3.52112676056338	0	0	0	9.85915492957746	0.704225352112676	0	1.40845070422535	0	0	0	0	0	0	0	0	0	9.15492957746479	0	14.7887323943662	0	0	0	0	0	1.40845070422535	0.704225352112676	0	0	0	0	0.704225352112676	0	0	1.40845070422535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.0140845070423	0	1.40845070422535	0	0	0.704225352112676	0	0.704225352112676	0	0	0	1.40845070422535	0	0	1.40845070422535	0	2.11267605633803	0	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	240	"AWI"	240	8457	9615	8925	0.512820512820513	0.512820512820513	26.6666666666667	4.61538461538462	1.02564102564103	0.512820512820513	0.512820512820513	0	0	1.53846153846154	0	0.512820512820513	0	0	1.53846153846154	0	0	0	0	0	0	11.7948717948718	0	11.7948717948718	0	0	0	0	0	0	0.512820512820513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.512820512820513	0	0	31.7948717948718	0	1.02564102564103	0	0	0	0	0.512820512820513	0	0	0	0	0	0	3.58974358974359	0	0	0	0.512820512820513
