"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Droseraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Myrica"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3423	4436	"Sluggan Moss"	54.77694	-6.25833	64	"AWI"	64	1242	1606	1403	8.70870870870871	0	0	0	0	9.30930930930931	0	0	0.3003003003003	55.8558558558559	6.30630630630631	0	0	0	0	1.8018018018018	0	0	0	0	0	0	0	0.900900900900901	0.600600600600601	0	0	14.4144144144144	0	0	0	0.3003003003003	0.600600600600601	0	0	0	0	0	0.900900900900901	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	72	"AWI"	72	1393	1758	1567	11.4457831325301	0	0	0	0	9.63855421686747	0	0	0	41.2650602409639	3.31325301204819	0	0	0	0	5.72289156626506	0	0	0	0	0	0	0.301204819277108	0.903614457831325	1.80722891566265	0	0	20.1807228915663	0.301204819277108	0	0	0	0.903614457831325	0	0	0	0	0	3.91566265060241	0.301204819277108	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	80	"AWI"	80	1499	1980	1727	11.3065326633166	0	0	0	0	16.3316582914573	0	0	0	36.6834170854271	6.53266331658291	0	0	0	0	3.51758793969849	0	0.251256281407035	0	0	0	0	0.50251256281407	0	1.25628140703518	0	0	17.8391959798995	0	0	0	0.251256281407035	1.50753768844221	0	0	0	0	0	4.02010050251256	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	88	"AWI"	88	1637	2136	1872	13.1284916201117	0	0	0	0	12.0111731843575	0	0	0	47.2067039106145	6.42458100558659	0	0	0	0	5.3072625698324	0	0	0	0	0	0	0	2.51396648044693	3.63128491620112	0	0	8.10055865921788	0	0	0	0	0.279329608938547	0	0.279329608938547	0	0	0	1.11731843575419	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	96	"AWI"	96	1790	2253	2037	18.4357541899441	0.279329608938547	0.279329608938547	0	0	10.3351955307263	0	0	0	37.4301675977654	4.46927374301676	0	0	0.279329608938547	0	6.70391061452514	0	0.279329608938547	0	0	0	0	0.279329608938547	0.558659217877095	5.8659217877095	0	0	12.5698324022346	0.279329608938547	0	0	0	1.11731843575419	0	0.837988826815642	0	0	0	0	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	100	"AWI"	100	1947	2285	2112	11.3253012048193	0	0	0	0	5.30120481927711	0.240963855421687	0	0	39.2771084337349	9.63855421686747	0	0	0	0	0.963855421686747	0	0.72289156626506	0	0	0	0	0.240963855421687	5.78313253012048	10.1204819277108	0	0	13.0120481927711	0.72289156626506	0	0	0	0.481927710843374	0	0.481927710843374	0	0	0	1.20481927710843	0	0.481927710843374
3423	4436	"Sluggan Moss"	54.77694	-6.25833	104	"AWI"	104	2021	2395	2195	22.2222222222222	0	0	0	0	15.8730158730159	0	0	0	32.010582010582	7.93650793650794	0	0	0	0	1.58730158730159	0	0	0	0	0	0	0.264550264550265	1.32275132275132	8.99470899470899	0	0	6.34920634920635	0.529100529100529	0	0	0.264550264550265	1.85185185185185	0	0	0	0	0	0.793650793650794	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	108	"AWI"	108	2130	2608	2386	12.4260355029586	0	0	0	0	8.28402366863905	0	0	0	41.7159763313609	5.62130177514793	0	0	0	0	2.9585798816568	0	0	0	0	0	0	0.29585798816568	0.887573964497041	2.36686390532544	0	0	18.3431952662722	0	0	0	0	0.29585798816568	0	0	0	0	0	6.80473372781065	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	112	"AWI"	112	2190	2941	2547	16.1676646706587	0	0	0	0	5.98802395209581	0	0	0	48.2035928143713	4.49101796407186	0	0	0	0	2.09580838323353	0	0	0	0	0	0	0.29940119760479	0.29940119760479	3.59281437125748	0	0	11.377245508982	0	0	0	0	2.09580838323353	0	0.598802395209581	0	0	0	4.79041916167665	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	116	"AWI"	116	2426	3041	2712	20.6060606060606	0	0	0	0	4.24242424242424	0	0	0	49.0909090909091	1.51515151515152	0	0	0	0	2.12121212121212	0	0	0	0	0	0	0.303030303030303	1.21212121212121	1.81818181818182	0	0	15.7575757575758	0	0	0	0.303030303030303	0.303030303030303	0	0	0	0	0	2.42424242424242	0	0.303030303030303
3423	4436	"Sluggan Moss"	54.77694	-6.25833	120	"AWI"	120	2605	3166	2889	9.59666203059805	0	0	0	0.278164116828929	2.22531293463143	0	0	0	21.4186369958275	34.3532684283727	0	0	0	0.139082058414465	0.834492350486787	0	0	0	0	0	0	0.139082058414465	4.45062586926286	18.4979137691238	0	0	6.39777468706537	0.139082058414465	0	0	0.556328233657858	0	0	0	0	0	0.139082058414465	0.834492350486787	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	124	"AWI"	124	2773	3283	3024	18.4615384615385	0.307692307692308	0	0	0	3.07692307692308	0.307692307692308	0	0	59.3846153846154	0.923076923076923	0	0	0	0	2.76923076923077	0	0	0	0	0	0	0	1.84615384615385	2.46153846153846	0	0	9.23076923076923	0	0	0	0	0	0	0	0	0	0	1.23076923076923	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	128	"AWI"	128	2878	3433	3146	25.2336448598131	0	0	0	0	0.934579439252336	0	0	0	47.9750778816199	2.49221183800623	0	0	0	0	2.18068535825545	0	0	0	0	0	0	0.311526479750779	0.623052959501558	0.934579439252336	0	0	15.8878504672897	0	0	0	0	0.934579439252336	0	0	0	0	0	1.55763239875389	0	0.934579439252336
3423	4436	"Sluggan Moss"	54.77694	-6.25833	132	"AWI"	132	2978	3605	3258	31.8318318318318	0	0	0	0	2.7027027027027	0	0	0	43.5435435435435	1.8018018018018	0	0	0	0	0.900900900900901	0	0	0	0	0	0	0	4.2042042042042	2.7027027027027	0	0	10.5105105105105	0	0	0	0	0.600600600600601	0	0	0	0	0	1.2012012012012	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	134	"AWI"	134	3025	3674	3315	13.9423076923077	0	0	0	0	16.8269230769231	0	0	0	29.0865384615385	14.1826923076923	0	0	0	0	1.92307692307692	0	0	0	0	0	0	0	1.20192307692308	11.2980769230769	0	0	6.73076923076923	0.240384615384615	0.961538461538462	0	0	3.36538461538462	0	0.240384615384615	0	0	0	0	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	136	"AWI"	136	3060	3759	3372	19.8300283286119	0	0	0	0	4.24929178470255	0	0	0	41.643059490085	5.09915014164306	0	0	0	0	2.54957507082153	0	0	0	0	0	0	0.28328611898017	4.53257790368272	4.81586402266289	0	0	15.2974504249292	0.28328611898017	0	0	0	0.84985835694051	0	0	0	0	0	0.28328611898017	0.28328611898017	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	140	"AWI"	140	3136	3943	3486	21.9512195121951	0	0	0	0	4.52961672473868	0	0	0	35.5400696864112	1.74216027874564	0	0	0	0	1.74216027874564	0	0	0	0	0	0	0.348432055749129	4.18118466898955	5.22648083623693	0	0	19.5121951219512	0	0	0	0	0.696864111498258	0	0	0	0	0	4.52961672473868	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	144	"AWI"	144	3237	4028	3616	16.1094224924012	0.303951367781155	0	0	0.303951367781155	6.38297872340426	0	0	0	49.2401215805471	2.12765957446809	0	0	0	0	0.911854103343465	0	0	0	0	0	0	0.911854103343465	0.911854103343465	3.64741641337386	0	0	15.1975683890577	0	0	0	0.303951367781155	0.303951367781155	0	0.303951367781155	0	0	0	2.73556231003039	0	0.303951367781155
3423	4436	"Sluggan Moss"	54.77694	-6.25833	148	"AWI"	148	3312	4179	3737	21.8354430379747	0	0	0	0	4.74683544303798	0	0	0	45.8860759493671	1.26582278481013	0	0	0	0	1.89873417721519	0	0	0	0	0	0	0.316455696202532	1.58227848101266	0.632911392405063	0	0	17.4050632911392	0.316455696202532	0	0	0	0	0	0	0	0	0	3.79746835443038	0	0.316455696202532
3423	4436	"Sluggan Moss"	54.77694	-6.25833	152	"AWI"	152	3437	4235	3868	16.9096209912536	0	0	0	0	5.53935860058309	0	0	0	47.2303206997085	9.03790087463557	0	0	0	0	0.87463556851312	0	0	0	0	0	0	0.291545189504373	0	2.62390670553936	0	0	13.7026239067055	0	0	0	0	0.291545189504373	0	0	0	0	0	3.49854227405248	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	156	"AWI"	156	3521	4367	4000	14.4171779141104	0	0	0	0	5.8282208588957	0	0	0	44.478527607362	4.29447852760736	0	0	0	0	1.22699386503067	0	0	0	0	0	0	1.22699386503067	0.613496932515337	2.76073619631902	0	0	22.6993865030675	0	0	0	0	0	0	0	0	0	0	2.45398773006135	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	160	"AWI"	160	3801	4404	4129	18.7116564417178	0	0	0	0	4.29447852760736	0.306748466257669	0	0	52.4539877300613	3.06748466257669	0	0	0	0	0	0	0	0	0	0	0	0.613496932515337	1.53374233128834	2.14723926380368	0	0	15.0306748466258	0	0	0	0	0.613496932515337	0	0	0	0	0	0.613496932515337	0	0.613496932515337
3423	4436	"Sluggan Moss"	54.77694	-6.25833	164	"AWI"	164	3971	4486	4268	20.6303724928367	0	0	0	0	2.00573065902579	0	0	0	39.2550143266476	4.01146131805158	0	0	0	0	1.14613180515759	0	0	0	0	0	0	0.286532951289398	2.57879656160458	1.43266475644699	0	0	25.7879656160458	0	0	0	0	0.286532951289398	0	0	0	0	0	2.29226361031519	0	0.286532951289398
3423	4436	"Sluggan Moss"	54.77694	-6.25833	168	"AWI"	168	4076	4558	4352	23.6363636363636	0	0	0	0	5.15151515151515	0	0	0	38.1818181818182	3.03030303030303	0	0	0	0	0.909090909090909	0	0	0	0	0	0	3.03030303030303	0.606060606060606	2.12121212121212	0	0	21.5151515151515	0	0	0	0	0.303030303030303	0	0	0	0	0	1.51515151515152	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	176	"AWI"	176	4249	4720	4496	19.0909090909091	0	0.303030303030303	0	0	5.45454545454545	0	0	0	42.1212121212121	6.06060606060606	0	0	0	0	0	0	0	0	0	0	0	3.63636363636364	0	0.606060606060606	0	0	19.3939393939394	0.303030303030303	0	0	0	0.303030303030303	0	0	0	0	0	2.42424242424242	0	0.303030303030303
3423	4436	"Sluggan Moss"	54.77694	-6.25833	184	"AWI"	184	4413	4831	4630	13.9880952380952	0	0	0	0	4.16666666666667	0	0	0	53.8690476190476	6.54761904761905	0	0	0	0	0	0	0	0	0	0	0	4.16666666666667	1.19047619047619	0.892857142857143	0	0	13.6904761904762	0	0	0	0	0	0	0	0	0	0	1.48809523809524	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	192	"AWI"	192	4508	5014	4752	13.4146341463415	0.304878048780488	0	0	0	3.96341463414634	0	0	0	48.780487804878	2.74390243902439	0	0	0	0	0.304878048780488	0	0	0	0	0	0	3.65853658536585	0.609756097560976	0	0	0	17.0731707317073	0.304878048780488	0	0	0	0.304878048780488	0	0	0	0	0	8.23170731707317	0	0.304878048780488
3423	4436	"Sluggan Moss"	54.77694	-6.25833	200	"AWI"	200	4603	5125	4868	19.0769230769231	0	0.615384615384615	0	0	3.69230769230769	0	0	0	46.4615384615385	4.61538461538462	0	0	0	0	0.923076923076923	0	0	0	0	0	0	4.92307692307692	0.615384615384615	1.23076923076923	0	0	11.3846153846154	0	0	0	0	0	0	0	0	0	0	6.46153846153846	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	208	"AWI"	208	4701	5252	4992	25.0704225352113	0	0	0	0	3.66197183098592	0	0	0	40	12.112676056338	0	0	0	0	0.28169014084507	0	0	0	0	0	0	0.845070422535211	0	0.845070422535211	0	0	8.16901408450704	0.28169014084507	0	0	0	0.845070422535211	0	0	0	0	0	7.88732394366197	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	216	"AWI"	216	4828	5339	5110	22.1884498480243	0	0	0	0	3.95136778115502	0	0	0	45.2887537993921	4.55927051671733	0	0	0	0	0	0	0	0	0	0	0	3.03951367781155	0.303951367781155	0.60790273556231	0	0	14.2857142857143	0	0	0	0	0.60790273556231	0	0	0	0	0.303951367781155	4.86322188449848	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	220	"AWI"	220	4905	5373	5167	24.6376811594203	0.289855072463768	0	0	0	2.31884057971015	0	0	0	42.8985507246377	7.2463768115942	0	0	0	0	0	0	0	0	0	0	0	2.31884057971015	0.579710144927536	2.02898550724638	0	0	15.6521739130435	0	0	0	0	0.869565217391304	0	0	0	0	0	1.15942028985507	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	224	"AWI"	224	4957	5408	5226	31.1178247734139	0	0	0	0	5.4380664652568	0	0	0	38.6706948640483	4.22960725075529	0	0	0	0	0	0	0	0	0	0	0	2.11480362537764	0	2.7190332326284	0	0	13.2930513595166	0	0	0	0.302114803625378	0.604229607250755	0	0	0	0	0	1.51057401812689	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	228	"AWI"	228	5052	5443	5288	25.0764525993884	0	0	0	0	4.58715596330275	0	0	0	41.2844036697248	5.5045871559633	0	0	0	0	0.305810397553517	0	0	0	0	0	0	1.8348623853211	0	1.8348623853211	0	0	17.4311926605505	0	0	0	0	0.305810397553517	0	0	0	0	0.305810397553517	1.52905198776758	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	232	"AWI"	232	5141	5498	5390	23.8938053097345	0	0	0	0	2.65486725663717	0	0	0	41.2979351032448	3.83480825958702	0	0	0	0	0	0	0	0	0	0	0	2.3598820058997	2.06489675516224	1.76991150442478	0	0	19.76401179941	0.294985250737463	0	0	0	0.589970501474926	0	0	0	0	0	1.17994100294985	0.294985250737463	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	236	"AWI"	236	5248	5589	5466	17.8470254957507	0	0	0	0	2.26628895184136	0	0	0	42.7762039660057	8.4985835694051	0	0	0	0	0	0	0	0	0	0	0	3.39943342776204	0.56657223796034	1.69971671388102	0	0	21.2464589235127	0	0	0	0	0.56657223796034	0	0	0	0	0	1.13314447592068	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	240	"AWI"	240	5348	5758	5594	20.1219512195122	0	0	0	0	4.26829268292683	0	0	0	38.719512195122	4.57317073170732	0	0	0	0	0	0	0	0	0	0	0	7.01219512195122	0.304878048780488	0	0	0	18.9024390243902	0.304878048780488	0	0	0	1.21951219512195	0	0	0	0	0	4.57317073170732	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	244	"AWI"	244	5392	5924	5693	15.7434402332362	0	0	0	0	7.5801749271137	0	0	0	34.9854227405248	6.12244897959184	0	0	0	0	0	0	0.291545189504373	0	0	0	0	7.87172011661808	0	2.62390670553936	0	0	15.4518950437318	0	0	0	0	0.291545189504373	0	0	0	0	0	9.03790087463557	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	246	"AWI"	246	5417	5943	5720	22.9773462783171	0	0	0	0	5.17799352750809	0	0	0	33.9805825242718	3.23624595469256	0	0	0	0	0	0	0	0	0	0.323624595469256	0	6.14886731391586	0	0.323624595469256	0	0	18.7702265372168	0	0	0	0	0.323624595469256	0	0	0	0	0	8.7378640776699	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	248	"AWI"	248	5441	5967	5746	18.6708860759494	0	0	0	0	4.74683544303798	0	0	0	36.3924050632911	3.16455696202532	0	0	0	0	0	0	0.316455696202532	0	0	0	0	3.48101265822785	0	0	0	0	24.0506329113924	0	0	0	0	0	0	0	0	0	0	9.17721518987342	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	250	"AWI"	250	5462	6005	5772	16.9665809768638	0.25706940874036	0	0	0	3.8560411311054	0	0	0	39.3316195372751	3.34190231362468	0	0	0	0	0.25706940874036	0	0	0	0	0	0	4.62724935732648	0	0.25706940874036	0	0	23.1362467866324	0	0	0	0	0.51413881748072	0	0	0	0	0	7.45501285347044	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	252	"AWI"	252	5496	6039	5801	20.6896551724138	0	0	0	0	8.77742946708464	0	0	0	39.4984326018809	5.32915360501567	0	0	0	0	0.313479623824451	0	0	0	0	0	0	3.44827586206897	0	0.313479623824451	0	0	17.5548589341693	0	0	0	0	0	0	0	0	0	0	4.07523510971787	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	256	"AWI"	256	5593	6078	5861	19.6428571428571	0	0	0	0	5.86734693877551	0	0	0	33.9285714285714	9.69387755102041	0	0	0	0	0.510204081632653	0	0.510204081632653	0	0	0	0	7.14285714285714	0	0.255102040816327	0	0	10.2040816326531	0.255102040816327	0	0	0	1.02040816326531	0	0	0	0	0	10.969387755102	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	260	"AWI"	260	5638	6138	5923	19.375	0	0	0	0	5.9375	0	0	0	36.5625	3.75	0	0	0	0	0	0	0	0	0	0	0	8.4375	0	0.3125	0	0	15.3125	0	0	0	0	0.9375	0	0	0	0	0	9.375	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	264	"AWI"	264	5757	6162	5980	25.1231527093596	0	0	0	0	4.67980295566502	0	0	0.492610837438424	35.7142857142857	5.91133004926108	0	0	0	0	0.246305418719212	0	0	0	0	0	0	6.89655172413793	0	0.738916256157635	0	0	10.3448275862069	0.246305418719212	0	0	0	0.985221674876847	0	0	0	0	0	8.62068965517241	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	268	"AWI"	268	5830	6213	6039	21.8461538461538	0	0	0	0	7.69230769230769	0	0	0	39.6923076923077	3.69230769230769	0	0	0.307692307692308	0	0.615384615384615	0	0.307692307692308	0	0	0	0	4.92307692307692	0.307692307692308	0.615384615384615	0	0	12	0	0	0	0	0.923076923076923	0	0	0	0	0	7.07692307692308	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	272	"AWI"	272	5996	6261	6149	17.1919770773639	0	0	0	0	7.73638968481375	0	0	0	34.3839541547278	10.3151862464183	0.286532951289398	0	0.286532951289398	0	0.286532951289398	0	0	0	0	0	0	6.30372492836676	0	0.286532951289398	0	0	14.3266475644699	0	0	0	0	0	0	0	0	0	0	8.59598853868195	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	280	"AWI"	280	6230	6773	6488	16.4265129682997	0	0	0	0	3.7463976945245	0	0	0	46.3976945244957	7.49279538904899	0	0	0	0	0	0	0	0	0	0	0	6.9164265129683	0	0	0	0	11.5273775216138	0	0	0	0	0.576368876080692	0	0	0	0	0	6.9164265129683	0	0
3423	4436	"Sluggan Moss"	54.77694	-6.25833	288	"AWI"	288	6602	7498	7017	13.2394366197183	0	0	0	0	4.7887323943662	0	0	0	45.3521126760563	4.22535211267606	0	0	0	0	0	0	0	0	0	0	0	12.3943661971831	0.28169014084507	0.563380281690141	0	0	11.2676056338028	0	0	0	0	0.563380281690141	0	0	0	0	0	7.32394366197183	0	0
