"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Berberidaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Grossulariaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
14630	22942	"Woryty"	53.7525	20.206322	795	"AWI"	795	10370	11921	11181	0	0	0	9.52380952380952	0	0	0	16.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	2.38095238095238	0	0	0	0	0	0	4.76190476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.6666666666667	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	800	"AWI"	800	10407	11957	11236	0	0	0	8.33333333333333	0	0	0	29.1666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.1666666666667	0	0	0	0	0	0	0	4.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16666666666667	0	25	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	810	"AWI"	810	10495	12053	11330	0	0	0	11.1111111111111	0	0	0	25.9259259259259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.5555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7037037037037	0	3.7037037037037	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	820	"AWI"	820	10646	12124	11436	0	0	0	1.11856823266219	0	0	0.223713646532438	2.9082774049217	0	0	85.4586129753915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.61968680089485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223713646532438	0	0	0	0	0	0	0	0	0	0	0	0	0.223713646532438	0	0.223713646532438	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	830	"AWI"	830	10741	12205	11548	0	0	0	1.35135135135135	0	0	0	5.40540540540541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.1351351351351	0	0	0	0	0	0	0	0	0	0	0	0	52.7027027027027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35135135135135	0	2.7027027027027	0	1.35135135135135	0	0
14630	22942	"Woryty"	53.7525	20.206322	850	"AWI"	850	10924	12380	11756	0	0	0	5.12820512820513	0	0	0	20.5128205128205	0	0	0	0	0	0	0	0	0	2.56410256410256	0	0	0	0	0	0	0	0	0	0	0	0	0	61.5384615384615	0	0	0	0	0	0	0	2.56410256410256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.56410256410256	0	5.12820512820513	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	865	"AWI"	865	11073	12463	11908	0	0	0	0.275103163686382	0	0	0	2.47592847317744	0	0	89.1334250343879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.70288858321871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412654745529574	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	870	"AWI"	870	11113	12505	11962	0	0	0	0.634249471458774	0	0	0	5.07399577167019	0	0	77.8012684989429	0	0	0	0	0	0	0	0.211416490486258	0	0	0	0	0	0	0	0	0	0	0	0	15.8562367864693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211416490486258	0	0.211416490486258	0	0
14630	22942	"Woryty"	53.7525	20.206322	880	"AWI"	880	11253	12574	12057	0	0	0	1.19521912350598	0	0	0	8.16733067729084	0	0	61.3545816733068	0	0.199203187250996	0	0	0	0	0	1.19521912350598	0	0	0	0	0	0	0	0	0	0	0	0	27.4900398406374	0	0.398406374501992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	890	"AWI"	890	11419	12611	12161	0	0	0	1.85567010309278	0	0	0	10.3092783505155	0	0	35.2577319587629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.3711340206186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206185567010309	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	900	"AWI"	900	11556	12662	12278	0	0	0	2.4	0	0	0	9.2	0	0	30	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	57.8	0	0.2	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	910	"AWI"	910	11693	12727	12387	0	0	0	0.428265524625268	0	0	0.214132762312634	11.7773019271949	0	0	31.9057815845824	0	0	0	0	0	0	0	0.428265524625268	0	0	0	0	0	0	0	0	0	0	0	0	54.6038543897216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.642398286937901	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	915	"AWI"	915	11848	12742	12434	0	0	0	2.41228070175439	0	0	0	13.5964912280702	0	0	35.3070175438597	0	0	0	0	0	0	0.43859649122807	0.219298245614035	0	0	0	0	0	0	0	0	0	0	0	0	47.1491228070175	0	0	0	0	0	0	0	0.43859649122807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43859649122807	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	920	"AWI"	920	11980	12761	12483	0	0	0	2.83842794759825	0	0	0	10.0436681222707	0	0	41.4847161572052	0	0.436681222707424	0	0	0	0	0	0.436681222707424	0	0	0	0	0	0	0	0	0	0	0	0	44.1048034934498	0	0	0	0	0	0	0	0.218340611353712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436681222707424	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	925	"AWI"	925	12127	12780	12531	0	0	0	3.63636363636364	0	0	0	34.5454545454545	0	0	29.0909090909091	0	0.363636363636364	0	0	0	0	0.363636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	31.6363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.363636363636364	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	930	"AWI"	930	12248	12805	12580	0	0	0.224215246636771	3.1390134529148	0	0	0	15.2466367713004	0	0	28.6995515695067	0	0	0	0	0	0	0.224215246636771	0.224215246636771	0	0	0	0	0	0	0	0	0	0	0	0	51.7937219730942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224215246636771	0	0.224215246636771	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	940	"AWI"	940	12418	12914	12674	0	0	0	2.34604105571848	0	0	0	12.316715542522	0	0	29.6187683284457	0	0	0	0	0	0	0.293255131964809	0.293255131964809	0	0	0	0	0	0	0	0	0	0	0	0	54.2521994134897	0	0	0	0	0	0	0	0.293255131964809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.586510263929619	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	944	"AWI"	944	12476	12963	12719	0	0	0	1.4336917562724	0	0	0	13.2616487455197	0	0	32.258064516129	0	0.3584229390681	0	0	0	0	0.3584229390681	0	0	0	0	0	0	0	0	0	0	0	0	0	48.0286738351254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9426523297491	0	0	0	0	0	0	0.3584229390681	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	948	"AWI"	948	12566	12985	12778	0	0	0	1.58102766798419	0	0	0.197628458498024	11.0671936758893	0	0	21.1462450592885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.2173913043478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197628458498024	0	0	0	0	0	0	0	0	0	0	0	0	0	0.592885375494071	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	952	"AWI"	952	12657	13013	12836	0	0	0.191938579654511	2.30326295585413	0	0	0	4.60652591170825	0	0	53.3589251439539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.7715930902111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191938579654511	0	0	0	0.575815738963532	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	956	"AWI"	956	12733	13047	12894	0	0	0	1.17878192534381	0	0	0	18.860510805501	0	0	20.2357563850688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.5284872298625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196463654223969	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	960	"AWI"	960	12787	13086	12953	0	0	0.303951367781155	3.03951367781155	0	0	0	15.5015197568389	0	0	24.3161094224924	0	0.60790273556231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.3191489361702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303951367781155	0	0	0	0.60790273556231	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	964	"AWI"	964	12821	13148	13013	0	0	0	1.28755364806867	0	0	0	8.58369098712446	0	0	56.2231759656652	0	0	0	0	0	0	0	0.429184549356223	0	0	0	0	0	0	0	0	0	0	0	0	32.1888412017167	0	0.429184549356223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.858369098712446	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	970	"AWI"	970	12860	13258	13099	0	0	0.304878048780488	1.52439024390244	0	0	0	7.92682926829268	0	0	33.5365853658537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.7926829268293	0	0	0	0	0	0	0	0.304878048780488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.304878048780488	0	0.304878048780488	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	978	"AWI"	978	12916	13430	13209	0	0	0	1.9774011299435	0	0	0.564971751412429	6.49717514124294	0	0	23.4463276836158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.2316384180791	0	0	0	0	0	0	0	0.282485875706215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	982	"AWI"	982	12953	13521	13258	0	0	0	0.934579439252336	0	0	0.311526479750779	9.03426791277258	0	0	31.4641744548287	0	0	0	0	0	0	0	0	0.311526479750779	0	0	0	0	0	0	0	0	0	0	0	57.6323987538941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.311526479750779	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	986	"AWI"	986	12979	13641	13303	0	0	0	2.29445506692161	0	0	0	9.75143403441682	0	0	35.5640535372849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.6252390057361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.764818355640535	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	990	"AWI"	990	12998	13766	13345	0	0	0	2.05882352941176	0	0	0	10.2941176470588	0	0	25.5882352941176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.5294117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.23529411764706	0	0	0	0	0	0	0.294117647058824	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	994	"AWI"	994	13018	13909	13387	0	0	0	2.45398773006135	0	0	0	19.6319018404908	0	0	36.1963190184049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.4907975460123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22699386503067	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	998	"AWI"	998	13040	14051	13423	0	0	0	2.7027027027027	0	0	0	20.2702702702703	0	0	59.4594594594595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.5675675675676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	1004	"AWI"	1004	13061	14284	13481	0	0	0	1.69491525423729	0	0	0	5.08474576271187	0	0	93.2203389830508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	1006	"AWI"	1006	13075	14352	13500	0	0	0	0	0	0	0	0.934579439252336	0	0	93.4579439252336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86915887850467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.73831775700935	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	1008	"AWI"	1008	13084	14429	13521	0	0	25	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0
14630	22942	"Woryty"	53.7525	20.206322	1010	"AWI"	1010	13093	14502	13540	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0
