"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Grossulariaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"	"Vitaceae"
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	150	"AWI"	150	1212	2681	1979	34.5642540620384	0	0	0	0	0	1.32939438700148	0	0	0	0	0	0	0	0	0	0	0	2.95420974889217	0	0.886262924667651	0	0	0	0	17.725258493353	0	0.147710487444609	0	0	0	0	0	0	0	0	0	9.01033973412112	23.781388478582	0	0	0	0	0	0	7.53323485967504	0	0	0	0	0	0	0	0	0	0	0	0	0.295420974889217	1.62481536189069	0.147710487444609	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	160	"AWI"	160	1354	2761	2116	22.5075528700906	0	0	0.302114803625378	0.302114803625378	0	1.3595166163142	0	0	0	0	0	0.151057401812689	0	0	0	0	0	3.32326283987915	0	0.906344410876133	0	0	0	0	24.3202416918429	0	0.755287009063444	0	0	0	0	0	0	0	0	0	8.30815709969789	29.9093655589124	0	0	0	0	0	0	5.74018126888217	0	0	0	0	0	0	0	0	0	0	0	0.151057401812689	0.302114803625378	1.51057401812689	0.151057401812689	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	170	"AWI"	170	1440	2884	2256	23.1391585760518	0.161812297734628	0	0.323624595469256	0	0	1.61812297734628	0	0	0	0	0	0.161812297734628	0	0	0	0	0	5.98705501618123	0	1.13268608414239	0	0	0	0	26.537216828479	0	0.970873786407767	0	0	0	0	0	0	0	0	0	5.98705501618123	20.3883495145631	0	0	0	0	0	0	9.22330097087379	0	0	0	0.161812297734628	0	0.323624595469256	0	0	0	0	0	0.161812297734628	0.161812297734628	3.55987055016181	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	180	"AWI"	180	1609	2950	2396	18.3651804670913	0.318471337579618	14.2250530785563	0.106157112526539	0.106157112526539	0	2.01698513800425	0	13.2696390658174	0	0	0	0	0	0	0	0	0	4.14012738853503	0	3.18471337579618	0	0	0	0	12.6326963906582	0	0.530785562632696	0	0	0	0	0	0	0	0.106157112526539	0	4.98938428874735	17.6220806794055	0	0	0	0	0	0	6.15711252653928	0	0	0	0	0	0.318471337579618	0	0	0	0	0	0.106157112526539	0.212314225053079	1.27388535031847	0.318471337579618	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	190	"AWI"	190	1732	3036	2538	31.2080536912752	0.167785234899329	0	0	0.335570469798658	0	3.35570469798658	0	0	0	0	0	0.167785234899329	0	0	0	0	0	6.3758389261745	0	0.503355704697987	0	0	0	0	20.9731543624161	0	1.1744966442953	0	0	0	0	0	0	0	0	0	8.7248322147651	14.5973154362416	0	0	0	0	0	0	9.56375838926174	0	0	0	0	0	0.335570469798658	0	0	0	0	0	0.167785234899329	0.167785234899329	2.01342281879195	0	0	0.167785234899329
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	200	"AWI"	200	1929	3120	2665	26.6666666666667	0.155038759689922	0	0.155038759689922	0.310077519379845	0	1.70542635658915	0	0	0	0	0	0.155038759689922	0	0	0	0	0	6.66666666666667	0	2.32558139534884	0	0.775193798449612	0	0	16.2790697674419	0	2.01550387596899	0	0	0	0	0	0	0	0	0	7.75193798449612	23.1007751937985	0	0	0	0	0	0	8.68217054263566	0	0	0	0.155038759689922	0	0.155038759689922	0	0.155038759689922	0	0	0	0.155038759689922	0.62015503875969	1.70542635658915	0.310077519379845	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	210	"AWI"	210	2149	3171	2801	32.0323014804845	0.403768506056528	0	0.269179004037685	0.134589502018843	0	1.61507402422611	0	0	0	0	0	0	0	0	0.134589502018843	0	0	3.63391655450875	0	1.21130551816958	0	2.96096904441454	0	0	15.6123822341857	0	0.672947510094213	0	0	0	0	0	0	0	0	0	4.84522207267833	30.5518169582773	0	0	0	0	0	0	3.90309555854643	0	0	0	0	0	0.134589502018843	0	0	0	0	0	0	0.134589502018843	1.74966352624495	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	220	"AWI"	220	2295	3263	2944	13.7931034482759	0.111234705228031	0	0.222469410456062	0.111234705228031	0.111234705228031	0.889877641824249	0	14.12680756396	0	0	0	0.111234705228031	0	0	0	0	0	3.44827586206897	0	0.667408231368187	0	0.556173526140156	0	0	14.0155728587319	0	0.556173526140156	0	0	0	0	0	0	0	0	0	7.56395995550612	18.5761957730812	18.6874304783092	0	0	0	0	0	4.00444938820912	0	0	0	0.111234705228031	0	0.111234705228031	0	0	0	0	0	0.111234705228031	1.00111234705228	1.11234705228031	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	230	"AWI"	230	2634	3299	3051	22.360953461975	0.340522133938706	0	0.113507377979569	0.113507377979569	0	1.13507377979569	0	7.15096481271283	0	0.113507377979569	0	0.113507377979569	0	0	0	0	0	2.04313280363224	0	4.54029511918275	0	0	0	0	14.1884222474461	0	0.340522133938706	0	0	0	0	0	0	0	0	0	2.72417707150965	39.6140749148695	0	0	0	0	0	0	3.17820658342792	0	0	0	0.113507377979569	0	0.113507377979569	0	0	0	0	0	0.113507377979569	0.454029511918275	1.02156640181612	0.113507377979569	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	240	"AWI"	240	2908	3354	3167	25	0.109649122807018	7.23684210526316	0.109649122807018	0.109649122807018	0	0.986842105263158	0	6.68859649122807	0.109649122807018	0	0	0	0	0	0	0	0	2.19298245614035	0	0.767543859649123	0	0	0	0	9.86842105263158	0	0.43859649122807	0	0	0	0	0	0	0	0	0	4.60526315789474	38.7061403508772	0	0	0	0	0	0	1.42543859649123	0	0	0	0	0	0.109649122807018	0	0	0	0	0	0	0.548245614035088	0.986842105263158	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	250	"AWI"	250	3042	3471	3293	19.2	0.266666666666667	0	0.266666666666667	0.133333333333333	0	1.2	0	0	0	0.133333333333333	0	0	0	0	0	0	0	4.4	0	0.8	0	0	0	0	25.0666666666667	0.133333333333333	1.73333333333333	0	0	0	0	0	0	0	0	0	15.7333333333333	23.6	0	0	0	0	0	0	4	0	0.133333333333333	0	0	0	0	0	0	0	0	0	0.133333333333333	0.266666666666667	2.66666666666667	0.133333333333333	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	260	"AWI"	260	3116	3683	3409	35.1075877689694	0.566251415628539	0	0.113250283125708	0	0	1.01925254813137	0	6.00226500566251	0	0.113250283125708	0	0.113250283125708	0	0	0	0	0	3.39750849377123	0	0.453001132502831	0	0	0	0	9.85277463193658	0	0.226500566251416	0	0	0	0	0	0	0	0	0	8.49377123442809	27.2933182332956	0	0	0	0	0	0	3.96375990939977	0	0	0	0.113250283125708	0	0.113250283125708	0	0	0	0	0	0.113250283125708	0.566251415628539	2.03850509626274	0.226500566251416	0	0.113250283125708
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	270	"AWI"	270	3192	3910	3523	21.0526315789474	0.131578947368421	0	0	0	0.131578947368421	0.789473684210526	0	0	0	0	0	0	0	0	0	0	0	4.07894736842105	0	1.97368421052632	0	0	0.131578947368421	0	17.3684210526316	0	0.657894736842105	0	0	0	0	0	0	0	0	0	11.7105263157895	33.4210526315789	0	0	0	0	0	0	2.89473684210526	0	0	0	0	0	0.131578947368421	0	0	0	0	0	0	0.789473684210526	4.47368421052632	0.263157894736842	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	280	"AWI"	280	3372	3976	3658	29.4797687861272	0	0	0.115606936416185	0.23121387283237	0	0.46242774566474	0	0	0	0	0	0	0	0	0	0	0	5.31791907514451	0	2.3121387283237	0	0	0	0	7.74566473988439	0	1.84971098265896	0	0	0	0	0	0	0	0	0	15.9537572254335	21.1560693641619	0	0	0	0	0	0	9.82658959537572	0	0	0	0	0	0	0	0	0	0	0	0	1.5028901734104	3.8150289017341	0.23121387283237	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	290	"AWI"	290	3463	4097	3795	30.3441084462982	0	9.17622523461939	0.104275286757039	0	0	1.04275286757039	0	0	0	0	0	0	0	0	0	0	0	4.37956204379562	0	7.82064650677789	0	0	0	0	6.56934306569343	0	1.25130344108446	0	0	0	0	0	0	0	0	0	4.79666319082377	29.4056308654849	0	0	0	0	0	0	2.81543274244004	0	0	0	0	0	0	0	0	0	0	0	0	0.417101147028154	1.87695516162669	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	300	"AWI"	300	3676	4198	3929	9.29824561403509	0.087719298245614	11.0526315789474	0.087719298245614	0.087719298245614	0	0.43859649122807	0	4.47368421052632	0	0.175438596491228	0	0	0	0	0	0	0	7.01754385964912	0	1.14035087719298	0	0	0	0	6.8421052631579	0	1.31578947368421	0	0	0	0	0	0	0	0	0	7.71929824561404	22.6315789473684	11.140350877193	0	0	0	0	0	4.56140350877193	0	0	0	0.087719298245614	0	0.175438596491228	0	0.087719298245614	0	0	0	0.087719298245614	1.31578947368421	10	0.175438596491228	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	310	"AWI"	310	3811	4355	4077	4.43458980044346	0.221729490022173	12.3059866962306	0.110864745011086	0.221729490022173	0	1.10864745011086	0	7.09534368070953	0	0	0	0.110864745011086	0	0	0	0	0	10.5321507760532	0	0.332594235033259	0	0	0	0	4.8780487804878	0	0.443458980044346	0	0	0	0	0	0	0	0	0	6.65188470066519	42.0177383592018	0	0	0	0	0	0	4.32372505543237	0	0	0	0.110864745011086	0	0.221729490022173	0	0	0	0	0	0.110864745011086	1.55210643015521	3.21507760532151	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	320	"AWI"	320	3905	4580	4211	2.01793721973094	0.336322869955157	0	0.112107623318386	0	0	0.896860986547085	0	4.37219730941704	0	0	0	0	0	0	0.112107623318386	0	0	4.7085201793722	0	0.896860986547085	0	0	0.224215246636771	0	5.15695067264574	0	1.5695067264574	0	0	0	0	0	0	0	0	0	5.38116591928251	64.4618834080718	0	0	0	0	0	0	5.15695067264574	0	0	0	0	0	0	0	0	0	0	0	0.112107623318386	1.68161434977578	2.80269058295964	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	330	"AWI"	330	3991	4723	4351	0.979192166462668	0.244798041615667	11.9951040391677	0.244798041615667	0	0	0.979192166462668	0	0	0	0	0	0	0	0	0	0	0	12.3623011015912	0	0.611995104039168	0	0	0	0	4.77356181150551	0	0.734394124847001	0	0	0	0	0	0	0	0	0	5.75275397796818	45.8996328029376	0	0	0	0	0	0	8.93512851897185	0	0	0	0	0	0	0	0	0	0	0	0	3.30477356181151	2.93757649938801	0.244798041615667	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	340	"AWI"	340	4042	4937	4483	1.56087408949011	0.104058272632674	11.3423517169615	0	0.104058272632674	0	0.208116545265349	0	4.99479708636837	0	0	0	0	0	0	0	0	0.104058272632674	10.0936524453694	0	1.66493236212279	0	0	0.312174817898023	0	4.89073881373569	0	0.72840790842872	0	0	0	0	0	0	0	0	0	2.91363163371488	50.780437044745	0	0	0	0	0.104058272632674	0	4.89073881373569	0	0	0	0	0	0.104058272632674	0	0	0	0	0	0	2.08116545265349	2.60145681581686	0.416233090530697	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	350	"AWI"	350	4215	5035	4616	3.51941747572816	0.364077669902913	0	0.121359223300971	0	0	0.364077669902913	0	0	0	0.121359223300971	0	0.121359223300971	0	0	0	0	0	8.98058252427185	0	2.54854368932039	0	0	0	0	3.88349514563107	0	0.606796116504854	0	0	0	0	0	0	0	0	0	3.03398058252427	65.2912621359223	0	0	0	0	0	0	4.36893203883495	0	0	0	0.121359223300971	0	0	0	0	0	0	0	0	1.94174757281553	4.49029126213592	0.121359223300971	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	360	"AWI"	360	4309	5144	4757	0.219298245614035	0.87719298245614	13.0482456140351	0.109649122807018	0	0.109649122807018	1.31578947368421	0	0	0	0	0	0.109649122807018	0	0	0	0	0	9.9780701754386	0	3.07017543859649	0	0	0	0	3.61842105263158	0	1.8640350877193	0	0	0	0	0	0	0	0	0	2.5219298245614	47.1491228070175	0	0	0	0	0	0	7.23684210526316	0	0	0	0.109649122807018	0	0	0	0	0	0	0	0.109649122807018	2.19298245614035	6.35964912280702	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	370	"AWI"	370	4454	5273	4882	0.10482180293501	0.314465408805031	10.482180293501	0.10482180293501	0.10482180293501	0	0.419287211740042	0	7.0230607966457	0	0	0	0.10482180293501	0	0	0	0	0	11.6352201257862	0	1.67714884696017	0	0	0	0	1.78197064989518	0	2.41090146750524	0.10482180293501	0	0	0	0	0	0	0	0	1.25786163522013	45.9119496855346	0	0	0	0	0	0	8.90985324947589	0	0	0	0	0	0	0	0.10482180293501	0	0	0	0.10482180293501	2.62054507337526	4.82180293501048	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	380	"AWI"	380	4630	5342	5006	0.117508813160987	0.235017626321974	0	0	0	0	0.470035252643948	0	8.46063454759107	0	0	0	0.117508813160987	0	0	0.117508813160987	0	0	7.52056404230317	0	1.17508813160987	0	0	0	0	2.35017626321974	0	1.64512338425382	0	0	0	0	0	0	0	0	0	1.76263219741481	62.5146886016451	0	0	0	0	0	0	7.87309048178613	0	0	0	0	0	0	0	0	0	0	0	0	1.99764982373678	3.6427732079906	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	390	"AWI"	390	4731	5474	5139	0.103305785123967	0.929752066115702	16.4256198347107	0	0.103305785123967	0	0.413223140495868	0	8.67768595041322	0	0	0	0.103305785123967	0	0	0	0	0	15.8057851239669	0	1.13636363636364	0	0	0	0	1.8595041322314	0	4.64876033057851	0	0	0	0	0	0	0	0	0	1.03305785123967	28.6157024793388	0	0	0	0	0	0	8.47107438016529	0	0	0	0.103305785123967	0	0	0	0	0	0	0	0.103305785123967	2.27272727272727	9.09090909090909	0.103305785123967	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	400	"AWI"	400	4873	5532	5229	0.421052631578947	0.210526315789474	12.3157894736842	0	0.105263157894737	0	1.05263157894737	0	6.94736842105263	0	0	0	0.526315789473684	0	0	0	0	0	10.7368421052632	0	0.631578947368421	0	0.736842105263158	0	0	1.36842105263158	0	1.57894736842105	0	0	0	0	0	0	0	0	0	0.631578947368421	50.1052631578947	0	0	0	0	0	0	4.42105263157895	0	0	0	0.105263157894737	0	0.526315789473684	0	0	0	0	0	0	2.31578947368421	5.26315789473684	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	410	"AWI"	410	4959	5617	5319	0.120481927710843	0.36144578313253	0	0	0	0	1.44578313253012	0	7.34939759036145	0	0	0	0.240963855421687	0	0	0	0	0	12.4096385542169	0	0.602409638554217	0	0	0	0	1.08433734939759	0	4.93975903614458	0	0	0	0	0	0	0	0	0	0.843373493975904	53.855421686747	0	0	0	0	0	0	7.59036144578313	0.240963855421687	0	0	0	0	0.120481927710843	0	0	0	0	0	0	2.53012048192771	6.26506024096386	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	420	"AWI"	420	5090	5699	5402	0	0.968523002421308	0	0.121065375302663	0.242130750605327	0	2.05811138014528	0	12.3486682808717	0	0	0	0.121065375302663	0	0	0	0	0	21.3075060532688	0	2.17917675544794	0	0	0.484261501210654	0	1.45278450363196	0	7.6271186440678	0	0	0	0	0	0	0	0	0	1.3317191283293	27.2397094430993	0	0	0	0	0	0	9.56416464891041	0	0	0	0.121065375302663	0	0.484261501210654	0	0	0	0	0	0.121065375302663	3.6319612590799	8.35351089588378	0.121065375302663	0	0.121065375302663
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	430	"AWI"	430	5234	5752	5488	0	0.864197530864197	0	0.123456790123457	0.246913580246914	0	1.11111111111111	0	11.1111111111111	0	0	0	0	0	0	0	0	0	20.3703703703704	0	4.5679012345679	0	0	0	0	0.37037037037037	0	3.33333333333333	0	0	0	0	0	0	0	0	0	1.48148148148148	30.2469135802469	0	0	0	0	0	0	8.64197530864197	0	0	0	0.246913580246914	0	0.493827160493827	0	0	0	0	0	0.123456790123457	6.41975308641975	10.1234567901235	0	0	0.123456790123457
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	440	"AWI"	440	5340	5836	5579	0	0.106382978723404	0	0.106382978723404	0.106382978723404	0	0.106382978723404	0	4.36170212765957	0	0	0	0.106382978723404	0	0	0	0	0	8.40425531914894	0	1.70212765957447	0	0	0	0	1.27659574468085	0	2.5531914893617	0	0	0	0	0	0	0	0	0	0.425531914893617	70	0	0	0	0	0	0	2.97872340425532	0	0	0	0	0	0.106382978723404	0	0.106382978723404	0	0	0	0	1.38297872340426	6.06382978723404	0.106382978723404	0	0
