"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Colchicaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	510	"AWI"	510	6365	6820	6545	34.3304843304843	0.997150997150997	0	0.142450142450142	0	0	0	1.70940170940171	0	0	16.0968660968661	0	0.56980056980057	0	0	0	0	0	1.42450142450142	4.41595441595442	0	0	0	0	0	0.284900284900285	2.27920227920228	0	0	0	0	0.712250712250712	0	0.712250712250712	0	0	0	0	0	28.3475783475783	0	0	0	0	0.142450142450142	3.98860398860399	0	0	0	0.284900284900285	0.142450142450142	0.142450142450142	0	0	0	0.142450142450142	0	2.99145299145299	0	0	0.142450142450142
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	520	"AWI"	520	6398	7152	6665	43.37899543379	0.91324200913242	0	0	0	0	0	1.36986301369863	0	0	23.2876712328767	0.45662100456621	0	0	0	0.45662100456621	0	0	1.82648401826484	7.30593607305936	0	0	0	0	0	0.45662100456621	1.36986301369863	0	0	0	0	0	0.45662100456621	1.36986301369863	0.45662100456621	0	0	0	0	0	0	0	0	0	0	10.0456621004566	0	0	0	0	0	0.45662100456621	0	0	0	0.91324200913242	0	5.47945205479452	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	530	"AWI"	530	6497	7292	6823	25.8366800535475	0.669344042838019	0	0.133868808567604	0	0	0	2.27576974564926	0	0	24.8995983935743	0.133868808567604	0	0	0	0.133868808567604	0	0	1.47255689424364	1.60642570281124	0	0	0	0	0	0	0.133868808567604	0	0	0	0	0	0	0.133868808567604	0	0	0	0	0	33.0655957161981	0	0	0	0	0.133868808567604	6.82730923694779	0	0	0	0.133868808567604	0	0	0	0	0	0	0	2.40963855421687	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	540	"AWI"	540	6561	7468	6992	52.3952095808383	0.598802395209581	0	0	0	0	0	1.49700598802395	0	0	9.88023952095808	0	0	0	0	0	0	0	1.79640718562874	8.08383233532934	0	0	0	0	0	0	2.39520958083832	0	0	0	0	0	0	0.898203592814371	0.29940119760479	0	0	0	0.29940119760479	0	0	0	0	0	0	14.3712574850299	0	0	0	0	0	0	0	0	0	0	0	7.48502994011976	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	550	"AWI"	550	6610	7740	7150	29.5275590551181	0.984251968503937	0	0	0	0	0.196850393700787	1.18110236220472	0	0	12.5984251968504	0	0.196850393700787	0	0	0	0	0	1.5748031496063	1.96850393700787	0	0	0	0	0	0.196850393700787	0.196850393700787	0	0	0	0	0	0	0.590551181102362	0.393700787401575	0	0	0	0.393700787401575	34.0551181102362	0	0	0	0	0	8.85826771653543	0.590551181102362	0	0	0	0	0.393700787401575	0	0	0	0	0	6.10236220472441	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	560	"AWI"	560	6815	7836	7311	44.392523364486	1.86915887850467	0	0	0	0.467289719626168	0	1.86915887850467	0	0	17.2897196261682	0	0	0	0	0.467289719626168	0	0	3.73831775700935	6.54205607476635	0	0	0	0	0	0.467289719626168	1.4018691588785	0	0	0	0	0	0	0	0	0	0	0	0.934579439252336	0	0	0	0	0	0	14.9532710280374	0	0	0	0	0.467289719626168	0.467289719626168	0	0	0	0	0	4.20560747663551	0.467289719626168	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	570	"AWI"	570	6928	7936	7487	30.1369863013699	2.73972602739726	0	0	0	0	0	1.36986301369863	0	0	14.1552511415525	0	0	0	0	0	0	0	2.73972602739726	3.65296803652968	0	0	0	0	0	0	1.36986301369863	0	0	0	0	0	0	0.91324200913242	0	0	0	0	0.45662100456621	28.310502283105	0	0	0	0	0	7.30593607305936	0	0	0	0.45662100456621	0	0.45662100456621	0	0.45662100456621	0	0.45662100456621	0	5.02283105022831	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	580	"AWI"	580	6999	8115	7656	35.7142857142857	0	0	0	0	0	0	2.85714285714286	0	0	22.8571428571429	0	0	0	0	0	0	0	0.714285714285714	3.57142857142857	0	0	0	0	0	0.714285714285714	2.14285714285714	0	0	0	0	0	0	1.42857142857143	0	0	0	0	0	0	0	0	0	0	0	20.7142857142857	0	0	0	0	0	0	0	0	0	0.714285714285714	0	8.57142857142857	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	590	"AWI"	590	7327	8167	7791	14.6762589928058	0.863309352517986	0	0	0	0	0	2.58992805755396	0	0	22.3021582733813	0.143884892086331	0	0	0	0	0	0	1.72661870503597	3.02158273381295	0	0.143884892086331	0	0	0	0.143884892086331	1.15107913669065	0	0	0	0	0.143884892086331	0	0.863309352517986	0.143884892086331	0	0	0	0	28.2014388489209	0	0	0	0	0	16.5467625899281	0	0	0	0.143884892086331	0	0.719424460431655	0	0	0	0.143884892086331	0	6.18705035971223	0	0	0.143884892086331
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	600	"AWI"	600	7580	8222	7936	29.3548387096774	1.29032258064516	0	0.645161290322581	0	0	0	4.51612903225806	0	0	20.6451612903226	0	0.645161290322581	0	0	0.32258064516129	0	0	4.83870967741935	1.29032258064516	0	0	0	0	0	0	1.29032258064516	0	0	0	0	0	0.32258064516129	2.58064516129032	0	0	0	0	0	0	0	0	0	0	0	19.6774193548387	0	0	0	0.32258064516129	0.645161290322581	1.61290322580645	0	0	0	0	0	10	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	610	"AWI"	610	7757	8321	8096	19.1616766467066	1.19760479041916	0	0	0	0	0	3.39321357285429	0	0	25.748502994012	0	0	0	0	0	0	0	5.78842315369261	0.998003992015968	0	0	0	0	0	0	1.79640718562874	0	0	0	0	0	0	1.59680638722555	0	0	0	0	0	0	0	0	0	0	0	32.3353293413174	0	0	0	0	0	0.399201596806387	0	0	0	0	0	7.58483033932136	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	620	"AWI"	620	8055	8401	8263	5.83756345177665	1.26903553299492	0	0	0	0	0	1.01522842639594	0	0	56.5989847715736	0	0	0	0	0	0	0.253807106598985	3.55329949238579	2.53807106598985	0	0	0	0	0	0	2.28426395939086	0	0	0	0	0	0	2.28426395939086	0.253807106598985	0	0	0	0	0	0	0	0	0	0	18.0203045685279	0	0	0	0	0	0.50761421319797	0	0	0	0.253807106598985	0	5.32994923857868	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	630	"AWI"	630	8157	8760	8425	2.88888888888889	0.444444444444444	0	0	0	0	0	2.22222222222222	0	0	71.1111111111111	0	0	0	0	0	0	0	3.11111111111111	2.66666666666667	0	0	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.77777777777778	0	0	0	0	0	0	0	0	0	0	0	11.7777777777778	0	0	0	0.222222222222222	0	0.666666666666667	0	0	0	0.222222222222222	0	2.44444444444444	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	640	"AWI"	640	8245	9129	8577	2.58823529411765	0.470588235294118	0	0	0	0	0	1.88235294117647	0	0	61.6470588235294	0.235294117647059	0	0	0	0.235294117647059	0	0.235294117647059	3.29411764705882	1.88235294117647	0	0.235294117647059	0	0	0	0	0.235294117647059	0	0	0	0	0	0	2.11764705882353	0	0	0	0	0	0	0	0	0	0	0	16.4705882352941	0	0	0	0.235294117647059	0	0.941176470588235	0	0	0	0.705882352941177	0	6.58823529411765	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	650	"AWI"	650	8367	9260	8756	0	0.895522388059702	0	0.298507462686567	0	0	0	1.7910447761194	0.298507462686567	0	60.5970149253731	0	0	0	0	0	0	0	7.16417910447761	2.08955223880597	0	0	0	0	0	0	0.298507462686567	0	0	0	0	0	0.298507462686567	0.597014925373134	0	0	0	0	0	0	0	0	0	0	0.298507462686567	18.8059701492537	0	0	0	0	0	0	0	0	0	0	0	6.56716417910448	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	660	"AWI"	660	8438	9467	8928	0.65359477124183	0.326797385620915	0	0	0	0	0	1.63398692810458	0	0	67.3202614379085	0	0	0	0	0	0	0	7.84313725490196	1.96078431372549	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30718954248366	0.326797385620915	0	0	0	0	0	0	0	0	0	0	12.4183006535948	0	0	0	0	0.326797385620915	0.65359477124183	0	0	0	0.980392156862745	0	4.2483660130719	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	670	"AWI"	670	8537	9690	9081	0	0.519480519480519	0	0	0	0.25974025974026	0	1.55844155844156	0	0	60.2597402597403	0	0	0	0	0	0	0	10.9090909090909	1.2987012987013	0	0	0	0	0	0	0.25974025974026	0	0	0	0	0	0.25974025974026	1.55844155844156	0	0	0	0	0	0	0	0	0	0	0	14.8051948051948	0	0	0	0	0.25974025974026	0	0	0.25974025974026	0	0.779220779220779	0	7.01298701298701	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	680	"AWI"	680	8689	9761	9257	0.428265524625268	0.214132762312634	0	0	0	0	0	1.2847965738758	0	0	68.7366167023555	0	0	0	0	0.214132762312634	0	0	4.06852248394004	0.214132762312634	0	0	0	0	0	0	0.214132762312634	0	0	0	0	0	0	2.14132762312634	0	0	0	0	0	0	0	0	0	0	0	11.9914346895075	0	0	0	0	0	1.9271948608137	0	0	0	0	0	8.56531049250535	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	690	"AWI"	690	8802	9889	9438	0.892857142857143	0.892857142857143	0	0	0	0	0	3.57142857142857	0	0	54.0178571428571	0	0	0	0	0.446428571428571	0	0	8.92857142857143	1.78571428571429	0.446428571428571	0	0	0	0	0	0	0	0	0	0	0	0	1.33928571428571	0.446428571428571	0	0	0	0	0	0	0	0	0	0	17.8571428571429	0	0	0	0	0	0.446428571428571	0	0	0	0	0	8.92857142857143	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	700	"AWI"	700	8996	10033	9595	0.87719298245614	0	0	0.87719298245614	0	0	0	3.07017543859649	0	0	46.9298245614035	0	0	0	0	0.43859649122807	0	0	8.33333333333333	2.19298245614035	0	0	0	0	0	0	0.43859649122807	0	0	0	0	0	0	0.87719298245614	0	0	0	0	0	0	0	0	0	0	0.43859649122807	26.3157894736842	0	0	0	0	0.43859649122807	1.75438596491228	0	0	0	0	0	7.01754385964912	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	710	"AWI"	710	9329	10086	9738	1.08695652173913	0.72463768115942	0	0	0	0	0	0.72463768115942	0	0	61.9565217391304	0.72463768115942	0.36231884057971	0	0	0.36231884057971	0	0	16.6666666666667	0	0	0	0	0	0	0	1.08695652173913	0	0	0	0	0	0	1.08695652173913	0.36231884057971	0	0	0	0	0	0	0	0	0	0.36231884057971	7.97101449275362	0	0	0	0	0	0.36231884057971	0	0	0	0	0	6.15942028985507	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	720	"AWI"	720	9547	10169	9897	0	0	0	0	0	0	0	3.81679389312977	0	0	66.412213740458	0	0	0	0	0	0	0	6.87022900763359	1.14503816793893	0	0	0	0	0	0	0	0	0	0	0	0	0.381679389312977	0.381679389312977	0	0	0	0	0	0	0	0	0	0	0	9.54198473282443	0	0	0	0	0	0.381679389312977	0	0	0	0.381679389312977	0	10.6870229007634	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	730	"AWI"	730	9812	10363	10134	0	0	0	0.490196078431373	0	0	0	0.980392156862745	0	0	67.6470588235294	0	0	0	0	0	0	0	13.2352941176471	0.490196078431373	0	0	0	0	0	0	0	0	0	0	0	0.490196078431373	0	1.96078431372549	0	0	0	0	0	0	0	0	0	0	0	8.33333333333333	0	0	0	0	0	0.490196078431373	0	0	0	0	0	5.88235294117647	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	740	"AWI"	740	10027	10773	10395	0	0.294117647058824	0	0	0	0	0	1.76470588235294	0	0	84.1176470588235	0	0	0	0	0	0	0	2.35294117647059	0.588235294117647	0	0	0	0	0	0	0	0	0	0	0	0.294117647058824	0	0	0	0	0	0	0	0	0	0	0	0	0.882352941176471	2.64705882352941	0	0	0	0	0.882352941176471	0.882352941176471	0	0	0	0	0	5.29411764705882	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	750	"AWI"	750	10103	11336	10677	0	0	0	0.694444444444444	0	0	0	4.16666666666667	0	0	75.6944444444444	0	0	0	0	0	0	0	6.94444444444444	0	0.694444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47222222222222	0	0	0	0	1.38888888888889	2.08333333333333	0	0	0	1.38888888888889	0	3.47222222222222	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	760	"AWI"	760	10413	11634	10965	0	0	0	0	0	0	0	3.93700787401575	0	0	88.1889763779528	0	0	0	0	0	0	0	0	2.36220472440945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78740157480315	0	0	0	0.78740157480315	0.78740157480315	1.5748031496063	0	0	0	1.5748031496063	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	770	"AWI"	770	10719	11829	11275	0	0	0	0	0	0	0	11.5384615384615	0	0	61.5384615384615	0	0	0	0	0	0	0	0	3.84615384615385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84615384615385	3.84615384615385	3.84615384615385	0	0	0	11.5384615384615	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	780	"AWI"	780	10939	12238	11577	0	0	0	7.69230769230769	0	0	0	51.2820512820513	0	0	20.5128205128205	0	0	0	0	0	0	0	0	10.2564102564103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.56410256410256	0	0	0	2.56410256410256	0	2.56410256410256	0	0	0	2.56410256410256	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	785	"AWI"	785	11033	12416	11708	0	0	0	1.96078431372549	0	0	0	62.7450980392157	0	0	19.6078431372549	0	0	0	0	0	0	0	0	1.96078431372549	1.96078431372549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.92156862745098	0	0	0	3.92156862745098	1.96078431372549	0	0	0	0	1.96078431372549	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	790	"AWI"	790	11171	12509	11821	0	0	0	0	0	0	0	54.5454545454545	0	0	9.09090909090909	0	0	0	0	0	0	0	0	9.09090909090909	0	4.54545454545455	0	0	4.54545454545455	0	0	0	0	0	0	9.09090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54545454545455	0	0	0	4.54545454545455	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	795	"AWI"	795	11267	12630	11937	0	0	0	5.31914893617021	0	0	0	69.1489361702128	0	0	11.7021276595745	0	0	0	0	0	0	0	0	2.12765957446809	1.06382978723404	0	0	0	2.12765957446809	0	0	0	0	0	0	2.12765957446809	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12765957446809	0	0	0	1.06382978723404	0	1.06382978723404	0	0	0	2.12765957446809	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	800	"AWI"	800	11319	12800	12043	0	0	0	0	0	0	0	47.8260869565217	0	0	26.0869565217391	0	0	0	0	8.69565217391304	0	0	0	13.0434782608696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34782608695652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	810	"AWI"	810	11410	13211	12268	0	0	0	0	0	0	0	13.7254901960784	0	0	64.7058823529412	1.96078431372549	0	0	0	3.92156862745098	0	0	0	3.92156862745098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.92156862745098	0	0	0	3.92156862745098	1.96078431372549	0	0	0	1.96078431372549	0	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	820	"AWI"	820	11812	13427	12501	0	0	0	3.44827586206897	0	0	0	17.2413793103448	0	0	51.7241379310345	0	0	0	0	3.44827586206897	0	0	0	0	3.44827586206897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89655172413793	0	0	10.3448275862069	3.44827586206897	0	0	0	0	0	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	830	"AWI"	830	12182	13630	12743	0	0	0	0	0	0	0	21.1267605633803	0	0	73.2394366197183	0	0	0	0	0	0	0	0	1.40845070422535	1.40845070422535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40845070422535	0	0	0	0	1.40845070422535	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	840	"AWI"	840	12378	13953	12980	0	0	0	0	0	0	0	33.3333333333333	0	0	44.4444444444444	0	0	0	0	3.7037037037037	0	0	0	0	3.7037037037037	0	0	0	0	0	0	0	0	0	0	7.40740740740741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.40740740740741	0	0	0	0	0	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	850	"AWI"	850	13005	14413	13825	0	0	0	0.5	0	0	0	6	0	0	75.5	0.5	0	0	0	0.5	0	0	0	2.5	3.5	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1.5	2	0.5	0	0	0	0.5	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	855	"AWI"	855	13161	14930	14267	0	0	0	0.961538461538462	0	0	0	7.69230769230769	0	0	74.0384615384615	0	0	0	0	0.961538461538462	0	0	0	0	10.5769230769231	0	0	0	0	0	0	0	0	0	0	1.92307692307692	0	0	0	0	1.92307692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0.961538461538462	0.961538461538462	0	0	0	0	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	860	"AWI"	860	13272	15584	14678	0	0	0	0	0	0	0	9.85915492957746	0	0	62.6760563380282	0	0	0	0	0	0	0	0	0.704225352112676	21.830985915493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.704225352112676	0	0	0	0	0	0	0	0	0	0	0	0	0.704225352112676	0.704225352112676	1.40845070422535	0	0	0	1.40845070422535	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	865	"AWI"	865	13405	16314	15093	0	0	0	0	0	0	0	12.1951219512195	0	0	60.9756097560976	0	0	0	0	0	0	0	0	0	24.390243902439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4390243902439	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	870	"AWI"	870	13531	17043	15508	14.8148148148148	0	0	0	0	0	0	7.40740740740741	0	0	55.5555555555556	0	0	0	0	0	0	0	0	3.7037037037037	7.40740740740741	0	0	0	0	0	0	0	0	0	3.7037037037037	0	0	0	0	0	0	0	3.7037037037037	0	0	0	0	0	0	0	0	0	0	0	0	3.7037037037037	0	0	0	0	0	0	0	0	0
