"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Hypericaceae"	"Indeterminable"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	180	"AWI"	180	3818	4744	4296	0	0	0	15.2751423149905	0.094876660341556	0	0	1.04364326375712	0	0	13.1878557874763	0	0.094876660341556	0	0	0	0	0	0	8.53889943074004	0	3.8899430740038	0	0	0	0	0.569259962049336	0	1.42314990512334	0	0	0	0	0	0	0	0	0	0	0.094876660341556	0.379506641366224	44.4971537001897	0	0	0	0	0.189753320683112	0	9.20303605313093	0	0	0	0.094876660341556	0	0	0	0	0	0	0	0	0.094876660341556	0	0	1.13851992409867	0.189753320683112	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	185	"AWI"	185	3927	4859	4456	0	0	0	18.1636726546906	0	0.0998003992015968	0	0.798403193612774	0	0	9.88023952095808	0	0	0	0	0	0	0	0	13.7724550898204	0	1.19760479041916	0	0	0	0	0.898203592814371	0	0.598802395209581	0	0	0	0	0	0	0	0	0	0	0	0.499001996007984	44.810379241517	0	0	0	0	0	0	7.68463073852295	0.199600798403194	0	0	0.0998003992015968	0	0.0998003992015968	0	0	0	0	0	0	0	0.0998003992015968	0	0.798403193612774	0.29940119760479	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	190	"AWI"	190	4236	4934	4589	0	0	0	12.4378109452736	0	0.099502487562189	0	0.497512437810945	0	0	7.76119402985075	0	0	0	0	0	0	0	0	9.0547263681592	0	0.796019900497512	0	0	0	0	0.597014925373134	0	0.497512437810945	0	0	0.099502487562189	0	0	0	0	0	0	0	0	0.199004975124378	61.7910447761194	0	0	0	0	0	0	5.4726368159204	0	0.099502487562189	0	0	0	0	0	0	0	0	0	0	0	0	0	0.597014925373134	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	203	"AWI"	203	4658	5295	4959	0	0	0	16.0177975528365	0.111234705228031	0.444938820912125	0	5.3392658509455	0	0	4.89432703003337	0	0	0	0	0	0	0	0	10.789766407119	0	2.11345939933259	0	0	0	0	0.556173526140156	0	0.556173526140156	0	0	0.667408231368187	0	0	0.111234705228031	0	0	0	0	0	0.111234705228031	47.0522803114572	0	0	0	0	0.111234705228031	0	8.89877641824249	0.111234705228031	0	0	0	0	0.111234705228031	0	0	0	0	0	0	0.111234705228031	0.111234705228031	0	1.7797552836485	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	205	"AWI"	205	4680	5399	5010	0	0	0	13.1504257332072	0.283822138126774	0	0	2.27057710501419	0	0	8.04162724692526	0	0	0	0	0	0	0	0	11.7313150425733	0	2.74361400189215	0	0	0	0	0.189214758751183	0	1.41911069063387	0	0	0	0	0	0	0	0	0	0	0.189214758751183	0.473036896877956	46.9252601702933	0	0	0	0	0.0946073793755913	0	9.8391674550615	0.0946073793755913	0	0	0.0946073793755913	0	0.189214758751183	0	0	0	0.0946073793755913	0	0	0.283822138126774	0.0946073793755913	0	1.79754020813623	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	210	"AWI"	210	4756	5627	5137	0	0.099601593625498	0	15.4382470119522	0	0	0	0.398406374501992	0	0	14.9402390438247	0	0	0	0	0	0	0	0	8.16733067729084	0	0.896414342629482	0	0	0	0	0.199203187250996	0	0.49800796812749	0	0	0	0	0	0	0	0	0	0	0	0.199203187250996	51.4940239043825	0	0	0	0	0.099601593625498	0	5.77689243027888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69322709163347	0.099601593625498	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	215	"AWI"	215	4859	5721	5275	0	0	0	10.0990099009901	0.099009900990099	0	0	0.891089108910891	0	0	12.970297029703	0	0	0	0	0	0	0	0	5.74257425742574	0	0.693069306930693	0	0	0	0	0.297029702970297	0	1.28712871287129	0	0	0	0	0	0	0	0	0	0	0.198019801980198	0.198019801980198	57.5247524752475	0	0	0	0	0	0	9.20792079207921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693069306930693	0.099009900990099	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	220	"AWI"	220	4923	5908	5414	0	0	0	13.6182902584493	0	0.099403578528827	0	0.298210735586481	0	0	11.2326043737575	0	0.099403578528827	0	0	0	0	0	0	11.6302186878728	0	0.894632206759443	0	0	0	0	0.099403578528827	0	0.894632206759443	0	0	0	0	0	0	0	0	0	0	0	0.397614314115308	52.3856858846918	0	0	0	0	0	0	7.05765407554672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19284294234592	0.099403578528827	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	224	"AWI"	224	5067	5963	5525	0	0	0	12.9429892141757	0	0.154083204930663	0	0.308166409861325	0	0	14.9460708782743	0	0	0	0.154083204930663	0	0	0	0	10.939907550077	0	0.770416024653313	0	0	0	0	0.154083204930663	0	1.2326656394453	0	0	0	0	0	0	0	0	0	0	0	0.61633281972265	42.0647149460709	0	0	0	0	0	0	11.402157164869	0	0	0	0	0	0.154083204930663	0	0	0	0	0	0	0	0.308166409861325	0	3.85208012326656	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	229	"AWI"	229	5161	6056	5678	0	0	0	11.5686274509804	0	0	0	0.588235294117647	0	0	15.8823529411765	0	0	0	0.196078431372549	0	0	0	0	10.5882352941176	0	1.37254901960784	0	0	0	0	0	0	1.76470588235294	0	0	0	0	0	0	0	0	0	0	0	0.392156862745098	45.2941176470588	0	0	0	0	0	0	9.80392156862745	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196078431372549	0	2.35294117647059	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	233	"AWI"	233	5281	6143	5788	0	0	0	10.6256206554121	0	0.099304865938431	0	0.496524329692155	0	0	20.0595829195631	0	0	0	0	0	0	0	0	8.04369414101291	0	0.695134061569017	0	0	0	0	0	0	1.5888778550149	0	0	0	0	0	0	0	0	0	0	0	0.595829195630586	43.5948361469712	0	0	0	0	0.099304865938431	0	11.0228401191658	0.099304865938431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97914597815293	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	238	"AWI"	238	5590	6189	5910	0	0.171821305841924	0	11.5120274914089	0	0.343642611683849	0	0	0	0	18.0412371134021	0	0	0	0	0	0	0	0	7.38831615120275	0	0.515463917525773	0	0	0	0	0	0	0.687285223367698	0	0	0	0	0	0	0	0	0	0	0	0.343642611683849	48.4536082474227	0	0	0	0	0.343642611683849	0	8.93470790378007	0	0	0	0.171821305841924	0	0	0	0	0	0	0	0	0	0	0	3.09278350515464	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	240	"AWI"	240	5685	6211	5963	0	0	0	7.22772277227723	0	0	0	0.495049504950495	0	0	12.6732673267327	0	0	0	0	0	0	0	0	8.11881188118812	0	0.396039603960396	0	0	0	0	0	0	1.88118811881188	0	0	0	0	0	0	0	0	0	0	0.099009900990099	0.297029702970297	55.9405940594059	0	0	0	0	0	0	7.92079207920792	0.099009900990099	0	0	0.099009900990099	0	0.099009900990099	0	0	0	0	0	0	0	0	1.58415841584158	2.97029702970297	0.099009900990099	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	252	"AWI"	252	5970	6505	6224	0	0	0	10.5633802816901	0.100603621730382	0	0.100603621730382	0.301810865191147	0	0	18.7122736418511	0	0	0	0	0	0	0	0	5.23138832997988	0	0.301810865191147	0	0	0	0	0.100603621730382	0	0.905432595573441	0	0	0	0	0	0	0	0	0	0	0	0.201207243460765	54.9295774647887	0	0	0	0	0.201207243460765	0	5.73440643863179	0	0	0	0	0	0.100603621730382	0	0	0	0	0	0	0	0	0	2.51509054325956	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	255	"AWI"	255	6000	6632	6275	0	0	0	12.7	0.1	0	0	0.3	0	0	15.8	0	0	0	0	0	0	0	0	5.8	0	0.6	0	0	0	0	0.1	0	1.7	0	0	0	0	0	0	0	0	0	0	0.1	0.5	52	0	0	0	0	0.1	0	7.9	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	2.1	0.1	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	260	"AWI"	260	6082	6692	6367	0	0	0	7.97244094488189	0	0.0984251968503937	0	0.393700787401575	0	0	10.3346456692913	0	0	0	0	0	0	0	0	5.70866141732284	0	1.87007874015748	0	0	0	0	0	0	1.96850393700787	0	0	0	0	0	0	0	0	0	0	0	0.590551181102362	60.3346456692913	0	0	0	0	0	0	7.97244094488189	0	0	0	0.0984251968503937	0	0	0	0	0	0	0	0	0	0.196850393700787	0	2.36220472440945	0.0984251968503937	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	265	"AWI"	265	6132	6809	6451	0	0	0	10.1694915254237	0	0.0997008973080758	0	0.0997008973080758	0	0	13.8584247258225	0	0	0	0	0	0	0	0	9.07278165503489	0	1.09670987038883	0	0	0	0	0.199401794616152	0	1.09670987038883	0	0	0	0	0	0	0	0	0	0	0	0.199401794616152	50.2492522432702	0	0	0	0	0	0	10.0697906281157	0	0	0	0.0997008973080758	0	0	0	0	0	0	0	0	0	0	0	3.6889332003988	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	270	"AWI"	270	6220	6900	6539	0	0	0	8.21782178217822	0	0	0	0.297029702970297	0	0	13.6633663366337	0	0	0	0	0	0	0	0	7.82178217821782	0	1.08910891089109	0	0	0	0	0.099009900990099	0	1.08910891089109	0	0	0	0	0	0	0	0	0	0	0	0.297029702970297	54.5544554455446	0	0	0	0	0	0	8.91089108910891	0.198019801980198	0	0	0.099009900990099	0	0	0	0	0	0	0	0	0	0.099009900990099	0	3.56435643564356	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	275	"AWI"	275	6294	6969	6635	0	0.0983284169124877	0	10.3244837758112	0	0	0	0.294985250737463	0	0	12.4877089478859	0	0	0	0	0	0	0	0	8.16125860373648	0	1.67158308751229	0	0	0	0	0.0983284169124877	0	1.5732546705998	0	0	0.294985250737463	0	0	0	0	0	0	0	0	0.294985250737463	55.1622418879056	0	0	0	0	0	0	7.1779744346116	0	0	0	0.0983284169124877	0	0	0	0	0	0	0	0	0	0.0983284169124877	0	2.16322517207473	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	280	"AWI"	280	6387	7059	6723	0	0	0	10.2385685884692	0	0.099403578528827	0	0.298210735586481	0	0	14.6123260437376	0	0	0	0.298210735586481	0	0	0	0	8.05168986083499	0	0.596421471172962	0	0	0	0	0	0	2.18687872763419	0	0	0	0	0	0	0	0	0	0	0	0.099403578528827	53.2803180914513	0	0	0	0	0.198807157057654	0	6.75944333996024	0.198807157057654	0	0	0	0	0.099403578528827	0	0	0	0	0	0	0	0	0	2.88270377733598	0.099403578528827	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	285	"AWI"	285	6508	7109	6816	0	0	0	9.11793855302279	0.198216055500496	0.0991080277502478	0	0.594648166501487	0	0	11.595639246779	0	0	0	0	0	0	0	0	7.43310208126858	0	0.594648166501487	0	0	0	0	0	0	0.792864222001982	0	0	0	0	0	0	0	0	0	0	0	0	58.8701684836472	0	0	0	0	0	0	7.23488602576809	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0991080277502478	0	3.36967294350842	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	288	"AWI"	288	6546	7160	6873	0	0	0	7.62032085561497	0	0.133689839572192	0	0.668449197860963	0	0	14.572192513369	0	0	0	0	0	0	0	0	7.35294117647059	0	1.33689839572193	0	0	0	0	0	0	0.53475935828877	0	0	0	0	0	0	0	0	0	0	0	0.53475935828877	60.1604278074866	0	0	0	0	0	0	5.21390374331551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8716577540107	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	290	"AWI"	290	6580	7204	6910	0	0	0	5.53907022749753	0	0	0	0.29673590504451	0	0	17.2106824925816	0	0	0	0.29673590504451	0	0	0	0	4.45103857566766	0	0.39564787339268	0	0	0	0	0	0	0.593471810089021	0	0	0	0	0	0	0	0	0	0	0	0.19782393669634	59.1493570722057	0	0	0	0	0	0	7.71513353115727	0.0989119683481701	0	0	0	0	0.0989119683481701	0	0	0	0	0	0	0	0	1.08803165182987	2.86844708209693	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	293	"AWI"	293	6677	7233	6967	0	0	0	8.82936507936508	0	0	0	0.496031746031746	0	0	13.4920634920635	0	0	0	0	0	0	0	0	4.46428571428571	0	0.793650793650794	0	0	0	0	0	0	0.694444444444444	0	0	0.0992063492063492	0	0	0	0	0	0	0	0	0.198412698412698	60.8134920634921	0	0	0	0	0	0	8.13492063492063	0	0	0	0	0	0.0992063492063492	0	0	0	0	0	0	0	0	0	1.88492063492063	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	298	"AWI"	298	6774	7331	7067	0	0	0	8.51735015772871	0	0	0.157728706624606	0.315457413249211	0	0	19.8738170347003	0	0	0	0	0	0	0	0	9.62145110410095	0	0.630914826498423	0	0	0	0	0.157728706624606	0	0.946372239747634	0	0.157728706624606	0.157728706624606	0	0	0	0	0	0	0	0	0.473186119873817	45.8990536277603	0	0	0	0	0	0	10.0946372239748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99684542586751	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	303	"AWI"	303	6846	7474	7155	0	0	0	10.7389162561576	0	0	0.197044334975369	0.394088669950739	0	0	11.8226600985222	0	0	0	0	0	0	0	0	11.1330049261084	0	1.37931034482759	0	0	0	0	0	0	1.37931034482759	0	0	0	0	0	0	0	0	0	0	0	0.197044334975369	53.2019704433498	0	0	0	0	0	0	6.60098522167488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95566502463054	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	305	"AWI"	305	6877	7497	7191	0	0.159235668789809	0	10.6687898089172	0	0.159235668789809	0	0.318471337579618	0	0	14.6496815286624	0	0	0	0	0	0	0	0	8.75796178343949	0	1.59235668789809	0	0	0	0	0	0	0.955414012738854	0	0	0	0.159235668789809	0	0	0	0	0	0	0	0.159235668789809	51.5923566878981	0	0	0	0	0.318471337579618	0	6.84713375796178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6624203821656	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	308	"AWI"	308	6914	7557	7243	0	0	0	13.3333333333333	0	0	0	1.3953488372093	0	0	16.5891472868217	0	0	0	0	0	0	0	0	9.61240310077519	0	0.775193798449612	0	0	0	0	0	0	0.310077519379845	0	0	0	0	0	0	0	0	0	0	0	0	42.7906976744186	0	0	0	0	0	0	8.68217054263566	0	0	0	0.155038759689922	0	0	0	0	0	0	0	0	0	0	1.3953488372093	4.96124031007752	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	313	"AWI"	313	6967	7699	7328	0	0	0	9.89974937343358	0	0	0	0.25062656641604	0	0	14.0350877192982	0	0	0	0	0	0	0	0	8.02005012531328	0	1.2531328320802	0	0	0	0	0	0	1.12781954887218	0	0	0	0	0	0	0	0	0	0	0	0.12531328320802	54.1353383458647	0	0	0	0	0.12531328320802	0	8.1453634085213	0	0	0	0	0	0.12531328320802	0	0	0	0	0	0	0	0	0	2.75689223057644	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	315	"AWI"	315	7018	7719	7362	0	0	0	10.5210420841683	0	0	0	0.501002004008016	0	0	10.2204408817635	0	0	0	0.100200400801603	0	0	0	0	7.81563126252505	0	0.801603206412826	0	0	0	0	0.100200400801603	0	0.601202404809619	0	0	0	0	0	0	0	0	0	0	0	0	60.1202404809619	0	0	0	0	0	0	6.312625250501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90581162324649	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	320	"AWI"	320	7113	7784	7457	0	0	0	12.5874125874126	0	0	0	0.1998001998002	0	0	9.29070929070929	0	0	0	0.0999000999000999	0	0	0	0	9.39060939060939	0	0.999000999000999	0	0	0	0	0.0999000999000999	0	0.699300699300699	0	0	0	0	0	0	0	0	0	0	0	0.599400599400599	57.4425574425574	0	0	0	0	0	0	6.09390609390609	0	0	0	0	0	0.0999000999000999	0	0	0	0	0	0	0.0999000999000999	0	0	2.2977022977023	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	325	"AWI"	325	7170	7892	7548	0	0	0	9.11722141823444	0	0	0.144717800289436	0.434153400868307	0	0	8.82778581765557	0	0	0	0	0	0	0	0	6.0781476121563	0	0.868306801736614	0	0	0	0	0.144717800289436	0	0.868306801736614	0	0	0	0	0	0	0	0	0	0	0.144717800289436	0.144717800289436	58.0318379160637	0	0	0	0	0.144717800289436	0	9.98552821997106	0	0	0	0	0	0.144717800289436	0.144717800289436	0	0	0	0	0	0	0	1.73661360347323	3.03907380607815	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	330	"AWI"	330	7308	7936	7638	0	0	0	11.0119047619048	0	0	0	0.297619047619048	0	0	8.53174603174603	0	0.0992063492063492	0	0	0	0	0	0	6.0515873015873	0	1.38888888888889	0	0	0	0	0	0	0.595238095238095	0	0	0.0992063492063492	0	0	0	0	0	0	0	0	0.0992063492063492	63.0952380952381	0	0	0	0	0	0	6.34920634920635	0	0	0	0	0	0.198412698412698	0	0	0	0	0	0	0.0992063492063492	0	0	2.08333333333333	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	335	"AWI"	335	7389	8005	7728	0	0	0	13.4275618374558	0	0	0	0.353356890459364	0	0	9.01060070671378	0	0	0	0	0	0	0	0	11.3074204946996	0	0.530035335689046	0	0	0	0	0	0	0.530035335689046	0	0	0	0	0	0	0	0	0	0	0	0.176678445229682	54.2402826855124	0	0	0	0	0	0	5.8303886925795	0.176678445229682	0	0	0	0	0.176678445229682	0	0	0	0	0	0	0	0	0	3.886925795053	0.353356890459364	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	340	"AWI"	340	7545	8062	7809	0	0	0	8.04369414101291	0.099304865938431	0.099304865938431	0.297914597815293	0.297914597815293	0	0	12.3138033763654	0	0.099304865938431	0	0	0	0	0	0	6.65342601787488	0	1.2909632571996	0	0	0	0	0.198609731876862	0	0.397219463753724	0	0	0	0	0	0	0	0	0	0	0	0.099304865938431	60.4766633565045	0	0	0	0	0.198609731876862	0	6.75273088381331	0	0	0	0	0	0.099304865938431	0	0	0	0	0	0	0	0	0	2.58192651439921	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	351	"AWI"	351	7756	8229	7986	0	0	0	12.8205128205128	0	0	0	0.394477317554241	0	0	19.4280078895464	0	0	0	0.19723865877712	0	0	0	0	10.5522682445759	0	0.591715976331361	0	0	0	0	0	0	0.0986193293885602	0	0	0	0	0	0	0	0	0	0	0	0.0986193293885602	44.5759368836292	0	0	0	0	0	0	7.69230769230769	0.0986193293885602	0	0	0	0	0.0986193293885602	0	0	0	0	0	0	0	0.0986193293885602	0.788954635108481	2.36686390532544	0.0986193293885602	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	353	"AWI"	353	7776	8258	8013	0	0	0	9.07258064516129	0	0	0	0.100806451612903	0	0	22.6814516129032	0	0	0	0	0	0	0	0	13.7096774193548	0	1.00806451612903	0	0	0	0	0	0	0.201612903225806	0	0	0	0	0	0	0	0	0	0	0	0	42.0362903225806	0	0	0	0	0	0	8.46774193548387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72177419354839	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	355	"AWI"	355	7796	8300	8043	0	0	0	6.35551142005958	0	0	0	0.397219463753724	0	0	13.4061569016882	0	0	0	0	0	0	0	0	11.8172790466733	0	0.893743793445879	0	0	0	0	0	0	0.099304865938431	0	0	0	0	0	0	0	0	0	0	0	0	60.6752730883813	0	0	0	0	0.099304865938431	0	4.1708043694141	0	0	0	0	0	0.198609731876862	0	0	0	0	0	0	0	0	0	1.88679245283019	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	360	"AWI"	360	7840	8414	8104	0	0	0	7.82178217821782	0	0	0	0.693069306930693	0	0	16.3366336633663	0	0	0	0	0	0	0	0	10.2970297029703	0	0.891089108910891	0	0	0	0	0	0.099009900990099	0.099009900990099	0	0	0.099009900990099	0	0	0	0	0	0	0	0	0	56.5346534653465	0	0	0	0	0	0	4.15841584158416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77227722772277	0.099009900990099	0.099009900990099	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	365	"AWI"	365	7909	8464	8175	0	0	0	10.2306920762287	0	0.100300902708124	0	0.200601805416249	0	0	17.5526579739218	0	0	0	0.100300902708124	0	0	0	0	11.6349047141424	0	0.100300902708124	0	0	0	0	0.100300902708124	0	0	0	0	0.100300902708124	0	0	0	0	0	0	0	0	0.100300902708124	49.6489468405216	0	0	0	0	0.401203610832498	0	5.61685055165496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.01203610832497	0	0.100300902708124	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	370	"AWI"	370	7950	8552	8245	0	0	0	10.64453125	0	0	0.09765625	0.29296875	0	0	12.890625	0	0	0	0.1953125	0	0	0	0	11.71875	0	1.85546875	0	0	0	0	0.09765625	0	0.09765625	0	0	0	0	0	0	0	0	0	0	0.1953125	0.1953125	53.22265625	0	0	0	0	0.09765625	0	5.37109375	0	0	0	0.09765625	0	0	0	0	0	0	0	0	0	0.1953125	0	2.734375	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	375	"AWI"	375	8043	8606	8311	0	0	0	10.568295114656	0	0	0	0.199401794616152	0	0	19.740777666999	0	0	0	0	0	0	0	0	20.1395812562313	0	0.69790628115653	0	0.0997008973080758	0	0	0	0	0.0997008973080758	0	0	0.0997008973080758	0	0	0	0	0	0	0	0	0.199401794616152	37.6869391824526	0	0	0	0	0.0997008973080758	0	7.07876370887338	0	0	0	0.0997008973080758	0	0	0	0	0	0	0	0	0	0	0	3.09072781655035	0	0	0.0997008973080758
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	380	"AWI"	380	8109	8666	8376	0	0	0	7.15705765407555	0	0	0	0.099403578528827	0	0	14.8111332007952	0	0	0	0.198807157057654	0	0	0	0	16.9980119284294	0	0.695825049701789	0	0	0	0	0	0	0.099403578528827	0	0	0	0	0	0	0	0	0	0	0	0	50.6958250497018	0	0	0	0	0	0	7.15705765407555	0	0	0	0	0	0.198807157057654	0	0	0	0	0	0	0	0	0	1.88866799204771	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	385	"AWI"	385	8204	8729	8440	0	0	0	7.75945683802134	0	0	0	0.193986420950533	0	0	20.7565470417071	0	0	0	0.0969932104752667	0	0	0	0	14.1610087293889	0	2.71580989330747	0	0	0	0	0	0	0.0969932104752667	0	0	0.0969932104752667	0	0	0	0	0	0	0	0	0	44.713870029098	0	0	0	0	0.0969932104752667	0	6.20756547041707	0	0	0	0	0	0.193986420950533	0	0	0	0	0	0	0	0.0969932104752667	0	2.6188166828322	0.193986420950533	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	390	"AWI"	390	8316	8785	8501	0	0.0984251968503937	0	7.97244094488189	0	0	0	0.196850393700787	0	0	18.996062992126	0	0.0984251968503937	0	0	0	0	0	0	13.4842519685039	0	1.47637795275591	0	0	0	0	0	0	0.0984251968503937	0	0	0	0	0	0	0	0	0	0	0	0.0984251968503937	48.7204724409449	0	0	0	0	0.196850393700787	0	6.2007874015748	0.0984251968503937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26377952755906	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	402	"AWI"	402	8470	8943	8663	0	0	0	6.79245283018868	0	0.283018867924528	0	0.0943396226415094	0	0	22.7358490566038	0	0	0	0.283018867924528	0	0	0	0	14.3396226415094	0	5	0	0	0	0	0.188679245283019	0	0	0	0	0.188679245283019	0	0	0	0	0	0	0	0	0.0943396226415094	41.3207547169811	0	0	0	0	0.283018867924528	0	5.28301886792453	0	0	0	0.188679245283019	0	0.566037735849057	0	0	0	0	0	0	0	0	0	2.26415094339623	0.0943396226415094	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	409	"AWI"	409	8540	9056	8757	0	0	0	6.14634146341463	0	0.0975609756097561	0.0975609756097561	0.390243902439024	0	0	23.9024390243902	0	0	0	0.195121951219512	0	0	0	0	16.1951219512195	0	1.65853658536585	0	0	0	0	0.0975609756097561	0	0.0975609756097561	0.0975609756097561	0	0.195121951219512	0	0	0	0	0	0	0	0	0.195121951219512	39.1219512195122	0	0	0	0	0.0975609756097561	0	7.70731707317073	0	0	0	0	0	0.390243902439024	0	0	0	0	0	0	0	0.195121951219512	0	3.02439024390244	0.0975609756097561	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	420	"AWI"	420	8644	9207	8905	0	0	0	5.19230769230769	0	0.288461538461538	0	0.192307692307692	0	0	20.6730769230769	0	0	0	0	0	0	0	0	22.3076923076923	0	2.78846153846154	0	0	0	0	0	0	0	0	0	0.384615384615385	0	0	0	0	0	0	0	0.0961538461538462	0	36.4423076923077	0	0	0	0	0	0	7.98076923076923	0.0961538461538462	0	0	0.0961538461538462	0	0.769230769230769	0	0	0	0	0	0	0	0.288461538461538	0	2.30769230769231	0.0961538461538462	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	424	"AWI"	424	8691	9252	8960	0	0	0	2.71844660194175	0	0.0970873786407767	0	0.679611650485437	0	0	24.4660194174757	0	0.0970873786407767	0	0.194174757281553	0	0	0	0	20.5825242718447	0	1.94174757281553	0	0	0	0	0	0	0	0	0	0.679611650485437	0	0	0	0	0	0	0	0	0	35.9223300970874	0	0	0	0	0.0970873786407767	0	9.02912621359223	0	0	0	0	0	0.776699029126214	0	0	0	0	0	0	0	0	0	2.62135922330097	0.0970873786407767	0	0
