"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
14604	22894	"Steregoiu"	47.807814	23.540158	114.5	"AWI"	114.5	3251.5	3786	3518.5	0	0.192678227360308	4.04624277456647	0.192678227360308	1.34874759152216	0.192678227360308	1.54142581888247	0	0.963391136801541	0	0	0	0	0	0	0	25.4335260115607	1.15606936416185	0	0	0.192678227360308	0	10.9826589595376	1.73410404624277	0	0	0	0	0	0	0	8.28516377649326	24.0847784200385	1.34874759152216	0	0	0	0	6.35838150289017	0	0	0	0	0	0.192678227360308	0	0	0.192678227360308	0.192678227360308	3.08285163776493	8.28516377649326	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	116.3	"AWI"	116.3	3276.6	3894.9	3575.3	0	0.688468158347676	7.91738382099828	0	0.516351118760757	0.344234079173838	1.37693631669535	0	1.72117039586919	0	0	0	0	0	0	0	27.3666092943201	1.03270223752151	0	0	0	0	5.50774526678141	1.54905335628227	0.172117039586919	0	0	0	0	0	0	6.71256454388985	22.0309810671256	0.344234079173838	0	0	0	0	9.46643717728055	0	0	0	0	0	0	0	0	0	0	4.64716006884682	8.60585197934595	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	118	"AWI"	118	3294	4010	3627	0	1.07719928186715	5.02692998204668	0.359066427289048	0.538599640933573	0	1.07719928186715	0	3.41113105924596	0	0	0	0	0	0	0	29.0843806104129	0	0	0	0	0	2.69299820466786	2.87253141831239	0	0	0	0	0	0	0	5.02692998204668	24.4165170556553	0.179533213644524	0	0	0	0	8.43806104129264	0	0	0	0.179533213644524	0	0	0	0	0	0	4.30879712746858	11.310592459605	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	120.5	"AWI"	120.5	3423	4059	3704	0	0.602409638554217	4.21686746987952	0	1.00401606425703	0.401606425702811	1.60642570281124	0	2.40963855421687	0	0	0	0	0	0	0	28.1124497991968	0	0	0	0.200803212851406	0	4.01606425702811	2.61044176706827	0	0	0	0	0	0	0.200803212851406	5.22088353413655	25.9036144578313	0.602409638554217	0	0	0	0	7.83132530120482	0	0	0	0.200803212851406	0	0.200803212851406	0	0	0	0	5.82329317269076	8.83534136546185	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	122.5	"AWI"	122.5	3523.5	4087	3769.5	0	0.808080808080808	6.66666666666667	0.202020202020202	0.808080808080808	0.202020202020202	1.81818181818182	0	1.41414141414141	0	0	0	0	0	0	0	20.6060606060606	1.21212121212121	0	0	0	0	13.5353535353535	0.606060606060606	0	0	0	0	0	0	0	10.9090909090909	22.6262626262626	0.808080808080808	0	0	0	0	9.09090909090909	0	0	0	0	0	0	0	0	0	0	4.04040404040404	4.64646464646465	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	125	"AWI"	125	3626	4145	3852	0	0.618556701030928	6.5979381443299	0	0.412371134020619	0	0.824742268041237	0	1.44329896907216	0	0	0	0	0	0.206185567010309	0	22.2680412371134	0.206185567010309	0	0	0	0	15.2577319587629	1.03092783505155	0	0	0	0	0	0	0	14.2268041237113	20.4123711340206	0.412371134020619	0	0	0	0	6.80412371134021	0	0	0	0	0	0	0	0	0.206185567010309	0	2.88659793814433	6.18556701030928	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	126.5	"AWI"	126.5	3666	4201.5	3900.5	0	1.25	5.83333333333333	0	0.208333333333333	0.208333333333333	1.25	0	1.875	0	0	0	0	0	0	0	15.8333333333333	1.04166666666667	0	0	0	0	23.9583333333333	0.833333333333333	0	0	0	0	0	0	0	12.9166666666667	19.1666666666667	0.416666666666667	0	0	0	0	3.95833333333333	0	0	0	0	0	0	0	0	0	0	3.95833333333333	7.29166666666667	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	128.5	"AWI"	128.5	3732	4294.5	3976	0	1.12994350282486	4.14312617702448	0.188323917137476	0.376647834274953	0.188323917137476	1.50659133709981	0	2.44821092278719	0	0	0	0	0	0	0	22.0338983050847	0.753295668549906	0	0	0	0	13.1826741996234	0.753295668549906	0	0	0	0	0	0	0	13.5593220338983	21.0922787193974	0.753295668549906	0	0	0	0	7.53295668549906	0	0	0	0	0.188323917137476	0	0	0	0	0	3.2015065913371	6.77966101694915	0.188323917137476	0
14604	22894	"Steregoiu"	47.807814	23.540158	130.5	"AWI"	130.5	3846	4410.5	4089.5	0	2.01612903225806	5.44354838709677	0	0.604838709677419	0	1.00806451612903	0	1.41129032258065	0	0	0	0	0	0	0	17.741935483871	0.806451612903226	0	0	0	0	17.9435483870968	0.604838709677419	0	0	0	0	0	0	0	11.6935483870968	21.7741935483871	0.201612903225806	0	0	0	0	8.46774193548387	0	0	0	0	0	0	0	0	0	0.201612903225806	3.83064516129032	6.25	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	133	"AWI"	133	3919	4682	4226	0	1.03448275862069	4.82758620689655	0.172413793103448	0.344827586206897	0	1.37931034482759	0	2.24137931034483	0	0	0	0	0	0	0	31.551724137931	0.344827586206897	0	0	0	0	5.86206896551724	1.72413793103448	0	0	0	0	0	0	0	6.03448275862069	17.5862068965517	1.03448275862069	0	0	0	0	10.8620689655172	0	0.172413793103448	0	0.172413793103448	0	0.172413793103448	0	0	0	0	3.96551724137931	10.5172413793103	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	135.5	"AWI"	135.5	3962.5	5039	4353.5	0	0.618556701030928	4.12371134020619	0	0.206185567010309	0.206185567010309	1.03092783505155	0	1.64948453608247	0.206185567010309	0	0	0	0	0.206185567010309	0	29.2783505154639	0.412371134020619	0	0	0	0	11.1340206185567	1.03092783505155	0	0	0	0	0	0	0	7.01030927835052	21.2371134020619	0.412371134020619	0	0	0	0	8.8659793814433	0	0	0	0	0	0.412371134020619	0	0	0	0.206185567010309	3.71134020618557	8.04123711340206	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	137.5	"AWI"	137.5	3988	5332.5	4454.5	0	1.48305084745763	7.83898305084746	0	0	0	1.0593220338983	0	2.96610169491525	0.211864406779661	0	0	0	0	0	0	24.364406779661	0.847457627118644	0	0	0	0	13.5593220338983	1.0593220338983	0	0	0	0.211864406779661	0	0	0	7.20338983050847	16.9491525423729	0.423728813559322	0	0	0	0	8.05084745762712	0	0	0	0	0	0	0	0	0	0.211864406779661	3.38983050847458	10.1694915254237	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	140	"AWI"	140	4125	5535	4634	0	0	4.84848484848485	0.202020202020202	1.21212121212121	0	1.01010101010101	0	1.61616161616162	0	0	0	0	0	0	0	28.2828282828283	0	0	0	0	0	4.84848484848485	1.81818181818182	0	0	0	0	0	0	0	5.25252525252525	28.4848484848485	1.21212121212121	0	0	0	0	7.67676767676768	0	0	0	0.202020202020202	0	0	0.202020202020202	0	0	0.202020202020202	0.808080808080808	12.1212121212121	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	142	"AWI"	142	4195	5683	4785	0	0.191938579654511	3.83877159309021	0	0	0	0.575815738963532	0	0.383877159309021	0.191938579654511	0	0	0	0	0	0	35.3166986564299	17.4664107485605	0	0	0	0	0.191938579654511	3.83877159309021	0	0	0	0	0	0	0.191938579654511	0	20.5374280230326	1.34357005758157	0	0	0	0	5.56621880998081	0	0	0	0	0	0.191938579654511	0	0	0	0	0.959692898272553	9.21305182341651	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	144	"AWI"	144	4255	5845	4946	0	0.603621730382294	4.22535211267606	0	0.201207243460765	0	1.20724346076459	0	1.60965794768612	0	0	0	0	0	0	0	35.4124748490946	4.42655935613682	0	0	0	0	0.201207243460765	5.43259557344064	0	0	0	0	0	0	0	0	18.5110663983903	0.804828973843058	0	0	0	0	7.64587525150905	0	0	0	0	0	0	0	0	0	0	7.04225352112676	12.6760563380282	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	146.5	"AWI"	146.5	4306	6196	5131	0	0	5.33642691415313	0	0.232018561484919	0	0.464037122969838	0	0.464037122969838	0	0	0	0	0	0.232018561484919	0	24.3619489559165	25.0580046403712	0	0	0.232018561484919	0.232018561484919	0.232018561484919	3.48027842227378	0	0	0	0	0	0	0	0	18.7935034802784	0.696055684454756	0	0	0	0	7.19257540603248	0	0	0	0	0	0	0	0	0	0	1.85614849187935	11.1368909512761	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	149	"AWI"	149	4410	6455	5301	0	0.20703933747412	4.1407867494824	0.41407867494824	0.41407867494824	0	1.0351966873706	0	0.82815734989648	0	0	0	0	0	0.20703933747412	0	31.055900621118	10.1449275362319	0	0	0	0	0	2.48447204968944	0	0	0	0	0	0	0	0	27.1221532091097	0.62111801242236	0	0	0	0	7.03933747412008	0	0	0	0.20703933747412	0	0	0	0	0	0	3.31262939958592	10.7660455486542	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	151	"AWI"	151	4554	6507	5434	0	0	1.88284518828452	0.418410041841004	0.209205020920502	0	1.88284518828452	0	0.418410041841004	0.627615062761506	0	0	0	0	0	0	33.4728033472803	4.39330543933054	0	0	0	0	0.418410041841004	2.30125523012552	0	0	0	0	0	0	0	0	31.7991631799163	2.30125523012552	0	0	0	0	4.81171548117155	0	0	0	0	0	0.209205020920502	0.209205020920502	0	0	0	2.51046025104602	12.1338912133891	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	153.5	"AWI"	153.5	4674.5	6589	5613.5	0	0.206185567010309	3.91752577319588	0.206185567010309	0	0	1.03092783505155	0	1.44329896907216	0	0	0	0	0	0	0	41.8556701030928	0.618556701030928	0	0	0	0	0.412371134020619	0.824742268041237	0	0	0	0.206185567010309	0	0	0	0	28.2474226804124	1.44329896907216	0	0	0	0	3.09278350515464	0	0	0	0.206185567010309	0	0	0.206185567010309	0	0	0.206185567010309	1.23711340206186	14.639175257732	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	155	"AWI"	155	4719	6658	5724	0	0	2.88065843621399	0.205761316872428	0	0	0.205761316872428	0	0.411522633744856	0	0	0	0	0	0	0	41.9753086419753	1.440329218107	0	0	0	0	0	2.05761316872428	0	0	0	0	0	0	0	0	32.5102880658436	1.23456790123457	0	0	0	0	3.49794238683128	0	0	0	0	0	0	0	0	0	0	1.64609053497942	11.9341563786008	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	157.5	"AWI"	157.5	4802.5	6806	5898	0	0.409836065573771	3.89344262295082	0	0	0	0	0	1.4344262295082	0	0	0	0	0	0	0	43.8524590163934	1.02459016393443	0	0	0	0	0	2.04918032786885	0	0	0	0	0	0	0	0.204918032786885	31.1475409836066	1.4344262295082	0	0	0	0	4.50819672131148	0	0	0	0	0	0	0	0	0	0	2.25409836065574	7.78688524590164	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	160	"AWI"	160	5033	6877	6044	0	0	3.57142857142857	0	0	0	0.324675324675325	0	0.974025974025974	0	0	0	0	0	0	0	32.7922077922078	2.5974025974026	0	0	0	0	0	1.2987012987013	0	0	0	0	0	0	0	0	36.6883116883117	1.62337662337662	0	0	0	0	6.49350649350649	0	0	0	0	0	0	0	0	0	0	4.87012987012987	8.76623376623377	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	162	"AWI"	162	5178	6933	6176	0	0.208768267223382	2.50521920668058	0	0	0	0.417536534446764	0	1.04384133611691	0	0	0	0	0	0	0	45.0939457202505	0.208768267223382	0	0	0	0.417536534446764	0.417536534446764	0.626304801670146	0	0	0	0	0	0	0	0	32.3590814196242	1.87891440501044	0	0	0	0	3.75782881002088	0	0	0	0	0	0	0.208768267223382	0	0	0.208768267223382	2.08768267223382	8.55949895615866	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	167.5	"AWI"	167.5	5480.5	7184.5	6548	0	0	5.13698630136986	0	0	0	1.02739726027397	0	0.684931506849315	0	0	0	0	0	0	0	35.6164383561644	1.36986301369863	0	0	0	0	0.342465753424658	1.71232876712329	0	0	0	0	0	0	0	0	36.986301369863	1.36986301369863	0	0	0	0	4.45205479452055	0	0	0	0	0	0.342465753424658	0	0	0	0	1.02739726027397	9.93150684931507	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	170	"AWI"	170	5820	7241	6697	0	0	5.11182108626198	0	0	0	0.958466453674121	0	0.319488817891374	0	0	0	0	0	0	0	43.4504792332268	0.319488817891374	0	0	0	0	0	1.2779552715655	0	0	0	0	0	0.319488817891374	0	0	23.0031948881789	1.91693290734824	0	0	0	0	8.62619808306709	0	0	0	0.319488817891374	0	0	0	0	0	0	3.19488817891374	11.1821086261981	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	172	"AWI"	172	6110	7266	6822	0	0	3.26086956521739	0.36231884057971	0	0	1.08695652173913	0	3.26086956521739	0	0	0	0	0	0	0	30.4347826086957	1.08695652173913	0	0	0	0	0	3.26086956521739	0	0	0	0	0	0	0	0	21.0144927536232	1.81159420289855	0	0	0	0	10.8695652173913	0	0	0	0.36231884057971	0	0	0	0	0	1.44927536231884	3.6231884057971	18.1159420289855	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	174.5	"AWI"	174.5	6392.5	7311.5	6987.5	0	0.219298245614035	2.63157894736842	0.219298245614035	0.219298245614035	0	1.09649122807018	0	1.09649122807018	0.219298245614035	0	0	0	0	0	0	34.6491228070175	0.43859649122807	0	0	0	0.219298245614035	1.09649122807018	4.16666666666667	0	0	0	0	0	0	0	0	27.1929824561404	2.19298245614035	0	0	0	0	10.3070175438596	0	0	0	0.657894736842105	0	0	0	0	0	0	3.07017543859649	10.3070175438596	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	176.5	"AWI"	176.5	6556	7369	7132	0	0	5.42168674698795	0	0	0.301204819277108	0.903614457831325	0	0.602409638554217	0	0	0	0	0	0	0	28.6144578313253	1.50602409638554	0	0	0	0	0	1.50602409638554	0	0	0	0	0	0	0	0	39.4578313253012	2.71084337349398	0	0	0	0	9.33734939759036	0	0	0	0	0.602409638554217	0	0	0	0	0.301204819277108	0.903614457831325	7.83132530120482	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	179	"AWI"	179	6659	7441	7224	0	0	3.40136054421769	0.226757369614512	0.453514739229025	0.226757369614512	0.453514739229025	0	1.8140589569161	0.453514739229025	0	0	0	0	0	0	32.8798185941043	2.94784580498866	0	0	0	0	0.680272108843537	0.680272108843537	0	0	0	0	0	0	0	0.90702947845805	29.4784580498866	2.04081632653061	0	0	0	0	8.16326530612245	0	0	0	0	0	0.226757369614512	0.226757369614512	0	0	0	1.13378684807256	13.6054421768707	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	181.5	"AWI"	181.5	6708.5	7491.5	7264.5	0	0.418410041841004	3.34728033472803	0.209205020920502	0	0	0	0	1.46443514644351	0	0	0	0	0	0	0	38.4937238493724	2.51046025104602	0	0	0	0.209205020920502	0.418410041841004	2.92887029288703	0	0	0	0	0	0	0	0	26.7782426778243	1.04602510460251	0	0	0	0	9.6234309623431	0	0	0	0	0	0.418410041841004	0	0	0	0.209205020920502	2.92887029288703	8.99581589958159	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	184	"AWI"	184	6745	7546	7296	0	0	3.125	0	0	0	0.721153846153846	0	1.20192307692308	0.240384615384615	0	0	0	0	0	0	45.6730769230769	2.40384615384615	0	0	0	0	0.240384615384615	1.20192307692308	0	0	0	0	0	0	0	0	26.4423076923077	0.721153846153846	0	0	0	0	3.125	0	0	0	0	0	0	0	0	0	0.240384615384615	1.20192307692308	13.4615384615385	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	186	"AWI"	186	6771	7599	7322	0	0	1.51843817787419	0.216919739696312	0	0	0.216919739696312	0	0.867678958785249	0	0	0	0	0	0.216919739696312	0	39.0455531453362	2.60303687635575	0	0	0	0	0	1.51843817787419	0	0	0	0	0	0	0	0	36.8763557483731	0.650759219088937	0	0	0	0	4.98915401301518	0	0	0	0	0	0	0	0	0	0	3.03687635574837	8.24295010845987	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	188	"AWI"	188	6811	7651	7346	0	0.283687943262411	2.26950354609929	0	0.283687943262411	0	0.141843971631206	0	0.99290780141844	0	0	0	0	0	0	0	34.468085106383	9.36170212765957	0	0	0	0	0.141843971631206	2.5531914893617	0	0	0	0	0	0	0	0	29.5035460992908	0.425531914893617	0	0	0	0	5.95744680851064	0	0	0	0	0.141843971631206	0	0.141843971631206	0	0	0	4.25531914893617	8.93617021276596	0	0.141843971631206
14604	22894	"Steregoiu"	47.807814	23.540158	190	"AWI"	190	6843	7676	7378	0	0.191204588910134	3.25047801147228	0.191204588910134	0	0	0.956022944550669	0	0.764818355640535	0	0	0	0	0	0	0	26.7686424474187	12.6195028680688	0	0	0	0	0.191204588910134	5.35372848948375	0	0	0	0	0	0	0	0	25.8126195028681	2.10325047801147	0	0	0	0	8.79541108986616	0	0	0	0	0	0	0	0	0	0.764818355640535	3.63288718929254	8.03059273422562	0	0.573613766730402
14604	22894	"Steregoiu"	47.807814	23.540158	195	"AWI"	195	6929	7775	7449	0	0.205761316872428	1.64609053497942	0	0.411522633744856	0	1.02880658436214	0	0.411522633744856	0.205761316872428	0	0	0.205761316872428	0	0	0	38.0658436213992	4.93827160493827	0	0	0	0	0.205761316872428	4.93827160493827	0	0	0	0	0	0	0	0	28.1893004115226	0.823045267489712	0	0	0	0	4.52674897119342	0	0	0	0	0	0	0.205761316872428	0	0	0	3.49794238683128	10.4938271604938	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	197.5	"AWI"	197.5	6981.5	7839	7483.5	0	0	0.392927308447937	0.196463654223969	0.196463654223969	0	0.982318271119843	0	0.785854616895874	0	0	0	0	0	0	0	34.1846758349705	6.8762278978389	0	0	0	0	0	6.28683693516699	0	0	0	0	0	0	0	0.196463654223969	29.8624754420432	0.589390962671906	0	0	0	0	5.69744597249509	0	0	0	0	0	0	0	0	0	0.392927308447937	3.53634577603143	9.82318271119843	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	199.5	"AWI"	199.5	7015.5	7861.5	7514.5	0	0	2.34375	0	0.1953125	0	0.5859375	0	1.5625	0.1953125	0	0	0.1953125	0	0	0	38.0859375	2.734375	0	0	0	0	0	2.734375	0	0	0	0	0	0	0	0	30.2734375	1.3671875	0	0	0	0	5.6640625	0	0	0	0	0	0.1953125	0.1953125	0	0	0	1.7578125	11.71875	0	0.1953125
14604	22894	"Steregoiu"	47.807814	23.540158	202	"AWI"	202	7062	7886	7552	0	0.203665987780041	2.03665987780041	0	0	0.203665987780041	0.610997963340122	0	1.83299389002037	0	0	0	0	0	0	0	35.234215885947	3.05498981670061	0	0	0	0	0.407331975560081	4.88798370672098	0	0	0.203665987780041	0.203665987780041	0	0	0	0	26.0692464358452	0.814663951120163	0	0	0	0	7.33197556008147	0	0	0	0.203665987780041	0	0.407331975560081	0	0	0	0.610997963340122	3.05498981670061	12.2199592668024	0	0.407331975560081
14604	22894	"Steregoiu"	47.807814	23.540158	204	"AWI"	204	7103	7918	7582	0	0	1.19521912350598	0	0.199203187250996	0	0.597609561752988	0	0.796812749003984	0	0	0	0	0	0	0	37.6494023904382	4.7808764940239	0	0	0	0	0	5.1792828685259	0	0	0	0	0	0	0	0	31.8725099601594	1.59362549800797	0	0	0	0	3.58565737051793	0	0	0	0	0	0.199203187250996	0.398406374501992	0	0	0.398406374501992	1.79282868525896	9.7609561752988	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	206	"AWI"	206	7134	7957	7611	0	0.385356454720617	2.11946050096339	0.192678227360308	0.192678227360308	0	0.963391136801541	0	1.54142581888247	0	0	0	0	0	0	0	38.728323699422	4.04624277456647	0	0	0	0	0.192678227360308	3.66088631984586	0	0	0	0	0	0	0	0	26.9749518304432	1.34874759152216	0	0	0	0	5.78034682080925	0	0	0	0	0	0	0.192678227360308	0	0	0.192678227360308	1.54142581888247	11.3680154142582	0	0.578034682080925
14604	22894	"Steregoiu"	47.807814	23.540158	208.5	"AWI"	208.5	7175	7996.5	7648.5	0	0	1.18110236220472	0	0	0	0.196850393700787	0	0.196850393700787	0	0	0	0	0	0.196850393700787	0	39.3700787401575	5.90551181102362	0	0	0	0	0	1.96850393700787	0	0	0	0	0	0	0	0	32.6771653543307	1.77165354330709	0	0	0	0	5.51181102362205	0	0	0	0.393700787401575	0	0	0	0	0	0.393700787401575	2.36220472440945	7.8740157480315	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	211	"AWI"	211	7233	8022	7685	0	0.192678227360308	1.54142581888247	0	0.385356454720617	0	0.963391136801541	0	0.963391136801541	0	0	0.192678227360308	0	0	0	0	38.5356454720617	1.54142581888247	0	0	0	0	0	5.20231213872832	0	0	0	0	0	0	0	0	30.4431599229287	1.34874759152216	0	0	0	0	6.9364161849711	0	0	0	0.192678227360308	0	0	0.192678227360308	0	0	0	1.73410404624277	9.63391136801541	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	215.5	"AWI"	215.5	7305.5	8085.5	7752.5	0	0	3.45489443378119	0.191938579654511	0.383877159309021	0	0.959692898272553	0	0.767754318618042	0	0	0	0	0	0	0	35.8925143953935	1.15163147792706	0	0	0	0	0	2.11132437619962	0	0	0	0	0	0	0	0	33.5892514395393	2.49520153550864	0	0	0	0	5.3742802303263	0	0	0	0	0	0	0	0	0	0.383877159309021	1.72744721689059	11.5163147792706	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	217.5	"AWI"	217.5	7337.5	8117	7780.5	0	0	1.90274841437632	0	0	0	0.422832980972516	0	0.845665961945032	0	0	0	0	0	0	0	31.9238900634249	0.845665961945032	0	0	0	0	0.211416490486258	1.26849894291755	0	0	0	0	0	0	0	0	39.7463002114165	2.5369978858351	0	0	0	0	5.07399577167019	0	0	0	0	0	0	0	0	0	0.211416490486258	3.38266384778013	11.6279069767442	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	220	"AWI"	220	7393	8136	7818	0	0	1.99600798403194	0	0.399201596806387	0	0.399201596806387	0	0.798403193612774	0.199600798403194	0	0	0.399201596806387	0	0	0	37.125748502994	0.598802395209581	0	0	0	0	0	1.39720558882236	0	0	0	0	0	0	0	0	35.3293413173653	2.9940119760479	0	0	0	0	4.39121756487026	0	0	0	0	0	0	0	0	0	0	1.39720558882236	12.5748502994012	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	222	"AWI"	222	7439	8155	7849	0	0	1.36986301369863	0	0	0	0.978473581213307	0	1.36986301369863	0	0	0	0	0	0	0	34.8336594911937	0.587084148727984	0	0	0	0	0.195694716242661	2.34833659491194	0	0	0	0	0	0	0	0	37.573385518591	1.17416829745597	0	0	0	0	3.52250489236791	0	0	0	0.195694716242661	0.195694716242661	0	0	0	0	0	3.32681017612524	12.3287671232877	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	224.5	"AWI"	224.5	7475	8190	7891	0	0.20703933747412	3.1055900621118	0	0.62111801242236	0	1.0351966873706	0	1.24223602484472	0	0	0	0.20703933747412	0	0	0	33.1262939958592	1.86335403726708	0	0	0	0	2.0703933747412	2.0703933747412	0	0	0	0	0	0	0	0.41407867494824	36.6459627329193	2.27743271221532	0	0	0	0	3.93374741200828	0	0	0	0	0	0	0	0	0	0.20703933747412	2.27743271221532	8.69565217391304	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	227	"AWI"	227	7507	8225	7928	0	0.20703933747412	1.86335403726708	0	0.20703933747412	0	1.0351966873706	0	0.82815734989648	0	0	0	0	0	0	0	40.3726708074534	0.62111801242236	0	0	0	0.20703933747412	4.96894409937888	1.65631469979296	0	0	0	0	0	0	0	0	24.0165631469979	1.86335403726708	0	0	0	0	4.96894409937888	0	0	0	0	0	0.20703933747412	0	0	0	0.20703933747412	4.76190476190476	12.008281573499	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	229	"AWI"	229	7559	8236	7956	0	0	2.30769230769231	0.384615384615385	0.384615384615385	0	0.961538461538462	0	0.384615384615385	0	0	0	0	0	0	0	44.6153846153846	1.92307692307692	0	0	0	0	0	1.34615384615385	0	0	0	0	0	0	0	0	20.9615384615385	2.69230769230769	0	0	0	0	4.03846153846154	0	0	0	0	0	0	0.192307692307692	0	0	0	7.11538461538461	12.6923076923077	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	231.5	"AWI"	231.5	7613	8255.5	7992.5	0	0	2.29226361031519	0.286532951289398	0	0	0.286532951289398	0	0.286532951289398	0	0	0	0.286532951289398	0	0	0	55.8739255014327	1.71919770773639	0	0	0	0.286532951289398	0	0.286532951289398	0	0	0	0	0	0	0	0	21.4899713467049	2.00573065902579	0	0	0	0	0.573065902578797	0	0	0	0	0	0	0	0	0	0	6.59025787965616	7.73638968481375	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	233.5	"AWI"	233.5	7653.5	8275	8023.5	0	0	2.15311004784689	0	0	0	0.478468899521531	0	0.956937799043062	0	0	0	0	0	0	0	35.1674641148325	0.956937799043062	0	0	0	0	0	1.67464114832536	0	0	0	0	0	0	0	0	37.799043062201	2.15311004784689	0	0	0	0	2.63157894736842	0	0	0	0	0	0	0.478468899521531	0	0	0.239234449760766	3.34928229665072	11.9617224880383	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	236	"AWI"	236	7697	8307	8061	0	0	2.1484375	0	0	0	0.390625	0	0.78125	0	0	0	0	0	0	0	32.2265625	2.34375	0	0	0	0	0	2.1484375	0	0	0	0	0	0	0	0	39.453125	1.3671875	0	0	0	0	3.90625	0	0	0	0	0.1953125	0	0.1953125	0	0	0.1953125	2.5390625	12.109375	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	238.5	"AWI"	238.5	7767.5	8330	8099	0	0	2.48447204968944	0	0	0	0.41407867494824	0	0.41407867494824	0	0	0	0	0	0	0	25.879917184265	0.62111801242236	0	0	0	0	0.20703933747412	0	0	0	0	0	0	0	0	0	53.8302277432712	1.86335403726708	0	0	0	0	2.48447204968944	0	0	0	0	0	0	0.41407867494824	0	0	0	3.1055900621118	8.2815734989648	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	241	"AWI"	241	7846	8342	8136	0	0	0.829875518672199	0	0	0	0.20746887966805	0	0.4149377593361	0.20746887966805	0	0	0.20746887966805	0	0	0	25.3112033195021	0.622406639004149	0	0	0	0	0.20746887966805	0.4149377593361	0	0	0	0	0	0	0	0.20746887966805	58.0912863070539	1.6597510373444	0	0	0	0	1.03734439834025	0	0	0	0	0.20746887966805	0	0	0	0	0	1.86721991701245	8.50622406639004	0	0
