"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Loranthaceae"	"Lythraceae"	"Melanthiaceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"
3502	4527	"Vracov"	48.977644	17.199456	226	"AWI"	226	8113	8915	8595	0.671140939597315	0	7.38255033557047	0	0	0	0	16.7785234899329	0	0	0	0	0	2.01342281879195	0	0	0	0	0	19.4630872483221	9.39597315436242	0	0	0	0	0	0	2.01342281879195	0	0	0	0	0	0.671140939597315	0	1.34228187919463	0	0	0	0	0	0	0	0	3.35570469798658	0	0	0	0	0	1.34228187919463	0	3.35570469798658	0	0	3.35570469798658	0	2.01342281879195	0	1.34228187919463	2.68456375838926	0	22.1476510067114	0.671140939597315
3502	4527	"Vracov"	48.977644	17.199456	230	"AWI"	230	8671	9051	8879	0.144508670520231	0	4.1907514450867	0.144508670520231	0	0	0	5.49132947976879	0	0	0	0	0	0.867052023121387	0	0	0	0	0	10.2601156069364	4.47976878612717	0	0	0	0	0.578034682080925	0	0.867052023121387	0	0	0	0	0	0.144508670520231	0	0.144508670520231	0	0.289017341040462	0	0	0	0	0.144508670520231	0	3.03468208092486	61.849710982659	0	0	0	0	0.144508670520231	0	0.867052023121387	0	0	0	0	0.144508670520231	0	0.722543352601156	0.867052023121387	0	3.90173410404624	0.722543352601156
3502	4527	"Vracov"	48.977644	17.199456	234	"AWI"	234	8852	9556	9207	0	0	10.0436681222707	2.18340611353712	0	3.05676855895197	0	20.0873362445415	0	0	0	0	0	6.11353711790393	0	0	0	0	0	29.2576419213974	3.49344978165939	0	0	0	0	2.18340611353712	0	0.436681222707424	0	0	0	0	0	0.436681222707424	0	0	0	0	0	0	0	0	0	0	3.05676855895197	0	0	0	0	0	0.436681222707424	0	1.31004366812227	0	0	0.436681222707424	0	2.18340611353712	0	2.18340611353712	1.31004366812227	0	10.0436681222707	1.74672489082969
3502	4527	"Vracov"	48.977644	17.199456	236	"AWI"	236	8893	9867	9371	0	0	9.4017094017094	1.28205128205128	0	2.56410256410256	0	21.7948717948718	0	0	0	0	0	1.70940170940171	0	0	0	0	0	22.2222222222222	7.26495726495727	0	0	0	0	0.854700854700855	0	0.427350427350427	0	0	0	0	0	0.427350427350427	0	0	0	0	0	0	0	0	0	0	2.56410256410256	0	0	0	0	0	0	0	2.13675213675214	0	0	0	0	0.854700854700855	0	1.70940170940171	3.41880341880342	0	20.0854700854701	1.28205128205128
3502	4527	"Vracov"	48.977644	17.199456	238	"AWI"	238	8920	10186	9533	0	0	2.9126213592233	0.970873786407767	0	0	0	32.0388349514563	0	0	0	0	0	9.70873786407767	0	0	0	0	0	10.6796116504854	1.94174757281553	0	0	0	0	0	0	0	0	0	0	0.970873786407767	0	0.970873786407767	0	0	0	0	0	0	0	0	0	0	1.94174757281553	0	0	0	0	0	0	0	1.94174757281553	0	0	0.970873786407767	0	3.88349514563107	0	8.7378640776699	0	0	14.5631067961165	7.76699029126214
3502	4527	"Vracov"	48.977644	17.199456	243	"AWI"	243	9423	10543	9951	0	0	4.92957746478873	2.11267605633803	0	0	0	30.9859154929577	0	0	0	0	0	2.8169014084507	0	0	0	0	0	8.45070422535211	10.5633802816901	0	0	0	0	0	0	0.704225352112676	0	0	0	0	0	0	0	0.704225352112676	0	0	0	0	0	0	0	0	2.11267605633803	0	0	0	0	0	0	0	2.11267605633803	0	0	4.92957746478873	0	2.8169014084507	0	7.04225352112676	0	0	16.1971830985916	3.52112676056338
3502	4527	"Vracov"	48.977644	17.199456	248	"AWI"	248	10124	10631	10384	0	0	6.12244897959184	1.36054421768707	0	0	0	27.891156462585	0	0	0	0	0	1.36054421768707	0	0	0	0	0	12.9251700680272	9.52380952380952	0	0	0	0	0	0	1.36054421768707	0	0	0	0	0	2.72108843537415	0	0	0	0	0	0	0	0	0	0	3.40136054421769	0	0	0	0	0	3.40136054421769	0	0	0	0	4.08163265306122	0	3.40136054421769	0	4.08163265306122	0	0	15.6462585034014	2.72108843537415
3502	4527	"Vracov"	48.977644	17.199456	255	"AWI"	255	10463	10880	10694	0	0	3.10077519379845	2.32558139534884	0	0	0	48.062015503876	0	0	0	0	0	3.87596899224806	0	0	0	0	0	5.42635658914729	10.077519379845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32558139534884	0	0	0	0	0	0	0	0	0	0	0.775193798449612	0	1.55038759689922	0	5.42635658914729	0.775193798449612	0	14.7286821705426	1.55038759689922
3502	4527	"Vracov"	48.977644	17.199456	258	"AWI"	258	10517	11051	10764	0	0	6.64206642066421	1.8450184501845	0	0	0	21.0332103321033	0	0	0	0	0	7.38007380073801	0	0	0	0	0	22.8782287822878	7.38007380073801	0	0	0	0	0	0	1.8450184501845	0	0	0	0	0	1.1070110701107	0	0	0	0	0	0	0	0	0	0	2.5830258302583	0	0	0	0	0	0.3690036900369	0	2.2140221402214	0	0	0	0	1.8450184501845	0	0.738007380073801	1.1070110701107	0	21.0332103321033	0
3502	4527	"Vracov"	48.977644	17.199456	260	"AWI"	260	10539	11172	10809	0	0	6.07734806629834	1.65745856353591	0	0	0	32.5966850828729	0	0	0	0	0	3.86740331491713	0	0	0	0	0	7.18232044198895	27.6243093922652	0	0	0	0	0	0	0	0	0	0	0	0	3.86740331491713	0	0	0	0	0	0	0	0	0	0	3.86740331491713	0	0	0	0	0	0.552486187845304	0	0.552486187845304	0	0	0	0	1.10497237569061	0	1.10497237569061	0	0	9.94475138121547	0
3502	4527	"Vracov"	48.977644	17.199456	263	"AWI"	263	10623	11218	10884	0	0	1.22850122850123	0.245700245700246	0	0	0	10.3194103194103	0	61.6707616707617	0	1.71990171990172	0	0	0	0	0	0	0	5.15970515970516	7.12530712530713	0	0	0	0	0	0	0.491400491400491	0	0	0	0	0	1.22850122850123	0	0	0	0	0	0	0	0	0	0	1.71990171990172	0	0	0	0	0	0	0.245700245700246	0.982800982800983	0	0	0.982800982800983	0	1.22850122850123	0	1.71990171990172	0	0	3.19410319410319	0.737100737100737
3502	4527	"Vracov"	48.977644	17.199456	265	"AWI"	265	10654	11258	10935	0	0	1.68421052631579	0.210526315789474	0	0	0	12.6315789473684	0	65.4736842105263	0	0.842105263157895	0	0	0	0	0	0	0	4.63157894736842	3.57894736842105	0	0	0	0	0	0.842105263157895	0.631578947368421	0	0	0	0	0	0.842105263157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210526315789474	0.210526315789474	0	0	0	0	1.68421052631579	0	0.842105263157895	0.210526315789474	0	3.36842105263158	2.10526315789474
3502	4527	"Vracov"	48.977644	17.199456	269	"AWI"	269	10705	11391	11034	0	0	2.55681818181818	0.284090909090909	0	0	0	11.3636363636364	0	60.7954545454545	0	0	0	0.284090909090909	0	0	0	0	0	4.82954545454545	6.81818181818182	0	0	0	0	0	0.568181818181818	0.284090909090909	0	0	0	0	0	1.13636363636364	1.70454545454545	0	0	0	0	0	0	0	0	0	0.284090909090909	0	0	0	0	0	0	0	0.284090909090909	0	0	0	0	2.55681818181818	0	2.55681818181818	0.568181818181818	0	1.70454545454545	1.42045454545455
3502	4527	"Vracov"	48.977644	17.199456	275	"AWI"	275	10938	11512	11165	0	0	3.48258706467662	0.248756218905473	0	0	0	4.22885572139304	0	68.1592039800995	0	0	0	0.746268656716418	0	0	0	0	0	3.48258706467662	8.2089552238806	0	0	0	0	0	0	0.497512437810945	0	0	0	0	0	1.24378109452736	0	0	0	0	0	0	0	0	0	0	2.23880597014925	0	0	0	0	0	0	0	0	0	0	0.746268656716418	0	1.74129353233831	0	1.99004975124378	0	0	1.99004975124378	0.995024875621891
3502	4527	"Vracov"	48.977644	17.199456	280	"AWI"	280	11083	11653	11262	0	0	1.31926121372032	0.527704485488127	0	0	0	4.48548812664908	0	76.7810026385224	0	0	0	0.263852242744063	0	0	0	0	0	3.95778364116095	5.54089709762533	0	0	0	0	0	0	0	0	0	0	0	0	0.79155672823219	0	0	0	0	0	0	0	0	0	0	0.263852242744063	0	0	0	0	0	0.263852242744063	0	0	0	0	0.79155672823219	0	1.31926121372032	0	1.31926121372032	0	0	0.527704485488127	1.84696569920844
3502	4527	"Vracov"	48.977644	17.199456	288	"AWI"	288	11217	12217	11570	0	0	4.51612903225806	1.93548387096774	0	0	0	9.67741935483871	0	60	0	0	0	1.29032258064516	0	0	0	0	0	1.93548387096774	9.03225806451613	0	0	0	0	0	0	0	0	0	0	0	0	1.93548387096774	0	0	0	1.29032258064516	0	0	0	0	0	0	0.645161290322581	0	0	0	0	0	0.645161290322581	0.645161290322581	0	0	0	1.93548387096774	0	1.29032258064516	0	1.29032258064516	0	0	0	1.93548387096774
3502	4527	"Vracov"	48.977644	17.199456	291	"AWI"	291	11273	12448	11673	0	0	2.97872340425532	1.70212765957447	0	0	0	10.6382978723404	0	62.9787234042553	0	0	0	0.425531914893617	0	0	0	0	0	3.40425531914894	8.51063829787234	0	0	0	0	0	0	0	0	0	0	0	0	2.97872340425532	0	0	0	0	0	0	0	0	0	0	2.12765957446809	0	0	0	0	0	0	0	0	0	0	0	0	3.40425531914894	0	0.851063829787234	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	297	"AWI"	297	11393	12694	11905	0	0	0.600961538461539	0.480769230769231	0	0	0	4.80769230769231	0	0	0	0	0	0	0	0	0	0	0	0.480769230769231	5.88942307692308	0	0	0	0	0	0	0.240384615384615	0	0	0	0	0	4.80769230769231	0	0	0	0	0	0	0	0	0	0	0.600961538461539	80.7692307692308	0	0	0	0	0	0	0	0	0	0.240384615384615	0	0.360576923076923	0	0.480769230769231	0	0	0	0.240384615384615
3502	4527	"Vracov"	48.977644	17.199456	300	"AWI"	300	11428	12895	12017	0	0	7.2289156626506	4.81927710843374	0	0	0	49.3975903614458	0	0	0	0	0	0	0	0	0	0	0	1.20481927710843	26.5060240963855	0	0	0	0	1.20481927710843	0	0	0	0	0	0	0	1.20481927710843	0	0	0	0	0	0	0	0	4.81927710843374	0	0	0	0	0	0	0	0	0	0	0	0	1.20481927710843	0	2.40963855421687	0	0	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	305	"AWI"	305	11589	13027	12210	0	0	8.82352941176471	8.82352941176471	0	0	0	51.4705882352941	0	0	0	0	0	0	0	0	0	0	0	2.94117647058824	20.5882352941176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47058823529412	0	0	0	0	0	0	0	0	0	0	0	0	1.47058823529412	0	1.47058823529412	0	2.94117647058824	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	310	"AWI"	310	11680	13263	12397	0	0	0	0.352941176470588	0	0	0	5.05882352941176	0	0	0	0	0	0	0	0.352941176470588	0	0	0	0	2.82352941176471	0	0	0	0	0	0	0	0	0	0	0	0	0.117647058823529	0	0	0	0	0	0	0	0	0	0	0.117647058823529	90.7058823529412	0	0	0	0	0	0	0	0	0	0.117647058823529	0	0.352941176470588	0	0	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	315	"AWI"	315	11868	13420	12596	0	0	0	12.1212121212121	0	0	0	57.5757575757576	0	0	0	0	0	0	0	0	0	0	0	3.03030303030303	18.1818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	320	"AWI"	320	11978	13649	12795	0	0	5.37634408602151	7.52688172043011	0	0	0	51.6129032258064	0	0	0	0	0	0	0	0	1.0752688172043	0	0	0	16.1290322580645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.37634408602151	0	0	0	0	6.45161290322581	0	0	0	0	0	0	0	0	0	0	0	0	2.1505376344086	0	3.2258064516129	1.0752688172043	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	325	"AWI"	325	12191	13761	13001	0	0	0	5.66037735849057	0	0	0	49.0566037735849	0	0	0	0	0	0	0	0	0	0	0	0	41.5094339622642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.77358490566038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	330	"AWI"	330	12320	13975	13202	0	0	0	5.05050505050505	0	0	0	77.7777777777778	0	0	0	0	0	0	0	0	0	0	0	0	11.1111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	2.02020202020202	0	1.01010101010101	0	2.02020202020202	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	335	"AWI"	335	12571	14062	13395	0	0	12.3456790123457	3.7037037037037	0	0	0	74.0740740740741	0	0	0	0	0	0	0	0	2.46913580246914	0	0	0	4.93827160493827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23456790123457	0	1.23456790123457	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	340	"AWI"	340	12706	14237	13580	0	0	11.2244897959184	5.10204081632653	1.02040816326531	0	0	55.1020408163265	0	0	0	0	0	0	0	0	0	0	0	0	14.2857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04081632653061	0	0	0	0	0	0	0	0	0	0	0	0	3.06122448979592	0	4.08163265306122	0	0	4.08163265306122	0
3502	4527	"Vracov"	48.977644	17.199456	345	"AWI"	345	12957	14310	13783	0	0	3.2258064516129	4.03225806451613	0.806451612903226	0	0	54.0322580645161	0	0	0	0	0	0	0	0	0.806451612903226	0	0	0	16.1290322580645	0	0	0	0	0	0	0	0	0	0	0	0	0.806451612903226	0	0	0	0	0	0	0.806451612903226	0	0	0	5.64516129032258	0	0	0	0	0	0	0	0.806451612903226	0	0	1.61290322580645	0	4.03225806451613	0	5.64516129032258	0	0	1.61290322580645	0
3502	4527	"Vracov"	48.977644	17.199456	350	"AWI"	350	13149	14459	13983	0	0	5.88235294117647	1.17647058823529	0	0	0	38.8235294117647	0	0	0	0	0	2.35294117647059	0	0	1.17647058823529	0	0	0	24.7058823529412	0	0	0	0	0	0	0	0	0	0	0	0	1.17647058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70588235294118	0	8.23529411764706	0	9.41176470588235	1.17647058823529	0	0	1.17647058823529
3502	4527	"Vracov"	48.977644	17.199456	355	"AWI"	355	13663	14547	14129	0	0	11.2676056338028	2.8169014084507	1.40845070422535	0	0	49.2957746478873	0	0	0	0	0	0	0	0	0	0	0	2.8169014084507	21.1267605633803	0	0	0	0	0	0	0	0	0	0	0	0	2.8169014084507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8169014084507	0	2.8169014084507	0	0	2.8169014084507	0
3502	4527	"Vracov"	48.977644	17.199456	360	"AWI"	360	14033	14728	14297	0	0	5.55555555555556	0	0	0	0	61.1111111111111	0	0	0	0	0	0	0	0	0	0	0	2.77777777777778	16.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77777777777778	0	8.33333333333333	0	0	2.77777777777778	0
3502	4527	"Vracov"	48.977644	17.199456	365	"AWI"	365	14154	14801	14411	0	0	18.9189189189189	0	0	0	0	35.1351351351351	0	0	0	0	0	0	0	0	0	0	0	2.7027027027027	21.6216216216216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.10810810810811	0	13.5135135135135	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	370	"AWI"	370	14208	14922	14512	0	0	9.72222222222222	2.77777777777778	0	0	0	26.3888888888889	0	0	0	0	0	0	0	0	1.38888888888889	0	0	16.6666666666667	30.5555555555556	0	0	0	0	0	0	0	0	0	0	0	0	1.38888888888889	0	0	0	0	0	0	0	0	0	0	4.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	1.38888888888889	0	4.16666666666667	0	0	1.38888888888889	0
3502	4527	"Vracov"	48.977644	17.199456	375	"AWI"	375	14288	14999	14608	0	0	7.79220779220779	5.19480519480519	0	0	0	44.1558441558442	0	0	0	0	0	0	0	0	10.3896103896104	0	0	3.8961038961039	11.6883116883117	0	0	0	0	0	0	0	0	0	0	0	0	3.8961038961039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2987012987013	0	2.5974025974026	0	7.79220779220779	0	0	1.2987012987013	0
3502	4527	"Vracov"	48.977644	17.199456	380	"AWI"	380	14334	15142	14710	0	0	0.591715976331361	4.14201183431953	0.591715976331361	0	0	33.7278106508876	0	0	0	0	0	0	0	0	15.9763313609467	0	0	1.77514792899408	28.9940828402367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77514792899408	0	0	0	0	0	0	0	0	0	0	1.18343195266272	0	6.50887573964497	0	4.73372781065089	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	385	"AWI"	385	14433	15214	14801	0	0	0	9.32203389830508	0	0	0	24.5762711864407	0	0	0	0	0	0	0	0	27.1186440677966	0	0	0	27.9661016949153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69491525423729	0	4.23728813559322	0	5.08474576271187	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	390	"AWI"	390	14499	15317	14898	0	0	1.98675496688742	8.60927152317881	0	0	0	35.7615894039735	0	0	0	0	0	0	0	0	28.476821192053	0	0	0.662251655629139	15.2317880794702	0	0	0	0	0	0	0	0	0	0	0	0	0.662251655629139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.662251655629139	0	3.3112582781457	0	4.63576158940397	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	395	"AWI"	395	14604	15378	14991	0	0	0.680272108843537	2.72108843537415	0	0	0	9.52380952380952	0	0	0	0	0	0	0	0	10.8843537414966	0	0	0.340136054421769	11.2244897959184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.5442176870748	0	0	0	0	0	0	0	0	0	0.680272108843537	0	1.70068027210884	0	1.70068027210884	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	400	"AWI"	400	14677	15471	15086	0	0	0	8.43373493975904	0	0	0	24.0963855421687	0	0	0	0	0	0	0	0	20.4819277108434	0	0	1.20481927710843	33.7349397590361	0	0	0	0	0	0	0	0	0	0	0	0	2.40963855421687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20481927710843	0	4.81927710843374	0	3.6144578313253	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	405	"AWI"	405	14838	15536	15180	0.645161290322581	0	1.93548387096774	7.09677419354839	0	0	0	21.9354838709677	0	0	0	0	0	0	0	0	20.6451612903226	0	0	0	36.1290322580645	0	0	0	0	0	0	0	0	0	0	0	0	0.645161290322581	0	0	0	0	0	0	0	0	0	0	1.29032258064516	0	0	0	0	0	0	0	0	0	0	1.29032258064516	0	5.16129032258065	0	3.2258064516129	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	410	"AWI"	410	14932	15629	15278	0	0	4.47761194029851	8.2089552238806	0	0	0	38.8059701492537	0	0	0	0	0	0	0	0	20.1492537313433	0	0	0	20.8955223880597	0	0	0	0	0	0	0	0	0	0	0	0	1.49253731343284	0	0	0	0	0	0	0	0	0	0	0.746268656716418	0	0	0	0	0	0	0	0	0	0	0.746268656716418	0	1.49253731343284	0	2.98507462686567	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	415	"AWI"	415	15075	15690	15369	0	0	1.28755364806867	7.29613733905579	0	0	0	38.1974248927039	0	0	0	0	0	0	0	0	25.3218884120172	0	0	0	20.1716738197425	0	0	0	0	0	0	0	0.858369098712446	0	0	0	0	2.14592274678112	0	0	0	0	0	0	0	0	0	0	0.429184549356223	0	0	0	0	0	0	0	0	0	0	0	0	1.28755364806867	0	2.57510729613734	0.429184549356223	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	420	"AWI"	420	15135	15813	15461	0	0	0.675675675675676	10.8108108108108	0	0	0	38.5135135135135	0	0	0	0	0	0	0	0	18.9189189189189	0	0	0	20.2702702702703	0	2.02702702702703	0	0	0	0	0	0	0	0	0	0	2.02702702702703	0	0	0	0	0	0	0	0	0	0	2.02702702702703	0	0	0	0	0	0	0	0	0	0	0	0	2.02702702702703	0	2.02702702702703	0	0	0	0.675675675675676
3502	4527	"Vracov"	48.977644	17.199456	425	"AWI"	425	15210	15959	15559	0	0	4	20	0	0	0	24	0	0	0	0	0	0	0	0	34	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	430	"AWI"	430	15254	16199	15645	0	0	2.34375	5.46875	0	0	0	17.1875	0	22.65625	0	0	0	0	0	0	19.53125	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0.78125	0.78125	0	0.78125	0	0	0	0	0	0	0	0	0.78125	0	0	0	0	0	0	0	0	0	0	2.34375	0	0.78125	0	0.78125	0.78125	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	435	"AWI"	435	15322	16317	15745	0	0	1.32743362831858	8.4070796460177	0	0	0	21.6814159292035	0	0	0	0	0	0	0	0	20.7964601769912	0	0	0.442477876106195	39.3805309734513	0	0	0	0	0	0	0	0	0	0	0	0	1.76991150442478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.442477876106195	0	4.42477876106195	0	1.32743362831858	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	440	"AWI"	440	15355	16511	15835	0	0	0.444444444444444	13.7777777777778	0	0	0	34.2222222222222	0	22.6666666666667	0	0	0	0	0	0	20	0	0	0	2.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77777777777778	0	0	0	0	0	0	0	0	0	0	0	0	2.22222222222222	0	2.22222222222222	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	445	"AWI"	445	15454	16627	15935	0	0	0	2.61437908496732	0	0	0	15.2505446623094	0	0	0	0	0	0	0	0	8.93246187363835	0	0	0	4.57516339869281	0	0	0	0	0	0	0	0	0	0	0	0	1.08932461873638	0	0	0	0	0	0	0	0	0	0	0.217864923747277	64.0522875816993	0	0	0	0	0	0	0	0	0	0	0	1.08932461873638	0	1.96078431372549	0.217864923747277	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	450	"AWI"	450	15509	16830	16033	0	0	1.06382978723404	6.38297872340426	0	0	0	60.6382978723404	0	0	0	0	0	0	0	0	18.0851063829787	0	0	1.06382978723404	5.31914893617021	0	0	0	0	0	0	0	0	0	0	0	0	1.06382978723404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06382978723404	0	3.19148936170213	0	2.12765957446809	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	455	"AWI"	455	15589	16934	16131	0	0	3.09278350515464	7.21649484536082	0	0	0	35.0515463917526	0	0	0	0	0	0	0	0	17.5257731958763	0	0	0	23.7113402061856	0	0	0	0	0	0	0	0	0	0	0	0	3.09278350515464	0	0	0	0	0	0	0	0	0	0	2.06185567010309	0	0	0	0	0	0	0	0	0	0	1.03092783505155	0	4.12371134020619	0	3.09278350515464	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	460	"AWI"	460	15647	17097	16228	0.403225806451613	0	2.01612903225806	5.24193548387097	0	0	0	20.9677419354839	0	29.4354838709677	0	0	0	0	0	0	19.3548387096774	0	0	0	16.9354838709677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.403225806451613	0	0	0	0	0	0	0	0	0	0	0.403225806451613	0	2.41935483870968	0	2.41935483870968	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	465	"AWI"	465	15726	17204	16330	0	0	0	9.6551724137931	0	0	0	41.3793103448276	0	0	0	0	0	0	0	0	31.7241379310345	0	0	0	5.51724137931035	0	0	0	0	0	0	0	0	1.37931034482759	0	0	0	0.689655172413793	0	0	0	0	0	0	0	0	0.689655172413793	0	1.37931034482759	0	0	0	0	0	0	0	0	0	0	0	0	2.75862068965517	0	4.82758620689655	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	470	"AWI"	470	15782	17377	16429	0	0	0.571428571428571	9.71428571428571	0	0	0	42.2857142857143	0	0	0	0	0	0	0	0	31.4285714285714	0	0	0	6.85714285714286	0	0	0	0	0	0	0	0.571428571428571	1.71428571428571	0	0	0	0.571428571428571	0	0	0	0	0	0	0	0	0	0	1.14285714285714	0	0	0	0	0	0	0	0	0	0	1.71428571428571	0	0.571428571428571	0	2.85714285714286	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	475	"AWI"	475	15864	17500	16530	0	0	2.32558139534884	5.58139534883721	0	0	0	25.5813953488372	0	17.6744186046512	0	0	0	0	0	0	23.7209302325581	0	0	0	17.6744186046512	0	0	0	0	0	0	0	0	0	0	0	0	0.930232558139535	0	0	0	0	0	0	0	0	0	0	0.930232558139535	0	0	0	0	0	0	0	0	0	0	0.930232558139535	0	0.930232558139535	0	3.72093023255814	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	480	"AWI"	480	15930	17628	16624	0	0	0.543478260869565	20.1086956521739	0	0	0	29.3478260869565	0	0	0	0	0	0	0	0	36.9565217391304	0	0	0	4.89130434782609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08695652173913	0	0	0	0	0	0	0	0	0	0	0	0	1.6304347826087	0	5.43478260869565	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	485	"AWI"	485	16012	17750	16723	0	0	0	9.67741935483871	0	0	0	37.4193548387097	0	21.2903225806452	0	0	0	0	0	0	24.5161290322581	0	0	0	4.51612903225806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.645161290322581	0	0	0	0	0	0	0	0	0	0	0	0	0.645161290322581	0	1.29032258064516	0	0	0	0
