"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Berberidaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Ceratonia"	"Cistaceae"	"Colchicaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Datiscaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Heliotropium"	"Hypericaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Laurus"	"Liliaceae"	"Linaceae"	"Loranthaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Olea"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15838	24373	"Lake Xinias"	39.0585	22.24997	780	"AWI"	780	32399	38006	34827	6	0	0	12	0	1	0	0	121	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	115	0	1	9	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	551	0	0	0	101	5	0	0	0	5	1	0	0	0	0	0	10	0	0	2	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	785	"AWI"	785	32494	38132	34948	2	0	0	10	0	0	0	0	382	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	120	0	2	10	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	605	0	0	0	49	1	0	0	0	6	3	0	0	0	0	0	9	0	0	2	1	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	800	"AWI"	800	32725	38566	35339	1	0	0	6	0	0	0	0	197	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	82	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	219	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	820	"AWI"	820	33102	39242	35823	3	1	0	1	0	0	0	0	210	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	66	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	56	3	0	0	0	16	1	0	0	1	0	0	2	0	0	1	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	840	"AWI"	840	33553	39853	36328	1	1	0	7	0	1	0	0	231	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	44	0	2	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	429	0	0	0	44	1	0	0	0	6	3	0	0	0	0	0	3	0	1	1	0	1	0
15838	24373	"Lake Xinias"	39.0585	22.24997	860	"AWI"	860	33935	40409	36842	0	0	0	4	0	0	0	0	164	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	40	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	286	0	0	0	28	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	880	"AWI"	880	34323	41026	37331	2	0	0	2	120	0	0	0	209	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	1	0	0	0	402	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	890	"AWI"	890	34567	41294	37583	7	3	0	6	0	0	0	0	138	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	2	0	3	0	106	0	0	15	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	132	0	0	0	0	579	0	0	0	172	9	0	0	0	4	1	0	0	0	1	0	3	0	2	7	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	900	"AWI"	900	34758	41630	37813	6	1	0	14	0	0	0	0	188	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	96	0	0	12	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	113	0	0	1	0	890	0	0	0	208	7	0	0	0	6	4	0	0	0	0	0	10	1	1	5	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	920	"AWI"	920	35164	42215	38320	1	0	0	5	0	0	0	0	179	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	304	0	0	0	37	1	0	0	0	0	0	0	0	0	0	0	7	0	0	2	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	940	"AWI"	940	35595	42788	38817	3	1	0	4	0	1	0	0	148	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	78	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	250	0	0	0	32	0	0	0	0	0	1	0	0	1	0	0	2	0	1	2	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	960	"AWI"	960	35974	43366	39309	7	2	0	15	0	0	0	0	124	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	68	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	329	0	0	0	86	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	980	"AWI"	980	36439	43955	39825	10	1	0	13	0	0	0	0	86	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	27	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	1	0	0	0	0	0	0	0	118	1	0	0	0	2	1	0	0	0	0	0	4	0	1	3	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1000	"AWI"	1000	36858	44527	40332	12	2	0	12	0	0	0	0	43	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	49	0	0	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	96	0	0	0	0	273	0	0	0	177	4	0	0	0	0	1	0	0	0	0	0	3	0	2	4	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1020	"AWI"	1020	37291	45077	40848	2	0	0	5	0	1	0	0	163	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	30	0	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	210	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1040	"AWI"	1040	37740	45645	41333	3	1	0	10	0	0	0	0	203	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	46	0	3	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	386	0	0	0	103	4	0	0	0	0	1	0	0	0	0	0	3	0	0	2	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1060	"AWI"	1060	38233	46274	41844	2	0	0	4	0	1	0	0	121	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	44	0	2	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	1	0	275	0	0	0	103	4	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1080	"AWI"	1080	38647	46914	42329	1	1	0	21	0	0	0	0	236	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	72	0	1	7	0	0	0	6	0	0	0	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	689	0	0	0	137	2	0	0	0	0	4	0	0	0	0	0	3	0	0	2	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1100	"AWI"	1100	39055	47472	42862	3	1	0	3	92	1	0	0	153	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	34	0	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	29	0	0	0	0	438	0	0	0	83	4	0	0	0	0	5	0	0	0	0	0	4	0	0	5	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1120	"AWI"	1120	39504	48057	43357	2	1	0	3	0	0	0	0	233	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	42	0	2	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	271	0	0	0	24	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1140	"AWI"	1140	39989	48657	43854	5	1	0	10	0	1	0	0	98	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	45	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	433	0	0	0	168	3	0	0	0	0	1	0	0	1	0	0	5	0	1	1	0	1	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1160	"AWI"	1160	40372	49298	44370	4	0	0	8	0	0	0	0	142	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	36	0	0	2	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	512	0	0	0	144	3	0	0	0	6	2	0	0	0	0	0	1	0	1	7	0	1	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1180	"AWI"	1180	40798	49845	44856	2	0	0	8	0	0	0	0	182	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	43	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	31	0	0	0	0	302	0	0	0	49	2	0	0	0	0	3	0	0	0	0	0	1	0	0	5	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1200	"AWI"	1200	41294	50425	45359	0	1	0	13	0	0	0	0	131	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	29	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	543	0	0	0	136	3	0	0	0	0	1	0	0	2	0	0	0	0	1	4	0	1	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1220	"AWI"	1220	41715	50977	45870	2	0	0	2	0	0	0	0	312	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	104	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	71	0	0	0	0	472	0	0	0	43	2	0	0	0	15	1	0	0	1	0	0	1	0	0	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1247	"AWI"	1247	42291	51840	46534	2	0	0	0	0	1	0	0	191	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	52	0	1	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	425	0	0	0	135	3	0	0	0	0	3	0	0	1	0	0	9	0	0	2	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1257	"AWI"	1257	42487	52136	46797	1	0	0	3	0	0	0	0	144	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	45	0	1	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	336	0	0	0	75	3	0	0	0	0	1	0	1	0	0	0	6	0	0	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1280	"AWI"	1280	42959	52888	47381	16	2	0	13	0	0	0	0	99	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	31	0	1	2	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	226	0	0	0	0	346	0	0	0	164	6	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1290	"AWI"	1290	43232	53157	47637	30	3	0	19	0	0	0	0	137	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	24	0	79	0	0	2	0	0	0	12	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	24	0	0	1	263	0	0	0	0	500	0	0	0	364	7	0	0	0	0	1	0	0	1	0	0	3	0	1	11	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1300	"AWI"	1300	43455	53446	47891	3	2	0	7	0	0	0	0	227	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	23	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	347	0	0	0	66	3	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1310	"AWI"	1310	43674	53694	48127	12	1	0	14	0	0	0	0	184	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	49	0	1	9	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	125	1	0	0	0	368	0	0	0	241	4	0	0	0	0	0	0	0	0	0	0	3	0	1	4	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1320	"AWI"	1320	43870	53982	48393	1	1	0	10	0	0	0	0	116	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	22	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	85	0	0	0	0	296	0	0	0	150	0	0	0	0	0	3	0	0	0	0	1	8	0	0	7	1	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1340	"AWI"	1340	44365	54602	48917	34	2	0	5	0	1	0	1	66	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	32	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	151	0	0	0	0	175	0	0	0	261	3	0	0	0	0	0	0	0	1	0	0	1	0	4	7	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1350	"AWI"	1350	44568	54890	49171	8	1	0	17	0	0	0	0	130	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	64	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	172	0	0	1	0	467	0	2	0	292	4	0	0	0	0	8	0	0	1	1	0	7	0	0	14	2	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1380	"AWI"	1380	45251	55729	49913	4	1	0	3	0	0	0	0	137	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	52	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	298	0	0	1	126	6	0	0	0	4	4	0	0	0	0	0	3	0	0	6	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1400	"AWI"	1400	45713	56288	50411	4	1	0	4	0	1	0	0	125	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	21	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	146	0	0	0	61	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	1420	"AWI"	1420	46138	56897	50905	2	1	0	12	0	0	0	0	98	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	31	0	1	4	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	1	0	295	0	0	0	247	3	0	0	0	0	0	0	0	0	0	0	2	0	1	6	0	0	0
