"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cedrus"	"Chamaerops"	"Cistaceae"	"Convolvulaceae"	"Coriariaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Malvaceae"	"Myrtaceae"	"Olea"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Tamarix"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3399	4404	"San Rafael"	36.77361	-2.60139	940	"AWI"	940	5500	6775	6140	0	0	2	312	5	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	3	5	0	1	0	0	0	0	1	0	0	0	37	0	0	0	2	0	2	27	1	0	0	0	25	75	0	0	0	1	3	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	950	"AWI"	950	5556	6811	6181	0	0	0	343	14	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	3	3	0	1	0	0	0	0	0	0	0	0	31	0	0	0	2	0	2	17	0	0	0	0	22	85	1	1	0	0	2	2	0	2	0	0	0	0	0	4
3399	4404	"San Rafael"	36.77361	-2.60139	960	"AWI"	960	5591	6861	6224	0	0	0	347	5	0	37	0	1	0	1	0	0	0	0	6	0	0	7	0	0	1	0	1	21	1	0	5	0	0	0	0	0	0	0	0	26	0	0	0	4	0	1	17	9	0	1	0	9	64	0	0	0	0	5	4	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	970	"AWI"	970	5618	6926	6271	0	0	0	127	22	0	120	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	15	5	0	3	0	0	0	1	0	0	0	0	33	0	0	0	5	0	3	17	1	0	1	0	7	85	0	0	0	0	6	0	0	1	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	980	"AWI"	980	5660	6974	6315	0	0	0	84	30	0	56	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	1	5	0	0	1	0	0	0	0	1	0	0	0	9	0	0	0	1	0	8	6	0	0	0	0	14	119	0	1	0	0	2	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	990	"AWI"	990	5720	7008	6363	0	0	4	234	14	0	14	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	57	0	15	0	0	0	0	0	1	0	0	0	0	23	0	0	0	5	0	10	43	3	0	0	0	22	88	0	0	0	0	5	0	0	0	0	0	0	0	0	1
3399	4404	"San Rafael"	36.77361	-2.60139	1000	"AWI"	1000	5757	7041	6407	0	0	2	223	8	0	13	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	15	0	7	0	3	0	0	1	2	2	0	0	0	10	0	0	0	5	0	16	47	0	0	0	0	27	47	2	1	0	1	0	3	0	1	0	0	0	0	0	1
3399	4404	"San Rafael"	36.77361	-2.60139	1010	"AWI"	1010	5794	7066	6454	0	0	2	142	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	10	1	12	0	0	0	0	1	0	0	0	0	0	16	0	0	0	1	0	7	38	0	0	1	0	49	59	0	0	0	0	4	1	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1020	"AWI"	1020	5827	7110	6500	0	0	4	175	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	9	0	0	0	0	0	0	1	0	0	0	22	0	0	0	2	0	14	14	1	0	0	0	36	44	0	0	0	0	2	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1030	"AWI"	1030	5871	7144	6541	0	0	2	200	9	2	57	0	1	0	0	0	0	0	0	0	0	0	9	0	0	1	0	3	8	6	0	15	0	0	0	3	0	0	0	0	40	0	0	0	1	0	5	9	0	0	0	0	35	115	0	0	0	0	2	0	0	1	0	0	0	0	0	1
3399	4404	"San Rafael"	36.77361	-2.60139	1040	"AWI"	1040	5916	7175	6586	0	0	0	197	15	1	58	0	1	0	0	0	0	0	0	0	0	0	10	0	0	1	0	8	5	1	0	0	0	0	0	4	0	0	0	0	45	0	0	0	1	0	6	12	0	0	0	0	22	88	0	2	0	0	5	0	0	1	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1050	"AWI"	1050	5963	7213	6630	0	0	0	127	38	1	87	0	0	0	0	0	0	0	0	0	0	0	16	0	0	1	0	2	11	5	0	1	0	0	1	2	0	0	0	0	65	0	0	0	2	0	6	2	1	0	0	0	17	117	2	1	0	1	6	0	0	2	0	0	0	0	0	1
3399	4404	"San Rafael"	36.77361	-2.60139	1060	"AWI"	1060	5993	7248	6676	0	0	1	202	19	0	95	0	0	0	0	0	0	0	0	0	0	0	15	0	0	1	0	2	9	2	0	2	0	0	0	0	0	0	0	0	40	0	0	0	2	0	4	7	2	0	1	0	25	147	0	0	0	2	0	0	0	0	0	0	1	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1070	"AWI"	1070	6023	7311	6717	0	0	0	213	41	0	107	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	15	2	0	0	0	0	0	1	1	0	0	0	31	0	0	0	0	0	2	9	0	0	2	0	13	100	0	0	0	0	8	0	0	2	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1080	"AWI"	1080	6080	7329	6759	0	0	1	339	7	0	45	0	2	0	4	0	0	0	0	1	0	0	16	0	0	0	0	5	16	3	0	4	0	0	0	1	0	0	0	0	31	0	0	0	3	0	3	12	11	0	0	0	16	127	2	0	0	0	2	1	0	1	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1090	"AWI"	1090	6135	7355	6802	0	0	3	196	14	0	23	0	2	0	2	0	0	0	0	2	0	0	15	1	1	1	0	2	17	6	0	4	1	0	0	0	1	0	0	0	18	0	0	0	1	0	24	19	8	0	1	0	13	68	0	0	0	0	1	0	2	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1100	"AWI"	1100	6188	7389	6848	0	0	0	167	34	1	46	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	5	5	3	0	0	1	0	1	0	1	0	0	0	26	0	0	0	2	0	8	15	0	0	1	0	18	74	0	0	0	1	4	0	0	1	0	0	1	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1110	"AWI"	1110	6230	7427	6891	0	0	1	214	14	0	18	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	8	3	6	0	1	1	0	4	1	1	0	0	0	37	0	0	0	3	0	7	16	1	0	0	0	38	66	0	0	0	0	0	0	0	1	0	0	0	0	0	1
3399	4404	"San Rafael"	36.77361	-2.60139	1120	"AWI"	1120	6279	7468	6934	0	0	1	271	4	0	23	0	0	0	0	1	1	0	0	0	0	0	5	0	0	1	0	6	5	4	0	0	0	0	2	1	0	0	0	0	19	0	0	0	1	0	16	31	4	49	0	0	44	38	4	0	0	0	1	2	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1130	"AWI"	1130	6329	7496	6978	0	0	0	122	29	0	47	32	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	12	11	0	0	1	3	1	0	3	0	0	0	0	53	0	0	0	4	0	19	6	0	0	0	0	35	66	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1140	"AWI"	1140	6387	7520	7024	0	0	2	80	23	1	13	0	2	0	0	9	0	0	0	0	0	0	7	0	1	1	0	23	5	1	0	7	1	0	1	0	0	0	0	0	9	0	0	0	2	0	16	12	2	40	0	0	19	23	1	0	3	1	2	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1150	"AWI"	1150	6436	7565	7073	0	0	0	198	23	0	25	22	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	10	0	1	0	7	0	0	1	1	0	0	0	0	29	0	0	0	5	0	18	17	1	0	0	0	15	26	0	0	0	0	3	4	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1160	"AWI"	1160	6482	7610	7119	0	0	0	185	31	0	11	0	1	0	0	0	0	2	0	0	0	0	4	0	0	1	0	11	5	1	0	3	2	0	0	0	0	0	0	0	17	0	0	0	2	0	16	16	2	0	0	0	15	51	0	0	0	0	2	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1170	"AWI"	1170	6537	7641	7160	0	0	0	144	15	1	11	16	0	0	1	0	0	0	0	0	0	0	3	0	1	0	0	8	0	0	0	2	0	0	0	0	0	0	0	0	33	0	0	0	10	0	11	11	0	111	0	1	14	32	0	0	0	0	1	3	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1180	"AWI"	1180	6592	7665	7201	0	0	0	252	56	0	18	0	0	0	1	0	0	0	0	0	0	0	12	0	0	1	0	11	13	5	0	2	5	0	0	0	1	0	0	0	32	0	0	0	4	0	27	12	3	0	0	0	10	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1190	"AWI"	1190	6660	7687	7244	0	0	0	113	19	0	17	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	22	3	0	0	0	2	0	2	2	0	0	0	0	31	0	0	0	5	0	27	31	1	0	0	0	46	24	2	0	0	0	1	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1200	"AWI"	1200	6692	7718	7287	0	0	3	161	99	1	23	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	9	0	0	1	3	0	0	3	0	0	0	0	21	0	0	0	1	0	21	13	0	68	0	0	14	80	1	0	0	0	1	2	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1210	"AWI"	1210	6727	7753	7331	0	0	0	221	11	0	13	0	0	0	0	7	0	0	0	3	0	0	11	0	0	1	0	2	56	0	0	0	2	0	0	0	0	0	0	0	43	0	0	0	5	0	22	3	2	140	0	0	11	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1220	"AWI"	1220	6797	7769	7371	0	0	0	135	35	0	40	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	4	10	2	0	0	0	0	0	0	0	0	0	0	65	0	0	0	4	0	15	10	0	0	0	0	20	74	1	0	0	1	1	1	0	0	0	0	1	0	0	1
3399	4404	"San Rafael"	36.77361	-2.60139	1230	"AWI"	1230	6862	7793	7413	0	0	1	82	17	0	36	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	7	3	0	0	3	2	0	1	1	0	0	0	0	77	0	0	0	6	0	8	4	0	0	0	0	16	56	0	0	0	0	2	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1240	"AWI"	1240	6913	7819	7459	0	0	3	424	38	0	19	0	0	0	0	20	0	0	0	2	0	0	0	0	0	0	0	45	17	0	0	0	1	0	0	0	0	0	2	0	32	0	0	0	2	0	20	32	6	231	0	0	12	36	0	0	0	0	0	3	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1250	"AWI"	1250	6954	7856	7505	0	0	0	51	17	0	44	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	1	7	1	0	0	1	2	0	2	0	0	0	0	0	24	0	0	0	4	0	8	2	1	0	0	0	11	38	0	0	0	0	3	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1260	"AWI"	1260	7011	7892	7550	0	0	0	138	73	0	12	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	19	12	2	0	0	0	0	1	0	1	0	0	0	12	0	0	0	2	0	22	3	7	0	0	0	4	19	2	0	0	0	0	0	0	0	0	1	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1270	"AWI"	1270	7096	7914	7589	0	1	0	93	8	1	37	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	4	9	1	0	2	2	0	1	1	0	0	0	0	48	0	0	0	2	0	18	7	0	0	0	0	19	96	1	0	0	0	1	0	0	1	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1280	"AWI"	1280	7161	7936	7629	0	0	0	68	20	1	20	0	2	0	2	0	0	0	0	0	0	0	10	0	0	0	0	1	12	0	0	3	3	0	1	1	0	0	0	0	23	0	0	0	5	0	25	1	1	0	0	0	13	66	1	0	0	0	0	0	0	0	0	0	1	0	0	1
3399	4404	"San Rafael"	36.77361	-2.60139	1290	"AWI"	1290	7206	7966	7674	0	0	0	145	32	0	58	0	0	0	0	1	0	0	0	0	0	0	15	0	0	0	0	9	12	1	0	1	3	0	2	1	0	0	0	0	45	0	0	0	4	0	12	1	0	0	0	0	6	110	0	1	0	1	1	0	0	1	0	0	0	0	0	1
3399	4404	"San Rafael"	36.77361	-2.60139	1320	"AWI"	1320	7491	8057	7790	0	0	1	132	86	0	10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	8	2	0	2	0	0	0	0	0	0	0	0	42	0	0	0	6	0	22	10	3	0	0	0	5	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1330	"AWI"	1330	7609	8078	7825	0	0	2	192	10	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	15	0	12	0	0	0	0	1	0	0	0	0	0	21	0	0	0	4	0	16	32	0	64	0	0	37	59	1	0	0	0	5	0	2	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1340	"AWI"	1340	7695	8101	7864	0	0	2	228	24	0	17	0	0	0	0	2	0	0	0	0	0	0	11	0	1	0	0	18	15	3	0	2	0	0	0	0	1	0	0	0	8	0	0	0	4	0	45	14	6	0	0	0	9	21	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1350	"AWI"	1350	7762	8141	7921	0	0	0	151	56	0	8	0	0	0	0	0	0	0	0	0	0	0	12	1	0	0	0	5	16	0	0	1	0	0	0	1	0	0	0	0	33	0	0	0	6	0	48	5	0	97	0	0	8	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1360	"AWI"	1360	7859	8298	8035	0	0	0	227	22	1	80	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	10	11	1	0	0	0	0	3	1	0	0	0	0	26	0	0	0	4	0	30	2	0	0	1	0	3	32	1	2	0	0	1	0	1	1	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1370	"AWI"	1370	7897	8561	8143	0	0	0	525	2	0	50	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	36	1	0	0	0	0	0	3	0	0	0	0	13	0	0	0	4	0	3	0	7	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1380	"AWI"	1380	7928	8851	8249	0	0	1	28	12	0	66	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	1	10	0	0	0	0	0	0	3	0	0	0	0	6	0	0	0	1	0	1	0	0	0	0	0	0	45	0	0	0	0	1	0	0	0	0	0	0	1	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1390	"AWI"	1390	7952	9164	8354	0	0	1	134	3	0	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	13	3	0	1	0	0	0	0	0	0	0	0	23	0	0	0	4	0	40	8	1	0	0	0	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1400	"AWI"	1400	8031	9362	8487	0	0	2	312	25	0	108	85	0	0	2	0	0	0	0	0	0	0	15	0	0	1	1	0	2	1	1	5	0	0	2	5	0	0	0	0	8	0	0	0	1	0	4	3	3	0	0	0	4	54	0	0	0	0	3	0	0	0	0	0	1	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1410	"AWI"	1410	8117	9452	8655	0	0	0	149	8	0	49	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	2	0	5	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1420	"AWI"	1420	8169	9576	8836	0	0	0	263	3	0	13	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	2	9	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	3	0	4	3	5	0	0	0	1	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1430	"AWI"	1430	8231	9746	8999	0	0	0	57	27	1	93	169	1	0	0	0	0	0	0	5	0	0	18	0	0	2	0	1	2	0	0	4	1	0	2	11	1	0	0	0	4	0	0	0	1	0	5	4	0	0	0	0	2	71	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1440	"AWI"	1440	8278	9987	9150	0	0	1	393	14	0	47	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	15	0	0	0	0	0	0	3	0	0	0	0	11	0	0	0	2	0	8	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1450	"AWI"	1450	8471	10061	9288	0	0	0	390	7	0	42	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	1	1	5	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1460	"AWI"	1460	8644	10115	9433	0	0	0	2249	55	0	98	582	0	0	0	0	0	0	0	0	0	0	29	0	0	0	1	0	5	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	1	0	2	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1470	"AWI"	1470	8754	10186	9591	0	0	0	203	20	0	103	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	1	0	5	1	0	0	0	0	0	69	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1480	"AWI"	1480	8847	10290	9746	0	0	0	112	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1490	"AWI"	1490	8992	10405	9881	0	0	0	224	27	0	109	0	0	0	0	0	0	0	0	0	0	0	22	0	0	1	0	0	1	0	0	2	0	0	1	0	0	0	0	0	6	0	0	0	1	0	8	0	0	0	0	0	1	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1500	"AWI"	1500	9289	10430	9990	0	0	0	493	61	0	108	417	0	0	0	0	0	0	0	0	0	0	24	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	45	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1510	"AWI"	1510	9583	10467	10101	0	0	0	39	5	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	1	0	13	1	0	0	0	0	0	18	0	0	0	0	3	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1520	"AWI"	1520	9867	10509	10213	0	0	0	61	23	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	8	0	0	0	1	0	7	1	1	0	0	0	2	41	0	0	0	0	0	0	0	0	0	0	0	0	0	2
3399	4404	"San Rafael"	36.77361	-2.60139	1530	"AWI"	1530	10130	10575	10331	0	0	0	222	25	0	117	0	2	0	0	2	0	0	0	1	0	0	12	0	0	0	0	3	3	1	0	3	0	0	1	1	0	0	0	0	11	0	0	0	1	0	2	0	0	0	0	0	0	39	0	0	0	1	1	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1540	"AWI"	1540	10234	10656	10423	0	0	0	135	7	0	22	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	3	0	1	0	0	8	0	0	0	0	0	1	1	0	0	2	0	9	3	2	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1550	"AWI"	1550	10273	10745	10490	0	0	0	133	13	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0	1	1	3	0	0	0	0	0	5	0	3	0	1	0	2	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1560	"AWI"	1560	10292	10870	10550	0	0	0	80	25	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	1	3	0	0	0	0	1	0	0	0	0	0	2	0	3	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1570	"AWI"	1570	10311	11011	10609	0	0	0	1680	5	0	57	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	1	0	10	0	0	0	1	0	0	3	7	0	0	0	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1580	"AWI"	1580	10331	11155	10664	0	0	0	158	1	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	1	1	3	0	0	0	3	11	1	0	0	0	1	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1590	"AWI"	1590	10401	11219	10738	0	0	0	26	27	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	4	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	1	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1600	"AWI"	1600	10442	11270	10810	0	0	0	24	17	0	18	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1610	"AWI"	1610	10477	11348	10880	0	0	0	124	22	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	2	6	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1620	"AWI"	1620	10515	11446	10953	0	0	0	184	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1630	"AWI"	1630	10565	11542	11017	0	0	0	72	15	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	26	0	0	0	2	1	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1640	"AWI"	1640	10654	11567	11081	0	0	1	40	0	0	45	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	11	0	0	0	0	0	6	31	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1650	"AWI"	1650	10725	11604	11148	0	0	0	11	8	0	92	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	4	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	11	0	3	0	0	0	3	43	0	2	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1660	"AWI"	1660	10768	11656	11220	0	0	0	54	3	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	15	0	1	0	0	0	0	0	3	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1670	"AWI"	1670	10807	11741	11284	0	0	0	21	19	0	141	226	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	1	47	0	0	0	1	1	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1680	"AWI"	1680	10960	11841	11366	0	0	0	5	13	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1690	"AWI"	1690	11176	11935	11475	0	0	0	96	10	0	81	0	0	0	0	0	0	0	0	1	0	0	17	0	0	0	0	6	3	3	0	4	0	0	2	0	0	0	0	0	12	0	0	0	3	0	8	3	1	0	0	0	12	44	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1700	"AWI"	1700	11294	12037	11589	0	0	0	67	1	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	6	1	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	4	4	4	0	0	0	1	14	0	1	0	0	1	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	1710	"AWI"	1710	11355	12205	11693	0	0	0	102	19	0	106	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	3	8	2	2	2	1	0	2	0	0	0	0	0	12	0	0	0	0	0	4	6	5	0	1	0	6	46	0	0	0	0	1	0	0	0	0	0	0	0	0	0
