"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Adoxaceae"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15799	24279	"Kulzer Moos"	49.3912	12.4482	20	"AWI"	20	1210	1958	1599	14.4230769230769	0	0	8.26923076923077	0.0961538461538462	0.0961538461538462	0	0.192307692307692	0	7.88461538461538	0.0961538461538462	0	0.288461538461538	0	0	0	0	2.59615384615385	3.84615384615385	0	0	0	0	0	0	13.2692307692308	0	0.0961538461538462	0	0	0	0	0	0	0	0	0	0	0.865384615384615	0	4.51923076923077	34.5192307692308	0	2.01923076923077	0	0	0	5.09615384615385	0	0	0	0.288461538461538	0	0	0	0	0	0	0	0.961538461538462	0.288461538461538	0.288461538461538	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	22	"AWI"	22	1507	2129	1843	12.9133858267717	0.15748031496063	0	6.77165354330709	0.078740157480315	0	0	0.15748031496063	0	8.11023622047244	0	0	0.078740157480315	0	0	0	0	2.59842519685039	1.10236220472441	0	0	0.47244094488189	0	0	0	12.3622047244094	0	0.078740157480315	0	0	0	0	0	0	0.078740157480315	0	0	0	0.94488188976378	0	4.48818897637795	43.9370078740157	0	0	0	0	0	4.17322834645669	0	0	0.078740157480315	0.47244094488189	0.15748031496063	0	0	0	0	0	0	0.31496062992126	0.31496062992126	0.15748031496063	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	24	"AWI"	24	1767	2319	2088	12.7853881278539	0	0	7.57990867579909	0	0	0	0.639269406392694	0.182648401826484	11.4155251141553	0	0	0	0	0	0	0	2.46575342465753	1.55251141552511	0	0	0.730593607305936	0	0	0	11.7808219178082	0	0	0	0	0	0	0.273972602739726	0	0	0	0	0	0.273972602739726	0	1.91780821917808	43.5616438356164	0	0	0	0	0	2.92237442922374	0	0	0.091324200913242	0.547945205479452	0.182648401826484	0	0	0	0	0	0	0.45662100456621	0.273972602739726	0.365296803652968	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	26	"AWI"	26	1979	2532	2339	13.4883720930233	0	0	7.90697674418605	0.0930232558139535	0	0	0.372093023255814	0	12.6511627906977	0	0	0	0	0	0	0	3.62790697674419	2.51162790697674	0	0	0.837209302325581	0	0	0	13.3023255813953	0	0.186046511627907	0	0	0	0	0	0	0	0	0	0	0.186046511627907	0	2.88372093023256	35.8139534883721	0	0	0	0.0930232558139535	0	4.27906976744186	0	0	0	0.0930232558139535	0	0	0	0	0	0.0930232558139535	0	0.744186046511628	0.651162790697674	0.186046511627907	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	28	"AWI"	28	2179	2770	2585	14.6666666666667	0.19047619047619	0	10	0.0952380952380952	0.380952380952381	0	0.19047619047619	0	12.6666666666667	0	0	0	0	0	0	0	5.80952380952381	3.14285714285714	0	0	0	0	0	0	13.3333333333333	0	0.571428571428571	0	0	0	0	0	0	0	0	0	0	1.14285714285714	0	4	27.9047619047619	0	0	0	0	0	4.38095238095238	0	0	0	0.0952380952380952	0.19047619047619	0	0	0	0	0	0	0.285714285714286	0.761904761904762	0.19047619047619	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	30	"AWI"	30	2337	3009	2792	13.5375494071146	0	0	10.8695652173913	0.0988142292490119	0.0988142292490119	0	0.296442687747036	0	12.6482213438735	0	0	0	0	0	0	0	7.11462450592885	3.06324110671937	0	0	0.296442687747036	0	0	0	16.304347826087	0	0.0988142292490119	0	0	0	0.0988142292490119	0	0	0	0	0	0	0.592885375494071	0	5.53359683794466	21.5415019762846	0.691699604743083	0	0	0	0	5.23715415019763	0	0	0	0	0.197628458498024	0	0	0	0	0	0	0	1.6798418972332	0	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	32	"AWI"	32	2419	3034	2829	14.3706640237859	0	0	12.388503468781	0	0.0991080277502478	0.0991080277502478	0.0991080277502478	0	13.2804757185332	0	0	0	0	0	0	0	5.45094152626363	4.16253716551041	0	0	0	0	0	0	16.1546085232904	0	0.495540138751239	0	0	0	0	0	0	0	0	0	0	0.495540138751239	0	5.35183349851338	18.7314172447968	0.792864222001982	0	0	0.0991080277502478	0	5.15361744301288	0	0	0	0.198216055500496	0.297324083250743	0	0	0	0	0	0	0.297324083250743	1.28840436075322	0.693756194251734	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	34	"AWI"	34	2484	3063	2869	11.6575591985428	0	0	10.8378870673953	0.0910746812386157	0	0	0.273224043715847	0	14.4808743169399	0	0	0.0910746812386157	0	0	0	0	6.3752276867031	4.55373406193078	0	0	0.910746812386157	0	0	0	14.6630236794171	0	0.273224043715847	0	0	0	0	0	0	0	0	0	0	0.546448087431694	0	4.91803278688525	23.3151183970856	0.546448087431694	0	0	0	0	4.18943533697632	0	0	0.182149362477231	0.182149362477231	0.0910746812386157	0	0	0	0	0	0	0.728597449908925	0.63752276867031	0.455373406193078	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	36	"AWI"	36	2542	3098	2905	13.2495164410058	0.193423597678917	0	12.6692456479691	0.0967117988394584	0.193423597678917	0	0.290135396518375	0	14.2166344294004	0	0.0967117988394584	0	0	0	0	0	6.96324951644101	5.41586073500967	0	0	0	0	0	0	19.0522243713733	0	0.290135396518375	0	0	0	0	0.580270793036751	0	0	0	0	0	0.676982591876209	0	3.57833655705996	13.8297872340426	0	0	0	0.193423597678917	0	5.02901353965184	0	0	0	0.0967117988394584	0.676982591876209	0	0	0	0	0	0	0.580270793036751	0.967117988394584	1.06382978723404	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	38	"AWI"	38	2588	3141	2941	11.5241635687732	0.0929368029739777	0	13.1970260223048	0.0929368029739777	0.278810408921933	0	0.743494423791822	0	13.3828996282528	0	0	0	0	0	0	0	7.34200743494424	3.99628252788104	0	0	0.464684014869888	0	0	0	20.724907063197	0	0.557620817843866	0	0	0	0.0929368029739777	0	0	0	0	0	0	0.650557620817844	0	3.43866171003717	13.9405204460967	0.557620817843866	0	0	0.0929368029739777	0	6.22676579925651	0	0	0	0.278810408921933	0.464684014869888	0	0	0	0	0	0	0.185873605947955	1.02230483271375	0.650557620817844	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	40	"AWI"	40	2637	3190	2975	12.6506024096386	0.240963855421687	0	10.4819277108434	0.120481927710843	0.120481927710843	0	0.240963855421687	0	9.27710843373494	0	0	0	0	0.120481927710843	0	0	7.10843373493976	9.1566265060241	0	0	0	0	0	0	21.4457831325301	0	0.602409638554217	0	0	0	0.120481927710843	0	0	0	0	0	0	0.36144578313253	0	3.49397590361446	13.7349397590361	0.963855421686747	0	0	0	0	6.26506024096386	0	0	0.120481927710843	0.36144578313253	1.08433734939759	0	0	0	0	0	0	0.120481927710843	1.20481927710843	0.602409638554217	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	42	"AWI"	42	2675	3252	3012	14.4578313253012	0.225903614457831	0	10.9186746987952	0.150602409638554	0.376506024096386	0	0.376506024096386	0.150602409638554	8.8855421686747	0	0	0	0	0.150602409638554	0	0	8.58433734939759	5.34638554216867	0	0	0.225903614457831	0.0753012048192771	0	0	19.9548192771084	0.0753012048192771	0.52710843373494	0	0	0	0.225903614457831	0	0	0	0	0.0753012048192771	0	0.301204819277108	0	4.21686746987952	12.1987951807229	0.903614457831325	0	0	0	0	8.96084337349398	0	0	0.0753012048192771	0.376506024096386	0.376506024096386	0	0	0	0	0	0	0.150602409638554	0.903614457831325	0.753012048192771	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	44	"AWI"	44	2714	3319	3050	16.254752851711	0.0950570342205323	0	9.88593155893536	0	0	0	0.285171102661597	0	10.6463878326996	0	0.0950570342205323	0	0	0	0	0	6.74904942965779	4.75285171102662	0	0	0	0	0	0	22.9087452471483	0	0.380228136882129	0	0	0	0.190114068441065	0	0	0	0	0	0	0.285171102661597	0	3.99239543726236	12.8326996197719	0.665399239543726	0	0	0.0950570342205323	0	7.31939163498099	0	0	0	0.285171102661597	0.950570342205323	0	0	0	0	0	0	0.0950570342205323	0.665399239543726	0.570342205323194	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	46	"AWI"	46	2779	3354	3090	17.0757737459979	0	0	12.273212379936	0.106723585912487	0.213447171824973	0	0.853788687299893	0	10.0320170757737	0	0	0	0	0	0	0	8.0042689434365	4.16221985058698	0	0	0	0	0	0	20.4909284951974	0	0.64034151547492	0	0	0	0	0.533617929562433	0	0	0	0	0	0.32017075773746	0	2.88153681963714	11.2059765208111	0.533617929562433	0	0	0	0	6.61686232657417	0	0	0	0.213447171824973	0.533617929562433	0	0	0	0	0	0	0.747065101387407	1.28068303094984	1.28068303094984	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	48	"AWI"	48	2851	3382	3131	34.2881213142376	0.25273799494524	0	6.40269587194608	0.08424599831508	0.16849199663016	0	0.4212299915754	0	7.1609098567818	0	0	0	0	0	0	0	6.14995787700084	1.09519797809604	0	0	0	0	0.08424599831508	0	21.8197135636057	0	0.67396798652064	0	0	0	0	0	0	0	0	0	0	0.25273799494524	0	4.71777590564448	8.08761583824768	0	0	0	0.16849199663016	0	5.8972198820556	0	0	0	0.33698399326032	0.08424599831508	0	0	0	0	0.08424599831508	0	0.33698399326032	0.75821398483572	0.67396798652064	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	49	"AWI"	49	2884	3395	3150	32.2691975841242	0.258843830888697	0	8.19672131147541	0	0	0	0.431406384814495	0	6.47109577221743	0	0	0	0	0	0	0	4.57290767903365	1.89818809318378	0	0	0.258843830888697	0	0	0	20.1035375323555	0	0.690250215703192	0	0	0	0	0	0	0	0	0	0	0.431406384814495	0	5.78084555651424	11.3028472821398	0.603968938740293	0	0	0.0862812769628991	0	4.65918895599655	0	0	0	0.172562553925798	0.172562553925798	0	0	0	0	0	0.0862812769628991	0.0862812769628991	1.03537532355479	0.431406384814495	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	50	"AWI"	50	2913	3411	3172	33.2386363636364	0.378787878787879	0	6.15530303030303	0.0946969696969697	0.189393939393939	0	0.284090909090909	0	5.96590909090909	0	0	0.0946969696969697	0	0	0	0	5.87121212121212	1.60984848484848	0	0	0	0	0	0	21.969696969697	0	1.23106060606061	0	0	0	0	0	0	0	0	0	0	0.852272727272727	0	3.97727272727273	10.2272727272727	0	0	0	0.0946969696969697	0	5.68181818181818	0	0	0	0	0.189393939393939	0	0	0	0	0	0	0.473484848484849	0.852272727272727	0.568181818181818	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	52	"AWI"	52	2960	3457	3214	18.3308494783905	0.29806259314456	0	10.5812220566319	0	0	0	0.447093889716841	0	11.3263785394933	0	0	0	0	0	0	0	7.30253353204173	2.53353204172876	0	0	0.29806259314456	0	0	0	22.0566318926975	0	0.894187779433681	0	0	0	0	0.29806259314456	0	0	0	0	0	0.447093889716841	0	4.02384500745156	14.1579731743666	0	0	0	0	0	5.21609538002981	0	0	0	0.29806259314456	0.14903129657228	0	0	0	0	0	0	0.447093889716841	0.745156482861401	0.14903129657228	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	54	"AWI"	54	3000	3515	3257	22.7860696517413	0	0	9.65174129353234	0.099502487562189	0	0	0.298507462686567	0	8.1592039800995	0	0	0.099502487562189	0	0	0	0	5.77114427860696	1.29353233830846	0	0	0	0	0	0	19.4029850746269	0	0.398009950248756	0	0.099502487562189	0	0	0	0	0	0	0	0	0.497512437810945	0	7.2636815920398	17.2139303482587	0	0	0	0.199004975124378	0	4.27860696517413	0	0	0	0	0.099502487562189	0	0	0	0	0.099502487562189	0	0.597014925373134	1.49253731343284	0.199004975124378	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	56	"AWI"	56	3024	3575	3298	21.1180124223602	0.0887311446317657	0	11.6237799467613	0.0887311446317657	0	0	0.532386867790595	0	9.3167701863354	0	0	0	0	0	0	0	6.92102928127773	1.50842945874002	0	0	0	0	0	0	21.7391304347826	0	0.354924578527063	0	0	0	0	0	0	0	0	0	0	0.62111801242236	0	5.23513753327418	12.511091393079	0	0	0	0	0	5.32386867790594	0	0	0.0887311446317657	0	0.0887311446317657	0	0	0	0	0	0	1.24223602484472	1.15350488021295	0.443655723158829	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	58	"AWI"	58	3052	3652	3337	28.8985823336968	0.218102508178844	0	9.59651035986914	0.109051254089422	0	0	0.109051254089422	0	11.123227917121	0	0	0	0	0	0	0	5.56161395856052	1.41766630316249	0	0	0.327153762268266	0	0	0	18.6477644492912	0.109051254089422	0.327153762268266	0	0	0	0.109051254089422	0	0	0	0	0	0	0.436205016357688	0	3.92584514721919	12.4318429661941	0	0	0	0.109051254089422	0	3.92584514721919	0	0	0	0.109051254089422	0.218102508178844	0	0	0	0	0	0	0.654307524536532	1.30861504907306	0.327153762268266	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	60	"AWI"	60	3100	3718	3384	30.3423848878394	0.236127508854782	0	7.43801652892562	0.118063754427391	0	0	0.472255017709563	0	8.02833530106257	0	0	0	0	0	0	0	5.66706021251476	1.88902007083825	0	0	0	0	0	0	28.5714285714286	0	0.472255017709563	0	0	0	0.118063754427391	0	0	0	0	0	0	0.826446280991736	0	4.13223140495868	6.49350649350649	0	0	0	0.118063754427391	0	3.06965761511216	0	0	0	0	0.236127508854782	0	0	0	0	0	0	0.944510035419126	0.826446280991736	0	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	62	"AWI"	62	3191	3748	3449	24.2273180458624	0.299102691924227	0	11.4656031904287	0.0997008973080758	0.0997008973080758	0	0.0997008973080758	0	6.28115653040877	0	0	0	0	0	0	0	6.67996011964108	2.99102691924227	0	0	0	0	0	0	22.6321036889332	0	0.598205383848455	0	0	0	0	0	0	0	0	0	0	0.299102691924227	0	3.98803589232303	12.6620139581256	0.897308075772682	0	0	0.199401794616152	0	3.09072781655035	0	0	0	0.0997008973080758	0.498504486540379	0	0	0	0	0.0997008973080758	0	0.997008973080758	1.19641076769691	0.498504486540379	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	64	"AWI"	64	3272	3787	3512	26.3397947548461	0.114025085518814	0	8.77993158494869	0.228050171037628	0.114025085518814	0	0.114025085518814	0	3.87685290763968	0	0	0	0	0	0	0	8.55188141391106	1.48232611174458	0	0	1.14025085518814	0	0	0	23.2611174458381	0	0.912200684150513	0	0	0	0	0	0	0	0	0	0	0.570125427594071	0	4.67502850627138	10.9464082098062	0	0	0	0.114025085518814	0	4.21892816419612	0	0	0	0.114025085518814	0.456100342075257	0	0.114025085518814	0	0	0.114025085518814	0	1.71037628278221	1.25427594070696	0.798175598631699	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	66	"AWI"	66	3336	3835	3578	31.2302839116719	0.210304942166141	0	8.93796004206099	0.10515247108307	0.10515247108307	0	0.420609884332282	0	3.78548895899054	0	0	0.10515247108307	0	0	0	0	6.83491062039958	1.47213459516299	0	0	0	0	0	0	19.6635120925342	0	0.946372239747634	0	0	0	0	0	0	0	0	0	0	0.420609884332282	0	7.25552050473186	10.0946372239748	0	0	0	0.10515247108307	0	5.25762355415352	0	0	0	0	0.10515247108307	0	0	0	0	0.210304942166141	0.10515247108307	0.736067297581493	1.47213459516299	0.420609884332282	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	68	"AWI"	68	3388	3892	3643	30.9126594700687	0.196270853778214	0	10.3042198233562	0	0	0.098135426889107	0	0	4.80863591756624	0	0.098135426889107	0	0	0	0	0	7.16388616290481	1.57016683022571	0	0	0.883218842001963	0	0	0	20.8047105004907	0	0.686947988223749	0	0	0	0	0	0	0	0	0	0	0.686947988223749	0	6.18253189401374	8.34151128557409	0	0	0	0.098135426889107	0	3.63101079489696	0	0	0	0.098135426889107	0.098135426889107	0	0	0	0	0	0.098135426889107	1.17762512266928	1.76643768400393	0.294406280667321	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	70	"AWI"	70	3428	3964	3708	27.5105485232068	0.168776371308017	0	17.8059071729958	0.0843881856540084	0	0.0843881856540084	0.0843881856540084	0	4.05063291139241	0	0	0	0	0.168776371308017	0	0	8.69198312236287	2.53164556962025	0	0	0	0	0	0	19.746835443038	0	1.09704641350211	0	0	0	0	0	0	0	0	0	0	1.0126582278481	0	4.05063291139241	5.9915611814346	0	0	0	0.0843881856540084	0	3.62869198312236	0	0	0.0843881856540084	0.0843881856540084	0.253164556962025	0	0	0	0	0.168776371308017	0	0.759493670886076	1.18143459915612	0.675105485232067	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	72	"AWI"	72	3464	4052	3770	32.7854671280277	0.173010380622837	0	10.6401384083045	0.0865051903114187	0	0	0.259515570934256	0	3.719723183391	0	0	0.0865051903114187	0	0	0	0	6.83391003460208	3.11418685121107	0	0	1.29757785467128	0	0	0	18.8581314878893	0	0.778546712802768	0	0	0.0865051903114187	0	0	0	0	0	0	0	0.346020761245675	0	7.17993079584775	7.52595155709343	0	0	0	0	0	3.97923875432526	0	0	0.259515570934256	0	0.259515570934256	0	0	0	0	0	0	0.259515570934256	1.03806228373702	0.432525951557093	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	74	"AWI"	74	3493	4157	3832	28.9525691699605	0.0988142292490119	0	10.7707509881423	0.0988142292490119	0	0.0988142292490119	0.0988142292490119	0	4.24901185770751	0	0	0	0	0	0	0	8.300395256917	3.06324110671937	0	0	0.592885375494071	0	0	0	21.5415019762846	0	0.494071146245059	0	0	0	0	0	0	0	0	0	0	0.592885375494071	0	5.13833992094862	9.9802371541502	0	0	0	0	0	3.3596837944664	0	0	0	0.0988142292490119	0.197628458498024	0	0	0	0	0	0	1.87747035573123	0.296442687747036	0.0988142292490119	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	76	"AWI"	76	3532	4190	3872	32.9268292682927	0.0813008130081301	0	9.02439024390244	0.0813008130081301	0	0	0	0	4.30894308943089	0	0	0	0	0	0	0	6.91056910569106	5.44715447154472	0	0	0	0	0	0	18.9430894308943	0	0.650406504065041	0	0	0	0	0	0	0	0	0	0	0.24390243902439	0	6.09756097560976	10.1626016260163	0	0	0	0	0	3.2520325203252	0	0	0	0	0.24390243902439	0	0	0	0	0	0	1.05691056910569	0.569105691056911	0	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	78	"AWI"	78	3565	4228	3909	26.6798418972332	0.0988142292490119	0	11.9565217391304	0.0988142292490119	0	0	0.197628458498024	0	4.24901185770751	0	0	0	0	0	0	0	8.10276679841897	2.86561264822134	0	0	0.296442687747036	0	0	0	20.3557312252964	0	0.592885375494071	0	0.0988142292490119	0	0	0	0	0	0	0	0	0.395256916996047	0	7.90513833992095	9.48616600790514	0	0	0	0	0	4.64426877470356	0	0	0	0	0.197628458498024	0	0	0	0	0.0988142292490119	0	0.988142292490119	0.691699604743083	0	0	0
