"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Grossulariaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"
16673	26507	"Zotensenk"	47.42234	11.875572	742.5	"AWI"	742.5	12491	13048	12796.5	1	1	0	0	4	0	239	0	0	0	0	0	0	0	0	40	1	0	0	0	0	1	0	0	10	0	0	0	0	0	811	1	44	0	0	0	0	0	0	2	1	8	0	0	0	0	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	745	"AWI"	745	12547	13121	12854	0	0	0	0	5	0	129	0	0	0	0	0	0	1	0	25	1	0	0	0	0	0	0	0	5	0	0	0	0	0	698	0	85	0	0	0	1	0	0	1	3	6	0	0	2	0	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	747.5	"AWI"	747.5	12606	13188.5	12911	1	0	0	0	2	0	377	0	0	0	0	0	0	0	0	30	2	0	0	0	0	0	0	0	2	0	0	0	0	0	674	0	33	0	1	0	2	0	0	0	3	9	0	0	3	1	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	750	"AWI"	750	12654	13267	12969	0	1	0	0	7	0	191	0	0	0	0	0	0	0	0	23	1	0	0	0	0	0	0	0	4	0	0	0	0	0	359	0	45	0	0	0	2	0	0	1	4	20	0	0	0	0	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	755	"AWI"	755	12758	13402	13085	3	0	0	0	7	0	160	0	0	0	0	0	0	0	0	18	4	0	0	0	0	0	0	0	5	0	0	0	0	0	1084	1	55	0	0	0	4	0	0	1	1	6	0	0	3	0	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	760	"AWI"	760	12861	13532	13203	1	0	0	0	3	0	130	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	17	0	0	0	0	0	596	0	41	0	1	0	2	0	0	0	4	19	0	0	0	0	0	0	2
16673	26507	"Zotensenk"	47.42234	11.875572	765	"AWI"	765	12965	13665	13322	0	0	0	0	3	0	75	0	0	1	0	0	0	0	0	36	1	0	0	0	0	0	0	0	7	0	0	1	0	0	450	0	34	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	1
16673	26507	"Zotensenk"	47.42234	11.875572	770	"AWI"	770	13080	13798	13438	0	0	0	0	13	0	121	0	0	0	0	0	0	2	0	55	0	0	0	0	0	0	0	0	20	0	0	0	0	0	590	0	47	0	0	0	0	0	0	0	1	10	0	0	1	0	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	775	"AWI"	775	13185	13924	13556	0	0	0	0	19	0	77	0	0	0	0	0	0	1	0	35	1	0	0	0	0	0	0	0	8	0	0	0	0	0	541	0	54	0	1	0	0	0	0	0	0	6	4	0	2	0	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	780	"AWI"	780	13296	14044	13675	0	0	0	0	8	0	73	0	0	0	0	0	0	1	0	47	0	0	0	0	0	0	0	0	52	0	1	0	0	0	733	0	56	0	0	0	0	0	0	2	2	21	0	2	1	0	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	785	"AWI"	785	13416	14162	13792	0	0	0	0	3	0	23	0	0	0	0	0	0	0	0	18	2	0	0	0	0	0	0	0	10	0	0	0	0	0	258	0	21	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	790	"AWI"	790	13525	14285	13908	0	0	0	0	8	0	151	0	0	0	0	0	0	2	0	75	3	0	0	0	1	0	0	0	113	0	0	0	0	0	195	0	78	0	0	0	1	0	0	2	8	15	0	3	6	0	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	795	"AWI"	795	13643	14404	14026	0	0	0	0	17	0	155	0	1	0	0	0	0	0	0	162	8	0	0	0	0	0	0	0	108	0	2	0	0	0	50	0	129	0	0	0	3	0	0	2	5	21	0	0	1	0	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	800	"AWI"	800	13762	14514	14142	1	1	0	0	38	0	152	0	0	0	0	6	0	10	0	54	1	0	3	0	0	0	0	0	236	0	0	0	0	0	18	0	135	0	0	0	0	1	0	4	4	6	0	0	2	0	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	805	"AWI"	805	13877	14630	14263	0	2	0	0	47	0	101	0	0	0	0	0	0	3	0	63	3	0	0	0	0	0	0	0	22	0	0	0	0	0	10	0	125	0	0	0	2	2	0	2	2	6	0	0	6	0	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	810	"AWI"	810	13998	14747	14378	2	5	0	0	32	0	82	0	0	0	0	3	1	5	0	73	5	0	0	0	0	0	0	0	74	0	0	0	0	0	26	0	102	0	1	0	2	0	0	2	6	10	0	0	2	0	1	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	815	"AWI"	815	14114	14860	14498	0	3	0	0	72	0	78	0	0	0	0	0	0	20	0	72	9	3	1	0	0	0	1	0	33	0	0	0	0	0	34	2	97	0	0	0	0	0	0	1	4	18	0	0	3	0	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	820	"AWI"	820	14241	14976	14616	0	4	0	0	70	0	45	1	1	0	0	5	0	16	0	80	6	3	1	0	0	0	0	0	48	0	0	0	0	0	21	0	101	0	0	0	0	0	0	2	4	31	2	0	4	0	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	822.5	"AWI"	822.5	14297.5	15030.5	14678.5	0	1	0	0	12	0	3	0	0	0	0	0	0	1	0	122	16	0	0	0	0	0	0	0	6	0	0	0	0	0	41	0	26	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	825	"AWI"	825	14348	15097	14735	0	1	0	0	3	0	11	0	0	0	0	0	0	4	0	59	0	0	1	0	0	0	0	0	4	0	0	0	0	0	30	0	5	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	827.5	"AWI"	827.5	14397	15162.5	14795	0	1	0	0	9	0	13	0	0	0	0	0	0	1	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	13	0	1	0	0	0	0	1	0	502	0	0	0	0	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	830	"AWI"	830	14444	15234	14855	0	6	0	0	80	0	26	0	0	0	0	9	0	15	0	87	14	0	2	0	0	0	0	0	38	0	0	0	0	0	51	0	86	0	0	0	0	0	0	4	4	23	4	2	5	0	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	835	"AWI"	835	14546	15380	14977	0	3	0	0	24	0	1	0	1	0	0	3	0	5	0	36	6	0	0	0	0	0	0	0	1	0	0	0	0	0	9	1	25	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	840	"AWI"	840	14652	15523	15093	0	5	0	0	48	0	8	0	0	0	0	2	0	2	0	32	7	0	0	0	0	0	0	0	15	0	0	0	0	0	17	0	68	0	0	0	0	0	0	1	5	10	0	1	5	0	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	845	"AWI"	845	14753	15670	15212	6	23	0	0	162	0	34	0	1	0	1	5	0	47	1	29	2	6	0	4	0	0	1	0	10	0	0	0	0	0	17	1	173	0	1	0	6	0	0	4	9	44	0	5	7	0	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	850	"AWI"	850	14852	15826	15329	4	36	0	0	368	0	26	0	1	0	0	23	0	25	0	104	1	10	1	0	0	0	2	0	16	0	2	0	1	0	58	1	145	0	0	0	3	0	0	6	4	86	19	4	12	0	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	855	"AWI"	855	14957	15969	15445	5	38	0	0	502	0	45	0	1	0	0	36	0	45	0	85	16	6	0	0	0	0	0	0	12	0	0	0	1	0	28	0	248	0	0	0	10	1	0	6	8	50	11	10	14	1	0	0	0
16673	26507	"Zotensenk"	47.42234	11.875572	860	"AWI"	860	15062	16116	15565	5	29	0	0	404	0	54	0	3	0	0	14	0	62	0	74	8	10	0	5	0	0	0	0	19	0	0	0	0	0	63	2	296	0	0	0	6	1	0	6	9	138	14	9	10	0	0	0	0
