"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Adoxaceae"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15799	24279	"Kulzer Moos"	49.3912	12.4482	144	"AWI"	144	4496	5256	4883	172	2	0	99	0	0	0	1	0	108	0	0	0	0	0	0	0	66	9	0	0	0	0	0	0	190	0	18	0	0	0	1	2	0	0	0	0	0	0	0	227	213	0	0	0	2	0	47	0	0	0	0	1	0	1	0	0	1	0	23	27	3	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	146	"AWI"	146	4516	5281	4905	248	1	0	83	0	0	0	1	0	63	0	0	0	0	0	0	0	72	55	0	0	0	0	0	0	203	0	16	0	0	0	0	0	0	0	0	0	0	1	0	254	118	0	0	0	1	0	54	0	0	0	1	1	0	0	0	0	0	1	14	22	0	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	148	"AWI"	148	4535	5306	4925	206	2	0	61	0	0	0	3	0	42	0	0	0	0	0	0	0	70	43	0	0	0	0	1	0	208	0	29	0	0	0	0	0	0	0	0	0	0	1	0	154	55	0	0	0	0	0	67	0	0	1	0	0	0	0	0	0	2	0	18	16	0	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	150	"AWI"	150	4566	5321	4944	202	3	0	63	0	0	0	1	0	68	0	0	0	0	0	0	0	62	27	0	0	0	0	0	0	235	0	22	0	0	0	0	4	0	0	0	0	0	1	0	192	82	0	0	0	1	0	50	0	0	1	0	0	0	1	0	0	5	0	3	22	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	152	"AWI"	152	4596	5334	4965	121	1	0	88	0	0	0	0	0	67	1	0	0	0	0	0	0	107	42	0	0	0	0	0	0	232	0	13	0	0	0	0	0	0	0	0	0	0	0	0	186	95	0	0	0	0	0	48	0	0	1	0	0	0	1	0	0	4	0	14	27	0	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	154	"AWI"	154	4620	5348	4986	157	5	0	65	0	1	1	1	0	81	0	0	0	0	0	0	0	105	18	0	0	0	0	0	0	178	0	16	0	0	0	0	3	0	0	0	0	0	1	0	159	57	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	1	0	18	19	0	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	156	"AWI"	156	4643	5362	5006	204	3	1	96	0	0	0	2	0	113	0	0	1	0	0	0	0	126	29	0	0	0	0	0	0	280	0	24	0	0	0	0	3	0	0	0	0	0	1	0	300	68	0	0	0	1	0	79	0	0	1	2	2	0	0	0	0	8	0	23	36	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	158	"AWI"	158	4665	5378	5025	155	1	0	72	0	0	0	1	0	81	0	0	0	0	0	0	0	84	28	0	0	0	0	0	0	179	0	25	0	0	0	0	3	0	0	0	0	0	1	0	276	86	0	0	0	0	0	52	0	0	0	0	1	0	0	0	0	1	0	14	20	0	1	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	160	"AWI"	160	4681	5397	5044	92	2	0	62	0	0	0	1	0	103	0	0	1	0	0	0	0	79	22	0	0	0	0	0	0	180	0	12	0	0	0	0	0	0	0	0	0	0	0	0	253	139	0	0	0	2	0	51	0	0	0	0	1	0	0	0	0	0	0	16	16	2	0	1
15799	24279	"Kulzer Moos"	49.3912	12.4482	162	"AWI"	162	4698	5421	5064	88	5	0	74	1	0	0	0	0	65	0	0	1	0	0	0	0	90	38	0	0	0	0	0	0	145	0	17	0	0	0	0	2	0	0	0	0	0	1	0	249	144	0	0	0	2	0	54	0	0	0	0	1	0	0	0	0	1	0	12	9	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	164	"AWI"	164	4722	5436	5084	84	5	0	64	0	0	0	1	0	55	0	0	0	0	0	0	0	111	36	0	0	0	0	1	0	199	0	12	0	0	0	0	5	0	0	0	0	0	1	0	401	59	0	0	0	3	0	41	0	0	0	1	2	0	1	0	0	2	0	18	14	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	166	"AWI"	166	4759	5449	5105	63	3	0	107	0	1	1	0	0	59	0	0	0	0	0	0	0	118	13	0	0	0	0	0	0	145	0	19	0	0	0	0	5	0	0	0	0	0	0	0	339	64	0	0	0	1	0	61	0	0	0	0	0	0	0	0	0	4	0	12	17	2	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	168	"AWI"	168	4787	5464	5124	40	1	0	108	0	1	0	0	0	79	0	0	0	0	0	0	0	98	12	0	0	0	0	0	0	107	0	10	0	0	0	0	4	0	0	0	0	0	0	0	326	103	0	0	0	1	0	43	0	0	0	0	2	0	0	0	0	2	1	16	19	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	170	"AWI"	170	4816	5485	5145	39	4	0	174	0	2	1	0	0	133	0	0	0	0	0	0	0	148	46	0	0	0	0	0	0	143	0	20	0	0	0	0	4	0	0	0	0	0	0	0	326	215	0	0	0	4	0	60	0	0	0	0	2	0	0	0	0	4	0	32	22	0	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	172	"AWI"	172	4840	5505	5166	26	2	0	110	0	2	0	1	0	73	0	0	0	0	0	0	0	102	90	0	0	0	0	0	0	101	0	18	0	0	0	0	0	0	0	0	0	0	0	0	244	116	0	0	0	2	0	59	0	0	0	0	0	0	0	0	0	2	0	21	24	0	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	174	"AWI"	174	4860	5529	5185	31	3	0	97	0	2	0	0	0	77	0	0	0	0	0	0	0	85	106	0	0	9	0	0	0	79	0	13	0	0	0	0	0	0	0	0	0	0	0	0	323	66	0	0	0	1	0	53	0	0	0	0	4	0	0	0	0	0	0	21	25	2	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	176	"AWI"	176	4876	5553	5205	18	7	0	103	1	1	0	2	0	70	0	0	2	0	0	0	0	104	121	0	0	0	0	0	0	85	0	10	0	0	0	0	0	0	0	0	0	0	0	0	202	54	0	0	0	0	0	42	0	0	0	0	9	0	0	0	0	2	0	25	21	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	178	"AWI"	178	4889	5580	5226	20	5	0	90	1	9	0	2	0	52	0	0	1	0	0	0	0	119	268	0	0	8	0	0	0	78	0	7	0	0	0	0	0	0	0	0	0	0	1	0	226	51	0	0	0	2	0	42	0	0	0	0	12	0	0	0	0	1	0	24	25	2	0	1
15799	24279	"Kulzer Moos"	49.3912	12.4482	180	"AWI"	180	4917	5595	5245	11	3	0	135	0	2	0	1	0	50	0	0	1	0	0	0	0	122	83	0	0	3	0	1	0	118	0	27	0	0	0	0	9	0	0	0	0	0	0	0	355	28	0	0	0	1	0	77	0	0	0	0	0	0	0	0	0	2	0	18	28	2	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	182	"AWI"	182	4936	5616	5266	17	4	0	98	0	7	1	1	0	59	0	0	0	1	0	0	0	92	171	0	0	0	0	0	0	78	0	22	0	0	0	0	5	0	0	0	0	0	1	0	302	64	0	0	0	3	0	78	0	0	0	0	4	0	0	0	0	5	0	29	15	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	184	"AWI"	184	4955	5639	5285	19	3	0	84	0	2	0	0	0	52	0	0	0	0	0	0	0	81	230	0	0	0	0	0	0	74	0	30	0	0	0	0	0	0	0	0	0	0	1	0	293	39	0	0	0	1	0	68	0	0	0	0	2	0	0	0	0	1	1	20	8	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	186	"AWI"	186	4972	5660	5305	11	4	0	91	0	4	0	0	0	51	1	0	1	0	1	0	0	86	194	0	0	5	0	0	0	83	0	29	0	0	0	0	0	0	0	0	0	0	1	0	297	40	0	0	0	2	0	84	0	0	0	1	2	1	0	0	0	3	0	23	22	4	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	188	"AWI"	188	4989	5685	5326	6	3	0	114	0	9	0	0	0	51	0	0	0	0	1	0	0	101	417	0	0	26	0	0	0	65	0	20	0	0	0	0	12	0	0	0	0	0	0	0	225	48	0	0	0	3	0	70	0	0	0	0	2	0	0	0	0	2	0	22	15	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	190	"AWI"	190	5005	5712	5345	4	5	0	107	0	19	0	3	0	41	0	0	0	0	0	0	0	139	269	0	0	46	0	2	0	75	0	31	0	0	0	0	7	0	0	0	0	0	0	0	203	40	0	0	0	0	0	91	0	0	0	1	2	0	0	0	0	2	0	23	15	0	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	192	"AWI"	192	5018	5744	5363	7	10	0	137	0	3	1	1	0	51	1	0	0	0	0	0	0	212	58	0	0	5	0	0	0	83	0	25	0	0	0	0	14	0	0	0	0	0	0	0	227	36	0	0	0	1	0	118	0	0	0	0	1	0	0	0	0	1	0	48	17	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	194	"AWI"	194	5043	5769	5385	5	3	0	106	0	1	0	0	0	64	1	0	0	0	0	0	0	140	10	0	0	0	0	0	0	88	0	22	0	0	0	0	0	0	0	0	0	0	0	0	378	49	0	0	0	2	0	94	0	0	0	0	0	0	0	0	1	1	0	26	20	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	196	"AWI"	196	5072	5786	5410	12	5	0	135	0	15	0	1	0	86	1	0	0	0	0	0	0	155	18	0	0	0	1	0	0	113	0	25	0	0	0	0	0	0	0	0	0	0	0	0	480	45	0	0	0	2	0	93	0	0	0	0	1	0	0	0	0	0	0	33	23	2	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	198	"AWI"	198	5095	5814	5433	7	2	0	112	0	4	1	1	0	58	0	0	0	0	0	0	0	155	17	0	0	0	0	0	0	113	0	26	0	0	0	0	3	0	0	0	0	0	0	0	334	33	0	0	0	2	0	106	0	0	0	0	0	0	0	0	0	3	0	27	23	2	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	200	"AWI"	200	5117	5844	5459	15	5	0	173	0	2	1	0	0	93	0	0	0	0	0	0	0	274	31	0	0	2	0	0	0	76	0	35	0	0	0	0	5	0	0	0	0	0	0	0	277	61	0	0	0	3	0	154	0	0	0	0	0	0	0	0	0	1	0	31	30	2	1	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	202	"AWI"	202	5140	5869	5483	35	4	0	128	0	7	0	1	0	67	0	0	1	0	0	0	0	241	29	0	0	0	0	1	0	93	0	15	0	0	0	0	6	0	0	0	0	0	2	0	279	79	0	0	0	2	0	124	0	0	1	1	2	0	0	0	0	1	0	36	26	2	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	204	"AWI"	204	5160	5898	5508	12	5	0	156	0	4	1	0	0	52	0	0	0	0	1	0	1	224	18	0	0	2	0	0	0	81	1	25	0	0	0	0	3	0	0	0	0	0	0	0	264	44	0	0	0	5	0	110	0	0	0	1	3	0	0	0	0	2	0	27	10	6	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	206	"AWI"	206	5175	5931	5533	8	3	0	154	0	1	2	2	0	51	0	0	0	0	0	0	0	210	18	0	0	0	0	0	0	71	0	23	0	0	0	0	4	0	0	0	0	0	1	0	221	57	0	0	0	4	0	98	0	0	0	0	3	0	0	0	0	0	0	32	19	3	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	208	"AWI"	208	5193	5967	5556	4	2	0	150	0	0	3	1	0	69	0	0	0	0	0	0	0	205	10	0	0	0	0	2	0	65	0	16	0	0	0	0	0	0	0	0	0	0	0	0	217	64	0	0	0	3	0	102	0	0	0	0	1	0	0	0	0	1	0	48	20	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	210	"AWI"	210	5233	5983	5584	3	4	0	171	0	1	0	1	0	63	0	0	1	0	0	0	0	225	12	0	0	0	0	0	0	63	0	17	0	0	0	0	0	0	0	0	0	0	1	0	203	50	0	0	0	4	0	99	0	0	0	1	1	0	0	0	0	0	0	38	19	0	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	212	"AWI"	212	5269	6008	5608	3	4	0	201	0	2	0	4	0	114	0	0	0	0	0	0	0	265	9	0	0	0	0	1	0	60	0	16	0	0	0	0	0	0	0	0	0	0	0	0	164	76	0	0	0	1	0	125	0	0	1	1	2	0	0	0	0	3	0	39	21	4	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	214	"AWI"	214	5297	6036	5635	4	3	0	117	0	1	0	6	0	157	0	0	0	0	0	0	0	150	14	0	0	0	0	0	0	26	0	24	0	0	0	0	0	0	0	0	0	0	0	0	195	44	0	0	0	3	0	102	0	0	0	0	5	0	0	0	0	0	1	23	16	0	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	216	"AWI"	216	5325	6061	5662	1	2	0	89	0	2	0	4	0	174	0	0	0	0	0	0	0	148	5	0	0	0	0	0	0	38	1	11	0	0	0	0	0	0	0	0	0	0	0	0	134	37	0	0	0	0	0	63	0	0	0	0	1	0	0	0	0	0	0	18	13	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	218	"AWI"	218	5347	6095	5688	1	4	0	129	0	11	0	2	0	136	0	0	0	0	0	0	0	254	1	0	0	0	0	0	0	47	0	12	0	0	0	0	3	0	0	0	0	0	0	0	200	64	0	0	0	1	0	90	0	0	0	0	2	0	0	0	0	1	0	43	25	1	1	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	220	"AWI"	220	5364	6134	5716	1	5	0	145	0	0	0	0	0	106	0	0	0	0	0	0	0	379	2	0	0	0	0	1	0	31	0	16	0	0	0	0	3	0	0	0	0	0	0	0	114	37	0	0	0	1	0	104	0	0	0	0	0	0	0	0	0	0	0	22	20	0	0	0
