"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juglans"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Tilia"	"Ulmus"	"Urticaceae"
16267	25213	"Peyre peat-bog"	44.96028	2.71889	625	"AWI"	625	11594	12406	12062	0	0	0	12	1	36	11	7	1	1	0	0	11	0	0	0	0	0	39	0	0	0	0	3	2	4	8	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	630	"AWI"	630	11700	12517	12177	0	0	0	5	0	7	15	2	1	2	0	0	11	2	0	0	0	0	82	0	0	0	2	1	1	0	2	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	635	"AWI"	635	11773	12757	12279	0	0	0	3	1	7	12	1	0	5	0	0	12	6	0	0	0	0	134	0	0	0	0	0	0	1	1	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	640	"AWI"	640	11852	12909	12363	0	0	0	6	1	10	8	5	1	4	0	2	10	4	0	0	0	0	112	0	0	0	2	0	0	3	4	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	645	"AWI"	645	11910	13058	12442	0	0	0	7	1	13	11	1	0	4	0	0	9	0	0	0	0	0	159	0	0	0	0	1	1	0	4	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	650	"AWI"	650	11958	13206	12516	0	0	0	6	4	5	17	1	1	10	0	1	10	2	0	0	0	0	97	0	0	0	2	1	2	1	1	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	655	"AWI"	655	12035	13321	12602	1	0	0	11	3	17	14	5	0	6	0	0	8	0	0	0	0	0	148	0	0	0	0	0	4	0	2	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	660	"AWI"	660	12089	13462	12681	0	0	0	9	6	6	12	4	0	8	0	0	10	0	0	0	0	0	87	0	0	0	0	2	6	3	1	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	665	"AWI"	665	12158	13573	12761	0	0	0	8	4	10	22	14	1	2	0	0	8	0	0	0	0	0	96	0	0	0	0	0	7	1	8	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	670	"AWI"	670	12212	13677	12843	0	0	0	2	5	10	21	15	0	6	0	0	12	0	0	0	0	0	75	0	0	0	0	0	4	4	10	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	673	"AWI"	673	12243	13768	12891	0	0	0	6	1	5	22	6	0	5	0	3	8	0	0	0	0	0	125	0	0	0	1	0	1	0	2	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	675	"AWI"	675	12268	13829	12920	0	0	0	7	3	3	24	1	1	11	0	0	11	0	0	1	0	0	118	0	0	0	1	2	0	1	5	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	680	"AWI"	680	12335	13930	13002	0	0	0	5	1	7	11	4	0	3	0	0	10	2	0	0	0	0	94	0	0	0	1	0	3	0	9	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	685	"AWI"	685	12388	14047	13082	0	0	0	1	1	10	7	10	1	7	0	0	11	0	0	0	0	0	73	0	0	0	1	1	2	0	9	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	690	"AWI"	690	12440	14198	13170	0	0	0	0	1	8	9	12	0	0	0	0	21	0	0	0	0	0	20	0	0	0	0	0	0	0	16	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	695	"AWI"	695	12507	14309	13252	0	0	0	6	8	24	22	10	0	2	0	0	24	0	0	0	0	0	23	0	0	0	1	0	0	0	12	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	700	"AWI"	700	12556	14420	13334	0	0	0	0	6	16	12	11	1	1	0	0	21	2	0	0	0	0	27	0	0	0	1	0	2	3	20	0	1	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	705	"AWI"	705	12622	14520	13410	0	0	0	0	6	24	16	26	0	2	0	0	25	0	0	0	0	0	14	0	0	0	0	0	3	9	17	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	710	"AWI"	710	12675	14632	13490	0	0	0	2	2	38	25	11	0	4	0	2	12	5	0	0	0	0	16	0	0	0	4	1	1	4	12	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	715	"AWI"	715	12704	14737	13567	0	0	0	0	4	21	22	5	0	1	0	0	23	0	0	0	0	0	11	0	0	0	0	0	4	5	6	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	720	"AWI"	720	12780	14836	13652	0	0	0	0	2	36	15	15	1	2	0	0	21	0	0	0	0	0	9	0	0	0	1	0	3	2	14	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	725	"AWI"	725	12843	14940	13733	1	0	0	0	2	18	20	15	0	1	0	0	11	3	0	0	0	0	22	0	0	0	0	0	4	1	11	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	730	"AWI"	730	12907	15064	13815	0	0	0	1	1	30	12	16	1	2	0	0	11	2	0	0	0	0	13	0	0	0	1	1	2	3	12	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	735	"AWI"	735	12966	15153	13900	0	0	0	1	5	26	16	28	0	0	0	0	13	0	0	0	0	0	6	0	0	0	0	0	0	2	16	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	740	"AWI"	740	13019	15254	13981	1	0	0	1	2	31	13	45	0	1	0	2	14	5	0	0	0	0	8	0	0	0	4	1	1	3	13	0	1	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	745	"AWI"	745	13096	15369	14063	0	0	0	2	2	30	16	33	0	4	0	0	14	6	0	0	0	0	21	0	0	0	1	0	2	5	15	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	755	"AWI"	755	13213	15586	14230	0	0	0	0	0	24	17	9	0	0	0	0	14	0	0	0	0	0	15	0	0	0	1	0	1	4	7	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	760	"AWI"	760	13291	15661	14307	0	0	0	1	3	14	12	18	0	1	0	0	17	0	0	0	0	0	8	0	0	0	0	0	1	3	15	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	765	"AWI"	765	13357	15768	14385	0	0	0	1	6	26	21	43	1	3	0	0	12	0	0	0	0	0	10	0	0	0	2	0	6	7	31	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	770	"AWI"	770	13415	15870	14466	0	0	0	1	2	15	21	13	0	2	0	0	28	3	0	0	0	0	16	0	0	0	0	0	0	3	12	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	775	"AWI"	775	13488	15975	14551	0	0	0	3	3	28	11	4	3	3	0	0	14	0	0	0	0	0	28	0	0	0	0	0	0	1	6	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	780	"AWI"	780	13554	16092	14634	0	0	0	10	1	32	20	1	0	1	0	0	10	0	0	0	0	0	126	0	0	0	0	1	2	1	1	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	784	"AWI"	784	13606	16173	14694	0	0	0	11	1	44	8	1	3	3	0	1	7	2	0	0	0	0	37	0	0	0	0	8	4	2	7	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	790	"AWI"	790	13670	16286	14797	2	0	1	12	0	51	8	2	1	6	0	0	9	0	0	0	0	0	62	0	0	0	2	0	0	0	4	0	0	0
16267	25213	"Peyre peat-bog"	44.96028	2.71889	795	"AWI"	795	13727	16390	14870	0	0	0	10	0	19	27	0	0	11	0	0	6	0	0	0	0	0	117	0	0	0	0	2	2	0	2	0	0	0
