"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cathaya"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Malvaceae"	"Myrtus"	"Olea"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Urticaceae"	"Vitaceae"
24038	41758	"Posidonia Lligat"	42.29222	3.29111	34	"AWI"	34	105	304	211	0	0	8.86075949367089	1.26582278481013	0	0	1.26582278481013	0	0	0	0	0	0	0	12.6582278481013	0	0	3.79746835443038	0	3.79746835443038	1.26582278481013	0	0	2.53164556962025	7.59493670886076	0	0	5.06329113924051	0	0	1.26582278481013	0	0	7.59493670886076	0	0	6.32911392405063	0	11.3924050632911	0	6.32911392405063	0	8.86075949367089	0	0	0	0	0	0	0	6.32911392405063	0	0	3.79746835443038
24038	41758	"Posidonia Lligat"	42.29222	3.29111	37	"AWI"	37	133	329	236	1.13636363636364	0	14.7727272727273	0	4.54545454545455	0	0	0	1.13636363636364	0	0	2.27272727272727	0	0	6.81818181818182	0	0	0	1.13636363636364	4.54545454545455	0	0	0	1.13636363636364	4.54545454545455	0	1.13636363636364	5.68181818181818	2.27272727272727	0	1.13636363636364	0	0	11.3636363636364	0	0	3.40909090909091	0	9.09090909090909	0	2.27272727272727	0	5.68181818181818	0	4.54545454545455	0	0	1.13636363636364	0	0	1.13636363636364	0	0	9.09090909090909
24038	41758	"Posidonia Lligat"	42.29222	3.29111	40	"AWI"	40	155	362	262	3.40909090909091	2.27272727272727	15.9090909090909	0	1.13636363636364	0	2.27272727272727	0	0	0	0	2.27272727272727	0	0	6.81818181818182	0	0	1.13636363636364	1.13636363636364	6.81818181818182	0	0	0	1.13636363636364	6.81818181818182	0	1.13636363636364	5.68181818181818	0	0	0	0	0	7.95454545454545	0	0	1.13636363636364	0	12.5	0	3.40909090909091	0	10.2272727272727	0	4.54545454545455	0	0	1.13636363636364	0	0	0	0	1.13636363636364	0
24038	41758	"Posidonia Lligat"	42.29222	3.29111	43	"AWI"	43	187	383	287	0	1.41843971631206	9.21985815602837	0	0	0	0.709219858156028	0	0	0	0	0	0	0	10.6382978723404	0	0	0	1.41843971631206	5.67375886524823	0	24.822695035461	0	0.709219858156028	5.67375886524823	0	0.709219858156028	4.25531914893617	0.709219858156028	0	0.709219858156028	0	0	7.09219858156028	0	0	2.12765957446809	0	5.67375886524823	0	4.9645390070922	0	7.09219858156028	0	2.12765957446809	0	0	0	0	0	0	0.709219858156028	0	3.54609929078014
24038	41758	"Posidonia Lligat"	42.29222	3.29111	46	"AWI"	46	214	411	313	1.5748031496063	2.36220472440945	6.2992125984252	0	0.78740157480315	0	1.5748031496063	0	0	0	0	0	0	7.08661417322835	6.2992125984252	0	0	0	3.93700787401575	5.51181102362205	0	25.9842519685039	0	1.5748031496063	3.1496062992126	0	0	5.51181102362205	0	0	1.5748031496063	0	0	11.8110236220472	0	0	3.1496062992126	0	0	0	2.36220472440945	0	8.66141732283465	0	0	0	0.78740157480315	0	0	0	0	0	0	0
24038	41758	"Posidonia Lligat"	42.29222	3.29111	49	"AWI"	49	244	434	340	0	1.58730158730159	14.2857142857143	1.58730158730159	0	0	3.17460317460317	0	0	0	0	0	0	0	4.76190476190476	0	0	0	0	0	0	0	0	0	0	0	0	28.5714285714286	0	0	0	0	0	14.2857142857143	0	0	0	0	0	0	0	0	31.7460317460317	0	0	0	0	0	0	0	0	0	0	0
24038	41758	"Posidonia Lligat"	42.29222	3.29111	52	"AWI"	52	272	460	366	0	1.33333333333333	2.66666666666667	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	25.3333333333333	0	0	0	0	0	10.6666666666667	0	0	0	0	0	6.66666666666667	9.33333333333333	0	0	0	0	0	0	0	33.3333333333333	0	0	0	2.66666666666667	0	0	0	0	0	0	0
24038	41758	"Posidonia Lligat"	42.29222	3.29111	55	"AWI"	55	293	493	392	0	1.35135135135135	10.8108108108108	0	0	0	2.7027027027027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35135135135135	0	0	0	8.10810810810811	0	0	0	0	0	12.1621621621622	18.9189189189189	0	0	0	0	0	0	0	44.5945945945946	0	0	0	0	0	0	0	0	0	0	0
24038	41758	"Posidonia Lligat"	42.29222	3.29111	58	"AWI"	58	323	517	418	0	0	9.61538461538462	0	0	0	2.88461538461538	0	0	0	0	0	0	0	0	4.80769230769231	0	0	0	1.92307692307692	0	14.4230769230769	0	0	0	0	0	0.961538461538462	0	0	0	0	0	10.5769230769231	1.92307692307692	0	0	0	0	0	0	0	32.6923076923077	0	0	0	0	0	0	0	0	0	20.1923076923077	0
24038	41758	"Posidonia Lligat"	42.29222	3.29111	61	"AWI"	61	348	547	444	0	0	8.57142857142857	0	0	0	2.85714285714286	0	0	0	0	0	0	0	0	2.85714285714286	0	0	0	0	0	0	0	0	0	0	0	5.71428571428571	0	0	0	0	0	11.4285714285714	14.2857142857143	0	0	0	0	0	0	0	54.2857142857143	0	0	0	0	0	0	0	0	0	0	0
24038	41758	"Posidonia Lligat"	42.29222	3.29111	64	"AWI"	64	374	576	473	0	3.6036036036036	9.90990990990991	0	1.8018018018018	0	3.6036036036036	0	0	0	0	0	0	0	1.8018018018018	0	0	0	0	0	0	18.018018018018	0	1.8018018018018	0	0	0	10.8108108108108	0	0	0	0	0	14.4144144144144	4.5045045045045	0	0	0	0	0	0	0	29.7297297297297	0	0	0	0	0	0	0	0	0	0	0
24038	41758	"Posidonia Lligat"	42.29222	3.29111	67	"AWI"	67	402	612	504	0	2.98507462686567	10.4477611940298	0	1.49253731343284	0	8.95522388059701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.910447761194	0	0	0	0	0	20.8955223880597	5.97014925373134	0	0	0	0	0	0	0	31.3432835820896	0	0	0	0	0	0	0	0	0	0	0
24038	41758	"Posidonia Lligat"	42.29222	3.29111	70	"AWI"	70	422	665	535	0	0	10.9375	0	0	0	6.25	0	0	0	0	0	0	0	1.5625	0	0	0	0	0	0	0	0	0	0	0	0	15.625	0	0	0	0	0	14.0625	3.125	0	0	0	0	0	0	0	48.4375	0	0	0	0	0	0	0	0	0	0	0
24038	41758	"Posidonia Lligat"	42.29222	3.29111	73	"AWI"	73	455	694	568	0	1.92307692307692	11.5384615384615	0	0	0	9.61538461538462	0	0	0	0	0	0	0	3.84615384615385	0	0	0	0	0	0	0	0	0	0	0	0	13.4615384615385	0	0	0	0	0	3.84615384615385	3.84615384615385	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	1.92307692307692	0
24038	41758	"Posidonia Lligat"	42.29222	3.29111	76	"AWI"	76	482	732	601	0	1.08695652173913	4.34782608695652	3.26086956521739	0	0	2.17391304347826	0	0	0	0	0	0	0	4.34782608695652	0	0	0	0	1.08695652173913	0	0	0	0	2.17391304347826	0	0	0	0	0	0	0	1.08695652173913	23.9130434782609	0	0	0	0	0	0	0	0	48.9130434782609	0	0	0	0	0	0	0	0	0	7.60869565217391	0
24038	41758	"Posidonia Lligat"	42.29222	3.29111	79	"AWI"	79	509	765	633	0	1.86915887850467	4.67289719626168	2.80373831775701	0	0	1.86915887850467	0	0	0	0	0	0	0	4.67289719626168	0	0	0	0	0	0	0	0	0	2.80373831775701	0	0	3.73831775700935	0	0	0	0	1.86915887850467	22.4299065420561	0	0	0	0	0	0	0	0	45.7943925233645	0	0	0	0	0	0	0	0	0	7.47663551401869	0
24038	41758	"Posidonia Lligat"	42.29222	3.29111	82	"AWI"	82	546	797	666	0	4.95049504950495	0	0	1.98019801980198	0	24.7524752475248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98019801980198	0	0	0	17.8217821782178	0	0	0	0	0	4.95049504950495	0	0	0	0	0	0	0	0	41.5841584158416	0	0	0	0	0	0	0	0	0	1.98019801980198	0
24038	41758	"Posidonia Lligat"	42.29222	3.29111	85	"AWI"	85	574	834	699	0	13.1578947368421	0	0	0	0	23.6842105263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	23.6842105263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.2105263157895	0	0	0	0	0	0	0	0	0	0	0
24038	41758	"Posidonia Lligat"	42.29222	3.29111	88	"AWI"	88	616	859	731	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	23	0	0	0	0	0	6	14	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0
24038	41758	"Posidonia Lligat"	42.29222	3.29111	91	"AWI"	91	644	890	761	0	6.49350649350649	2.5974025974026	0	0	0	9.09090909090909	0	0	0	0	0	0	0	5.19480519480519	2.5974025974026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8961038961039	0	0	9.09090909090909	2.5974025974026	0	0	0	0	0	0	0	48.0519480519481	10.3896103896104	0	0	0	0	0	0	0	0	0	0
24038	41758	"Posidonia Lligat"	42.29222	3.29111	103	"AWI"	103	734	1008	868	0	5.15463917525773	5.15463917525773	0	2.06185567010309	0	9.27835051546392	0	0	0	0	0	0	0	3.09278350515464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06185567010309	0	1.03092783505155	13.4020618556701	0	0	0	0	0	0	0	0	44.3298969072165	7.21649484536082	0	0	0	0	7.21649484536082	0	0	0	0	0
24038	41758	"Posidonia Lligat"	42.29222	3.29111	121	"AWI"	121	888	1182	1025	0	2.53164556962025	1.89873417721519	1.89873417721519	3.16455696202532	0	3.79746835443038	0	1.26582278481013	0	0.632911392405063	0	0	0	3.16455696202532	0	0	0	0	0	0	32.2784810126582	1.26582278481013	1.26582278481013	0	0	0	5.69620253164557	1.26582278481013	0	0	0	1.26582278481013	4.43037974683544	0.632911392405063	0	0	0	0	0	0	0	22.1518987341772	0	0	1.26582278481013	1.26582278481013	0.632911392405063	6.9620253164557	0	0	0	1.26582278481013	0
