"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Melanthiaceae"	"Montiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	200	"AWI"	200	8088	8753	8423	0	0	5.13307984790875	0	0	0	0	0.0950570342205323	0	4.94296577946768	0	0	0.0950570342205323	0	0	0	0.190114068441065	0	0	0.0950570342205323	0	20.722433460076	0	0	0	0	0	0	0	0	0	0	0	0	0	0.285171102661597	0	1.04562737642586	0	0	0	0	0	0	0	0	5.22813688212928	59.1254752851711	0	0	0	0.475285171102662	0	0	0	0	0.855513307984791	0.570342205323194	0	0	0.285171102661597	0	0.475285171102662	0	0.0950570342205323	0.285171102661597	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	205	"AWI"	205	8204	8807	8501	0	0	9.62469733656174	0	0	0	0	0.0605326876513317	0	2.78450363196126	0	0	0.0605326876513317	0	0	0	0.0605326876513317	0	0	0.847457627118644	0	46.3075060532688	0	0	0	0	0	0	0	0.181598062953995	0	0	0.121065375302663	0	0	0	0	1.1501210653753	0	0	0	0	0	0.544794188861985	0	0	2.4818401937046	34.3220338983051	0	0	0	0.181598062953995	0	0	0	0	0.0605326876513317	0.423728813559322	0	0	0.0605326876513317	0.121065375302663	0.0605326876513317	0.121065375302663	0.423728813559322	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	210	"AWI"	210	8283	8884	8579	0	0.0958772770853308	8.82070949185043	0.0958772770853308	0	0	0	0.287631831255992	0	1.43815915627996	0	0	0.575263662511985	0	0	0	0.0958772770853308	0.0958772770853308	0	0.767018216682646	0	20.3259827420901	0	0	0	0	0	0	0	0.383509108341323	0	0	0.287631831255992	0	0	0	0	3.25982742090125	0	0	0	0	0	1.05465004793864	0	0	3.83509108341323	52.9242569511026	0	0	0	0.287631831255992	0	0	0	0	0.0958772770853308	4.31447746883989	0	0	0.0958772770853308	0	0.0958772770853308	0.191754554170662	0.575263662511985	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	215	"AWI"	215	8389	8941	8647	0	0	7.3887489504618	0	0	0	0	0.167926112510495	0	1.09151973131822	0	0	0.0839630562552477	0	0	0.0839630562552477	0	0	0	0.923593618807725	0	27.8757346767422	0	0	0	0	0	0	0	0	0	0	0.0839630562552477	0	0	0	0	1.51133501259446	0	0	0.251889168765743	0	0	0.335852225020991	0	0	3.77833753148615	53.4844668345928	0	0	0	0.0839630562552477	0	0	0.167926112510495	0	0.167926112510495	1.34340890008396	0	0	0.0839630562552477	0	0.335852225020991	0.167926112510495	0.587741393786734	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	220	"AWI"	220	8432	9025	8718	0	0	40.1422764227642	0	0	0	0	0.203252032520325	0	6.60569105691057	0	0	0.101626016260163	0	0	0	0	0	0	0.508130081300813	0	8.4349593495935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52439024390244	0	0	0	0	0	0.304878048780488	0	0	4.67479674796748	35.1626016260163	0	0	0	0.304878048780488	0	0	0	0	0.508130081300813	0.40650406504065	0	0	0	0	0.203252032520325	0.203252032520325	0.40650406504065	0.304878048780488	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	225	"AWI"	225	8482	9072	8774	0	0	11.4741035856574	0.0796812749003984	0	0	0	0.239043824701195	0	7.01195219123506	0	0	0	0	0	0	0.0796812749003984	0	0	1.51394422310757	0	27.2509960159363	0	0	0	0	0	0	0	0	0	0	0.0796812749003984	0	0	0	0	0.557768924302789	0	0	0.0796812749003984	0.159362549800797	0	1.83266932270916	0	0	5.57768924302789	42.390438247012	0	0	0	0	0	0	0	0.0796812749003984	0.239043824701195	0.159362549800797	0	0	0	0	0.318725099601594	0.239043824701195	0.637450199203187	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	230	"AWI"	230	8517	9141	8829	0.0490436488474743	0	5.59097596861206	0	0	0	0	0	0	4.02157920549289	0	0	0.0490436488474743	0	0	0	0	0	0	1.3241785188818	0	56.8415890142227	0	0	0	0	0	0	0	0.0490436488474743	0	0	0	0	0	0.0980872976949485	0	0.931829328102011	0	0	0	0	0	0.882785679254536	0	0	4.41392839627268	24.816086316822	0	0	0	0.0490436488474743	0	0	0	0	0.0490436488474743	0.392349190779794	0	0	0	0	0	0.0980872976949485	0.34330554193232	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	235	"AWI"	235	8568	9195	8884	0	0.0498753117206982	5.48628428927681	0	0	0	0	0.0498753117206982	0	1.54613466334165	0	0	0.0997506234413965	0	0	0	0	0	0	0.199501246882793	0	48.4788029925187	0	0	0	0	0	0	0	0.0498753117206982	0	0	0	0	0	0.0997506234413965	0	0.598503740648379	0	0	0	0	0	0.498753117206983	0	0	3.84039900249377	38.4538653366584	0	0	0	0.0498753117206982	0	0	0	0	0	0.0997506234413965	0	0	0	0	0.0498753117206982	0.0498753117206982	0.29925187032419	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	240	"AWI"	240	8613	9251	8939	0	0	4.53488372093023	0	0	0	0	0.0581395348837209	0	4.01162790697674	0.0581395348837209	0	0.0581395348837209	0	0	0	0	0	0	0.523255813953488	0	49.593023255814	0	0	0	0	0	0	0	0.0581395348837209	0	0	0.174418604651163	0	0	0.116279069767442	0	0.988372093023256	0	0	0.0581395348837209	0	0	0.581395348837209	0	0	4.30232558139535	33.2558139534884	0	0	0	0.174418604651163	0	0	0	0	0.174418604651163	0.116279069767442	0	0	0	0	0.174418604651163	0.116279069767442	0.755813953488372	0.116279069767442	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	245	"AWI"	245	8669	9304	8995	0.0633713561470215	0.0633713561470215	5.44993662864385	0	0	0	0	0.0633713561470215	0	1.26742712294043	0	0	0	0	0	0	0.380228136882129	0	0	0.316856780735108	0	28.0735107731305	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126742712294043	0	0.126742712294043	0	0	0.0633713561470215	0	0	0.126742712294043	0	0	3.16856780735108	58.9987325728771	0	0	0	0	0	0	0.190114068441065	0	0.443599493029151	0.506970849176172	0	0	0	0	0	0.0633713561470215	0.316856780735108	0.190114068441065	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	250	"AWI"	250	8719	9347	9052	0	0	6.60762942779292	0	0	0	0	0.136239782016349	0	3.13351498637602	0	0	0.136239782016349	0	0	0	0	0	0.0681198910081744	1.22615803814714	0	39.441416893733	0.0681198910081744	0	0	0	0	0	0	0	0	0	0	0	0	0.0681198910081744	0	0.749318801089918	0	0	0	0	0	0	0	0	4.29155313351499	41.8256130790191	0	0	0	0.408719346049046	0	0	0	0.0681198910081744	0.340599455040872	0.476839237057221	0	0	0	0	0.272479564032698	0.340599455040872	0.136239782016349	0.204359673024523	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	255	"AWI"	255	8764	9400	9106	0	0	5.747738158595	0	0	0	0	0	0	1.38371474188398	0	0	0.106439595529537	0	0	0	0.159659393294305	0	0	0.957956359765833	0	51.8893028206493	0	0	0	0	0	0	0	0.106439595529537	0	0.0532197977647685	0.0532197977647685	0	0	0	0	1.06439595529537	0.159659393294305	0	0	0	0	0.69185737094199	0	0	1.59659393294305	35.1250665247472	0	0	0	0.212879191059074	0	0	0	0	0.106439595529537	0.106439595529537	0	0	0	0	0.159659393294305	0.0532197977647685	0.159659393294305	0.106439595529537	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	260	"AWI"	260	8828	9443	9163	0	0	8.79590093936806	0	0	0	0	0.256191289496157	0	6.14859094790777	0	0	0.256191289496157	0	0	0	0.683176771989752	0	0	3.1596925704526	0	14.7736976942784	0	0	0	0	0	0	0	0	0	0	0.256191289496157	0	0	0.426985482493595	0	2.90350128095645	0	0	0	0	0	0.426985482493595	0	0	2.2203245089667	55.6789069171648	0	0	0	0.085397096498719	0	0	0	0.085397096498719	0.170794192997438	0.683176771989752	0	0	0	0	0.939368061485909	0.426985482493595	1.45175064047822	0.170794192997438	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	265	"AWI"	265	8887	9504	9222	0	0	9.29095354523227	0	0	0	0	0.0814995925020375	0	7.25346373268134	0	0	0.244498777506112	0	0	0	0.0814995925020375	0	0	2.77098614506927	0	11.5729421352893	0	0	0	0	0	0	0	0.162999185004075	0	0	0.162999185004075	0	0	1.14099429502853	0	3.01548492257539	0	0	0	0.0814995925020375	0	0.6519967400163	0	0	1.79299103504482	57.0497147514262	0	0	0	0.0814995925020375	0	0	0	0	1.05949470252649	0.97799511002445	0	0	0	0	0.488997555012225	0.570497147514263	1.22249388753056	0.244498777506112	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	270	"AWI"	270	8956	9573	9289	0	0.0704721634954193	9.23185341789993	0	0	0	0	0	0	6.62438336856942	0	0	0.422832980972516	0	0	0	0.281888653981677	0	0	3.24171952078929	0	10.2184637068358	0	0	0	0	0	0.0704721634954193	0	0.281888653981677	0	0	0.0704721634954193	0	0	0.352360817477097	0	3.52360817477097	0	0	0.0704721634954193	0	0	1.05708245243129	0	0	0.845665961945032	60.3241719520789	0	0	0	0.211416490486258	0	0	0	0	0.281888653981677	0.493305144467935	0.0704721634954193	0	0	0	0.634249471458774	0.281888653981677	1.12755461592671	0.211416490486258	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	275	"AWI"	275	9009	9691	9357	0	0.183318056828598	9.71585701191567	0	0	0	0	0.183318056828598	0	7.05774518790101	0	0	0.549954170485793	0	0	0	0.274977085242896	0	0	3.75802016498625	0	10.6324472960587	0	0	0	0	0	0	0	0	0	0	0.0916590284142988	0	0	1.00824931255729	0	2.10815765352887	0	0	0	0	0.366636113657195	1.28322639780018	0	0.0916590284142988	1.28322639780018	57.8368469294225	0	0	0	0.458295142071494	0	0.0916590284142988	0	0	0.183318056828598	0.641613198900092	0	0	0	0	0.641613198900092	0.0916590284142988	1.28322639780018	0.183318056828598	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	280	"AWI"	280	9098	9753	9425	0	0	5.93471810089021	0	0	0	0	0.0989119683481701	0	4.45103857566766	0	0	1.08803165182987	0	0	0.19782393669634	0.0989119683481701	0.0989119683481701	0	4.25321463897132	0	12.2650840751731	0	0	0	0	0	0	0	0.494559841740851	0	0	0.19782393669634	0	0	1.38476755687438	0	1.78041543026706	0	0	0.0989119683481701	0	0	0.989119683481701	0	0	0.29673590504451	62.215628090999	0	0	0	0.494559841740851	0	0	0	0	0.39564787339268	0.593471810089021	0	0	0	0	0.39564787339268	0.494559841740851	1.48367952522255	0.0989119683481701	0.0989119683481701	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	285	"AWI"	285	9156	9842	9496	0	0	4.6767537826685	0	0	0	0	0.0687757909215956	0	7.8404401650619	0	0	0.756533700137552	0	0	0	0.412654745529574	0	0.275103163686382	3.23246217331499	0	14.5804676753783	0	0	0	0	0	0	0	0.206327372764787	0	0	0.206327372764787	0	0	0.962861072902338	0	1.65061898211829	0	0	0	0	0	1.78817056396149	0	0	0.275103163686382	59.5598349381018	0	0	0	0.206327372764787	0	0	0	0	0.343878954607978	0.412654745529574	0	0	0	0	0.275103163686382	0.550206327372765	1.65061898211829	0.0687757909215956	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	290	"AWI"	290	9221	9906	9565	0	0.0921658986175115	5.16129032258065	0	0	0	0	0.0921658986175115	0	6.45161290322581	0	0	0.184331797235023	0	0	0	0.0921658986175115	0	0	3.87096774193548	0	10.4147465437788	0	0	0	0	0	0	0	0.0921658986175115	0	0	0.276497695852535	0	0	1.01382488479263	0	1.19815668202765	0	0	0	0	0	0.184331797235023	0	0	0.460829493087558	66.2672811059908	0	0	0	0.460829493087558	0	0	0	0	0.460829493087558	0.552995391705069	0	0	0.184331797235023	0	0.737327188940092	0.368663594470046	1.10599078341014	0.276497695852535	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	295	"AWI"	295	9288	10011	9636	0	0	4.25531914893617	0	0	0	0	0.265957446808511	0	5.58510638297872	0	0	0.531914893617021	0	0	0.0664893617021277	0.265957446808511	0	0	4.78723404255319	0	15.625	0	0	0	0	0	0	0	0.199468085106383	0	0	0.132978723404255	0	0	1.46276595744681	0	2.52659574468085	0	0	0	0	0	1.26329787234043	0	0	0.398936170212766	58.5771276595745	0	0	0	0.265957446808511	0	0	0	0.132978723404255	0.531914893617021	0.398936170212766	0	0	0.265957446808511	0	0.398936170212766	0.465425531914894	1.39627659574468	0.199468085106383	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	300	"AWI"	300	9353	10114	9701	0	0	9.61538461538462	0	0	0	0	0.32051282051282	0	6.1965811965812	0	0	0.427350427350427	0	0	0	0	0	0	4.48717948717949	0	11.0042735042735	0	0	0	0	0	0	0	0.106837606837607	0	0	0.32051282051282	0	0	0.213675213675214	0	2.67094017094017	0	0	0	0	0	1.06837606837607	0	0	1.70940170940171	58.4401709401709	0	0	0	0.641025641025641	0	0	0	0	0.106837606837607	0.961538461538462	0	0	0	0	0.32051282051282	0.427350427350427	0.961538461538462	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	305	"AWI"	305	9406	10218	9769	0	0.0675675675675676	8.85135135135135	0	0	0	0	0.202702702702703	0	9.52702702702703	0	0	0.405405405405405	0	0	0.0675675675675676	0.27027027027027	0.0675675675675676	0	2.83783783783784	0	10.4054054054054	0	0	0	0	0	0	0	0.135135135135135	0	0	0.0675675675675676	0	0	0.405405405405405	0	2.09459459459459	0	0	0	0	0	0.608108108108108	0	0	1.01351351351351	58.7837837837838	0	0	0	0.608108108108108	0	0	0	0	0.202702702702703	0.810810810810811	0	0	0.405405405405405	0.0675675675675676	0.472972972972973	0.608108108108108	1.01351351351351	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	310	"AWI"	310	9454	10328	9832	0	0.0881057268722467	5.81497797356828	0	0	0	0	0.26431718061674	0	7.75330396475771	0	0	0.704845814977974	0	0	0	0	0	0	6.87224669603524	0	11.4537444933921	0	0	0	0	0	0.0881057268722467	0	0.176211453744493	0	0	0.0881057268722467	0	0	0.704845814977974	0	2.73127753303965	0	0	0.176211453744493	0	0	0.176211453744493	0	0.440528634361234	0.352422907488987	58.1497797356828	0	0	0	0.704845814977974	0	0	0	0	0.616740088105727	0.440528634361234	0	0	0	0.0881057268722467	0.176211453744493	0.969162995594714	0.969162995594714	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	315	"AWI"	315	9516	10424	9904	0	0	4.03817914831131	0.0734214390602056	0	0	0	0.0734214390602056	0	6.38766519823788	0	0	0.367107195301028	0	0	0	0.146842878120411	0	0	4.47870778267254	0	13.0690161527166	0	0	0	0	0	0	0	0.0734214390602056	0	0	0	0	0	0.440528634361234	0	1.39500734214391	0	0	0.0734214390602056	0	0	0.734214390602056	0	0	0.513950073421439	64.0969162995595	0	0	0	0.734214390602056	0	0	0	0.0734214390602056	0.513950073421439	0.513950073421439	0	0	0	0	0.440528634361234	0.513950073421439	1.24816446402349	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	320	"AWI"	320	9568	10536	9975	0.0895255147717099	0	3.31244404655327	0.0895255147717099	0	0	0	0.35810205908684	0	7.34109221128021	0	0	0.53715308863026	0	0	0	0.44762757385855	0.26857654431513	0	5.10295434198747	0	15.3983885407341	0	0	0.53715308863026	0	0	0	0.0895255147717099	0	0	0	0	0	0	0.895255147717099	0	2.50671441360788	0	0	0.0895255147717099	0	0	0.17905102954342	0	0.0895255147717099	0.17905102954342	58.1020590868398	0	0	0	0.895255147717099	0	0	0	0	0.53715308863026	0.716204118173679	0.0895255147717099	0	0.17905102954342	0	0.26857654431513	0.53715308863026	1.16383169203223	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	325	"AWI"	325	9639	10636	10073	0	0	3.22886989553656	0	0	0	0	0.474833808167141	0	8.35707502374169	0	0	0.379867046533713	0	0	0.0949667616334283	0.189933523266857	0	0	4.27350427350427	0	12.2507122507123	0.0949667616334283	0	0	0	0	0	0	0	0	0	0	0	0	0.854700854700855	0	2.08926875593542	0	0	0	0	0	0.474833808167141	0	0	0	62.1082621082621	0	0	0	0.56980056980057	0	0	0	0.0949667616334283	0.664767331433998	0.664767331433998	0	0	0	0.0949667616334283	0.56980056980057	0.56980056980057	1.80436847103514	0	0	0	0.0949667616334283
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	330	"AWI"	330	9682	10801	10148	0	0	3.91595033428844	0	0	0	0	0.191021967526266	0	8.50047755491881	0	0	0.573065902578797	0	0	0	0.573065902578797	0	0	4.48901623686724	0	14.7086914995224	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43266475644699	0	1.62368672397326	0	0	0	0	0	0	0	0	0.382043935052531	58.9302769818529	0	0	0	0.286532951289398	0	0	0	0.191021967526266	0.955109837631328	1.05062082139446	0	0	0	0	0.477554918815664	0.573065902578797	1.14613180515759	0	0	0	0
