"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
15975	24637	"Sauveterre"	46.54333	-1.80833	45	"AWI"	45	4711	4916	4803	0	1	11	65	2	1	3	0	0	4	2	0	0	0	0	0	24	0	18	0	1	0	1	4	0	0	0	0	0	0	2	1	0	0	1	0	0	1	0	4	8	2	81	0	0	0	79	2	5	0	0	0	1	0	2	0	0	2	3	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	46	"AWI"	46	4722	4928	4814	0	0	8	55	2	0	2	0	0	2	3	0	0	0	0	0	15	0	23	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	3	9	0	99	0	0	0	78	2	5	0	0	0	1	0	0	0	1	2	1	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	47	"AWI"	47	4733	4940	4826	0	0	5	55	1	0	1	0	0	5	1	0	0	0	0	0	31	0	21	2	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	85	4	1	0	1	0	1	0	0	1	0	1	1	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	48	"AWI"	48	4745	4952	4838	0	0	8	55	0	0	2	0	0	0	0	0	0	0	0	0	15	0	23	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	99	0	0	0	78	2	0	0	0	0	0	0	0	0	0	2	1	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	49	"AWI"	49	4756	4965	4850	0	0	15	54	3	0	3	0	0	6	0	0	0	0	0	0	50	0	4	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	13	0	79	0	0	0	60	1	1	0	0	0	1	0	0	0	0	1	3	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	51	"AWI"	51	4779	4988	4873	0	0	7	87	2	0	3	0	0	6	1	0	0	0	0	0	18	0	14	1	2	0	1	2	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	4	7	2	0	0	2	0	80	3	2	0	1	0	0	0	0	0	1	1	1	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	53	"AWI"	53	4802	5011	4895	0	0	18	88	2	0	4	0	0	6	1	0	0	0	0	0	33	0	12	1	0	0	1	3	0	1	0	0	1	2	1	0	0	0	0	0	0	0	0	1	13	0	98	0	1	0	38	1	1	0	0	0	1	0	1	0	1	2	3	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	55	"AWI"	55	4826	5033	4919	0	0	5	104	3	1	2	0	0	2	1	0	0	0	0	0	18	0	13	1	1	0	1	2	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	3	8	2	0	0	0	0	57	1	1	0	0	0	1	0	1	0	1	1	0	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	57	"AWI"	57	4847	5058	4942	0	0	37	83	1	0	3	0	0	5	0	0	0	0	0	0	31	0	10	0	1	0	1	2	0	1	0	0	5	0	1	0	0	0	1	0	0	0	1	1	7	3	79	0	0	0	42	1	1	0	0	0	0	0	1	0	0	1	2	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	59	"AWI"	59	4868	5084	4965	0	0	3	121	3	1	1	0	0	1	1	0	0	0	0	0	16	0	7	1	0	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	5	6	2	65	0	0	0	66	2	3	0	1	0	0	0	1	0	0	3	1	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	61	"AWI"	61	4890	5111	4989	0	0	9	117	2	0	1	0	0	1	0	0	0	0	0	0	13	0	7	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	6	24	0	87	0	0	0	44	2	2	0	0	0	0	0	1	0	2	1	2	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	63	"AWI"	63	4911	5135	5012	0	1	2	160	3	1	1	0	0	1	1	0	0	0	0	0	14	1	5	1	1	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	5	21	4	49	0	0	0	45	1	0	0	1	0	1	0	2	0	1	1	1	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	65	"AWI"	65	4932	5161	5035	0	0	29	95	3	0	2	0	0	2	0	0	0	0	0	0	38	0	12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	23	2	56	0	0	0	44	1	3	0	1	0	0	0	0	0	0	3	1	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	67	"AWI"	67	4955	5186	5058	0	0	11	115	4	0	4	0	0	6	0	0	0	2	0	0	44	0	8	2	3	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	3	29	0	61	0	1	0	30	1	1	0	1	0	1	0	1	0	1	1	1	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	69	"AWI"	69	4975	5211	5082	0	0	10	117	7	0	5	0	0	1	1	0	0	2	0	0	29	0	12	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	32	0	65	0	1	0	34	1	1	0	0	0	1	0	1	0	0	3	1	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	70	"AWI"	70	4985	5223	5093	0	0	6	139	10	0	3	0	0	1	2	0	0	4	0	0	28	0	2	1	2	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	2	31	0	68	0	0	0	26	1	1	0	0	0	1	0	1	0	0	2	1	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	71	"AWI"	71	4996	5235	5105	0	0	10	117	0	0	5	0	0	0	0	0	0	0	0	0	29	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	32	0	65	0	0	0	34	1	0	0	0	0	0	0	0	0	0	3	1	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	72	"AWI"	72	5006	5248	5117	0	0	6	139	0	0	3	0	0	0	0	0	0	0	0	0	28	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	31	0	68	0	0	0	26	1	0	0	0	0	0	0	0	0	0	2	1	0	0
