"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	595	"AWI"	595	5759	9986	7946	100	6	15	0	3	5	1	0	1	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	4	35	0	0	0	0	0	0	0	16	0	0	0	0	79	0	0	0	0	0	1	1	0	0	5	0	20	88	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	600	"AWI"	600	5846	10040	8017	112	9	4	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	6	53	0	0	0	0	0	0	0	11	0	0	0	0	62	0	0	0	0	0	1	2	0	0	10	0	17	76	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	605	"AWI"	605	5931	10082	8094	141	6	3	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	6	0	0	0	0	51	1	0	0	0	0	0	1	0	0	3	0	24	60	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	610	"AWI"	610	5988	10126	8169	14	2	9	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	76	0	3	0	0	0	0	0	0	72	0	0	0	0	0	0	0	6	0	0	0	0	77	0	0	0	0	0	0	1	0	0	1	0	14	57	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	615	"AWI"	615	6050	10171	8245	85	3	6	0	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	11	0	0	0	0	83	1	0	0	0	0	0	0	0	0	1	0	40	114	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	620	"AWI"	620	6105	10218	8317	98	7	9	0	1	9	0	0	2	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	28	0	0	0	0	1	0	0	9	0	0	0	0	74	0	1	0	0	0	0	1	0	0	0	0	26	104	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	625	"AWI"	625	6178	10268	8390	94	2	10	0	0	4	4	0	2	3	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	6	0	0	0	0	60	1	0	0	0	0	1	0	0	0	1	0	27	97	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	630	"AWI"	630	6228	10324	8463	82	6	5	0	0	5	1	0	2	1	0	0	0	0	0	0	0	0	0	86	0	1	0	0	0	0	0	0	23	0	0	0	0	0	0	0	7	0	0	0	0	36	1	0	0	0	0	0	0	0	0	0	0	17	60	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	635	"AWI"	635	6259	10391	8542	152	7	8	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	84	0	2	0	0	0	0	0	1	21	0	0	0	0	0	0	0	18	0	0	0	0	40	0	0	0	0	0	1	0	0	0	2	0	26	91	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	640	"AWI"	640	6306	10467	8616	92	8	6	0	0	9	0	0	5	0	0	0	0	0	0	0	0	0	0	95	0	1	0	0	0	0	0	2	40	0	0	0	0	0	0	0	8	0	0	0	0	75	0	1	0	0	0	1	0	0	0	1	0	23	100	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	645	"AWI"	645	6351	10535	8690	86	9	3	0	0	8	3	0	4	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	14	0	0	0	0	74	0	0	0	0	0	0	0	0	0	1	0	22	75	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	655	"AWI"	655	6456	10706	8825	115	8	2	0	3	0	1	0	7	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	12	0	0	0	0	78	0	0	0	0	0	1	0	0	0	10	0	21	91	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	660	"AWI"	660	6582	10726	8888	100	8	6	0	1	2	1	0	2	3	0	0	0	0	0	0	0	0	0	105	0	1	0	0	0	0	0	0	17	0	0	0	0	0	0	0	27	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	35	104	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	665	"AWI"	665	6684	10760	8963	100	1	6	0	0	2	1	0	2	1	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	22	0	0	0	0	63	2	0	0	0	0	1	2	0	0	2	0	21	103	0	1	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	675	"AWI"	675	6872	10837	9093	30	6	9	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	17	0	0	0	0	70	3	0	0	0	0	0	1	0	0	0	0	28	105	0	1	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	685	"AWI"	685	7045	10883	9229	3	3	2	0	4	8	1	0	0	0	0	0	0	0	1	0	0	0	0	184	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	12	0	0	0	0	67	0	0	2	0	0	0	0	0	0	0	0	25	130	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	695	"AWI"	695	7170	10975	9374	0	6	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	40	0	2	0	0	0	0	0	0	18	0	0	0	0	0	0	0	2	0	0	0	0	40	0	0	0	0	0	0	2	0	0	0	0	0	40	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	700	"AWI"	700	7217	11033	9447	0	3	2	0	2	7	0	0	3	0	0	0	0	0	0	0	0	0	0	196	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	22	0	0	0	0	88	1	0	1	0	0	0	0	0	0	2	0	18	106	0	1	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	710	"AWI"	710	7302	11114	9596	1	3	6	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	10	0	0	0	0	190	1	1	1	0	0	0	3	0	0	0	0	22	130	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	720	"AWI"	720	7417	11243	9740	0	4	1	0	1	7	0	0	3	2	0	0	0	0	0	0	0	0	0	175	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	17	0	0	0	0	70	1	4	0	0	0	1	0	0	0	1	0	31	113	0	1	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	725	"AWI"	725	7483	11329	9814	1	2	4	1	3	5	3	0	5	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	67	3	0	1	0	1	0	0	0	0	1	0	25	112	0	1	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	730	"AWI"	730	7583	11377	9877	0	3	3	0	0	4	1	0	5	0	0	0	0	0	0	0	0	0	0	284	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	85	3	0	2	0	0	1	0	0	0	1	0	24	118	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	735	"AWI"	735	7704	11392	9935	0	1	2	0	1	2	1	0	3	1	0	0	0	0	0	0	0	0	0	220	0	3	0	0	0	0	0	0	2	0	0	0	0	1	0	0	10	0	0	0	0	97	4	0	1	0	1	0	0	0	0	5	0	10	93	0	1	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	750	"AWI"	750	8019	11485	10124	0	0	4	0	2	4	1	0	2	1	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	83	1	0	2	0	0	0	2	0	0	2	0	6	81	0	1	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	760	"AWI"	760	8217	11536	10249	0	3	2	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	225	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	56	0	0	3	0	1	0	0	0	0	1	0	10	78	0	1	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	765	"AWI"	765	8307	11569	10323	0	2	1	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	303	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	60	0	1	1	0	0	0	1	0	0	1	0	16	52	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	770	"AWI"	770	8393	11609	10389	0	1	1	1	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	31	0	1	1	0	0	0	0	0	0	0	0	7	27	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	780	"AWI"	780	8562	11692	10532	0	1	2	0	0	9	0	0	4	0	0	0	0	0	0	0	0	0	0	277	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	86	1	3	0	0	0	0	0	0	0	2	0	7	85	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	790	"AWI"	790	8719	11790	10673	0	0	3	1	0	3	0	0	8	1	0	0	0	0	0	0	0	0	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	53	3	3	0	0	1	1	0	0	0	3	0	16	60	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	800	"AWI"	800	8835	11914	10808	0	0	5	0	1	10	3	0	4	0	0	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	80	3	1	0	0	0	0	1	0	0	0	1	20	78	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	805	"AWI"	805	9049	11938	10875	0	1	0	0	0	3	1	0	4	1	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	91	1	1	0	0	0	0	0	0	0	2	0	11	71	0	2	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	810	"AWI"	810	9263	11971	10936	0	0	4	0	1	1	3	0	8	0	0	0	0	0	0	0	0	0	0	303	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	20	0	0	0	0	80	4	1	2	0	0	0	0	0	0	3	0	15	120	0	2	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	815	"AWI"	815	9477	11997	10996	0	1	7	0	0	5	1	0	8	0	0	0	0	0	0	0	0	0	0	270	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	50	3	2	0	0	0	2	0	0	0	1	0	12	90	0	1	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	820	"AWI"	820	9693	12028	11058	0	1	5	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	340	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	13	0	0	0	0	73	2	0	0	0	0	1	1	0	0	2	1	10	94	0	1	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	825	"AWI"	825	9908	12070	11123	0	0	3	0	0	5	2	0	3	2	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	17	0	2	0	0	0	0	0	0	0	3	0	2	70	0	1	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	830	"AWI"	830	10115	12106	11187	0	0	7	0	0	1	2	0	7	1	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	66	2	2	0	0	0	3	2	0	0	3	0	11	135	0	2	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	835	"AWI"	835	10317	12144	11249	0	0	2	1	2	4	4	0	13	0	0	0	0	0	0	0	0	0	0	311	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	80	0	2	0	0	0	2	2	0	0	3	0	23	98	0	4	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	840	"AWI"	840	10480	12182	11313	0	0	5	0	2	7	2	0	26	1	0	0	0	0	0	0	0	0	0	295	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	77	2	0	0	0	0	2	3	0	0	5	1	20	191	0	4	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	845	"AWI"	845	10646	12219	11382	0	0	2	0	0	0	3	0	21	1	0	0	0	0	0	0	0	0	0	375	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	33	0	0	0	0	74	2	2	0	0	0	1	3	0	0	4	0	28	154	0	3	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	850	"AWI"	850	10789	12273	11451	0	0	6	0	3	0	0	0	24	1	0	0	0	0	0	0	0	0	0	405	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	34	1	1	0	0	1	0	6	0	0	2	0	0	183	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	855	"AWI"	855	10896	12347	11524	0	0	2	0	0	0	6	0	21	1	0	0	0	0	0	0	0	0	0	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	38	1	3	0	0	0	1	6	0	0	0	0	0	60	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	860	"AWI"	860	10983	12410	11600	0	0	3	0	2	6	5	0	14	1	0	0	0	0	0	0	0	0	0	545	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	54	2	1	0	0	0	4	6	0	0	0	1	0	5	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	865	"AWI"	865	11045	12489	11684	0	0	4	0	1	0	2	0	46	1	0	0	0	0	0	0	0	0	0	326	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	28	0	3	0	0	1	5	3	0	0	0	1	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	870	"AWI"	870	11086	12586	11759	0	0	2	0	0	0	9	0	118	4	0	0	0	0	0	0	0	0	0	16	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	315	0	0	0	0	26	0	3	0	0	0	5	7	0	0	0	2	0	1	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	880	"AWI"	880	11353	12727	11970	0	0	5	0	3	0	8	0	176	2	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	5	0	0	0	10	2	0	0	0	0	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	885	"AWI"	885	11491	12791	12081	0	0	0	1	3	0	62	0	145	1	0	0	0	0	3	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	5	0	0	0	0	235	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	2	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	895	"AWI"	895	11759	12927	12303	0	0	0	3	4	0	19	0	64	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	42	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	1	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	905	"AWI"	905	11994	13114	12525	0	0	2	4	1	0	56	0	120	1	0	0	0	0	1	0	0	1	0	0	0	6	2	1	0	0	1	0	0	0	0	6	0	0	0	0	235	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	2	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	910	"AWI"	910	12106	13220	12635	0	0	4	4	1	0	39	0	66	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	1	0	0	0	0	10	0	1	0	0	252	0	0	0	0	0	0	2	0	0	1	1	3	0	0	0	3	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	920	"AWI"	920	12277	13435	12853	0	0	1	3	3	0	52	0	45	1	0	0	0	0	1	0	0	2	0	0	0	11	0	2	0	0	0	0	0	0	0	18	0	0	0	0	219	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	4	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	930	"AWI"	930	12438	13722	13073	0	0	0	1	4	0	39	0	64	1	0	0	0	0	0	0	0	3	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	1	0	0	209	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	2	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	935	"AWI"	935	12513	13866	13181	0	0	1	0	0	0	22	0	105	3	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	2	0	0	0	0	256	0	0	0	0	0	0	2	0	0	0	4	5	0	0	0	0	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	940	"AWI"	940	12578	14017	13290	0	0	0	0	0	0	9	0	161	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	3	0	0	0	0	1	0	0	0	0	376	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	1	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	945	"AWI"	945	12641	14181	13394	0	0	2	0	0	0	27	0	182	1	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	7	0	0	0	0	428	0	0	0	0	0	0	6	0	0	1	1	1	0	0	0	0	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	950	"AWI"	950	12783	14263	13491	0	0	0	0	1	0	25	0	181	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	171	0	0	0	0	0	0	2	0	0	2	0	9	0	0	0	1	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	955	"AWI"	955	12912	14340	13586	0	0	0	0	4	0	29	0	0	4	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	210	0	0	0	1	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	960	"AWI"	960	13022	14453	13681	0	0	1	1	4	0	41	0	60	1	0	0	0	0	2	0	0	1	0	0	0	7	2	3	0	0	0	0	0	0	0	8	0	0	0	0	190	0	0	0	0	0	0	5	0	0	2	1	1	0	0	0	2	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	965	"AWI"	965	13106	14591	13776	0	0	5	0	2	0	50	0	275	0	0	0	0	0	0	0	0	3	0	0	1	10	4	0	0	0	0	0	0	0	0	17	0	0	0	0	78	0	0	0	0	0	0	2	0	0	2	1	34	0	0	0	0	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	970	"AWI"	970	13188	14737	13868	0	0	1	0	3	0	36	0	293	5	0	0	0	0	0	0	0	1	0	0	0	9	3	0	0	0	0	0	0	0	0	33	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	1	33	0	0	0	2	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	975	"AWI"	975	13241	14906	13950	0	0	0	0	1	0	25	0	185	5	0	0	0	0	0	0	0	2	0	0	0	4	2	0	0	0	0	0	0	0	0	11	0	0	0	0	17	0	0	0	0	0	0	2	0	0	0	2	46	0	0	0	2	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	980	"AWI"	980	13288	15092	14040	0	0	0	0	1	0	21	0	263	1	0	0	0	0	0	0	0	2	0	0	0	5	3	0	0	0	0	0	0	0	0	26	0	0	0	0	11	0	0	0	0	0	0	1	0	0	1	4	38	0	0	0	4	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	985	"AWI"	985	13332	15291	14131	0	0	1	1	0	0	28	0	331	1	0	0	0	0	0	0	0	4	0	0	0	1	7	0	0	0	0	0	0	0	0	26	0	0	0	0	15	0	0	0	0	0	0	2	0	0	2	2	52	0	0	0	4	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	990	"AWI"	990	13376	15501	14217	0	0	0	0	2	0	17	0	308	5	0	0	0	0	0	0	0	1	0	0	0	6	10	0	0	0	1	0	0	0	0	40	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	4	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	995	"AWI"	995	13413	15724	14307	0	0	0	0	1	0	22	0	191	0	0	0	0	0	1	0	0	2	0	0	0	4	9	1	0	0	0	0	0	0	0	85	0	0	0	0	19	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	4	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	1000	"AWI"	1000	13442	15944	14394	0	0	0	4	0	0	48	0	38	9	0	0	0	0	2	0	0	9	0	0	0	17	3	2	0	0	0	0	0	0	0	170	0	0	0	0	49	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	1010	"AWI"	1010	13498	16398	14570	0	0	0	5	1	0	60	0	16	3	0	0	0	0	1	0	0	14	0	0	0	23	0	0	0	0	0	0	0	0	0	141	0	0	0	0	56	0	0	0	0	0	0	3	0	0	3	0	3	0	0	0	3	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	1020	"AWI"	1020	13602	16806	14755	0	0	0	8	2	0	51	0	6	3	0	0	0	0	1	0	0	6	0	0	0	4	1	1	0	0	2	0	0	0	0	154	0	0	0	0	33	0	0	0	0	0	0	4	0	0	0	1	3	0	0	0	2	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	1025	"AWI"	1025	13709	16983	14869	0	0	0	1	0	0	38	0	6	1	0	0	0	0	4	0	0	4	0	0	0	7	0	4	0	0	0	0	0	0	0	123	0	0	0	0	26	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	5	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	1030	"AWI"	1030	13794	17133	15005	0	0	0	5	0	0	38	0	5	1	0	0	0	0	1	0	0	8	0	0	0	4	2	0	0	0	0	0	0	0	0	65	0	0	0	0	22	0	0	0	0	0	0	2	0	0	2	0	2	0	1	0	1	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	1045	"AWI"	1045	13943	17798	15361	0	0	0	7	0	0	55	0	6	1	0	0	0	0	3	0	0	9	0	0	0	16	0	3	0	0	0	0	0	0	0	5	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	1050	"AWI"	1050	13980	18051	15481	0	0	0	25	0	0	57	0	5	3	0	0	0	0	2	0	0	29	0	0	0	25	0	3	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	1055	"AWI"	1055	14018	18315	15599	0	0	0	23	0	0	94	0	7	2	0	0	0	0	3	0	0	13	0	0	0	20	0	0	0	0	0	0	0	0	0	10	0	0	0	0	48	0	0	0	0	0	0	1	0	0	3	2	2	0	0	0	8	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	1060	"AWI"	1060	14059	18608	15714	0	0	2	8	0	0	58	0	1	2	0	0	0	0	1	0	0	7	0	0	0	12	0	2	0	0	0	0	0	0	0	9	0	0	0	0	30	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	5	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	1065	"AWI"	1065	14090	18924	15818	0	0	0	21	0	0	88	0	1	4	0	0	0	0	3	0	0	21	0	0	0	24	0	1	0	0	1	0	0	0	0	3	0	0	0	0	87	0	0	0	0	0	0	2	0	0	1	1	7	0	0	0	3	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	1070	"AWI"	1070	14113	19240	15917	0	0	0	22	0	0	60	0	1	2	0	0	0	0	3	0	0	24	0	0	0	20	0	0	0	0	0	0	0	0	0	2	0	1	0	0	80	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	1075	"AWI"	1075	14139	19572	16019	0	0	0	9	0	0	31	0	0	0	0	0	0	0	1	0	0	7	0	0	0	2	0	1	0	0	1	0	0	0	0	1	0	0	0	0	50	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	1080	"AWI"	1080	14161	19938	16130	0	0	0	13	0	0	80	0	0	2	0	0	0	0	1	0	0	16	0	0	0	16	0	0	0	0	0	0	0	0	0	2	0	1	0	0	67	0	0	0	0	0	0	1	0	0	1	0	4	0	0	0	6	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	1085	"AWI"	1085	14181	20302	16229	0	0	0	8	0	0	25	0	0	0	0	0	0	0	1	0	0	6	0	0	0	6	0	4	0	0	0	0	0	0	0	2	0	0	0	0	24	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	1090	"AWI"	1090	14206	20641	16338	0	0	0	17	0	0	76	0	4	3	0	0	0	0	1	0	0	15	0	0	0	32	0	1	0	0	1	0	0	0	0	5	0	0	0	0	40	0	0	0	0	0	0	6	0	0	1	2	2	0	1	0	4	0	0	0	0	0
