"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Juniperus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"
14458	22630	"Domsjön"	58.30954	12.422036	1182	"AWI"	1182	13238	13674	13455	0	0.501392757660167	0	1.5041782729805	0	7.74373259052925	0	0	0	0	0	0	0.11142061281337	0.167130919220056	0	0	0.389972144846797	0	0	0.11142061281337	0.222841225626741	89.1364902506964	0	0	0	0	0	0	0	0	0	0	0	0.11142061281337	0	0	0	0	0
14458	22630	"Domsjön"	58.30954	12.422036	1184	"AWI"	1184	13320	13780	13549	0	0.935093509350935	0.165016501650165	3.46534653465347	0	26.3476347634763	0	0	0	0.11001100110011	0	0	0	1.26512651265127	0	0	0	0	0	0.11001100110011	0	66.4466446644664	0	0	0	0	0	0	0	0	0	0	0	1.04510451045105	0	0	0	0	0.11001100110011
14458	22630	"Domsjön"	58.30954	12.422036	1186	"AWI"	1186	13410	13854	13618	0	0.650054171180932	0.216684723726977	2.49187432286024	0	22.6977248104009	0	0	0	0.0541711809317443	0	0	0.0541711809317443	1.08342361863489	0	0	0	0	0	0.433369447453954	0.270855904658722	71.180931744312	0	0	0	0	0	0	0	0	0	0	0	0.75839653304442	0	0	0	0	0.108342361863489
14458	22630	"Domsjön"	58.30954	12.422036	1188	"AWI"	1188	13472	13955	13684	0.11001100110011	0.715071507150715	0.055005500550055	0.825082508250825	0	16.7766776677668	0	0.055005500550055	0	0.055005500550055	0	0	0	0.99009900990099	0	0	0	0	0	0.33003300330033	0.22002200220022	79.2629262926293	0	0	0	0	0	0	0	0	0	0	0	0.33003300330033	0	0.055005500550055	0.165016501650165	0.055005500550055	0
14458	22630	"Domsjön"	58.30954	12.422036	1192	"AWI"	1192	13602	14177	13869	0	0.587467362924282	0.261096605744125	3.26370757180157	0	26.3707571801567	0	0	0	0	0.0652741514360313	0	0	0.456919060052219	0	0	0	0	0	0	0.261096605744125	65.4046997389034	0	0	2.61096605744125	0	0	0	0	0	0	0.0652741514360313	0	0.587467362924282	0	0	0	0	0.0652741514360313
14458	22630	"Domsjön"	58.30954	12.422036	1194	"AWI"	1194	13640	14373	13970	0	0.49813200498132	0.24906600249066	1.74346201743462	0	21.6064757160648	0	0	0.062266500622665	0.062266500622665	0.062266500622665	0	0	0.933997509339975	0	0	0	0	0	0	0.186799501867995	73.4744707347447	0	0	0	0	0	0	0	0	0	0	0	0.933997509339975	0	0	0	0	0.186799501867995
14458	22630	"Domsjön"	58.30954	12.422036	1198	"AWI"	1198	13838	14536	14180	0.444444444444444	0.444444444444444	0	3.77777777777778	0	29.7777777777778	0	0	0	0	0	0	0	0.888888888888889	0	0	0	0	0	0	0.222222222222222	62.8888888888889	0	0	0	0	0	0	0	0	0	0	0	0.444444444444444	0	0	0	0	1.11111111111111
14458	22630	"Domsjön"	58.30954	12.422036	1202	"AWI"	1202	13966	14697	14322	0.454545454545455	0.227272727272727	0	2.72727272727273	0	0	0	0	0	0	0.227272727272727	0	0	0.454545454545455	0	0	0	0	0	0	0.227272727272727	95.2272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.454545454545455
14458	22630	"Domsjön"	58.30954	12.422036	1206	"AWI"	1206	14095	14824	14441	0	0.498753117206983	0.124688279301746	1.87032418952618	0	9.8503740648379	0	0	0	0	0	0	0	0.997506234413965	0	0	0	0	0	0	0.249376558603491	85.6608478802993	0	0	0	0	0	0	0	0	0	0.124688279301746	0	0.623441396508728	0	0	0	0	0
14458	22630	"Domsjön"	58.30954	12.422036	1210	"AWI"	1210	14207	14956	14564	0	1.01010101010101	0	2.27272727272727	0	40.1515151515151	0	0	0	0	0	0	0	1.51515151515152	0	0	0	0	0	0	0	54.2929292929293	0	0	0	0	0	0	0	0	0	0	0	0.757575757575758	0	0	0	0	0
14458	22630	"Domsjön"	58.30954	12.422036	1214	"AWI"	1214	14290	15128	14699	0	0.609756097560976	0.609756097560976	5.48780487804878	0	32.9268292682927	0	0	0	0	0	0	0	6.09756097560976	0	0	0	0	0	0	0	52.4390243902439	0	0	0	0	0	0	0	0	0	0	0	0.609756097560976	1.21951219512195	0	0	0	0
14458	22630	"Domsjön"	58.30954	12.422036	1218	"AWI"	1218	14392	15268	14841	0	1.17647058823529	0	3.76470588235294	0	24.2352941176471	0	0	0	0	0	0	0	1.41176470588235	0	0	0	0	0	0	0.470588235294118	68.4705882352941	0	0	0	0	0	0	0	0	0	0	0	0.470588235294118	0	0	0	0	0
14458	22630	"Domsjön"	58.30954	12.422036	1222	"AWI"	1222	14498	15465	14974	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14458	22630	"Domsjön"	58.30954	12.422036	1226	"AWI"	1226	14600	15711	15111	0	1.93905817174515	0	4.98614958448753	0	0	0	0	0	0	0.277008310249307	0	0	0.831024930747922	0	0	0	0	0	0	0	91.6897506925208	0	0	0	0	0	0	0	0	0	0	0	0.277008310249307	0	0	0	0	0
