"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Berberidaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Grossulariaceae"	"Hypericaceae"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Morus"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
23669	41469	"Burgaschisee"	47.16969	7.66823	100	"AWI"	100	185	414	306	0.712589073634204	0	0	14.2517814726841	0	0	0	0.237529691211401	0.475059382422803	0	0	0	0	0	0	0.237529691211401	0	5.93824228028503	0	0	2.13776722090261	0	0	0	0	0	4.75059382422803	0	0	9.02612826603325	0.237529691211401	0	0	0	0	0	4.03800475059382	0	0	0	0	0	0	0.950118764845606	0	4.03800475059382	0	0	0	0	0	0	0	0.237529691211401	0	0	0	0	3.08788598574822	0	0	0	0	18.2897862232779	0	0.712589073634204	0	0.237529691211401	25.8907363420428	0	0	0	0.237529691211401	0	2.13776722090261	0	0	0	0	0	0	0.237529691211401	0.475059382422803	0	0	0	0.237529691211401	0.712589073634204	0.237529691211401	0	0.237529691211401
23669	41469	"Burgaschisee"	47.16969	7.66823	110	"AWI"	110	226	443	344	2.96296296296296	0.246913580246914	0	16.2962962962963	0.246913580246914	0	0	0	0.493827160493827	0	0	0	0	0	0	0	0	0	0	0	0.246913580246914	0	0	0.246913580246914	0	0	5.67901234567901	0	0	8.39506172839506	0	0	0	0	0	0	9.1358024691358	0	0	0	0	0	0	0.246913580246914	0	1.72839506172839	0	0	0	0.246913580246914	0	0	0	0	0	0	0	0	2.96296296296296	0	0	0	0	17.5308641975309	0	2.46913580246914	0	0.246913580246914	24.1975308641975	0	0	0	0.246913580246914	2.22222222222222	2.22222222222222	0	0	0	0	0	0	0	0.246913580246914	0	0	0	0.493827160493827	0.740740740740741	0	0	0.246913580246914
23669	41469	"Burgaschisee"	47.16969	7.66823	120	"AWI"	120	267	470	383	1.33928571428571	0	0	14.2857142857143	0	0	0	0	0.223214285714286	0	0	0	0	0	0	0	0	0	0	0	0.892857142857143	0.223214285714286	0	0	0	0	8.70535714285714	0	0	9.15178571428571	0	0	0	0	0	0	10.4910714285714	0	0	0	0	0	0.223214285714286	0.669642857142857	0	4.91071428571429	0	0	0.223214285714286	0	0	0	0	0.223214285714286	0	0	0	0	3.34821428571429	0	0	0	0	14.5089285714286	0	1.5625	0	0.446428571428571	25.2232142857143	0	0	0	0	0	1.78571428571429	0	0	0	0	0	0	0	0	0	0	0	0.446428571428571	1.11607142857143	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	130	"AWI"	130	312	496	420	2.54041570438799	0	0	0	0.23094688221709	0	0	0	0.23094688221709	0	0	0.23094688221709	0	0	0	0	0	0	0	0	0.92378752886836	0	0	0	0	0	6.00461893764434	0	0	0	0	0	0	0	0	0	10.3926096997691	0	0	0.23094688221709	0	0	0	0.23094688221709	0.23094688221709	6.46651270207852	0	0	0	0	0	0	0	0.23094688221709	0	0	0	0	1.61662817551963	0	0	0	0	16.3972286374134	0	1.61662817551963	0	0	49.1916859122402	0	0	0	0.23094688221709	0	1.15473441108545	0	0	0	0	0	0	0	0	0	0	0	0	1.84757505773672	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	139	"AWI"	139	366	525	452	1.28440366972477	0.18348623853211	0	15.2293577981651	0	0	0	0	0.18348623853211	0	0	0	0	0	0	0	0	0	0	0	0.55045871559633	0	0	0	0	0	10.8256880733945	0	0	3.11926605504587	0	0	0	0	0	0	10.2752293577982	0	0	0	0	0	0	1.10091743119266	0.18348623853211	1.8348623853211	0	0	0	0	0	0	0	0.18348623853211	0	0	0	0	2.20183486238532	0	0	0	0	9.72477064220184	0	0.18348623853211	0	0	40.7339449541284	0	0	0	0	0	1.46788990825688	0	0	0	0	0	0.36697247706422	0	0	0	0	0	0	0.36697247706422	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	147	"AWI"	147	418	549	479	2.22984562607204	0.171526586620926	0	15.4373927958834	0	0	0	0.171526586620926	0	0	0	0	0	0	0	0	0	0	0	0	0.171526586620926	0	0	0	0	0	10.1200686106346	0	0	4.28816466552316	0	0	0	0	0	0	13.5506003430532	0	0	0	0	0	0.171526586620926	0.514579759862779	0.171526586620926	5.31732418524871	0	0	0	0	0	0	0	0.171526586620926	0	0	0	0	1.02915951972556	0	0	0	0	10.6346483704974	0	1.71526586620926	0	0.343053173241852	31.5608919382504	0	0	0	0.171526586620926	0	1.20068610634648	0	0	0	0	0	0.171526586620926	0	0	0	0	0	0.343053173241852	0.343053173241852	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	157	"AWI"	157	482	607	522	4.64716006884682	0	0	19.104991394148	0.344234079173838	0	0	0	0.172117039586919	0	0	0	0	0	0	0	0	0	0	0	0.516351118760757	0	0	0	0	0	14.2857142857143	0	0	0	0	0	0	0	0	0	19.104991394148	0	0	0	0	0	0	0.860585197934595	0	3.6144578313253	0	0	0	0	0	0	0	0	0	0	0	0	2.58175559380379	0	0	0	0	8.95008605851979	0	1.72117039586919	0	0	20.4819277108434	0	0	0	0	0	2.06540447504303	0	0	0	0	0	0	0	0.172117039586919	0	0	0	0.344234079173838	1.03270223752151	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	167	"AWI"	167	515	704	581	2.1671826625387	0	0	14.8606811145511	0.154798761609907	0	0	0	0.773993808049536	0	0	0	0	0	0	0	0	0	0	0	0.309597523219814	0	0	0	0.154798761609907	0	16.2538699690402	0	0	0	0.154798761609907	0	0	0	0	0	11.609907120743	0	0	0	0	0	0.154798761609907	0.928792569659443	0.309597523219814	4.17956656346749	0	0	0	0	0	0	0	0	0	0	0	0	3.25077399380805	0	0	0	0	13.7770897832817	0	3.71517027863777	0	0.154798761609907	23.2198142414861	0	0.154798761609907	0	0.154798761609907	0	1.39318885448916	0	0	0	0	0	0.464396284829721	0	0	0	0	0	0.619195046439629	1.08359133126935	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	177	"AWI"	177	552	808	650	2.51937984496124	0.193798449612403	0	11.6279069767442	0.387596899224806	0	0	0	1.55038759689922	0	0	0	0	0	0	0.193798449612403	0	0	0	0	0.387596899224806	0	0	0	0	0	11.6279069767442	0	0	0	0	0	0	0	0	0	10.6589147286822	0	0.968992248062015	0	0	0	0	0.387596899224806	0.193798449612403	4.06976744186047	0	0	0	0	0	0	0	0	0	0	0	0	1.93798449612403	0	0	0	0	22.4806201550388	0	2.32558139534884	0	0	24.8062015503876	0	0	0	0.387596899224806	0	1.35658914728682	0	0	0	0	0	0	0	0	0	0	0	0.193798449612403	1.55038759689922	0	0	0.193798449612403
23669	41469	"Burgaschisee"	47.16969	7.66823	187	"AWI"	187	592	900	718	1.93548387096774	0.21505376344086	0	16.1290322580645	0.43010752688172	0	0	0	1.29032258064516	0	0	0	0	0	0	0	0	0	0	0	0.21505376344086	0	0	0	0	0	16.1290322580645	0	0	0	0	0	0	0	0	0	14.8387096774194	0	0	0	0	0	0	0.21505376344086	0	4.08602150537634	0	0	0	0	0.21505376344086	0.21505376344086	0	0	0	0	0	0	2.1505376344086	0	0	0	0	18.7096774193548	0	2.36559139784946	0	0.21505376344086	15.6989247311828	0	0.21505376344086	0	0.21505376344086	0	2.1505376344086	0	0	0	0	0	0	0.21505376344086	0	0	0	0	0.43010752688172	1.72043010752688	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	196	"AWI"	196	633	967	780	3.27613104524181	0	0	11.5444617784711	0.15600624024961	0	0	0	1.40405616224649	0	0	0	0	0	0	0.31201248049922	0	0	0	0	0	0	0	0	0	0	19.6567862714509	0	0	0	0	0	0	0	0	0	9.20436817472699	0.15600624024961	0	0	0	0	0	0.31201248049922	0.15600624024961	3.43213728549142	0	0	0	0	0	0	0	0	0	0	0	0	1.71606864274571	0	0	0	0	20.5928237129485	0	7.17628705148206	0	0	14.0405616224649	0	0	0	0.31201248049922	0	4.6801872074883	0	0	0	0	0	0.15600624024961	0	0	0	0	0	0.46801872074883	1.24804992199688	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	206	"AWI"	206	686	1025	852	2.15827338129496	0.179856115107914	0	10.7913669064748	0	0	0	0	0.539568345323741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179856115107914	0	0	16.0071942446043	0	0	0	0	0	0	0	0	0	9.35251798561151	0	0	0	0	0	0	0.719424460431655	0.359712230215827	3.59712230215827	0	0	0	0	0	0	0	0	0	0	0	0	2.87769784172662	0	0	0	0	18.705035971223	0	9.53237410071942	0	0	16.5467625899281	0	0.179856115107914	0	0.179856115107914	0	5.03597122302158	0	0	0	0	0	0.179856115107914	0	0.179856115107914	0	0.359712230215827	0	0.359712230215827	1.79856115107914	0	0	0.179856115107914
23669	41469	"Burgaschisee"	47.16969	7.66823	216	"AWI"	216	743	1083	920	2.02360876897133	0.168634064080944	0	14.8397976391231	0.168634064080944	0	0	0	1.34907251264755	0	0	0	0	0	0	0.168634064080944	0	0	0	0	0	0	0	0	0	0	17.2006745362563	0	0	0	0	0	0	0	0	0	13.9966273187184	0	0	0	0	0	0	0	0.168634064080944	1.85497470489039	0	0	0.168634064080944	0	0	0	0	0	0	0	0.674536256323777	0	3.37268128161889	0	0	0	0	16.3575042158516	0	1.5177065767285	0	0	21.7537942664418	0	0	0	0.168634064080944	0	3.54131534569983	0	0	0	0	0	0	0	0	0	0	0	0.168634064080944	0.337268128161889	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	226	"AWI"	226	814	1144	985	2.83140283140283	0.257400257400257	0	13.3848133848134	0.386100386100386	0	0	0	0.643500643500644	0	0	0	0	0	0	0	0	15.4440154440154	0	0	0.257400257400257	0	0	0	0	0	11.5830115830116	0	0.128700128700129	0	0	0	0	0	0	0	16.0875160875161	0	0	0	0	0	0	0.128700128700129	0.128700128700129	0.514800514800515	0	0	0	0	0	0	0	0	0	0	0	0.128700128700129	2.05920205920206	0	0	0	0	12.0978120978121	0	0.900900900900901	0	0.257400257400257	19.047619047619	0	0	0	0.257400257400257	0	2.05920205920206	0	0	0	0	0	0	0	0.128700128700129	0	0	0	0.514800514800515	0.772200772200772	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	236	"AWI"	236	868	1194	1054	2.05831903945112	0.171526586620926	0	23.327615780446	0.171526586620926	0	0	0	0.343053173241852	0	0	0	0	0	0	0	0	0	0	0	0.171526586620926	0	0	0	0	0	15.4373927958834	0	0	0	0	0	0	0	0	0	20.0686106346484	0	0	0	0	0	0	0	0	0.686106346483705	0	0	0	0	0.343053173241852	0	0	0	0	0	0	0	2.57289879931389	0	0	0	0	8.23327615780446	0	3.43053173241853	0	0.171526586620926	20.4116638078902	0	0	0	0.171526586620926	0	1.02915951972556	0	0	0	0	0	0	0.171526586620926	0	0	0	0	0	0.857632933104631	0.171526586620926	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	246	"AWI"	246	961	1241	1125	1.27840909090909	0.142045454545455	0	34.375	0.142045454545455	0	0	0	0.568181818181818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2045454545455	0	0	0	0	0	0	0	0	0	17.6136363636364	0	0	0	0	0	0	0.142045454545455	0	0.710227272727273	0	0	0	0	0	0	0	0	0	0	0	0	2.84090909090909	0	0	0	0	6.81818181818182	0	6.39204545454545	0	0	11.5056818181818	0	0	0	0	0	1.5625	0	0	0	0	0	0	0	0	0	0	0	0.710227272727273	0.994318181818182	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	256	"AWI"	256	1057	1278	1195	1.73228346456693	0.15748031496063	0	43.4645669291339	0.15748031496063	0	0	0	0.15748031496063	0	0	0	0	0	0	0	0	0	0	0	0.31496062992126	0	0	0	0	0	10.7086614173228	0	0	0	0	0	0	0	0	0	17.7952755905512	0	0	0	0	0	0	0	0	0.78740157480315	0	0	0	0	0	0	0	0	0	0	0	0	1.88976377952756	0	0	0	0	9.92125984251969	0	4.09448818897638	0	0	3.46456692913386	0	0	0	0.15748031496063	0	3.62204724409449	0	0	0	0	0	0	0	0	0	0	0	0.94488188976378	0.47244094488189	0.15748031496063	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	266	"AWI"	266	1171	1331	1270	3.67132867132867	0	0	31.8181818181818	0.174825174825175	0	0	0	0.524475524475524	0	0	0	0	0	0	0	0	0.524475524475524	0	0	0.174825174825175	0	0	0	0	0	7.51748251748252	0	0	0	0	0	0	0	0	0	30.9440559440559	0.174825174825175	0	0	0	0	0	0	0	0.524475524475524	0	0	0	0	0.174825174825175	0	0	0	0	0	0	0	2.27272727272727	0	0	0	0	12.2377622377622	0	0.34965034965035	0	0	6.29370629370629	0	0	0	0	0	1.04895104895105	0	0	0	0	0	0	0	0	0	0	0	0.699300699300699	0.699300699300699	0.174825174825175	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	276	"AWI"	276	1237	1520	1357	2.23048327137546	0.185873605947955	0	28.8104089219331	0	0	0	0	0.185873605947955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.92193308550186	0	0	0	0	0	0	0	0	0	40.8921933085502	0	0	0	0	0	0	0.557620817843866	0	0.743494423791822	0	0	0	0	0	0	0	0	0	0	0	0	1.85873605947955	0	0	0	0	2.78810408921933	0	0.743494423791822	0	0	8.17843866171004	0	0	0	0	0	0.371747211895911	0	0	0	0	0	0	0.557620817843866	0	0	0	0	1.85873605947955	1.11524163568773	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	286	"AWI"	286	1297	1722	1474	1.953125	0	0	29.8828125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5859375	0	0	0.1953125	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	32.421875	0	0	0	0	0	0	0	0	0.78125	0	0	0	0	0	0	0	0.1953125	0	0	0	0	0.5859375	0	0	0	0	0	0	1.7578125	0	0	13.28125	0	0	0	0	0	0.5859375	0	0	0	0	0	0	0.1953125	0	0	0	0	4.6875	0.390625	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	296	"AWI"	296	1375	1851	1599	2.55009107468124	0	0	30.0546448087432	0.182149362477231	0	0	0	0.546448087431694	0	0	0	0	0	0	0	0	0.364298724954463	0	0	0	0	0	0	0	0	16.9398907103825	0	0	0	0	0	0	0	0	0	24.408014571949	0	0	0	0	0	0	0.182149362477231	0.182149362477231	0.182149362477231	0	0	0	0	0	0	0	0	0	0	0	0	3.82513661202186	0	0	0	0	0	0	1.82149362477231	0	0	15.4826958105647	0	0	0	0.182149362477231	0	0.910746812386157	0	0	0	0	0	0.182149362477231	0	0	0	0	0	1.45719489981785	0.546448087431694	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	306	"AWI"	306	1478	1958	1724	0.625	0.3125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.5625	0	0	0	0	0	0	0	0	0	25.625	0	0	0	0	0	0	0	0	2.1875	0	0	0	0	0	0	0	0	0	0	0	0	0.625	0	0	0	0	0	0	7.8125	0	0.3125	15	0	0	0	0	0	3.125	0	0	0	0	0	0	0.625	0	0	0	0	1.5625	0.625	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	316	"AWI"	316	1623	2072	1851	1.51260504201681	0	0	25.7142857142857	0	0	0	0.168067226890756	0	0	0	0	0	0	0	0.336134453781513	0	0	0	0	0	0	0	0	0	0	15.4621848739496	0	0	0	0	0	0	0	0	0	8.90756302521008	0	0	0	0	0	0	0.168067226890756	0.336134453781513	0.840336134453782	0	0	0	0	0	0	0	0	0	0	0	0	1.51260504201681	0	0	0	0	8.23529411764706	0	1.34453781512605	0	0.168067226890756	28.9075630252101	0	0	0	0	0	4.03361344537815	0	0	0	0	0	0	0.504201680672269	0	0	0	0	0.504201680672269	1.34453781512605	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	326	"AWI"	326	1751	2193	1973	2.10016155088853	0	0	19.3861066235864	0.161550888529887	0	0	0	0.323101777059774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3085621970921	0	0	2.58481421647819	0	0	0	0	0	0	6.94668820678514	0	0	0	0	0	0	0	0.161550888529887	1.13085621970921	0	0	0	0	0	0	0	0.161550888529887	0	0	0	0	0.646203554119548	0	0	0	0	10.016155088853	0	0.484652665589661	0	0	40.3877221324717	0	0	0	0	0	1.77705977382876	0	0	0	0	0	0	0.161550888529887	0	0	0	0	0.323101777059774	1.93861066235864	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	336	"AWI"	336	1941	2268	2075	0.200400801603206	0	0	22.0440881763527	0.200400801603206	0	0	0	0.601202404809619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2204408817635	0	0	0	0	0	0	0	0	0	11.4228456913828	0	0	0	0	0	0	0	0	0.200400801603206	0	0	0	0	0	0	0	0	0	0	0	0	1.20240480961924	0	0	0	0	14.6292585170341	0	2.40480961923848	0	0	32.4649298597194	0	0	0	0.400801603206413	0	1.40280561122244	0	0	0	0	0	0	0	0.400801603206413	0	0	0	0.801603206412826	1.40280561122244	0	0	0
