"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Tamarix"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	200	"AWI"	200	3541	4337	3952	71	0	18	0	0	0	1	0	19	0	0	0	0	0	0	0	0	0	25	5	0	0	0	0	158	0	9	0	0	0	0	0	0	0	0	0	0	0	13	3	0	0	0	0	0	0	18	0	1	0	0	0	0	1	0	0	0	0	0	0	1	14	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	205	"AWI"	205	3621	4380	4016	62	5	82	1	0	0	1	0	18	0	0	0	0	0	0	0	0	0	54	6	0	0	0	0	93	0	19	0	0	0	0	0	0	0	0	0	0	0	16	1	0	0	0	0	0	0	51	0	1	0	0	1	0	2	0	0	0	0	2	0	0	10	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	210	"AWI"	210	3676	4444	4077	69	2	20	0	1	1	2	0	7	0	0	0	1	0	0	0	0	0	45	15	0	0	0	0	120	0	20	0	0	0	0	0	0	0	0	0	0	0	18	2	0	0	0	0	0	0	45	0	0	0	0	0	0	2	0	0	0	0	0	0	1	13	0	2	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	215	"AWI"	215	3761	4481	4142	43	4	31	1	3	0	3	0	33	0	0	0	0	0	0	0	0	0	49	4	0	0	0	0	232	0	16	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	45	0	5	0	0	0	1	0	0	0	0	0	2	1	4	11	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	220	"AWI"	220	3824	4538	4204	62	1	18	0	0	0	1	0	24	0	0	0	0	0	0	0	0	0	19	4	0	0	0	0	174	0	6	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	25	0	2	0	0	0	1	0	0	0	0	0	0	0	2	4	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	225	"AWI"	225	3928	4582	4266	70	1	30	0	1	0	0	0	4	1	0	0	0	0	0	0	0	1	61	11	0	0	0	0	140	0	20	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	1	57	0	8	0	0	0	0	0	0	0	0	0	1	0	1	24	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	230	"AWI"	230	3987	4648	4331	41	3	36	0	1	0	1	0	37	0	0	0	0	0	0	0	0	0	60	10	0	0	0	0	132	0	30	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	0	0	0	0	49	0	1	0	0	2	0	4	0	0	0	0	0	0	5	20	1	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	235	"AWI"	235	4103	4689	4387	65	2	37	0	1	0	0	0	17	0	0	0	0	0	0	0	0	0	47	5	0	0	0	0	155	0	16	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	34	0	6	0	0	0	2	2	0	0	0	0	1	0	7	18	0	1	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	240	"AWI"	240	4173	4747	4447	52	6	25	0	0	0	2	0	39	0	0	0	0	0	0	0	0	0	50	2	0	0	0	0	179	0	18	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0	22	0	5	0	0	0	0	1	0	0	0	0	0	0	4	26	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	242.5	"AWI"	242.5	4245.5	4763	4474	62	4	12	0	2	0	1	0	23	0	1	0	0	0	0	0	0	0	35	4	0	0	0	0	185	0	15	0	0	0	0	0	0	0	0	1	0	0	8	3	0	0	0	0	0	1	23	0	3	0	0	0	0	0	0	0	0	0	1	0	5	18	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	245	"AWI"	245	4306	4779	4502	34	3	49	0	0	1	0	0	36	0	0	0	0	0	0	0	1	0	53	4	0	0	0	0	207	0	35	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	48	0	8	0	0	0	1	0	0	0	0	0	0	0	0	26	2	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	247.5	"AWI"	247.5	4351	4800.5	4532.5	63	0	33	0	1	0	1	0	31	0	0	1	0	0	0	0	0	0	50	8	0	0	0	0	109	1	92	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	1	43	0	2	0	0	0	2	1	0	0	0	0	2	0	3	46	1	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	250	"AWI"	250	4376	4840	4565	72	11	21	1	54	0	1	0	31	0	0	42	1	0	0	0	0	0	61	16	0	0	0	0	193	0	29	0	0	0	0	0	9	1	1	0	0	0	23	8	0	0	0	0	0	2	35	0	15	0	0	1	0	4	0	0	4	0	0	0	4	31	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	252.5	"AWI"	252.5	4413	4881	4598	39	4	19	0	2	0	1	0	22	0	0	1	0	0	0	0	0	0	47	10	0	0	0	0	106	0	25	0	0	0	0	0	1	1	0	0	0	0	9	3	0	0	0	0	0	0	37	0	2	0	0	0	1	1	0	0	0	0	0	0	5	21	1	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	255	"AWI"	255	4440	4926	4632	53	7	25	0	2	0	2	0	44	0	0	0	0	0	0	0	0	0	58	8	0	0	0	0	192	0	62	0	0	1	0	0	2	6	0	0	0	0	6	9	0	0	0	0	0	0	47	0	4	0	0	0	0	4	0	0	0	0	0	0	5	24	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	257.5	"AWI"	257.5	4459.5	4989	4664	45	6	37	1	3	0	0	0	33	0	0	0	1	0	0	0	0	0	60	15	0	0	0	0	132	0	48	0	1	0	0	0	0	1	0	0	0	0	5	7	0	0	0	0	0	0	44	0	5	0	0	0	1	2	0	0	0	0	0	0	8	28	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	260	"AWI"	260	4476	5069	4695	36	2	11	0	7	0	0	0	19	0	0	0	0	0	0	0	0	0	16	24	0	0	0	0	156	0	48	0	1	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	19	0	3	0	0	0	0	0	0	0	0	0	0	0	6	11	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	262.5	"AWI"	262.5	4504.5	5111	4726.5	29	7	32	0	7	0	0	0	25	0	0	0	0	0	1	0	0	0	56	16	0	0	0	0	151	0	38	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	1	32	0	4	0	0	0	0	1	0	0	0	0	0	0	6	23	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	265	"AWI"	265	4522	5162	4759	26	3	21	1	6	1	1	0	19	0	0	0	0	0	0	0	1	0	40	32	0	0	0	0	97	0	59	0	1	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	31	0	3	0	0	0	0	0	0	0	0	0	0	0	4	19	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	270	"AWI"	270	4547	5288	4821	12	5	23	0	0	0	1	0	29	0	0	0	0	0	0	0	0	0	52	59	0	0	0	0	76	0	147	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	36	0	7	0	0	0	1	2	0	0	0	0	0	0	4	12	0	0	1
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	275	"AWI"	275	4597	5370	4894	60	3	18	1	1	0	1	0	24	0	1	0	0	0	0	0	0	0	35	25	0	0	0	0	123	0	32	0	0	0	0	0	1	0	0	0	0	0	6	3	0	0	0	0	0	1	30	0	4	0	0	0	0	0	0	0	0	0	0	0	5	19	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	280	"AWI"	280	4631	5475	4959	28	3	21	0	3	0	0	0	17	0	0	0	0	0	0	0	0	0	52	24	0	0	0	0	67	0	39	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	35	0	8	0	0	0	0	1	0	0	0	0	0	0	6	19	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	285	"AWI"	285	4678	5562	5028	57	8	25	0	4	0	0	0	27	0	0	0	0	0	0	0	0	0	59	13	0	0	0	0	126	0	46	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0	33	0	16	0	0	0	2	0	0	0	0	0	0	1	16	31	0	0	1
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	290	"AWI"	290	4713	5683	5092	50	2	29	0	2	0	3	0	18	0	0	0	0	0	0	0	0	0	73	15	0	0	0	0	99	0	44	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	1	54	0	7	0	0	0	1	0	0	0	0	0	0	0	12	23	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	295	"AWI"	295	4761	5753	5159	35	4	31	0	4	0	0	0	22	0	0	2	0	0	0	0	0	0	62	15	0	0	0	0	63	0	48	0	0	0	0	1	0	0	0	0	0	0	1	5	0	0	0	0	0	0	48	0	13	0	0	0	0	0	0	0	0	0	0	0	11	22	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	300	"AWI"	300	4795	5855	5223	21	1	18	0	0	0	3	0	9	1	0	0	0	0	0	0	0	0	93	13	0	0	0	0	24	0	54	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	41	0	0	0	0	1	1	0	0	1	0	0	0	2	8	19	1	0	0
