"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Hypericaceae"	"Juniperus"	"Lamiaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3455	4472	"Syrjälänsuo"	61.21667	28.11667	152.5	"AWI"	152.5	8228.5	9130.5	8661.5	0	15.5882352941176	0	0	0.0980392156862745	0	37.843137254902	0	0	0.0980392156862745	0	0	0.686274509803922	2.45098039215686	0	0.686274509803922	0	0	0	0.0980392156862745	0	0.196078431372549	0	0	0	0.196078431372549	40.7843137254902	0	0	0	0	0	0	0	0	0	0	0.196078431372549	0	0	0	1.07843137254902	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	155	"AWI"	155	8296	9180	8744	0	16.3546798029557	0	0	0.0985221674876847	0	41.871921182266	0	0	0	0	0.0985221674876847	0.0985221674876847	2.66009852216749	0	0.985221674876847	0	0	0	0	0	0	0	0	0	0	37.0443349753695	0	0.0985221674876847	0	0	0	0	0	0	0	0	0.0985221674876847	0	0	0.0985221674876847	0.394088669950739	0.0985221674876847
3455	4472	"Syrjälänsuo"	61.21667	28.11667	160	"AWI"	160	8390	9331	8892	0	8.24442289039767	0.0969932104752667	0	0.0969932104752667	0	31.619786614937	0	0	0	0	0	0.2909796314258	2.3278370514064	0	0.5819592628516	0	0	0	0	0	0	0	0	0	0.0969932104752667	55.6741028128031	0	0	0	0	0	0	0	0	0	0	0.0969932104752667	0	0	0.0969932104752667	0.775945683802134	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	165	"AWI"	165	8600	9396	9051	0	6.80933852140078	0	0	0.389105058365759	0	48.443579766537	0	0	0	0	0	0.778210116731518	1.55642023346304	0	0.778210116731518	0	0	0	0	0	0.194552529182879	0	0	0	0	39.6887159533074	0	0	0	0	0	0	0	0	0	0	0	0	0	0.194552529182879	1.16731517509728	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	170	"AWI"	170	8697	9517	9218	0	10.1364522417154	0.194931773879142	0	0.194931773879142	0	37.8167641325536	0	0	0	0	0	0.194931773879142	0.974658869395711	0	1.364522417154	0	0	0	0	0	0.389863547758285	0	0	0	0.194931773879142	46.588693957115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75438596491228	0.194931773879142
3455	4472	"Syrjälänsuo"	61.21667	28.11667	175	"AWI"	175	9017	9567	9339	0	1.37524557956778	0	0	0	0	38.5068762278978	0	0	0	0	0	0	0.982318271119843	0	1.37524557956778	0	0	0	0	0	0.392927308447937	0	0	0	0	54.6168958742633	0	0.196463654223969	0	0	0.785854616895874	0	0	0	0	0	0	0	0	0	1.76817288801572	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	180	"AWI"	180	9177	9672	9473	0	1.06382978723404	0	0.354609929078014	0	0	44.1489361702128	0	0	0	0	0	0.177304964539007	1.06382978723404	0	8.15602836879433	0	0	0	0	0	0.709219858156028	0	0	0	0	41.6666666666667	0	0.177304964539007	0	0	0	0	0	0	0	0.177304964539007	0.177304964539007	0	0	0.177304964539007	1.95035460992908	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	185	"AWI"	185	9302	9762	9565	0	1.12359550561798	0	0	0	0	60.2996254681648	0	0	0	0	1.31086142322097	0.187265917602996	2.43445692883895	0	3.55805243445693	0	0	0	0	0	0.187265917602996	0	0	0	0	28.8389513108614	0	0.187265917602996	0.187265917602996	0	0.374531835205993	0	0	0	0	0.187265917602996	0.374531835205993	0	0	0	0.749063670411985	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	190	"AWI"	190	9370	9994	9647	0	0.186567164179104	0	0	0.373134328358209	0	50.1865671641791	0	0	0	0	0	0.186567164179104	1.49253731343284	0	3.73134328358209	0	0	0	0	0	0	0	0	0	0	41.7910447761194	0	0.186567164179104	0	0	0	0	0	0	0	0.186567164179104	0	0	0.186567164179104	0	1.11940298507463	0.373134328358209
3455	4472	"Syrjälänsuo"	61.21667	28.11667	197.5	"AWI"	197.5	9481	10158	9777.5	0	0.183823529411765	0	0	0	0	37.6838235294118	0	0	0	0	0	0	2.02205882352941	0	4.04411764705882	0	0	0	0	0	0	0	0	0	0.183823529411765	52.9411764705882	0	0.183823529411765	0	0	0	0	0	0	0.183823529411765	0	0.183823529411765	0.183823529411765	0	0	2.20588235294118	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	202.5	"AWI"	202.5	9548.5	10285.5	9858.5	0	0.181488203266788	0.181488203266788	0	0.362976406533575	0	38.475499092559	0	0	0	0	0	0	0	0	7.98548094373866	0	0	0	0	0	0	0	0	0	0.181488203266788	51.1796733212341	0	0	0	0	0.181488203266788	0	0	0	0	0.181488203266788	0.181488203266788	0	0	0	0.907441016333938	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	210	"AWI"	210	9631	10470	9986	0	0.186915887850467	0	0	0	0	43.5514018691589	0	0	0	0	0	0.373831775700935	1.30841121495327	0	5.60747663551402	0	0	0	0	0	0	0	0	0	0.186915887850467	46.9158878504673	0	0.373831775700935	0	0	0.186915887850467	0	0	0	0	0.186915887850467	0.373831775700935	0	0	0	0.747663551401869	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	220	"AWI"	220	9763	10644	10149	0	0.363636363636364	0.181818181818182	0	0.545454545454546	0	45.8181818181818	0	0	0	0	0.181818181818182	0.909090909090909	1.27272727272727	0	6.90909090909091	0	0	0	0	0	0	0.181818181818182	0	0	0	41.8181818181818	0	0	0	0	0	0	0	0	0	0.363636363636364	0.545454545454546	0	0	0	0.727272727272727	0.181818181818182
3455	4472	"Syrjälänsuo"	61.21667	28.11667	230	"AWI"	230	9892	10825	10319	0	0.558659217877095	0	0	0.37243947858473	0	46.3687150837989	0	0	0	0	0	0	1.11731843575419	0	5.77281191806332	0	0	0	0	0	0	0	0	0	0	44.1340782122905	0	0.186219739292365	0	0	0	0	0	0	0	0.186219739292365	0.558659217877095	0	0	0	0.74487895716946	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	240	"AWI"	240	10038	11004	10485	0	0.37243947858473	0.186219739292365	0	1.11731843575419	0	73.1843575418994	0	0	0	0	0	0.186219739292365	0	0	3.91061452513966	0	0	0	0	0	0	0.186219739292365	0.186219739292365	0	0	18.2495344506518	0	0.37243947858473	0.186219739292365	0	0	0	0	0	0	0.186219739292365	0.74487895716946	0	0	0	0.931098696461825	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	250	"AWI"	250	10220	11168	10657	0	0.173010380622837	0	0.173010380622837	1.55709342560554	0	71.6262975778547	0	0	0	0	0.173010380622837	0.865051903114187	0.519031141868512	0	4.32525951557093	0	0	0	0	0	0.173010380622837	0.173010380622837	0	0	0	14.7058823529412	0	1.03806228373702	0	0	0	0	0	0	0	1.03806228373702	2.94117647058824	0	0	0	0.519031141868512	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	260	"AWI"	260	10414	11344	10834	0	0.181818181818182	0.181818181818182	0.181818181818182	1.09090909090909	0	72.5454545454545	0.181818181818182	0	0	0	0.181818181818182	0.909090909090909	0.181818181818182	0	4.36363636363636	0	0	0	0	0	0	0.181818181818182	0	0	0.181818181818182	17.4545454545455	0	0.181818181818182	0	0	0.181818181818182	0	0	0	0	0.363636363636364	1.27272727272727	0	0	0	0.181818181818182	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	270	"AWI"	270	10601	11528	10998	0	0.725952813067151	0.544464609800363	0.181488203266788	0.907441016333938	0	80.7622504537205	0	0	0	0	0	0.907441016333938	0	0	2.72232304900181	0	0	0	0	0	0	0.181488203266788	0	0	0.362976406533575	8.34845735027223	0	0.362976406533575	0	0	0	0	0	0	0	0	3.26678765880218	0	0.544464609800363	0	0.181488203266788	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	280	"AWI"	280	10841	11740	11181	0	0.180505415162455	0.541516245487365	0	1.44404332129964	0	84.8375451263538	0	0	0	0	0	0.541516245487365	0	0	3.42960288808664	0	0	0	0	0	0.902527075812274	0.36101083032491	0	0	0	4.15162454873646	0	0.72202166064982	0	0	0.180505415162455	0	0	0	0	0.180505415162455	2.34657039711191	0	0	0	0.180505415162455	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	285	"AWI"	285	10944	11923	11312	0	0	0	0	1.68067226890756	0	77.3109243697479	0.840336134453782	0	0	0	0	0	0	0	6.72268907563025	0	0	0	0	0	0.840336134453782	0	0	0	0	6.72268907563025	0	0	1.68067226890756	0	0	0	0	0	0	0	4.20168067226891	0	0	0	0	0
