"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16331	25344	"Champ Gazon"	47.20333	4.04861	246	"AWI"	246	5038	5554	5280	0	0	502	0	0	0	0	1	0	0	18	0	0	0	0	0	0	0	0	0	0	88	0	13	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	77	5	0	0	0	0	2	0	0	0	3	0	0	25	1	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	248	"AWI"	248	5079	5572	5307	0	2	477	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	102	0	13	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	73	1	0	0	0	0	0	0	0	1	1	0	0	31	2	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	252	"AWI"	252	5147	5613	5361	0	0	1189	0	0	2	0	1	0	0	23	0	0	0	0	0	0	0	0	0	0	108	0	9	0	0	0	0	0	13	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	5	0	0	0	0	0	0	0	0	110	2	0	0	0	1	0	0	0	0	1	0	0	29	2	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	256	"AWI"	256	5184	5661	5421	1	0	1260	0	0	0	0	1	0	0	12	0	1	0	0	0	0	0	0	0	0	145	0	22	0	0	0	0	0	16	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	177	3	0	0	0	0	1	0	0	0	0	0	0	98	3	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	260	"AWI"	260	5241	5718	5475	0	2	865	0	0	0	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	101	0	16	0	0	0	0	0	14	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	85	1	0	0	0	0	2	0	0	2	0	1	0	52	1	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	264	"AWI"	264	5357	5769	5524	0	1	669	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	71	0	19	0	0	0	0	0	7	1	9	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	81	3	0	0	0	0	1	0	0	2	0	0	0	38	0	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	268	"AWI"	268	5455	5825	5580	1	1	862	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	128	1	8	0	0	0	0	0	4	6	15	0	2	0	0	0	0	0	0	0	6	0	0	0	0	1	0	1	10	0	0	0	0	0	0	0	0	206	4	0	0	0	2	2	0	0	1	19	0	0	54	2	0	2	0
16331	25344	"Champ Gazon"	47.20333	4.04861	272	"AWI"	272	5511	5899	5644	0	0	454	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	50	0	3	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	95	2	0	0	0	0	4	0	0	1	1	0	0	11	3	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	276	"AWI"	276	5592	6012	5789	0	0	910	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	77	0	10	0	0	0	0	0	3	1	5	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	95	10	0	0	0	0	1	0	0	2	12	0	0	25	3	0	1	0
16331	25344	"Champ Gazon"	47.20333	4.04861	280	"AWI"	280	5638	6198	5938	1	2	1295	0	0	0	0	1	0	0	21	0	2	0	0	0	0	0	0	0	0	214	1	44	0	0	0	2	0	7	3	10	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0	223	33	0	0	1	0	4	1	0	2	8	0	0	52	4	0	6	0
16331	25344	"Champ Gazon"	47.20333	4.04861	284	"AWI"	284	5670	6435	6078	0	1	1247	0	0	3	1	0	0	0	3	0	0	0	0	0	3	0	0	0	0	125	0	16	0	0	0	0	0	3	2	10	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	126	28	0	0	0	0	21	0	0	0	10	1	0	35	2	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	288	"AWI"	288	5901	6512	6209	0	0	1311	0	0	2	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	165	0	9	0	0	0	0	0	1	3	12	0	0	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	197	18	0	0	0	0	10	0	0	1	4	6	0	61	9	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	292	"AWI"	292	6147	6559	6341	0	0	1613	0	0	1	1	1	0	0	3	0	1	0	0	0	0	0	0	0	0	221	0	26	0	0	0	0	0	1	0	11	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	182	21	0	0	0	0	1	1	0	0	0	0	0	80	20	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	296	"AWI"	296	6345	6638	6480	0	0	2063	0	0	3	0	2	0	0	9	0	0	0	0	0	0	1	0	0	0	94	0	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	103	62	0	0	0	1	1	1	0	2	0	0	0	38	13	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	298	"AWI"	298	6409	6721	6552	0	2	2190	0	10	1	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	83	0	11	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	8	0	0	0	2	0	0	0	11	0	0	0	0	0	0	0	0	109	93	0	0	0	0	2	0	0	0	1	0	0	50	13	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	302	"AWI"	302	7060	11763	9761	0	0	317	0	0	0	1	0	0	0	131	0	0	0	0	0	0	0	0	0	1	722	0	29	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	21	0	0	0	0	0	1	0	0	260	7	0	0	0	1	5	1	0	3	0	0	0	84	33	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	306	"AWI"	306	7460	11812	9933	0	0	1	0	0	4	0	5	0	0	49	0	1	0	0	0	3	0	0	0	0	173	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	7	0	0	0	0	0	0	0	0	16	3	0	0	1	2	13	0	0	0	0	0	0	1	0	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	310	"AWI"	310	7819	11876	10138	0	0	6	0	0	2	1	10	0	0	92	0	1	0	0	0	0	0	0	0	0	589	0	22	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	4	0	0	0	0	0	15	0	0	0	87	0	0	0	0	0	0	0	0	75	0	0	0	1	2	3	0	0	2	0	0	0	3	24	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	314	"AWI"	314	8220	11937	10327	0	1	6	0	0	5	0	47	0	0	187	0	2	0	3	0	0	0	0	0	0	262	1	529	5	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1250	0	0	0	0	0	0	0	0	47	7	0	0	4	8	5	0	0	0	0	0	1	7	11	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	318	"AWI"	318	8623	12000	10521	0	0	2	0	0	7	0	18	0	0	51	0	1	0	0	0	0	0	0	0	0	4	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	1	0	0	2	4	0	0	5	25	7	0	0	0	0	0	2	0	0	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	322	"AWI"	322	8824	12104	10726	0	0	22	0	0	10	0	40	0	0	105	0	2	0	0	0	0	0	0	0	0	20	0	452	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	9	5	0	0	11	16	21	0	0	0	0	0	5	3	0	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	326	"AWI"	326	9177	12163	10940	0	0	83	1	0	1	0	0	0	0	39	0	1	0	0	0	0	0	0	0	0	45	1	1303	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	20	10	0	0	5	3	4	0	0	0	0	0	2	7	2	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	330	"AWI"	330	9595	12210	11181	0	0	33	0	0	5	0	10	0	0	20	0	1	0	0	0	0	1	0	0	0	18	0	219	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	24	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	4	0	0	1	4	9	0	0	0	0	0	1	2	0	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	334	"AWI"	334	9816	12338	11428	0	0	11	1	0	3	0	28	0	0	24	0	2	0	0	0	0	0	0	0	0	6	0	266	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	6	0	0	8	3	6	0	0	1	0	0	1	2	1	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	338	"AWI"	338	10174	12455	11619	0	0	7	0	0	4	0	35	0	0	10	0	2	0	0	0	0	0	0	0	0	2	0	362	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	6	0	0	7	8	17	0	0	0	0	0	4	1	0	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	342	"AWI"	342	10648	12493	11798	0	0	59	1	0	1	0	22	0	0	27	0	2	0	0	0	0	2	0	0	0	41	0	572	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	10	6	0	0	2	2	7	0	0	0	0	0	1	2	3	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	346	"AWI"	346	10954	12554	12011	0	0	17	1	0	7	0	50	0	0	37	0	1	0	0	0	0	0	0	0	0	10	0	197	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	2	0	0	0	10	4	14	0	0	0	0	0	4	0	0	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	348	"AWI"	348	11077	12599	12113	0	0	37	0	0	2	0	26	0	0	60	0	0	0	0	0	0	0	0	0	0	14	0	118	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	3	0	0	10	2	9	0	0	0	0	0	1	2	0	1	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	352	"AWI"	352	11493	12657	12304	1	0	62	1	0	0	0	16	0	0	124	0	0	0	0	0	0	0	0	0	0	747	0	143	0	0	0	0	0	13	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	86	6	0	0	4	2	10	1	0	2	0	0	1	9	42	0	1	0
16331	25344	"Champ Gazon"	47.20333	4.04861	353.5	"AWI"	353.5	11658.5	12675.5	12372.5	0	0	39	1	0	4	1	17	0	0	150	0	0	0	0	0	0	0	0	0	0	197	0	76	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	8	3	1	0	0	0	1	0	0	0	62	0	0	0	0	0	1	0	0	43	4	0	0	1	2	6	0	0	1	0	0	0	7	5	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	356	"AWI"	356	11938	12704	12493	0	0	7	0	0	7	0	7	0	0	66	0	1	0	0	0	0	0	0	0	0	137	0	107	0	0	0	0	0	4	0	1	0	0	0	0	0	1	0	13	0	0	0	0	0	5	0	0	0	34	0	0	0	0	0	0	0	0	10	3	0	0	4	3	7	1	0	1	0	0	2	2	2	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	357.5	"AWI"	357.5	12081	12731.5	12568	0	0	6	0	0	5	0	11	0	0	81	0	0	0	0	0	0	1	0	0	0	130	1	79	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	21	5	0	0	1	1	8	0	0	0	0	0	1	1	3	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	360	"AWI"	360	12247	12896	12683	0	0	10	1	0	10	1	24	0	0	82	0	3	0	0	0	0	1	0	0	0	9	0	110	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	8	4	12	0	0	0	0	0	5	0	0	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	364	"AWI"	364	12504	13145	12848	0	0	44	2	0	1	0	24	0	0	36	0	4	0	1	0	0	20	0	0	0	48	0	705	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	11	8	0	0	5	2	3	0	0	0	0	0	4	6	1	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	368	"AWI"	368	12797	13247	13038	0	0	22	2	0	2	0	12	0	0	51	0	4	0	0	0	0	0	0	0	0	20	0	197	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	27	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	9	0	0	9	2	11	0	0	0	0	0	4	1	0	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	372	"AWI"	372	12921	13484	13218	0	0	1	0	0	5	0	6	0	0	26	0	14	0	0	0	0	0	0	0	0	7	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	5	6	12	0	0	0	0	0	5	0	0	0	3	0
16331	25344	"Champ Gazon"	47.20333	4.04861	376	"AWI"	376	13011	13834	13405	1	0	5	2	0	1	0	11	0	0	11	0	27	0	0	0	0	1	0	0	0	8	0	571	3	1	0	0	0	0	0	1	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	11	0	0	5	4	5	0	0	1	0	0	4	3	0	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	380	"AWI"	380	13161	14375	13620	0	0	0	0	0	0	0	19	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	384	"AWI"	384	13235	15108	13812	0	0	0	2	0	1	0	27	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	448	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	3	1	11	0	0	0	0	0	6	0	0	0	0	0
16331	25344	"Champ Gazon"	47.20333	4.04861	388	"AWI"	388	13295	15833	13996	0	0	14	6	0	1	1	49	0	0	12	0	1	0	0	0	0	3	0	0	0	23	0	1211	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	27	0	1	0	0	0	0	0	0	3	1	0	0	1	4	8	0	0	0	0	0	13	0	0	0	0	0
