"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juniperus"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3177	4133	"Kaarkotinlampi"	61.41513	25.86881	85	"AWI"	85	6891	7734	7324	0	13.7351778656127	0	0.0988142292490119	0.197628458498024	0	59.7826086956522	0	0	0	0	0	0	0	1.48221343873518	0.395256916996047	0	0	0	0	0.197628458498024	0.296442687747036	0	0.197628458498024	21.1462450592885	0	0.0988142292490119	0	0	0	0	0	0.197628458498024	0	0	0.197628458498024	1.97628458498024	0
3177	4133	"Kaarkotinlampi"	61.41513	25.86881	90	"AWI"	90	7064	7898	7485	0	15.5818540433925	0	0.0986193293885602	0.19723865877712	0	55.7199211045365	0	0	0	0	0	0.0986193293885602	0	2.66272189349112	0.591715976331361	0	0	0	0	0.0986193293885602	0.0986193293885602	0	0	20.1183431952663	0	0.690335305719921	0.0986193293885602	0	0	0	0	0.29585798816568	0	0	0.19723865877712	3.35305719921105	0.0986193293885602
3177	4133	"Kaarkotinlampi"	61.41513	25.86881	95	"AWI"	95	7232	8068	7639	0	10.1577909270217	0.19723865877712	0.0986193293885602	0	0	62.6232741617357	0	0	0	0	0	0	0.0986193293885602	1.08481262327416	0.591715976331361	0	0	0	0	0	0.19723865877712	0	0.19723865877712	21.8934911242604	0	0.788954635108481	0.19723865877712	0	0	0	0	0.19723865877712	0	0	0	1.67652859960552	0
3177	4133	"Kaarkotinlampi"	61.41513	25.86881	100	"AWI"	100	7462	8235	7789	0	13.4520276953511	0.0989119683481701	0	0	0	58.3580613254204	0	0	0	0	0	0	0	1.68150346191889	0.494559841740851	0	0	0	0	0.0989119683481701	0.0989119683481701	0	0.791295746785361	21.4638971315529	0	0.494559841740851	0.0989119683481701	0	0	0	0	0.39564787339268	0	0	0.494559841740851	1.9782393669634	0
3177	4133	"Kaarkotinlampi"	61.41513	25.86881	105	"AWI"	105	7653	8433	7977	0	13.5559921414538	0	0.0982318271119843	0.0982318271119843	0	61.6895874263261	0	0	0	0	0	0	0.0982318271119843	1.76817288801572	0.982318271119843	0	0	0	0	0	0.0982318271119843	0	0.196463654223969	18.762278978389	0	0.294695481335953	0.0982318271119843	0	0	0	0	0.196463654223969	0	0	0.0982318271119843	1.76817288801572	0.196463654223969
3177	4133	"Kaarkotinlampi"	61.41513	25.86881	110	"AWI"	110	7807	8755	8216	0.0983284169124877	17.3058013765978	0	0	0.0983284169124877	0	57.3254670599803	0	0	0	0	0	0	0	1.67158308751229	0.786627335299902	0	0	0	0	0	0.0983284169124877	0	0.196656833824975	19.76401179941	0	0.393313667649951	0	0	0	0	0	0.589970501474926	0	0	0	1.5732546705998	0.0983284169124877
3177	4133	"Kaarkotinlampi"	61.41513	25.86881	115	"AWI"	115	7982	9029	8455	0	16.2082514734774	0	0.0982318271119843	0	0	53.2416502946955	0	0	0	0	0	0	0.0982318271119843	2.45579567779961	0.982318271119843	0	0	0	0	0	0.0982318271119843	0	0	23.7721021611002	0	0.884086444007859	0	0	0	0	0	0.491159135559921	0	0	0.0982318271119843	1.57170923379175	0
3177	4133	"Kaarkotinlampi"	61.41513	25.86881	120	"AWI"	120	8188	9271	8717	0	16.4532019704433	0	0	0.197044334975369	0	60.3940886699507	0	0	0	0	0	0	0	1.67487684729064	0.591133004926108	0	0	0	0	0	0	0	0	18.7192118226601	0	0.197044334975369	0.0985221674876847	0	0	0	0	0.591133004926108	0	0	0	1.08374384236453	0
3177	4133	"Kaarkotinlampi"	61.41513	25.86881	125	"AWI"	125	8410	9480	8968	0	16.3366336633663	0	0	0.099009900990099	0	54.0594059405941	0	0	0	0	0	0	0	2.67326732673267	0.198019801980198	0	0	0	0	0.099009900990099	0.396039603960396	0	0.099009900990099	23.7623762376238	0	0.099009900990099	0.297029702970297	0	0	0	0	0.297029702970297	0	0	0	1.58415841584158	0
3177	4133	"Kaarkotinlampi"	61.41513	25.86881	130	"AWI"	130	8660	9691	9218	0	14.2998027613412	0	0.0986193293885602	0	0	54.5364891518738	0	0	0	0	0	0	0	1.9723865877712	0.986193293885602	0	0	0	0	0	0.0986193293885602	0	0.29585798816568	26.5285996055227	0	0.0986193293885602	0.0986193293885602	0	0	0	0	0.19723865877712	0	0	0.19723865877712	0.591715976331361	0
3177	4133	"Kaarkotinlampi"	61.41513	25.86881	135	"AWI"	135	8929	9858	9460	0	13.5826771653543	0	0	0.196850393700787	0	54.8228346456693	0	0	0	0	0	0	0.0984251968503937	2.36220472440945	0.590551181102362	0	0	0	0	0.196850393700787	0	0	0	26.6732283464567	0	0.0984251968503937	0	0	0	0	0	0.590551181102362	0	0	0	0.78740157480315	0
3177	4133	"Kaarkotinlampi"	61.41513	25.86881	140	"AWI"	140	9330	10028	9675	0	5.01968503937008	0	0.0984251968503937	0.0984251968503937	0	47.5393700787402	0	0	0	0	0	0	0	1.47637795275591	0.984251968503937	0	0	0	0	0	0.0984251968503937	0	0	42.8149606299213	0	0.0984251968503937	0.0984251968503937	0	0	0	0	0.295275590551181	0	0	0	1.37795275590551	0
3177	4133	"Kaarkotinlampi"	61.41513	25.86881	145	"AWI"	145	9504	10226	9820	0	0.776699029126214	0	0	0.0970873786407767	0	49.7087378640777	0	0	0	0	0	0	0.194174757281553	2.23300970873786	1.45631067961165	0	0	0	0	0	0	0	0	43.6893203883495	0	0	0.0970873786407767	0	0	0	0.0970873786407767	0.776699029126214	0	0.0970873786407767	0	0.679611650485437	0.0970873786407767
3177	4133	"Kaarkotinlampi"	61.41513	25.86881	150	"AWI"	150	9630	10399	9960	0	0.491159135559921	0.0982318271119843	0.0982318271119843	0.196463654223969	0	55.4027504911591	0	0	0	0	0	0.0982318271119843	0.0982318271119843	3.04518664047151	0.491159135559921	0	0	0	0	0.0982318271119843	0	0	0	37.328094302554	0	0.0982318271119843	0.0982318271119843	0	0	0	0	0.491159135559921	0	0	0	1.66994106090373	0.196463654223969
3177	4133	"Kaarkotinlampi"	61.41513	25.86881	155	"AWI"	155	9768	10598	10103	0	0.775945683802134	0.0969932104752667	0	0.775945683802134	0	59.262851600388	0	0.0969932104752667	0	0	0	0	0.387972841901067	1.64888457807953	0.678952473326867	0	0	0	0	0	0	0	0	34.2386032977692	0	0	0	0	0	0.0969932104752667	0	0.872938894277401	0	0	0	1.06692531522793	0
3177	4133	"Kaarkotinlampi"	61.41513	25.86881	160	"AWI"	160	9925	11190	10370	0	0.584225900681597	0.292112950340798	0.0973709834469328	0.584225900681597	0	56.6699123661149	0	0	0	0	0	0	0.0973709834469328	1.07108081791626	0.68159688412853	0.0973709834469328	0	0	0	0	0	0	0.0973709834469328	36.9036027263875	0	0	0.0973709834469328	0	0	0	0	0.778967867575463	0	0	0	1.94741966893866	0
3177	4133	"Kaarkotinlampi"	61.41513	25.86881	165	"AWI"	165	10109	11698	10659	0	0.288184438040346	0.288184438040346	0.192122958693564	0.768491834774256	0	76.4649375600384	0	0	0	0	0	0	0.384245917387128	0.384245917387128	1.63304514889529	0	0	0	0	0	0	0	0	18.2516810758886	0	0	0	0	0	0	0	0.672430355427474	0	0	0	0.672430355427474	0
3177	4133	"Kaarkotinlampi"	61.41513	25.86881	170	"AWI"	170	10286	12097	10948	0	0	0.711743772241993	0.177935943060498	2.49110320284698	0	75.4448398576512	0.355871886120996	0	0	0	0	0	1.77935943060498	0.177935943060498	2.84697508896797	0	0	0	0	0	0.177935943060498	0	0.355871886120996	12.6334519572954	0	0	0	0	0	0.177935943060498	0.533807829181495	1.77935943060498	0	0	0	0.355871886120996	0
3177	4133	"Kaarkotinlampi"	61.41513	25.86881	172.5	"AWI"	172.5	10394	12301	11105.5	0	0	0.666666666666667	0	3.66666666666667	0	65.5	0	0	0	0.666666666666667	0	0	1.66666666666667	0	7.66666666666667	0.166666666666667	0	0	0	0	0	0	0.166666666666667	17.5	0	0	0	0	0	0	0.333333333333333	1.5	0	0.333333333333333	0	0.166666666666667	0
3177	4133	"Kaarkotinlampi"	61.41513	25.86881	175	"AWI"	175	10470	12564	11255	0	0.304878048780488	0.609756097560976	0.152439024390244	2.89634146341463	0	63.8719512195122	0	0	0	0	0	0.152439024390244	0.914634146341463	0.152439024390244	14.0243902439024	0	0	0	0	0	0	0	0.304878048780488	9.75609756097561	0	0.152439024390244	0	0.304878048780488	0	0.304878048780488	1.21951219512195	4.57317073170732	0	0	0	0.152439024390244	0.152439024390244
