"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Euphorbiaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Ostrya.Carpinus"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
26022	45103	"Nisi Fen"	40.81667	21.91667	1230	"AWI"	1230	12711	13552	13138	0	0.465116279069767	10.6976744186047	0.465116279069767	30.2325581395349	0	0.930232558139535	1.3953488372093	0	0	0	0.465116279069767	36.2790697674419	0	0	0.465116279069767	0	0	4.18604651162791	0	0	0	0	7.44186046511628	0	0	0	0	0	3.25581395348837	0	0	0	1.86046511627907	0	1.86046511627907	0	0	0	0	0
26022	45103	"Nisi Fen"	40.81667	21.91667	1250	"AWI"	1250	13088	13827	13466	0	0	7.40740740740741	7.40740740740741	51.8518518518518	0	0	0	3.7037037037037	0	0	0	0	0	0	0	0	0	11.1111111111111	0	0	0	0	3.7037037037037	0	0	0	0	3.7037037037037	3.7037037037037	0	0	0	7.40740740740741	0	0	0	0	0	0	0
26022	45103	"Nisi Fen"	40.81667	21.91667	1270	"AWI"	1270	13487	14089	13788	0	2.08333333333333	15.625	0	28.125	0	0	2.08333333333333	0	0	0	0	17.7083333333333	0	0	1.04166666666667	0	0	3.125	0	0	0	0	22.9166666666667	0	0	0	0	0	6.25	0	0	0	1.04166666666667	0	0	0	0	0	0	0
26022	45103	"Nisi Fen"	40.81667	21.91667	1290	"AWI"	1290	13832	14643	14180	0	0	19.8675496688742	0.662251655629139	33.112582781457	0	0.662251655629139	0.662251655629139	1.98675496688742	0	0	0	12.5827814569536	0	0	0	0	0	4.63576158940397	0.662251655629139	0.662251655629139	0	0	20.5298013245033	0	0	0	0	0	0.662251655629139	0	0	0	0	0	0	3.3112582781457	0	0	0	0
26022	45103	"Nisi Fen"	40.81667	21.91667	1330	"AWI"	1330	14528	15609	15033	0	0	17.1428571428571	2.14285714285714	30	0	5.71428571428571	0	0	0.714285714285714	0	0	20.7142857142857	0	0	0	0	0	12.1428571428571	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0.714285714285714	0	0	0.714285714285714	0	0	0	0
26022	45103	"Nisi Fen"	40.81667	21.91667	1350	"AWI"	1350	14915	16054	15460	0	0.72463768115942	18.1159420289855	1.44927536231884	31.1594202898551	0	6.52173913043478	0	0	0	0	0	19.5652173913043	0	0	0	0	0	10.1449275362319	0	0	0	0	10.8695652173913	0	0	0	0	0	0.72463768115942	0	0	0	0	0	0	0.72463768115942	0	0	0	0
26022	45103	"Nisi Fen"	40.81667	21.91667	1370	"AWI"	1370	15244	16491	15843	0	0	22.3300970873786	0.970873786407767	47.5728155339806	0	6.79611650485437	0.970873786407767	0	0	0	0	0	0	0	0	0	0	10.6796116504854	0.970873786407767	0	0	0	2.9126213592233	0	0	0	0	0	5.8252427184466	0	0	0	0.970873786407767	0	0	0	0	0	0	0
26022	45103	"Nisi Fen"	40.81667	21.91667	1390	"AWI"	1390	15576	16917	16231	0	0	21.0191082802548	0.636942675159236	29.9363057324841	0	1.91082802547771	0	1.91082802547771	0.636942675159236	0	0	22.2929936305732	0	0	0	0	0	5.73248407643312	0.636942675159236	0	0	0	10.1910828025478	0	0	0	0	0	2.54777070063694	0	0	0	1.91082802547771	0	0.636942675159236	0	0	0	0	0
26022	45103	"Nisi Fen"	40.81667	21.91667	1460	"AWI"	1460	16823	18356	17588	0	0	22.3684210526316	0.657894736842105	36.1842105263158	0	2.63157894736842	0	0	0	0	0	25	0	0	0	0	0	5.26315789473684	0.657894736842105	0	0	0	3.94736842105263	0	0	0	0	0.657894736842105	0	0	0	0	1.31578947368421	0	1.31578947368421	0	0	0	0	0
26022	45103	"Nisi Fen"	40.81667	21.91667	1480	"AWI"	1480	17179	18779	17967	0	0	17.2413793103448	0	43.448275862069	0	1.37931034482759	1.37931034482759	0	0	0	0	27.5862068965517	0	0	0	0	0	3.44827586206897	0.689655172413793	0	0	0	2.75862068965517	0	0	0	0	0	0	0	0	0	0.689655172413793	0	0.689655172413793	0.689655172413793	0	0	0	0
26022	45103	"Nisi Fen"	40.81667	21.91667	1500	"AWI"	1500	17491	19188	18334	2.9126213592233	0.970873786407767	13.5922330097087	0.970873786407767	25.2427184466019	0	3.88349514563107	1.94174757281553	0.970873786407767	0.970873786407767	0.970873786407767	0	0	0	0	0	2.9126213592233	0	7.76699029126214	0	0	0	0	20.3883495145631	0	0	0	0	0.970873786407767	11.6504854368932	0	0	0	1.94174757281553	0	0.970873786407767	0	0	0.970873786407767	0	0
26022	45103	"Nisi Fen"	40.81667	21.91667	1520	"AWI"	1520	17842	19613	18711	0	1.2987012987013	9.09090909090909	0	22.0779220779221	0	1.2987012987013	0	0	0	1.2987012987013	0	48.0519480519481	0	0	0	0	0	2.5974025974026	1.2987012987013	0	0	0	6.49350649350649	0	0	0	0	0	5.19480519480519	0	0	0	1.2987012987013	0	0	0	0	0	0	0
26022	45103	"Nisi Fen"	40.81667	21.91667	1540	"AWI"	1540	18170	20024	19078	0	0.884955752212389	10.6194690265487	0.884955752212389	19.4690265486726	0	2.65486725663717	0.884955752212389	0	0	0.884955752212389	0.884955752212389	48.6725663716814	0	0	0	0	0	4.42477876106195	0	0	0	0	8.84955752212389	0	0	0	0	0	0	0	0	0	0	0	0	0.884955752212389	0	0	0	0
26022	45103	"Nisi Fen"	40.81667	21.91667	1560	"AWI"	1560	18515	20467	19448	0	0	6.16113744075829	1.4218009478673	26.5402843601896	0	1.8957345971564	0.947867298578199	0.4739336492891	1.4218009478673	0	0	44.5497630331754	0	0	0	0	0	0	0.4739336492891	0	0	0	12.7962085308057	0	0	0	0	0	0.947867298578199	0	0	0	1.8957345971564	0	0.4739336492891	0	0	0	0	0
